Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Blocks Int,Blocks Tkl+Int,Blocks Clr,Blocks Err
Thomas Meunier,BEL,DF,Dortmund,Bundesliga,29,1991,15.6,34,23,11,14,9,16,30,53.3,14,151,58,38.4,66,61,24,16,2,0,14,20,54,26,1
Mexer,MOZ,DF,Bordeaux,Ligue 1,32,1988,13.6,17,13,13,4,0,8,19,42.1,11,70,27,38.6,51,15,4,19,9,0,10,29,46,74,0
Marco Meyerhöfer,GER,DF,Greuther Fürth,Bundesliga,25,1995,25.3,51,23,24,20,7,21,43,48.8,22,273,91,33.3,117,106,50,63,22,0,41,68,119,79,1
Matt Miazga,USA,DF,Alavés,La Liga,26,1995,9.3,12,8,7,5,0,5,9,55.6,4,70,30,42.9,43,26,1,22,12,0,10,10,22,61,1
Kingsley Michael,NGA,MF,Bologna,Serie A,21,1999,0.8,2,2,2,0,0,1,2,50,1,19,6,31.6,9,9,1,4,1,0,3,1,3,1,0
Sven Michel,GER,FW,Union Berlin,Bundesliga,31,1990,3.8,11,7,4,5,2,2,8,25,6,90,27,30,20,34,36,8,0,0,8,1,12,0,0
Edouard Michut,FRA,MF,Paris S-G,Ligue 1,18,2003,0.8,2,2,0,1,1,0,1,0,1,22,8,36.4,6,9,7,2,1,0,1,0,2,2,0
Miguel,ESP,FW,Alavés,La Liga,21,1999,9.2,11,9,2,6,3,5,16,31.3,11,215,46,21.4,26,95,94,8,2,0,6,2,13,8,0
Valentin Mihaila,ROU,FW,Atalanta,Serie A,21,2000,0.8,1,1,0,1,0,0,0,,0,18,5,27.8,1,6,11,2,0,0,2,0,1,1,0
Mikael,BRA,FW,Salernitana,Serie A,22,1999,1,1,1,0,1,0,0,0,,0,16,3,18.8,1,9,6,0,0,0,0,0,1,1,0
Hilmir Mikaelsson,ISL,FW,Venezia,Serie A,17,2004,0.2,2,0,0,2,0,0,0,,0,4,1,25,0,4,0,1,0,0,1,0,2,0,0
Georges Mikautadze,GEO,FW,Metz,Ligue 1,20,2000,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
William Mikelbrencis,FRA,DF,Metz,Ligue 1,17,2004,6.8,15,10,8,6,1,7,12,58.3,5,109,25,22.9,44,54,11,11,4,0,7,11,26,4,0
Nikola Milenković,SRB,DF,Fiorentina,Serie A,23,1997,32.5,46,25,30,10,6,25,38,65.8,13,288,102,35.4,139,126,23,43,17,0,26,75,121,88,0
Arkadiusz Milik,POL,FW,Marseille,Ligue 1,27,1994,15.7,10,5,0,7,3,5,15,33.3,10,241,73,30.3,13,81,147,11,2,0,9,4,14,11,0
Sergej Milinković-Savić,SRB,MF,Lazio,Serie A,26,1995,34.4,54,41,16,28,10,11,56,19.6,45,539,153,28.4,132,269,138,52,8,0,44,55,109,50,0
Vanja Milinković-Savić,SRB,GK,Torino,Serie A,24,1997,27,0,0,0,0,0,0,2,0,2,4,0,0,4,0,0,0,0,0,0,0,0,0,2
Éder Militão,BRA,DF,Real Madrid,La Liga,23,1998,33.7,65,40,41,14,10,27,50,54,23,283,98,34.6,153,99,31,49,24,0,25,70,135,125,3
Luka Milivojević,SRB,MF,Crystal Palace,Premier League,30,1991,8.6,21,13,10,9,2,13,22,59.1,9,137,45,32.8,56,67,14,9,1,0,8,9,30,23,0
Luis Milla,ESP,MF,Granada,La Liga,26,1994,30.8,51,31,27,21,3,17,55,30.9,38,518,158,30.5,189,256,73,38,7,0,31,40,91,31,0
Pere Milla,ESP,FW,Elche,La Liga,28,1992,18.3,29,18,17,10,2,11,45,24.4,34,396,91,23,97,196,103,26,2,0,24,21,50,21,0
Enzo Millot,FRA,MF,Stuttgart,Bundesliga,19,2002,0.6,1,0,0,0,1,0,0,,0,26,5,19.2,9,10,7,0,0,0,0,2,3,3,0
James Milner,ENG,MF,Liverpool,Premier League,35,1986,9.5,35,23,15,15,5,15,35,42.9,20,172,68,39.5,37,93,42,20,6,0,14,22,57,22,0
Santi Mina,ESP,FW,Celta Vigo,La Liga,25,1995,26.3,31,21,3,20,8,2,36,5.6,34,508,133,26.2,77,256,175,36,3,0,33,15,46,23,0
Yerry Mina,COL,DF,Everton,Premier League,26,1994,9.4,17,12,17,0,0,9,14,64.3,5,70,30,42.9,48,19,3,19,11,1,8,10,27,47,1
Takumi Minamino,JPN,FW,Liverpool,Premier League,26,1995,2.1,3,2,1,1,1,2,11,18.2,9,64,22,34.4,4,34,26,1,0,0,1,3,6,1,0
Tyrone Mings,ENG,DF,Aston Villa,Premier League,28,1993,35.4,36,21,23,8,5,11,21,52.4,10,203,66,32.5,113,67,23,70,34,3,36,78,114,181,2
Óscar Mingueza,ESP,DF,Barcelona,La Liga,22,1999,9.9,25,12,13,12,0,15,26,57.7,11,137,48,35,73,49,15,20,1,0,19,13,38,21,1
Rafa Mir,ESP,FW,Sevilla,La Liga,24,1997,20.1,7,7,1,3,3,0,8,0,8,284,79,27.8,21,122,141,8,3,0,5,4,11,17,0
Jorge Miramón,ESP,DF,Levante,La Liga,32,1989,22,37,25,23,11,3,14,40,35,26,274,91,33.2,114,104,56,35,5,1,30,45,82,55,0
Aleksei Miranchuk,RUS,MF,Atalanta,Serie A,25,1995,8.6,10,5,3,5,2,3,5,60,2,160,42,26.3,23,64,73,7,0,0,7,4,14,6,0
Juan Miranda,ESP,DF,Betis,La Liga,21,2000,8.7,22,13,14,4,4,7,20,35,13,131,40,30.5,59,44,28,19,5,0,14,13,35,28,0
Fabio Miretti,ITA,MF,Juventus,Serie A,17,2003,3.6,9,5,3,6,0,2,12,16.7,10,120,26,21.7,45,57,18,3,1,0,2,2,11,1,0
Tyrick Mitchell,ENG,DF,Crystal Palace,Premier League,21,1999,34.5,107,54,73,24,10,42,64,65.6,22,683,217,31.8,394,189,100,77,6,0,71,80,187,85,1
Stefan Mitrović,SRB,DF,Getafe,La Liga,31,1990,29.6,17,8,11,6,0,8,13,61.5,5,141,48,34,93,43,5,38,17,0,21,41,58,113,1
Maximilian Mittelstädt,GER,DF,Hertha BSC,Bundesliga,24,1997,16.6,57,31,32,15,10,22,50,44,28,329,97,29.5,154,113,62,40,5,0,35,60,117,28,0
Henrikh Mkhitaryan,ARM,MF,Roma,Serie A,32,1989,27.7,48,32,16,25,7,17,54,31.5,37,564,170,30.1,130,302,132,47,2,0,45,43,91,25,0
Jakub Moder,POL,MF,Brighton,Premier League,22,1999,18.9,42,29,19,14,9,18,40,45,22,361,116,32.1,118,135,108,31,2,0,29,22,64,26,1
Anthony Modeste,FRA,FW,Köln,Bundesliga,33,1988,29,12,6,3,6,3,5,23,21.7,18,369,112,30.4,29,134,206,12,2,0,10,6,18,36,0
Marco Modolo,ITA,DF,Venezia,Serie A,32,1989,4.4,3,3,2,1,0,1,5,20,4,35,10,28.6,21,11,3,11,7,0,4,6,9,24,0
Luka Modrić,CRO,MF,Real Madrid,La Liga,35,1985,22.6,20,13,7,10,3,7,20,35,13,296,89,30.1,60,150,86,14,5,0,9,31,51,6,0
Terem Moffi,NGA,FW,Lorient,Ligue 1,22,1999,30.1,22,14,4,10,8,7,21,33.3,14,442,119,26.9,33,201,208,22,4,0,18,10,32,24,0
Kevin Möhwald,GER,MF,Union Berlin,Bundesliga,28,1993,3.9,6,3,3,2,1,3,8,37.5,5,78,24,30.8,18,41,19,4,0,0,4,4,10,3,0
Dion Moise Sahi,CIV,FW,Strasbourg,Ligue 1,19,2001,1.4,0,0,0,0,0,0,0,,0,22,5,22.7,3,11,8,1,0,0,1,0,0,1,0
Johan Mojica,COL,DF,Elche,La Liga,28,1992,31.7,45,29,31,10,4,21,29,72.4,8,350,103,29.4,182,114,54,45,3,0,42,65,110,58,0
Clinton Mola,ENG,DF,Stuttgart,Bundesliga,20,2001,1.3,3,0,2,1,0,1,4,25,3,13,2,15.4,7,6,0,7,5,0,2,2,5,7,0
Jorge Molina,ESP,FW,Granada,La Liga,39,1982,21.8,10,6,2,3,5,1,12,8.3,11,223,68,30.5,20,113,90,15,4,0,11,6,16,12,0
Nahuel Molina,ARG,DF,Udinese,Serie A,23,1998,29.3,45,26,22,16,7,18,45,40,27,404,93,23,137,169,98,48,4,0,44,35,80,37,1
Cristian Molinaro,ITA,DF,Venezia,Serie A,38,1983,6.1,13,9,8,5,0,5,7,71.4,2,63,17,27,39,17,7,13,2,0,11,9,22,23,0
Florent Mollet,FRA,FW,Montpellier,Ligue 1,29,1991,29.2,32,17,19,8,5,11,52,21.2,41,389,93,23.9,103,176,110,39,4,0,35,37,69,16,0
Jon Moncayola,ESP,MF,Osasuna,La Liga,23,1998,32.4,40,19,18,17,5,17,45,37.8,28,559,139,24.9,167,290,102,54,10,0,44,34,74,34,0
Monchu,ESP,MF,Granada,La Liga,21,1999,7.4,11,8,4,7,0,6,12,50,6,176,38,21.6,50,104,22,15,3,0,12,3,14,6,0
Thomas Monconduit,FRA,MF,Lorient,Ligue 1,30,1991,25,43,29,17,20,6,10,45,22.2,35,483,117,24.2,157,268,58,35,9,0,26,32,75,53,0
Gonzalo Montiel,ARG,DF,Sevilla,La Liga,24,1997,11.8,13,4,9,3,1,8,16,50,8,100,38,38,47,36,17,16,2,0,14,15,28,16,0
Lorenzo Montipò,ITA,GK,Hellas Verona,Serie A,25,1996,34,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,3,2
Ángel Montoro,ESP,MF,Granada,La Liga,33,1988,14.8,26,18,14,7,5,9,22,40.9,13,254,78,30.7,87,124,43,17,1,0,16,12,38,27,2
Martín Montoya,ESP,DF,Betis,La Liga,30,1991,5.8,18,9,11,6,1,9,20,45,11,93,27,29,45,33,15,12,0,0,12,12,30,18,0
Wesley Moraes,BRA,FW,Aston Villa,Premier League,24,1996,0,0,0,0,0,0,0,0,,0,2,1,50,1,0,1,0,0,0,0,0,0,0,0
Álvaro Morata,ESP,FW,Juventus,Serie A,28,1992,25.6,20,15,3,10,7,6,21,28.6,15,435,125,28.7,57,174,204,37,3,0,34,16,36,19,0
Jan Morávek,CZE,MF,Augsburg,Bundesliga,31,1989,5.2,13,5,4,6,3,3,21,14.3,18,151,46,30.5,48,72,31,15,2,0,13,10,23,11,0
Jon Morcillo,ESP,MF,Athletic Club,La Liga,22,1998,0.6,0,0,0,0,0,0,3,0,3,23,7,30.4,8,14,1,1,0,0,1,0,0,0,0
Jérémy Morel,MAD,DF,Lorient,Ligue 1,37,1984,6.7,17,12,12,4,1,4,4,100,0,57,23,40.4,29,22,6,14,9,0,5,18,35,31,0
Alberto Moreno,ESP,MF,Villarreal,La Liga,29,1992,13.6,16,12,6,9,1,5,20,25,15,188,55,29.3,66,78,44,17,2,0,15,36,52,12,1
Álex Moreno,ESP,DF,Betis,La Liga,28,1993,26.7,79,44,56,13,10,34,63,54,29,411,125,30.4,212,120,79,68,7,0,61,48,127,76,1
Gerard Moreno,ESP,FW,Villarreal,La Liga,29,1992,13.2,7,4,3,3,1,2,7,28.6,5,114,36,31.6,16,56,42,9,1,0,8,7,14,13,0
Tete Morente,ESP,MF,Elche,La Liga,24,1996,18.1,26,14,13,9,4,10,26,38.5,16,317,83,26.2,88,138,91,31,1,0,30,17,43,14,0
Ilaix Moriba,GUI,MF,Valencia,La Liga,18,2003,9.1,30,17,13,16,1,10,26,38.5,16,254,76,29.9,69,136,49,10,0,0,10,13,43,16,0
Ilaix Moriba,GUI,MF,RB Leipzig,Bundesliga,18,2003,0.4,1,0,0,0,1,0,3,0,3,6,1,16.7,1,2,3,1,0,0,1,2,3,0,0
Manu Morlanes,ESP,MF,Espanyol,La Liga,22,1999,12.7,30,20,10,16,4,8,29,27.6,21,243,63,25.9,111,116,16,22,5,0,17,22,52,25,0
Raúl Moro,ESP,FW,Lazio,Serie A,18,2002,2.2,2,0,0,2,0,2,5,40,3,36,5,13.9,10,14,12,4,0,0,4,1,3,0,0
Loren Morón,ESP,FW,Betis,La Liga,27,1993,0,0,0,0,0,0,0,0,,0,2,1,50,0,1,1,0,0,0,0,0,0,0,0
Loren Morón,ESP,FW,Espanyol,La Liga,27,1993,6.3,10,7,2,5,3,0,8,0,8,114,31,27.2,16,58,40,13,1,0,12,1,11,10,0
Tyler Morton,ENG,MF,Liverpool,Premier League,18,2002,0.7,0,0,0,0,0,0,2,0,2,12,4,33.3,1,9,2,0,0,0,0,2,2,0,0
Cristhian Mosquera,COL,DF,Valencia,La Liga,17,2004,2.4,6,3,5,1,0,4,6,66.7,2,37,3,8.1,21,10,6,2,0,0,2,5,11,2,0
Lebo Mothiba,RSA,FW,Troyes,Ligue 1,25,1996,5.8,9,6,2,5,2,4,6,66.7,2,88,21,23.9,8,54,26,2,0,0,2,7,16,1,0
Lebo Mothiba,RSA,FW,Strasbourg,Ligue 1,25,1996,0,0,0,0,0,0,0,0,,0,2,1,50,0,1,1,0,0,0,0,0,0,0,0
Andrei Motoc,ROU,DF,Salernitana,Serie A,19,2002,1,2,2,1,1,0,1,1,100,0,9,2,22.2,5,3,1,3,2,0,1,3,5,2,0
Baptiste Mouazan,FRA,MF,Lorient,Ligue 1,19,2001,1.1,4,3,2,2,0,0,1,0,1,32,9,28.1,14,14,4,3,0,0,3,1,5,2,0
Aimen Moueffek,FRA,MF,Saint-Étienne,Ligue 1,20,2001,4.8,7,6,1,6,0,1,10,10,9,128,41,32,38,64,26,3,0,0,3,8,15,5,0
Youssoufa Moukoko,GER,FW,Dortmund,Bundesliga,16,2004,2.5,1,1,0,1,0,0,2,0,2,53,18,34,8,21,24,7,0,0,7,0,1,1,0
Harold Moukoudi,CMR,DF,Saint-Étienne,Ligue 1,23,1997,18.5,34,22,25,9,0,12,29,41.4,17,186,89,47.8,122,62,2,38,15,0,23,41,75,68,2
Jessy Moulin,FRA,GK,Troyes,Ligue 1,35,1986,7,0,0,0,0,0,0,1,0,1,3,1,33.3,3,0,0,0,0,0,0,0,0,0,0
Steve Mounié,BEN,FW,Brest,Ligue 1,26,1994,25.7,21,13,1,17,3,4,24,16.7,20,542,127,23.4,43,340,159,19,3,0,16,12,33,13,0
Mason Mount,ENG,MF,Chelsea,Premier League,22,1999,26.3,43,29,10,18,15,11,33,33.3,22,528,161,30.5,86,208,234,23,2,0,21,20,63,11,0
Lucas Moura,BRA,FW,Tottenham,Premier League,28,1992,19.7,29,14,6,16,7,6,26,23.1,20,278,68,24.5,66,140,72,18,1,0,17,22,51,21,0
Lys Mousset,FRA,FW,Salernitana,Serie A,25,1996,1.8,0,0,0,0,0,0,1,0,1,50,9,18,6,13,31,1,1,0,0,1,1,0,0
João Moutinho,POR,MF,Wolves,Premier League,34,1986,33,76,54,37,29,10,27,98,27.6,71,608,186,30.6,232,318,58,52,8,0,44,48,124,35,0
Samuel Moutoussamy,COD,MF,Nantes,Ligue 1,24,1996,16.8,55,42,28,17,10,21,51,41.2,30,507,124,24.5,178,269,60,12,2,0,10,24,79,21,1
Toni Moya,ESP,MF,Alavés,La Liga,23,1998,15.4,25,18,12,11,2,9,34,26.5,25,369,90,24.4,108,208,53,30,8,0,22,26,51,24,0
Samuel Mráz,SVK,FW,Spezia,Serie A,24,1997,0.6,0,0,0,0,0,0,0,,0,7,2,28.6,0,4,3,2,0,0,2,0,0,0,0
Nordi Mukiele,FRA,DF,RB Leipzig,Bundesliga,23,1997,20.5,44,28,29,12,3,18,37,48.6,19,312,113,36.2,115,131,66,31,5,0,26,52,96,55,2
Mert Müldür,TUR,DF,Sassuolo,Serie A,22,1999,22.7,51,30,40,8,3,26,45,57.8,19,258,82,31.8,129,80,49,43,7,0,36,32,83,51,1
Florian Müller,GER,GK,Stuttgart,Bundesliga,23,1997,30,0,0,0,0,0,0,1,0,1,4,2,50,4,0,0,1,0,0,1,0,0,0,2
Thomas Müller,GER,MF,Bayern Munich,Bundesliga,31,1989,28.4,42,25,10,19,13,14,47,29.8,33,475,154,32.4,61,218,196,38,4,0,34,23,65,16,0
Bali Mumba,ENG,DF,Norwich City,Premier League,19,2001,0.5,1,0,1,0,0,0,0,,0,12,3,25,10,2,0,2,0,0,2,1,2,5,0
Marshall Munetsi,ZIM,MF,Reims,Ligue 1,25,1996,20.9,50,23,30,18,2,15,37,40.5,22,399,122,30.6,157,196,46,49,12,0,37,48,98,85,1
Iker Muniain,ESP,MF,Athletic Club,La Liga,28,1992,30.9,35,21,11,19,5,17,39,43.6,22,341,85,24.9,71,169,101,27,1,0,26,23,58,7,0
Aihen Muñoz,ESP,DF,Real Sociedad,La Liga,23,1997,14.9,37,18,18,16,3,18,31,58.1,13,209,75,35.9,82,103,24,20,1,0,19,26,63,38,1
Luis Muriel,COL,FW,Atalanta,Serie A,30,1991,17.1,18,7,2,7,9,7,20,35,13,225,63,28,15,73,137,15,1,0,14,9,27,5,0
Jeison Murillo,COL,DF,Celta Vigo,La Liga,29,1992,12.4,23,7,15,8,0,9,13,69.2,4,113,44,38.9,68,40,5,21,10,0,11,15,38,42,0
Vedat Muriqi,KVX,FW,Mallorca,La Liga,27,1994,16,4,3,2,1,1,1,5,20,4,173,46,26.6,12,80,81,22,1,0,21,12,16,26,0
Vedat Muriqi,KVX,FW,Lazio,Serie A,27,1994,2.4,1,0,1,0,0,0,3,0,3,39,7,17.9,10,9,20,2,0,0,2,1,2,1,0
Jacob Murphy,ENG,FW,Newcastle Utd,Premier League,26,1995,16.4,41,17,27,11,3,15,35,42.9,20,320,71,22.2,136,106,78,31,2,0,29,33,74,20,0
Nicola Murru,ITA,DF,Sampdoria,Serie A,26,1994,10.9,29,20,11,17,1,10,15,66.7,5,154,49,31.8,58,71,25,28,4,0,24,16,45,24,0
Yunus Musah,USA,MF,Valencia,La Liga,18,2002,14,25,9,6,13,6,8,22,36.4,14,293,70,23.9,75,142,76,19,1,0,18,14,39,11,0
Torben Müsel,GER,MF,M'Gladbach,Bundesliga,22,1999,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Jamal Musiala,GER,MF,Bayern Munich,Bundesliga,18,2003,16.3,38,25,11,15,12,14,37,37.8,23,354,117,33.1,65,132,157,28,0,0,28,34,72,4,0
Juan Musso,ARG,GK,Atalanta,Serie A,27,1994,32.6,0,0,0,0,0,0,0,,0,4,1,25,4,0,0,1,0,0,1,0,0,0,0
Shkodran Mustafi,GER,DF,Levante,La Liga,29,1992,7.3,11,4,6,5,0,4,7,57.1,3,55,22,40,31,22,2,5,2,0,3,13,24,41,0
Junior Mwanga,FRA,DF,Bordeaux,Ligue 1,18,2003,1,7,6,6,1,0,1,1,100,0,13,6,46.2,10,2,1,2,0,0,2,3,10,1,0
Enock Mwepu,ZAM,MF,Brighton,Premier League,23,1998,11.1,25,14,8,12,5,7,29,24.1,22,223,57,25.6,63,93,67,24,4,0,20,16,41,19,0
Vitaliy Mykolenko,UKR,DF,Everton,Premier League,22,1999,11.7,28,14,16,9,3,12,26,46.2,14,172,43,25,88,58,26,34,2,0,32,25,53,31,1
Obite N'Dicka,FRA,DF,Eint Frankfurt,Bundesliga,21,1999,31.7,65,43,32,30,3,34,56,60.7,22,388,148,38.1,181,177,30,74,22,2,52,64,129,160,2
Kévin N'Doram,FRA,MF,Metz,Ligue 1,25,1996,13.7,17,14,8,8,1,1,18,5.6,17,235,65,27.7,73,146,16,23,4,0,19,27,44,24,1
Eric N'Jo,FRA,DF,Troyes,Ligue 1,17,2004,1.1,0,0,0,0,0,0,0,,0,9,3,33.3,8,0,1,2,1,0,1,1,1,1,0
Vital N'Simba,COD,DF,Clermont Foot,Ligue 1,28,1993,31,87,64,50,30,7,36,58,62.1,22,344,141,41,167,127,50,43,7,0,36,61,148,25,1
Nacho,ESP,DF,Real Madrid,La Liga,31,1990,17.3,19,11,11,6,2,8,22,36.4,14,126,37,29.4,58,58,10,23,16,0,7,37,56,63,0
Mickael Nade,FRA,DF,Saint-Étienne,Ligue 1,22,1999,28.5,77,52,56,18,3,27,42,64.3,15,311,134,43.1,192,104,15,45,16,1,29,76,153,93,0
Marvelous Nakamba,ZIM,MF,Aston Villa,Premier League,27,1994,10,31,19,19,11,1,14,35,40,21,209,59,28.2,107,86,16,16,4,0,12,23,54,16,0
Nahitan Nández,URU,MF,Cagliari,Serie A,25,1995,16.9,39,28,18,12,9,18,35,51.4,17,328,96,29.3,100,140,88,19,1,0,18,12,51,15,0
Nani,POR,FW,Venezia,Serie A,34,1986,3.2,3,2,1,1,1,1,3,33.3,2,42,6,14.3,8,20,14,1,0,0,1,7,10,1,0
Paul Nardi,FRA,GK,Lorient,Ligue 1,27,1994,22,0,0,0,0,0,0,1,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,3
Nikolas Nartey,DEN,MF,Stuttgart,Bundesliga,21,2000,4.5,9,4,1,7,1,2,6,33.3,4,75,19,25.3,22,39,14,8,2,0,6,7,16,6,0
Matija Nastasić,SRB,DF,Fiorentina,Serie A,28,1993,2.4,3,2,2,1,0,3,3,100,0,21,9,42.9,9,10,2,4,2,0,2,6,9,10,0
Roberto Navarro,ESP,MF,Real Sociedad,La Liga,19,2002,2.2,7,4,3,1,3,2,4,50,2,59,14,23.7,12,28,19,2,0,0,2,1,8,3,0
Ximo Navarro,ESP,DF,Alavés,La Liga,31,1990,15,32,13,22,5,5,13,20,65,7,201,52,25.9,106,73,22,30,7,0,23,31,63,57,2
Jesús Navas,ESP,DF,Sevilla,La Liga,35,1985,19.8,19,6,10,6,3,8,18,44.4,10,146,41,28.1,65,51,30,35,4,0,31,25,44,36,0
Keylor Navas,CRC,GK,Paris S-G,Ligue 1,34,1986,20.6,0,0,0,0,0,0,0,,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1
Papa Ndiaga Yade,SEN,DF,Metz,Ligue 1,21,2000,7.7,19,9,11,5,3,7,13,53.8,6,93,22,23.7,39,36,18,6,1,0,5,15,34,8,0
Loum Ndiaye,SEN,MF,Alavés,La Liga,24,1996,25.7,54,32,27,26,1,22,59,37.3,37,558,120,21.5,190,312,56,42,11,0,31,42,96,84,1
Wilfred Ndidi,NGA,MF,Leicester City,Premier League,24,1996,18,70,47,39,28,3,21,47,44.7,26,410,137,33.4,155,214,41,32,6,0,26,45,115,69,0
Tanguy Ndombele,FRA,MF,Lyon,Ligue 1,24,1996,7.8,24,19,5,13,6,9,19,47.4,10,164,45,27.4,51,89,24,7,3,0,4,9,33,7,0
Tanguy Ndombele,FRA,MF,Tottenham,Premier League,24,1996,5.4,13,10,4,8,1,1,6,16.7,5,88,26,29.5,24,45,19,2,1,0,1,3,16,3,0
Dan Ndoye,SUI,FW,Nice,Ligue 1,20,2000,2.3,1,1,0,1,0,0,5,0,5,37,7,18.9,2,20,15,3,0,0,3,0,1,1,0
Paul Nebel,GER,MF,Mainz 05,Bundesliga,18,2002,2.5,5,4,2,2,1,1,2,50,1,52,15,28.8,11,22,19,2,0,0,2,2,7,1,0
Álvaro Negredo,ESP,FW,Cádiz,La Liga,35,1985,24,4,2,1,2,1,2,11,18.2,9,194,53,27.3,13,87,94,16,7,0,9,9,13,20,0
Reiss Nelson,ENG,FW,Arsenal,Premier League,21,1999,0.2,1,0,0,1,0,0,0,,0,8,2,25,2,5,1,0,0,0,0,1,2,0,0
David Nemeth,AUT,DF,Mainz 05,Bundesliga,20,2001,3.5,4,2,4,0,0,1,3,33.3,2,26,10,38.5,15,10,1,7,2,0,5,7,11,10,0
Ilija Nestorovski,MKD,FW,Udinese,Serie A,31,1990,2.1,2,1,1,1,0,1,3,33.3,2,29,7,24.1,5,17,7,5,1,0,4,0,2,2,0
Neto,BRA,GK,Barcelona,La Liga,32,1989,3,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Pedro Neto,POR,FW,Wolves,Premier League,21,2000,5.2,5,5,2,2,1,0,7,0,7,90,22,24.4,18,38,34,1,0,0,1,6,11,1,0
Luca Netz,GER,DF,M'Gladbach,Bundesliga,18,2003,15.5,25,18,12,10,3,12,45,26.7,33,256,83,32.4,92,105,59,46,5,0,41,25,50,35,0
Manuel Neuer,GER,GK,Bayern Munich,Bundesliga,35,1986,27.9,1,0,1,0,0,0,1,0,1,3,1,33.3,2,0,1,1,0,0,1,0,1,0,2
Florian Neuhaus,GER,MF,M'Gladbach,Bundesliga,24,1997,23.6,56,40,29,21,6,23,57,40.4,34,370,128,34.6,107,184,79,51,8,0,43,47,103,21,2
Carlos Neva,ESP,DF,Granada,La Liga,25,1996,23.4,34,22,23,11,0,14,29,48.3,15,223,60,26.9,125,83,15,64,8,0,56,51,85,66,1
Rúben Neves,POR,MF,Wolves,Premier League,24,1997,29.6,67,43,32,29,6,22,90,24.4,68,541,145,26.8,203,288,50,43,6,0,37,55,122,54,1
Neymar,BRA,FW,Paris S-G,Ligue 1,29,1992,20.6,30,15,5,13,12,16,38,42.1,22,329,87,26.4,50,122,157,12,1,0,11,14,44,2,0
Yvan Neyou,CMR,MF,Saint-Étienne,Ligue 1,24,1997,10.4,29,16,11,17,1,5,23,21.7,18,156,52,33.3,53,87,16,17,3,0,14,25,54,13,1
Jeremy Ngakia,ENG,DF,Watford,Premier League,20,2000,10,41,21,34,4,3,20,33,60.6,13,202,55,27.2,139,48,15,16,3,0,13,29,70,20,0
Jessic Ngankam,GER,FW,Greuther Fürth,Bundesliga,21,2000,3.8,4,2,1,2,1,2,3,66.7,1,77,21,27.3,4,42,31,3,0,0,3,2,6,1,0
Opa Nguette,SEN,FW,Metz,Ligue 1,27,1994,11.6,26,18,11,9,6,8,16,50,8,226,65,28.8,45,105,76,16,3,0,13,3,29,9,0
Aurélien Nguiamba,FRA,MF,Spezia,Serie A,22,1999,0.6,4,2,2,2,0,2,3,66.7,1,34,4,11.8,8,22,4,1,1,0,0,1,5,1,0
Sikou Niakaté,FRA,DF,Metz,Ligue 1,22,1999,7.3,15,8,11,4,0,9,16,56.3,7,79,23,29.1,44,33,2,13,4,0,9,29,44,38,0
Moussa Niakhate,FRA,DF,Mainz 05,Bundesliga,25,1996,28.5,60,37,40,18,2,21,39,53.8,18,347,137,39.5,187,131,29,43,12,1,31,75,135,99,1
Ibrahima Niane,SEN,FW,Metz,Ligue 1,22,1999,17.6,1,0,0,1,0,0,6,0,6,218,63,28.9,22,84,112,9,2,0,7,6,7,16,0
M'Baye Niang,SEN,FW,Bordeaux,Ligue 1,26,1994,8.6,9,7,0,6,3,1,2,50,1,158,40,25.3,11,98,49,7,2,0,5,1,10,3,0
Tanguy Nianzou,FRA,DF,Bayern Munich,Bundesliga,19,2002,6.5,11,6,5,4,2,7,13,53.8,6,78,24,30.8,30,42,6,10,2,0,8,12,23,19,0
Cheikh Niasse,SEN,MF,Lille,Ligue 1,21,2000,0.5,2,2,1,0,1,1,2,50,1,10,4,40,5,4,1,4,1,0,3,0,2,2,0
Florian Niederlechner,GER,FW,Augsburg,Bundesliga,30,1990,12.9,9,7,1,5,3,6,15,40,9,190,56,29.5,5,70,115,16,2,0,14,3,12,7,0
Håvard Nielsen,NOR,MF,Greuther Fürth,Bundesliga,28,1993,15.2,27,18,8,15,4,8,22,36.4,14,265,83,31.3,47,141,77,20,1,0,19,8,35,17,0
Saúl Ñíguez,ESP,MF,Chelsea,Premier League,26,1994,5.3,15,8,7,6,2,6,15,40,9,103,29,28.2,43,48,12,13,3,0,10,14,29,7,1
