Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Press,Pass Types Sw,Pass Types Crs,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Height Ground,Height Low,Height High,Body Parts Left,Body Parts Right,Body Parts Head,Body Parts TI,Body Parts Other,Outcomes Cmp,Outcomes Off,Outcomes Out,Outcomes Int,Outcomes Blocks
José Luis Palomino,ARG,DF,Atalanta,Serie A,31,1990,29.7,1649,1585,64,58,1,221,30,7,0,0,0,0,1141,187,321,1205,217,117,6,8,1362,2,23,26,25
Luismi,ESP,FW,Sevilla,La Liga,20,2001,0.1,9,8,1,0,0,2,0,0,0,0,0,0,6,3,0,6,2,0,1,0,6,0,0,1,1
Douglas Luiz,BRA,MF,Aston Villa,Premier League,23,1998,30.2,1495,1314,181,113,3,173,49,27,56,33,12,2,1076,155,264,144,1237,61,10,13,1246,4,26,35,13
Romelu Lukaku,BEL,FW,Chelsea,Premier League,28,1993,17.7,320,293,27,0,5,119,2,9,0,0,0,0,216,62,42,173,88,12,0,15,234,2,2,24,13
Castello Lukeba,FRA,DF,Lyon,Ligue 1,18,2002,23.3,1654,1608,46,33,0,144,20,0,0,0,0,0,1452,76,126,1299,260,50,11,3,1511,0,20,30,16
Dodi Lukebakio,BEL,FW,Hertha BSC,Bundesliga,23,1997,2.0,36,33,3,0,0,12,1,1,1,1,0,0,24,8,4,26,7,0,1,0,27,0,0,2,2
Dodi Lukebakio,BEL,FW,Wolfsburg,Bundesliga,23,1997,9.8,297,286,11,2,0,76,6,17,0,0,0,0,218,33,46,200,69,8,5,3,229,2,3,11,10
Saša Lukić,SRB,MF,Torino,Serie A,24,1996,33.1,1772,1688,84,74,4,248,41,20,6,3,1,0,1384,177,211,309,1341,76,3,4,1550,3,16,40,36
Levi Lumeka,ENG,DF,Troyes,Ligue 1,22,1998,0.7,17,16,1,0,0,5,0,3,0,0,0,0,12,2,3,3,13,0,1,0,10,0,0,3,1
Andriy Lunin,UKR,GK,Real Madrid,La Liga,22,1999,2.0,82,52,30,5,0,10,3,0,0,0,0,0,65,2,15,8,60,0,0,13,72,0,2,3,0
Andrey Lunyov,RUS,GK,Leverkusen,Bundesliga,29,1991,1.0,49,43,6,0,0,3,0,0,0,0,0,0,36,3,10,14,29,0,0,5,43,0,1,0,0
Sebastiano Luperto,ITA,DF,Empoli,Serie A,24,1996,21.8,971,877,94,51,0,89,25,2,0,0,0,0,732,60,179,788,115,37,4,4,826,5,11,20,5
Andreas Luthe,GER,GK,Union Berlin,Bundesliga,34,1987,27.0,998,712,286,67,0,61,9,0,0,0,0,0,453,42,503,96,731,2,0,115,652,3,17,5,6
Lyanco,BRA,DF,Southampton,Premier League,24,1997,10.1,369,353,16,12,0,53,9,3,0,0,0,0,240,32,97,15,321,19,2,4,277,2,9,13,6
Charalambos Lykogiannis,GRE,DF,Cagliari,Serie A,27,1993,20.2,758,557,201,22,0,95,26,56,17,6,9,1,297,157,304,511,31,26,161,1,474,2,24,28,45
Yannis M'Bemba,FRA,DF,Nantes,Ligue 1,20,2001,0.1,5,4,1,1,0,0,1,0,0,0,0,0,4,0,1,0,5,0,0,0,4,0,1,0,0
Alexis Mac Allister,ARG,MF,Brighton,Premier League,22,1998,23.6,1077,995,82,29,2,186,50,20,45,25,15,1,780,124,173,128,885,27,3,10,872,2,13,37,35
Deiver Machado,COL,DF,Lens,Ligue 1,27,1993,5.8,257,205,52,2,0,20,5,17,0,0,0,0,166,64,27,172,26,7,50,0,216,0,2,9,11
Darwin Machís,VEN,MF,Granada,La Liga,28,1993,15.3,437,415,22,3,1,96,25,50,11,5,3,0,257,65,115,67,335,14,7,4,292,1,12,15,22
Yvann Macon,FRA,DF,Saint-Étienne,Ligue 1,22,1998,17.0,995,777,218,11,0,117,36,42,1,0,0,0,590,255,150,123,634,23,206,1,751,1,16,52,46
James Maddison,ENG,MF,Leicester City,Premier League,24,1996,27.3,1075,929,146,51,8,201,57,49,79,39,25,3,715,123,237,112,927,22,5,3,777,4,22,51,30
Joakim Mæhle,DEN,DF,Atalanta,Serie A,24,1997,16.3,916,776,140,8,1,101,10,29,1,0,0,0,595,199,122,107,648,17,131,3,751,3,13,30,25
Niki Mäenpää,FIN,GK,Venezia,Serie A,36,1985,16.5,521,327,194,52,0,27,8,0,0,0,0,0,262,15,244,57,375,0,0,69,348,1,10,7,2
Pablo Maffeo,ESP,DF,Mallorca,La Liga,24,1997,32.7,1317,1003,314,16,1,192,38,87,0,0,0,0,578,274,465,118,775,67,298,8,901,7,25,35,45
Louis Mafouta,CTA,FW,Metz,Ligue 1,27,1994,5.8,141,130,11,0,0,44,2,2,0,0,0,0,91,31,19,14,99,12,0,1,112,0,3,4,3
Giulio Maggiore,ITA,MF,Spezia,Serie A,23,1998,31.3,1139,1122,17,8,8,195,22,14,2,2,0,0,747,165,227,154,903,38,2,14,861,5,27,55,37
Matej Maglica,CRO,DF,Stuttgart,Bundesliga,22,1998,0.1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Francesco Magnanelli,ITA,MF,Sassuolo,Serie A,36,1984,3.0,253,239,14,14,0,34,15,0,0,0,0,0,193,17,43,23,221,5,0,0,226,0,3,8,2
Giangiacomo Magnani,ITA,DF,Hellas Verona,Serie A,25,1995,5.9,223,218,5,3,0,36,5,1,0,0,0,0,142,33,48,42,150,14,0,1,177,1,7,2,5
Giangiacomo Magnani,ITA,DF,Sampdoria,Serie A,25,1995,2.7,151,149,2,2,0,20,4,0,0,0,0,0,121,8,22,27,118,2,0,0,129,0,4,2,2
Hugo Magnetti,FRA,MF,Brest,Ligue 1,23,1998,16.3,684,661,23,23,0,106,39,7,0,0,0,0,516,62,106,93,567,15,0,3,584,2,9,23,16
Yohann Magnin,FRA,MF,Clermont Foot,Ligue 1,24,1997,19.1,919,910,9,9,0,140,19,11,0,0,0,0,707,78,134,50,801,43,0,3,752,5,21,26,15
Harry Maguire,ENG,DF,Manchester Utd,Premier League,28,1993,27.9,1512,1464,48,45,0,191,70,1,0,0,0,0,1098,128,286,215,1147,87,2,7,1320,5,30,17,9
Riyad Mahrez,ALG,FW,Manchester City,Premier League,30,1991,16.6,929,838,91,11,3,120,34,54,65,32,1,12,706,79,144,833,55,16,15,1,767,4,10,26,19
Arne Maier,GER,MF,Augsburg,Bundesliga,22,1999,20.7,842,726,116,31,2,166,52,28,63,27,35,0,515,111,216,78,712,33,2,3,610,3,12,31,25
Habib Maïga,CIV,MF,Metz,Ligue 1,25,1996,14.1,590,567,23,3,2,101,18,15,0,0,0,0,420,78,92,56,469,27,20,1,470,1,13,17,10
Mike Maignan,FRA,GK,Milan,Serie A,26,1995,32.0,1150,936,214,66,0,91,27,0,0,0,0,0,681,24,445,122,852,1,0,154,910,1,20,16,0
Ainsley Maitland-Niles,ENG,DF,Roma,Serie A,23,1997,5.4,320,253,67,1,0,28,7,19,0,0,0,0,171,96,53,37,204,6,66,3,245,1,7,13,13
Ainsley Maitland-Niles,ENG,MF,Arsenal,Premier League,23,1997,3.0,136,131,5,4,0,22,2,1,0,0,0,0,99,10,27,18,104,9,1,0,105,0,4,9,2
Josh Maja,NGA,FW,Bordeaux,Ligue 1,22,1998,0.1,6,4,2,0,0,1,0,0,0,0,0,0,5,1,0,2,4,0,0,0,5,0,0,0,0
Abdul Majeed Waris,GHA,MF,Strasbourg,Ligue 1,29,1991,3.6,131,127,4,0,1,20,2,4,0,0,0,0,100,21,10,6,117,1,4,1,98,1,2,8,6
Lovro Majer,CRO,MF,Rennes,Ligue 1,23,1998,20.4,1068,992,76,23,3,234,52,46,48,13,23,3,799,93,176,931,112,11,4,6,820,6,34,46,33
Jean-Victor Makengo,FRA,MF,Udinese,Serie A,23,1998,26.1,852,840,12,6,2,170,11,8,1,0,0,0,665,90,97,717,78,35,4,1,709,3,11,25,30
Béni Makouana,CGO,FW,Montpellier,Ligue 1,18,2002,3.6,79,75,4,0,0,16,1,6,0,0,0,0,53,12,14,12,59,5,1,1,57,0,1,3,8
Nemanja Maksimović,SRB,MF,Getafe,La Liga,26,1995,32.6,880,853,27,10,1,172,18,11,3,0,1,0,578,133,169,81,661,78,11,9,689,4,15,17,21
Nikola Maksimović,SRB,DF,Genoa,Serie A,29,1991,12.4,521,481,40,28,0,54,14,1,0,0,0,0,359,66,96,51,395,44,1,7,437,1,9,11,6
Kévin Malcuit,MAR,DF,Napoli,Serie A,30,1991,3.2,166,141,25,2,1,13,2,11,0,0,0,0,88,47,31,8,117,8,23,4,118,1,6,7,8
Daniel Maldini,ITA,MF,Milan,Serie A,19,2001,1.6,50,48,2,1,0,14,1,1,0,0,0,0,30,12,8,4,41,3,0,0,33,1,1,4,3
Youssef Maleh,ITA,MF,Fiorentina,Serie A,22,1998,11.3,426,420,6,2,0,72,12,19,0,0,0,0,303,46,77,328,58,19,3,3,345,3,7,15,14
Donyell Malen,NED,FW,Dortmund,Bundesliga,22,1999,18.7,541,513,28,3,1,118,8,35,3,0,1,0,435,64,42,29,475,15,6,9,401,3,5,36,18
Ruslan Malinovskyi,UKR,FW,Atalanta,Serie A,28,1993,17.7,918,830,88,20,6,168,53,33,59,25,26,6,609,116,193,752,114,23,8,1,678,2,16,43,32
Hugo Mallo,ESP,DF,Celta Vigo,La Liga,30,1991,20.3,1241,1013,228,17,0,127,9,64,0,0,0,0,703,269,269,124,814,56,211,3,953,5,19,35,39
Lennard Maloney,USA,DF,Dortmund,Bundesliga,21,1999,0.1,16,15,1,0,0,2,0,1,0,0,0,0,10,2,4,4,10,0,1,0,13,0,0,0,0
Mickael Malsa,MTQ,MF,Levante,La Liga,25,1995,12.7,534,525,9,9,3,87,8,1,0,0,0,0,381,44,109,54,454,13,0,3,430,0,6,15,12
Giorgi Mamardashvili,GEO,GK,Valencia,La Liga,20,2000,18.0,495,269,226,79,0,30,22,0,0,0,0,0,149,9,337,305,107,0,0,57,288,3,20,1,3
Rey Manaj,ALB,FW,Spezia,Serie A,24,1997,19.6,449,394,55,3,1,132,7,6,1,0,1,0,315,71,63,39,329,21,0,8,339,2,12,17,25
Hianga Mananga Mbock,FRA,MF,Brest,Ligue 1,21,1999,8.9,289,277,12,10,0,59,7,0,0,0,0,0,246,24,19,57,213,8,1,1,254,0,2,11,2
Vincent Manceau,FRA,DF,Angers,Ligue 1,32,1989,26.2,1606,1541,65,39,0,124,58,3,0,0,0,0,1238,147,221,145,1370,47,26,3,1429,4,18,28,18
Gianluca Mancini,ITA,DF,Roma,Serie A,25,1996,32.0,1790,1728,62,47,1,149,41,8,0,0,0,0,1377,113,300,125,1548,61,9,5,1534,2,16,43,19
Leonardo Mancuso,ITA,FW,Empoli,Serie A,29,1992,4.7,79,70,9,0,0,16,1,6,0,0,0,0,48,15,16,17,52,3,1,3,53,0,1,7,2
Steve Mandanda,FRA,GK,Marseille,Ligue 1,36,1985,9.0,396,317,79,15,0,44,7,0,0,0,0,0,263,14,119,55,296,0,0,37,319,3,11,4,0
Reinildo Mandava,MOZ,DF,Atlético Madrid,La Liga,27,1994,14.4,668,570,98,12,0,74,10,8,0,0,0,0,428,109,131,436,93,38,86,3,543,0,17,11,10
Reinildo Mandava,MOZ,DF,Lille,Ligue 1,27,1994,16.9,962,786,176,23,0,85,8,13,0,0,0,0,632,188,142,642,119,35,153,1,804,6,10,21,19
Aïssa Mandi,ALG,DF,Villarreal,La Liga,29,1991,15.3,984,942,42,37,0,108,47,0,0,0,0,0,836,56,92,87,839,34,1,3,917,1,9,8,6
Rolando Mandragora,ITA,MF,Torino,Serie A,24,1997,14.7,765,660,105,55,0,92,26,12,36,21,8,2,533,89,143,584,116,41,1,2,644,2,9,9,12
Anthony Mandrea,ALG,GK,Angers,Ligue 1,24,1996,10.0,275,154,121,35,0,11,6,0,0,0,0,0,119,3,153,28,191,0,0,41,159,1,16,3,1
Sadio Mané,SEN,FW,Liverpool,Premier League,29,1992,31.3,1091,1078,13,2,4,233,17,51,0,0,0,0,814,160,117,266,763,23,9,13,819,6,28,77,54
Eliaquim Mangala,FRA,DF,Saint-Étienne,Ligue 1,30,1991,13.1,573,557,16,14,1,67,12,1,1,1,0,0,445,50,78,342,185,24,1,4,501,1,14,14,5
Orel Mangala,BEL,MF,Stuttgart,Bundesliga,23,1998,20.6,795,783,12,9,0,156,14,6,0,0,0,0,671,65,59,127,626,18,1,10,661,1,13,30,27
Thomas Mangani,FRA,MF,Angers,Ligue 1,34,1987,24.4,1486,1338,148,95,0,200,83,31,51,15,28,2,958,146,382,1109,278,72,1,5,1187,5,25,39,29
Ricardo Mangas,POR,DF,Bordeaux,Ligue 1,23,1998,26.1,1073,848,225,22,0,141,29,36,0,0,0,0,633,218,222,665,153,33,203,2,842,2,13,48,36
Kostas Manolas,GRE,DF,Napoli,Serie A,30,1991,3.5,231,224,7,5,0,16,10,0,0,0,0,0,194,16,21,30,187,10,0,0,218,1,1,4,1
Javier Manquillo,ESP,DF,Newcastle Utd,Premier League,27,1994,14.0,406,307,99,1,0,50,3,10,0,0,0,0,207,106,93,28,247,23,98,4,298,1,10,23,12
Myziane Maolida,FRA,MF,Nice,Ligue 1,22,1999,0.4,7,7,0,0,0,1,0,0,0,0,0,0,6,0,1,2,4,1,0,0,4,0,0,1,1
Myziane Maolida,FRA,FW,Hertha BSC,Bundesliga,22,1999,8.6,229,226,3,0,1,98,4,11,0,0,0,0,173,36,20,39,172,5,0,4,162,0,4,14,11
Sekou Mara,FRA,FW,Bordeaux,Ligue 1,19,2002,10.1,206,182,24,0,0,64,6,5,0,0,0,0,136,39,31,25,146,9,1,5,139,1,11,15,12
Maranhão,BRA,FW,Valencia,La Liga,24,1996,10.8,193,184,9,0,0,63,7,4,2,1,1,0,103,49,41,15,125,17,2,3,121,3,3,7,11
Nikola Maraš,SRB,DF,Rayo Vallecano,La Liga,25,1995,11.6,447,433,14,13,0,59,9,1,0,0,0,0,330,39,78,28,352,45,1,0,380,1,11,6,2
Fernando Marçal,BRA,DF,Wolves,Premier League,32,1989,16.1,870,730,140,6,1,108,19,55,3,1,1,0,525,181,164,627,67,30,131,2,677,7,13,34,30
Marcelo,BRA,DF,Lyon,Ligue 1,34,1987,2.0,165,162,3,2,0,20,5,1,0,0,0,0,138,16,11,12,140,4,1,0,149,0,2,2,1
Marcelo,BRA,DF,Real Madrid,La Liga,33,1988,5.8,468,426,42,4,0,45,18,21,0,0,0,0,329,74,65,356,67,4,38,2,385,1,13,15,14
Marcelo,BRA,DF,Bordeaux,Ligue 1,34,1987,10.0,659,645,14,13,1,74,30,0,0,0,0,0,480,44,135,39,555,32,1,1,561,0,21,11,2
Solly March,ENG,DF,Brighton,Premier League,27,1994,19.4,765,679,86,14,1,133,48,63,35,10,18,1,489,100,176,613,68,28,35,4,552,0,11,36,37
Riccardo Marchizza,ITA,DF,Empoli,Serie A,23,1998,15.0,649,491,158,9,0,67,12,28,1,0,0,0,326,155,168,422,60,13,148,1,463,5,6,17,35
Gian Marco Ferrari,ITA,DF,Sassuolo,Serie A,29,1992,34.7,2226,2063,163,106,3,201,67,3,0,0,0,0,1735,185,306,1771,303,88,5,5,2015,3,9,38,12
Iván Marcone,ARG,MF,Elche,La Liga,31,1990,9.0,435,417,18,18,0,83,17,1,0,0,0,0,310,54,71,31,374,21,0,3,369,0,9,12,14
Óscar de Marcos,ESP,DF,Athletic Club,La Liga,32,1989,18.7,1133,883,250,25,1,122,14,40,0,0,0,0,656,258,219,50,788,45,225,3,879,3,18,48,44
Davide Marfella,ITA,GK,Napoli,Serie A,21,1999,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
José Mari,ESP,MF,Cádiz,La Liga,33,1987,4.3,192,180,12,9,0,29,16,0,0,0,0,0,140,21,31,15,164,4,3,1,156,2,6,5,3
Pablo Marí,ESP,DF,Arsenal,Premier League,27,1993,2.0,86,85,1,1,0,8,3,0,0,0,0,0,64,7,15,60,13,11,0,0,78,0,1,1,1
Pablo Marí,ESP,DF,Udinese,Serie A,27,1993,14.9,603,507,96,41,0,86,18,9,0,0,0,0,305,61,237,420,46,47,54,4,429,6,9,8,6
José María Giménez,URU,DF,Atlético Madrid,La Liga,26,1995,22.7,916,872,44,43,0,74,33,1,0,0,0,0,690,58,168,125,701,56,1,11,820,3,6,10,3
Mariano,DOM,FW,Real Madrid,La Liga,27,1993,3.8,58,51,7,0,2,15,4,2,0,0,0,0,37,7,14,8,44,0,0,2,44,0,1,3,2
Răzvan Marin,ROU,MF,Cagliari,Serie A,25,1996,31.3,1270,1102,168,72,3,165,63,32,76,27,41,0,840,134,296,148,1042,45,8,8,988,7,28,45,25
Guillermo Maripán,CHI,DF,Monaco,Ligue 1,27,1994,20.4,1333,1299,34,30,2,122,35,2,0,0,0,0,1091,86,156,89,1163,46,0,4,1201,3,12,18,12
Mika Màrmol,ESP,DF,Barcelona,La Liga,20,2001,0.0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,4,0,0,0,0
Omar Marmoush,EGY,FW,Wolfsburg,Bundesliga,22,1999,0.3,9,8,1,0,0,6,0,0,0,0,0,0,5,3,1,0,7,0,1,0,6,0,0,1,1
Omar Marmoush,EGY,FW,Stuttgart,Bundesliga,22,1999,17.5,455,397,58,14,0,117,20,15,25,1,18,2,284,91,80,35,358,20,8,9,333,3,11,20,26
Marquinhos,BRA,DF,Paris S-G,Ligue 1,27,1994,31.8,2387,2311,76,66,5,177,70,7,0,0,0,0,2038,133,216,391,1901,55,6,15,2231,8,22,20,6
Roger Martí,ESP,FW,Levante,La Liga,30,1991,23.5,459,409,50,0,5,122,10,10,0,0,0,0,306,79,74,33,378,12,0,14,316,4,15,27,25
Anthony Martial,FRA,FW,Sevilla,La Liga,25,1995,5.4,157,151,6,0,0,29,3,7,0,0,0,0,130,13,14,34,118,3,0,1,128,0,2,5,3
Anthony Martial,FRA,FW,Manchester Utd,Premier League,25,1995,2.4,85,84,1,0,1,16,1,5,0,0,0,0,70,8,7,7,74,0,0,2,66,0,0,6,4
Martín,ESP,MF,Cádiz,La Liga,22,1999,1.3,49,47,2,1,0,9,5,2,1,1,0,0,20,6,23,3,37,3,0,1,37,0,1,0,1
Aarón Martín,ESP,DF,Mainz 05,Bundesliga,24,1997,25.5,1117,861,256,32,1,135,55,74,96,54,34,1,576,197,344,887,65,26,128,2,788,5,12,45,40
Ander Martin,ESP,FW,Real Sociedad,La Liga,20,2000,1.0,46,41,5,2,0,12,0,2,2,1,0,0,35,5,6,39,4,1,1,0,36,0,0,2,2
Andrés Martín,ESP,FW,Rayo Vallecano,La Liga,22,1999,2.1,36,30,6,1,0,8,0,2,1,1,0,0,26,5,5,27,7,0,1,0,23,0,0,3,4
Carlos Martín,ESP,DF,Atlético Madrid,La Liga,19,2002,0.1,2,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0
Iván Martín,ESP,MF,Alavés,La Liga,22,1999,1.8,67,67,0,0,0,22,3,3,0,0,0,0,49,12,6,56,8,2,0,1,54,0,1,3,2
Jonas Martin,FRA,MF,Rennes,Ligue 1,31,1990,23.4,1683,1625,58,53,3,222,47,6,0,0,0,0,1382,132,169,215,1384,55,5,10,1527,2,19,32,16
Martinelli,BRA,FW,Arsenal,Premier League,20,2001,20.7,612,566,46,3,0,94,21,48,30,29,0,0,432,83,97,57,510,16,10,0,453,2,11,21,27
Emiliano Martínez,ARG,GK,Aston Villa,Premier League,28,1992,36.0,1081,706,375,101,0,92,34,0,0,0,0,0,562,35,484,128,738,1,0,141,781,4,35,10,2
Iñigo Martínez,ESP,DF,Athletic Club,La Liga,30,1991,26.0,1203,1119,84,81,0,153,85,8,0,0,0,0,737,127,339,855,199,88,3,8,968,3,34,26,13
Javi Martínez,ESP,MF,Osasuna,La Liga,21,1999,9.8,399,384,15,4,0,69,13,18,5,2,1,1,264,70,65,36,322,24,4,4,286,1,8,10,19
Josep Martinez,ESP,GK,RB Leipzig,Bundesliga,23,1998,1.0,22,12,10,3,0,1,0,0,0,0,0,0,17,0,5,4,17,0,0,1,19,0,0,0,0
Lautaro Martínez,ARG,FW,Inter,Serie A,23,1997,25.4,532,497,35,1,2,147,6,18,0,0,0,0,367,104,61,74,399,22,3,13,398,1,8,30,20
Pablo Martínez,ESP,MF,Levante,La Liga,23,1998,7.3,260,248,12,7,4,53,10,10,1,0,0,1,162,38,60,28,210,8,3,2,181,2,6,9,13
Lucas Martínez Quarta,ARG,DF,Fiorentina,Serie A,25,1996,15.9,1119,1076,43,36,0,134,58,1,0,0,0,0,865,95,159,195,862,27,7,2,1020,1,7,19,10
Gelson Martins,POR,FW,Monaco,Ligue 1,26,1995,21.2,684,677,7,2,0,169,8,30,0,0,0,0,536,83,65,65,570,19,5,9,524,5,7,26,35
Adam Marušić,MNE,DF,Lazio,Serie A,28,1992,30.2,1880,1643,237,32,0,179,12,27,0,0,0,0,1366,279,235,278,1286,74,205,9,1637,3,18,39,25
Omar Mascarell,ESP,MF,Elche,La Liga,28,1993,27.7,1205,1166,39,36,1,169,35,5,0,0,0,0,886,137,182,204,906,57,0,4,1044,2,14,25,15
Andrea Masiello,ITA,DF,Genoa,Serie A,35,1986,5.7,309,303,6,4,0,31,5,0,0,0,0,0,233,30,46,50,235,16,0,2,269,1,3,5,4
Adam Masina,MAR,DF,Watford,Premier League,27,1994,12.0,540,425,115,11,0,69,20,18,5,3,2,0,238,100,202,327,66,32,99,1,380,1,14,15,12
Erhan Mašović,SRB,DF,Bochum,Bundesliga,22,1998,17.2,649,633,16,14,1,66,9,1,1,1,0,0,441,52,156,99,486,44,1,2,506,1,18,17,8
Roberto Massimo,GER,DF,Stuttgart,Bundesliga,20,2000,9.7,300,251,49,1,0,65,4,16,0,0,0,0,192,59,49,35,201,12,44,3,225,0,5,15,13
Arthur Masuaku,COD,DF,West Ham,Premier League,27,1993,7.2,375,333,42,4,0,54,5,20,0,0,0,0,259,58,58,299,13,17,38,1,293,2,11,15,9
Jaime Mata,ESP,FW,Getafe,La Liga,32,1988,7.5,203,194,9,0,0,57,4,6,0,0,0,0,119,36,48,36,123,15,2,5,135,0,5,10,13
Juan Mata,ESP,MF,Manchester Utd,Premier League,33,1988,2.6,211,208,3,1,0,26,5,6,1,1,0,0,173,14,24,186,20,3,1,1,182,2,1,4,3
Pape Matar Sarr,SEN,MF,Metz,Ligue 1,18,2002,23.7,1018,985,33,20,4,137,32,0,7,1,2,1,782,102,134,101,835,47,4,5,847,3,17,40,12
Eliot Matazo,BEL,MF,Monaco,Ligue 1,19,2002,8.8,388,381,7,7,0,55,9,2,0,0,0,0,310,38,40,26,339,11,0,6,344,1,8,6,6
Aleš Matějů,CZE,DF,Venezia,Serie A,25,1996,8.1,294,253,41,4,0,43,8,16,0,0,0,0,163,56,75,45,187,18,37,0,216,1,6,14,8
Jean-Philippe Mateta,FRA,FW,Crystal Palace,Premier League,24,1997,12.7,243,227,16,0,0,78,2,9,0,0,0,0,153,45,45,59,129,24,0,3,169,2,4,11,14
Nemanja Matić,SRB,MF,Manchester Utd,Premier League,32,1988,15.4,1010,980,30,25,4,168,27,5,0,0,0,0,796,96,118,792,152,34,5,4,881,3,5,30,21
Joël Matip,CMR,DF,Liverpool,Premier League,29,1991,31.0,2238,2182,56,40,2,237,39,0,0,0,0,0,1735,213,290,286,1724,136,16,11,2015,3,21,32,15
Chrislain Matsima,FRA,DF,Monaco,Ligue 1,19,2002,1.5,84,82,2,1,0,16,0,0,0,0,0,0,70,10,4,8,67,3,1,0,73,0,0,4,1
Azor Matusiwa,NED,MF,Reims,Ligue 1,23,1998,27.4,1182,1164,18,17,2,241,51,2,0,0,0,0,860,130,192,193,871,87,1,4,998,7,20,39,15
Neal Maupay,FRA,FW,Brighton,Premier League,24,1996,25.3,617,561,56,1,1,168,6,5,1,0,0,0,472,92,53,81,477,18,7,16,479,3,6,38,33
Stephy Mavididi,ENG,FW,Montpellier,Ligue 1,23,1998,25.5,576,564,12,0,0,133,4,29,0,0,0,0,434,95,47,88,437,32,5,9,454,0,11,25,24
Konstantinos Mavropanos,GRE,DF,Stuttgart,Bundesliga,23,1997,30.1,1830,1617,213,65,0,219,111,7,0,0,0,0,1141,272,417,288,1259,77,148,6,1480,8,46,54,35
Eric Maxim Choupo-Moting,CMR,FW,Bayern Munich,Bundesliga,32,1989,4.2,138,135,3,0,0,35,0,4,0,0,0,0,109,14,15,25,101,3,0,2,101,0,3,10,9
Luís Maximiano,POR,GK,Granada,La Liga,22,1999,34.8,1173,710,463,126,0,69,27,0,0,0,0,0,351,36,786,51,852,0,1,145,647,3,31,7,2
Borja Mayoral,ESP,FW,Getafe,La Liga,24,1997,11.6,252,239,13,1,1,88,7,7,0,0,0,0,181,30,41,39,178,13,0,2,194,0,1,8,9
Borja Mayoral,ESP,FW,Roma,Serie A,24,1997,1.1,39,38,1,0,0,6,1,1,1,1,0,0,27,7,5,7,28,4,0,0,29,0,0,1,1
Derek Mazou-Sacko,FRA,FW,Troyes,Ligue 1,16,2004,0.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
Pasquale Mazzocchi,ITA,DF,Venezia,Serie A,26,1995,13.8,580,458,122,7,0,58,11,32,0,0,0,0,324,125,131,38,407,13,115,2,444,2,8,27,20
Pasquale Mazzocchi,ITA,DF,Salernitana,Serie A,26,1995,14.1,566,444,122,7,0,61,18,42,16,0,15,0,299,88,179,32,421,9,98,1,406,0,12,18,18
Kevin Mbabu,SUI,DF,Wolfsburg,Bundesliga,26,1995,15.5,873,683,190,9,1,94,18,49,0,0,0,0,431,175,267,97,531,34,181,1,614,1,17,29,41
Kylian Mbappé,FRA,FW,Paris S-G,Ligue 1,22,1998,33.6,1452,1342,110,10,6,245,43,86,46,9,6,2,1187,142,123,219,1198,7,18,6,1164,8,19,93,41
Ibrahima Mbaye,SEN,DF,Bologna,Serie A,26,1994,1.2,49,39,10,2,0,8,0,1,0,0,0,0,27,11,11,4,29,4,8,2,35,0,2,2,1
Amadou Mbengue,SEN,DF,Metz,Ligue 1,19,2002,6.8,290,280,10,4,0,16,12,1,0,0,0,0,213,25,52,33,234,11,6,2,245,1,5,10,4
Bryan Mbeumo,CMR,FW,Brentford,Premier League,21,1999,32.3,814,766,48,18,1,164,33,54,18,12,2,3,498,143,173,626,111,38,7,12,544,3,19,51,45
Jason Mbock,FRA,FW,Angers,Ligue 1,21,1999,0.2,5,5,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,2,0,0,3,0,0,0,1
Jordi Mboula,ESP,FW,Mallorca,La Liga,22,1999,4.8,90,89,1,0,0,25,1,12,0,0,0,0,57,13,20,17,52,11,1,0,52,0,2,2,5
Moustapha Mbow,SEN,DF,Reims,Ligue 1,21,2000,1.0,27,25,2,2,0,1,2,0,0,0,0,0,19,2,6,6,19,2,0,0,22,0,1,0,0
Nathanael Mbuku,FRA,FW,Reims,Ligue 1,19,2002,15.8,372,353,19,5,1,96,11,22,6,2,2,0,281,47,44,310,38,12,1,2,269,0,6,23,17
James McArthur,SCO,MF,Crystal Palace,Premier League,33,1987,16.0,927,880,47,23,1,186,14,15,2,0,2,0,677,109,141,198,666,21,10,7,772,1,16,26,23
James Mcatee,ENG,MF,Manchester City,Premier League,18,2002,0.2,13,13,0,0,0,4,0,0,0,0,0,0,10,3,0,10,2,0,0,0,9,0,0,0,0
Kasey McAteer,ENG,FW,Leicester City,Premier League,19,2001,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
