Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Long Ast,Long xA,Long A-xA,Long KP,Long 1/3,Long PPA,Long CrsPA,Long Prog
Yves Bissouma,MLI,MF,Brighton,Premier League,24,1996,23.5,1061,1183,89.7,19784,3639,456,499,91.4,452,486,93.0,139,170,81.8,2,0.8,+1.2,8,70,12,0,52
Nathan Bitu Mazala,FRA,DF,Paris S-G,Ligue 1,18,2002,0.1,10,10,100.0,129,28,7,7,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,1
Marco Bizot,NED,GK,Brest,Ligue 1,30,1991,38.0,833,1201,69.4,30698,20875,80,80,100.0,345,347,99.4,407,773,52.7,1,0.3,+0.7,3,14,0,0,0
Bjarki Bjarkason,ISL,FW,Venezia,Serie A,21,2000,0.0,1,2,50.0,8,0,1,1,100.0,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0
Blanco,ESP,MF,Real Madrid,La Liga,21,2000,0.3,17,18,94.4,277,37,8,8,100.0,8,9,88.9,1,1,100.0,0,0.0,0.0,0,1,0,0,1
Ludovic Blas,FRA,MF,Nantes,Ligue 1,23,1997,32.9,837,1052,79.6,17700,3921,297,357,83.2,372,438,84.9,154,207,74.4,5,3.4,+1.6,35,107,31,7,93
Danny Blum,GER,FW,Bochum,Bundesliga,30,1991,3.8,114,179,63.7,2151,802,59,73,80.8,31,51,60.8,18,41,43.9,0,0.8,-0.8,12,9,5,3,15
Myron Boadu,NED,FW,Monaco,Ligue 1,20,2001,10.7,134,166,80.7,1969,300,77,91,84.6,44,50,88.0,7,12,58.3,1,0.3,+0.7,5,5,2,0,7
Jérôme Boateng,GER,DF,Lyon,Ligue 1,32,1988,18.0,980,1110,88.3,23348,7251,196,210,93.3,556,582,95.5,224,310,72.3,1,1.4,-0.4,7,81,6,1,76
Kevin-Prince Boateng,GHA,MF,Hertha BSC,Bundesliga,34,1987,7.7,253,326,77.6,5023,1361,94,111,84.7,115,136,84.6,38,59,64.4,0,0.3,-0.3,4,30,2,0,28
Antonin Bobichon,FRA,MF,Angers,Ligue 1,25,1995,0.4,16,20,80.0,254,84,9,10,90.0,5,6,83.3,2,3,66.7,0,0.0,0.0,0,5,0,0,0
Herbert Bockhorn,GER,DF,Bochum,Bundesliga,26,1995,9.4,265,364,72.8,5109,1431,110,130,84.6,114,149,76.5,39,70,55.7,0,0.3,-0.3,4,21,2,0,29
Jean-Paul Boëtius,NED,MF,Mainz 05,Bundesliga,27,1994,20.0,698,938,74.4,13978,4757,267,328,81.4,295,364,81.0,120,210,57.1,2,2.5,-0.5,27,81,22,4,111
Jeremie Boga,CIV,FW,Atalanta,Serie A,24,1997,8.5,343,426,80.5,5080,1359,212,250,84.8,101,116,87.1,20,37,54.1,0,1.6,-1.6,20,17,23,1,46
Jeremie Boga,CIV,FW,Sassuolo,Serie A,24,1997,7.4,221,271,81.5,3063,630,146,163,89.6,63,79,79.7,7,10,70.0,2,0.8,+1.2,7,6,4,1,17
Luka Bogdan,CRO,DF,Salernitana,Serie A,25,1996,4.4,88,123,71.5,1810,767,25,29,86.2,49,63,77.8,12,25,48.0,0,0.0,0.0,1,1,0,0,5
Emil Bohinen,NOR,MF,Salernitana,Serie A,22,1999,7.8,240,296,81.1,4125,1047,123,142,86.6,81,99,81.8,29,41,70.7,1,0.5,+0.5,11,14,1,0,13
Quentin Boisgard,FRA,MF,Lorient,Ligue 1,24,1997,10.6,285,396,72.0,4931,1468,147,180,81.7,93,117,79.5,33,69,47.8,1,2.1,-1.1,12,28,10,3,22
