Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types Drib,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types Drib,GCA Types Sh,GCA Types Fld,GCA Types Def
Caleb Ekuban,GHA,FW,Genoa,Serie A,27,1994,19.1,32,1.68,24,0,3,4,1,0,3,0.16,2,0,1,0,0,0
Anthony Elanga,SWE,FW,Manchester Utd,Premier League,19,2002,13.5,18,1.33,9,0,3,0,4,2,5,0.37,2,0,1,0,1,1
Alberth Elis,HON,FW,Bordeaux,Ligue 1,25,1996,15.7,35,2.24,27,0,1,1,5,1,2,0.13,2,0,0,0,0,0
Harvey Elliott,ENG,MF,Liverpool,Premier League,18,2003,3.8,21,5.46,14,1,1,3,2,0,1,0.26,1,0,0,0,0,0
Elif Elmas,MKD,FW,Napoli,Serie A,21,1999,18.0,50,2.78,37,2,4,1,3,3,9,0.50,6,1,0,0,1,1
Mohamed Elneny,EGY,MF,Arsenal,Premier League,29,1992,9.0,13,1.45,13,0,0,0,0,0,2,0.22,2,0,0,0,0,0
Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,27,1994,23.4,10,0.43,7,0,0,1,1,1,1,0.04,1,0,0,0,0,0
Nico Elvedi,SUI,DF,M'Gladbach,Bundesliga,24,1996,27.0,10,0.37,6,2,0,1,0,1,0,0.00,0,0,0,0,0,0
Sepe Elye Wahi,FRA,FW,Montpellier,Ligue 1,18,2003,19.8,27,1.36,16,0,2,0,7,2,6,0.30,4,0,0,0,1,1
Mohamed Elyounoussi,NOR,MF,Southampton,Premier League,26,1994,22.7,52,2.29,41,0,2,5,3,1,5,0.22,3,0,0,2,0,0
Adri Embarba,ESP,FW,Espanyol,La Liga,29,1992,22.1,81,3.67,38,23,8,4,5,3,6,0.27,2,3,0,1,0,0
Breel Embolo,SUI,FW,M'Gladbach,Bundesliga,24,1997,24.1,79,3.28,54,0,2,4,15,4,9,0.37,6,0,0,1,2,0
Emerson,BRA,DF,Barcelona,La Liga,22,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Emerson,BRA,DF,Tottenham,Premier League,22,1999,25.4,49,1.93,40,0,4,2,1,2,4,0.16,4,0,0,0,0,0
Renaud Emond,BEL,MF,Nantes,Ligue 1,29,1991,2.1,1,0.47,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Youssef En-Nesyri,MAR,FW,Sevilla,La Liga,24,1997,14.2,12,0.85,9,0,1,1,1,0,4,0.28,2,0,1,0,1,0
Keita Endo,JPN,MF,Union Berlin,Bundesliga,23,1997,0.6,2,3.27,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Wataru Endo,JPN,MF,Stuttgart,Bundesliga,28,1993,32.2,55,1.71,43,0,3,4,3,2,2,0.06,2,0,0,0,0,0
Christian Eriksen,DEN,MF,Brentford,Premier League,29,1992,10.4,53,5.08,26,24,0,1,2,0,7,0.67,3,3,0,0,1,0
Martin Erlic,CRO,DF,Spezia,Serie A,23,1998,28.6,9,0.31,6,0,0,0,2,1,2,0.07,0,0,0,0,1,1
Gonzalo Escalante,ARG,MF,Alavés,La Liga,28,1993,14.4,17,1.18,12,0,0,3,2,0,3,0.21,1,0,0,1,1,0
Gonzalo Escalante,ARG,MF,Lazio,Serie A,28,1993,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aarón Escandell,ESP,GK,Granada,La Liga,25,1995,3.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sergio Escudero,ESP,DF,Granada,La Liga,31,1989,15.9,37,2.32,24,3,1,6,3,0,4,0.25,3,0,1,0,0,0
Alfonso Espino,URU,DF,Cádiz,La Liga,29,1992,37.0,72,1.95,52,10,2,2,1,5,4,0.11,3,0,0,0,0,1
Michael Esser,GER,GK,Bochum,Bundesliga,33,1987,3.0,1,0.33,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Estanis,ESP,FW,Barcelona,La Liga,17,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Maxime Estève,FRA,DF,Montpellier,Ligue 1,19,2002,20.6,5,0.24,3,1,0,1,0,0,0,0.00,0,0,0,0,0,0
Pervis Estupiñán,ECU,DF,Villarreal,La Liga,23,1998,17.5,25,1.43,20,3,0,2,0,0,3,0.17,3,0,0,0,0,0
Oghenekaro Etebo,NGA,MF,Watford,Premier League,25,1995,4.5,4,0.90,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jonny Evans,NIR,DF,Leicester City,Premier League,33,1988,15.0,8,0.53,7,1,0,0,0,0,2,0.13,1,1,0,0,0,0
Eberechi Eze,ENG,MF,Crystal Palace,Premier League,23,1998,6.7,22,3.27,11,7,1,1,1,1,2,0.30,1,1,0,0,0,0
Abdessamad Ezzalzouli,MAR,FW,Barcelona,La Liga,19,2001,6.4,11,1.71,6,0,2,1,1,1,1,0.16,0,0,0,1,0,0
Łukasz Fabiański,POL,GK,West Ham,Premier League,36,1985,37.0,3,0.08,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Fabinho,BRA,MF,Liverpool,Premier League,27,1993,25.7,39,1.52,31,0,0,3,4,1,5,0.19,3,0,0,2,0,0
Fábio,BRA,DF,Nantes,Ligue 1,31,1990,18.5,19,1.03,12,3,2,1,1,0,4,0.22,3,0,0,0,1,0
Cesc Fàbregas,ESP,MF,Monaco,Ligue 1,34,1987,0.4,2,4.74,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Wout Faes,BEL,DF,Reims,Ligue 1,23,1998,37.0,18,0.49,16,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Wahidullah Faghir,DEN,FW,Stuttgart,Bundesliga,18,2003,1.4,4,2.93,1,0,2,0,0,1,1,0.73,0,0,1,0,0,0
Romain Faivre,FRA,MF,Brest,Ligue 1,23,1998,19.9,72,3.61,34,28,3,4,3,0,8,0.40,3,4,0,1,0,0
Romain Faivre,FRA,FW,Lyon,Ligue 1,23,1998,9.9,48,4.86,24,17,3,1,2,1,5,0.51,2,1,1,1,0,0
Radamel Falcao,COL,FW,Rayo Vallecano,La Liga,35,1986,9.3,14,1.50,7,0,2,3,2,0,3,0.32,0,0,0,2,1,0
Diego Falcinelli,ITA,FW,Bologna,Serie A,30,1991,0.7,1,1.36,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Wladimiro Falcone,ITA,GK,Sampdoria,Serie A,26,1995,9.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fali,ESP,DF,Cádiz,La Liga,27,1993,20.0,12,0.60,9,1,0,1,0,1,2,0.10,1,1,0,0,0,0
Paolo Faragò,ITA,MF,Cagliari,Serie A,28,1993,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Omar Faraj,SWE,FW,Levante,La Liga,19,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Davide Faraoni,ITA,DF,Hellas Verona,Serie A,29,1991,28.6,42,1.47,32,2,3,3,2,0,9,0.31,8,0,0,1,0,0
Mohamed Fares,ALG,DF,Genoa,Serie A,25,1996,6.5,17,2.61,12,2,0,3,0,0,3,0.46,3,0,0,0,0,0
Diego Farias,BRA,MF,Cagliari,Serie A,31,1990,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Wuilker Faríñez,VEN,GK,Lens,Ligue 1,23,1998,12.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ömer Faruk Beyaz,TUR,FW,Stuttgart,Bundesliga,17,2003,0.8,2,2.54,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Noah Fatar,FRA,DF,Angers,Ligue 1,19,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ansu Fati,ESP,FW,Barcelona,La Liga,18,2002,3.7,10,2.68,7,0,0,0,2,1,2,0.54,1,0,0,0,1,0
Julien Faussurier,FRA,MF,Brest,Ligue 1,34,1987,5.4,18,3.31,14,3,1,0,0,0,1,0.18,0,1,0,0,0,0
Andrea Favilli,ITA,FW,Genoa,Serie A,24,1997,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Federico Fazio,ARG,DF,Salernitana,Serie A,34,1987,15.9,15,0.94,12,0,1,2,0,0,1,0.06,0,0,0,1,0,0
Aleix Febas,ESP,MF,Mallorca,La Liga,25,1996,1.3,2,1.54,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Adrian Fein,GER,MF,Greuther Fürth,Bundesliga,22,1999,0.4,1,2.81,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nabil Fekir,FRA,MF,Betis,La Liga,28,1993,31.0,161,5.19,78,49,9,4,15,6,19,0.61,11,5,2,0,1,0
Felipe,BRA,DF,Atlético Madrid,La Liga,32,1989,16.7,9,0.54,8,0,0,1,0,0,1,0.06,1,0,0,0,0,0
Luiz Felipe,ITA,DF,Lazio,Serie A,24,1997,27.7,13,0.47,11,0,0,0,1,1,1,0.04,0,0,0,0,1,0
João Félix,POR,FW,Atlético Madrid,La Liga,21,1999,14.0,44,3.14,30,1,5,2,5,1,10,0.71,8,0,1,0,0,1
Ohis Felix Uduokhai,GER,DF,Augsburg,Bundesliga,23,1997,8.7,3,0.34,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kiko Femenía,ESP,DF,Watford,Premier League,30,1991,23.8,39,1.64,27,12,0,0,0,0,6,0.25,5,1,0,0,0,0
Evan Ferguson,IRL,MF,Brighton,Premier League,16,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nathan Ferguson,ENG,DF,Crystal Palace,Premier League,20,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bruno Fernandes,POR,MF,Manchester Utd,Premier League,26,1994,34.6,145,4.19,109,18,4,7,4,3,10,0.29,8,0,1,1,0,0
Edimilson Fernandes,SUI,DF,Arminia,Bundesliga,25,1996,3.1,10,3.18,9,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Aitor Fernández,ESP,GK,Levante,La Liga,30,1991,13.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Álex Fernández,ESP,MF,Cádiz,La Liga,28,1992,22.8,38,1.67,26,7,0,3,0,2,2,0.09,2,0,0,0,0,0
Álvaro Fernández,ESP,GK,Brentford,Premier League,23,1998,12.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Federico Fernández,ARG,DF,Newcastle Utd,Premier League,32,1989,5.8,3,0.52,1,0,0,2,0,0,1,0.17,0,0,0,1,0,0
Fernandinho,BRA,MF,Manchester City,Premier League,36,1985,10.7,30,2.80,24,0,0,4,2,0,4,0.37,4,0,0,0,0,0
Fernando,BRA,MF,Sevilla,La Liga,34,1987,20.6,23,1.12,21,1,1,0,0,0,3,0.15,2,1,0,0,0,0
Alex Ferrari,ITA,DF,Sampdoria,Serie A,27,1994,18.3,7,0.38,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Salvador Ferrer,ESP,DF,Spezia,Serie A,23,1998,16.6,29,1.75,24,4,1,0,0,0,5,0.30,5,0,0,0,0,0
Jordan Ferri,FRA,MF,Montpellier,Ligue 1,29,1992,32.3,69,2.13,60,0,1,2,5,1,3,0.09,3,0,0,0,0,0
Riccardo Fiamozzi,ITA,DF,Empoli,Serie A,28,1993,6.9,9,1.31,6,2,0,0,0,1,1,0.15,1,0,0,0,0,0
Fidel,ESP,MF,Elche,La Liga,31,1989,25.1,72,2.87,54,13,2,0,1,2,10,0.40,9,1,0,0,0,0
Karol Fila,POL,DF,Strasbourg,Ligue 1,23,1998,6.2,7,1.13,7,0,0,0,0,0,1,0.16,1,0,0,0,0,0
Alfreð Finnbogason,ISL,FW,Augsburg,Bundesliga,32,1989,3.2,6,1.85,5,0,0,1,0,0,2,0.62,1,0,0,1,0,0
Luca Fiordilino,ITA,MF,Venezia,Serie A,25,1996,7.3,12,1.63,9,1,0,1,1,0,0,0.00,0,0,0,0,0,0
Vincenzo Fiorillo,ITA,GK,Salernitana,Serie A,31,1990,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Roberto Firmino,BRA,FW,Liverpool,Premier League,29,1991,11.0,37,3.36,32,0,1,3,0,1,6,0.55,4,0,0,1,0,1
Junior Firpo,ESP,DF,Leeds United,Premier League,24,1996,19.0,43,2.26,34,4,1,1,1,2,4,0.21,2,1,0,0,0,1
Mark Flekken,NED,GK,Freiburg,Bundesliga,28,1993,32.0,7,0.22,4,3,0,0,0,0,1,0.03,1,0,0,0,0,0
Ashley Fletcher,ENG,FW,Watford,Premier League,25,1995,0.3,2,6.00,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Alexis Flips,FRA,FW,Reims,Ligue 1,21,2000,11.7,42,3.58,22,13,4,1,0,2,5,0.43,2,3,0,0,0,0
Alessandro Florenzi,ITA,DF,Milan,Serie A,30,1991,12.8,33,2.58,26,5,0,0,1,1,1,0.08,1,0,0,0,0,0
Phil Foden,ENG,FW,Manchester City,Premier League,21,2000,23.6,83,3.51,57,13,3,6,3,1,13,0.55,8,3,0,2,0,0
Mamadou Fofana,MLI,DF,Metz,Ligue 1,23,1998,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Seko Fofana,CIV,MF,Lens,Ligue 1,26,1995,37.3,112,3.00,89,0,9,5,9,0,9,0.24,8,0,0,0,1,0
Wesley Fofana,FRA,DF,Leicester City,Premier League,20,2000,7.0,4,0.57,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Youssouf Fofana,FRA,MF,Monaco,Ligue 1,22,1999,24.3,44,1.81,38,0,1,1,2,2,9,0.37,8,0,1,0,0,0
Thomas Foket,BEL,DF,Reims,Ligue 1,26,1994,24.8,32,1.29,28,1,0,0,2,1,1,0.04,0,0,0,0,1,0
Thomas Fontaine,MAD,DF,Lorient,Ligue 1,30,1991,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
José Fontán,ESP,DF,Celta Vigo,La Liga,21,2000,3.1,2,0.65,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
José Fonte,POR,DF,Lille,Ligue 1,37,1983,38.0,24,0.63,22,0,0,2,0,0,4,0.11,3,0,0,1,0,0
Fernando Forestieri,ITA,FW,Udinese,Serie A,31,1990,0.6,4,6.21,1,1,0,0,2,0,1,1.55,0,1,0,0,0,0
Pablo Fornals,ESP,FW,West Ham,Premier League,25,1996,31.1,87,2.80,67,8,4,5,2,1,9,0.29,7,1,0,1,0,0
Emil Forsberg,SWE,MF,RB Leipzig,Bundesliga,29,1991,19.0,54,2.85,36,8,6,2,1,1,6,0.32,3,1,1,0,1,0
Adam Forshaw,ENG,MF,Leeds United,Premier League,29,1991,17.0,27,1.59,26,0,0,1,0,0,1,0.06,1,0,0,0,0,0
Marcus Forss,FIN,FW,Brentford,Premier League,22,1999,2.3,2,0.86,1,0,0,1,0,0,1,0.43,0,0,0,1,0,0
Fraser Forster,ENG,GK,Southampton,Premier League,33,1988,19.0,2,0.11,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Philipp Förster,GER,FW,Stuttgart,Bundesliga,26,1995,10.7,25,2.33,17,2,2,4,0,0,2,0.19,2,0,0,0,0,0
Francesco Forte,ITA,FW,Venezia,Serie A,28,1993,4.7,8,1.71,5,0,0,2,0,1,1,0.21,1,0,0,0,0,0
Steven Fortes,CPV,DF,Lens,Ligue 1,29,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ben Foster,ENG,GK,Watford,Premier League,38,1983,26.0,7,0.27,7,0,0,0,0,0,1,0.04,1,0,0,0,0,0
Tariqe Fosu,GHA,DF,Brentford,Premier League,25,1995,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Timothy Fosu-Mensah,NED,DF,Leverkusen,Bundesliga,23,1998,1.6,3,1.86,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Dimitri Foulquier,FRA,DF,Valencia,La Liga,28,1993,26.0,23,0.88,15,2,1,1,4,0,4,0.15,1,1,0,0,2,0
Dimitri Foulquier,FRA,DF,Granada,La Liga,28,1993,2.0,2,1.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Juan Foyth,ARG,DF,Villarreal,La Liga,23,1998,21.4,27,1.26,26,0,1,0,0,0,1,0.05,1,0,0,0,0,0
Gianluca Frabotta,ITA,DF,Hellas Verona,Serie A,22,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Raphael Framberger,GER,DF,Augsburg,Bundesliga,25,1995,9.4,19,2.02,15,3,0,0,0,1,0,0.00,0,0,0,0,0,0
Przemysław Frankowski,POL,DF,Lens,Ligue 1,26,1995,27.2,57,2.10,48,4,2,1,2,0,8,0.29,6,0,1,0,1,0
Enric Franquesa,ESP,DF,Levante,La Liga,24,1997,6.9,7,1.01,7,0,0,0,0,0,1,0.14,1,0,0,0,0,0
Fransérgio,BRA,MF,Bordeaux,Ligue 1,30,1990,14.0,13,0.93,9,0,0,2,0,2,2,0.14,2,0,0,0,0,0
Ryan Fraser,SCO,FW,Newcastle Utd,Premier League,27,1994,16.3,47,2.89,28,8,0,5,5,1,6,0.37,3,1,0,1,1,0
Davide Frattesi,ITA,MF,Sassuolo,Serie A,21,1999,31.7,76,2.40,61,1,5,3,5,1,9,0.28,5,0,1,1,2,0
Fred,BRA,MF,Manchester Utd,Premier League,28,1993,22.5,57,2.53,47,0,1,1,4,4,8,0.36,6,0,0,0,1,1
Ryan Fredericks,ENG,DF,West Ham,Premier League,28,1992,3.4,2,0.59,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Morten Frendrup,DEN,DF,Genoa,Serie A,20,2001,7.7,15,1.94,10,0,1,1,0,3,3,0.39,2,0,0,0,0,1
Remo Freuler,SUI,MF,Atalanta,Serie A,29,1992,26.3,60,2.28,50,5,2,2,0,1,5,0.19,4,1,0,0,0,0
Marvin Friedrich,GER,DF,M'Gladbach,Bundesliga,25,1995,6.7,1,0.15,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marvin Friedrich,GER,DF,Union Berlin,Bundesliga,25,1995,13.0,9,0.69,7,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Jeremie Frimpong,NED,DF,Leverkusen,Bundesliga,20,2000,22.8,49,2.15,40,0,6,1,2,0,10,0.44,9,0,0,0,1,0
Christian Früchtl,GER,GK,Bayern Munich,Bundesliga,21,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jorge de Frutos,ESP,MF,Levante,La Liga,24,1997,19.6,51,2.61,31,3,10,4,2,1,11,0.56,7,0,2,1,0,1
Leo Fuhr Hjelde,NOR,DF,Leeds United,Premier League,17,2003,1.7,3,1.80,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Chris Führich,GER,MF,Stuttgart,Bundesliga,23,1998,19.0,61,3.20,38,13,6,2,2,0,4,0.21,1,2,0,1,0,0
Angelo Fulgini,FRA,MF,Angers,Ligue 1,24,1996,32.5,76,2.34,55,10,0,4,5,2,8,0.25,4,1,0,2,0,1
Marius Funk,GER,GK,Greuther Fürth,Bundesliga,25,1996,8.0,3,0.37,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Stephan Fürstner,GER,MF,Mainz 05,Bundesliga,33,1987,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matteo Gabbia,ITA,DF,Milan,Serie A,21,1999,6.0,3,0.50,3,0,0,0,0,0,2,0.34,2,0,0,0,0,0
Manolo Gabbiadini,ITA,FW,Sampdoria,Serie A,29,1991,12.7,33,2.61,24,2,0,6,1,0,4,0.32,2,0,0,2,0,0
Mijat Gaćinović,SRB,FW,Hoffenheim,Bundesliga,26,1995,1.2,3,2.45,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Gianluca Gaetano,ITA,MF,Napoli,Serie A,21,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luca Gagliano,ITA,MF,Cagliari,Serie A,21,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Roberto Gagliardini,ITA,MF,Inter,Serie A,27,1994,7.2,15,2.08,13,0,0,1,1,0,2,0.28,2,0,0,0,0,0
Riccardo Gagliolo,SWE,DF,Salernitana,Serie A,31,1990,12.6,4,0.32,0,1,0,2,0,1,1,0.08,0,0,0,1,0,0
Javi Galán,ESP,DF,Celta Vigo,La Liga,26,1994,36.6,51,1.39,40,3,3,0,3,2,4,0.11,4,0,0,0,0,0
Iñigo Ruiz de Galarreta,ESP,MF,Mallorca,La Liga,27,1993,15.3,28,1.83,22,1,1,1,2,1,1,0.07,1,0,0,0,0,0
Nicolas Galazzi,ITA,DF,Venezia,Serie A,20,2000,0.2,1,5.63,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Pablo Galdames Millán,CHI,MF,Genoa,Serie A,24,1996,11.4,26,2.28,16,7,1,0,1,1,0,0.00,0,0,0,0,0,0
Thiago Galhardo,BRA,FW,Celta Vigo,La Liga,32,1989,12.8,25,1.96,20,0,0,4,1,0,4,0.31,4,0,0,0,0,0
Conor Gallagher,ENG,MF,Crystal Palace,Premier League,21,2000,31.6,89,2.82,44,23,3,7,10,2,13,0.41,8,1,2,0,1,1
Gauthier Gallon,FRA,GK,Troyes,Ligue 1,28,1993,31.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Cristian Gamboa,CRC,DF,Bochum,Bundesliga,31,1989,19.1,29,1.52,19,5,2,0,2,1,4,0.21,3,1,0,0,0,0
Kévin Gameiro,FRA,FW,Strasbourg,Ligue 1,34,1987,26.5,59,2.23,50,0,1,3,4,1,8,0.30,6,0,0,1,1,0
Idrissa Gana Gueye,SEN,MF,Paris S-G,Ligue 1,31,1989,18.2,33,1.81,29,1,0,1,1,1,4,0.22,4,0,0,0,0,0
Ignatius Ganago,CMR,FW,Lens,Ligue 1,22,1999,11.4,28,2.46,22,1,2,3,0,0,3,0.26,2,0,1,0,0,0
Silvère Ganvoula M'Boussy,CGO,FW,Bochum,Bundesliga,25,1996,1.7,1,0.59,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Álvaro García,ESP,FW,Rayo Vallecano,La Liga,28,1992,33.3,86,2.58,67,5,3,5,4,2,7,0.21,4,1,0,1,0,1
Dani García,ESP,MF,Athletic Club,La Liga,31,1990,24.2,28,1.16,26,0,0,0,0,2,1,0.04,1,0,0,0,0,0
David García,ESP,DF,Osasuna,La Liga,27,1994,34.5,19,0.55,15,2,0,2,0,0,0,0.00,0,0,0,0,0,0
Eric García,ESP,DF,Barcelona,La Liga,20,2001,22.7,23,1.02,22,0,0,1,0,0,1,0.04,1,0,0,0,0,0
Francisco Garcia,ESP,DF,Rayo Vallecano,La Liga,21,1999,33.6,52,1.55,40,8,1,2,0,1,1,0.03,1,0,0,0,0,0
Joan García,ESP,GK,Espanyol,La Liga,20,2001,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Manu García,ESP,MF,Alavés,La Liga,23,1998,12.0,37,3.09,20,12,2,1,1,1,3,0.25,1,1,1,0,0,0
Raúl García,ESP,FW,Athletic Club,La Liga,35,1986,20.0,42,2.10,30,0,2,5,4,1,5,0.25,5,0,0,0,0,0
Rubén García,ESP,FW,Osasuna,La Liga,28,1993,26.4,89,3.37,47,28,2,7,1,4,10,0.38,6,2,0,1,0,1
Saúl García,ESP,FW,Alavés,La Liga,26,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Unai García,ESP,DF,Osasuna,La Liga,29,1992,15.6,5,0.32,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Alejandro Garnacho,ESP,FW,Manchester Utd,Premier League,17,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mario Gaspar,ESP,DF,Villarreal,La Liga,30,1990,6.9,7,1.01,5,0,0,1,0,1,1,0.14,0,0,0,1,0,0
Djeidi Gassama,FRA,FW,Paris S-G,Ligue 1,17,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Johan Gastien,FRA,MF,Clermont Foot,Ligue 1,33,1988,30.5,64,2.10,47,10,0,3,2,2,9,0.29,7,1,0,0,1,0
Dwight Gayle,ENG,FW,Newcastle Utd,Premier League,30,1990,0.4,2,4.74,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jean-Philippe Gbamin,CIV,MF,Everton,Premier League,25,1995,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
David de Gea,ESP,GK,Manchester Utd,Premier League,30,1990,38.0,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Linus Gechter,GER,DF,Hertha BSC,Bundesliga,17,2004,8.0,7,0.88,5,0,0,1,0,1,1,0.13,0,0,0,0,0,1
Dennis Geiger,GER,MF,Hoffenheim,Bundesliga,23,1998,15.3,43,2.81,24,12,0,4,2,1,3,0.20,1,1,0,1,0,0
Joe Gelhardt,ENG,FW,Leeds United,Premier League,19,2002,8.3,22,2.65,14,0,3,1,4,0,6,0.72,2,0,2,0,2,0
Luca Gemello,ITA,GK,Torino,Serie A,21,2000,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yannick Gerhardt,GER,MF,Wolfsburg,Bundesliga,27,1994,17.5,33,1.89,28,0,0,3,2,0,7,0.40,6,0,0,1,0,0
Valère Germain,FRA,FW,Montpellier,Ligue 1,31,1990,21.9,29,1.32,25,0,0,2,0,2,5,0.23,3,0,0,1,0,1
Gerson,BRA,MF,Marseille,Ligue 1,24,1997,28.3,75,2.65,52,0,5,7,9,2,12,0.42,8,0,0,2,2,0
Willem Geubbels,FRA,FW,Nantes,Ligue 1,19,2001,6.0,4,0.66,3,0,0,0,0,1,2,0.33,1,0,0,0,0,1
Hamadi Al Ghaddioui,MAR,FW,Stuttgart,Bundesliga,30,1990,5.5,10,1.81,9,0,0,1,0,0,3,0.54,3,0,0,0,0,0
Ismaël Gharbi,ESP,FW,Paris S-G,Ligue 1,17,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Anwar El Ghazi,NED,FW,Everton,Premier League,26,1995,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Anwar El Ghazi,NED,FW,Aston Villa,Premier League,26,1995,4.3,11,2.56,8,1,1,0,1,0,2,0.47,2,0,0,0,0,0
Lamine Ghezali,FRA,DF,Saint-Étienne,Ligue 1,22,1999,0.0,1,90.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Paolo Ghiglione,ITA,DF,Genoa,Serie A,24,1997,6.7,13,1.94,6,3,1,3,0,0,2,0.30,2,0,0,0,0,0
Saman Ghoddos,IRN,DF,Brentford,Premier League,27,1993,6.0,25,4.20,18,2,0,1,3,1,2,0.34,1,0,0,0,1,0
Faouzi Ghoulam,ALG,DF,Napoli,Serie A,30,1991,3.7,11,2.98,7,4,0,0,0,0,0,0.00,0,0,0,0,0,0
Dimitris Giannoulis,GRE,DF,Norwich City,Premier League,25,1995,13.0,17,1.31,14,1,0,0,2,0,2,0.15,2,0,0,0,0,0
Morgan Gibbs-White,ENG,FW,Wolves,Premier League,21,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
