Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA
Takuma Asano,JPN,FW,Bochum,Bundesliga,26,1994,27,20,1608,17.9,3,4,3,0,0,1,0,0.17,0.22,0.39,0.17,0.39,3.5,3.5,2.4,5.9,0.2,0.13,0.33,0.2,0.33
Santiago Ascacíbar,ARG,MF,Hertha BSC,Bundesliga,24,1997,28,27,2375,26.4,0,1,0,0,0,5,0,0,0.04,0.04,0,0.04,1.2,1.2,0.3,1.5,0.04,0.01,0.06,0.04,0.06
Sergio Asenjo,ESP,GK,Villarreal,La Liga,32,1989,6,6,540,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alejandro Asensio,ESP,FW,Rayo Vallecano,La Liga,20,2000,2,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.15,0.34,0.19,0.34
Marco Asensio,ESP,FW,Real Madrid,La Liga,25,1996,31,19,1731,19.2,10,0,10,0,0,2,0,0.52,0,0.52,0.52,0.52,7.4,7.4,2.3,9.6,0.38,0.12,0.5,0.38,0.5
Harrison Ashby,SCO,DF,West Ham,Premier League,19,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kristoffer Askildsen,NOR,MF,Sampdoria,Serie A,20,2001,19,7,754,8.4,0,0,0,0,0,5,0,0,0,0,0,0,0.3,0.3,0.2,0.4,0.03,0.02,0.05,0.03,0.05
Fisnik Asllani,KVX,MF,Hoffenheim,Bundesliga,18,2002,2,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kristjan Asllani,ALB,MF,Empoli,Serie A,19,2002,23,14,1353,15,1,1,1,0,0,2,0,0.07,0.07,0.13,0.07,0.13,0.8,0.8,1.1,1.9,0.05,0.07,0.13,0.05,0.13
Iago Aspas,ESP,FW,Celta Vigo,La Liga,33,1987,37,36,3087,34.3,18,5,15,3,5,9,0,0.52,0.15,0.67,0.44,0.58,14.9,11,6.2,17.2,0.43,0.18,0.61,0.32,0.5
Lorenz Assignon,TOG,DF,Rennes,Ligue 1,21,2000,20,5,616,6.8,0,2,0,0,0,0,0,0,0.29,0.29,0,0.29,0.6,0.6,1,1.6,0.09,0.14,0.23,0.09,0.23
Simon Asta,GER,DF,Greuther Fürth,Bundesliga,20,2001,13,9,783,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0.02,0.01,0.03,0.02,0.03
Youcef Atal,ALG,DF,Nice,Ligue 1,25,1996,17,13,1140,12.7,2,1,2,0,0,4,0,0.16,0.08,0.24,0.16,0.24,0.9,0.9,1.5,2.4,0.07,0.12,0.19,0.07,0.19
Pierre-Emerick Aubameyang,GAB,FW,Arsenal,Premier League,32,1989,14,12,1037,11.5,4,1,4,0,2,3,0,0.35,0.09,0.43,0.35,0.43,5.8,4.1,0.8,5,0.5,0.07,0.57,0.36,0.43
Pierre-Emerick Aubameyang,GAB,FW,Barcelona,La Liga,32,1989,17,13,1082,12,11,1,11,0,0,0,0,0.91,0.08,1,0.91,1,7.1,7.1,1,8.2,0.59,0.09,0.68,0.59,0.68
Emil Audero,ITA,GK,Sampdoria,Serie A,24,1997,29,29,2560,28.4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.4,0.4,0,0.01,0.01,0,0.01
Tommaso Augello,ITA,DF,Sampdoria,Serie A,26,1994,36,25,2395,26.6,1,1,1,0,0,0,0,0.04,0.04,0.08,0.04,0.08,0.4,0.4,1.9,2.3,0.01,0.07,0.09,0.01,0.09
Jean-Kévin Augustin,FRA,FW,Nantes,Ligue 1,24,1997,7,0,84,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0,0.1,0.13,0,0.13,0.13,0.13
Ludwig Augustinsson,SWE,DF,Sevilla,La Liga,27,1994,19,9,793,8.8,0,1,0,0,0,3,0,0,0.11,0.11,0,0.11,0.4,0.4,0.6,1,0.05,0.07,0.12,0.05,0.12
Serge Aurier,CIV,DF,Villarreal,La Liga,28,1992,19,10,1010,11.2,0,1,0,0,0,4,0,0,0.09,0.09,0,0.09,0.8,0.8,1.2,2,0.07,0.11,0.18,0.07,0.18
Ezequiel Ávila,ARG,FW,Osasuna,La Liga,27,1994,36,22,1870,20.8,6,1,5,1,1,9,1,0.29,0.05,0.34,0.24,0.29,4.2,3.4,1.3,4.7,0.2,0.06,0.26,0.16,0.23
Taiwo Awoniyi,NGA,FW,Union Berlin,Bundesliga,23,1997,31,29,2174,24.2,15,1,13,2,2,1,0,0.62,0.04,0.66,0.54,0.58,14,12.4,2.1,14.5,0.58,0.09,0.66,0.51,0.6
Ramzi Aya,ITA,DF,Salernitana,Serie A,30,1990,2,2,135,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03,0,0.03,0.03,0.03
Jordan Ayew,GHA,FW,Crystal Palace,Premier League,29,1991,31,23,2019,22.4,3,3,3,0,0,2,0,0.13,0.13,0.27,0.13,0.27,3.7,3.7,2.2,5.9,0.17,0.1,0.27,0.17,0.27
Kaan Ayhan,TUR,DF,Sassuolo,Serie A,26,1994,23,14,1354,15,1,0,1,0,0,2,1,0.07,0,0.07,0.07,0.07,0.3,0.3,0,0.4,0.02,0,0.02,0.02,0.02
Luke Ayling,ENG,DF,Leeds United,Premier League,29,1991,26,26,2272,25.2,2,2,2,0,0,4,1,0.08,0.08,0.16,0.08,0.16,1.7,1.7,0.8,2.5,0.07,0.03,0.1,0.07,0.1
Karim Azamoum,FRA,DF,Troyes,Ligue 1,31,1990,7,4,388,4.3,0,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0,0.1,0.03,0,0.03,0.03,0.03
Sardar Azmoun,IRN,FW,Leverkusen,Bundesliga,26,1995,9,4,359,4,1,1,1,0,0,0,0,0.25,0.25,0.5,0.25,0.5,2.3,2.3,0.6,2.9,0.58,0.14,0.72,0.58,0.72
César Azpilicueta,ESP,DF,Chelsea,Premier League,31,1989,27,24,2070,23,1,2,1,0,0,3,0,0.04,0.09,0.13,0.04,0.13,1.2,1.2,2.1,3.3,0.05,0.09,0.14,0.05,0.14
Iddrisu Baba,GHA,MF,Mallorca,La Liga,25,1996,26,23,1934,21.5,2,0,2,0,0,9,0,0.09,0,0.09,0.09,0.09,1.5,1.5,0.3,1.8,0.07,0.02,0.08,0.07,0.08
Carlos Bacca,COL,FW,Granada,La Liga,34,1986,17,4,513,5.7,0,1,0,0,0,3,0,0,0.18,0.18,0,0.18,0.8,0.8,0.5,1.2,0.13,0.09,0.22,0.13,0.22
Daniel Bachmann,AUT,GK,Watford,Premier League,27,1994,12,12,1080,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loïc Bade,FRA,DF,Rennes,Ligue 1,21,2000,14,11,985,10.9,0,1,0,0,0,3,1,0,0.09,0.09,0,0.09,0.3,0.3,0.1,0.4,0.02,0.01,0.03,0.02,0.03
Milan Badelj,CRO,MF,Genoa,Serie A,32,1989,34,34,2844,31.6,1,0,1,0,0,4,0,0.03,0,0.03,0.03,0.03,1.2,1.2,2.3,3.5,0.04,0.07,0.11,0.04,0.11
Édgar Badía,ESP,GK,Elche,La Liga,29,1992,24,24,2160,24,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benoît Badiashile,FRA,DF,Monaco,Ligue 1,20,2001,24,21,1838,20.4,1,0,1,0,0,4,0,0.05,0,0.05,0.05,0.05,1.5,1.5,0.3,1.9,0.07,0.02,0.09,0.07,0.09
Youssouph Badji,SEN,FW,Brest,Ligue 1,19,2001,9,1,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0.07,0.12,0.19,0.07,0.19
Miguel Baeza,ESP,DF,Celta Vigo,La Liga,21,2000,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicola Bagnolini,ITA,GK,Bologna,Serie A,17,2004,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Issa Bah,LUX,FW,Venezia,Serie A,19,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stéphane Bahoken,CMR,FW,Angers,Ligue 1,29,1992,29,12,1099,12.2,3,1,3,0,0,0,0,0.25,0.08,0.33,0.25,0.33,3.8,3.8,1,4.8,0.31,0.08,0.39,0.31,0.39
Leon Bailey,JAM,FW,Aston Villa,Premier League,23,1997,18,7,761,8.5,1,2,1,0,0,3,0,0.12,0.24,0.35,0.12,0.35,1.6,1.6,0.6,2.2,0.19,0.07,0.26,0.19,0.26
Eric Bailly,CIV,DF,Manchester Utd,Premier League,27,1994,4,3,217,2.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dénys Bain,FRA,DF,Brest,Ligue 1,28,1993,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stefan Bajic,FRA,GK,Saint-Étienne,Ligue 1,19,2001,7,4,510,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nedim Bajrami,ALB,MF,Empoli,Serie A,22,1999,35,23,2054,22.8,6,5,3,3,3,3,0,0.26,0.22,0.48,0.13,0.35,6.2,3.9,5.2,9.1,0.27,0.23,0.5,0.17,0.4
Cédric Bakambu,COD,FW,Marseille,Ligue 1,30,1991,12,5,356,4,4,0,4,0,0,1,0,1.01,0,1.01,1.01,1.01,3.3,3.3,0.6,3.8,0.82,0.15,0.97,0.82,0.97
Abdoulaye Bakayoko,FRA,DF,Saint-Étienne,Ligue 1,18,2002,4,4,307,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiemoué Bakayoko,FRA,MF,Milan,Serie A,26,1994,14,5,501,5.6,0,0,0,0,0,3,0,0,0,0,0,0,0.3,0.3,0.5,0.8,0.05,0.09,0.15,0.05,0.15
Mitchel Bakker,NED,DF,Leverkusen,Bundesliga,21,2000,25,19,1822,20.2,0,4,0,0,0,6,0,0,0.2,0.2,0,0.2,0.5,0.5,1.1,1.6,0.02,0.06,0.08,0.02,0.08
Ridle Baku,GER,DF,Wolfsburg,Bundesliga,23,1998,34,28,2446,27.2,3,5,3,0,0,4,0,0.11,0.18,0.29,0.11,0.29,2.2,2.2,4.8,7,0.08,0.18,0.26,0.08,0.26
Dilane Bakwa,FRA,FW,Bordeaux,Ligue 1,18,2002,5,0,43,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0.4,0.74,0,0.74,0.74,0.74
Tommaso Baldanzi,ITA,FW,Empoli,Serie A,18,2003,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.14,0,0.14
Alejandro Balde,ESP,DF,Barcelona,La Liga,17,2003,5,2,188,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.01,0.03,0.04,0.01,0.04
Ibrahima Baldé,FRA,FW,Lens,Ligue 1,18,2003,4,0,58,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0,0.06
Keita Baldé,SEN,FW,Cagliari,Serie A,26,1995,26,14,1229,13.7,3,1,3,0,0,2,0,0.22,0.07,0.29,0.22,0.29,3.2,3.2,1.1,4.2,0.23,0.08,0.31,0.23,0.31
Gareth Bale,WAL,FW,Real Madrid,La Liga,32,1989,5,4,280,3.1,1,0,1,0,0,2,0,0.32,0,0.32,0.32,0.32,1.2,1.2,0,1.3,0.39,0.01,0.4,0.39,0.4
Mikel Balenziaga,ESP,DF,Athletic Club,La Liga,33,1988,26,23,2027,22.5,0,0,0,0,0,2,0,0,0,0,0,0,0.2,0.2,0.5,0.6,0.01,0.02,0.03,0.01,0.03
Leonardo Balerdi,ARG,DF,Marseille,Ligue 1,22,1999,17,10,950,10.6,0,0,0,0,0,4,1,0,0,0,0,0,0.1,0.1,0,0.2,0.01,0,0.01,0.01,0.01
Iván Balliu,ALB,DF,Rayo Vallecano,La Liga,29,1992,35,35,3147,35,1,2,1,0,0,10,1,0.03,0.06,0.09,0.03,0.09,0.6,0.6,4,4.7,0.02,0.12,0.13,0.02,0.13
Fodé Ballo-Touré,SEN,DF,Milan,Serie A,24,1997,10,5,446,5,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0.5,0.2,0.7,0.11,0.04,0.15,0.11,0.15
Folarin Balogun,ENG,FW,Arsenal,Premier League,20,2001,2,1,70,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,0.35,0,0.35,0.35,0.35
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,31,1990,10,4,458,5.1,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.02,0.03,0.05,0.02,0.05
Jonathan Bamba,FRA,MF,Lille,Ligue 1,25,1996,31,28,2428,27,1,2,1,0,0,3,0,0.04,0.07,0.11,0.04,0.11,3.2,3.2,3.5,6.7,0.12,0.13,0.25,0.12,0.25
Patrick Bamford,ENG,FW,Leeds United,Premier League,27,1993,9,7,559,6.2,2,2,2,0,0,2,0,0.32,0.32,0.64,0.32,0.64,4,4,1,5,0.64,0.15,0.8,0.64,0.8
Filippo Bandinelli,ITA,MF,Empoli,Serie A,26,1995,35,24,1955,21.7,2,3,2,0,0,10,0,0.09,0.14,0.23,0.09,0.23,2.6,2.6,3.1,5.6,0.12,0.14,0.26,0.12,0.26
Mattia Bani,ITA,DF,Genoa,Serie A,27,1993,17,13,1211,13.5,0,0,0,0,0,1,0,0,0,0,0,0,1.2,1.2,0,1.2,0.09,0,0.09,0.09,0.09
Simon Banza,FRA,FW,Lens,Ligue 1,24,1996,4,1,124,1.4,1,1,1,0,0,0,0,0.73,0.73,1.45,0.73,1.45,1.2,1.2,0.6,1.8,0.86,0.47,1.33,0.86,1.33
Shandon Baptiste,GRN,MF,Brentford,Premier League,23,1998,22,9,910,10.1,1,0,1,0,0,2,1,0.1,0,0.1,0.1,0.1,0.7,0.7,0.5,1.2,0.07,0.05,0.12,0.07,0.12
Antonín Barák,CZE,FW,Hellas Verona,Serie A,26,1994,29,27,2340,26,11,4,7,4,4,4,0,0.42,0.15,0.58,0.27,0.42,9.5,6.5,3.4,9.8,0.37,0.13,0.5,0.25,0.38
Barbero,ESP,MF,Osasuna,La Liga,22,1998,6,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0,0.07
Danilo Barbosa,BRA,DF,Nice,Ligue 1,25,1996,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barcia,ESP,DF,Granada,La Liga,20,2000,1,1,75,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradley Barcola,FRA,FW,Lyon,Ligue 1,18,2002,11,2,263,2.9,0,1,0,0,0,0,0,0,0.34,0.34,0,0.34,0.5,0.5,1,1.5,0.16,0.36,0.52,0.16,0.52
Melvin Bard,FRA,DF,Nice,Ligue 1,20,2000,33,30,2589,28.8,2,2,2,0,0,3,0,0.07,0.07,0.14,0.07,0.14,0.9,0.9,2.4,3.3,0.03,0.08,0.11,0.03,0.11
Enis Bardhi,MKD,MF,Levante,La Liga,26,1995,30,17,1701,18.9,3,3,1,2,2,3,0,0.16,0.16,0.32,0.05,0.21,3.8,2.3,3.3,5.6,0.2,0.18,0.38,0.12,0.3
Francesco Bardi,ITA,GK,Bologna,Serie A,29,1992,2,2,177,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keidi Bare,ALB,MF,Espanyol,La Liga,23,1997,25,18,1481,16.5,1,1,1,0,0,9,0,0.06,0.06,0.12,0.06,0.12,0.5,0.5,1,1.5,0.03,0.06,0.09,0.03,0.09
Nicolò Barella,ITA,MF,Inter,Serie A,24,1997,36,36,2913,32.4,3,11,3,0,0,9,0,0.09,0.34,0.43,0.09,0.43,5.2,5.2,7.9,13.1,0.16,0.24,0.4,0.16,0.4
Kike Barja,ESP,MF,Osasuna,La Liga,24,1997,21,9,865,9.6,2,0,2,0,0,2,0,0.21,0,0.21,0.21,0.21,1.8,1.8,0.6,2.4,0.19,0.07,0.25,0.19,0.25
Ross Barkley,ENG,MF,Chelsea,Premier League,27,1993,6,1,179,2,1,0,1,0,0,0,0,0.5,0,0.5,0.5,0.5,1.2,1.2,0.7,1.9,0.6,0.33,0.94,0.6,0.94
Aymen Barkok,MAR,MF,Eint Frankfurt,Bundesliga,23,1998,5,2,160,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.02,0.01,0.03,0.02,0.03
Ashley Barnes,ENG,FW,Burnley,Premier League,31,1989,23,8,808,9,1,0,0,1,1,4,0,0.11,0,0.11,0,0,1.8,1,1.6,2.6,0.2,0.18,0.38,0.11,0.29
Harvey Barnes,ENG,FW,Leicester City,Premier League,23,1997,32,24,2101,23.3,6,10,6,0,0,2,0,0.26,0.43,0.69,0.26,0.69,6.8,6.8,4,10.8,0.29,0.17,0.46,0.29,0.46
Antonio Barragán,ESP,DF,Elche,La Liga,34,1987,16,12,1020,11.3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.1,0.1,0,0.01,0.01,0,0.01
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,21,2000,31,20,1789,19.9,1,2,1,0,0,3,0,0.05,0.1,0.15,0.05,0.15,2.4,2.4,2.1,4.5,0.12,0.1,0.23,0.12,0.23
Ander Barrenetxea,ESP,FW,Real Sociedad,La Liga,19,2001,11,6,547,6.1,1,1,1,0,0,0,0,0.16,0.16,0.33,0.16,0.33,0.4,0.4,1,1.4,0.06,0.17,0.23,0.06,0.23
Jacob Barrett Laursen,DEN,DF,Arminia,Bundesliga,26,1994,24,20,1632,18.1,2,0,2,0,0,1,0,0.11,0,0.11,0.11,0.11,0.3,0.3,0.5,0.8,0.01,0.03,0.04,0.01,0.04
Musa Barrow,GAM,FW,Bologna,Serie A,22,1998,34,25,2134,23.7,6,6,6,0,0,0,0,0.25,0.25,0.51,0.25,0.51,5.4,5.4,4.4,9.8,0.23,0.18,0.41,0.23,0.41
Abdourahmane Barry,FRA,DF,Greuther Fürth,Bundesliga,21,2000,8,1,210,2.3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.2,0.02,0.05,0.07,0.02,0.07
Marc Bartra,ESP,DF,Betis,La Liga,30,1991,23,23,1993,22.1,1,0,1,0,0,5,0,0.05,0,0.05,0.05,0.05,1.4,1.4,0.1,1.6,0.07,0.01,0.07,0.07,0.07
Daniele Baselli,ITA,MF,Cagliari,Serie A,29,1992,9,2,290,3.2,0,1,0,0,0,1,0,0,0.31,0.31,0,0.31,0.5,0.5,0.5,0.9,0.14,0.15,0.29,0.14,0.29
Daniele Baselli,ITA,MF,Torino,Serie A,29,1992,6,0,150,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,0.17,0.01,0.18,0.17,0.18
Toma Bašić,CRO,MF,Bordeaux,Ligue 1,24,1996,3,3,209,2.3,0,1,0,0,0,0,0,0,0.43,0.43,0,0.43,0.1,0.1,0.6,0.7,0.05,0.24,0.29,0.05,0.29
Toma Bašić,CRO,MF,Lazio,Serie A,24,1996,29,9,982,10.9,0,2,0,0,0,3,0,0,0.18,0.18,0,0.18,1.7,1.7,0.8,2.5,0.16,0.08,0.23,0.16,0.23
Amine Bassi,FRA,MF,Metz,Ligue 1,23,1997,5,2,184,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.7,0.12,0.2,0.32,0.12,0.32
Álvaro Bastida,ESP,MF,Cádiz,La Liga,17,2004,6,2,197,2.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alessandro Bastoni,ITA,DF,Inter,Serie A,22,1999,31,29,2311,25.7,1,2,1,0,0,4,0,0.04,0.08,0.12,0.04,0.12,0.5,0.5,1.4,1.9,0.02,0.05,0.07,0.02,0.07
Simone Bastoni,ITA,MF,Spezia,Serie A,24,1996,31,26,2288,25.4,3,3,3,0,0,5,1,0.12,0.12,0.24,0.12,0.24,1.7,1.7,3.5,5.2,0.07,0.14,0.2,0.07,0.2
Lewis Bate,ENG,MF,Leeds United,Premier League,18,2002,3,1,146,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01
Rodrigo Battaglia,ARG,MF,Mallorca,La Liga,30,1991,26,12,1179,13.1,0,0,0,0,0,4,0,0,0,0,0,0,0.3,0.3,0.1,0.4,0.02,0.01,0.03,0.02,0.03
Maximilian Bauer,GER,DF,Greuther Fürth,Bundesliga,21,2000,26,18,1690,18.8,0,0,0,0,0,5,0,0,0,0,0,0,0.3,0.3,0,0.3,0.02,0,0.02,0.02,0.02
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,31,1990,33,33,2970,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timo Baumgartl,GER,DF,Union Berlin,Bundesliga,25,1996,25,25,2166,24.1,1,2,1,0,0,5,0,0.04,0.08,0.12,0.04,0.12,1.4,1.4,0.5,1.9,0.06,0.02,0.08,0.06,0.08
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,33,1988,6,1,88,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christoph Baumgartner,AUT,MF,Hoffenheim,Bundesliga,21,1999,29,23,1888,21,7,2,7,0,0,5,0,0.33,0.1,0.43,0.33,0.43,7.4,7.4,3.2,10.6,0.35,0.15,0.51,0.35,0.51
Jon Bautista,ESP,FW,Real Sociedad,La Liga,26,1995,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0.06,0.06
Paul Baysse,FRA,DF,Bordeaux,Ligue 1,33,1988,2,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noah Joel Sarenren Bazee,NGA,MF,Augsburg,Bundesliga,24,1996,14,1,241,2.7,1,0,1,0,0,1,0,0.37,0,0.37,0.37,0.37,0.7,0.7,0.2,0.9,0.25,0.08,0.33,0.25,0.33
Bebé,CPV,FW,Rayo Vallecano,La Liga,31,1990,29,6,867,9.6,1,2,1,0,0,2,0,0.1,0.21,0.31,0.1,0.31,2.1,2.1,1.9,4,0.22,0.2,0.42,0.22,0.42
Ihlas Bebou,TOG,FW,Hoffenheim,Bundesliga,27,1994,28,25,2091,23.2,7,2,7,0,0,0,0,0.3,0.09,0.39,0.3,0.39,8.4,8.4,1.9,10.3,0.36,0.08,0.44,0.36,0.44
Rodrigo Becão,BRA,DF,Udinese,Serie A,25,1996,35,35,3130,34.8,2,1,2,0,0,10,0,0.06,0.03,0.09,0.06,0.09,1.1,1.1,0.8,1.9,0.03,0.02,0.05,0.03,0.05
Mads Bech Sørensen,DEN,DF,Brentford,Premier League,22,1999,11,9,835,9.3,0,0,0,0,0,3,0,0,0,0,0,0,0.1,0.1,0.4,0.5,0.01,0.04,0.05,0.01,0.05
Sheraldo Becker,SUR,FW,Union Berlin,Bundesliga,26,1995,28,22,1758,19.5,4,6,4,0,0,4,0,0.2,0.31,0.51,0.2,0.51,3,3,6.6,9.6,0.15,0.34,0.49,0.15,0.49
Jan Bednarek,POL,DF,Southampton,Premier League,25,1996,31,30,2629,29.2,4,0,4,0,0,10,0,0.14,0,0.14,0.14,0.14,2.4,2.4,0.6,3,0.08,0.02,0.1,0.08,0.1
Donny van de Beek,NED,MF,Everton,Premier League,24,1997,7,5,483,5.4,1,0,1,0,0,1,0,0.19,0,0.19,0.19,0.19,0.9,0.9,0.1,1,0.17,0.01,0.18,0.17,0.18
Donny van de Beek,NED,MF,Manchester Utd,Premier League,24,1997,8,0,75,0.8,1,0,1,0,0,0,0,1.2,0,1.2,1.2,1.2,0.7,0.7,0.5,1.2,0.88,0.58,1.46,0.88,1.46
Asmir Begović,BIH,GK,Everton,Premier League,34,1987,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valon Behrami,SUI,MF,Genoa,Serie A,36,1985,10,2,311,3.5,0,0,0,0,0,3,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.02,0.04,0.06,0.02,0.06
Kevin Behrens,GER,FW,Union Berlin,Bundesliga,30,1991,24,2,499,5.5,2,2,2,0,0,1,0,0.36,0.36,0.72,0.36,0.72,2.7,2.7,1.9,4.6,0.49,0.34,0.83,0.49,0.83
Youcef Belaïli,ALG,MF,Brest,Ligue 1,29,1992,13,11,825,9.2,3,2,3,0,1,2,0,0.33,0.22,0.55,0.33,0.55,2.9,2,2.8,4.8,0.32,0.3,0.62,0.22,0.52
Vid Belec,SVN,GK,Salernitana,Serie A,31,1990,23,21,1938,21.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ishak Belfodil,ALG,FW,Hertha BSC,Bundesliga,29,1992,26,17,1636,18.2,5,2,4,1,1,1,0,0.28,0.11,0.39,0.22,0.33,4.1,3.4,1.7,5.1,0.23,0.1,0.32,0.19,0.28
Haris Belkebla,ALG,MF,Brest,Ligue 1,27,1994,31,26,2310,25.7,0,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0.6,0.7,0,0.02,0.03,0,0.03
Stefan Bell,GER,DF,Mainz 05,Bundesliga,29,1991,33,33,2864,31.8,2,0,2,0,0,9,0,0.06,0,0.06,0.06,0.06,1.5,1.5,1.6,3.1,0.05,0.05,0.1,0.05,0.1
Armel Bella Kotchap,GER,DF,Bochum,Bundesliga,19,2001,22,20,1768,19.6,0,0,0,0,0,5,0,0,0,0,0,0,0.5,0.5,0.3,0.8,0.03,0.01,0.04,0.03,0.04
Raoul Bellanova,ITA,DF,Cagliari,Serie A,21,2000,31,27,2496,27.7,1,2,1,0,0,3,0,0.04,0.07,0.11,0.04,0.11,1.8,1.8,3.8,5.6,0.06,0.14,0.2,0.06,0.2
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,31,1990,16,9,683,7.6,3,2,3,0,0,2,0,0.4,0.26,0.66,0.4,0.66,2.2,2.2,1.2,3.4,0.29,0.16,0.45,0.29,0.45
Jean-Ricner Bellegarde,FRA,MF,Strasbourg,Ligue 1,23,1998,36,26,2332,25.9,2,3,2,0,0,5,0,0.08,0.12,0.19,0.08,0.19,2.5,2.5,2.4,4.9,0.1,0.09,0.19,0.1,0.19
Héctor Bellerín,ESP,DF,Betis,La Liga,26,1995,23,22,1979,22,0,2,0,0,0,2,1,0,0.09,0.09,0,0.09,0.4,0.4,2.4,2.8,0.02,0.11,0.13,0.02,0.13
Jude Bellingham,ENG,MF,Dortmund,Bundesliga,18,2003,32,32,2790,31,3,8,3,0,0,9,0,0.1,0.26,0.35,0.1,0.35,4.2,4.2,4.6,8.8,0.14,0.15,0.29,0.14,0.29
