Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Dribbles Succ,Dribbles Att,Dribbles Succ%,Dribbles #Pl,Dribbles Megs,Carries Carries,Carries TotDist,Carries PrgDist,Carries Prog,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Targ,Receiving Rec,Receiving Rec%,Receiving Prog
Ramzi Aya,ITA,DF,Salernitana,Serie A,30,1990,1.5,32,4,14,13,5,0,27,0,0,,0,0,16,66,32,1,0,0,0,0,18,15,83.3,0
Jordan Ayew,GHA,FW,Crystal Palace,Premier League,29,1991,22.4,1134,17,164,596,488,83,1122,38,72,52.8,41,6,871,5294,3073,146,50,24,69,81,1077,810,75.2,97
Kaan Ayhan,TUR,DF,Sassuolo,Serie A,26,1994,15,996,154,532,512,27,5,954,2,2,100,2,0,668,4105,2700,50,6,0,4,1,700,690,98.6,0
Luke Ayling,ENG,DF,Leeds United,Premier League,29,1991,25.2,1861,233,955,770,271,36,1696,25,41,61,27,6,1114,6509,3840,105,30,3,24,20,1198,1134,94.7,32
Karim Azamoum,FRA,DF,Troyes,Ligue 1,31,1990,4.3,178,17,107,62,16,2,166,1,2,50,1,0,116,585,286,4,2,0,2,2,121,117,96.7,2
Sardar Azmoun,IRN,FW,Leverkusen,Bundesliga,26,1995,4,151,10,22,83,57,18,147,3,4,75,3,0,94,622,377,13,5,5,4,4,157,109,69.4,21
César Azpilicueta,ESP,DF,Chelsea,Premier League,31,1989,23,1958,120,605,946,502,52,1808,15,20,75,15,1,1240,5111,2994,156,38,8,15,8,1464,1388,94.8,54
Iddrisu Baba,GHA,MF,Mallorca,La Liga,25,1996,21.5,1023,74,331,640,117,9,1010,15,27,55.6,17,2,648,3211,1447,48,22,0,13,28,557,524,94.1,6
Carlos Bacca,COL,FW,Granada,La Liga,34,1986,5.7,156,6,17,66,81,24,148,8,10,80,8,1,92,502,286,17,4,7,8,5,201,108,53.7,30
Daniel Bachmann,AUT,GK,Watford,Premier League,27,1994,12,394,338,392,3,0,0,272,1,1,100,1,0,170,926,587,0,0,0,0,0,146,145,99.3,0
Loïc Bade,FRA,DF,Rennes,Ligue 1,21,2000,10.9,829,109,464,410,18,9,820,2,2,100,2,0,605,3957,2191,55,6,0,3,2,619,610,98.5,0
Milan Badelj,CRO,MF,Genoa,Serie A,32,1989,31.6,1943,73,503,1249,303,23,1898,35,53,66,37,1,1140,4558,2146,85,25,2,33,29,1220,1163,95.3,30
Édgar Badía,ESP,GK,Elche,La Liga,29,1992,24,908,822,905,4,1,0,621,0,0,,0,0,392,1813,808,0,0,0,0,0,327,327,100,0
Benoît Badiashile,FRA,DF,Monaco,Ligue 1,20,2001,20.4,1549,180,667,907,38,19,1526,4,7,57.1,4,0,959,4279,2222,53,4,0,3,2,1072,1056,98.5,5
Youssouph Badji,SEN,FW,Brest,Ligue 1,19,2001,1.5,48,1,1,20,29,6,47,1,1,100,1,0,32,113,27,2,1,0,4,2,59,40,67.8,13
Miguel Baeza,ESP,DF,Celta Vigo,La Liga,21,2000,0,5,0,1,4,3,0,5,0,0,,0,0,5,71,49,2,1,0,0,0,5,5,100,0
Nicola Bagnolini,ITA,GK,Bologna,Serie A,17,2004,0,4,4,4,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0
Issa Bah,LUX,FW,Venezia,Serie A,19,2002,0.1,10,0,2,6,2,0,10,0,1,0,0,0,9,34,9,0,0,0,0,2,8,6,75,2
Stéphane Bahoken,CMR,FW,Angers,Ligue 1,29,1992,12.2,366,5,22,192,166,42,351,9,14,64.3,10,0,230,884,364,20,6,4,33,23,431,257,59.6,77
Leon Bailey,JAM,FW,Aston Villa,Premier League,23,1997,8.5,355,8,42,126,216,35,334,14,23,60.9,15,1,268,1606,879,58,11,10,26,31,331,246,74.3,56
Eric Bailly,CIV,DF,Manchester Utd,Premier League,27,1994,2.4,113,26,73,41,3,0,109,0,2,0,0,0,62,313,142,5,0,0,1,3,54,53,98.1,0
Dénys Bain,FRA,DF,Brest,Ligue 1,28,1993,2,100,19,59,48,2,1,97,0,1,0,1,0,60,455,232,3,0,0,0,0,68,67,98.5,0
Stefan Bajic,FRA,GK,Saint-Étienne,Ligue 1,19,2001,5.7,206,174,204,2,0,0,147,0,0,,0,0,93,431,229,0,0,0,0,0,71,70,98.6,0
Nedim Bajrami,ALB,MF,Empoli,Serie A,22,1999,22.8,1133,14,106,455,667,102,969,34,65,52.3,37,1,798,4883,2757,138,46,25,47,35,1020,761,74.6,156
Cédric Bakambu,COD,FW,Marseille,Ligue 1,30,1991,4,116,2,11,37,71,30,111,2,2,100,2,0,64,329,187,14,0,4,9,5,158,87,55.1,35
Abdoulaye Bakayoko,FRA,DF,Saint-Étienne,Ligue 1,18,2002,3.4,194,16,117,87,4,1,190,3,3,100,3,0,107,624,360,4,2,0,2,5,95,93,97.9,0
Tiemoué Bakayoko,FRA,MF,Milan,Serie A,26,1994,5.6,378,19,87,245,60,4,377,5,10,50,5,0,229,1092,424,21,5,0,2,3,259,246,95,5
Mitchel Bakker,NED,DF,Leverkusen,Bundesliga,21,2000,20.2,1465,74,456,764,338,28,1289,27,49,55.1,30,3,924,4085,2243,85,30,6,24,21,1014,919,90.6,43
Ridle Baku,GER,DF,Wolfsburg,Bundesliga,23,1998,27.2,1705,58,482,777,543,68,1496,34,68,50,36,5,1058,5059,2953,160,32,16,35,39,1213,1014,83.6,113
Dilane Bakwa,FRA,FW,Bordeaux,Ligue 1,18,2002,0.5,23,2,3,10,12,2,23,1,2,50,1,0,15,101,69,3,1,1,3,1,18,14,77.8,2
Tommaso Baldanzi,ITA,FW,Empoli,Serie A,18,2003,0.2,10,0,0,1,9,0,9,0,0,,0,0,7,1,0,0,0,0,1,1,10,8,80,4
Alejandro Balde,ESP,DF,Barcelona,La Liga,17,2003,2.1,182,2,28,107,61,5,176,2,6,33.3,3,0,152,684,332,18,8,2,6,3,162,148,91.4,8
Ibrahima Baldé,FRA,FW,Lens,Ligue 1,18,2003,0.6,17,0,1,8,8,1,15,0,2,0,0,0,11,22,15,1,0,0,2,2,21,13,61.9,3
Keita Baldé,SEN,FW,Cagliari,Serie A,26,1995,13.7,420,7,28,209,212,63,410,5,11,45.5,5,0,269,1379,675,40,12,11,34,20,569,314,55.2,93
Gareth Bale,WAL,FW,Real Madrid,La Liga,32,1989,3.1,100,0,12,34,57,14,98,1,4,25,1,0,60,277,152,13,1,3,4,6,124,78,62.9,14
Mikel Balenziaga,ESP,DF,Athletic Club,La Liga,33,1988,22.5,1233,93,374,625,286,10,1020,9,15,60,9,1,611,2538,1332,58,20,1,12,13,610,569,93.3,29
Leonardo Balerdi,ARG,DF,Marseille,Ligue 1,22,1999,10.6,917,96,443,511,11,3,894,8,10,80,8,0,665,3324,1774,49,4,0,3,8,702,678,96.6,1
Iván Balliu,ALB,DF,Rayo Vallecano,La Liga,29,1992,35,2135,95,568,1015,691,35,1681,26,58,44.8,30,7,1158,5458,3358,122,48,8,32,27,1254,1132,90.3,49
Fodé Ballo-Touré,SEN,DF,Milan,Serie A,24,1997,5,342,10,77,180,113,16,307,6,10,60,6,2,215,1412,792,29,10,1,8,8,225,203,90.2,38
Folarin Balogun,ENG,FW,Arsenal,Premier League,20,2001,0.8,23,1,3,10,12,6,23,0,2,0,0,0,16,50,16,1,0,1,4,2,34,17,50,7
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,31,1990,5.1,242,13,78,100,72,7,198,1,2,50,1,0,121,544,284,14,6,0,8,2,144,120,83.3,4
Jonathan Bamba,FRA,MF,Lille,Ligue 1,25,1996,27,1530,22,214,759,709,87,1407,33,89,37.1,35,6,1100,6358,3778,190,60,26,59,71,1368,1084,79.2,163
Patrick Bamford,ENG,FW,Leeds United,Premier League,27,1993,6.2,175,11,23,80,83,36,159,4,8,50,5,0,104,462,210,12,2,3,18,6,259,115,44.4,37
Filippo Bandinelli,ITA,MF,Empoli,Serie A,26,1995,21.7,1035,58,238,478,403,55,1008,12,28,42.9,13,6,690,3822,2290,107,46,12,29,46,789,675,85.6,89
Mattia Bani,ITA,DF,Genoa,Serie A,27,1993,13.5,639,132,397,235,28,17,603,1,1,100,1,0,246,1373,599,8,1,0,6,1,273,266,97.4,0
Simon Banza,FRA,FW,Lens,Ligue 1,24,1996,1.4,54,2,4,28,29,6,52,5,6,83.3,5,0,32,132,83,7,4,0,4,2,53,36,67.9,6
Shandon Baptiste,GRN,MF,Brentford,Premier League,23,1998,10.1,412,16,91,223,137,20,409,14,19,73.7,14,0,298,1528,855,44,15,2,20,12,388,266,68.6,36
Antonín Barák,CZE,FW,Hellas Verona,Serie A,26,1994,26,1407,45,218,778,527,98,1385,24,45,53.3,26,0,1012,5922,3188,170,66,14,43,49,1373,1060,77.2,153
Barbero,ESP,MF,Osasuna,La Liga,22,1998,0.2,19,0,1,7,11,3,18,1,1,100,1,0,14,23,4,0,0,0,3,2,24,13,54.2,4
Danilo Barbosa,BRA,DF,Nice,Ligue 1,25,1996,1,58,16,31,27,0,0,57,0,0,,0,0,28,64,37,1,0,0,3,0,35,34,97.1,0
Barcia,ESP,DF,Granada,La Liga,20,2000,0.8,24,2,10,13,1,0,24,0,0,,0,0,11,66,41,1,0,0,0,1,9,9,100,0
Bradley Barcola,FRA,FW,Lyon,Ligue 1,18,2002,2.9,124,3,22,50,64,18,122,4,12,33.3,6,0,78,435,310,10,3,6,6,1,101,77,76.2,22
Melvin Bard,FRA,DF,Nice,Ligue 1,20,2000,28.8,2166,96,637,1255,432,12,1877,25,38,65.8,27,2,1398,6929,3791,146,52,2,30,23,1372,1315,95.8,40
Enis Bardhi,MKD,MF,Levante,La Liga,26,1995,18.9,997,13,131,474,463,51,898,36,64,56.3,39,3,709,3242,1822,109,34,14,42,37,832,679,81.6,98
Francesco Bardi,ITA,GK,Bologna,Serie A,29,1992,2,55,50,55,0,0,0,36,0,0,,0,0,21,104,25,0,0,0,0,0,24,23,95.8,0
Keidi Bare,ALB,MF,Espanyol,La Liga,23,1997,16.5,1032,54,298,646,158,16,1004,9,20,45,11,3,688,3612,1572,51,19,2,3,14,741,705,95.1,14
Nicolò Barella,ITA,MF,Inter,Serie A,24,1997,32.4,2222,43,416,1200,817,109,2193,40,67,59.7,44,1,1686,10508,5351,211,87,23,44,49,1877,1709,91,153
Kike Barja,ESP,MF,Osasuna,La Liga,24,1997,9.6,549,11,53,245,292,40,538,30,55,54.5,34,1,428,2417,1308,87,19,8,29,29,503,408,81.1,64
Ross Barkley,ENG,MF,Chelsea,Premier League,27,1993,2,152,0,10,63,97,10,145,5,6,83.3,6,0,113,880,539,21,13,1,1,6,137,127,92.7,23
Aymen Barkok,MAR,MF,Eint Frankfurt,Bundesliga,23,1998,1.8,105,6,27,61,28,0,93,4,6,66.7,4,0,63,310,214,9,5,0,4,8,63,50,79.4,4
Ashley Barnes,ENG,FW,Burnley,Premier League,31,1989,9,311,6,30,164,134,32,307,4,8,50,4,0,184,580,290,18,6,3,33,19,416,222,53.4,52
Harvey Barnes,ENG,FW,Leicester City,Premier League,23,1997,23.3,1066,16,128,428,615,142,1059,31,81,38.3,37,6,829,5235,3549,198,58,43,54,49,1151,839,72.9,157
Antonio Barragán,ESP,DF,Elche,La Liga,34,1987,11.3,644,62,267,281,115,2,535,1,1,100,1,0,315,1008,557,21,5,0,5,3,379,356,93.9,11
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,21,2000,19.9,818,34,203,398,251,44,815,4,17,23.5,6,0,447,1852,921,39,20,0,35,18,565,441,78.1,67
Ander Barrenetxea,ESP,FW,Real Sociedad,La Liga,19,2001,6.1,288,6,45,138,131,26,287,17,35,48.6,19,1,244,1308,767,41,12,7,22,12,267,208,77.9,45
Jacob Barrett Laursen,DEN,DF,Arminia,Bundesliga,26,1994,18.1,955,63,308,443,245,10,749,15,26,57.7,16,0,459,2160,1028,40,12,3,9,9,474,418,88.2,13
Musa Barrow,GAM,FW,Bologna,Serie A,22,1998,23.7,1231,9,130,565,634,88,1136,32,58,55.2,35,1,873,4857,2590,141,51,20,56,53,1304,936,71.8,173
Abdourahmane Barry,FRA,DF,Greuther Fürth,Bundesliga,21,2000,2.3,142,11,48,59,41,3,124,1,4,25,1,0,77,355,179,9,2,0,3,4,79,70,88.6,6
Marc Bartra,ESP,DF,Betis,La Liga,30,1991,22.1,1378,238,792,603,49,25,1344,7,8,87.5,7,0,795,4174,2151,55,6,0,4,5,872,857,98.3,3
Daniele Baselli,ITA,MF,Cagliari,Serie A,29,1992,3.2,193,6,40,105,62,3,173,4,9,44.4,4,0,114,564,288,15,4,1,7,4,143,118,82.5,10
Daniele Baselli,ITA,MF,Torino,Serie A,29,1992,1.7,102,5,24,54,30,4,95,1,1,100,1,0,55,280,132,8,2,0,3,0,75,60,80,8
Toma Bašić,CRO,MF,Bordeaux,Ligue 1,24,1996,2.3,122,0,23,71,36,4,109,2,3,66.7,2,0,82,429,186,9,2,0,4,3,90,85,94.4,8
Toma Bašić,CRO,MF,Lazio,Serie A,24,1996,10.9,563,26,113,334,155,23,548,9,13,69.2,9,0,382,2095,771,28,17,1,17,7,458,409,89.3,39
Amine Bassi,FRA,MF,Metz,Ligue 1,23,1997,2,150,1,22,81,53,1,133,2,4,50,2,0,99,450,200,12,5,0,4,3,121,99,81.8,11
Álvaro Bastida,ESP,MF,Cádiz,La Liga,17,2004,2.2,63,2,9,46,10,0,62,0,1,0,1,1,37,112,41,3,0,0,0,0,45,39,86.7,0
Alessandro Bastoni,ITA,DF,Inter,Serie A,22,1999,25.7,2036,281,926,991,251,22,1934,10,16,62.5,11,3,1379,6510,3859,108,31,4,13,13,1495,1456,97.4,30
Simone Bastoni,ITA,MF,Spezia,Serie A,24,1996,25.4,1530,67,421,754,467,38,1341,38,62,61.3,40,2,946,5171,2837,126,41,8,34,40,997,885,88.8,66
Lewis Bate,ENG,MF,Leeds United,Premier League,18,2002,1.6,79,4,27,47,10,0,79,1,3,33.3,1,1,57,259,76,2,1,0,7,5,61,50,82,2
Rodrigo Battaglia,ARG,MF,Mallorca,La Liga,30,1991,13.1,670,62,228,401,85,13,645,7,13,53.8,9,0,381,2259,1228,36,13,1,10,8,380,351,92.4,7
Maximilian Bauer,GER,DF,Greuther Fürth,Bundesliga,21,2000,18.8,1088,184,710,405,26,13,1050,0,0,,0,0,604,2886,1207,15,1,1,2,2,660,641,97.1,1
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,31,1990,33,1605,1331,1590,22,0,0,1327,1,1,100,1,0,939,3798,1792,0,0,0,0,0,927,922,99.5,0
Timo Baumgartl,GER,DF,Union Berlin,Bundesliga,25,1996,24.1,1434,156,759,678,90,31,1381,4,8,50,4,1,817,4130,2043,45,6,2,9,8,895,852,95.2,7
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,33,1988,1,73,4,28,44,6,0,72,0,0,,0,0,47,195,98,3,1,0,1,0,53,51,96.2,0
Christoph Baumgartner,AUT,MF,Hoffenheim,Bundesliga,21,1999,21,1020,25,169,497,422,92,993,16,35,45.7,16,3,638,3186,1804,89,30,12,54,37,877,706,80.5,120
Jon Bautista,ESP,FW,Real Sociedad,La Liga,26,1995,0.5,16,2,2,9,7,1,15,1,1,100,1,0,7,13,10,1,1,0,0,1,12,7,58.3,1
Paul Baysse,FRA,DF,Bordeaux,Ligue 1,33,1988,0.1,6,3,4,3,0,0,6,0,0,,0,0,2,17,9,0,0,0,0,0,1,1,100,0
Noah Joel Sarenren Bazee,NGA,MF,Augsburg,Bundesliga,24,1996,2.7,110,5,18,35,67,21,106,2,10,20,3,0,65,379,235,12,7,4,15,6,105,64,61,28
Bebé,CPV,FW,Rayo Vallecano,La Liga,31,1990,9.6,513,9,61,227,307,29,466,31,52,59.6,32,6,385,3091,1802,97,43,14,35,19,458,349,76.2,60
Ihlas Bebou,TOG,FW,Hoffenheim,Bundesliga,27,1994,23.2,914,28,118,361,483,108,847,20,46,43.5,25,1,565,2473,1343,74,20,17,65,43,996,631,63.4,147
Rodrigo Becão,BRA,DF,Udinese,Serie A,25,1996,34.8,1737,235,876,752,192,43,1593,5,8,62.5,5,0,942,4399,2647,64,22,2,9,10,1020,971,95.2,21
Mads Bech Sørensen,DEN,DF,Brentford,Premier League,22,1999,9.3,562,79,298,225,72,8,487,0,0,,0,0,297,1789,1118,20,5,0,1,1,332,323,97.3,3
Sheraldo Becker,SUR,FW,Union Berlin,Bundesliga,26,1995,19.5,812,11,77,330,482,71,803,27,47,57.4,32,3,590,4335,2508,136,45,29,47,26,929,601,64.7,176
Jan Bednarek,POL,DF,Southampton,Premier League,25,1996,29.2,1786,239,870,914,81,30,1710,1,2,50,1,0,926,4166,1987,27,1,0,1,4,1001,979,97.8,4
Donny van de Beek,NED,MF,Everton,Premier League,24,1997,5.4,298,9,57,166,87,8,293,4,9,44.4,5,1,170,642,284,12,2,0,1,7,198,183,92.4,6
Donny van de Beek,NED,MF,Manchester Utd,Premier League,24,1997,0.8,53,2,19,21,15,4,53,3,4,75,3,0,31,59,23,2,0,1,1,4,41,30,73.2,5
Asmir Begović,BIH,GK,Everton,Premier League,34,1987,3,96,91,96,0,0,0,59,0,0,,0,0,26,135,82,0,0,0,0,0,27,27,100,0
Valon Behrami,SUI,MF,Genoa,Serie A,36,1985,3.5,96,8,23,52,22,3,92,1,1,100,1,0,45,201,81,6,0,0,1,2,64,48,75,7
Kevin Behrens,GER,FW,Union Berlin,Bundesliga,30,1991,5.5,273,8,28,132,124,39,269,2,8,25,2,0,133,662,276,10,4,4,22,10,322,198,61.5,49
Youcef Belaïli,ALG,MF,Brest,Ligue 1,29,1992,9.2,502,4,46,254,248,35,444,21,38,55.3,21,3,356,2172,1143,64,17,7,13,24,435,362,83.2,43
Vid Belec,SVN,GK,Salernitana,Serie A,31,1990,21.5,628,571,628,0,0,0,385,0,0,,0,0,225,1315,756,0,0,0,0,0,183,182,99.5,0
Ishak Belfodil,ALG,FW,Hertha BSC,Bundesliga,29,1992,18.2,668,17,67,305,332,94,633,19,39,48.7,21,0,411,1979,963,54,17,10,43,43,859,516,60.1,126
Haris Belkebla,ALG,MF,Brest,Ligue 1,27,1994,25.7,1250,64,340,766,205,10,1215,21,33,63.6,22,1,818,3760,1764,54,12,0,16,24,831,772,92.9,37
Stefan Bell,GER,DF,Mainz 05,Bundesliga,29,1991,31.8,1821,253,1094,691,122,46,1781,8,10,80,9,1,962,4427,2209,37,12,0,8,7,1052,1028,97.7,15
Armel Bella Kotchap,GER,DF,Bochum,Bundesliga,19,2001,19.6,1004,173,630,413,43,18,985,1,1,100,1,0,526,3547,1535,19,11,0,8,6,545,528,96.9,2
Raoul Bellanova,ITA,DF,Cagliari,Serie A,21,2000,27.7,1262,68,349,560,476,54,1165,33,60,55,34,3,848,5615,3241,120,49,7,35,35,949,788,83,67
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,31,1990,7.6,378,11,62,172,179,39,367,17,30,56.7,19,2,292,1683,1172,60,20,8,20,13,330,283,85.8,49
Jean-Ricner Bellegarde,FRA,MF,Strasbourg,Ligue 1,23,1998,25.9,1435,54,299,822,443,45,1398,38,59,64.4,41,0,1034,6487,3580,143,54,12,41,50,1093,941,86.1,77
Héctor Bellerín,ESP,DF,Betis,La Liga,26,1995,22,1296,81,372,603,389,48,1104,25,46,54.3,28,3,734,3383,1956,73,26,7,20,10,825,743,90.1,52
Jude Bellingham,ENG,MF,Dortmund,Bundesliga,18,2003,31,2040,52,394,1192,591,102,2016,50,103,48.5,56,2,1464,6335,3494,161,49,15,64,58,1783,1515,85,178
George Bello,USA,DF,Arminia,Bundesliga,19,2002,4.8,249,23,88,104,76,10,211,6,14,42.9,6,0,146,773,464,18,6,1,10,8,140,127,90.7,7
Jeanöel Belocian,FRA,DF,Rennes,Ligue 1,16,2005,0.1,10,4,8,2,0,0,10,0,0,,0,0,8,55,23,0,0,0,0,0,9,9,100,0
Andrea Belotti,ITA,FW,Torino,Serie A,27,1993,15.2,596,13,36,268,327,99,571,13,23,56.5,14,1,374,1707,881,45,18,15,62,34,843,473,56.1,155
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,22,1999,28.9,2190,72,667,1363,292,5,2115,13,19,68.4,13,0,1486,8027,3520,119,24,0,17,24,1596,1527,95.7,22
Hatem Ben Arfa,FRA,FW,Lille,Ligue 1,34,1987,3.5,197,1,23,99,99,14,181,8,15,53.3,10,0,153,849,429,24,10,3,6,12,188,153,81.4,17
Salim Ben Seghir,FRA,FW,Marseille,Ligue 1,18,2003,0,1,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,100,1
Wissam Ben Yedder,FRA,FW,Monaco,Ligue 1,30,1990,28.1,955,3,42,356,608,207,897,25,61,41,31,1,623,2868,1610,100,24,41,53,43,1288,719,55.8,270
Marco Benassi,ITA,DF,Fiorentina,Serie A,26,1994,1.8,147,6,43,74,39,4,133,1,1,100,1,1,97,390,150,7,3,0,1,1,109,101,92.7,3
Marco Benassi,ITA,MF,Empoli,Serie A,26,1994,4.2,214,9,28,124,83,16,202,1,5,20,1,0,143,913,539,23,8,2,1,3,180,144,80,16
Darío Benedetto,ARG,FW,Elche,La Liga,31,1990,6.6,184,1,11,112,73,24,176,10,16,62.5,11,2,119,512,200,12,4,0,15,10,223,139,62.3,31
Darío Benedetto,ARG,FW,Marseille,Ligue 1,31,1990,0.6,19,0,0,11,9,4,19,0,1,0,0,0,12,49,11,0,1,0,3,1,24,15,62.5,2
László Bénes,SVK,MF,M'Gladbach,Bundesliga,23,1997,2.7,232,8,44,139,53,3,209,2,3,66.7,2,0,143,488,254,12,1,2,6,1,164,154,93.9,8
Walter Benítez,ARG,GK,Nice,Ligue 1,28,1993,37,1103,975,1103,3,0,0,774,0,0,,0,0,505,2241,1380,0,0,0,0,0,433,431,99.5,0
Iker Benito,ESP,MF,Osasuna,La Liga,18,2002,1.3,55,1,10,28,22,1,55,1,5,20,1,0,40,214,129,5,2,0,5,4,41,37,90.2,8
Loris Benito,SUI,DF,Bordeaux,Ligue 1,29,1992,0.7,63,4,29,35,3,0,56,0,0,,0,0,38,172,44,1,0,0,0,2,40,39,97.5,0
Pedro Benito,ESP,FW,Cádiz,La Liga,21,2000,0.3,8,0,0,6,3,0,8,0,1,0,1,0,4,29,18,1,0,0,1,0,18,7,38.9,0
Filip Benković,CRO,DF,Udinese,Serie A,24,1997,0.1,8,3,5,2,1,1,8,0,0,,0,0,2,13,6,0,0,0,0,0,6,6,100,0
Ismaël Bennacer,ALG,MF,Milan,Serie A,23,1997,16.9,1305,54,303,827,285,15,1253,39,46,84.8,40,1,979,5879,2648,109,35,2,25,28,977,896,91.7,35
Keanan Bennetts,ENG,FW,M'Gladbach,Bundesliga,22,1999,0.6,34,0,4,18,14,4,32,5,7,71.4,5,0,31,205,83,4,1,1,4,1,28,23,82.1,4
Saïd Benrahma,ALG,FW,West Ham,Premier League,25,1995,24.1,1138,17,155,464,606,105,1117,34,81,42,40,8,886,4739,2593,129,30,26,50,48,1101,840,76.3,171
Ramy Bensebaini,ALG,DF,M'Gladbach,Bundesliga,26,1995,22.4,1640,158,678,832,232,39,1506,18,31,58.1,21,0,977,4902,2612,86,20,6,21,17,1026,972,94.7,31
Nabil Bentaleb,ALG,MF,Angers,Ligue 1,26,1994,16.8,1097,38,320,666,155,16,1071,18,27,66.7,19,1,731,2747,1274,49,9,0,26,19,792,765,96.6,33
Rodrigo Bentancur,URU,MF,Tottenham,Premier League,24,1997,15.1,1181,68,298,751,213,17,1164,13,18,72.2,13,0,857,4113,2088,79,20,2,7,15,928,887,95.6,23
Rodrigo Bentancur,URU,MF,Juventus,Serie A,24,1997,12.8,892,32,177,595,177,15,882,4,7,57.1,4,1,647,2932,1338,52,20,3,12,21,675,637,94.4,32
Christian Benteke,BEL,FW,Crystal Palace,Premier League,30,1990,12.7,462,38,63,209,208,89,442,9,19,47.4,11,1,228,1034,497,28,7,8,38,14,655,344,52.5,104
Karim Benzema,FRA,FW,Real Madrid,La Liga,33,1987,28.8,1521,16,69,566,971,231,1456,35,49,71.4,36,6,1120,5190,2994,182,61,46,31,23,1727,1298,75.2,219
Alessandro Berardi,ITA,GK,Hellas Verona,Serie A,30,1991,1,32,31,32,0,0,0,23,0,0,,0,0,17,91,41,0,0,0,0,0,14,13,92.9,0
Domenico Berardi,ITA,FW,Sassuolo,Serie A,26,1994,31.3,1859,39,207,881,899,139,1746,33,75,44,38,1,1347,6944,3701,180,57,34,63,44,1651,1362,82.5,231
Yuri Berchiche,ESP,DF,Athletic Club,La Liga,31,1990,11.3,776,36,237,388,207,10,662,4,10,40,5,0,446,2764,1606,68,28,2,7,10,454,424,93.4,17
Álex Berenguer,ESP,MF,Athletic Club,La Liga,26,1995,24.1,1246,22,159,526,648,96,1145,31,76,40.8,35,9,781,4091,2436,121,43,16,61,48,1113,815,73.2,147
Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,29,1992,32.7,1976,129,737,867,483,33,1698,28,51,54.9,30,3,1203,5726,2922,112,43,7,33,26,1241,1115,89.8,58
Jóhann Berg Guðmundsson,ISL,MF,Burnley,Premier League,30,1990,12.2,492,24,85,197,245,27,488,14,22,63.6,15,0,331,1682,815,37,16,5,17,18,383,302,78.9,58
Patrick Berg,NOR,MF,Lens,Ligue 1,23,1997,3.4,244,16,62,167,27,2,242,1,2,50,1,0,153,663,313,15,2,0,1,0,168,161,95.8,1
Mitchell van Bergen,NED,FW,Reims,Ligue 1,21,1999,10.9,331,9,45,136,175,34,294,13,24,54.2,15,1,220,1303,675,38,13,10,32,11,407,195,47.9,54
Steven Bergwijn,NED,FW,Tottenham,Premier League,23,1997,6.3,274,6,41,110,161,45,268,10,18,55.6,11,0,205,1257,860,36,18,9,14,21,316,209,66.1,64
Etrit Berisha,ALB,GK,Torino,Serie A,32,1989,10,343,301,341,2,0,0,241,0,0,,0,0,145,650,333,0,0,0,0,0,123,122,99.2,0
Valon Berisha,KVX,MF,Reims,Ligue 1,28,1993,5.1,237,5,44,123,80,12,204,2,3,66.7,2,0,124,528,250,13,4,0,11,5,177,129,72.9,19
Federico Bernardeschi,ITA,MF,Juventus,Serie A,27,1994,16.4,776,28,139,355,368,52,729,27,53,50.9,33,2,583,3822,1909,104,41,22,22,19,659,551,83.6,75
Paul Bernardoni,FRA,GK,Saint-Étienne,Ligue 1,24,1997,19,641,546,639,3,0,0,445,0,0,,0,0,283,1301,674,0,0,0,0,0,191,191,100,0
Paul Bernardoni,FRA,GK,Angers,Ligue 1,24,1997,13,364,333,363,1,0,0,240,0,0,,0,0,157,671,394,0,0,0,1,0,108,108,100,0
Juan Bernat,ESP,DF,Paris S-G,Ligue 1,28,1993,10.6,794,35,231,382,228,23,730,13,21,61.9,13,2,573,2192,1220,43,12,3,10,6,641,590,92,32
Dimitry Bertaud,FRA,GK,Montpellier,Ligue 1,23,1998,9.3,334,315,334,0,0,0,237,0,0,,0,0,144,614,385,0,0,0,0,0,131,131,100,0
Jason Berthomier,FRA,MF,Clermont Foot,Ligue 1,31,1990,19.2,1550,18,291,869,473,38,1395,17,29,58.6,19,2,1047,3780,1874,84,26,6,28,23,1335,1178,88.2,74
Nicolò Bertola,ITA,MF,Spezia,Serie A,18,2003,0.4,22,3,16,5,2,0,22,0,0,,0,0,6,35,25,1,1,0,0,1,7,7,100,0
Ryan Bertrand,ENG,DF,Leicester City,Premier League,31,1989,3.7,228,18,71,113,55,4,182,0,1,0,1,1,122,544,216,11,3,1,4,5,148,128,86.5,2
