Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
Tristan Dingomé,CMR,MF,Troyes,Ligue 1,30,1991,12,2,20,4,20,1.67,0.33,0.1,0.5,21.6,1,0,0,0.9,0.9,0.05,1.1,1.1
Sinaly Diomande,CIV,DF,Lyon,Ligue 1,20,2001,6.4,0,3,0,0,0.47,0,0,,7.9,0,0,0,0.3,0.3,0.08,-0.3,-0.3
Issa Diop,FRA,DF,West Ham,Premier League,24,1997,10.7,0,2,2,100,0.19,0.19,0,0,7.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Sofiane Diop,FRA,MF,Monaco,Ligue 1,21,2000,21.6,6,37,12,32.4,1.71,0.55,0.16,0.5,16.4,2,0,0,5.4,5.4,0.15,0.6,0.6
Andy Diouf,FRA,MF,Rennes,Ligue 1,18,2003,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Assane Dioussé,SEN,MF,Saint-Étienne,Ligue 1,23,1997,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Axel Disasi,FRA,DF,Monaco,Ligue 1,23,1998,30.2,1,20,2,10,0.66,0.07,0.05,0.5,10,0,0,0,1.9,1.9,0.09,-0.9,-0.9
Filippo Distefano,ITA,FW,Fiorentina,Serie A,17,2003,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Matías Dituro,ARG,GK,Celta Vigo,La Liga,34,1987,38,0,1,1,100,0.03,0.03,0,0,19,0,0,0,0,0,0.02,0,0
Tiago Djaló,POR,DF,Lille,Ligue 1,21,2000,25.9,1,13,5,38.5,0.5,0.19,0.08,0.2,11.8,0,0,0,1.1,1.1,0.09,-0.1,-0.1
Djené,TOG,DF,Getafe,La Liga,29,1991,34.6,0,4,1,25,0.12,0.03,0,0,17.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Moussa Djenepo,MLI,MF,Southampton,Premier League,23,1998,5.1,0,11,1,9.1,2.17,0.2,0,0,16.1,0,0,0,1.5,1.5,0.14,-1.5,-1.5
Koffi Djidji,CIV,DF,Torino,Serie A,28,1992,19.3,0,10,3,30,0.52,0.16,0,0,17.6,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Alexander Djiku,GHA,DF,Strasbourg,Ligue 1,26,1994,29.9,1,15,7,46.7,0.5,0.23,0.07,0.14,10.5,0,0,0,2.1,2.1,0.14,-1.1,-1.1
Bryan Djile Nokoué,CMR,DF,Saint-Étienne,Ligue 1,19,2002,0.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Berat Djimsiti,ALB,DF,Atalanta,Serie A,28,1993,25.1,1,18,3,16.7,0.72,0.12,0.06,0.33,12.1,0,0,0,1.9,1.9,0.1,-0.9,-0.9
Ouparine Djoco,SEN,GK,Clermont Foot,Ligue 1,23,1998,23.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Naïs Djouahra,FRA,FW,Real Sociedad,La Liga,21,1999,2.4,0,6,2,33.3,2.47,0.82,0,0,18.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Marko Dmitrović,SRB,GK,Sevilla,La Liga,29,1992,6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Lewis Dobbin,ENG,FW,Everton,Premier League,18,2003,0.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Matt Doherty,IRL,DF,Tottenham,Premier League,29,1992,9.7,2,16,6,37.5,1.65,0.62,0.13,0.33,13.8,0,0,0,2.5,2.5,0.16,-0.5,-0.5
Jeremy Doku,BEL,FW,Rennes,Ligue 1,19,2002,5.2,1,5,2,40,0.96,0.38,0.2,0.5,15.2,0,0,0,0.8,0.8,0.16,0.2,0.2
Kasper Dolberg,DEN,FW,Nice,Ligue 1,23,1997,16.6,6,39,13,33.3,2.35,0.78,0.1,0.31,15.5,0,2,2,6.4,4.9,0.13,-0.4,-0.9
Jaume Doménech,ESP,GK,Valencia,La Liga,30,1990,3.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Brandon Domingues,FRA,MF,Troyes,Ligue 1,21,2000,2.6,1,4,2,50,1.56,0.78,0.25,0.5,19.3,0,0,0,0.9,0.9,0.22,0.1,0.1
Carlos Dominguez,ESP,DF,Celta Vigo,La Liga,20,2001,3.8,0,1,0,0,0.26,0,0,,6,0,0,0,0.1,0.1,0.11,-0.1,-0.1
Mario Dominguez,ESP,FW,Valencia,La Liga,17,2004,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Nicolás Domínguez,ARG,MF,Bologna,Serie A,23,1998,22.4,0,22,4,18.2,0.98,0.18,0,0,15.3,0,0,0,1.6,1.6,0.07,-1.6,-1.6
John Donald,ESP,DF,Elche,La Liga,20,2000,2,0,2,1,50,1,0.5,0,0,14.5,0,0,0,0.2,0.2,0.09,-0.2,-0.2
Lee Dongjun,KOR,MF,Hertha BSC,Bundesliga,24,1997,1.3,0,3,1,33.3,2.29,0.76,0,0,12,0,0,0,0.6,0.6,0.19,-0.6,-0.6
Anastasios Donis,GRE,FW,Reims,Ligue 1,24,1996,4.1,0,10,1,10,2.43,0.24,0,0,19.7,0,0,0,0.7,0.7,0.07,-0.7,-0.7
Gianluigi Donnarumma,ITA,GK,Paris S-G,Ligue 1,22,1999,17,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Niklas Dorsch,GER,MF,Augsburg,Bundesliga,23,1998,25.8,1,12,1,8.3,0.46,0.04,0.08,1,28.2,0,0,0,0.2,0.2,0.02,0.8,0.8
Gabriel Dos Santos,BRA,DF,Arsenal,Premier League,23,1997,34,5,30,12,40,0.88,0.35,0.17,0.42,11,0,0,0,2.7,2.7,0.09,2.3,2.3
Jodel Dossou,BEN,FW,Clermont Foot,Ligue 1,29,1992,22.3,3,53,16,30.2,2.38,0.72,0.06,0.19,17.1,0,0,0,5.1,5.1,0.1,-2.1,-2.1
Lohann Doucet,FRA,MF,Nantes,Ligue 1,18,2002,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Abdoulaye Doucouré,MLI,MF,Everton,Premier League,28,1993,28.2,2,34,10,29.4,1.21,0.35,0.06,0.2,17.3,0,0,0,2.7,2.7,0.08,-0.7,-0.7
Cheick Doucouré,MLI,MF,Lens,Ligue 1,21,2000,32.7,1,31,11,35.5,0.95,0.34,0.03,0.09,22.1,0,0,0,1.5,1.5,0.05,-0.5,-0.5
Fodé Doucouré,MLI,DF,Reims,Ligue 1,20,2001,1.7,0,1,0,0,0.58,0,0,,22,0,0,0,0,0,0.03,0,0
Ismaël Doukouré,FRA,DF,Strasbourg,Ligue 1,18,2003,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Kamory Doumbia,MLI,MF,Reims,Ligue 1,18,2003,3.9,2,4,2,50,1.02,0.51,0.5,1,15.9,0,0,0,0.6,0.6,0.15,1.4,1.4
Moussa Doumbia,MLI,FW,Reims,Ligue 1,26,1994,1,0,3,2,66.7,3.14,2.09,0,0,24.1,0,0,1,0.9,0.1,0.04,-0.9,-0.1
Souleyman Doumbia,CIV,DF,Angers,Ligue 1,24,1996,24.7,0,14,3,21.4,0.57,0.12,0,0,20.1,0,0,0,0.7,0.7,0.05,-0.7,-0.7
Kieran Dowell,ENG,FW,Norwich City,Premier League,23,1997,10.1,1,8,2,25,0.79,0.2,0.13,0.5,22.1,3,0,0,1.2,1.2,0.15,-0.2,-0.2
Bartłomiej Drągowski,POL,GK,Fiorentina,Serie A,23,1997,6.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Radu Drăgușin,ROU,DF,Sampdoria,Serie A,19,2002,6.9,0,3,0,0,0.44,0,0,,17.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Radu Drăgușin,ROU,DF,Salernitana,Serie A,19,2002,5.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Cody Drameh,ENG,DF,Leeds United,Premier League,19,2001,1.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Julian Draxler,GER,FW,Paris S-G,Ligue 1,27,1993,6.1,2,9,3,33.3,1.48,0.49,0.22,0.67,14.6,0,0,0,1.4,1.4,0.16,0.6,0.6
Matthieu Dreyer,FRA,GK,Lorient,Ligue 1,32,1989,16,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Domingos Duarte,POR,DF,Granada,La Liga,26,1995,18.7,1,6,1,16.7,0.32,0.05,0.17,1,8.7,0,0,0,0.7,0.7,0.11,0.3,0.3
Óscar Duarte,CRC,DF,Levante,La Liga,32,1989,19.7,2,20,5,25,1.02,0.25,0.1,0.4,11.3,0,0,0,1.1,1.1,0.05,0.9,0.9
Rubén Duarte,ESP,DF,Alavés,La Liga,25,1995,29.1,0,9,3,33.3,0.31,0.1,0,0,23.9,0,0,0,0.5,0.5,0.06,-0.5,-0.5
Leo Dubois,FRA,DF,Lyon,Ligue 1,26,1994,19.4,0,10,1,10,0.52,0.05,0,0,21.3,0,0,0,0.7,0.7,0.07,-0.7,-0.7
Martin Dúbravka,SVK,GK,Newcastle Utd,Premier League,32,1989,26,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Ondrej Duda,SVK,MF,Köln,Bundesliga,26,1994,17.9,2,42,15,35.7,2.35,0.84,0.05,0.13,19.1,0,0,0,3.5,3.5,0.09,-1.5,-1.5
Jeremy Dudziak,TUN,MF,Greuther Fürth,Bundesliga,25,1995,12.6,2,16,4,25,1.27,0.32,0.13,0.5,13.9,0,0,0,2.4,2.4,0.16,-0.4,-0.4
Shane Duffy,IRL,DF,Brighton,Premier League,29,1992,16,1,21,5,23.8,1.32,0.31,0.05,0.2,9.4,0,0,0,1.3,1.3,0.06,-0.3,-0.3
Unai Dufur,ESP,DF,Osasuna,La Liga,22,1999,1,0,1,0,0,1,0,0,,6.7,0,0,0,0,0,0.04,0,0
Denzel Dumfries,NED,DF,Inter,Serie A,25,1996,22.5,5,39,17,43.6,1.73,0.75,0.13,0.29,10.9,0,0,0,5.8,5.8,0.15,-0.8,-0.8
Paul Dummett,WAL,DF,Newcastle Utd,Premier League,29,1991,2.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Alfred Duncan,GHA,MF,Fiorentina,Serie A,28,1993,21.5,2,11,3,27.3,0.51,0.14,0.18,0.67,18.7,0,0,0,1.3,1.3,0.12,0.7,0.7
Lewis Dunk,ENG,DF,Brighton,Premier League,29,1991,28.6,1,19,7,36.8,0.66,0.24,0.05,0.14,10,0,0,0,1.2,1.2,0.06,-0.2,-0.2
Milan Đurić,BIH,FW,Salernitana,Serie A,31,1990,24.1,5,50,19,38,2.08,0.79,0.08,0.21,10.1,0,1,1,5.8,5,0.1,-0.8,-1
Filip Đuričić,SRB,MF,Sassuolo,Serie A,29,1992,7.5,2,18,7,38.9,2.41,0.94,0.11,0.29,15.7,0,0,0,2,2,0.11,0,0
Erik Durm,GER,DF,Eint Frankfurt,Bundesliga,29,1992,5.3,0,1,0,0,0.19,0,0,,35,0,0,0,0,0,0.01,0,0
Hugo Duro,ESP,FW,Valencia,La Liga,21,1999,20.4,7,31,15,48.4,1.52,0.74,0.23,0.47,11.4,0,0,0,3.8,3.8,0.12,3.2,3.2
Hugo Duro,ESP,DF,Getafe,La Liga,21,1999,0.1,0,2,1,50,15,7.5,0,0,16,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Jean-Kevin Duverne,FRA,DF,Brest,Ligue 1,24,1997,33.4,1,14,3,21.4,0.42,0.09,0.07,0.33,15.8,0,0,0,1.2,1.2,0.08,-0.2,-0.2
Paulo Dybala,ARG,FW,Juventus,Serie A,27,1993,22.9,10,98,37,37.8,4.28,1.62,0.09,0.24,21.9,11,1,2,8.1,6.6,0.07,1.9,2.4
Edin Džeko,BIH,FW,Inter,Serie A,35,1986,27.4,13,87,35,40.2,3.17,1.28,0.15,0.37,10.6,0,0,0,13.2,13.2,0.15,-0.2,-0.2
Enzo Ebosse,CMR,DF,Angers,Ligue 1,22,1999,21,0,4,0,0,0.19,0,0,,22.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Tyronne Ebuehi,NGA,DF,Venezia,Serie A,25,1995,12.6,0,8,1,12.5,0.63,0.08,0,0,16,0,0,0,0.5,0.5,0.06,-0.5,-0.5
Éderson,BRA,MF,Salernitana,Serie A,22,1999,12.7,2,22,8,36.4,1.73,0.63,0.09,0.25,19,0,0,0,1.7,1.7,0.08,0.3,0.3
Ederson,BRA,GK,Manchester City,Premier League,27,1993,37,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Odsonne Édouard,FRA,FW,Crystal Palace,Premier League,23,1998,17.4,6,38,17,44.7,2.19,0.98,0.13,0.29,12.7,0,1,1,6.6,5.8,0.15,-0.6,-0.8
CJ Egan-Riley,ENG,DF,Manchester City,Premier League,18,2003,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Maximilian Eggestein,GER,MF,Freiburg,Bundesliga,24,1996,24.4,1,24,6,25,0.98,0.25,0.04,0.17,20.5,0,0,0,1.2,1.2,0.05,-0.2,-0.2
Lilian Egloff,GER,FW,Stuttgart,Bundesliga,18,2002,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Kingsley Ehizibue,NED,DF,Köln,Bundesliga,26,1995,7.6,0,6,0,0,0.79,0,0,,23.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Julian Eitschberger,GER,DF,Hertha BSC,Bundesliga,17,2004,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Albin Ekdal,SWE,MF,Sampdoria,Serie A,32,1989,18.2,1,14,2,14.3,0.77,0.11,0.07,0.5,13.8,0,0,0,0.7,0.7,0.05,0.3,0.3
Hugo Ekitike,FRA,FW,Reims,Ligue 1,19,2002,14.1,10,29,16,55.2,2.05,1.13,0.31,0.56,14.7,0,1,2,6.4,4.7,0.17,3.6,4.3
Jurgen Ekkelenkamp,NED,MF,Hertha BSC,Bundesliga,21,2000,8,3,14,4,28.6,1.75,0.5,0.21,0.75,13.9,0,0,0,1.9,1.9,0.14,1.1,1.1
Caleb Ekuban,GHA,FW,Genoa,Serie A,27,1994,19.1,1,39,7,17.9,2.05,0.37,0.03,0.14,13.9,0,0,0,3.8,3.8,0.1,-2.8,-2.8
Anthony Elanga,SWE,FW,Manchester Utd,Premier League,19,2002,13.5,2,21,7,33.3,1.56,0.52,0.1,0.29,15.4,0,0,0,3,3,0.14,-1,-1
Alberth Elis,HON,FW,Bordeaux,Ligue 1,25,1996,15.7,9,30,12,40,1.92,0.77,0.3,0.75,13.8,0,0,1,6.6,5.8,0.19,2.4,3.2
Harvey Elliott,ENG,MF,Liverpool,Premier League,18,2003,3.8,0,10,1,10,2.6,0.26,0,0,17.2,0,0,0,0.9,0.9,0.09,-0.9,-0.9
Elif Elmas,MKD,FW,Napoli,Serie A,21,1999,18,3,32,12,37.5,1.78,0.67,0.09,0.25,17.5,0,0,0,2.4,2.4,0.08,0.6,0.6
Mohamed Elneny,EGY,MF,Arsenal,Premier League,29,1992,9,0,8,2,25,0.89,0.22,0,0,25.7,0,0,0,0.2,0.2,0.02,-0.2,-0.2
Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,27,1994,23.4,4,16,7,43.8,0.68,0.3,0.25,0.57,12.8,0,0,0,2.1,2.1,0.13,1.9,1.9
Nico Elvedi,SUI,DF,M'Gladbach,Bundesliga,24,1996,27,1,14,1,7.1,0.52,0.04,0.07,1,9,0,0,0,1.5,1.5,0.11,-0.5,-0.5
Sepe Elye Wahi,FRA,FW,Montpellier,Ligue 1,18,2003,19.8,10,43,20,46.5,2.17,1.01,0.23,0.5,12.6,0,0,0,7.9,7.9,0.18,2.1,2.1
Mohamed Elyounoussi,NOR,MF,Southampton,Premier League,26,1994,22.7,4,43,17,39.5,1.9,0.75,0.09,0.24,13.7,0,0,0,6,6,0.15,-2,-2
Adri Embarba,ESP,FW,Espanyol,La Liga,29,1992,22.1,0,49,16,32.7,2.22,0.73,0,0,22.9,15,0,0,3.1,3.1,0.06,-3.1,-3.1
Breel Embolo,SUI,FW,M'Gladbach,Bundesliga,24,1997,24.1,9,48,23,47.9,1.99,0.96,0.19,0.39,13.5,0,0,0,8.8,8.8,0.18,0.2,0.2
Emerson,BRA,DF,Barcelona,La Liga,22,1999,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Emerson,BRA,DF,Tottenham,Premier League,22,1999,25.4,1,15,4,26.7,0.59,0.16,0.07,0.25,14.6,0,0,0,1.5,1.5,0.1,-0.5,-0.5
Renaud Emond,BEL,MF,Nantes,Ligue 1,29,1991,2.1,0,1,0,0,0.47,0,0,,54,0,0,0,0,0,0.02,0,0
Youssef En-Nesyri,MAR,FW,Sevilla,La Liga,24,1997,14.2,5,36,12,33.3,2.54,0.85,0.11,0.33,11.6,0,1,1,5.8,5.1,0.14,-0.8,-1.1
Keita Endo,JPN,MF,Union Berlin,Bundesliga,23,1997,0.6,0,2,1,50,3.27,1.64,0,0,17.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Wataru Endo,JPN,MF,Stuttgart,Bundesliga,28,1993,32.2,4,46,16,34.8,1.43,0.5,0.09,0.25,15,0,0,0,5.8,5.5,0.12,-1.8,-1.5
Christian Eriksen,DEN,MF,Brentford,Premier League,29,1992,10.4,1,22,8,36.4,2.11,0.77,0.05,0.13,23.2,5,0,0,1.4,1.4,0.07,-0.4,-0.4
Martin Erlic,CRO,DF,Spezia,Serie A,23,1998,28.6,2,15,3,20,0.52,0.1,0.13,0.67,9.4,0,0,0,2.2,2.2,0.15,-0.2,-0.2
Gonzalo Escalante,ARG,MF,Alavés,La Liga,28,1993,14.4,5,17,9,52.9,1.18,0.62,0.29,0.56,11.4,0,0,0,2.9,2.9,0.17,2.1,2.1
Gonzalo Escalante,ARG,MF,Lazio,Serie A,28,1993,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Aarón Escandell,ESP,GK,Granada,La Liga,25,1995,3.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Sergio Escudero,ESP,DF,Granada,La Liga,31,1989,15.9,2,21,3,14.3,1.32,0.19,0.1,0.67,26.5,4,0,0,1.5,1.5,0.07,0.5,0.5
Alfonso Espino,URU,DF,Cádiz,La Liga,29,1992,37,2,27,8,29.6,0.73,0.22,0.07,0.25,20.3,0,0,0,1.6,1.4,0.05,0.4,0.6
Michael Esser,GER,GK,Bochum,Bundesliga,33,1987,3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Estanis,ESP,FW,Barcelona,La Liga,17,2003,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Maxime Estève,FRA,DF,Montpellier,Ligue 1,19,2002,20.6,0,5,1,20,0.24,0.05,0,0,7,0,0,0,0.9,0.9,0.17,-0.9,-0.9
Pervis Estupiñán,ECU,DF,Villarreal,La Liga,23,1998,17.5,0,14,4,28.6,0.8,0.23,0,0,19.4,0,0,0,0.7,0.7,0.05,-0.7,-0.7
Oghenekaro Etebo,NGA,MF,Watford,Premier League,25,1995,4.5,0,3,0,0,0.67,0,0,,30.9,0,0,0,0,0,0.02,0,0
Jonny Evans,NIR,DF,Leicester City,Premier League,33,1988,15,1,3,2,66.7,0.2,0.13,0.33,0.5,5.7,0,0,0,0.7,0.7,0.25,0.3,0.3
Eberechi Eze,ENG,MF,Crystal Palace,Premier League,23,1998,6.7,1,10,1,10,1.49,0.15,0.1,1,20.2,1,0,0,0.5,0.5,0.05,0.5,0.5
Abdessamad Ezzalzouli,MAR,FW,Barcelona,La Liga,19,2001,6.4,1,16,3,18.8,2.48,0.47,0.06,0.33,16.2,0,0,0,1.3,1.3,0.08,-0.3,-0.3
Łukasz Fabiański,POL,GK,West Ham,Premier League,36,1985,37,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Fabinho,BRA,MF,Liverpool,Premier League,27,1993,25.7,5,19,7,36.8,0.74,0.27,0.16,0.43,18.8,1,2,2,3.4,1.9,0.11,1.6,1.1
Fábio,BRA,DF,Nantes,Ligue 1,31,1990,18.5,0,11,1,9.1,0.59,0.05,0,0,17.2,0,0,0,0.8,0.8,0.07,-0.8,-0.8
Cesc Fàbregas,ESP,MF,Monaco,Ligue 1,34,1987,0.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Wout Faes,BEL,DF,Reims,Ligue 1,23,1998,37,4,23,9,39.1,0.62,0.24,0.17,0.44,13,0,0,0,2.3,2.3,0.1,1.7,1.7
Wahidullah Faghir,DEN,FW,Stuttgart,Bundesliga,18,2003,1.4,1,6,1,16.7,4.39,0.73,0.17,1,15.5,0,0,0,0.4,0.4,0.07,0.6,0.6
Romain Faivre,FRA,MF,Brest,Ligue 1,23,1998,19.9,7,32,13,40.6,1.6,0.65,0.06,0.15,21.8,4,5,5,6.2,2.4,0.08,0.8,-0.4
Romain Faivre,FRA,FW,Lyon,Ligue 1,23,1998,9.9,3,20,6,30,2.02,0.61,0.15,0.5,17.6,1,0,0,1.8,1.8,0.09,1.2,1.2
Radamel Falcao,COL,FW,Rayo Vallecano,La Liga,35,1986,9.3,6,33,15,45.5,3.54,1.61,0.18,0.4,12.7,2,0,0,4.4,4.4,0.13,1.6,1.6
Diego Falcinelli,ITA,FW,Bologna,Serie A,30,1991,0.7,0,5,0,0,6.82,0,0,,14.4,0,0,0,0.4,0.4,0.08,-0.4,-0.4
Wladimiro Falcone,ITA,GK,Sampdoria,Serie A,26,1995,9.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Fali,ESP,DF,Cádiz,La Liga,27,1993,20,0,15,0,0,0.75,0,0,,16,2,0,0,0.8,0.8,0.05,-0.8,-0.8
Paolo Faragò,ITA,MF,Cagliari,Serie A,28,1993,0.2,0,2,1,50,11.25,5.63,0,0,12.7,0,0,0,0.5,0.5,0.27,-0.5,-0.5
Omar Faraj,SWE,FW,Levante,La Liga,19,2002,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Davide Faraoni,ITA,DF,Hellas Verona,Serie A,29,1991,28.6,4,29,9,31,1.01,0.31,0.14,0.44,14,0,0,0,2.7,2.7,0.09,1.3,1.3
Mohamed Fares,ALG,DF,Genoa,Serie A,25,1996,6.5,2,13,3,23.1,1.99,0.46,0.15,0.67,12.9,0,0,0,1.1,1.1,0.08,0.9,0.9
Diego Farias,BRA,MF,Cagliari,Serie A,31,1990,0.7,0,1,0,0,1.36,0,0,,21.6,0,0,0,0,0,0.04,0,0
Wuilker Faríñez,VEN,GK,Lens,Ligue 1,23,1998,12.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Ömer Faruk Beyaz,TUR,FW,Stuttgart,Bundesliga,17,2003,0.8,0,3,1,33.3,3.8,1.27,0,0,18.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Noah Fatar,FRA,DF,Angers,Ligue 1,19,2002,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Ansu Fati,ESP,FW,Barcelona,La Liga,18,2002,3.7,4,18,8,44.4,4.82,2.14,0.22,0.5,16.8,1,0,0,1.4,1.4,0.08,2.6,2.6
Julien Faussurier,FRA,MF,Brest,Ligue 1,34,1987,5.4,0,4,3,75,0.74,0.55,0,0,15.9,0,0,0,0.4,0.4,0.1,-0.4,-0.4
Andrea Favilli,ITA,FW,Genoa,Serie A,24,1997,0.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Federico Fazio,ARG,DF,Salernitana,Serie A,34,1987,15.9,1,16,3,18.8,1,0.19,0.06,0.33,12.3,0,0,0,1.2,1.2,0.07,-0.2,-0.2
Aleix Febas,ESP,MF,Mallorca,La Liga,25,1996,1.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Adrian Fein,GER,MF,Greuther Fürth,Bundesliga,22,1999,0.4,0,1,0,0,2.81,0,0,,26,0,0,0,0,0,0.02,0,0
Nabil Fekir,FRA,MF,Betis,La Liga,28,1993,31,6,84,31,36.9,2.71,1,0.07,0.19,21.2,10,0,0,5,5,0.06,1,1
Felipe,BRA,DF,Atlético Madrid,La Liga,32,1989,16.7,2,11,4,36.4,0.66,0.24,0.18,0.5,8.8,0,0,0,1,1,0.09,1,1
Luiz Felipe,ITA,DF,Lazio,Serie A,24,1997,27.7,0,5,1,20,0.18,0.04,0,0,12,0,0,0,0.3,0.3,0.05,-0.3,-0.3
João Félix,POR,FW,Atlético Madrid,La Liga,21,1999,14,8,39,15,38.5,2.78,1.07,0.21,0.53,14.5,1,0,0,5,5,0.13,3,3
Ohis Felix Uduokhai,GER,DF,Augsburg,Bundesliga,23,1997,8.7,0,2,0,0,0.23,0,0,,13.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Kiko Femenía,ESP,DF,Watford,Premier League,30,1991,23.8,0,3,1,33.3,0.13,0.04,0,0,19.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Evan Ferguson,IRL,MF,Brighton,Premier League,16,2004,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Nathan Ferguson,ENG,DF,Crystal Palace,Premier League,20,2000,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Bruno Fernandes,POR,MF,Manchester Utd,Premier League,26,1994,34.6,10,87,29,33.3,2.52,0.84,0.11,0.34,21.2,6,0,2,9.7,8.2,0.09,0.3,1.8
Edimilson Fernandes,SUI,DF,Arminia,Bundesliga,25,1996,3.1,0,4,2,50,1.27,0.64,0,0,43.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Aitor Fernández,ESP,GK,Levante,La Liga,30,1991,13,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Álex Fernández,ESP,MF,Cádiz,La Liga,28,1992,22.8,3,19,6,31.6,0.83,0.26,0.11,0.33,19.6,0,1,2,2.9,1.4,0.07,0.1,0.6
Álvaro Fernández,ESP,GK,Brentford,Premier League,23,1998,12,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Federico Fernández,ARG,DF,Newcastle Utd,Premier League,32,1989,5.8,0,6,1,16.7,1.03,0.17,0,0,9.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Fernandinho,BRA,MF,Manchester City,Premier League,36,1985,10.7,2,18,3,16.7,1.68,0.28,0.11,0.67,16.4,0,0,0,1.6,1.6,0.09,0.4,0.4
Fernando,BRA,MF,Sevilla,La Liga,34,1987,20.6,1,7,1,14.3,0.34,0.05,0.14,1,15.6,0,0,0,0.6,0.6,0.09,0.4,0.4
Alex Ferrari,ITA,DF,Sampdoria,Serie A,27,1994,18.3,1,4,1,25,0.22,0.05,0.25,1,17.3,0,0,0,0.5,0.5,0.11,0.5,0.5
Salvador Ferrer,ESP,DF,Spezia,Serie A,23,1998,16.6,0,6,1,16.7,0.36,0.06,0,0,23.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Jordan Ferri,FRA,MF,Montpellier,Ligue 1,29,1992,32.3,0,13,2,15.4,0.4,0.06,0,0,24.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3
Riccardo Fiamozzi,ITA,DF,Empoli,Serie A,28,1993,6.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Fidel,ESP,MF,Elche,La Liga,31,1989,25.1,5,16,7,43.8,0.64,0.28,0.25,0.57,15.4,1,1,1,3.1,2.3,0.14,1.9,1.7
Karol Fila,POL,DF,Strasbourg,Ligue 1,23,1998,6.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
