Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
Alejandro Garnacho,ESP,FW,Manchester Utd,Premier League,17,2004,0.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Mario Gaspar,ESP,DF,Villarreal,La Liga,30,1990,6.9,1,0,0,9,2,0,8,9,10,0,0,0,46,14,8,63.6
Djeidi Gassama,FRA,FW,Paris S-G,Ligue 1,17,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Johan Gastien,FRA,MF,Clermont Foot,Ligue 1,33,1988,30.5,8,2,0,33,39,0,26,75,44,0,1,1,323,21,30,41.2
Dwight Gayle,ENG,FW,Newcastle Utd,Premier League,30,1990,0.4,1,0,0,2,2,0,0,1,0,0,0,0,1,1,3,25
Jean-Philippe Gbamin,CIV,MF,Everton,Premier League,25,1995,0.7,0,0,0,0,1,0,0,0,1,0,0,0,7,1,0,100
David de Gea,ESP,GK,Manchester Utd,Premier League,30,1990,38,0,0,0,0,1,0,0,0,0,0,0,0,113,0,0,
Linus Gechter,GER,DF,Hertha BSC,Bundesliga,17,2004,8,0,0,0,6,0,0,2,18,6,0,1,0,68,12,14,46.2
Dennis Geiger,GER,MF,Hoffenheim,Bundesliga,23,1998,15.3,6,0,0,48,23,0,12,28,23,0,1,0,147,3,14,17.6
Joe Gelhardt,ENG,FW,Leeds United,Premier League,19,2002,8.3,4,0,0,21,28,5,5,4,6,2,0,0,41,8,31,20.5
Luca Gemello,ITA,GK,Torino,Serie A,21,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
Yannick Gerhardt,GER,MF,Wolfsburg,Bundesliga,27,1994,17.5,2,0,0,18,24,2,27,31,30,0,0,0,181,27,32,45.8
Valère Germain,FRA,FW,Montpellier,Ligue 1,31,1990,21.9,3,0,0,27,29,7,13,15,21,0,0,0,76,57,101,36.1
Gerson,BRA,MF,Marseille,Ligue 1,24,1997,28.3,3,0,0,52,71,2,28,25,35,2,0,0,166,22,24,47.8
Willem Geubbels,FRA,FW,Nantes,Ligue 1,19,2001,6,1,0,0,11,4,4,7,6,4,0,0,0,19,9,19,32.1
Hamadi Al Ghaddioui,MAR,FW,Stuttgart,Bundesliga,30,1990,5.5,2,0,0,15,7,3,3,0,5,0,0,0,21,15,17,46.9
Ismaël Gharbi,ESP,FW,Paris S-G,Ligue 1,17,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Anwar El Ghazi,NED,FW,Everton,Premier League,26,1995,0.1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0
Anwar El Ghazi,NED,FW,Aston Villa,Premier League,26,1995,4.3,2,0,0,9,7,2,11,2,3,0,0,0,27,11,9,55
Lamine Ghezali,FRA,DF,Saint-Étienne,Ligue 1,22,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Paolo Ghiglione,ITA,DF,Genoa,Serie A,24,1997,6.7,3,0,0,12,4,0,22,13,8,0,0,0,51,6,14,30
Saman Ghoddos,IRN,DF,Brentford,Premier League,27,1993,6,2,0,0,13,12,0,14,7,8,1,0,0,54,8,15,34.8
Faouzi Ghoulam,ALG,DF,Napoli,Serie A,30,1991,3.7,1,0,0,4,3,0,17,2,2,0,0,0,27,5,6,45.5
Dimitris Giannoulis,GRE,DF,Norwich City,Premier League,25,1995,13,2,0,0,18,26,0,30,36,23,0,0,0,119,10,9,52.6
Morgan Gibbs-White,ENG,FW,Wolves,Premier League,21,2000,0.1,1,0,0,2,1,0,0,0,0,0,0,0,3,0,2,0
Ben Gibson,ENG,DF,Norwich City,Premier League,28,1993,27.7,5,1,1,14,10,0,0,48,17,0,2,0,201,67,33,67
Niko Gießelmann,GER,DF,Union Berlin,Bundesliga,29,1991,23.1,3,0,0,25,34,1,68,22,10,0,0,0,143,33,30,52.4
Rafał Gikiewicz,POL,GK,Augsburg,Bundesliga,33,1987,34,0,0,0,0,6,0,0,0,0,0,0,0,188,0,0,
Óscar Gil,ESP,DF,Espanyol,La Liga,23,1998,18.8,7,0,0,36,28,2,24,32,30,0,0,0,104,7,25,21.9
Mario Gila,ESP,DF,Real Madrid,La Liga,20,2000,0.3,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,
Billy Gilmour,SCO,MF,Norwich City,Premier League,20,2001,20.6,2,0,0,45,21,1,19,33,22,0,1,0,177,12,26,31.6
Daniel Ginczek,GER,MF,Wolfsburg,Bundesliga,30,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100
Matthias Ginter,GER,DF,M'Gladbach,Bundesliga,27,1994,26.2,2,0,0,10,29,2,13,46,32,0,0,0,242,90,49,64.7
Nicholas Gioacchini,USA,MF,Montpellier,Ligue 1,21,2000,5.5,0,0,0,4,17,3,6,10,7,1,0,0,42,20,21,48.8
Sebastian Giovinco,ITA,MF,Sampdoria,Serie A,34,1987,0.4,0,0,0,2,0,0,0,0,0,0,0,0,4,0,1,0
Jimmy Giraudon,FRA,DF,Troyes,Ligue 1,29,1992,18,5,1,1,15,6,0,2,62,7,0,1,1,134,16,11,59.3
Andrei Girotto,BRA,DF,Nantes,Ligue 1,29,1992,35,8,0,0,59,28,0,6,83,51,0,0,0,393,109,79,58
Olivier Giroud,FRA,FW,Milan,Serie A,34,1986,21,4,0,0,34,25,11,4,4,11,0,0,0,68,98,69,58.7
Serge Gnabry,GER,FW,Bayern Munich,Bundesliga,26,1995,24.3,0,0,0,13,24,15,77,26,34,0,0,0,177,6,34,15
Ben Godfrey,ENG,DF,Everton,Premier League,23,1998,22.5,6,0,0,17,14,0,14,48,26,0,0,0,161,51,36,58.6
Diego Godín,URU,DF,Cagliari,Serie A,35,1986,9.1,3,0,0,14,3,0,3,17,13,0,1,0,86,27,11,71.1
Edoardo Goldaniga,ITA,DF,Cagliari,Serie A,27,1993,10.4,3,0,0,26,16,1,8,31,12,0,0,0,109,33,22,60
Edoardo Goldaniga,ITA,MF,Sassuolo,Serie A,27,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Aleksandr Golovin,RUS,FW,Monaco,Ligue 1,25,1996,16.7,4,1,0,27,23,2,41,22,18,0,0,0,116,9,23,28.1
André Gomes,POR,MF,Everton,Premier League,28,1993,6.9,3,0,0,33,8,0,3,11,9,0,0,0,82,6,13,31.6
Angel Gomes,ENG,MF,Lille,Ligue 1,20,2000,10.6,3,0,0,15,16,0,11,6,13,0,0,0,66,2,21,8.7
Toti Gomes,POR,DF,Wolves,Premier League,22,1999,4,1,0,0,2,3,1,1,10,3,0,0,0,42,15,11,57.7
Dani Gómez,ESP,FW,Levante,La Liga,23,1998,11.8,1,0,0,19,24,11,8,4,7,1,0,0,47,7,46,13.2
Joe Gomez,ENG,DF,Liverpool,Premier League,24,1997,3.7,2,0,0,5,3,0,17,12,4,0,0,0,44,13,6,68.4
Maxi Gómez,URU,FW,Valencia,La Liga,24,1996,21.7,7,1,1,55,66,10,18,4,6,1,0,0,73,88,87,50.3
Moi Gómez,ESP,MF,Villarreal,La Liga,27,1994,14.3,2,0,0,25,17,1,19,16,10,0,0,0,88,11,17,39.3
Papu Gómez,ARG,MF,Sevilla,La Liga,33,1988,19.8,4,0,0,26,51,1,38,18,17,0,0,0,116,12,27,30.8
Sergi Gómez,ESP,DF,Espanyol,La Liga,29,1992,30.2,1,1,0,15,4,0,1,48,15,0,0,0,169,47,52,47.5
Alfred Gomis,SEN,GK,Rennes,Ligue 1,27,1993,25,1,0,0,1,4,0,0,0,0,0,1,0,143,0,0,
Maxime Gonalons,FRA,MF,Granada,La Liga,32,1989,17.2,6,0,0,35,36,0,4,28,34,0,0,0,178,38,18,67.9
Vagner Gonçalves,CPV,MF,Metz,Ligue 1,25,1996,1,1,0,0,4,2,0,2,0,0,0,0,0,5,1,2,33.3
Cedric Gondo,CIV,FW,Salernitana,Serie A,24,1996,7.8,1,0,0,18,35,3,9,5,2,1,0,0,45,23,40,36.5
Álvaro González,ESP,DF,Marseille,Ligue 1,31,1990,5,1,0,0,7,7,0,0,3,0,0,0,0,37,3,12,20
Diego González,ESP,DF,Elche,La Liga,26,1995,19.9,3,1,0,29,3,0,0,37,15,0,1,0,135,34,34,50
Édgar González,ESP,DF,Betis,La Liga,24,1997,16.3,6,0,0,23,10,0,0,40,16,0,0,0,128,38,34,52.8
Giovanni González,URU,DF,Mallorca,La Liga,26,1994,4.1,1,0,0,3,5,0,8,8,9,0,0,0,35,10,12,45.5
Nicolás González,ESP,MF,Barcelona,La Liga,19,2002,12.4,6,0,0,41,29,1,3,9,26,0,0,0,93,8,12,40
Nicolás González,ARG,FW,Fiorentina,Serie A,23,1998,26.2,4,1,1,34,113,5,55,33,20,3,0,0,120,82,66,55.4
Peter González,DOM,MF,Real Madrid,La Liga,19,2002,0.3,0,0,0,0,2,0,1,1,1,0,0,0,3,0,1,0
Roberto González,ESP,FW,Betis,La Liga,20,2001,1.5,0,0,0,2,4,0,2,2,2,0,0,0,4,1,1,50
Charlie Goode,ENG,DF,Brentford,Premier League,25,1995,5,3,0,0,7,8,0,14,5,5,0,1,0,58,19,9,67.9
Anthony Gordon,ENG,MF,Everton,Premier League,20,2001,25.4,4,0,0,30,69,8,71,36,36,2,0,0,166,18,47,27.7
Kaide Gordon,ENG,FW,Liverpool,Premier League,16,2004,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Leon Goretzka,GER,MF,Bayern Munich,Bundesliga,26,1995,15.5,0,0,0,14,12,1,4,33,19,0,0,0,164,34,24,58.6
Gori,ESP,MF,Espanyol,La Liga,19,2002,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Andoni Gorosabel,ESP,DF,Real Sociedad,La Liga,24,1996,25.4,4,0,0,28,24,0,45,25,29,0,0,0,208,36,37,49.3
Robin Gosens,GER,DF,Inter,Serie A,27,1994,1.9,1,0,0,1,3,2,9,2,2,0,0,0,19,4,2,66.7
Robin Gosens,GER,DF,Atalanta,Serie A,27,1994,5.1,2,0,0,3,7,1,2,11,3,1,0,0,33,9,5,64.3
Dan Gosling,ENG,MF,Watford,Premier League,31,1990,1.8,0,0,0,3,6,0,1,1,1,0,0,0,20,5,3,62.5
Amine Gouiri,FRA,FW,Nice,Ligue 1,21,2000,30.6,3,0,0,33,37,6,36,11,15,1,0,0,146,17,28,37.8
Lucas Gourna-Douath,FRA,MF,Saint-Étienne,Ligue 1,17,2003,20,7,0,0,40,28,0,8,27,37,0,1,0,225,18,21,46.2
Jeffrey Gouweleeuw,NED,DF,Augsburg,Bundesliga,30,1991,28.6,9,0,0,36,7,0,8,76,40,0,2,0,307,59,48,55.1
Jonathan Gradit,FRA,DF,Lens,Ligue 1,28,1992,34.1,7,0,0,40,41,0,8,88,32,0,0,0,296,67,45,59.8
Jens Grahl,GER,GK,Eint Frankfurt,Bundesliga,32,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
Alberto Grassi,ITA,MF,Cagliari,Serie A,26,1995,24.2,6,1,1,32,65,1,1,77,25,0,0,0,304,64,35,64.6
Jaume Grau,ESP,MF,Osasuna,La Liga,24,1997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
Andrew Gravillon,GLP,DF,Reims,Ligue 1,23,1998,23.7,9,2,2,37,21,0,11,52,21,0,1,0,146,31,20,60.8
Demarai Gray,ENG,MF,Everton,Premier League,25,1996,26,3,0,0,14,45,3,57,16,19,0,0,0,142,6,53,10.2
Adrian Grbić,AUT,FW,Lorient,Ligue 1,24,1996,5.8,0,0,0,6,10,1,2,3,3,0,0,0,23,15,21,41.7
Ivo Grbić,CRO,GK,Lille,Ligue 1,25,1996,21,3,0,0,0,9,0,0,0,0,0,0,0,74,0,0,
Jack Grealish,ENG,FW,Manchester City,Premier League,25,1995,21.3,3,0,0,18,65,5,36,16,15,0,0,0,106,16,30,34.8
Etienne Green,ENG,GK,Saint-Étienne,Ligue 1,21,2000,13.3,1,1,0,1,1,0,0,0,0,0,1,0,63,0,0,
Julian Green,USA,MF,Greuther Fürth,Bundesliga,26,1995,11.7,2,0,0,16,41,0,21,15,9,0,0,0,88,6,22,21.4
Mason Greenwood,ENG,FW,Manchester Utd,Premier League,19,2001,14.1,1,0,0,21,22,3,25,4,8,0,0,0,81,6,9,40
Sam Greenwood,ENG,MF,Leeds United,Premier League,19,2002,2.6,0,0,0,7,1,1,4,2,2,0,0,0,24,2,4,33.3
Michael Gregoritsch,AUT,FW,Augsburg,Bundesliga,27,1994,15.5,3,0,0,18,17,5,12,11,9,0,0,0,96,95,53,64.2
Dominik Greif,SVK,GK,Mallorca,La Liga,24,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,
Clément Grenier,FRA,MF,Mallorca,La Liga,30,1991,0.7,1,0,0,2,0,0,2,0,0,0,0,0,10,2,3,40
Sebastian Griesbeck,GER,DF,Greuther Fürth,Bundesliga,30,1990,27.1,7,0,0,37,21,0,0,62,36,0,1,2,243,65,51,56
Sebastian Griesbeck,GER,MF,Union Berlin,Bundesliga,30,1990,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
Antoine Griezmann,FRA,FW,Barcelona,La Liga,30,1991,2.9,0,0,0,2,5,0,0,6,6,0,0,0,9,4,4,50
Antoine Griezmann,FRA,FW,Atlético Madrid,La Liga,30,1991,18.8,3,0,0,19,33,10,17,18,20,0,0,0,99,35,50,41.2
Vincenzo Grifo,ITA,MF,Freiburg,Bundesliga,28,1993,30.8,0,0,0,13,35,1,74,32,19,0,0,0,230,23,25,47.9
Lennart Grill,GER,GK,Leverkusen,Bundesliga,22,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
Florian Grillitsch,AUT,DF,Hoffenheim,Bundesliga,25,1995,16.6,7,0,0,16,26,0,8,40,27,0,1,0,173,30,26,53.6
Arnaut Groeneveld,NED,FW,Villarreal,La Liga,24,1997,16.4,1,0,0,3,19,17,33,2,3,0,0,0,67,2,14,12.5
Pascal Groß,GER,MF,Brighton,Premier League,30,1991,22.6,1,0,0,19,11,4,66,16,20,0,0,0,184,19,29,39.6
Carlos Gruezo,ECU,MF,Augsburg,Bundesliga,26,1995,10.8,7,0,0,35,5,0,4,22,17,0,0,0,94,13,22,37.1
Vicente Guaita,ESP,GK,Crystal Palace,Premier League,34,1987,29.5,2,0,0,1,2,0,0,0,0,0,1,0,148,0,0,
Andrés Guardado,MEX,MF,Betis,La Liga,34,1986,15.5,4,0,0,25,24,0,4,27,22,0,1,0,160,20,27,42.6
Sergi Guardiola,ESP,FW,Rayo Vallecano,La Liga,30,1991,19,3,0,0,30,33,14,15,11,14,1,0,0,81,32,62,34
Nemanja Gudelj,SRB,MF,Sevilla,La Liga,29,1991,11.6,5,0,0,18,12,0,1,18,16,0,0,0,120,36,14,72
Albert Guðmundsson,ISL,FW,Genoa,Serie A,24,1997,6.7,3,0,0,18,9,3,20,6,5,0,0,0,44,5,11,31.3
Gabriel Gudmundsson,SWE,DF,Lille,Ligue 1,22,1999,14.9,3,0,0,29,19,5,43,24,24,0,0,0,121,19,21,47.5
Noah Guede-Nadje,FRA,FW,Angers,Ligue 1,17,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gonçalo Guedes,POR,FW,Valencia,La Liga,24,1996,29,3,0,0,39,88,5,70,19,20,1,0,0,155,17,40,29.8
Marc Guéhi,ENG,DF,Crystal Palace,Premier League,21,2000,35.8,4,0,0,19,37,0,2,57,22,0,1,0,344,85,58,59.4
Mattéo Guendouzi,FRA,MF,Marseille,Ligue 1,22,1999,35,6,0,0,30,84,0,31,25,34,2,0,0,248,29,33,46.8
Yanis Guermouche,FRA,MF,Montpellier,Ligue 1,20,2001,0.1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,
Raphaël Guerreiro,POR,DF,Dortmund,Bundesliga,27,1993,19.9,1,0,0,13,8,1,27,38,30,0,0,0,170,8,13,38.1
Evann Guessand,FRA,FW,Nice,Ligue 1,20,2001,4.9,3,0,0,14,10,0,2,2,6,1,0,0,21,15,14,51.7
Ander Guevara,ESP,MF,Real Sociedad,La Liga,24,1997,9.6,2,0,0,19,6,0,0,14,10,0,1,0,116,18,25,41.9
Lamine Gueye,SEN,MF,Metz,Ligue 1,23,1998,6.2,0,0,0,5,9,3,26,10,8,1,0,0,29,6,7,46.2
Pape Gueye,SEN,MF,Marseille,Ligue 1,22,1999,17,7,0,0,30,45,4,3,39,24,0,1,0,141,24,16,60
John Guidetti,SWE,FW,Alavés,La Liga,29,1992,3.1,2,0,0,7,3,3,3,3,1,1,0,0,13,6,8,42.9
Josuha Guilavogui,FRA,MF,Wolfsburg,Bundesliga,30,1990,10.5,4,0,0,22,6,2,0,36,21,0,0,0,153,42,12,77.8
Josuha Guilavogui,FRA,MF,Bordeaux,Ligue 1,30,1990,14.8,4,0,0,25,17,0,5,48,29,0,0,0,160,22,11,66.7
Frederic Guilbert,FRA,DF,Strasbourg,Ligue 1,26,1994,28,4,0,0,27,26,2,122,69,42,0,0,0,197,34,38,47.2
Hugo Guillamón,ESP,MF,Valencia,La Liga,21,2000,26.2,11,2,1,67,61,2,4,50,35,0,0,1,272,57,49,53.8
Bruno Guimarães,BRA,MF,Lyon,Ligue 1,23,1997,18.2,2,0,0,32,62,1,17,34,45,1,0,0,137,13,15,46.4
Bruno Guimarães,BRA,MF,Newcastle Utd,Premier League,23,1997,11.5,4,0,0,22,46,4,9,19,39,0,0,0,121,6,12,33.3
Sehrou Guirassy,GUI,FW,Rennes,Ligue 1,25,1996,11.3,1,0,0,22,39,4,2,2,5,0,0,0,46,41,37,52.6
Péter Gulácsi,HUN,GK,RB Leipzig,Bundesliga,31,1990,33,1,0,0,0,3,0,0,0,0,0,0,0,176,0,0,
Manuel Gulde,GER,DF,Freiburg,Bundesliga,30,1991,13.6,2,0,0,18,12,0,1,24,13,0,0,0,115,34,18,65.4
Gerard Gumbau,ESP,MF,Elche,La Liga,26,1994,21,8,1,0,55,24,0,27,27,22,0,0,0,164,24,29,45.3
Robert Gumny,POL,DF,Augsburg,Bundesliga,23,1998,25.2,3,0,0,32,30,0,24,53,39,0,0,0,224,40,34,54.1
İlkay Gündoğan,GER,MF,Manchester City,Premier League,30,1990,20.6,1,0,0,17,17,2,24,27,11,0,0,0,132,13,15,46.4
Angus Gunn,ENG,GK,Norwich City,Premier League,25,1996,9,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,
Christian Günter,GER,DF,Freiburg,Bundesliga,28,1993,34,2,0,0,39,17,4,124,30,21,1,0,0,213,18,34,34.6
Koray Günter,GER,DF,Hellas Verona,Serie A,26,1994,26.8,10,0,0,44,16,1,2,67,21,0,2,1,367,117,72,61.9
Lasse Günther,GER,DF,Augsburg,Bundesliga,18,2003,1.8,1,0,0,3,1,0,3,3,3,0,0,0,13,1,3,25
Jon Guridi,ESP,MF,Real Sociedad,La Liga,26,1995,2.3,0,0,0,6,5,0,2,2,4,0,0,0,14,4,10,28.6
Malo Gusto,FRA,DF,Lyon,Ligue 1,18,2003,20.9,3,0,0,28,20,2,60,49,41,0,2,1,182,16,26,38.1
Raúl Guti,ESP,MF,Elche,La Liga,24,1996,18.1,4,1,1,19,31,0,6,35,15,0,0,0,143,13,21,38.2
Marcos Mauro López Gutiérrez,ARG,DF,Cádiz,La Liga,30,1991,1.5,1,0,0,1,1,0,0,4,1,0,0,0,8,6,1,85.7
Miguel Gutiérrez,ESP,DF,Real Madrid,La Liga,20,2001,2.9,1,0,0,4,9,0,8,5,4,0,0,0,16,1,3,25
Joško Gvardiol,CRO,DF,RB Leipzig,Bundesliga,19,2002,26.8,7,0,0,47,42,1,8,89,33,0,0,1,291,71,43,62.3
Emmanuel Gyasi,GHA,FW,Spezia,Serie A,27,1994,33.7,10,0,0,58,55,21,24,28,34,0,1,1,204,33,96,25.6
Norbert Gyömbér,SVK,DF,Salernitana,Serie A,29,1992,28.5,9,0,0,50,17,0,15,54,38,0,1,0,241,60,29,67.4
Erling Haaland,NOR,FW,Dortmund,Bundesliga,21,2000,21.2,3,0,0,17,17,14,8,4,2,0,0,0,69,50,41,54.9
Nicolas Haas,SUI,MF,Empoli,Serie A,25,1996,11.1,3,0,0,21,16,1,16,10,25,0,0,0,104,7,17,29.2
Janik Haberer,GER,MF,Freiburg,Bundesliga,27,1994,9.1,1,0,0,19,9,1,3,17,11,0,0,0,115,25,18,58.1
Alexander Hack,GER,DF,Mainz 05,Bundesliga,27,1993,23,6,1,0,35,37,2,3,55,41,0,0,0,318,91,49,65
Robin Hack,GER,FW,Arminia,Bundesliga,22,1998,15.2,2,0,0,20,26,4,20,15,13,0,0,0,104,9,31,22.5
Munir El Haddadi,MAR,FW,Sevilla,La Liga,25,1995,5.3,3,0,0,10,13,3,6,8,3,0,0,0,34,11,16,40.7
André Hahn,GER,MF,Augsburg,Bundesliga,30,1990,23.3,5,0,0,60,15,17,37,25,14,1,0,0,114,64,82,43.8
Amadou Haidara,MLI,MF,RB Leipzig,Bundesliga,23,1998,14.7,2,0,0,22,17,0,4,16,21,0,0,0,180,27,22,55.1
Massadio Haïdara,MLI,DF,Lens,Ligue 1,28,1992,12,5,1,0,21,12,0,14,32,13,0,0,0,85,22,16,57.9
Oualid El Hajjam,MAR,DF,Troyes,Ligue 1,30,1991,11.9,2,0,0,19,11,0,15,41,13,0,0,0,96,11,11,50
Achraf Hakimi,MAR,DF,Paris S-G,Ligue 1,22,1998,27.5,3,1,0,20,18,6,52,45,47,0,0,0,134,10,20,33.3
Marcel Halstenberg,GER,DF,RB Leipzig,Bundesliga,29,1991,5.6,0,0,0,4,5,1,3,9,5,0,0,0,60,14,2,87.5
Pierre-Yves Hamel,FRA,FW,Lorient,Ligue 1,27,1994,0.3,1,0,0,1,1,0,0,1,0,0,0,0,1,3,4,42.9
Pierre-Yves Hamel,FRA,FW,Clermont Foot,Ligue 1,27,1994,5.8,2,0,0,15,8,2,2,3,9,0,0,0,16,23,35,39.7
Romain Hamouma,FRA,FW,Saint-Étienne,Ligue 1,34,1987,9.8,2,0,0,23,14,8,22,3,7,0,0,0,50,4,13,23.5
Samir Handanović,SVN,GK,Inter,Serie A,37,1984,37,1,0,0,0,4,0,0,0,0,0,0,0,114,0,0,
Grant Hanley,SCO,DF,Norwich City,Premier League,29,1991,32.2,2,0,0,28,24,2,1,65,38,0,1,0,251,116,37,75.8
Ridgeciano Haps,SUR,DF,Venezia,Serie A,28,1993,22.8,6,0,0,26,49,2,22,50,16,1,1,0,175,26,24,52
Genki Haraguchi,JPN,MF,Union Berlin,Bundesliga,30,1991,19.5,2,0,0,32,33,1,14,26,21,0,0,0,183,19,30,38.8
Amine Harit,MAR,FW,Marseille,Ligue 1,24,1997,12.9,1,0,0,16,39,3,17,9,22,0,0,0,71,5,16,23.8
Varazdat Haroyan,ARM,DF,Cádiz,La Liga,28,1992,16,9,0,0,27,6,1,0,31,21,0,0,0,117,35,18,66
Jack Harrison,ENG,FW,Leeds United,Premier League,24,1996,29.3,3,0,0,31,28,4,92,41,32,0,0,0,198,22,64,25.6
Abdou Harroui,NED,MF,Sassuolo,Serie A,23,1998,5,2,0,0,15,2,0,3,7,9,0,0,0,55,7,9,43.8
Luis Hartwig,GER,MF,Bochum,Bundesliga,18,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Makoto Hasebe,JPN,DF,Eint Frankfurt,Bundesliga,37,1984,13.2,1,0,0,18,16,0,1,35,23,0,0,0,189,33,33,50
Hans Hateboer,NED,DF,Atalanta,Serie A,27,1994,15.4,2,0,0,19,10,3,31,6,8,0,0,0,79,30,27,52.6
Kortney Hause,ENG,DF,Aston Villa,Premier League,26,1995,4.4,0,0,0,8,2,1,1,9,4,0,1,0,55,20,8,71.4
Kai Havertz,GER,FW,Chelsea,Premier League,22,1999,20.1,3,0,0,43,31,12,20,6,13,1,0,0,87,40,61,39.6
Isaac Hayden,ENG,MF,Newcastle Utd,Premier League,26,1995,11.1,5,0,0,24,9,0,5,20,18,0,0,0,77,24,15,61.5
Eden Hazard,BEL,FW,Real Madrid,La Liga,30,1991,8,3,0,0,9,36,4,13,8,6,0,0,0,30,3,5,37.5
Thorgan Hazard,BEL,FW,Dortmund,Bundesliga,28,1993,14.9,2,0,0,24,19,11,32,21,12,0,0,0,110,18,28,39.1
Jonas Hector,GER,DF,Köln,Bundesliga,31,1990,28.4,3,0,0,31,59,1,74,64,52,0,0,0,278,61,33,64.9
Hwang Hee-chan,KOR,FW,Wolves,Premier League,25,1996,20.2,2,0,0,32,44,3,10,25,14,0,0,0,104,10,32,23.8
Hwang Hee-chan,KOR,FW,RB Leipzig,Bundesliga,25,1996,0.5,0,0,0,0,2,0,1,1,0,0,0,0,3,1,2,33.3
Silvan Hefti,SUI,DF,Genoa,Serie A,23,1997,14.3,1,0,0,17,8,0,20,36,36,0,1,0,140,14,25,35.9
Dominique Heintz,GER,DF,Union Berlin,Bundesliga,27,1993,5.2,0,0,0,7,3,1,0,14,5,0,0,0,40,13,12,52
Dominique Heintz,GER,DF,Freiburg,Bundesliga,27,1993,0.3,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,40
Jordan Henderson,ENG,MF,Liverpool,Premier League,31,1990,28.9,3,0,0,33,13,3,48,43,24,0,0,0,322,23,20,53.5
Liam Henderson,SCO,MF,Empoli,Serie A,25,1996,22.4,4,0,0,60,26,3,60,9,14,2,1,0,169,16,21,43.2
Jeff Hendrick,IRL,MF,Newcastle Utd,Premier League,29,1992,0.8,0,0,0,2,0,0,0,0,1,0,0,0,6,1,1,50
Wayne Hennessey,WAL,GK,Burnley,Premier League,34,1987,2,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,
Benjamin Henrichs,GER,DF,RB Leipzig,Bundesliga,24,1997,12.7,3,0,0,14,14,1,26,27,21,0,1,0,91,9,10,47.4
Henrique,BRA,DF,Lyon,Ligue 1,27,1994,12.3,3,0,0,16,16,0,19,19,11,0,0,0,108,25,12,67.6
Dalbert Henrique,BRA,DF,Cagliari,Serie A,27,1993,23.1,9,0,0,44,29,4,51,33,28,0,2,0,162,38,43,46.9
Luis Henrique,BRA,FW,Marseille,Ligue 1,19,2001,7.8,0,0,0,6,4,5,13,10,3,0,0,0,36,1,5,16.7
Matheus Henrique,BRA,MF,Sassuolo,Serie A,23,1997,12,3,0,0,22,17,0,5,13,11,0,0,0,83,5,9,35.7
Rico Henry,ENG,DF,Brentford,Premier League,24,1997,30.8,2,0,0,21,32,1,50,59,27,0,1,0,311,37,45,45.1
Thomas Henry,FRA,FW,Venezia,Serie A,26,1994,23.5,6,1,1,58,78,14,10,3,5,0,0,2,82,103,106,49.3
Christophe Hérelle,MTQ,DF,Brest,Ligue 1,28,1992,21.5,6,0,0,24,25,1,1,67,21,0,0,0,138,34,18,65.4
Jérôme Hergault,FRA,DF,Lorient,Ligue 1,35,1986,3.9,2,2,1,6,3,0,11,10,2,0,0,0,41,7,8,46.7
Kike Hermoso,ESP,DF,Betis,La Liga,21,1999,1,0,0,0,1,0,0,0,1,2,0,0,0,6,5,3,62.5
Mario Hermoso,ESP,DF,Atlético Madrid,La Liga,26,1995,20.7,6,1,0,26,14,1,15,36,15,0,0,1,205,61,28,68.5
Aridane Hernández,EQG,DF,Osasuna,La Liga,32,1989,12.9,1,0,0,6,5,3,2,28,9,0,0,1,127,31,23,57.4
Lucas Hernández,FRA,DF,Bayern Munich,Bundesliga,25,1996,22.6,7,0,0,23,42,0,5,41,37,0,0,0,240,48,24,66.7
