Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types Drib,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types Drib,GCA Types Sh,GCA Types Fld,GCA Types Def
Junior Firpo,ESP,DF,Barcelona,La Liga,22,1996,11.3,15,1.33,14,0,1,0,0,0,3,0.27,2,0,1,0,0,0
John Fleck,SCO,MF,Sheffield Utd,Premier League,27,1991,28.0,73,2.61,48,16,5,2,0,2,5,0.18,4,0,1,0,0,0
Mark Flekken,NED,GK,Freiburg,Bundesliga,26,1993,10.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sergio Floccari,ITA,FW,SPAL,Serie A,37,1981,10.5,22,2.10,17,0,3,1,1,0,0,0.00,0,0,0,0,0,0
Alessandro Florenzi,ITA,DF,Roma,Serie A,28,1991,11.1,24,2.17,22,1,0,1,0,0,2,0.18,2,0,0,0,0,0
Alessandro Florenzi,ITA,DF,Valencia,La Liga,28,1991,8.4,7,0.84,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Phil Foden,ENG,FW,Manchester City,Premier League,19,2000,10.0,45,4.50,35,2,3,1,3,1,8,0.80,8,0,0,0,0,0
Mamadou Fofana,MLI,DF,Metz,Ligue 1,21,1998,17.6,13,0.74,9,0,2,2,0,0,0,0.00,0,0,0,0,0,0
Seko Fofana,CIV,MF,Udinese,Serie A,24,1995,25.0,91,3.64,75,1,10,2,3,0,8,0.32,7,0,1,0,0,0
Wesley Fofana,FRA,DF,Saint-Étienne,Ligue 1,18,2000,13.5,7,0.52,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Youssouf Fofana,FRA,MF,Monaco,Ligue 1,20,1999,6.8,12,1.77,9,0,1,1,1,0,2,0.30,2,0,0,0,0,0
Youssouf Fofana,FRA,MF,Strasbourg,Ligue 1,20,1999,11.2,16,1.43,14,0,1,0,0,1,0,0.00,0,0,0,0,0,0
Thomas Foket,BEL,DF,Reims,Ligue 1,24,1994,27.0,44,1.63,37,4,1,0,0,2,3,0.11,3,0,0,0,0,0
Lamine Fomba,FRA,MF,Nîmes,Ligue 1,21,1998,15.3,22,1.44,18,0,2,0,0,2,0,0.00,0,0,0,0,0,0
José Fonte,POR,DF,Lille,Ligue 1,35,1983,24.5,12,0.49,9,0,0,3,0,0,1,0.04,1,0,0,0,0,0
Pablo Fornals,ESP,MF,West Ham,Premier League,23,1996,24.1,48,1.99,38,4,1,2,3,0,9,0.37,9,0,0,0,0,0
Emil Forsberg,SWE,MF,RB Leipzig,Bundesliga,27,1991,12.7,51,4.02,36,6,3,1,4,1,4,0.32,3,0,0,0,1,0
Hernâni Fortes,POR,MF,Levante,La Liga,27,1991,7.3,22,3.03,14,1,5,0,2,0,0,0.00,0,0,0,0,0,0
Ben Foster,ENG,GK,Watford,Premier League,36,1983,38.0,5,0.13,2,3,0,0,0,0,1,0.03,1,0,0,0,0,0
Lyle Foster,RSA,FW,Monaco,Ligue 1,18,2000,0.7,1,1.45,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Timothy Fosu-Mensah,NED,DF,Manchester Utd,Premier League,21,1998,1.5,3,1.99,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dimitri Foulquier,FRA,DF,Granada,La Liga,26,1993,12.4,11,0.88,10,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Dimitri Foulquier,FRA,DF,Watford,Premier League,26,1993,0.7,1,1.53,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Juan Foyth,ARG,DF,Tottenham,Premier League,21,1998,0.8,1,1.32,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gianluca Frabotta,ITA,DF,Juventus,Serie A,20,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Raphael Framberger,GER,DF,Augsburg,Bundesliga,23,1995,13.1,11,0.84,9,0,1,0,1,0,2,0.15,2,0,0,0,0,0
Simon Francis,ENG,DF,Bournemouth,Premier League,34,1985,10.8,7,0.65,6,0,1,0,0,0,1,0.09,1,0,0,0,0,0
Mike Frantz,GER,MF,Freiburg,Bundesliga,32,1986,3.9,7,1.80,7,0,0,0,0,0,1,0.26,1,0,0,0,0,0
Ryan Fraser,SCO,MF,Bournemouth,Premier League,25,1994,23.0,67,2.92,44,17,2,1,2,1,6,0.26,3,2,0,1,0,0
Fred,BRA,MF,Manchester Utd,Premier League,26,1993,24.0,85,3.54,64,8,4,2,5,2,1,0.04,1,0,0,0,0,0
Ryan Fredericks,ENG,DF,West Ham,Premier League,26,1992,24.9,47,1.89,42,3,1,0,1,0,5,0.20,5,0,0,0,0,0
Kieron Freeman,WAL,FW,Sheffield Utd,Premier League,27,1992,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luke Freeman,ENG,MF,Sheffield Utd,Premier League,27,1992,4.1,5,1.23,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Remo Freuler,SUI,MF,Atalanta,Serie A,27,1992,26.0,65,2.50,54,3,3,2,2,1,7,0.27,5,0,1,1,0,0
Samúel Friðjónsson,ISL,MF,Paderborn 07,Bundesliga,23,1996,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marco Friedl,AUT,DF,Werder Bremen,Bundesliga,21,1998,24.3,36,1.48,23,11,0,0,1,1,4,0.16,3,0,0,0,1,0
Marvin Friedrich,GER,DF,Union Berlin,Bundesliga,23,1995,31.0,24,0.77,16,1,1,3,2,1,2,0.06,0,0,0,1,1,0
Jorge de Frutos,ESP,MF,Valladolid,La Liga,22,1997,0.7,1,1.53,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Christian Fuchs,AUT,DF,Leicester City,Premier League,33,1986,8.6,7,0.82,7,0,0,0,0,0,3,0.35,3,0,0,0,0,0
Angelo Fulgini,FRA,MF,Angers,Ligue 1,22,1996,17.5,59,3.36,30,13,9,1,6,0,5,0.28,2,0,2,1,0,0
Niclas Füllkrug,GER,FW,Werder Bremen,Bundesliga,26,1993,4.5,10,2.23,8,0,1,1,0,0,1,0.22,1,0,0,0,0,0
Ramiro Funes Mori,ARG,DF,Villarreal,La Liga,28,1991,5.0,4,0.79,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Daniel Fuzato,BRA,GK,Roma,Serie A,22,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matteo Gabbia,ITA,DF,Milan,Serie A,19,1999,7.6,5,0.66,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Manolo Gabbiadini,ITA,FW,Sampdoria,Serie A,27,1991,22.6,80,3.54,44,12,3,9,11,1,8,0.35,4,0,1,1,2,0
Gabriel,BRA,GK,Lecce,Serie A,26,1992,33.3,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Ruben Gabrielsen,NOR,DF,Toulouse,Ligue 1,27,1992,7.3,2,0.27,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mijat Gaćinović,SRB,MF,Eint Frankfurt,Bundesliga,24,1995,11.6,31,2.66,16,2,2,3,7,1,3,0.26,3,0,0,0,0,0
Luca Gagliano,ITA,FW,Cagliari,Serie A,19,2000,0.6,1,1.73,1,0,0,0,0,0,1,1.73,1,0,0,0,0,0
Roberto Gagliardini,ITA,MF,Inter,Serie A,25,1994,20.0,58,2.90,43,2,0,4,4,5,5,0.25,4,0,0,0,1,0
Riccardo Gagliolo,SWE,DF,Parma,Serie A,29,1990,28.9,47,1.62,37,6,0,1,2,1,7,0.24,4,2,0,0,0,1
Nicolás Gaitán,ARG,MF,Lille,Ligue 1,31,1988,0.6,1,1.67,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marvin Gakpa,FRA,MF,Metz,Ligue 1,25,1993,5.2,16,3.08,11,2,2,0,0,1,0,0.00,0,0,0,0,0,0
Enric Gallego,ESP,FW,Getafe,La Liga,32,1986,1.8,2,1.10,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Enric Gallego,ESP,FW,Osasuna,La Liga,32,1986,9.8,23,2.35,16,0,1,3,2,1,3,0.31,1,0,0,1,1,0
Kévin Gameiro,FRA,FW,Valencia,La Liga,32,1987,17.6,30,1.71,23,0,2,2,3,0,6,0.34,5,0,1,0,0,0
Fran Gámez,ESP,DF,Mallorca,La Liga,28,1991,19.6,24,1.22,19,2,1,1,1,0,1,0.05,1,0,0,0,0,0
Idrissa Gana Gueye,SEN,MF,Paris S-G,Ligue 1,29,1989,18.4,57,3.10,54,0,1,0,0,2,6,0.33,6,0,0,0,0,0
Ignatius Ganago,CMR,FW,Nice,Ligue 1,20,1999,13.8,32,2.32,21,1,3,0,7,0,5,0.36,2,0,0,0,3,0
Ezequiel Garay,ARG,DF,Valencia,La Liga,32,1986,16.0,4,0.25,4,0,0,0,0,0,1,0.06,1,0,0,0,0,0
Dani García,ESP,MF,Athletic Club,La Liga,29,1990,33.7,25,0.74,18,3,1,1,0,2,1,0.03,1,0,0,0,0,0
David García,ESP,DF,Osasuna,La Liga,25,1994,31.0,17,0.55,14,2,0,0,0,1,2,0.06,1,0,0,0,0,1
Eric García,ESP,DF,Manchester City,Premier League,18,2001,8.8,3,0.34,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Javi García,ESP,MF,Betis,La Liga,32,1987,4.2,1,0.24,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Manu García,ESP,MF,Alavés,La Liga,33,1986,21.9,10,0.46,6,0,0,1,2,1,0,0.00,0,0,0,0,0,0
Raúl García,ESP,DF,Valladolid,La Liga,30,1989,11.2,17,1.51,11,2,1,2,0,1,3,0.27,1,0,0,2,0,0
Raúl García,ESP,DF,Getafe,La Liga,30,1989,2.7,5,1.85,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Raúl García,ESP,MF,Athletic Club,La Liga,33,1986,31.9,45,1.41,31,1,0,2,9,2,4,0.13,1,1,0,0,2,0
Rubén García,ESP,MF,Osasuna,La Liga,26,1993,24.3,98,4.03,51,35,4,6,2,0,7,0.29,5,1,1,0,0,0
Unai García,ESP,DF,Osasuna,La Liga,27,1992,6.0,2,0.34,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Víctor García,ESP,FW,Valladolid,La Liga,22,1997,1.0,4,4.09,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
James Garner,ENG,MF,Manchester Utd,Premier League,18,2001,0.1,1,10.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Manuel Garrido,ESP,FW,Leganés,La Liga,18,2000,1.3,3,2.35,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Mario Gaspar,ESP,DF,Villarreal,La Liga,28,1990,21.8,31,1.42,26,2,0,2,1,0,3,0.14,2,0,0,1,0,0
Daniele Gastaldello,ITA,DF,Brescia,Serie A,36,1983,4.3,1,0.23,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Dwight Gayle,ENG,FW,Newcastle Utd,Premier League,28,1990,9.4,12,1.27,7,1,0,2,2,0,2,0.21,2,0,0,0,0,0
Paulo Gazzaniga,ARG,GK,Tottenham,Premier League,27,1992,17.9,4,0.22,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Jean-Philippe Gbamin,CIV,MF,Everton,Premier League,23,1995,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yann Gboho,FRA,FW,Rennes,Ligue 1,18,2001,2.5,5,1.99,4,0,0,1,0,0,1,0.40,1,0,0,0,0,0
David de Gea,ESP,GK,Manchester Utd,Premier League,28,1990,38.0,2,0.05,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Theodor Gebre Selassie,CZE,DF,Werder Bremen,Bundesliga,32,1986,27.0,33,1.22,27,1,0,1,2,2,4,0.15,3,0,0,1,0,0
Dennis Geiger,GER,MF,Hoffenheim,Bundesliga,21,1998,12.6,41,3.25,19,18,1,1,1,1,4,0.32,2,2,0,0,0,0
Jérémy Gélin,FRA,DF,Rennes,Ligue 1,22,1997,10.3,4,0.39,4,0,0,0,0,0,1,0.10,1,0,0,0,0,0
Christian Gentner,GER,MF,Union Berlin,Bundesliga,33,1985,27.1,57,2.10,43,2,3,3,5,1,7,0.26,4,0,0,0,3,0
Yannick Gerhardt,GER,MF,Wolfsburg,Bundesliga,25,1994,9.2,15,1.63,12,0,0,2,1,0,0,0.00,0,0,0,0,0,0
Valère Germain,FRA,FW,Marseille,Ligue 1,29,1990,15.0,21,1.40,18,0,1,1,1,0,5,0.33,3,0,0,1,1,0
Gervinho,CIV,FW,Parma,Serie A,32,1987,25.2,68,2.70,42,0,19,2,2,3,12,0.48,9,0,3,0,0,0
Anwar El Ghazi,NED,FW,Aston Villa,Premier League,24,1995,22.8,57,2.50,38,6,6,3,4,0,6,0.26,4,0,2,0,0,0
Rachid Ghezzal,ALG,MF,Fiorentina,Serie A,27,1992,9.2,35,3.80,28,2,2,0,3,0,0,0.00,0,0,0,0,0,0
Andrea Ghezzi,ITA,MF,Brescia,Serie A,18,2001,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Paolo Ghiglione,ITA,DF,Genoa,Serie A,22,1997,19.1,36,1.89,30,1,3,1,1,0,5,0.26,5,0,0,0,0,0
Andrea Ghion,ITA,MF,Sassuolo,Serie A,19,2000,0.5,5,9.37,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Saman Ghoddos,IRN,FW,Amiens,Ligue 1,25,1993,2.6,9,3.51,5,4,0,0,0,0,2,0.78,2,0,0,0,0,0
Faouzi Ghoulam,ALG,DF,Napoli,Serie A,28,1991,4.2,14,3.35,8,6,0,0,0,0,1,0.24,0,1,0,0,0,0
Morgan Gibbs-White,ENG,MF,Wolves,Premier League,19,2000,1.4,3,2.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Niko Gießelmann,GER,DF,Düsseldorf,Bundesliga,27,1991,22.9,36,1.58,23,10,0,1,2,0,2,0.09,2,0,0,0,0,0
Rafał Gikiewicz,POL,GK,Union Berlin,Bundesliga,31,1987,33.0,4,0.12,2,1,0,1,0,0,0,0.00,0,0,0,0,0,0
José Antonio Martínez Gil,ESP,DF,Granada,La Liga,26,1993,13.2,5,0.38,2,2,0,0,1,0,0,0.00,0,0,0,0,0,0
Billy Gilmour,SCO,MF,Chelsea,Premier League,18,2001,2.2,6,2.78,5,0,0,0,1,0,1,0.46,1,0,0,0,0,0
Daniel Ginczek,GER,FW,Wolfsburg,Bundesliga,28,1991,8.5,20,2.34,13,0,1,5,0,1,3,0.35,1,0,0,2,0,0
Matthias Ginter,GER,DF,M'Gladbach,Bundesliga,25,1994,30.9,24,0.78,20,0,0,3,0,1,6,0.19,5,0,0,1,0,0
Andrei Girotto,BRA,DF,Nantes,Ligue 1,27,1992,24.2,11,0.45,9,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Olivier Giroud,FRA,FW,Chelsea,Premier League,32,1986,11.0,20,1.81,14,0,1,3,2,0,4,0.36,2,0,1,1,0,0
Klaus Gjasula,ALB,MF,Paderborn 07,Bundesliga,29,1989,25.3,50,1.97,43,0,2,3,0,2,4,0.16,2,0,0,1,0,1
Kamil Glik,POL,DF,Monaco,Ligue 1,31,1988,23.0,7,0.30,4,0,0,3,0,0,1,0.04,1,0,0,0,0,0
Serge Gnabry,GER,FW,Bayern Munich,Bundesliga,24,1995,24.4,98,4.02,72,1,15,6,2,2,17,0.70,12,0,4,1,0,0
Joris Gnagnon,FRA,DF,Rennes,Ligue 1,22,1997,14.2,5,0.35,3,0,0,1,1,0,1,0.07,1,0,0,0,0,0
Eddy Gnahoré,FRA,MF,Amiens,Ligue 1,25,1993,12.6,13,1.03,12,0,0,1,0,0,1,0.08,0,0,0,1,0,0
Ben Godfrey,ENG,DF,Norwich City,Premier League,21,1998,29.4,11,0.37,8,0,0,3,0,0,1,0.03,1,0,0,0,0,0
Diego Godín,URU,DF,Inter,Serie A,33,1986,18.1,25,1.38,21,0,0,1,2,1,3,0.17,3,0,0,0,0,0
Akaki Gogia,GER,MF,Union Berlin,Bundesliga,27,1992,1.3,5,3.72,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Mauro Goicoechea,URU,GK,Toulouse,Ligue 1,31,1988,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Edoardo Goldaniga,ITA,DF,Genoa,Serie A,25,1993,8.7,9,1.03,8,0,0,1,0,0,1,0.11,1,0,0,0,0,0
Benjamin Goller,GER,FW,Werder Bremen,Bundesliga,20,1999,3.2,5,1.56,5,0,0,0,0,0,1,0.31,1,0,0,0,0,0
Pierluigi Gollini,ITA,GK,Atalanta,Serie A,24,1995,32.0,3,0.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aleksandr Golovin,RUS,MF,Monaco,Ligue 1,23,1996,22.9,83,3.62,41,27,9,1,4,1,8,0.35,5,2,1,0,0,0
André Gomes,POR,MF,Everton,Premier League,26,1993,16.2,29,1.79,25,1,2,0,1,0,2,0.12,1,0,0,0,1,0
Angel Gomes,ENG,MF,Manchester Utd,Premier League,18,2000,0.2,2,8.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ibai Gómez,ESP,FW,Athletic Club,La Liga,29,1989,7.7,25,3.24,8,13,3,1,0,0,2,0.26,1,0,0,1,0,0
Joe Gomez,ENG,DF,Liverpool,Premier League,22,1997,22.3,16,0.72,15,0,0,1,0,0,4,0.18,3,0,0,1,0,0
Maxi Gómez,URU,FW,Valencia,La Liga,22,1996,23.8,33,1.39,24,0,0,2,4,3,3,0.13,3,0,0,0,0,0
Moi Gómez,ESP,FW,Villarreal,La Liga,25,1994,25.8,60,2.33,46,2,3,5,4,0,10,0.39,6,0,1,1,2,0
Papu Gómez,ARG,MF,Atalanta,Serie A,31,1988,31.6,203,6.43,126,41,14,8,12,2,32,1.01,20,3,4,2,3,0
Sergi Gómez,ESP,DF,Sevilla,La Liga,27,1992,8.0,5,0.63,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Alfred Gomis,SEN,GK,Dijon,Ligue 1,25,1993,18.0,4,0.22,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Maxime Gonalons,FRA,MF,Granada,La Liga,30,1989,16.7,14,0.84,12,1,0,1,0,0,0,0.00,0,0,0,0,0,0
Mathieu Goncalves,FRA,DF,Toulouse,Ligue 1,18,2001,3.5,2,0.57,2,0,0,0,0,0,1,0.29,1,0,0,0,0,0
Jérôme Gondorf,GER,MF,Freiburg,Bundesliga,31,1988,1.3,7,5.25,4,0,1,0,1,1,0,0.00,0,0,0,0,0,0
Álvaro González,ESP,DF,Marseille,Ligue 1,29,1990,18.1,12,0.66,10,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Bruno González,ESP,DF,Getafe,La Liga,29,1990,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bruno González,ESP,DF,Levante,La Liga,29,1990,5.1,3,0.59,3,0,0,0,0,0,1,0.20,1,0,0,0,0,0
Édgar González,ESP,MF,Betis,La Liga,22,1997,7.6,3,0.40,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gonzalo,ESP,DF,Levante,La Liga,22,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Anthony Gordon,ENG,MF,Everton,Premier League,18,2001,4.9,9,1.84,7,2,0,0,0,0,1,0.20,1,0,0,0,0,0
Leon Goretzka,GER,MF,Bayern Munich,Bundesliga,24,1995,16.8,56,3.33,46,0,4,3,3,0,15,0.89,11,0,0,2,2,0
Andoni Gorosabel,ESP,DF,Real Sociedad,La Liga,22,1996,7.9,14,1.76,10,1,0,0,2,1,0,0.00,0,0,0,0,0,0
Robin Gosens,GER,DF,Atalanta,Serie A,25,1994,29.1,71,2.44,57,2,1,4,3,4,12,0.41,10,0,0,1,0,1
Dan Gosling,ENG,MF,Bournemouth,Premier League,29,1990,14.0,18,1.28,15,0,0,1,2,0,1,0.07,1,0,0,0,0,0
Mario Götze,GER,FW,Dortmund,Bundesliga,27,1992,5.8,18,3.11,14,0,1,1,1,1,0,0.00,0,0,0,0,0,0
Prince-Désir Gouano,FRA,DF,Amiens,Ligue 1,25,1993,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Amine Gouiri,FRA,FW,Lyon,Ligue 1,19,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jeffrey Gouweleeuw,NED,DF,Augsburg,Bundesliga,28,1991,18.3,10,0.55,8,0,1,0,0,1,2,0.11,2,0,0,0,0,0
Max Gradel,CIV,MF,Toulouse,Ligue 1,31,1987,18.2,50,2.75,32,6,5,2,4,1,5,0.28,3,0,1,0,1,0
Samuel Grandsir,FRA,FW,Brest,Ligue 1,22,1996,16.6,42,2.53,36,1,1,2,2,0,4,0.24,4,0,0,0,0,0
Esteban Granero,ESP,MF,Espanyol,La Liga,32,1987,5.3,18,3.42,7,6,1,3,1,0,0,0.00,0,0,0,0,0,0
Alberto Grassi,ITA,MF,Parma,Serie A,24,1995,7.1,10,1.40,8,0,0,1,1,0,2,0.28,1,0,0,0,1,0
Andre Gray,JAM,FW,Watford,Premier League,28,1991,8.4,15,1.79,11,0,1,2,0,1,1,0.12,0,0,0,1,0,0
Demarai Gray,ENG,MF,Leicester City,Premier League,23,1996,6.9,29,4.20,25,1,1,1,1,0,6,0.87,5,0,0,0,1,0
Jack Grealish,ENG,FW,Aston Villa,Premier League,23,1995,35.9,186,5.18,130,22,11,2,19,2,15,0.42,11,1,2,0,1,0
Mason Greenwood,ENG,FW,Manchester Utd,Premier League,17,2001,14.7,36,2.45,32,0,2,0,2,0,7,0.48,7,0,0,0,0,0
Michael Gregoritsch,AUT,MF,Augsburg,Bundesliga,25,1994,3.4,9,2.67,8,0,0,0,1,0,1,0.30,1,0,0,0,0,0
Michael Gregoritsch,AUT,FW,Schalke 04,Bundesliga,25,1994,9.2,15,1.63,13,0,0,1,1,0,1,0.11,1,0,0,0,0,0
Clément Grenier,FRA,MF,Rennes,Ligue 1,28,1991,9.3,26,2.79,19,3,2,0,2,0,2,0.21,0,1,1,0,0,0
Antoine Griezmann,FRA,FW,Barcelona,La Liga,28,1991,28.3,59,2.08,52,1,0,3,3,0,10,0.35,9,0,0,1,0,0
Vincenzo Grifo,ITA,MF,Hoffenheim,Bundesliga,26,1993,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Vincenzo Grifo,ITA,MF,Freiburg,Bundesliga,26,1993,18.0,74,4.12,37,21,5,8,2,1,10,0.56,5,4,1,0,0,0
Florian Grillitsch,AUT,MF,Hoffenheim,Bundesliga,23,1995,26.8,59,2.21,47,1,5,2,3,1,4,0.15,4,0,0,0,0,0
Jérémy Grimm,FRA,FW,Strasbourg,Ligue 1,32,1987,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Arnaut Groeneveld,NED,MF,Bournemouth,Premier League,22,1997,7.0,8,1.14,5,1,0,0,2,0,0,0.00,0,0,0,0,0,0
Christian Groß,GER,DF,Werder Bremen,Bundesliga,30,1989,9.7,10,1.03,6,1,1,1,0,1,0,0.00,0,0,0,0,0,0
Pascal Groß,GER,FW,Brighton,Premier League,28,1991,20.0,93,4.66,51,33,4,1,2,2,7,0.35,3,3,0,0,0,1
Carlos Gruezo,ECU,MF,Augsburg,Bundesliga,24,1995,9.8,11,1.12,10,0,0,0,1,0,3,0.30,3,0,0,0,0,0
Marko Grujić,SRB,MF,Hertha BSC,Bundesliga,23,1996,26.8,35,1.30,28,1,3,2,1,0,4,0.15,4,0,0,0,0,0
Vicente Guaita,ESP,GK,Crystal Palace,Premier League,32,1987,35.0,3,0.09,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0
Andrés Guardado,MEX,MF,Betis,La Liga,32,1986,22.7,59,2.60,46,4,3,1,1,4,7,0.31,4,0,1,0,0,2
Sergi Guardiola,ESP,FW,Valladolid,La Liga,28,1991,29.5,50,1.69,35,0,6,2,7,0,6,0.20,3,0,2,1,0,0
Nemanja Gudelj,SRB,MF,Sevilla,La Liga,27,1991,13.5,12,0.89,11,0,0,0,1,0,1,0.07,1,0,0,0,0,0
Gonçalo Guedes,POR,MF,Valencia,La Liga,22,1996,14.1,45,3.20,28,0,10,0,7,0,6,0.43,4,0,2,0,0,0
Mattéo Guendouzi,FRA,MF,Arsenal,Premier League,20,1999,19.4,34,1.75,26,0,3,2,3,0,2,0.10,1,0,0,0,1,0
Raphaël Guerreiro,POR,DF,Dortmund,Bundesliga,25,1993,25.9,66,2.54,48,7,3,4,3,1,8,0.31,6,0,0,2,0,0
Adrián Guerrero,ESP,DF,Valencia,La Liga,21,1998,1.4,2,1.43,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ander Guevara,ESP,MF,Real Sociedad,La Liga,22,1997,10.4,16,1.53,15,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Babacar Guèye,SEN,FW,Paderborn 07,Bundesliga,24,1994,1.2,3,2.45,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
John Guidetti,SWE,FW,Alavés,La Liga,27,1992,1.1,2,1.87,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Josuha Guilavogui,FRA,MF,Wolfsburg,Bundesliga,28,1990,22.9,29,1.27,24,0,3,1,0,1,2,0.09,2,0,0,0,0,0
Frederic Guilbert,FRA,DF,Aston Villa,Premier League,24,1994,22.7,32,1.41,25,4,0,1,2,0,4,0.18,4,0,0,0,0,0
Hugo Guillamón,ESP,DF,Valencia,La Liga,19,2000,5.5,1,0.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bruno Guimarães,BRA,MF,Lyon,Ligue 1,21,1997,3.0,8,2.67,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sehrou Guirassy,GUI,FW,Amiens,Ligue 1,23,1996,21.3,37,1.73,23,0,3,0,11,0,10,0.47,4,0,1,0,5,0
Rafik Guitane,FRA,MF,Rennes,Ligue 1,20,1999,0.2,1,5.63,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Péter Gulácsi,HUN,GK,RB Leipzig,Bundesliga,29,1990,32.0,4,0.12,4,0,0,0,0,0,2,0.06,2,0,0,0,0,0
Manuel Gulde,GER,DF,Freiburg,Bundesliga,28,1991,15.2,17,1.12,13,0,1,3,0,0,1,0.07,0,0,0,1,0,0
Sinan Gümüş,TUR,FW,Genoa,Serie A,25,1994,1.1,2,1.87,0,0,0,1,1,0,0,0.00,0,0,0,0,0,0
İlkay Gündoğan,GER,MF,Manchester City,Premier League,28,1990,22.4,75,3.34,64,2,1,3,3,2,4,0.18,3,0,0,0,0,1
Angus Gunn,ENG,GK,Southampton,Premier League,23,1996,10.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Christian Günter,GER,DF,Freiburg,Bundesliga,26,1993,33.7,119,3.54,62,45,4,3,4,1,14,0.42,6,5,1,1,1,0
Koray Günter,GER,DF,Hellas Verona,Serie A,24,1994,30.4,7,0.23,5,0,0,0,0,2,0,0.00,0,0,0,0,0,0
Régis Gurtner,FRA,GK,Amiens,Ligue 1,32,1986,28.0,1,0.04,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luiz Gustavo,BRA,MF,Marseille,Ligue 1,32,1987,2.1,4,1.89,2,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Jonathan de Guzmán,NED,MF,Eint Frankfurt,Bundesliga,31,1987,1.0,8,8.28,5,3,0,0,0,0,1,1.03,0,1,0,0,0,0
