Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA
Alphonse Areola,FRA,GK,Real Madrid,La Liga,26,1993,4,4,360,4.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Santiago Arias,COL,DF,Atlético Madrid,La Liga,27,1992,14,11,1076,12.0,0,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,0.5,0.5,1.1,1.6,0.04,0.09,0.13,0.04,0.13
Nicolò Armini,ITA,DF,Lazio,Serie A,18,2001,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Stuart Armstrong,SCO,MF,Southampton,Premier League,27,1992,30,19,1715,19.1,5,3,5,0,0,4,0,0.26,0.16,0.42,0.26,0.42,3.0,3.0,1.1,4.1,0.16,0.06,0.21,0.16,0.21
José Arnaiz,ESP,MF,Leganés,La Liga,24,1995,12,2,337,3.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.5,1.0,0.14,0.14,0.28,0.14,0.28
José Arnaiz,ESP,FW,Osasuna,La Liga,24,1995,14,8,791,8.8,2,1,2,0,0,2,0,0.23,0.11,0.34,0.23,0.34,1.2,1.2,0.2,1.5,0.14,0.03,0.17,0.14,0.17
Maximilian Arnold,GER,MF,Wolfsburg,Bundesliga,25,1994,33,32,2821,31.3,4,8,4,0,0,8,0,0.13,0.26,0.38,0.13,0.38,2.4,2.4,6.1,8.4,0.08,0.19,0.27,0.08,0.27
Kepa Arrizabalaga,ESP,GK,Chelsea,Premier League,24,1994,33,33,2970,33.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Kwadwo Asamoah,GHA,DF,Inter,Serie A,30,1988,8,7,639,7.1,0,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,0.1,0.1,0.7,0.8,0.01,0.10,0.11,0.01,0.11
Santiago Ascacíbar,ARG,MF,Hertha BSC,Bundesliga,22,1997,8,7,634,7.0,0,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,0.0,0.0,0.1,0.2,0.00,0.02,0.02,0.00,0.02
Sergio Asenjo,ESP,GK,Villarreal,La Liga,30,1989,34,34,3060,34.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Marco Asensio,ESP,FW,Real Madrid,La Liga,23,1996,9,3,336,3.7,3,1,3,0,0,0,0,0.80,0.27,1.07,0.80,1.07,1.7,1.7,1.0,2.7,0.45,0.27,0.71,0.45,0.71
Kristoffer Askildsen,NOR,MF,Sampdoria,Serie A,18,2001,4,0,76,0.8,1,0,1,0,0,2,1,1.18,0.00,1.18,1.18,1.18,0.0,0.0,0.1,0.1,0.05,0.12,0.16,0.05,0.16
Iago Aspas,ESP,FW,Celta Vigo,La Liga,31,1987,37,37,3262,36.2,14,3,9,5,7,9,0,0.39,0.08,0.47,0.25,0.33,13.9,8.6,4.1,12.6,0.38,0.11,0.50,0.24,0.35
Roger Assalé,CIV,FW,Leganés,La Liga,25,1993,14,2,531,5.9,2,1,2,0,0,1,0,0.34,0.17,0.51,0.34,0.51,1.7,1.7,1.1,2.8,0.29,0.19,0.48,0.29,0.48
Youcef Atal,ALG,FW,Nice,Ligue 1,23,1996,13,12,1003,11.1,1,1,1,0,0,5,0,0.09,0.09,0.18,0.09,0.18,1.5,1.5,0.6,2.1,0.14,0.06,0.19,0.14,0.19
Miguel Atienza,ESP,MF,Eibar,La Liga,20,1999,3,0,30,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.13,0.00,0.13,0.13,0.13
Christian Atsu,GHA,FW,Newcastle Utd,Premier League,27,1992,19,6,749,8.3,0,3,0,0,0,2,0,0.00,0.36,0.36,0.00,0.36,0.2,0.2,0.9,1.1,0.02,0.11,0.14,0.02,0.14
Pierre-Emerick Aubameyang,GAB,FW,Arsenal,Premier League,30,1989,36,35,3136,34.8,22,3,20,2,2,3,1,0.63,0.09,0.72,0.57,0.66,15.8,14.3,2.9,17.2,0.45,0.08,0.54,0.41,0.49
Emil Audero,ITA,GK,Sampdoria,Serie A,22,1997,36,36,3240,36.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Tommaso Augello,ITA,DF,Sampdoria,Serie A,24,1994,17,12,1135,12.6,0,2,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,0.0,0.0,1.5,1.5,0.00,0.12,0.12,0.00,0.12
Jean-Kévin Augustin,FRA,FW,Monaco,Ligue 1,22,1997,10,2,266,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.17,0.00,0.17,0.17,0.17
Ludwig Augustinsson,SWE,DF,Werder Bremen,Bundesliga,25,1994,12,10,924,10.3,0,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,0.2,0.2,1.2,1.4,0.02,0.11,0.13,0.02,0.13
Serge Aurier,CIV,DF,Tottenham,Premier League,26,1992,33,31,2700,30.0,1,5,1,0,0,4,1,0.03,0.17,0.20,0.03,0.20,0.6,0.6,2.8,3.4,0.02,0.09,0.11,0.02,0.11
Mathias Autret,FRA,MF,Brest,Ligue 1,28,1991,23,14,1222,13.6,2,3,2,0,0,3,0,0.15,0.22,0.37,0.15,0.37,2.0,2.0,2.9,4.9,0.15,0.21,0.36,0.15,0.36
Ezequiel Ávila,ARG,FW,Osasuna,La Liga,25,1994,20,18,1591,17.7,9,2,9,0,0,6,0,0.51,0.11,0.62,0.51,0.62,7.0,7.0,2.7,9.8,0.40,0.15,0.55,0.40,0.55
Javier Avilés,ESP,MF,Leganés,La Liga,21,1997,9,1,184,2.0,1,1,1,0,0,1,0,0.49,0.49,0.98,0.49,0.98,0.5,0.5,0.9,1.4,0.25,0.45,0.70,0.25,0.70
Chidozie Awaziem,NGA,DF,Leganés,La Liga,22,1997,26,21,1997,22.2,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.1,0.8,0.03,0.01,0.04,0.03,0.04
Taiwo Awoniyi,NGA,FW,Mainz 05,Bundesliga,21,1997,12,5,483,5.4,1,0,1,0,0,1,0,0.19,0.00,0.19,0.19,0.19,1.9,1.9,0.9,2.8,0.35,0.17,0.52,0.35,0.52
Florian Ayé,FRA,FW,Brescia,Serie A,22,1997,22,15,1380,15.3,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,3.1,3.1,0.5,3.6,0.20,0.03,0.23,0.20,0.23
Jordan Ayew,GHA,FW,Crystal Palace,Premier League,27,1991,37,37,3148,35.0,9,2,9,0,0,6,0,0.26,0.06,0.31,0.26,0.31,6.5,6.5,1.9,8.4,0.18,0.06,0.24,0.18,0.24
Kaan Ayhan,TUR,DF,Düsseldorf,Bundesliga,24,1994,31,31,2731,30.3,2,3,2,0,0,10,0,0.07,0.10,0.16,0.07,0.16,2.5,2.5,2.3,4.7,0.08,0.08,0.16,0.08,0.16
Ramon Azeez,NGA,MF,Granada,La Liga,26,1992,25,14,1361,15.1,2,0,2,0,0,3,0,0.13,0.00,0.13,0.13,0.13,1.9,1.9,0.3,2.2,0.13,0.02,0.14,0.13,0.14
César Azpilicueta,ESP,DF,Chelsea,Premier League,29,1989,36,36,3229,35.9,2,6,2,0,0,1,0,0.06,0.17,0.22,0.06,0.22,2.7,2.7,5.8,8.5,0.07,0.16,0.24,0.07,0.24
Ludovic Baal,GUF,DF,Brest,Ligue 1,33,1986,11,9,827,9.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.7,0.8,0.01,0.08,0.09,0.01,0.09
Iddrisu Baba,GHA,MF,Mallorca,La Liga,23,1996,36,35,2903,32.3,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.2,1.1,0.03,0.01,0.03,0.03,0.03
Khouma Babacar,SEN,FW,Lecce,Serie A,26,1993,25,17,1422,15.8,3,0,3,0,2,4,0,0.19,0.00,0.19,0.19,0.19,6.1,4.4,0.7,5.1,0.39,0.04,0.43,0.28,0.32
Carlos Bacca,COL,FW,Villarreal,La Liga,32,1986,19,7,688,7.6,2,1,2,0,0,1,0,0.26,0.13,0.39,0.26,0.39,3.1,3.1,0.5,3.6,0.41,0.06,0.47,0.41,0.47
Milan Badelj,CRO,MF,Fiorentina,Serie A,30,1989,22,20,1585,17.6,1,0,1,0,0,3,1,0.06,0.00,0.06,0.06,0.06,1.3,1.3,1.0,2.3,0.08,0.06,0.13,0.08,0.13
Matthias Bader,GER,DF,Köln,Bundesliga,22,1997,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Benoît Badiashile,FRA,DF,Monaco,Ligue 1,18,2001,16,16,1411,15.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.8,0.04,0.01,0.05,0.04,0.05
Bastian Badu,FRA,FW,Montpellier,Ligue 1,19,2000,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.45,0.00,0.45,0.45,0.45
Alex Baena,ESP,MF,Villarreal,La Liga,18,2001,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Stéphane Bahoken,CMR,FW,Angers,Ligue 1,27,1992,20,10,907,10.1,4,0,3,1,1,3,0,0.40,0.00,0.40,0.30,0.30,3.0,2.2,0.8,3.0,0.30,0.08,0.37,0.22,0.30
Daniel Baier,GER,MF,Augsburg,Bundesliga,35,1984,23,22,1941,21.6,1,0,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05,0.5,0.5,0.4,0.9,0.02,0.02,0.04,0.02,0.04
Leon Bailey,JAM,FW,Leverkusen,Bundesliga,21,1997,22,12,1090,12.1,5,3,5,0,0,0,2,0.41,0.25,0.66,0.41,0.66,4.2,4.2,2.6,6.8,0.35,0.21,0.56,0.35,0.56
Eric Bailly,CIV,DF,Manchester Utd,Premier League,25,1994,4,1,150,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Dénys Bain,FRA,DF,Brest,Ligue 1,26,1993,15,13,1268,14.1,1,0,1,0,0,3,1,0.07,0.00,0.07,0.07,0.07,0.6,0.6,0.0,0.6,0.04,0.00,0.04,0.04,0.04
Leighton Baines,ENG,DF,Everton,Premier League,34,1984,8,4,404,4.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.7,0.8,0.01,0.16,0.17,0.01,0.17
Stefan Bajic,FRA,GK,Saint-Étienne,Ligue 1,17,2001,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Tiemoué Bakayoko,FRA,MF,Monaco,Ligue 1,24,1994,20,20,1719,19.1,1,2,1,0,0,4,1,0.05,0.10,0.16,0.05,0.16,1.8,1.8,0.9,2.6,0.09,0.05,0.14,0.09,0.14
Lewis Baker,ENG,MF,Düsseldorf,Bundesliga,24,1995,8,7,545,6.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.07,0.05,0.12,0.07,0.12
Mitchel Bakker,NED,DF,Paris S-G,Ligue 1,19,2000,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Ridle Baku,GER,DF,Mainz 05,Bundesliga,21,1998,30,26,2351,26.1,1,3,1,0,0,5,1,0.04,0.11,0.15,0.04,0.15,1.1,1.1,3.2,4.3,0.04,0.12,0.17,0.04,0.17
Fabián Balbuena,PAR,DF,West Ham,Premier League,27,1991,17,13,1177,13.1,1,0,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,1.7,1.7,0.0,1.7,0.13,0.00,0.13,0.13,0.13
Keita Baldé,SEN,FW,Monaco,Ligue 1,24,1995,21,9,858,9.5,4,1,4,0,0,4,0,0.42,0.10,0.52,0.42,0.52,4.0,4.0,0.8,4.9,0.42,0.09,0.51,0.42,0.51
George Baldock,GRE,DF,Sheffield Utd,Premier League,26,1993,38,38,3420,38.0,2,3,2,0,0,7,0,0.05,0.08,0.13,0.05,0.13,0.9,0.9,2.5,3.5,0.02,0.07,0.09,0.02,0.09
Gareth Bale,WAL,FW,Real Madrid,La Liga,30,1989,16,12,1089,12.1,2,2,2,0,0,4,1,0.17,0.17,0.33,0.17,0.33,3.4,3.4,1.2,4.7,0.28,0.10,0.39,0.28,0.39
Mikel Balenziaga,ESP,DF,Athletic Club,La Liga,31,1988,9,6,563,6.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01
Leonardo Balerdi,ARG,DF,Dortmund,Bundesliga,20,1999,7,1,133,1.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Marco Ballarini,ITA,MF,Udinese,Serie A,18,2001,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Fodé Ballo-Touré,SEN,DF,Monaco,Ligue 1,22,1997,21,18,1679,18.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,1.4,2.0,0.03,0.07,0.10,0.03,0.10
Florent Balmont,FRA,MF,Dijon,Ligue 1,39,1980,11,4,401,4.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.04,0.01,0.04,0.04,0.04
Mario Balotelli,ITA,FW,Brescia,Serie A,28,1990,19,16,1404,15.6,5,0,5,0,0,6,1,0.32,0.00,0.32,0.32,0.32,7.2,7.2,0.5,7.6,0.46,0.03,0.49,0.46,0.49
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,29,1990,7,6,554,6.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.05,0.05,0.00,0.05
Jonathan Bamba,FRA,FW,Lille,Ligue 1,23,1996,26,22,1937,21.5,1,4,0,1,3,1,0,0.05,0.19,0.23,0.00,0.19,5.1,2.8,2.4,5.2,0.24,0.11,0.35,0.13,0.24
Éver Banega,ARG,MF,Sevilla,La Liga,31,1988,33,28,2475,27.5,3,7,1,2,2,10,0,0.11,0.25,0.36,0.04,0.29,3.0,1.5,5.1,6.6,0.11,0.19,0.29,0.05,0.24
Mattia Bani,ITA,DF,Bologna,Serie A,25,1993,27,26,2207,24.5,4,0,4,0,0,13,1,0.16,0.00,0.16,0.16,0.16,3.3,3.3,0.0,3.4,0.14,0.00,0.14,0.14,0.14
Antonín Barák,CZE,MF,Udinese,Serie A,24,1994,8,1,194,2.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.06,0.08,0.14,0.06,0.14
Antonín Barák,CZE,MF,Lecce,Serie A,24,1994,16,15,1369,15.2,2,1,2,0,0,0,0,0.13,0.07,0.20,0.13,0.20,3.2,3.2,1.3,4.6,0.21,0.09,0.30,0.21,0.30
Federico Barba,ITA,DF,Valladolid,La Liga,25,1993,5,5,450,5.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.01,0.02,0.01,0.02
Danilo Barbosa,BRA,DF,Nice,Ligue 1,23,1996,16,12,1122,12.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.03,0.03,0.06,0.03,0.06
Melvin Bard,FRA,DF,Lyon,Ligue 1,18,2000,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.16,0.16,0.00,0.16
Enis Bardhi,MKD,MF,Levante,La Liga,24,1995,30,23,2114,23.5,7,2,7,0,0,5,0,0.30,0.09,0.38,0.30,0.38,4.6,4.6,1.9,6.5,0.19,0.08,0.28,0.19,0.28
Phil Bardsley,SCO,DF,Burnley,Premier League,34,1985,21,21,1890,21.0,0,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,0.2,0.2,0.7,0.9,0.01,0.03,0.04,0.01,0.04
Nicolò Barella,ITA,MF,Inter,Serie A,22,1997,27,23,2013,22.4,1,4,1,0,0,11,0,0.04,0.18,0.22,0.04,0.22,1.6,1.6,1.6,3.2,0.07,0.07,0.14,0.07,0.14
Philipp Bargfrede,GER,MF,Werder Bremen,Bundesliga,30,1989,15,6,586,6.5,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.03,0.02,0.05,0.03,0.05
Antonino Barillà,ITA,MF,Parma,Serie A,31,1988,26,20,1688,18.8,1,2,1,0,0,6,0,0.05,0.11,0.16,0.05,0.16,1.2,1.2,2.1,3.3,0.06,0.11,0.17,0.06,0.17
Kike Barja,ESP,MF,Osasuna,La Liga,22,1997,8,4,313,3.5,0,1,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29,0.5,0.5,1.0,1.5,0.14,0.28,0.43,0.14,0.43
Ross Barkley,ENG,MF,Chelsea,Premier League,25,1993,21,13,1103,12.3,1,4,1,0,0,0,0,0.08,0.33,0.41,0.08,0.41,2.2,2.2,2.8,4.9,0.18,0.23,0.40,0.18,0.40
Aymen Barkok,MAR,FW,Düsseldorf,Bundesliga,21,1998,3,1,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Ashley Barnes,ENG,FW,Burnley,Premier League,29,1989,19,17,1352,15.0,6,0,5,1,1,4,0,0.40,0.00,0.40,0.33,0.33,5.6,4.8,0.5,5.3,0.37,0.03,0.40,0.32,0.35
Harvey Barnes,ENG,MF,Leicester City,Premier League,21,1997,36,24,2083,23.1,6,8,6,0,0,0,0,0.26,0.35,0.60,0.26,0.60,8.7,8.7,3.5,12.2,0.38,0.15,0.53,0.38,0.53
Antonio Barragán,ESP,DF,Betis,La Liga,32,1987,12,7,641,7.1,0,1,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14,0.1,0.1,0.6,0.7,0.01,0.08,0.09,0.01,0.09
Antonio Barreca,ITA,DF,Genoa,Serie A,24,1995,18,11,1095,12.2,0,1,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,0.2,0.2,0.4,0.6,0.01,0.03,0.05,0.01,0.05
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,19,2000,18,11,938,10.4,0,2,0,0,0,4,0,0.00,0.19,0.19,0.00,0.19,0.4,0.4,0.2,0.6,0.04,0.02,0.06,0.04,0.06
Ander Barrenetxea,ESP,FW,Real Sociedad,La Liga,17,2001,17,3,442,4.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.5,1.3,0.16,0.10,0.26,0.16,0.26
Édgar Barreto,PAR,MF,Sampdoria,Serie A,35,1984,2,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03
Musa Barrow,GAM,FW,Atalanta,Serie A,20,1998,7,1,190,2.1,0,2,0,0,1,0,0,0.00,0.95,0.95,0.00,0.95,1.8,1.0,0.6,1.6,0.86,0.28,1.14,0.50,0.78
Musa Barrow,GAM,FW,Bologna,Serie A,20,1998,18,14,1354,15.0,9,2,8,1,1,1,0,0.60,0.13,0.73,0.53,0.66,5.9,5.2,3.2,8.4,0.39,0.21,0.61,0.34,0.56
Fin Bartels,GER,FW,Werder Bremen,Bundesliga,32,1987,14,1,340,3.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.11,0.09,0.20,0.11,0.20
Marc Bartra,ESP,DF,Betis,La Liga,28,1991,30,29,2524,28.0,3,1,3,0,0,8,0,0.11,0.04,0.14,0.11,0.14,1.6,1.6,1.0,2.6,0.06,0.04,0.09,0.06,0.09
Daniele Baselli,ITA,MF,Torino,Serie A,27,1992,16,16,1278,14.2,0,2,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14,0.7,0.7,1.0,1.7,0.05,0.07,0.12,0.05,0.12
Chris Basham,ENG,DF,Sheffield Utd,Premier League,31,1988,38,38,3242,36.0,0,1,0,0,0,4,0,0.00,0.03,0.03,0.00,0.03,0.5,0.5,1.0,1.6,0.01,0.03,0.04,0.01,0.04
Toma Bašić,CRO,MF,Bordeaux,Ligue 1,22,1996,15,11,991,11.0,1,3,1,0,0,4,0,0.09,0.27,0.36,0.09,0.36,0.9,0.9,2.9,3.8,0.08,0.27,0.35,0.08,0.35
Thomas Basila,FRA,DF,Nantes,Ligue 1,20,1999,7,3,415,4.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.01,0.03,0.04,0.01,0.04
Gil Bastião Dias,POR,DF,Monaco,Ligue 1,22,1996,14,12,1057,11.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.2,1.2,1.7,2.9,0.10,0.15,0.25,0.10,0.25
Gil Bastião Dias,POR,DF,Granada,La Liga,22,1996,12,3,356,4.0,0,1,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,0.2,0.2,0.4,0.6,0.06,0.09,0.15,0.06,0.15
Borja Bastón,ESP,MF,Aston Villa,Premier League,26,1992,2,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Alessandro Bastoni,ITA,DF,Inter,Serie A,20,1999,25,21,1921,21.3,2,0,2,0,0,9,1,0.09,0.00,0.09,0.09,0.09,1.2,1.2,1.6,2.8,0.06,0.07,0.13,0.06,0.13
Bastos,ANG,DF,Lazio,Serie A,28,1991,16,6,765,8.5,1,0,1,0,0,4,0,0.12,0.00,0.12,0.12,0.12,0.8,0.8,0.0,0.8,0.09,0.00,0.09,0.09,0.09
Oliver Batista-Meier,GER,FW,Bayern Munich,Bundesliga,18,2001,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Michy Batshuayi,BEL,FW,Chelsea,Premier League,25,1993,16,1,239,2.7,1,1,1,0,0,0,0,0.38,0.38,0.75,0.38,0.75,2.2,2.2,0.2,2.4,0.84,0.07,0.91,0.84,0.91
Cristian Battocchio,ITA,MF,Brest,Ligue 1,27,1992,24,16,1392,15.5,3,1,3,0,1,1,0,0.19,0.06,0.26,0.19,0.26,1.8,1.0,1.2,2.2,0.12,0.08,0.19,0.07,0.14
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,29,1990,30,30,2700,30.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,31,1988,27,20,1791,19.9,2,2,2,0,0,4,0,0.10,0.10,0.20,0.10,0.20,1.9,1.9,1.9,3.8,0.10,0.09,0.19,0.10,0.19
Christoph Baumgartner,AUT,MF,Hoffenheim,Bundesliga,19,1999,26,17,1493,16.6,7,2,7,0,0,3,0,0.42,0.12,0.54,0.42,0.54,8.0,8.0,2.2,10.2,0.48,0.14,0.62,0.48,0.62
Noah Joel Sarenren Bazee,NGA,FW,Augsburg,Bundesliga,22,1996,10,4,381,4.2,1,0,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,0.4,0.4,0.4,0.8,0.11,0.08,0.19,0.11,0.19
Ihlas Bebou,TOG,FW,Hoffenheim,Bundesliga,25,1994,32,20,2102,23.4,6,1,6,0,0,1,0,0.26,0.04,0.30,0.26,0.30,4.3,4.3,3.3,7.6,0.18,0.14,0.33,0.18,0.33
Rodrigo Becão,BRA,DF,Udinese,Serie A,23,1996,29,24,2213,24.6,1,1,1,0,0,8,0,0.04,0.04,0.08,0.04,0.08,0.5,0.5,0.3,0.9,0.02,0.01,0.04,0.02,0.04
Sheraldo Becker,SUR,MF,Union Berlin,Bundesliga,24,1995,13,5,540,6.0,0,2,0,0,0,1,0,0.00,0.33,0.33,0.00,0.33,0.2,0.2,0.8,1.0,0.04,0.13,0.17,0.04,0.17
Timo Becker,GER,DF,Schalke 04,Bundesliga,22,1997,10,4,336,3.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.5,0.06,0.06,0.12,0.06,0.12
Jan Bednarek,POL,DF,Southampton,Premier League,23,1996,34,34,3057,34.0,1,1,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,0.8,0.8,0.1,0.9,0.02,0.00,0.03,0.02,0.03
Asmir Begović,BIH,GK,Milan,Serie A,32,1987,2,1,129,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Valon Behrami,SUI,MF,Genoa,Serie A,34,1985,17,13,1107,12.3,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.02,0.00,0.02,0.02,0.02
Maximilian Beier,GER,FW,Hoffenheim,Bundesliga,16,2002,6,0,109,1.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.4,1.4,0.1,1.4,1.13,0.05,1.19,1.13,1.19
Gaëtan Belaud,FRA,DF,Brest,Ligue 1,32,1986,7,6,580,6.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.03,0.04,0.01,0.04
Ishak Belfodil,ALG,FW,Hoffenheim,Bundesliga,27,1992,5,3,269,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.2,1.3,0.36,0.08,0.43,0.36,0.43
Haris Belkebla,ALG,MF,Brest,Ligue 1,25,1994,23,20,1816,20.2,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.5,1.2,0.03,0.03,0.06,0.03,0.06
Raoul Bellanova,ITA,DF,Bordeaux,Ligue 1,19,2000,1,1,62,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
