Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
Ramon Azeez,NGA,MF,Granada,La Liga,26,1992,15.1,2,19,3,15.8,1.26,0.20,0.11,0.67,21.1,0,0,0,1.9,1.9,0.10,+0.1,+0.1
César Azpilicueta,ESP,DF,Chelsea,Premier League,29,1989,35.9,2,29,6,20.7,0.81,0.17,0.07,0.33,13.2,0,0,0,2.7,2.7,0.09,-0.7,-0.7
Ludovic Baal,GUF,DF,Brest,Ligue 1,33,1986,9.2,0,2,0,0.0,0.22,0.00,0.00,,11.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Iddrisu Baba,GHA,MF,Mallorca,La Liga,23,1996,32.3,0,15,2,13.3,0.47,0.06,0.00,0.00,23.0,0,0,0,0.9,0.9,0.06,-0.9,-0.9
Khouma Babacar,SEN,FW,Lecce,Serie A,26,1993,15.8,3,47,16,34.0,2.97,1.01,0.06,0.19,15.6,0,0,2,6.1,4.4,0.09,-3.1,-1.4
Carlos Bacca,COL,FW,Villarreal,La Liga,32,1986,7.6,2,17,6,35.3,2.22,0.78,0.12,0.33,13.6,0,0,0,3.1,3.1,0.18,-1.1,-1.1
Milan Badelj,CRO,MF,Fiorentina,Serie A,30,1989,17.6,1,16,2,12.5,0.91,0.11,0.06,0.50,22.9,0,0,0,1.3,1.3,0.08,-0.3,-0.3
Matthias Bader,GER,DF,Köln,Bundesliga,22,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Benoît Badiashile,FRA,DF,Monaco,Ligue 1,18,2001,15.7,0,10,3,30.0,0.64,0.19,0.00,0.00,13.3,0,0,0,0.6,0.6,0.06,-0.6,-0.6
Bastian Badu,FRA,FW,Montpellier,Ligue 1,19,2000,0.1,0,1,0,0.0,10.00,0.00,0.00,,12.2,0,0,0,0.0,0.0,0.04,0.0,0.0
Alex Baena,ESP,MF,Villarreal,La Liga,18,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Stéphane Bahoken,CMR,FW,Angers,Ligue 1,27,1992,10.1,4,20,9,45.0,1.98,0.89,0.15,0.33,15.7,0,1,1,3.0,2.2,0.11,+1.0,+0.8
Daniel Baier,GER,MF,Augsburg,Bundesliga,35,1984,21.6,1,16,2,12.5,0.74,0.09,0.06,0.50,25.5,0,0,0,0.5,0.5,0.03,+0.5,+0.5
Leon Bailey,JAM,FW,Leverkusen,Bundesliga,21,1997,12.1,5,31,11,35.5,2.56,0.91,0.16,0.45,17.5,1,0,0,4.2,4.2,0.14,+0.8,+0.8
Eric Bailly,CIV,DF,Manchester Utd,Premier League,25,1994,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Dénys Bain,FRA,DF,Brest,Ligue 1,26,1993,14.1,1,3,1,33.3,0.21,0.07,0.33,1.00,5.7,0,0,0,0.6,0.6,0.19,+0.4,+0.4
Leighton Baines,ENG,DF,Everton,Premier League,34,1984,4.5,0,1,0,0.0,0.22,0.00,0.00,,32.4,1,0,0,0.0,0.0,0.03,0.0,0.0
Stefan Bajic,FRA,GK,Saint-Étienne,Ligue 1,17,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Tiemoué Bakayoko,FRA,MF,Monaco,Ligue 1,24,1994,19.1,1,24,8,33.3,1.26,0.42,0.04,0.13,17.6,0,0,0,1.8,1.8,0.07,-0.8,-0.8
Lewis Baker,ENG,MF,Düsseldorf,Bundesliga,24,1995,6.1,0,12,5,41.7,1.98,0.83,0.00,0.00,25.4,2,0,0,0.4,0.4,0.04,-0.4,-0.4
Mitchel Bakker,NED,DF,Paris S-G,Ligue 1,19,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ridle Baku,GER,DF,Mainz 05,Bundesliga,21,1998,26.1,1,22,6,27.3,0.84,0.23,0.05,0.17,21.7,0,0,0,1.1,1.1,0.05,-0.1,-0.1
Fabián Balbuena,PAR,DF,West Ham,Premier League,27,1991,13.1,1,10,4,40.0,0.76,0.31,0.10,0.25,7.2,0,0,0,1.7,1.7,0.17,-0.7,-0.7
Keita Baldé,SEN,FW,Monaco,Ligue 1,24,1995,9.5,4,28,13,46.4,2.94,1.36,0.14,0.31,15.2,0,0,0,4.0,4.0,0.14,0.0,0.0
George Baldock,GRE,DF,Sheffield Utd,Premier League,26,1993,38.0,2,13,5,38.5,0.34,0.13,0.15,0.40,16.9,0,0,0,0.9,0.9,0.07,+1.1,+1.1
Gareth Bale,WAL,FW,Real Madrid,La Liga,30,1989,12.1,2,34,13,38.2,2.81,1.07,0.06,0.15,17.4,3,0,0,3.4,3.4,0.10,-1.4,-1.4
Mikel Balenziaga,ESP,DF,Athletic Club,La Liga,31,1988,6.3,0,3,0,0.0,0.48,0.00,0.00,,28.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Leonardo Balerdi,ARG,DF,Dortmund,Bundesliga,20,1999,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marco Ballarini,ITA,MF,Udinese,Serie A,18,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fodé Ballo-Touré,SEN,DF,Monaco,Ligue 1,22,1997,18.7,0,5,2,40.0,0.27,0.11,0.00,0.00,12.6,0,0,0,0.6,0.6,0.12,-0.6,-0.6
Florent Balmont,FRA,MF,Dijon,Ligue 1,39,1980,4.5,0,7,3,42.9,1.57,0.67,0.00,0.00,31.2,0,0,0,0.2,0.2,0.02,-0.2,-0.2
Mario Balotelli,ITA,FW,Brescia,Serie A,28,1990,15.6,5,71,24,33.8,4.55,1.54,0.07,0.21,19.7,16,0,0,7.2,7.2,0.10,-2.2,-2.2
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,29,1990,6.2,0,1,0,0.0,0.16,0.00,0.00,,22.8,0,0,0,0.0,0.0,0.03,0.0,0.0
Jonathan Bamba,FRA,FW,Lille,Ligue 1,23,1996,21.5,1,44,23,52.3,2.04,1.07,0.00,0.00,22.2,0,1,3,5.1,2.8,0.06,-4.1,-2.8
Éver Banega,ARG,MF,Sevilla,La Liga,31,1988,27.5,3,38,8,21.1,1.38,0.29,0.03,0.13,24.8,4,2,2,3.0,1.5,0.04,0.0,-0.5
Mattia Bani,ITA,DF,Bologna,Serie A,25,1993,24.5,4,17,7,41.2,0.69,0.29,0.24,0.57,9.5,0,0,0,3.3,3.3,0.20,+0.7,+0.7
Antonín Barák,CZE,MF,Udinese,Serie A,24,1994,2.2,0,4,2,50.0,1.86,0.93,0.00,0.00,23.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Antonín Barák,CZE,MF,Lecce,Serie A,24,1994,15.2,2,34,13,38.2,2.24,0.85,0.06,0.15,15.8,0,0,0,3.2,3.2,0.10,-1.2,-1.2
Federico Barba,ITA,DF,Valladolid,La Liga,25,1993,5.0,0,1,1,100.0,0.20,0.20,0.00,0.00,12.0,0,0,0,0.0,0.0,0.04,0.0,0.0
Danilo Barbosa,BRA,DF,Nice,Ligue 1,23,1996,12.5,0,5,1,20.0,0.40,0.08,0.00,0.00,18.6,2,0,0,0.4,0.4,0.08,-0.4,-0.4
Melvin Bard,FRA,DF,Lyon,Ligue 1,18,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Enis Bardhi,MKD,MF,Levante,La Liga,24,1995,23.5,7,56,18,32.1,2.38,0.77,0.13,0.39,21.2,11,0,0,4.6,4.6,0.08,+2.4,+2.4
Phil Bardsley,SCO,DF,Burnley,Premier League,34,1985,21.0,0,12,5,41.7,0.57,0.24,0.00,0.00,25.7,0,0,0,0.2,0.2,0.02,-0.2,-0.2
Nicolò Barella,ITA,MF,Inter,Serie A,22,1997,22.4,1,24,5,20.8,1.07,0.22,0.04,0.20,19.2,0,0,0,1.6,1.6,0.07,-0.6,-0.6
Philipp Bargfrede,GER,MF,Werder Bremen,Bundesliga,30,1989,6.5,0,5,0,0.0,0.77,0.00,0.00,,15.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Antonino Barillà,ITA,MF,Parma,Serie A,31,1988,18.8,1,16,3,18.8,0.85,0.16,0.06,0.33,19.4,0,0,0,1.2,1.2,0.08,-0.2,-0.2
Kike Barja,ESP,MF,Osasuna,La Liga,22,1997,3.5,0,6,3,50.0,1.73,0.86,0.00,0.00,18.6,0,0,0,0.5,0.5,0.08,-0.5,-0.5
Ross Barkley,ENG,MF,Chelsea,Premier League,25,1993,12.3,1,40,12,30.0,3.26,0.98,0.03,0.08,21.9,4,0,0,2.2,2.2,0.05,-1.2,-1.2
Aymen Barkok,MAR,FW,Düsseldorf,Bundesliga,21,1998,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ashley Barnes,ENG,FW,Burnley,Premier League,29,1989,15.0,6,39,11,28.2,2.60,0.73,0.13,0.45,15.3,0,1,1,5.6,4.8,0.12,+0.4,+0.2
Harvey Barnes,ENG,MF,Leicester City,Premier League,21,1997,23.1,6,61,27,44.3,2.64,1.17,0.10,0.22,16.2,0,0,0,8.7,8.7,0.14,-2.7,-2.7
Antonio Barragán,ESP,DF,Betis,La Liga,32,1987,7.1,0,2,0,0.0,0.28,0.00,0.00,,17.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Antonio Barreca,ITA,DF,Genoa,Serie A,24,1995,12.2,0,6,3,50.0,0.49,0.25,0.00,0.00,23.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,19,2000,10.4,0,7,1,14.3,0.67,0.10,0.00,0.00,20.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4
Ander Barrenetxea,ESP,FW,Real Sociedad,La Liga,17,2001,4.9,0,15,5,33.3,3.05,1.02,0.00,0.00,17.2,0,0,0,0.8,0.8,0.05,-0.8,-0.8
Édgar Barreto,PAR,MF,Sampdoria,Serie A,35,1984,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,18.7,0,0,0,0.0,0.0,0.03,0.0,0.0
Musa Barrow,GAM,FW,Atalanta,Serie A,20,1998,2.1,0,10,4,40.0,4.74,1.89,0.00,0.00,15.4,0,0,1,1.8,1.0,0.10,-1.8,-1.0
Musa Barrow,GAM,FW,Bologna,Serie A,20,1998,15.0,9,66,21,31.8,4.39,1.40,0.12,0.38,20.6,7,1,1,5.9,5.2,0.08,+3.1,+2.8
Fin Bartels,GER,FW,Werder Bremen,Bundesliga,32,1987,3.8,0,7,3,42.9,1.85,0.79,0.00,0.00,20.4,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Marc Bartra,ESP,DF,Betis,La Liga,28,1991,28.0,3,21,5,23.8,0.75,0.18,0.14,0.60,16.6,0,0,0,1.6,1.6,0.08,+1.4,+1.4
Daniele Baselli,ITA,MF,Torino,Serie A,27,1992,14.2,0,7,3,42.9,0.49,0.21,0.00,0.00,20.7,1,0,0,0.7,0.7,0.10,-0.7,-0.7
Chris Basham,ENG,DF,Sheffield Utd,Premier League,31,1988,36.0,0,6,0,0.0,0.17,0.00,0.00,,12.2,0,0,0,0.5,0.5,0.09,-0.5,-0.5
Toma Bašić,CRO,MF,Bordeaux,Ligue 1,22,1996,11.0,1,17,4,23.5,1.54,0.36,0.06,0.25,26.5,4,0,0,0.9,0.9,0.05,+0.1,+0.1
Thomas Basila,FRA,DF,Nantes,Ligue 1,20,1999,4.6,0,1,0,0.0,0.22,0.00,0.00,,7.3,0,0,0,0.0,0.0,0.05,0.0,0.0
Gil Bastião Dias,POR,DF,Monaco,Ligue 1,22,1996,11.7,0,16,5,31.3,1.36,0.43,0.00,0.00,19.2,0,0,0,1.2,1.2,0.07,-1.2,-1.2
Gil Bastião Dias,POR,DF,Granada,La Liga,22,1996,4.0,0,6,2,33.3,1.52,0.51,0.00,0.00,16.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Borja Bastón,ESP,MF,Aston Villa,Premier League,26,1992,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alessandro Bastoni,ITA,DF,Inter,Serie A,20,1999,21.3,2,8,4,50.0,0.37,0.19,0.25,0.50,10.2,0,0,0,1.2,1.2,0.15,+0.8,+0.8
Bastos,ANG,DF,Lazio,Serie A,28,1991,8.5,1,7,2,28.6,0.82,0.24,0.14,0.50,17.2,0,0,0,0.8,0.8,0.11,+0.2,+0.2
Oliver Batista-Meier,GER,FW,Bayern Munich,Bundesliga,18,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Michy Batshuayi,BEL,FW,Chelsea,Premier League,25,1993,2.7,1,15,2,13.3,5.65,0.75,0.07,0.50,13.1,0,0,0,2.2,2.2,0.15,-1.2,-1.2
Cristian Battocchio,ITA,MF,Brest,Ligue 1,27,1992,15.5,3,20,6,30.0,1.29,0.39,0.15,0.50,29.6,3,0,1,1.8,1.0,0.05,+1.2,+2.0
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,29,1990,30.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,31,1988,19.9,2,17,5,29.4,0.85,0.25,0.12,0.40,12.3,0,0,0,1.9,1.9,0.11,+0.1,+0.1
Christoph Baumgartner,AUT,MF,Hoffenheim,Bundesliga,19,1999,16.6,7,56,23,41.1,3.38,1.39,0.13,0.30,13.5,0,0,0,8.0,8.0,0.14,-1.0,-1.0
Noah Joel Sarenren Bazee,NGA,FW,Augsburg,Bundesliga,22,1996,4.2,1,4,3,75.0,0.94,0.71,0.25,0.33,11.1,0,0,0,0.4,0.4,0.11,+0.6,+0.6
Ihlas Bebou,TOG,FW,Hoffenheim,Bundesliga,25,1994,23.4,6,35,16,45.7,1.50,0.69,0.17,0.38,14.9,0,0,0,4.3,4.3,0.12,+1.7,+1.7
Rodrigo Becão,BRA,DF,Udinese,Serie A,23,1996,24.6,1,8,2,25.0,0.33,0.08,0.13,0.50,12.7,0,0,0,0.5,0.5,0.07,+0.5,+0.5
Sheraldo Becker,SUR,MF,Union Berlin,Bundesliga,24,1995,6.0,0,7,4,57.1,1.17,0.67,0.00,0.00,24.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Timo Becker,GER,DF,Schalke 04,Bundesliga,22,1997,3.7,0,5,1,20.0,1.34,0.27,0.00,0.00,13.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Jan Bednarek,POL,DF,Southampton,Premier League,23,1996,34.0,1,7,1,14.3,0.21,0.03,0.14,1.00,7.4,0,0,0,0.8,0.8,0.12,+0.2,+0.2
Asmir Begović,BIH,GK,Milan,Serie A,32,1987,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Valon Behrami,SUI,MF,Genoa,Serie A,34,1985,12.3,0,5,1,20.0,0.41,0.08,0.00,0.00,22.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Maximilian Beier,GER,FW,Hoffenheim,Bundesliga,16,2002,1.2,0,6,3,50.0,4.95,2.48,0.00,0.00,14.8,0,0,0,1.4,1.4,0.23,-1.4,-1.4
Gaëtan Belaud,FRA,DF,Brest,Ligue 1,32,1986,6.4,0,3,0,0.0,0.47,0.00,0.00,,24.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Ishak Belfodil,ALG,FW,Hoffenheim,Bundesliga,27,1992,3.0,0,10,2,20.0,3.35,0.67,0.00,0.00,12.5,0,0,0,1.1,1.1,0.11,-1.1,-1.1
Haris Belkebla,ALG,MF,Brest,Ligue 1,25,1994,20.2,0,7,3,42.9,0.35,0.15,0.00,0.00,25.0,0,0,0,0.6,0.6,0.09,-0.6,-0.6
Raoul Bellanova,ITA,DF,Bordeaux,Ligue 1,19,2000,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Raoul Bellanova,ITA,DF,Atalanta,Serie A,19,2000,0.2,0,2,0,0.0,10.00,0.00,0.00,,18.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,29,1990,15.8,4,55,25,45.5,3.48,1.58,0.07,0.16,16.2,0,0,0,5.9,5.9,0.11,-1.9,-1.9
Jean-Ricner Bellegarde,FRA,MF,Strasbourg,Ligue 1,21,1998,16.6,0,18,5,27.8,1.08,0.30,0.00,0.00,21.6,0,0,0,0.9,0.9,0.05,-0.9,-0.9
Héctor Bellerín,ESP,DF,Arsenal,Premier League,24,1995,12.9,1,7,2,28.6,0.54,0.16,0.14,0.50,16.9,0,0,0,0.5,0.5,0.07,+0.5,+0.5
Andrea Belotti,ITA,FW,Torino,Serie A,25,1993,33.4,16,95,33,34.7,2.84,0.99,0.09,0.27,16.0,3,7,8,16.9,10.9,0.12,-0.9,-1.9
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,20,1999,20.3,1,14,4,28.6,0.69,0.20,0.07,0.25,18.9,0,0,0,1.3,1.3,0.09,-0.3,-0.3
Sami Ben Amar,MAR,FW,Nîmes,Ligue 1,21,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Hatem Ben Arfa,FRA,MF,Valladolid,La Liga,32,1987,1.8,0,2,0,0.0,1.13,0.00,0.00,,24.3,0,0,0,0.0,0.0,0.02,0.0,0.0
Wissam Ben Yedder,FRA,FW,Monaco,Ligue 1,28,1990,24.0,18,63,34,54.0,2.62,1.41,0.24,0.44,13.4,7,3,3,13.2,10.9,0.18,+4.8,+4.1
Marco Benassi,ITA,MF,Fiorentina,Serie A,24,1994,10.9,1,21,4,19.0,1.93,0.37,0.05,0.25,18.6,0,0,0,1.0,1.0,0.05,0.0,0.0
Cristian Benavente,PER,MF,Nantes,Ligue 1,25,1994,3.9,0,5,3,60.0,1.29,0.77,0.00,0.00,17.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Lars Bender,GER,DF,Leverkusen,Bundesliga,30,1989,15.3,2,15,2,13.3,0.98,0.13,0.13,1.00,13.2,0,0,0,0.8,0.8,0.05,+1.2,+1.2
Sven Bender,GER,DF,Leverkusen,Bundesliga,30,1989,30.3,2,18,4,22.2,0.59,0.13,0.11,0.50,10.6,0,0,0,1.3,1.3,0.07,+0.7,+0.7
Darío Benedetto,ARG,FW,Marseille,Ligue 1,29,1990,23.3,11,60,27,45.0,2.57,1.16,0.18,0.41,16.0,3,0,1,9.9,9.2,0.15,+1.1,+1.8
László Bénes,SVK,MF,M'Gladbach,Bundesliga,21,1997,10.0,0,21,6,28.6,2.10,0.60,0.00,0.00,22.7,6,0,0,1.1,1.1,0.05,-1.1,-1.1
Walter Benítez,ARG,GK,Nice,Ligue 1,26,1993,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Loris Benito,SUI,DF,Bordeaux,Ligue 1,27,1992,21.1,1,11,2,18.2,0.52,0.09,0.09,0.50,13.2,0,0,0,0.7,0.7,0.07,+0.3,+0.3
Bilal Benkhedim,FRA,MF,Saint-Étienne,Ligue 1,18,2001,1.5,0,1,0,0.0,0.68,0.00,0.00,,9.1,0,0,0,0.6,0.6,0.61,-0.6,-0.6
Ismaël Bennacer,ALG,MF,Milan,Serie A,21,1997,27.6,1,15,1,6.7,0.54,0.04,0.07,1.00,26.7,1,0,0,0.8,0.8,0.05,+0.2,+0.2
Ryan Bennett,ENG,DF,Leicester City,Premier League,29,1990,3.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ryan Bennett,ENG,DF,Wolves,Premier League,29,1990,6.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Keanan Bennetts,ENG,MF,M'Gladbach,Bundesliga,20,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Yassine Benrahou,FRA,MF,Nîmes,Ligue 1,20,1999,8.5,2,23,10,43.5,2.72,1.18,0.09,0.20,20.3,5,0,0,2.1,2.1,0.10,-0.1,-0.1
Yassine Benrahou,FRA,FW,Bordeaux,Ligue 1,20,1999,1.9,0,3,0,0.0,1.61,0.00,0.00,,22.5,2,0,0,0.2,0.2,0.08,-0.2,-0.2
Ramy Bensebaini,ALG,DF,M'Gladbach,Bundesliga,24,1995,16.1,5,20,7,35.0,1.24,0.44,0.15,0.43,16.6,2,2,2,3.5,2.0,0.10,+1.5,+1.0
Nabil Bentaleb,ALG,MF,Newcastle Utd,Premier League,24,1994,8.3,0,4,0,0.0,0.48,0.00,0.00,,27.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Rodrigo Bentancur,URU,MF,Juventus,Serie A,22,1997,24.4,0,16,3,18.8,0.66,0.12,0.00,0.00,22.0,0,0,0,0.7,0.7,0.05,-0.7,-0.7
Christian Benteke,BEL,FW,Crystal Palace,Premier League,28,1990,14.0,2,42,19,45.2,3.00,1.36,0.05,0.11,12.3,0,0,0,5.1,5.1,0.12,-3.1,-3.1
Romario Benzar,ROU,DF,Lecce,Serie A,27,1992,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Karim Benzema,FRA,FW,Real Madrid,La Liga,31,1987,34.9,21,118,54,45.8,3.38,1.55,0.14,0.30,14.6,1,5,5,17.4,13.6,0.12,+3.6,+2.4
Yassine Benzia,ALG,MF,Dijon,Ligue 1,24,1994,1.9,0,4,0,0.0,2.08,0.00,0.00,,24.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Domenico Berardi,ITA,FW,Sassuolo,Serie A,24,1994,27.7,14,115,44,38.3,4.15,1.59,0.10,0.27,22.9,17,2,3,9.8,7.6,0.07,+4.2,+4.4
Yuri Berchiche,ESP,DF,Athletic Club,La Liga,29,1990,31.7,2,35,9,25.7,1.11,0.28,0.06,0.22,23.7,0,0,0,1.4,1.4,0.04,+0.6,+0.6
Álex Berenguer,ESP,MF,Torino,Serie A,24,1995,20.3,6,40,13,32.5,1.97,0.64,0.15,0.46,16.8,0,0,0,4.3,4.3,0.11,+1.7,+1.7
Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,27,1992,26.7,0,17,1,5.9,0.64,0.04,0.00,0.00,27.5,0,0,0,0.4,0.4,0.02,-0.4,-0.4
Jóhann Berg Guðmundsson,ISL,MF,Burnley,Premier League,28,1990,6.9,1,11,2,18.2,1.59,0.29,0.09,0.50,14.5,2,0,0,1.1,1.1,0.10,-0.1,-0.1
Markel Bergara,ESP,MF,Getafe,La Liga,33,1986,0.8,0,1,0,0.0,1.25,0.00,0.00,,9.5,0,0,0,0.2,0.2,0.24,-0.2,-0.2
Sander Berge,NOR,MF,Sheffield Utd,Premier League,21,1998,10.5,1,5,2,40.0,0.48,0.19,0.20,0.50,13.0,0,0,0,0.5,0.5,0.09,+0.5,+0.5
Steven Bergwijn,NED,FW,Tottenham,Premier League,21,1997,7.8,3,9,4,44.4,1.15,0.51,0.33,0.75,15.0,0,0,0,1.2,1.2,0.13,+1.8,+1.8
Robert Berić,SVN,FW,Saint-Étienne,Ligue 1,28,1991,4.6,1,7,1,14.3,1.53,0.22,0.14,1.00,8.2,0,0,0,1.3,1.3,0.19,-0.3,-0.3
Etrit Berisha,ALB,GK,SPAL,Serie A,30,1989,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Valon Berisha,KVX,MF,Düsseldorf,Bundesliga,26,1993,10.5,0,12,3,25.0,1.15,0.29,0.00,0.00,19.5,0,0,0,0.8,0.8,0.06,-0.8,-0.8
Valon Berisha,KVX,MF,Lazio,Serie A,26,1993,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Sergio Bermejo,ESP,FW,Celta Vigo,La Liga,21,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Bernard,BRA,MF,Everton,Premier League,26,1992,14.2,3,12,4,33.3,0.84,0.28,0.25,0.75,15.7,1,0,0,1.1,1.1,0.09,+1.9,+1.9
Federico Bernardeschi,ITA,MF,Juventus,Serie A,25,1994,17.5,1,51,9,17.6,2.92,0.52,0.02,0.11,18.6,2,0,0,4.6,4.6,0.09,-3.6,-3.6
Bernardo,BRA,DF,Brighton,Premier League,24,1995,7.5,0,7,2,28.6,0.93,0.27,0.00,0.00,18.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Paul Bernardoni,FRA,GK,Nîmes,Ligue 1,22,1997,24.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Juan Bernat,ESP,DF,Paris S-G,Ligue 1,26,1993,15.4,0,6,1,16.7,0.39,0.06,0.00,0.00,14.2,0,0,0,0.5,0.5,0.08,-0.5,-0.5
Dimitry Bertaud,FRA,GK,Montpellier,Ligue 1,21,1998,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Andrea Bertolacci,ITA,MF,Sampdoria,Serie A,28,1991,5.9,0,4,2,50.0,0.67,0.34,0.00,0.00,24.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Ryan Bertrand,ENG,DF,Southampton,Premier League,29,1989,30.5,1,19,4,21.1,0.62,0.13,0.05,0.25,19.7,1,0,0,1.7,1.7,0.09,-0.7,-0.7
Muhamed Bešić,BIH,MF,Sheffield Utd,Premier League,26,1992,2.8,0,4,2,50.0,1.44,0.72,0.00,0.00,21.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Louis Beyer,GER,DF,M'Gladbach,Bundesliga,19,2000,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ermin Bičakčić,BIH,DF,Hoffenheim,Bundesliga,29,1990,13.1,2,8,2,25.0,0.61,0.15,0.25,1.00,10.6,0,0,0,0.6,0.6,0.07,+1.4,+1.4
Pedro Bigas,ESP,DF,Eibar,La Liga,28,1990,19.7,3,8,5,62.5,0.41,0.25,0.38,0.60,16.8,0,0,0,1.6,1.6,0.20,+1.4,+1.4
Lucas Biglia,ARG,MF,Milan,Serie A,33,1986,7.6,0,6,1,16.7,0.79,0.13,0.00,0.00,21.2,1,0,0,0.2,0.2,0.04,-0.2,-0.2
El Bilal Touré,MLI,FW,Reims,Ligue 1,17,2001,5.0,3,9,4,44.4,1.79,0.79,0.11,0.25,12.0,0,2,2,3.6,2.2,0.24,-0.6,-1.2
Philip Billing,DEN,MF,Bournemouth,Premier League,23,1996,28.1,1,34,8,23.5,1.21,0.28,0.03,0.13,19.0,1,0,0,2.5,2.5,0.07,-1.5,-1.5
Cristiano Biraghi,ITA,DF,Inter,Serie A,26,1992,17.5,2,10,6,60.0,0.57,0.34,0.20,0.33,20.0,5,0,0,1.0,1.0,0.10,+1.0,+1.0
Davide Biraschi,ITA,DF,Genoa,Serie A,25,1994,21.9,0,6,2,33.3,0.27,0.09,0.00,0.00,14.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Valter Birsa,SVN,MF,Cagliari,Serie A,32,1986,4.8,0,3,0,0.0,0.63,0.00,0.00,,25.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Dimitri Bisoli,ITA,MF,Brescia,Serie A,25,1994,23.9,1,26,9,34.6,1.09,0.38,0.04,0.11,12.6,0,0,0,2.3,2.3,0.09,-1.3,-1.3
