Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Press,Pass Types Sw,Pass Types Crs,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Height Ground,Height Low,Height High,Body Parts Left,Body Parts Right,Body Parts Head,Body Parts TI,Body Parts Other,Outcomes Cmp,Outcomes Off,Outcomes Out,Outcomes Int,Outcomes Blocks
Sebastian Prödl,AUT,DF,Watford,Premier League,32,1987,0.6,10,10,0,0,0,2,0,0,0,0,0,0,3,2,5,1,6,1,0,0,6,0,1,0,0
Kai Pröger,GER,MF,Paderborn 07,Bundesliga,27,1992,23.1,624,472,152,41,0,132,49,85,79,33,40,3,267,111,246,67,495,19,31,6,334,4,17,15,54
Grischa Prömel,GER,MF,Union Berlin,Bundesliga,24,1995,10.3,358,346,12,5,0,76,6,1,1,1,0,0,216,70,72,48,262,35,0,5,274,0,9,8,12
Davy Pröpper,NED,MF,Brighton,Premier League,27,1991,31.4,1785,1760,25,18,6,323,34,28,0,0,0,0,1295,272,218,147,1548,64,4,7,1483,6,37,40,47
Antonio Puertas,ESP,FW,Granada,La Liga,27,1992,28.5,768,741,27,6,1,228,16,43,2,1,1,0,434,175,159,147,502,53,19,8,538,5,17,14,42
Riqui Puig,ESP,MF,Barcelona,La Liga,19,1999,5.7,433,425,8,3,2,70,10,0,3,1,0,0,337,64,32,23,399,4,2,5,394,1,1,3,8
Teemu Pukki,FIN,FW,Norwich City,Premier League,29,1990,32.1,522,455,67,0,3,137,3,14,0,0,0,0,381,100,41,96,378,27,2,16,421,0,4,8,25
Erick Pulgar,CHI,MF,Fiorentina,Serie A,25,1994,32.8,1738,1420,318,119,2,233,121,49,170,59,78,14,1088,222,428,124,1526,55,8,5,1410,5,28,22,33
Christian Pulisic,USA,FW,Chelsea,Premier League,20,1998,19.1,700,690,10,4,4,213,16,26,4,3,0,0,502,105,93,139,521,28,2,2,546,2,10,8,35
Ignacio Pussetto,ARG,FW,Watford,Premier League,23,1995,0.8,31,27,4,1,0,5,1,4,0,0,0,0,9,9,13,4,18,5,3,0,18,0,1,1,0
Ignacio Pussetto,ARG,FW,Udinese,Serie A,23,1995,3.8,128,114,14,1,1,19,5,8,3,3,0,0,66,28,34,12,90,8,7,2,87,0,6,4,8
Fabio Quagliarella,ITA,FW,Sampdoria,Serie A,36,1983,25.3,548,488,60,2,5,129,20,29,3,0,0,0,270,131,147,90,402,24,1,12,376,2,14,20,19
Robin Quaison,SWE,FW,Mainz 05,Bundesliga,25,1993,28.9,577,547,30,2,5,174,14,12,3,1,1,0,354,136,87,51,464,29,9,7,408,11,11,11,26
Domingos Quina,POR,MF,Watford,Premier League,19,1999,0.2,9,9,0,0,0,0,0,0,0,0,0,0,8,1,0,0,9,0,0,0,9,0,0,0,0
Quini,ESP,DF,Granada,La Liga,29,1989,8.0,298,233,65,2,0,51,8,11,0,0,0,0,151,90,57,63,153,15,63,0,230,1,10,2,15
Xavi Quintillà,ESP,DF,Villarreal,La Liga,22,1996,17.5,1040,864,176,14,0,126,26,62,4,0,3,0,626,218,196,786,49,37,158,4,850,4,19,8,30
Quique,ESP,FW,Eibar,La Liga,29,1990,5.4,124,116,8,0,1,47,1,3,0,0,0,0,64,26,34,70,17,18,0,2,88,0,5,0,5
Adrien Rabiot,FRA,MF,Juventus,Serie A,24,1995,21.2,1141,1125,16,2,1,218,18,20,0,0,0,0,893,168,80,883,190,37,13,4,1017,2,16,11,33
Nemanja Radoja,SRB,MF,Levante,La Liga,26,1993,22.1,949,931,18,15,0,181,34,4,0,0,0,0,669,145,135,196,674,45,1,4,838,1,13,7,14
Nemanja Radonjić,SRB,FW,Marseille,Ligue 1,23,1996,9.8,347,339,8,0,5,82,14,21,4,0,1,0,240,72,35,27,305,7,4,1,254,1,4,11,24
Ivan Radovanović,SRB,MF,Genoa,Serie A,30,1988,14.6,797,768,29,24,2,137,57,10,1,0,0,0,535,86,176,95,649,30,4,4,689,4,10,11,5
Ionuț Radu,ROU,GK,Genoa,Serie A,22,1997,17.0,659,466,193,40,0,70,13,0,0,0,0,0,431,25,203,117,436,1,0,85,535,1,5,1,2
Ștefan Radu,ROU,DF,Lazio,Serie A,32,1986,25.6,1371,1309,62,40,0,150,53,30,0,0,0,0,1006,158,207,1104,172,56,21,2,1197,2,13,12,18
Boris Radunović,SRB,GK,Hellas Verona,Serie A,23,1996,3.0,61,44,17,3,0,0,1,0,0,0,0,0,24,2,35,7,42,0,0,10,37,0,2,0,0
Rafael,BRA,DF,Lyon,Ligue 1,29,1990,7.8,436,369,67,1,0,58,3,9,0,0,0,0,274,86,76,54,295,10,65,4,357,1,9,7,12
Rafael,BRA,GK,Cagliari,Serie A,37,1982,5.0,153,87,66,19,0,17,4,0,0,0,0,0,68,9,76,95,34,0,0,16,107,2,2,0,0
Raffael,BRA,MF,M'Gladbach,Bundesliga,34,1985,0.7,48,43,5,1,0,12,3,1,3,2,1,0,32,10,6,5,40,3,0,0,37,0,1,3,2
Rafinha,BRA,FW,Barcelona,La Liga,26,1993,2.1,164,154,10,2,0,37,6,5,6,1,5,0,128,15,21,135,23,3,2,1,142,0,2,2,3
Rafinha,BRA,MF,Celta Vigo,La Liga,26,1993,23.5,1317,1261,56,42,3,402,34,26,4,2,0,0,1004,165,148,1064,174,28,8,19,1138,4,13,17,29
Daniele Ragatzu,ITA,MF,Cagliari,Serie A,27,1991,3.5,172,163,9,1,0,20,8,8,5,4,1,0,126,23,23,33,133,4,2,0,139,0,6,3,5
Baba Rahman,GHA,DF,Mallorca,La Liga,25,1994,1.2,60,42,18,0,0,13,2,4,0,0,0,0,25,25,10,27,9,5,18,0,42,1,1,2,2
Antonio Raillo,ESP,DF,Mallorca,La Liga,27,1991,30.8,1155,1096,59,56,0,193,30,1,0,0,0,0,778,137,240,289,733,88,3,4,959,3,28,10,6
Predrag Rajković,SRB,GK,Reims,Ligue 1,23,1995,27.0,997,707,290,88,0,79,28,0,0,0,0,0,544,54,399,130,701,1,0,120,735,2,22,2,3
Ivan Rakitić,CRO,MF,Barcelona,La Liga,31,1988,17.7,1485,1410,75,33,6,173,47,13,31,17,4,1,1109,209,167,174,1237,45,11,8,1322,4,9,26,24
Benito Raman,BEL,FW,Schalke 04,Bundesliga,24,1994,17.8,342,307,35,1,2,69,16,12,1,1,0,0,201,80,61,36,272,19,10,4,232,2,6,10,23
Gastón Ramírez,URU,MF,Sampdoria,Serie A,28,1990,15.5,642,532,110,46,3,164,36,33,55,29,21,3,323,127,192,546,40,22,6,8,458,2,11,6,13
Sandro Ramírez,ESP,FW,Valladolid,La Liga,24,1995,14.5,376,338,38,0,0,74,16,19,20,9,4,4,246,73,57,35,306,23,1,5,273,3,12,9,12
Iván Ramis,ESP,DF,Eibar,La Liga,34,1984,5.1,198,185,13,13,0,23,15,1,0,0,0,0,113,30,55,29,145,19,0,0,166,0,3,0,0
Adrián Ramos,COL,FW,Granada,La Liga,33,1986,2.5,75,72,3,0,0,18,1,2,0,0,0,0,35,20,20,15,34,15,0,1,49,0,2,1,4
Sergio Ramos,ESP,DF,Real Madrid,La Liga,33,1986,33.5,2144,2078,66,60,3,199,140,3,0,0,0,0,1534,268,342,284,1716,91,6,8,1963,2,29,13,17
Aaron Ramsdale,ENG,GK,Bournemouth,Premier League,21,1998,37.0,1124,702,422,133,1,107,32,0,0,0,0,0,423,50,651,57,813,1,0,184,648,4,46,3,5
Aaron Ramsey,WAL,MF,Juventus,Serie A,28,1990,11.7,746,725,21,10,1,130,12,13,3,1,1,1,573,109,64,118,583,21,7,7,649,2,13,12,10
Darren Randolph,IRL,GK,West Ham,Premier League,32,1987,2.0,40,22,18,4,0,1,0,0,0,0,0,0,4,1,35,0,30,0,0,3,22,1,0,0,0
Luca Ranieri,ITA,DF,Fiorentina,Serie A,20,1999,2.6,159,145,14,7,0,5,3,3,0,0,0,0,112,12,35,141,6,4,7,0,137,0,1,0,5
Andrea Ranocchia,ITA,DF,Inter,Serie A,31,1988,5.8,337,328,9,9,0,42,7,0,0,0,0,0,256,31,50,40,263,15,0,2,298,3,4,2,1
Raphinha,BRA,MF,Rennes,Ligue 1,22,1996,18.8,685,598,87,26,3,128,42,45,47,24,15,4,389,129,167,551,71,35,13,5,454,5,14,23,32
Tobias Raschl,GER,MF,Dortmund,Bundesliga,19,2000,0.3,16,16,0,0,0,0,1,0,0,0,0,0,14,2,0,2,13,1,0,0,15,0,0,0,0
Marcus Rashford,ENG,FW,Manchester Utd,Premier League,21,1997,29.4,988,961,27,2,8,162,26,29,9,6,0,2,742,120,126,89,833,28,8,14,758,3,18,26,43
Milot Rashica,KVX,FW,Werder Bremen,Bundesliga,23,1996,25.2,702,610,92,22,0,139,44,73,44,18,20,5,374,136,192,129,527,26,9,7,470,1,12,15,37
Giacomo Raspadori,ITA,MF,Sassuolo,Serie A,19,2000,2.9,115,112,3,0,0,19,4,1,1,0,1,0,97,10,8,36,76,3,0,0,94,0,1,1,6
Raúl,ESP,FW,Betis,La Liga,18,2000,0.2,7,6,1,0,0,2,0,0,0,0,0,0,5,1,1,0,5,1,0,0,4,0,1,0,0
Ante Rebić,CRO,FW,Eint Frankfurt,Bundesliga,25,1993,1.0,18,17,1,0,0,5,0,1,0,0,0,0,10,6,2,2,15,0,0,1,9,0,0,1,5
Ante Rebić,CRO,FW,Milan,Serie A,25,1993,15.5,435,417,18,1,1,85,12,45,3,1,0,0,244,107,84,121,264,16,8,14,269,2,10,6,29
Arkadiusz Reca,POL,DF,SPAL,Serie A,24,1995,21.4,971,787,184,6,0,158,16,68,0,0,0,0,538,206,227,493,241,47,178,4,714,1,27,20,50
Recio,ESP,MF,Leganés,La Liga,28,1991,17.4,860,818,42,35,0,208,28,15,4,1,2,0,614,113,133,27,794,29,2,1,744,3,12,14,14
Daishawn Redan,NED,FW,Hertha BSC,Bundesliga,18,2001,0.2,7,7,0,0,0,1,1,1,0,0,0,0,4,3,0,2,5,0,0,0,6,0,0,0,1
Nathan Redmond,ENG,MF,Southampton,Premier League,25,1994,30.7,1061,1043,18,1,5,306,37,48,0,0,0,0,702,189,170,80,925,33,3,3,782,6,25,29,44
Fabian Reese,GER,FW,Schalke 04,Bundesliga,21,1997,1.0,19,18,1,0,0,5,0,3,0,0,0,0,9,9,1,2,13,1,1,0,9,0,0,1,1
Vasco Regini,ITA,DF,Sampdoria,Serie A,28,1990,1.9,65,59,6,4,0,10,5,0,0,0,0,0,37,9,19,39,14,7,2,0,54,0,1,0,0
Vasco Regini,ITA,DF,Parma,Serie A,28,1990,0.6,22,21,1,1,0,0,0,0,0,0,0,0,19,2,1,19,3,0,0,0,21,0,0,1,0
Sergio Reguilón,ESP,DF,Sevilla,La Liga,22,1996,27.9,1790,1530,260,25,1,182,52,98,1,0,0,0,1102,294,394,1334,152,49,234,3,1426,5,27,35,56
Ken Reichel,GER,DF,Union Berlin,Bundesliga,32,1986,5.9,253,189,64,0,0,50,3,12,1,0,1,0,110,71,72,140,34,11,63,0,183,0,7,3,10
Manolo Reina,ESP,GK,Mallorca,La Liga,34,1985,36.0,1194,767,427,118,1,129,14,0,0,0,0,0,428,62,704,77,852,0,1,182,741,1,33,5,2
Pepe Reina,ESP,GK,Milan,Serie A,36,1982,1.0,37,26,11,4,0,3,0,0,0,0,0,0,15,2,20,1,27,0,0,6,27,1,0,0,0
Pepe Reina,ESP,GK,Aston Villa,Premier League,36,1982,12.0,395,254,141,48,0,47,16,0,0,0,0,0,139,28,228,33,290,0,0,47,272,3,13,1,0
Jeff Reine-Adélaïde,FRA,MF,Lyon,Ligue 1,21,1998,8.7,427,407,20,5,1,106,10,10,7,6,1,0,338,49,40,45,371,3,4,1,366,0,1,11,11
Jeff Reine-Adélaïde,FRA,MF,Angers,Ligue 1,21,1998,0.9,36,34,2,0,1,6,1,0,0,0,0,0,31,3,2,5,29,1,0,1,29,0,3,2,0
Karim Rekik,NED,DF,Hertha BSC,Bundesliga,24,1994,14.0,698,669,29,25,0,137,25,4,0,0,0,0,531,44,123,544,115,25,4,0,621,2,12,4,6
Álex Remiro,ESP,GK,Real Sociedad,La Liga,24,1995,25.0,910,676,234,91,0,96,29,0,0,0,0,0,453,71,386,116,668,1,0,80,683,1,25,2,2
Loïc Rémy,FRA,FW,Lille,Ligue 1,32,1987,10.7,221,208,13,0,0,54,6,5,0,0,0,0,141,55,25,17,172,13,2,5,177,0,2,4,9
Panagiotis Retsos,GRE,DF,Leverkusen,Bundesliga,20,1998,1.3,99,91,8,2,0,15,1,0,0,0,0,0,80,11,8,20,68,3,6,1,85,0,1,3,3
Marco Reus,GER,MF,Dortmund,Bundesliga,30,1989,16.6,657,619,38,22,8,153,11,27,0,0,0,0,485,110,62,137,496,14,1,6,544,3,8,25,22
Elvis Rexhbeçaj,GER,MF,Köln,Bundesliga,21,1997,6.9,233,224,9,3,1,41,9,11,2,2,0,0,131,48,54,164,43,14,4,2,168,0,6,4,11
Gio Reyna,USA,MF,Dortmund,Bundesliga,16,2002,3.9,222,219,3,1,0,25,6,5,0,0,0,0,182,25,15,26,183,7,2,2,192,0,2,6,6
Baptiste Reynet,FRA,GK,Toulouse,Ligue 1,28,1990,22.6,845,543,302,75,0,82,30,0,0,0,0,0,290,43,512,73,626,0,0,80,517,3,34,1,1
Nico Ribaudo,ESP,FW,Espanyol,La Liga,18,2001,2.0,73,70,3,2,0,20,1,3,1,1,0,0,49,15,9,7,64,1,0,0,55,0,1,2,5
Lucas Ribeiro,BRA,MF,Hoffenheim,Bundesliga,20,1999,0.7,25,23,2,2,0,7,0,0,0,0,0,0,20,4,1,7,18,0,0,0,18,0,1,0,0
Franck Ribéry,FRA,FW,Fiorentina,Serie A,36,1983,15.7,740,727,13,6,8,126,26,19,0,0,0,0,591,76,73,77,642,7,5,6,623,2,12,12,27
Davide Riccardi,ITA,DF,Lecce,Serie A,23,1996,0.2,3,3,0,0,0,1,0,0,0,0,0,0,2,1,0,0,3,0,0,0,2,0,0,1,0
Declan Rice,ENG,MF,West Ham,Premier League,20,1999,38.0,1717,1685,32,28,2,323,81,22,0,0,0,0,1192,236,289,300,1286,89,4,2,1476,3,36,21,26
Chris Richards,USA,DF,Bayern Munich,Bundesliga,19,2000,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,4,0,0,0,0
Richarlison,BRA,FW,Everton,Premier League,22,1997,34.1,824,801,23,2,4,258,11,35,2,0,1,0,500,199,125,187,541,43,7,7,543,2,28,24,76
Marco Richter,GER,MF,Augsburg,Bundesliga,21,1997,25.3,596,570,26,6,8,156,42,38,7,3,3,0,276,147,173,144,384,30,11,7,361,6,19,20,35
Diego Rico,ESP,DF,Bournemouth,Premier League,26,1993,25.9,1483,1103,380,61,4,206,38,77,72,38,21,6,643,368,472,1060,70,84,247,2,1012,5,40,35,63
Sergio Rico,ESP,GK,Paris S-G,Ligue 1,25,1993,2.0,49,32,17,3,0,5,1,0,0,0,0,0,33,4,12,16,27,0,0,6,38,0,1,0,0
Jaïro Riedewald,NED,DF,Crystal Palace,Premier League,22,1996,8.5,400,324,76,11,0,58,6,6,0,0,0,0,226,72,102,281,27,23,65,0,301,1,7,11,3
Emiliano Rigoni,ARG,MF,Sampdoria,Serie A,26,1993,4.8,193,161,32,9,0,44,13,22,16,4,6,2,102,41,50,122,55,5,6,0,124,0,4,4,11
Tomás Rincón,VEN,MF,Torino,Serie A,31,1988,30.0,1303,1207,96,58,1,232,58,23,1,0,1,0,820,191,292,155,1006,51,37,6,1071,5,29,13,21
Luis Rioja,ESP,MF,Alavés,La Liga,25,1993,18.2,436,413,23,8,0,73,7,37,5,0,4,0,280,69,87,350,39,27,8,4,306,3,11,9,32
Renaud Ripart,FRA,FW,Nîmes,Ligue 1,26,1993,22.5,641,562,79,1,2,156,13,22,0,0,0,0,336,165,140,88,386,49,48,10,427,6,20,18,38
Rodrigo Riquelme,ESP,MF,Atlético Madrid,La Liga,19,2000,0.1,3,3,0,0,0,2,0,1,0,0,0,0,0,1,2,0,3,0,0,0,1,0,0,0,0
Andrea Rispoli,ITA,DF,Lecce,Serie A,30,1988,21.2,1093,947,146,18,0,136,21,68,3,0,0,1,565,228,300,96,831,27,125,4,841,5,12,22,43
Marcel Risse,GER,MF,Köln,Bundesliga,29,1989,1.5,70,57,13,2,0,14,7,6,6,1,3,2,23,15,32,3,62,0,5,0,35,0,2,1,10
Mihailo Ristić,SRB,DF,Montpellier,Ligue 1,23,1995,9.0,375,319,56,5,0,73,15,19,0,0,0,0,213,74,88,249,63,6,51,0,281,0,8,10,23
Matt Ritchie,SCO,DF,Newcastle Utd,Premier League,29,1989,14.6,691,533,158,27,0,143,47,38,57,23,24,3,338,148,205,466,111,25,74,4,474,3,11,9,30
Marlon Ritter,GER,MF,Paderborn 07,Bundesliga,24,1994,4.8,203,168,35,17,0,34,15,6,14,3,7,2,113,33,57,15,174,6,4,4,135,1,3,7,8
Cristian Rivera,ESP,MF,Leganés,La Liga,22,1997,3.5,132,128,4,3,0,9,3,1,0,0,0,0,102,13,17,16,105,8,0,0,114,0,2,0,1
Maxence Rivera,FRA,MF,Saint-Étienne,Ligue 1,17,2002,0.3,8,7,1,1,0,2,0,0,0,0,0,0,4,2,2,0,8,0,0,0,4,0,2,1,0
Rober,ESP,DF,Levante,La Liga,24,1995,2.1,93,90,3,3,0,14,2,0,0,0,0,0,63,10,20,14,71,4,0,0,80,0,2,1,0
Roberto,ESP,GK,West Ham,Premier League,33,1986,7.6,232,155,77,36,0,14,2,0,0,0,0,0,53,13,166,7,181,0,0,26,113,1,4,0,0
Roberto,ESP,GK,Alavés,La Liga,33,1986,8.8,238,127,111,42,0,9,10,0,0,0,0,0,31,5,202,4,201,0,0,9,122,0,15,0,1
Sergi Roberto,ESP,DF,Barcelona,La Liga,27,1992,26.0,2132,2001,131,22,11,280,18,33,3,0,0,0,1711,267,154,284,1670,56,106,2,1964,5,8,27,29
Patrick Roberts,ENG,FW,Norwich City,Premier League,22,1997,0.3,10,9,1,0,0,1,1,0,0,0,0,0,7,2,1,9,1,0,0,0,7,0,0,1,0
Andrew Robertson,SCO,DF,Liverpool,Premier League,25,1994,34.6,2928,2536,392,49,5,319,85,130,43,7,26,1,1834,521,573,2332,186,93,300,2,2370,4,44,36,82
Callum Robinson,IRL,FW,Sheffield Utd,Premier League,24,1995,7.5,155,146,9,0,1,38,9,12,0,0,0,0,105,26,24,31,114,4,1,2,117,0,5,3,7
Jack Robinson,ENG,DF,Sheffield Utd,Premier League,25,1993,5.6,257,230,27,9,1,23,9,7,0,0,0,0,160,22,75,184,32,16,18,1,193,0,13,1,7
Joel Robles,ESP,GK,Betis,La Liga,29,1990,32.1,1152,809,343,97,0,125,33,0,0,0,0,0,611,73,468,131,850,5,1,135,847,3,36,4,3
Marc Roca,ESP,MF,Espanyol,La Liga,22,1996,33.4,1731,1653,78,59,6,232,90,21,16,7,6,1,1045,216,470,1287,307,103,1,10,1389,6,30,15,29
Rubén Rochina,ESP,MF,Levante,La Liga,28,1991,20.8,967,868,99,29,9,161,64,36,26,17,4,0,529,168,270,799,106,25,16,8,700,10,33,10,24
Sebastian Rode,GER,MF,Eint Frankfurt,Bundesliga,28,1990,21.5,1209,1155,54,23,1,202,34,9,16,1,10,0,755,265,189,195,893,80,9,14,1025,4,19,19,22
Rodri,ESP,MF,Manchester City,Premier League,23,1996,27.6,2537,2505,32,30,0,477,100,4,0,0,0,0,1978,272,287,339,2056,87,2,12,2363,1,21,17,19
Rodrigo,ESP,FW,Valencia,La Liga,28,1991,20.9,632,617,15,1,5,159,25,30,0,0,0,0,401,116,115,488,70,34,3,14,479,3,16,8,15
Kévin Rodrigues,POR,DF,Real Sociedad,La Liga,25,1994,0.1,7,7,0,0,0,1,0,0,0,0,0,0,4,1,2,5,1,0,0,0,4,0,0,0,2
Kévin Rodrigues,POR,DF,Leganés,La Liga,25,1994,21.5,789,634,155,37,1,142,54,74,40,8,25,2,354,157,278,543,115,38,75,1,522,3,24,16,39
Ángel Rodríguez,ESP,FW,Getafe,La Liga,32,1987,15.6,315,307,8,1,0,88,10,19,0,0,0,0,165,76,74,34,234,18,2,9,197,2,13,7,16
Óscar Rodríguez Arnaiz,ESP,MF,Leganés,La Liga,21,1998,21.3,804,693,111,35,5,152,42,46,42,14,19,2,464,110,230,102,651,32,2,3,548,1,25,22,30
Dani Rodríguez,ESP,MF,Mallorca,La Liga,31,1988,33.8,1161,1084,77,45,1,286,57,41,14,2,4,2,777,172,212,205,878,38,7,8,945,4,23,20,32
Guido Rodríguez,ARG,MF,Betis,La Liga,25,1994,10.4,515,495,20,20,0,87,21,2,0,0,0,0,346,78,91,37,434,31,0,1,443,0,4,6,9
James Rodríguez,COL,MF,Real Madrid,La Liga,28,1991,4.7,305,274,31,13,4,52,16,18,13,1,7,2,197,37,71,280,12,6,4,1,239,2,6,6,9
Jay Rodriguez,ENG,FW,Burnley,Premier League,30,1989,22.4,495,481,14,2,1,150,10,12,0,0,0,0,245,151,99,20,355,45,1,18,345,0,6,10,26
Mario Rodriguez,ESP,FW,Granada,La Liga,22,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ricardo Rodríguez,SUI,DF,Milan,Serie A,26,1992,4.3,285,246,39,7,0,28,23,8,2,1,0,0,190,39,56,190,49,10,30,0,242,0,4,6,6
Rodrygo,BRA,FW,Real Madrid,La Liga,18,2001,11.3,511,501,10,1,2,74,11,35,1,0,0,0,398,53,60,35,447,9,8,3,430,1,6,5,16
Jack Rodwell,ENG,MF,Sheffield Utd,Premier League,28,1991,0.2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,0
Marko Rog,CRO,MF,Cagliari,Serie A,24,1995,25.7,1178,1107,71,42,2,218,34,16,24,8,10,4,858,175,145,86,1029,40,5,2,1007,5,13,15,31
Agustín Rogel,URU,DF,Toulouse,Ligue 1,21,1997,9.5,338,326,12,11,0,41,4,0,0,0,0,0,262,31,45,55,257,14,1,0,295,0,6,1,2
Rogério,BRA,DF,Sassuolo,Serie A,21,1998,11.3,706,600,106,19,0,84,12,30,1,0,1,0,466,123,117,563,34,18,86,0,596,3,13,9,22
Marcos Rojo,ARG,DF,Manchester Utd,Premier League,29,1990,1.4,55,45,10,2,0,6,2,2,0,0,0,0,25,12,18,39,5,1,8,0,37,0,3,0,0
Filippo Romagna,ITA,DF,Sassuolo,Serie A,22,1997,16.4,1026,1000,26,25,1,133,15,0,0,0,0,0,889,51,86,91,878,39,1,4,971,2,6,3,2
Alessio Romagnoli,ITA,DF,Milan,Serie A,24,1995,34.3,1964,1902,62,53,1,194,47,0,0,0,0,0,1495,215,254,1602,235,65,9,6,1806,2,16,6,9
Alaixys Romao,TOG,MF,Reims,Ligue 1,35,1984,19.8,979,928,51,47,2,214,25,5,0,0,0,0,642,184,153,131,791,30,4,7,818,0,16,23,15
Cristian Romero,ARG,DF,Genoa,Serie A,21,1998,28.6,1535,1418,117,75,0,225,29,5,0,0,0,0,1193,142,200,123,1290,42,42,8,1350,2,7,18,14
Luka Romero,ARG,MF,Mallorca,La Liga,14,2004,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Oriol Romeu,ESP,MF,Southampton,Premier League,27,1991,20.7,1038,1018,20,19,4,218,21,6,0,0,0,0,673,169,196,190,736,75,1,8,866,1,11,16,10
Rômulo,ITA,DF,Genoa,Serie A,32,1987,0.2,8,6,2,1,0,1,0,0,0,0,0,0,5,2,1,0,7,0,1,0,5,0,0,0,1
Rômulo,ITA,MF,Brescia,Serie A,32,1987,19.1,548,517,31,19,0,141,14,31,5,1,1,1,378,85,85,50,463,17,7,6,438,2,10,12,23
Cristiano Ronaldo,POR,FW,Juventus,Serie A,34,1985,32.4,1289,1244,45,11,3,304,22,33,3,0,0,0,1013,181,95,211,1014,10,24,21,1086,4,10,25,53
Facundo Roncaglia,ARG,DF,Osasuna,La Liga,32,1987,14.2,585,491,94,20,2,123,24,11,0,0,0,0,272,128,185,68,369,51,74,2,452,1,17,3,12
Valentin Rongier,FRA,MF,Nantes,Ligue 1,24,1994,3.0,179,166,13,6,1,32,8,4,2,2,0,0,128,17,34,28,140,8,2,0,154,0,2,5,1
Valentin Rongier,FRA,MF,Marseille,Ligue 1,24,1994,19.9,1264,1243,21,17,1,224,34,6,1,1,0,0,937,193,134,185,1011,43,3,3,1097,4,22,18,23
Frederik Rønnow,DEN,GK,Eint Frankfurt,Bundesliga,26,1992,9.0,344,264,80,18,0,48,4,0,0,0,0,0,138,16,190,30,256,1,0,38,241,0,6,0,0
Marten de Roon,NED,MF,Atalanta,Serie A,28,1991,30.2,2021,1958,63,41,3,279,54,14,0,0,0,0,1544,222,255,257,1639,68,22,4,1758,5,24,19,37
Roberto Rosales,VEN,DF,Leganés,La Liga,30,1988,20.8,920,695,225,10,0,110,43,55,8,0,5,0,362,233,325,156,481,55,207,5,634,6,28,8,37
Antonio Rosati,ITA,GK,Torino,Serie A,36,1983,1.0,37,21,16,1,0,0,0,0,0,0,0,0,15,1,21,2,29,0,0,6,27,1,0,0,1
Danny Rose,ENG,DF,Newcastle Utd,Premier League,29,1990,9.6,419,358,61,14,0,49,8,6,0,0,0,0,247,86,86,298,49,18,47,0,325,2,6,5,15
Danny Rose,ENG,DF,Tottenham,Premier League,29,1990,9.9,572,480,92,17,0,69,5,31,1,0,1,0,353,91,128,412,67,13,74,0,435,3,1,15,22
Luca Rossettini,ITA,DF,Lecce,Serie A,34,1985,25.1,1029,981,48,45,1,77,47,0,0,0,0,0,693,116,220,209,757,42,3,6,889,3,13,9,3
Francesco Rossi,ITA,GK,Atalanta,Serie A,28,1991,0.1,3,3,0,0,0,1,0,0,0,0,0,0,2,0,1,0,2,0,0,1,3,0,0,0,0
Jérôme Roussillon,FRA,DF,Wolfsburg,Bundesliga,26,1993,26.3,1087,841,246,7,0,155,21,65,0,0,0,0,504,259,324,662,113,55,239,7,786,2,21,12,62
Nolan Roux,FRA,FW,Nîmes,Ligue 1,31,1988,6.5,137,121,16,1,0,34,3,5,0,0,0,0,74,45,18,2,114,13,0,2,97,0,0,3,10
Nicolò Rovella,ITA,MF,Genoa,Serie A,17,2001,1.2,68,67,1,1,0,7,3,1,0,0,0,0,50,7,11,5,59,4,0,0,58,0,0,1,1
Amir Rrahmani,KVX,DF,Hellas Verona,Serie A,25,1994,35.9,1516,1433,83,39,1,216,17,10,0,0,0,0,1005,171,340,163,1162,101,44,4,1221,5,46,11,26
Rubén,ESP,GK,Osasuna,La Liga,35,1984,17.6,525,320,205,62,0,53,17,0,0,0,0,0,89,40,396,21,383,2,0,60,269,4,20,1,1
Waldo Rubio,ESP,MF,Valladolid,La Liga,23,1995,9.8,299,289,10,2,1,60,19,30,0,0,0,0,182,55,62,33,240,19,4,1,188,1,7,9,22
Antonio Rüdiger,GER,DF,Chelsea,Premier League,26,1993,19.0,1449,1416,33,25,0,185,59,4,0,0,0,0,1056,151,242,274,1079,50,8,6,1272,6,24,5,13
Sebastian Rudy,GER,MF,Hoffenheim,Bundesliga,29,1990,30.4,1533,1392,141,39,2,364,45,32,47,11,30,5,932,316,285,145,1249,60,55,7,1220,9,30,37,43
Stéphane Ruffier,FRA,GK,Saint-Étienne,Ligue 1,32,1986,22.0,617,391,226,66,1,58,8,0,0,0,0,0,271,27,319,16,503,0,0,71,407,1,15,1,1
Dion Ruffo Luci,ITA,MF,Bologna,Serie A,18,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
