Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Blocks Int,Blocks Tkl+Int,Blocks Clr,Blocks Err
Souleyman Doumbia,CIV,DF,Angers,Ligue 1,22,1996,5.0,10,4,7,2,1,5,9,55.6,4,59,18,30.5,35,18,6,14,0,0,14,4,14,13,0
Souleyman Doumbia,CIV,DF,Rennes,Ligue 1,22,1996,1.0,2,0,2,0,0,1,1,100.0,0,12,4,33.3,4,7,1,3,2,0,1,0,2,2,0
Thomas Doyle,ENG,MF,Manchester City,Premier League,17,2001,0.2,0,0,0,0,0,0,0,,0,5,1,20.0,1,3,1,0,0,0,0,0,0,0,0
Mohamed Dräger,TUN,DF,Paderborn 07,Bundesliga,23,1996,16.2,37,26,25,8,4,13,42,31.0,29,304,100,32.9,153,108,43,39,5,0,34,15,52,42,1
Aleksandar Dragović,AUT,DF,Leverkusen,Bundesliga,28,1991,11.4,22,15,12,9,1,9,20,45.0,11,108,39,36.1,59,42,7,24,5,0,19,7,29,59,0
Bartłomiej Drągowski,POL,GK,Fiorentina,Serie A,21,1997,31.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
Julian Draxler,GER,MF,Paris S-G,Ligue 1,25,1993,7.6,12,8,2,8,2,5,14,35.7,9,135,45,33.3,28,68,39,13,2,0,11,8,20,3,0
Dominick Drexler,GER,MF,Köln,Bundesliga,29,1990,17.6,31,19,11,15,5,8,28,28.6,20,384,113,29.4,96,178,110,26,4,0,22,22,53,16,0
Danny Drinkwater,ENG,MF,Aston Villa,Premier League,29,1990,2.9,9,5,6,2,1,1,13,7.7,12,106,22,20.8,36,58,12,3,0,0,3,7,16,4,1
Danny Drinkwater,ENG,MF,Burnley,Premier League,29,1990,0.6,2,2,1,1,0,0,1,0.0,1,23,5,21.7,10,10,3,1,0,0,1,2,4,0,0
Josip Drmić,SUI,FW,Norwich City,Premier League,26,1992,7.2,4,3,2,1,1,1,11,9.1,10,138,35,25.4,25,56,57,8,0,0,8,3,7,5,1
Domingos Duarte,POR,DF,Granada,La Liga,24,1995,34.3,35,21,27,8,0,7,16,43.8,9,208,74,35.6,124,82,2,49,24,0,25,15,50,234,0
Léo Duarte,BRA,DF,Milan,Serie A,23,1996,4.5,5,1,2,2,1,1,3,33.3,2,53,12,22.6,36,16,1,12,6,0,6,2,7,12,0
Óscar Duarte,CRC,DF,Levante,La Liga,30,1989,5.4,11,7,10,1,0,2,3,66.7,1,49,19,38.8,34,14,1,11,6,0,5,3,14,45,1
Rubén Duarte,ESP,DF,Alavés,La Liga,23,1995,29.6,69,38,41,23,5,30,55,54.5,25,348,104,29.9,153,149,46,62,9,0,53,19,88,128,1
Edgaras Dubickas,LTU,DF,Lecce,Serie A,21,1998,0.0,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0
Leo Dubois,FRA,DF,Lyon,Ligue 1,24,1994,15.0,31,21,20,10,1,12,26,46.2,14,238,72,30.3,134,66,38,26,5,0,21,13,44,38,0
Martin Dúbravka,SVK,GK,Newcastle Utd,Premier League,30,1989,38.0,0,0,0,0,0,0,1,0.0,1,9,0,0.0,9,0,0,2,0,0,2,0,0,1,3
Ondrej Duda,SVK,MF,Norwich City,Premier League,24,1994,8.0,19,15,10,6,3,7,20,35.0,13,197,54,27.4,52,105,40,18,2,0,16,5,24,7,0
Ondrej Duda,SVK,MF,Hertha BSC,Bundesliga,24,1994,5.0,5,3,0,4,1,0,12,0.0,12,116,21,18.1,20,69,27,5,1,0,4,3,8,7,0
Shane Duffy,IRL,DF,Brighton,Premier League,27,1992,13.8,16,9,10,5,1,4,18,22.2,14,100,34,34.0,71,27,2,21,8,0,13,13,29,116,0
Haris Duljević,BIH,FW,Nîmes,Ligue 1,25,1993,5.8,12,9,5,3,4,3,12,25.0,9,98,37,37.8,16,48,34,7,0,0,7,2,14,1,0
Paul Dummett,WAL,DF,Newcastle Utd,Premier League,27,1991,13.6,28,6,18,6,4,12,20,60.0,8,163,40,24.5,99,56,8,42,10,0,32,15,43,72,0
Alfred Duncan,GHA,MF,Sassuolo,Serie A,26,1993,9.4,18,11,6,7,5,7,21,33.3,14,171,47,27.5,57,80,34,12,0,0,12,6,24,19,0
Alfred Duncan,GHA,MF,Fiorentina,Serie A,26,1993,9.9,13,7,11,2,0,4,17,23.5,13,149,50,33.6,53,66,30,8,1,0,7,5,18,11,0
Lewis Dunk,ENG,DF,Brighton,Premier League,27,1991,35.9,43,28,31,12,0,13,41,31.7,28,248,107,43.1,164,72,12,72,38,3,34,36,79,161,1
Filip Đuričić,SRB,MF,Sassuolo,Serie A,27,1992,18.1,29,20,6,13,10,4,21,19.0,17,317,103,32.5,44,160,113,26,3,0,23,7,36,8,0
Erik Durm,GER,DF,Eint Frankfurt,Bundesliga,27,1992,5.7,14,8,7,4,3,5,15,33.3,10,136,35,25.7,58,44,34,15,2,0,13,3,17,14,0
Riza Durmisi,DEN,DF,Nice,Ligue 1,25,1994,1.8,1,1,0,1,0,1,1,100.0,0,15,5,33.3,3,9,3,3,1,0,2,1,2,4,1
Hugo Duro,ESP,FW,Getafe,La Liga,19,1999,4.2,5,2,2,1,2,2,8,25.0,6,98,29,29.6,5,55,38,4,0,0,4,1,6,2,0
Jean-Kevin Duverne,FRA,DF,Brest,Ligue 1,22,1997,13.1,17,11,9,7,1,7,18,38.9,11,155,58,37.4,85,63,7,35,9,0,26,16,33,71,1
Paulo Dybala,ARG,FW,Juventus,Serie A,25,1993,23.9,24,18,7,11,6,8,32,25.0,24,401,111,27.7,34,158,209,26,0,0,26,12,36,2,0
Edin Džeko,BIH,FW,Roma,Serie A,33,1986,31.7,17,11,2,7,8,1,12,8.3,11,280,80,28.6,15,126,139,12,3,0,9,7,24,34,0
Blerim Džemaili,SUI,MF,Bologna,Serie A,33,1986,7.8,18,16,4,11,3,7,27,25.9,20,196,51,26.0,61,104,31,15,3,0,12,5,23,10,0
Bruno Ecuele Manga,GAB,DF,Dijon,Ligue 1,31,1988,28.0,27,20,18,9,0,7,21,33.3,14,213,87,40.8,157,54,2,50,28,0,22,25,52,177,1
Simone Edera,ITA,MF,Torino,Serie A,22,1997,4.4,12,7,4,7,1,2,13,15.4,11,89,27,30.3,29,42,18,2,1,0,1,2,14,4,0
Ederson,BRA,GK,Manchester City,Premier League,25,1993,34.1,1,1,1,0,0,1,2,50.0,1,8,2,25.0,8,0,0,0,0,0,0,0,1,2,4
John Egan,IRL,DF,Sheffield Utd,Premier League,26,1992,35.4,45,27,33,12,0,21,45,46.7,24,296,101,34.1,210,79,7,73,33,0,40,26,71,269,4
Johannes Eggestein,GER,MF,Werder Bremen,Bundesliga,21,1998,5.7,9,5,4,2,3,4,17,23.5,13,178,52,29.2,60,70,48,9,0,0,9,2,11,5,0
Maximilian Eggestein,GER,MF,Werder Bremen,Bundesliga,22,1996,31.7,51,32,21,25,5,12,42,28.6,30,560,151,27.0,209,250,101,58,10,0,48,25,76,54,2
Kingsley Ehizibue,NED,DF,Köln,Bundesliga,24,1995,25.9,93,51,56,30,7,31,52,59.6,21,443,126,28.4,220,173,50,50,7,1,43,28,121,93,2
Albin Ekdal,SWE,MF,Sampdoria,Serie A,30,1989,26.5,58,44,21,34,3,19,74,25.7,55,507,151,29.8,170,278,59,48,13,0,35,32,90,52,1
Harvey Elliott,ENG,DF,Liverpool,Premier League,16,2003,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Elif Elmas,MKD,MF,Napoli,Serie A,19,1999,12.6,16,10,5,6,5,6,24,25.0,18,250,69,27.6,67,115,68,17,1,0,16,7,23,6,0
Ilay Elmkies,ISR,MF,Hoffenheim,Bundesliga,19,2000,0.0,1,1,1,0,0,0,0,,0,2,2,100.0,2,0,0,0,0,0,0,0,1,0,0
Ahmed Elmohamady,EGY,DF,Aston Villa,Premier League,31,1987,11.5,25,17,17,6,2,10,22,45.5,12,109,28,25.7,56,40,13,11,5,0,6,6,31,29,0
Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,25,1994,16.8,31,13,19,11,1,13,26,50.0,13,140,39,27.9,75,59,6,28,9,0,19,14,45,122,0
Nico Elvedi,SUI,DF,M'Gladbach,Bundesliga,22,1996,29.1,56,37,44,12,0,15,33,45.5,18,272,115,42.3,178,90,4,49,15,1,34,30,86,136,0
Rodrigo Ely,BRA,DF,Alavés,La Liga,25,1993,23.6,27,16,18,9,0,10,27,37.0,17,160,49,30.6,112,47,1,38,20,0,18,12,39,178,1
Adri Embarba,ESP,MF,Espanyol,La Liga,27,1992,15.2,28,18,16,8,4,12,34,35.3,22,322,95,29.5,85,144,93,37,4,0,33,11,39,6,0
Breel Embolo,SUI,FW,M'Gladbach,Bundesliga,22,1997,17.2,23,15,3,14,6,6,17,35.3,11,395,95,24.1,31,185,179,15,1,0,14,5,28,5,0
Emerson,BRA,DF,Betis,La Liga,20,1999,31.5,83,45,54,23,6,25,73,34.2,48,469,118,25.2,222,164,83,57,9,0,48,17,100,80,0
Renaud Emond,BEL,FW,Nantes,Ligue 1,27,1991,3.2,5,4,0,4,1,0,1,0.0,1,79,25,31.6,9,39,31,5,1,0,4,1,6,5,0
Alan Empereur,BRA,DF,Hellas Verona,Serie A,25,1994,9.5,20,13,16,4,0,8,13,61.5,5,100,38,38.0,59,32,9,23,12,0,11,15,35,44,0
Youssef En-Nesyri,MAR,FW,Sevilla,La Liga,22,1997,8.8,8,6,1,7,0,1,9,11.1,8,193,53,27.5,28,93,72,8,2,0,6,5,13,7,0
Youssef En-Nesyri,MAR,FW,Leganés,La Liga,22,1997,15.4,8,5,2,0,6,2,17,11.8,15,295,50,16.9,25,155,115,17,2,0,15,2,10,19,0
Björn Engels,BEL,DF,Aston Villa,Premier League,24,1994,16.1,9,4,7,2,0,5,11,45.5,6,81,29,35.8,54,26,1,26,19,0,7,12,21,111,2
Sergi Enrich,ESP,FW,Eibar,La Liga,29,1990,20.7,21,17,5,8,8,0,13,0.0,13,446,137,30.7,25,175,246,30,4,0,26,5,26,13,0
Javier Eraso,ESP,MF,Leganés,La Liga,29,1990,9.1,9,8,3,4,2,4,16,25.0,12,200,51,25.5,48,98,54,15,0,0,15,4,13,10,0
Christian Eriksen,DEN,MF,Inter,Serie A,27,1992,7.8,9,6,1,7,1,2,19,10.5,17,109,24,22.0,9,61,39,4,0,0,4,1,10,0,0
Christian Eriksen,DEN,MF,Tottenham,Premier League,27,1992,12.2,19,12,12,6,1,5,23,21.7,18,260,55,21.2,83,127,50,19,1,0,18,8,27,11,0
Gonzalo Escalante,ARG,MF,Eibar,La Liga,26,1993,18.6,41,29,13,24,4,17,38,44.7,21,323,101,31.3,79,189,55,35,5,0,30,15,56,31,0
Aarón Escandell,ESP,GK,Granada,La Liga,23,1995,3.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
Sergio Escudero,ESP,DF,Sevilla,La Liga,29,1989,8.6,26,13,15,10,1,13,22,59.1,9,123,38,30.9,51,55,17,19,1,0,18,6,32,36,0
Bernardo Espinosa,COL,DF,Espanyol,La Liga,30,1989,25.1,27,19,19,6,2,11,29,37.9,18,172,70,40.7,104,59,9,31,11,0,20,12,39,174,1
Sebastiano Esposito,ITA,FW,Inter,Serie A,17,2002,2.2,3,3,0,2,1,0,4,0.0,4,78,24,30.8,6,33,39,5,1,0,4,3,6,0,0
Vicente Esquerdo,ESP,MF,Valencia,La Liga,20,1999,0.2,0,0,0,0,0,0,0,,0,4,1,25.0,1,3,0,1,0,0,1,0,0,0,0
Alexander Esswein,GER,FW,Hertha BSC,Bundesliga,29,1990,2.4,8,3,5,3,0,1,8,12.5,7,66,12,18.2,26,25,15,9,1,0,8,1,9,8,2
Pervis Estupiñán,ECU,DF,Osasuna,La Liga,21,1998,33.1,87,57,58,24,5,37,72,51.4,35,497,167,33.6,237,196,64,58,8,1,50,44,131,86,2
Oghenekaro Etebo,NGA,MF,Getafe,La Liga,23,1995,6.4,20,14,9,8,3,7,13,53.8,6,117,36,30.8,42,60,15,9,1,0,8,10,30,16,1
Beñat Etxebarria,ESP,MF,Athletic Club,La Liga,32,1987,4.4,7,4,2,3,2,1,10,10.0,9,82,19,23.2,21,52,9,8,1,0,7,3,10,8,0
Xabier Etxeita,ESP,DF,Getafe,La Liga,31,1987,16.1,22,11,8,13,1,9,20,45.0,11,140,46,32.9,55,71,14,21,6,0,15,7,29,158,0
Antony Evans,ENG,MF,Paderborn 07,Bundesliga,20,1998,1.7,7,4,2,4,1,1,5,20.0,4,43,11,25.6,17,14,12,3,0,0,3,0,7,3,0
Jonny Evans,NIR,DF,Leicester City,Premier League,31,1988,37.6,48,31,31,16,1,27,42,64.3,15,278,111,39.9,178,80,20,54,21,0,33,39,87,271,4
Edu Expósito,ESP,MF,Eibar,La Liga,22,1996,25.7,56,41,11,29,16,16,58,27.6,42,480,148,30.8,103,291,86,28,6,0,22,20,76,36,0
Valentin Eysseric,FRA,MF,Fiorentina,Serie A,27,1992,0.5,0,0,0,0,0,0,0,,0,16,2,12.5,3,11,2,1,0,0,1,0,0,1,0
Valentin Eysseric,FRA,FW,Hellas Verona,Serie A,27,1992,3.9,4,1,2,1,1,0,3,0.0,3,64,14,21.9,9,32,23,2,0,0,2,2,6,3,0
Łukasz Fabiański,POL,GK,West Ham,Premier League,34,1985,23.5,0,0,0,0,0,0,3,0.0,3,10,2,20.0,10,0,0,0,0,0,0,0,0,2,2
Fabinho,BRA,MF,Liverpool,Premier League,25,1993,23.1,77,53,27,37,13,26,65,40.0,39,428,139,32.5,149,219,60,36,2,0,34,25,102,34,0
Fábio,BRA,DF,Nantes,Ligue 1,29,1990,9.3,37,24,21,16,0,30,48,62.5,18,139,49,35.3,68,56,15,15,4,0,11,12,49,43,0
Cesc Fàbregas,ESP,MF,Monaco,Ligue 1,32,1987,10.3,13,9,6,4,3,4,22,18.2,18,217,60,27.6,48,101,68,11,1,0,10,7,20,6,0
Fabricio,ESP,GK,Mallorca,La Liga,31,1987,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Ralf Fährmann,GER,GK,Norwich City,Premier League,30,1988,0.2,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,1,1,0,0
Fayçal Fajr,MAR,MF,Getafe,La Liga,30,1988,4.5,1,1,0,1,0,0,6,0.0,6,75,24,32.0,13,41,21,7,0,0,7,4,5,8,0
Luca Falbo,ITA,DF,Lazio,Serie A,19,2000,0.0,0,0,0,0,0,0,0,,0,1,1,100.0,1,0,0,0,0,0,0,0,0,0,0
Filippo Falco,ITA,FW,Lecce,Serie A,27,1992,22.4,19,15,3,8,8,4,16,25.0,12,235,56,23.8,54,117,64,13,1,0,12,5,24,1,0
Eliseo Falcon,ESP,DF,Levante,La Liga,22,1997,0.8,1,0,1,0,0,0,1,0.0,1,7,1,14.3,1,6,0,0,0,0,0,0,1,3,0
Wladimiro Falcone,ITA,GK,Sampdoria,Serie A,24,1995,2.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
Simon Falette,GUI,DF,Eint Frankfurt,Bundesliga,27,1992,1.0,1,1,1,0,0,1,2,50.0,1,14,5,35.7,8,6,0,5,3,0,2,1,2,11,0
Iago Falque,ESP,MF,Genoa,Serie A,29,1990,5.8,3,2,0,1,2,2,10,20.0,8,57,13,22.8,16,27,14,8,0,0,8,1,4,2,0
Iago Falque,ESP,MF,Torino,Serie A,29,1990,1.1,0,0,0,0,0,0,2,0.0,2,17,5,29.4,5,6,6,4,1,0,3,0,0,0,0
Akin Famewo,ENG,MF,Norwich City,Premier League,20,1998,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Andri Fannar Baldursson,ISL,MF,Bologna,Serie A,17,2002,1.6,1,1,0,1,0,1,3,33.3,2,50,11,22.0,7,24,19,2,0,0,2,1,2,2,0
Paolo Faragò,ITA,DF,Cagliari,Serie A,26,1993,14.9,48,29,25,17,6,22,53,41.5,31,251,71,28.3,100,111,40,37,10,0,27,7,55,69,2
Davide Faraoni,ITA,DF,Hellas Verona,Serie A,27,1991,35.9,62,36,39,18,5,22,80,27.5,58,503,156,31.0,234,178,91,93,18,1,75,25,87,127,1
Mohamed Fares,ALG,DF,SPAL,Serie A,23,1996,4.7,7,3,2,4,1,2,13,15.4,11,79,19,24.1,29,33,17,7,2,0,5,3,10,10,0
Diego Farias,BRA,FW,Lecce,Serie A,29,1990,9.2,10,5,4,5,1,5,21,23.8,16,183,27,14.8,64,88,31,9,0,0,9,6,16,4,0
Ansu Fati,ESP,FW,Barcelona,La Liga,16,2002,11.4,19,10,4,7,8,6,16,37.5,10,224,68,30.4,39,95,90,16,1,0,15,2,21,3,0
Julien Faussurier,FRA,DF,Brest,Ligue 1,32,1987,22.0,40,28,25,12,3,18,62,29.0,44,254,85,33.5,118,81,55,46,8,1,38,23,63,62,0
Andrea Favilli,ITA,FW,Genoa,Serie A,22,1997,7.3,7,5,2,3,2,0,6,0.0,6,110,22,20.0,8,42,60,5,0,0,5,3,10,5,0
Federico Fazio,ARG,DF,Roma,Serie A,32,1987,13.5,20,11,12,6,2,6,13,46.2,7,113,43,38.1,68,41,4,16,8,0,8,9,29,63,0
Aleix Febas,ESP,MF,Mallorca,La Liga,23,1996,18.8,40,25,19,18,3,10,29,34.5,19,366,95,26.0,108,196,62,16,1,0,15,19,59,3,0
Zouhair Feddal,MAR,DF,Betis,La Liga,30,1989,15.9,17,11,9,7,1,4,10,40.0,6,124,41,33.1,60,59,5,19,10,0,9,9,26,113,0
Ljubomir Fejsa,SRB,MF,Alavés,La Liga,30,1988,8.7,27,17,13,14,0,7,27,25.9,20,213,55,25.8,76,125,12,9,1,0,8,4,31,15,0
Nabil Fekir,FRA,MF,Betis,La Liga,26,1993,29.3,43,26,18,16,9,7,31,22.6,24,598,146,24.4,102,303,193,36,5,0,31,12,55,6,0
Felipe,BRA,DF,Atlético Madrid,La Liga,30,1989,23.4,33,18,26,7,0,14,25,56.0,11,160,58,36.3,100,52,8,29,16,1,13,24,57,186,1
Luiz Felipe,ITA,DF,Lazio,Serie A,22,1997,22.5,50,25,29,18,3,25,41,61.0,16,219,62,28.3,118,88,13,65,34,0,31,20,70,77,4
Lucas Felippe,BRA,MF,Hellas Verona,Serie A,19,2000,0.3,1,0,1,0,0,1,1,100.0,0,3,1,33.3,2,0,1,0,0,0,0,0,1,0,0
João Félix,POR,FW,Atlético Madrid,La Liga,19,1999,19.4,9,4,2,4,3,0,14,0.0,14,211,47,22.3,23,122,66,11,1,0,10,2,11,9,0
Ohis Felix Uduokhai,GER,DF,Augsburg,Bundesliga,21,1997,21.8,50,24,33,16,1,19,29,65.5,10,176,56,31.8,103,66,7,54,28,1,26,22,72,168,2
Kiko Femenía,ESP,DF,Watford,Premier League,28,1991,24.9,62,32,44,15,3,26,72,36.1,46,390,100,25.6,213,140,37,35,2,0,33,27,89,62,1
Zinedine Ferhat,ALG,FW,Nîmes,Ligue 1,26,1993,25.0,27,16,12,10,5,14,51,27.5,37,263,77,29.3,54,129,80,24,2,0,22,16,43,18,0
Bruno Fernandes,POR,MF,Manchester Utd,Premier League,24,1994,13.2,19,14,7,8,4,5,34,14.7,29,260,65,25.0,59,124,77,14,0,0,14,7,26,12,0
Edimilson Fernandes,SUI,MF,Mainz 05,Bundesliga,23,1996,16.5,39,26,16,17,6,18,37,48.6,19,264,75,28.4,99,130,35,34,13,0,21,31,70,46,0
Gedson Fernandes,POR,MF,Tottenham,Premier League,20,1999,0.8,1,1,1,0,0,0,1,0.0,1,18,5,27.8,7,7,4,1,0,0,1,0,1,0,0
Gelson Fernandes,SUI,MF,Eint Frankfurt,Bundesliga,32,1986,8.6,35,20,15,20,0,6,23,26.1,17,228,65,28.5,88,129,11,15,3,1,12,13,48,21,1
Matheus Fernandes,BRA,MF,Valladolid,La Liga,21,1998,1.8,6,4,2,3,1,3,6,50.0,3,34,12,35.3,10,18,6,2,0,0,2,0,6,2,0
Aitor Fernández,ESP,GK,Levante,La Liga,28,1991,36.0,0,0,0,0,0,0,0,,0,7,3,42.9,7,0,0,0,0,0,0,0,0,5,0
Andrés Fernández,ESP,GK,Villarreal,La Liga,32,1986,4.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Carlos Fernández,ESP,FW,Granada,La Liga,23,1996,24.5,24,13,6,11,7,4,30,13.3,26,539,121,22.4,31,297,211,24,3,0,21,12,36,32,0
Federico Fernández,ARG,DF,Newcastle Utd,Premier League,30,1989,29.1,50,32,41,8,1,27,51,52.9,24,231,73,31.6,170,48,13,61,31,0,30,8,58,214,1
Gabriel Fernández,URU,FW,Celta Vigo,La Liga,25,1994,6.2,3,2,0,2,1,0,1,0.0,1,76,20,26.3,4,38,34,6,1,0,5,2,5,2,0
Joaquín Fernández,ESP,MF,Valladolid,La Liga,23,1996,18.4,37,23,23,14,0,9,33,27.3,24,272,74,27.2,121,135,16,33,10,1,23,21,58,92,2
Fernandinho,BRA,DF,Manchester City,Premier League,34,1985,26.6,44,25,29,15,0,18,46,39.1,28,217,89,41.0,106,90,21,40,17,1,23,16,60,106,1
Fernando,BRA,MF,Sevilla,La Liga,32,1987,29.5,66,44,42,22,2,28,64,43.8,36,508,187,36.8,217,250,41,58,15,0,43,30,96,129,0
Juan Ferney Otero,COL,FW,Amiens,Ligue 1,24,1995,13.4,15,11,4,10,1,10,30,33.3,20,270,61,22.6,61,127,82,25,2,0,23,12,27,17,0
Alex Ferrari,ITA,DF,Sampdoria,Serie A,25,1994,11.2,17,12,13,4,0,4,11,36.4,7,133,34,25.6,86,42,5,22,11,0,11,17,34,52,0
Facundo Ferreyra,ARG,FW,Espanyol,La Liga,28,1991,6.4,6,5,3,2,1,2,9,22.2,7,97,18,18.6,12,43,42,4,0,0,4,2,8,4,0
Jordan Ferri,FRA,MF,Montpellier,Ligue 1,27,1992,12.8,28,17,9,15,4,18,58,31.0,40,322,87,27.0,101,173,48,13,0,0,13,11,39,13,0
Oliver Fink,GER,MF,Düsseldorf,Bundesliga,37,1982,7.5,25,20,7,14,4,4,22,18.2,18,223,55,24.7,57,127,39,15,1,0,14,9,34,8,0
Alfreð Finnbogason,ISL,FW,Augsburg,Bundesliga,30,1989,10.7,10,5,2,6,2,0,4,0.0,4,261,72,27.6,19,122,120,12,3,0,9,4,14,6,0
Roberto Firmino,BRA,FW,Liverpool,Premier League,27,1991,33.2,37,26,7,17,13,10,34,29.4,24,694,216,31.1,58,306,330,47,5,0,42,11,48,16,0
Junior Firpo,ESP,DF,Barcelona,La Liga,22,1996,11.3,24,14,14,9,1,13,21,61.9,8,124,30,24.2,42,57,25,26,2,0,24,8,32,14,0
John Fleck,SCO,MF,Sheffield Utd,Premier League,27,1991,28.0,38,24,17,15,6,18,74,24.3,56,551,146,26.5,151,289,111,44,3,0,41,20,58,24,0
Mark Flekken,NED,GK,Freiburg,Bundesliga,26,1993,10.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0,1
Sergio Floccari,ITA,FW,SPAL,Serie A,37,1981,10.5,9,6,1,4,4,0,14,0.0,14,247,55,22.3,33,114,100,11,1,0,10,5,14,1,0
Alessandro Florenzi,ITA,DF,Roma,Serie A,28,1991,11.1,16,13,9,4,3,5,22,22.7,17,131,43,32.8,48,57,26,22,2,0,20,7,23,29,0
Alessandro Florenzi,ITA,DF,Valencia,La Liga,28,1991,8.4,12,10,8,4,0,9,25,36.0,16,105,21,20.0,51,39,15,17,1,0,16,10,22,17,0
Phil Foden,ENG,FW,Manchester City,Premier League,19,2000,10.0,16,9,5,8,3,7,17,41.2,10,253,74,29.2,43,105,105,9,0,0,9,3,19,3,0
Mamadou Fofana,MLI,DF,Metz,Ligue 1,21,1998,17.6,56,36,36,18,2,16,38,42.1,22,292,95,32.5,142,133,17,34,11,0,23,17,73,84,1
Seko Fofana,CIV,MF,Udinese,Serie A,24,1995,25.0,21,12,10,9,2,6,33,18.2,27,378,89,23.5,136,175,67,27,1,0,26,16,37,21,0
Wesley Fofana,FRA,DF,Saint-Étienne,Ligue 1,18,2000,13.5,28,14,16,12,0,8,18,44.4,10,139,58,41.7,91,42,6,22,7,0,15,21,49,92,2
Youssouf Fofana,FRA,MF,Monaco,Ligue 1,20,1999,6.8,18,15,4,14,0,6,19,31.6,13,152,53,34.9,45,81,26,16,3,0,13,6,24,11,0
Youssouf Fofana,FRA,MF,Strasbourg,Ligue 1,20,1999,11.2,23,14,11,9,3,7,30,23.3,23,235,78,33.2,67,133,35,15,0,0,15,11,34,15,0
Thomas Foket,BEL,DF,Reims,Ligue 1,24,1994,27.0,55,36,31,17,7,24,45,53.3,21,300,103,34.3,139,116,45,37,5,0,32,23,78,84,1
Lamine Fomba,FRA,MF,Nîmes,Ligue 1,21,1998,15.3,54,31,11,35,8,14,42,33.3,28,430,121,28.1,110,240,80,37,3,0,34,17,71,20,0
José Fonte,POR,DF,Lille,Ligue 1,35,1983,24.5,28,15,15,13,0,13,27,48.1,14,124,45,36.3,86,32,6,22,11,0,11,16,44,147,0
Pablo Fornals,ESP,MF,West Ham,Premier League,23,1996,24.1,42,29,17,18,7,16,70,22.9,54,597,156,26.1,153,275,169,51,1,0,50,15,57,10,0
Emil Forsberg,SWE,MF,RB Leipzig,Bundesliga,27,1991,12.7,19,12,5,10,4,7,26,26.9,19,262,79,30.2,40,151,71,19,0,0,19,6,25,4,0
Hernâni Fortes,POR,MF,Levante,La Liga,27,1991,7.3,4,3,3,0,1,0,3,0.0,3,70,14,20.0,25,30,15,12,0,0,12,4,8,6,0
Ben Foster,ENG,GK,Watford,Premier League,36,1983,38.0,0,0,0,0,0,0,3,0.0,3,10,0,0.0,10,0,0,1,0,0,1,0,0,1,2
Lyle Foster,RSA,FW,Monaco,Ligue 1,18,2000,0.7,0,0,0,0,0,0,1,0.0,1,16,4,25.0,5,7,4,0,0,0,0,0,0,1,0
Timothy Fosu-Mensah,NED,DF,Manchester Utd,Premier League,21,1998,1.5,1,1,1,0,0,1,4,25.0,3,19,5,26.3,9,9,1,0,0,0,0,4,5,2,0
Dimitri Foulquier,FRA,DF,Granada,La Liga,26,1993,12.4,23,8,12,9,2,13,19,68.4,6,198,58,29.3,91,83,24,24,2,0,22,5,28,39,0
Dimitri Foulquier,FRA,DF,Watford,Premier League,26,1993,0.7,1,1,1,0,0,0,1,0.0,1,18,6,33.3,7,8,3,2,0,0,2,1,2,1,0
Juan Foyth,ARG,DF,Tottenham,Premier League,21,1998,0.8,7,4,5,1,1,2,3,66.7,1,14,5,35.7,10,4,0,2,0,0,2,3,10,4,0
Gianluca Frabotta,ITA,DF,Juventus,Serie A,20,1999,1.0,2,1,0,1,1,2,4,50.0,2,17,6,35.3,5,7,5,4,0,0,4,1,3,0,0
Raphael Framberger,GER,DF,Augsburg,Bundesliga,23,1995,13.1,46,24,26,16,4,21,36,58.3,15,192,57,29.7,91,83,18,35,11,2,24,11,57,38,0
Simon Francis,ENG,DF,Bournemouth,Premier League,34,1985,10.8,17,12,13,4,0,11,25,44.0,14,107,29,27.1,71,24,12,29,14,0,15,7,24,91,2
