Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Long Ast,Long xA,Long A-xA,Long KP,Long 1/3,Long PPA,Long CrsPA,Long Prog
Thomas Delaney,DEN,MF,Dortmund,Bundesliga,27,1991,9.2,506,586,86.3,9520,1767,216,234,92.3,218,243,89.7,64,92,69.6,0,0.0,0.0,1,38,0,0,30
Paul Delecroix,FRA,GK,Metz,Ligue 1,30,1988,1.5,27,44,61.4,1136,894,2,2,100.0,8,8,100.0,17,34,50.0,0,0.0,0.0,0,3,0,0,0
Cristian Dell'Orco,ITA,DF,Lecce,Serie A,25,1994,11.2,444,556,79.9,8924,3445,141,165,85.5,233,271,86.0,64,101,63.4,1,0.5,+0.5,6,22,12,9,38
Andy Delort,ALG,FW,Montpellier,Ligue 1,27,1991,25.3,451,765,59.0,8287,1874,230,317,72.6,147,249,59.0,66,148,44.6,3,4.1,-1.1,36,42,30,14,56
Fabian Delph,ENG,MF,Everton,Premier League,29,1989,13.2,676,778,86.9,14015,3544,248,269,92.2,295,323,91.3,126,170,74.1,0,0.3,-0.3,6,61,15,4,62
Moussa Dembélé,FRA,FW,Lyon,Ligue 1,23,1996,24.3,347,469,74.0,4919,732,218,271,80.4,94,126,74.6,20,33,60.6,2,1.8,+0.2,24,18,15,1,27
Ousmane Dembélé,FRA,FW,Barcelona,La Liga,22,1997,4.0,201,261,77.0,3426,761,107,118,90.7,70,89,78.7,20,35,57.1,0,0.6,-0.6,8,13,13,3,18
Merih Demiral,TUR,DF,Juventus,Serie A,21,1998,4.6,290,306,94.8,5505,1403,87,90,96.7,173,179,96.6,24,29,82.8,1,0.3,+0.7,1,3,2,0,13
Kerem Demirbay,GER,MF,Leverkusen,Bundesliga,26,1993,17.5,947,1214,78.0,18605,5956,407,458,88.9,370,438,84.5,154,275,56.0,5,3.8,+1.2,41,103,11,1,102
Diego Demme,GER,MF,Napoli,Serie A,27,1991,10.0,715,782,91.4,13894,2501,244,262,93.1,363,391,92.8,95,106,89.6,0,0.4,-0.4,9,93,8,1,47
Diego Demme,GER,MF,RB Leipzig,Bundesliga,27,1991,13.5,933,1076,86.7,16232,4126,443,487,91.0,390,428,91.1,87,126,69.0,0,1.1,-1.1,12,85,15,1,84
Jason Denayer,BEL,DF,Lyon,Ligue 1,24,1995,23.7,1492,1568,95.2,33324,9292,345,359,96.1,859,874,98.3,279,323,86.4,1,0.2,+0.8,3,61,1,0,60
Leander Dendoncker,BEL,MF,Wolves,Premier League,24,1995,31.1,1087,1284,84.7,22063,4879,382,456,83.8,527,589,89.5,170,203,83.7,0,0.6,-0.6,7,55,4,1,58
Kevin Denkey,TOG,FW,Nîmes,Ligue 1,18,2000,6.7,102,149,68.5,1496,289,66,86,76.7,26,41,63.4,7,9,77.8,1,0.4,+0.6,6,3,2,1,9
Stefano Denswil,NED,DF,Bologna,Serie A,26,1993,24.9,1092,1266,86.3,22656,8162,349,380,91.8,573,635,90.2,163,231,70.6,1,0.5,+0.5,9,90,8,0,86
Fabio Depaoli,ITA,MF,Sampdoria,Serie A,22,1997,20.6,479,697,68.7,8418,3704,229,273,83.9,192,265,72.5,50,111,45.0,1,2.2,-1.2,26,28,24,17,66
Memphis Depay,NED,FW,Lyon,Ligue 1,25,1994,11.3,368,485,75.9,6168,1680,208,245,84.9,110,142,77.5,42,79,53.2,2,2.9,-0.9,22,31,17,1,44
Kastriot Dermaku,ALB,DF,Parma,Serie A,27,1992,11.4,321,377,85.1,7719,2397,53,61,86.9,175,192,91.1,85,113,75.2,0,0.0,0.0,0,14,1,0,22
Daniele Dessena,ITA,MF,Brescia,Serie A,32,1987,20.8,563,710,79.3,10532,3078,247,283,87.3,236,270,87.4,73,134,54.5,0,0.2,-0.2,3,49,10,1,85
Mattia Destro,ITA,FW,Bologna,Serie A,28,1991,2.1,14,20,70.0,247,102,6,7,85.7,6,10,60.0,1,1,100.0,0,0.9,-0.9,2,2,2,0,5
Mattia Destro,ITA,FW,Genoa,Serie A,28,1991,1.7,20,26,76.9,223,37,14,16,87.5,4,5,80.0,0,0,,0,0.0,0.0,0,0,0,0,0
Gerard Deulofeu,ESP,FW,Watford,Premier League,25,1994,23.3,603,823,73.3,10192,2557,305,362,84.3,204,256,79.7,68,132,51.5,5,4.6,+0.4,45,30,30,2,59
Deyverson,BRA,FW,Getafe,La Liga,28,1991,2.3,34,68,50.0,629,177,15,25,60.0,10,18,55.6,6,15,40.0,1,0.6,+0.4,4,9,2,0,9
Samuel Di Carmine,ITA,FW,Hellas Verona,Serie A,30,1988,14.4,181,256,70.7,2206,142,117,155,75.5,40,61,65.6,5,8,62.5,0,0.6,-0.6,5,1,2,0,4
Federico Di Francesco,ITA,FW,SPAL,Serie A,25,1994,12.0,264,346,76.3,4256,1065,142,168,84.5,87,109,79.8,25,52,48.1,0,1.0,-1.0,17,9,13,2,27
Giovanni Di Lorenzo,ITA,DF,Napoli,Serie A,25,1993,33.0,2003,2274,88.1,34218,12209,975,1031,94.6,803,893,89.9,184,250,73.6,3,2.8,+0.2,30,134,39,8,173
Ángel Di María,ARG,FW,Paris S-G,Ligue 1,31,1988,22.2,940,1290,72.9,17539,5559,463,538,86.1,314,411,76.4,144,278,51.8,14,14.0,0.0,76,83,92,14,165
Boulaye Dia,SEN,FW,Reims,Ligue 1,22,1996,20.1,251,328,76.5,3609,601,150,181,82.9,73,100,73.0,15,19,78.9,1,2.3,-1.3,23,16,12,0,24
Fousseni Diabaté,MLI,FW,Amiens,Ligue 1,23,1995,13.2,362,482,75.1,5080,1361,228,276,82.6,96,133,72.2,20,36,55.6,3,1.8,+1.2,16,18,5,2,34
Moussa Diaby,FRA,FW,Leverkusen,Bundesliga,20,1999,19.7,515,700,73.6,8277,1795,282,330,85.5,173,234,73.9,47,89,52.8,5,4.7,+0.3,34,24,27,14,43
Mouctar Diakhaby,GUI,DF,Valencia,La Liga,22,1996,16.0,726,804,90.3,15578,4482,209,226,92.5,399,423,94.3,113,147,76.9,0,0.0,0.0,1,34,1,1,32
Bafodé Diakité,FRA,DF,Toulouse,Ligue 1,18,2001,15.2,568,669,84.9,11551,3783,194,213,91.1,279,305,91.5,90,138,65.2,0,0.0,0.0,1,23,3,2,31
Abdou Diallo,SEN,DF,Paris S-G,Ligue 1,23,1996,13.3,986,1061,92.9,19780,6931,337,352,95.7,490,515,95.1,149,174,85.6,1,0.1,+0.9,3,84,5,1,73
Amad Diallo,CIV,FW,Atalanta,Serie A,17,2002,0.3,12,19,63.2,175,40,7,10,70.0,5,7,71.4,0,1,0.0,0,0.1,-0.1,1,2,1,0,2
Habib Diallo,SEN,FW,Metz,Ligue 1,24,1995,24.4,318,451,70.5,4920,681,169,219,77.2,113,153,73.9,23,36,63.9,3,2.4,+0.6,26,15,5,1,19
Ibrahima Diallo,FRA,MF,Brest,Ligue 1,20,1999,17.3,729,838,87.0,15943,3013,208,248,83.9,380,409,92.9,137,166,82.5,1,0.7,+0.3,9,50,4,0,49
Moussa Diarra,MLI,DF,Toulouse,Ligue 1,18,2000,1.0,41,56,73.2,823,276,13,13,100.0,25,31,80.6,3,12,25.0,0,0.0,0.0,0,1,0,0,1
Lucas Dias,FRA,GK,Nîmes,Ligue 1,20,1999,3.5,51,97,52.6,2198,1729,7,7,100.0,15,16,93.8,29,74,39.2,0,0.0,0.0,0,2,0,0,0
Amadou Diawara,GUI,MF,Roma,Serie A,22,1997,16.9,888,996,89.2,18527,4264,282,312,90.4,440,477,92.2,157,193,81.3,1,0.5,+0.5,16,97,7,0,78
Brahim Díaz,ESP,FW,Real Madrid,La Liga,19,1999,0.7,35,40,87.5,472,117,26,29,89.7,7,7,100.0,2,2,100.0,0,0.0,0.0,0,2,1,0,2
Víctor Díaz,ESP,DF,Granada,La Liga,31,1988,32.0,1020,1507,67.7,22123,10410,357,434,82.3,457,604,75.7,195,419,46.5,5,2.9,+2.1,27,100,33,19,122
Bakaye Dibassy,MLI,DF,Amiens,Ligue 1,29,1989,20.8,732,902,81.2,13027,4119,321,357,89.9,323,365,88.5,70,149,47.0,0,0.1,-0.1,3,32,3,2,44
Eric Dier,ENG,DF,Tottenham,Premier League,25,1994,14.9,713,876,81.4,15425,4283,221,257,86.0,348,402,86.6,131,197,66.5,2,0.1,+1.9,4,56,3,0,43
Lucas Digne,FRA,DF,Everton,Premier League,26,1993,33.7,1353,1946,69.5,25922,11359,610,736,82.9,535,711,75.2,195,419,46.5,7,6.0,+1.0,70,98,41,24,151
Mitchell Dijks,NED,DF,Bologna,Serie A,26,1993,11.2,432,545,79.3,7457,3186,189,209,90.4,199,250,79.6,33,56,58.9,0,0.8,-0.8,11,38,10,7,42
Javairô Dilrosun,NED,MF,Hertha BSC,Bundesliga,21,1998,14.5,298,412,72.3,5142,1577,163,194,84.0,97,134,72.4,33,60,55.0,2,1.2,+0.8,13,29,10,5,37
Federico Dimarco,ITA,DF,Inter,Serie A,21,1997,0.3,11,14,78.6,215,65,7,8,87.5,2,4,50.0,2,2,100.0,0,0.0,0.0,0,1,0,0,1
Federico Dimarco,ITA,DF,Hellas Verona,Serie A,21,1997,5.8,315,419,75.2,5976,2519,145,161,90.1,121,147,82.3,45,95,47.4,3,2.0,+1.0,13,31,10,4,36
Tristan Dingomé,CMR,MF,Reims,Ligue 1,28,1991,9.9,269,370,72.7,4846,1060,130,156,83.3,96,126,76.2,33,54,61.1,1,1.0,0.0,12,25,14,0,39
Lois Diony,FRA,FW,Saint-Étienne,Ligue 1,26,1992,7.4,71,117,60.7,1031,180,40,51,78.4,20,41,48.8,4,11,36.4,0,0.2,-0.2,6,4,4,0,8
Issa Diop,FRA,DF,West Ham,Premier League,22,1997,30.7,755,948,79.6,15500,5635,263,292,90.1,338,391,86.4,137,226,60.6,1,0.9,+0.1,4,51,2,0,37
Papakouli Diop,SEN,MF,Eibar,La Liga,33,1986,25.0,593,806,73.6,12207,3137,211,272,77.6,275,347,79.3,104,166,62.7,0,0.5,-0.5,14,82,4,0,86
Assane Dioussé,SEN,MF,Saint-Étienne,Ligue 1,21,1997,1.3,39,51,76.5,713,213,15,18,83.3,19,26,73.1,4,5,80.0,0,0.1,-0.1,1,2,1,0,5
Axel Disasi,FRA,DF,Reims,Ligue 1,21,1998,27.0,1237,1441,85.8,29054,8796,291,318,91.5,656,709,92.5,285,400,71.3,0,0.5,-0.5,4,80,10,0,96
Tiago Djaló,POR,DF,Lille,Ligue 1,19,2000,7.3,380,432,88.0,8294,2344,103,112,92.0,201,213,94.4,71,97,73.2,0,0.0,0.0,0,16,2,0,15
Djené,TOG,DF,Getafe,La Liga,27,1991,34.0,683,933,73.2,16408,5788,149,186,80.1,345,415,83.1,177,307,57.7,0,0.4,-0.4,6,69,4,2,78
Moussa Djenepo,MLI,MF,Southampton,Premier League,21,1998,10.3,191,264,72.3,2738,896,115,135,85.2,57,79,72.2,11,29,37.9,2,1.3,+0.7,13,11,15,2,29
Koffi Djidji,CIV,DF,Torino,Serie A,26,1992,9.5,346,395,87.6,7237,2220,118,125,94.4,172,189,91.0,54,78,69.2,0,0.1,-0.1,2,13,0,0,14
Alexander Djiku,GHA,DF,Strasbourg,Ligue 1,24,1994,22.9,1066,1198,89.0,23938,7816,283,303,93.4,552,601,91.8,225,281,80.1,1,0.5,+0.5,5,66,3,1,70
Berat Djimsiti,ALB,DF,Atalanta,Serie A,26,1993,30.9,1612,1834,87.9,29384,9046,700,750,93.3,721,793,90.9,174,252,69.0,1,0.5,+0.5,10,85,5,0,85
Naïs Djouahra,FRA,FW,Real Sociedad,La Liga,19,1999,0.3,15,23,65.2,232,79,7,12,58.3,6,7,85.7,1,3,33.3,1,0.2,+0.8,2,1,1,1,1
Marko Dmitrović,SRB,GK,Eibar,La Liga,27,1992,35.0,479,1062,45.1,24005,19169,36,37,97.3,118,121,97.5,324,903,35.9,0,0.0,0.0,1,61,2,0,1
Matt Doherty,IRL,DF,Wolves,Premier League,27,1992,31.5,1369,1793,76.4,22400,9053,732,858,85.3,484,648,74.7,122,203,60.1,3,1.8,+1.2,23,86,18,9,152
Kasper Dolberg,DEN,FW,Nice,Ligue 1,21,1997,21.0,232,301,77.1,3534,243,128,161,79.5,83,100,83.0,13,15,86.7,3,1.2,+1.8,7,3,4,0,6
Keagan Dolly,RSA,MF,Montpellier,Ligue 1,26,1993,1.6,57,75,76.0,887,207,31,34,91.2,21,27,77.8,4,9,44.4,0,0.1,-0.1,4,9,2,1,6
Jaume Doménech,ESP,GK,Valencia,La Liga,28,1990,14.7,300,457,65.6,10025,7221,66,66,100.0,89,90,98.9,142,298,47.7,0,0.0,0.0,0,3,0,0,0
Nicolás Domínguez,ARG,MF,Bologna,Serie A,21,1998,7.8,349,413,84.5,6736,1703,137,151,90.7,141,163,86.5,57,77,74.0,1,0.9,+0.1,12,34,9,0,38
Giulio Donati,ITA,DF,Lecce,Serie A,29,1990,19.6,853,997,85.6,16173,6231,358,390,91.8,379,417,90.9,103,159,64.8,0,1.7,-1.7,24,62,27,18,69
Ji Dong-won,KOR,FW,Mainz 05,Bundesliga,28,1991,1.1,14,23,60.9,184,35,10,11,90.9,2,6,33.3,1,4,25.0,0,0.0,0.0,0,0,0,0,1
Anastasios Donis,GRE,FW,Reims,Ligue 1,22,1996,6.8,75,133,56.4,1233,161,36,50,72.0,28,49,57.1,7,16,43.8,0,0.2,-0.2,6,0,1,1,2
Alfredo Donnarumma,ITA,FW,Brescia,Serie A,28,1990,18.7,307,445,69.0,4792,1114,171,220,77.7,100,143,69.9,22,37,59.5,2,1.0,+1.0,16,26,15,1,39
Gianluigi Donnarumma,ITA,GK,Milan,Serie A,20,1999,35.6,873,1142,76.4,25477,15806,175,176,99.4,367,370,99.2,328,591,55.5,0,0.0,0.0,0,4,0,0,1
Gabriel Dos Santos,BRA,DF,Lille,Ligue 1,21,1997,23.2,1228,1457,84.3,26928,8973,320,343,93.3,688,752,91.5,212,343,61.8,0,0.1,-0.1,3,110,2,0,93
Mathieu Dossevi,TOG,MF,Toulouse,Ligue 1,31,1988,19.5,463,735,63.0,8149,2706,224,284,78.9,160,220,72.7,63,164,38.4,2,4.5,-2.5,48,25,27,15,55
Bas Dost,NED,FW,Eint Frankfurt,Bundesliga,30,1989,16.4,273,461,59.2,4417,978,145,214,67.8,92,172,53.5,26,45,57.8,2,1.4,+0.6,18,33,6,0,33
Abdoulaye Doucouré,MLI,MF,Watford,Premier League,26,1993,35.1,1302,1658,78.5,21927,4818,633,757,83.6,503,612,82.2,121,176,68.8,2,2.6,-0.6,33,120,33,4,110
Mamadou Doucouré,FRA,MF,M'Gladbach,Bundesliga,21,1998,0.0,9,9,100.0,160,4,4,4,100.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
Moussa Doumbia,MLI,FW,Reims,Ligue 1,24,1994,19.1,532,681,78.1,8994,1971,283,331,85.5,165,208,79.3,65,98,66.3,1,1.9,-0.9,25,37,18,3,55
Souleyman Doumbia,CIV,DF,Angers,Ligue 1,22,1996,5.0,233,303,76.9,3665,1704,133,146,91.1,83,105,79.0,14,40,35.0,1,0.3,+0.7,4,13,4,1,20
Souleyman Doumbia,CIV,DF,Rennes,Ligue 1,22,1996,1.0,38,48,79.2,681,246,15,18,83.3,21,25,84.0,1,3,33.3,0,0.1,-0.1,1,3,0,0,3
Thomas Doyle,ENG,MF,Manchester City,Premier League,17,2001,0.2,19,19,100.0,279,26,11,11,100.0,7,7,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0
Mohamed Dräger,TUN,DF,Paderborn 07,Bundesliga,23,1996,16.2,630,818,77.0,12667,4211,210,263,79.8,307,365,84.1,99,137,72.3,3,0.8,+2.2,12,29,13,3,57
Aleksandar Dragović,AUT,DF,Leverkusen,Bundesliga,28,1991,11.4,849,936,90.7,18484,5676,231,244,94.7,455,489,93.0,158,189,83.6,0,0.1,-0.1,1,69,3,0,57
Bartłomiej Drągowski,POL,GK,Fiorentina,Serie A,21,1997,31.0,647,904,71.6,18756,11371,122,122,100.0,279,283,98.6,238,489,48.7,0,0.0,0.0,0,6,0,0,0
Julian Draxler,GER,MF,Paris S-G,Ligue 1,25,1993,7.6,431,485,88.9,7215,1648,231,254,90.9,159,171,93.0,35,47,74.5,4,1.9,+2.1,11,34,19,2,44
Dominick Drexler,GER,MF,Köln,Bundesliga,29,1990,17.6,486,665,73.1,8606,2829,234,283,82.7,176,227,77.5,65,116,56.0,4,3.4,+0.6,27,34,32,11,62
Danny Drinkwater,ENG,MF,Aston Villa,Premier League,29,1990,2.9,136,167,81.4,2638,565,57,71,80.3,51,54,94.4,26,35,74.3,0,0.0,0.0,1,16,1,0,10
Danny Drinkwater,ENG,MF,Burnley,Premier League,29,1990,0.6,11,20,55.0,183,39,5,7,71.4,6,7,85.7,0,3,0.0,0,0.0,0.0,0,0,0,0,1
Josip Drmić,SUI,FW,Norwich City,Premier League,26,1992,7.2,125,164,76.2,1674,187,81,92,88.0,32,44,72.7,5,14,35.7,0,0.4,-0.4,3,5,0,0,5
Domingos Duarte,POR,DF,Granada,La Liga,24,1995,34.3,970,1218,79.6,23652,7527,190,215,88.4,535,603,88.7,240,384,62.5,1,0.1,+0.9,2,67,5,1,88
Léo Duarte,BRA,DF,Milan,Serie A,23,1996,4.5,172,195,88.2,3767,952,36,41,87.8,103,109,94.5,30,37,81.1,0,0.0,0.0,0,3,0,0,7
Óscar Duarte,CRC,DF,Levante,La Liga,30,1989,5.4,190,221,86.0,4634,1633,37,40,92.5,109,117,93.2,44,64,68.8,0,0.0,0.0,0,5,0,0,7
Rubén Duarte,ESP,DF,Alavés,La Liga,23,1995,29.6,933,1310,71.2,17337,8840,401,459,87.4,416,558,74.6,102,249,41.0,1,0.9,+0.1,11,90,16,8,93
Edgaras Dubickas,LTU,DF,Lecce,Serie A,21,1998,0.0,1,2,50.0,31,7,0,1,0.0,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,0
Leo Dubois,FRA,DF,Lyon,Ligue 1,24,1994,15.0,772,966,79.9,14482,5567,324,368,88.0,343,412,83.3,95,158,60.1,0,1.6,-1.6,14,48,13,6,74
Martin Dúbravka,SVK,GK,Newcastle Utd,Premier League,30,1989,38.0,595,1093,54.4,25699,19278,48,49,98.0,187,192,97.4,357,847,42.1,0,0.0,0.0,0,19,0,0,0
Ondrej Duda,SVK,MF,Norwich City,Premier League,24,1994,8.0,298,382,78.0,4770,1184,170,191,89.0,80,98,81.6,34,66,51.5,0,1.0,-1.0,14,17,10,2,23
Ondrej Duda,SVK,MF,Hertha BSC,Bundesliga,24,1994,5.0,152,192,79.2,2577,634,75,84,89.3,56,62,90.3,17,33,51.5,1,0.5,+0.5,6,18,4,0,17
Shane Duffy,IRL,DF,Brighton,Premier League,27,1992,13.8,515,613,84.0,12118,3497,128,143,89.5,272,302,90.1,110,157,70.1,0,0.0,0.0,1,26,4,0,23
Haris Duljević,BIH,FW,Nîmes,Ligue 1,25,1993,5.8,114,162,70.4,1794,364,63,81,77.8,40,52,76.9,7,20,35.0,3,1.3,+1.7,12,3,8,2,10
Paul Dummett,WAL,DF,Newcastle Utd,Premier League,27,1991,13.6,358,502,71.3,6797,3378,144,168,85.7,166,198,83.8,45,122,36.9,0,0.1,-0.1,4,44,4,3,27
Alfred Duncan,GHA,MF,Sassuolo,Serie A,26,1993,9.4,382,469,81.4,6437,1819,190,212,89.6,157,196,80.1,31,48,64.6,5,0.9,+4.1,12,28,14,1,42
Alfred Duncan,GHA,MF,Fiorentina,Serie A,26,1993,9.9,347,411,84.4,6555,1695,138,148,93.2,155,173,89.6,45,66,68.2,1,0.6,+0.4,7,30,16,1,47
Lewis Dunk,ENG,DF,Brighton,Premier League,27,1991,35.9,1913,2192,87.3,45041,13471,451,497,90.7,1038,1084,95.8,413,589,70.1,3,1.1,+1.9,11,131,5,0,82
Filip Đuričić,SRB,MF,Sassuolo,Serie A,27,1992,18.1,552,698,79.1,9010,2188,293,352,83.2,195,231,84.4,47,68,69.1,5,4.2,+0.8,39,44,21,1,62
Erik Durm,GER,DF,Eint Frankfurt,Bundesliga,27,1992,5.7,156,245,63.7,2751,1145,63,76,82.9,71,105,67.6,17,43,39.5,0,0.1,-0.1,3,5,4,0,17
Riza Durmisi,DEN,DF,Nice,Ligue 1,25,1994,1.8,81,100,81.0,1496,264,34,36,94.4,38,41,92.7,8,21,38.1,0,0.0,0.0,0,0,1,1,5
Hugo Duro,ESP,FW,Getafe,La Liga,19,1999,4.2,50,84,59.5,593,149,27,44,61.4,12,21,57.1,2,6,33.3,1,0.4,+0.6,3,4,1,0,3
Jean-Kevin Duverne,FRA,DF,Brest,Ligue 1,22,1997,13.1,728,849,85.7,16465,4531,196,222,88.3,371,391,94.9,157,223,70.4,0,0.2,-0.2,2,49,2,0,51
Paulo Dybala,ARG,FW,Juventus,Serie A,25,1993,23.9,1275,1528,83.4,21499,5076,704,783,89.9,381,437,87.2,155,241,64.3,6,6.6,-0.6,69,95,54,10,117
Edin Džeko,BIH,FW,Roma,Serie A,33,1986,31.7,565,813,69.5,10536,2014,248,344,72.1,208,283,73.5,91,128,71.1,7,4.9,+2.1,50,62,27,4,67
Blerim Džemaili,SUI,MF,Bologna,Serie A,33,1986,7.8,286,347,82.4,5708,1508,114,130,87.7,111,129,86.0,50,68,73.5,1,1.4,-0.4,20,34,12,0,36
Bruno Ecuele Manga,GAB,DF,Dijon,Ligue 1,31,1988,28.0,1143,1309,87.3,27069,9265,254,279,91.0,603,648,93.1,281,366,76.8,0,0.1,-0.1,4,43,3,0,51
Simone Edera,ITA,MF,Torino,Serie A,22,1997,4.4,102,130,78.5,1919,500,43,54,79.6,37,43,86.0,16,19,84.2,1,0.4,+0.6,6,6,4,0,8
Ederson,BRA,GK,Manchester City,Premier League,25,1993,34.1,928,1064,87.2,23492,13218,185,186,99.5,502,506,99.2,240,371,64.7,0,0.1,-0.1,1,11,0,0,0
John Egan,IRL,DF,Sheffield Utd,Premier League,26,1992,35.4,1017,1213,83.8,24150,6505,254,283,89.8,499,555,89.9,254,355,71.5,0,0.1,-0.1,1,67,2,0,65
Johannes Eggestein,GER,MF,Werder Bremen,Bundesliga,21,1998,5.7,145,203,71.4,2060,498,86,105,81.9,51,63,81.0,5,17,29.4,0,0.6,-0.6,6,5,3,0,11
Maximilian Eggestein,GER,MF,Werder Bremen,Bundesliga,22,1996,31.7,1151,1483,77.6,20368,6446,535,628,85.2,458,563,81.3,133,206,64.6,3,1.8,+1.2,29,126,36,5,172
Kingsley Ehizibue,NED,DF,Köln,Bundesliga,24,1995,25.9,850,1137,74.8,16175,6528,339,400,84.8,391,489,80.0,110,203,54.2,1,1.2,-0.2,17,44,20,9,74
Albin Ekdal,SWE,MF,Sampdoria,Serie A,30,1989,26.5,1012,1161,87.2,18005,4955,445,498,89.4,417,466,89.5,118,148,79.7,2,1.0,+1.0,23,102,22,1,104
Harvey Elliott,ENG,DF,Liverpool,Premier League,16,2003,0.1,12,15,80.0,204,79,7,7,100.0,4,5,80.0,1,3,33.3,0,0.0,0.0,0,2,1,1,1
Elif Elmas,MKD,MF,Napoli,Serie A,19,1999,12.6,623,685,90.9,9225,1613,374,405,92.3,199,212,93.9,34,43,79.1,1,0.9,+0.1,15,31,7,0,29
Ilay Elmkies,ISR,MF,Hoffenheim,Bundesliga,19,2000,0.0,4,4,100.0,37,5,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,1,0,1
Ahmed Elmohamady,EGY,DF,Aston Villa,Premier League,31,1987,11.5,484,633,76.5,9333,3713,211,232,90.9,189,241,78.4,78,138,56.5,1,2.6,-1.6,19,44,22,16,43
Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,25,1994,16.8,802,935,85.8,17055,4652,231,263,87.8,446,486,91.8,123,172,71.5,1,0.2,+0.8,3,55,3,3,50
Nico Elvedi,SUI,DF,M'Gladbach,Bundesliga,22,1996,29.1,1605,1740,92.2,33611,7651,446,486,91.8,880,927,94.9,264,294,89.8,0,0.1,-0.1,1,38,0,0,56
Rodrigo Ely,BRA,DF,Alavés,La Liga,25,1993,23.6,667,839,79.5,16671,5748,155,176,88.1,316,356,88.8,192,292,65.8,0,0.1,-0.1,1,27,0,0,31
Adri Embarba,ESP,MF,Espanyol,La Liga,27,1992,15.2,246,442,55.7,4591,1268,121,157,77.1,77,121,63.6,39,129,30.2,4,1.8,+2.2,18,17,16,7,23
Breel Embolo,SUI,FW,M'Gladbach,Bundesliga,22,1997,17.2,294,390,75.4,4511,923,165,196,84.2,99,128,77.3,20,32,62.5,5,4.8,+0.2,20,24,11,1,29
Emerson,BRA,DF,Betis,La Liga,20,1999,31.5,1288,1604,80.3,21617,7383,673,752,89.5,441,531,83.1,137,207,66.2,6,4.0,+2.0,30,56,50,21,93
Renaud Emond,BEL,FW,Nantes,Ligue 1,27,1991,3.2,53,78,67.9,898,186,31,39,79.5,15,23,65.2,6,9,66.7,0,0.0,0.0,2,4,0,0,3
Alan Empereur,BRA,DF,Hellas Verona,Serie A,25,1994,9.5,396,467,84.8,7730,3142,134,146,91.8,209,232,90.1,46,71,64.8,0,0.0,0.0,1,28,2,0,23
Youssef En-Nesyri,MAR,FW,Sevilla,La Liga,22,1997,8.8,103,157,65.6,1558,226,62,77,80.5,30,52,57.7,9,15,60.0,0,0.2,-0.2,4,4,1,0,6
Youssef En-Nesyri,MAR,FW,Leganés,La Liga,22,1997,15.4,163,266,61.3,2478,501,105,150,70.0,35,60,58.3,15,31,48.4,2,0.8,+1.2,7,3,10,3,13
Björn Engels,BEL,DF,Aston Villa,Premier League,24,1994,16.1,503,605,83.1,11927,3879,124,141,87.9,263,289,91.0,113,168,67.3,0,0.1,-0.1,1,46,1,1,35
Sergi Enrich,ESP,FW,Eibar,La Liga,29,1990,20.7,377,527,71.5,5236,727,244,306,79.7,90,140,64.3,24,35,68.6,4,1.4,+2.6,8,16,6,0,16
Javier Eraso,ESP,MF,Leganés,La Liga,29,1990,9.1,215,280,76.8,3354,667,127,145,87.6,62,82,75.6,17,35,48.6,0,0.6,-0.6,8,8,5,3,10
Christian Eriksen,DEN,MF,Inter,Serie A,27,1992,7.8,358,473,75.7,6648,1707,161,182,88.5,129,164,78.7,56,104,53.8,2,3.1,-1.1,24,39,7,2,39
Christian Eriksen,DEN,MF,Tottenham,Premier League,27,1992,12.2,549,743,73.9,10145,2771,272,316,86.1,186,241,77.2,84,167,50.3,2,2.0,0.0,23,57,22,1,57
Gonzalo Escalante,ARG,MF,Eibar,La Liga,26,1993,18.6,474,657,72.1,8866,2442,198,241,82.2,203,270,75.2,67,116,57.8,1,0.7,+0.3,8,49,11,2,65
Aarón Escandell,ESP,GK,Granada,La Liga,23,1995,3.0,77,128,60.2,2885,2005,10,10,100.0,29,29,100.0,38,89,42.7,0,0.0,0.0,0,6,0,0,0
Sergio Escudero,ESP,DF,Sevilla,La Liga,29,1989,8.6,475,592,80.2,8434,3455,210,236,89.0,212,251,84.5,45,87,51.7,0,0.5,-0.5,6,31,9,4,37
Bernardo Espinosa,COL,DF,Espanyol,La Liga,30,1989,25.1,826,1060,77.9,19342,6385,173,208,83.2,469,556,84.4,178,280,63.6,0,0.5,-0.5,4,29,1,0,54
Sebastiano Esposito,ITA,FW,Inter,Serie A,17,2002,2.2,41,62,66.1,717,189,22,31,71.0,11,15,73.3,6,12,50.0,0,0.1,-0.1,3,3,3,0,5
Vicente Esquerdo,ESP,MF,Valencia,La Liga,20,1999,0.2,6,9,66.7,122,56,3,3,100.0,2,4,50.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1
