Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Dribbles Succ,Dribbles Att,Dribbles Succ%,Dribbles #Pl,Dribbles Megs,Carries Carries,Carries TotDist,Carries PrgDist,Carries Prog,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Targ,Receiving Rec,Receiving Rec%,Receiving Prog
Diego Demme,GER,MF,RB Leipzig,Bundesliga,27,1991,13.5,1235,21,294,791,235,15,1205,12,21,57.1,14,1,908,4124,2215,82,22,6,17,18,1003,939,93.6,19
Jason Denayer,BEL,DF,Lyon,Ligue 1,24,1995,23.7,1768,218,980,914,34,12,1725,9,13,69.2,10,0,1302,7749,4474,63,8,0,4,5,1370,1351,98.6,6
Leander Dendoncker,BEL,MF,Wolves,Premier League,24,1995,31.1,1599,113,577,903,196,39,1583,17,21,81.0,17,1,957,4167,2106,65,16,1,23,16,1186,1011,85.2,51
Kevin Denkey,TOG,FW,Nîmes,Ligue 1,18,2000,6.7,229,3,19,104,117,28,219,8,12,66.7,8,0,150,584,265,11,5,0,21,11,324,164,50.6,70
Stefano Denswil,NED,DF,Bologna,Serie A,26,1993,24.9,1519,160,692,796,142,17,1400,7,11,63.6,8,0,856,4973,2680,74,20,1,5,3,932,915,98.2,13
Fabio Depaoli,ITA,MF,Sampdoria,Serie A,22,1997,20.6,948,57,232,405,378,50,876,22,35,62.9,23,1,581,3083,1903,81,26,12,24,25,744,562,75.5,73
Memphis Depay,NED,FW,Lyon,Ligue 1,25,1994,11.3,640,1,40,331,323,58,576,34,53,64.2,36,1,491,2181,1302,82,26,18,36,25,670,492,73.4,122
Kastriot Dermaku,ALB,DF,Parma,Serie A,27,1992,11.4,501,141,344,174,9,2,480,2,2,100.0,2,0,259,1677,967,8,1,0,0,2,291,282,96.9,3
Daniele Dessena,ITA,MF,Brescia,Serie A,32,1987,20.8,875,33,197,535,206,31,851,12,19,63.2,14,0,606,3455,1571,52,18,1,19,20,675,589,87.3,49
Mattia Destro,ITA,FW,Bologna,Serie A,28,1991,2.1,39,0,3,22,15,9,39,1,1,100.0,1,0,25,87,44,1,1,0,5,3,74,25,33.8,10
Mattia Destro,ITA,FW,Genoa,Serie A,28,1991,1.7,42,1,4,17,21,8,37,3,3,100.0,3,1,24,99,52,2,0,2,2,1,84,26,31.0,14
Gerard Deulofeu,ESP,FW,Watford,Premier League,25,1994,23.3,1126,13,145,431,667,155,1036,63,108,58.3,69,2,895,5902,3901,201,55,53,53,50,1107,769,69.5,163
Deyverson,BRA,FW,Getafe,La Liga,28,1991,2.3,96,3,6,46,47,6,93,4,6,66.7,4,2,57,168,75,3,0,0,9,5,116,70,60.3,22
Samuel Di Carmine,ITA,FW,Hellas Verona,Serie A,30,1988,14.4,387,12,26,164,206,71,360,5,7,71.4,6,0,221,718,259,13,3,5,28,17,610,277,45.4,147
Federico Di Francesco,ITA,FW,SPAL,Serie A,25,1994,12.0,478,7,61,222,242,49,439,16,28,57.1,18,2,355,2102,1143,58,20,13,24,25,488,335,68.6,100
Giovanni Di Lorenzo,ITA,DF,Napoli,Serie A,25,1993,33.0,2562,152,780,1291,658,66,2291,27,41,65.9,28,4,1785,8765,5338,224,65,12,28,20,1946,1842,94.7,77
Ángel Di María,ARG,FW,Paris S-G,Ligue 1,31,1988,22.2,1593,8,106,688,922,136,1452,72,136,52.9,77,7,1257,6639,3792,206,59,38,47,43,1407,1235,87.8,272
Boulaye Dia,SEN,FW,Reims,Ligue 1,22,1996,20.1,579,21,76,279,272,96,548,30,60,50.0,34,0,389,1836,1088,58,16,15,46,45,783,384,49.0,153
Fousseni Diabaté,MLI,FW,Amiens,Ligue 1,23,1995,13.2,648,7,110,312,288,46,641,27,45,60.0,31,2,494,2620,1488,72,26,14,43,33,626,459,73.3,103
Moussa Diaby,FRA,FW,Leverkusen,Bundesliga,20,1999,19.7,947,9,95,468,502,101,927,72,117,61.5,81,6,868,5554,3147,170,50,41,52,58,1045,770,73.7,191
Mouctar Diakhaby,GUI,DF,Valencia,La Liga,22,1996,16.0,956,160,565,434,20,4,930,8,8,100.0,8,0,656,4181,2205,37,7,0,0,4,663,648,97.7,1
Bafodé Diakité,FRA,DF,Toulouse,Ligue 1,18,2001,15.2,805,129,441,377,49,11,762,6,9,66.7,9,0,464,2701,1555,36,9,0,0,2,509,493,96.9,9
Abdou Diallo,SEN,DF,Paris S-G,Ligue 1,23,1996,13.3,1169,95,451,757,73,8,1122,17,21,81.0,18,1,894,5120,3194,101,20,1,4,6,923,906,98.2,4
Amad Diallo,CIV,FW,Atalanta,Serie A,17,2002,0.3,23,0,0,9,17,3,22,2,2,100.0,2,0,23,111,71,3,1,1,1,1,25,20,80.0,5
Habib Diallo,SEN,FW,Metz,Ligue 1,24,1995,24.4,779,39,73,384,374,109,740,28,53,52.8,36,3,479,2189,1052,58,23,15,91,48,1191,566,47.5,201
Ibrahima Diallo,FRA,MF,Brest,Ligue 1,20,1999,17.3,1005,43,345,642,119,7,983,23,36,63.9,25,3,752,4467,2358,64,19,0,18,21,700,657,93.9,25
Moussa Diarra,MLI,DF,Toulouse,Ligue 1,18,2000,1.0,65,6,39,31,0,0,61,0,0,,0,0,38,251,163,1,0,0,0,0,40,40,100.0,0
Lucas Dias,FRA,GK,Nîmes,Ligue 1,20,1999,3.5,116,109,116,0,0,0,66,0,0,,0,0,37,140,98,0,0,0,0,0,27,27,100.0,0
Amadou Diawara,GUI,MF,Roma,Serie A,22,1997,16.9,1111,35,276,760,161,6,1084,10,10,100.0,10,0,813,4711,2510,85,22,0,3,4,834,813,97.5,11
Brahim Díaz,ESP,FW,Real Madrid,La Liga,19,1999,0.7,63,0,5,39,26,7,63,2,7,28.6,3,0,55,226,147,3,2,0,4,3,65,53,81.5,6
Víctor Díaz,ESP,DF,Granada,La Liga,31,1988,32.0,1878,128,594,912,437,14,1512,15,26,57.7,15,1,836,3396,1765,73,18,0,15,9,943,861,91.3,28
Bakaye Dibassy,MLI,DF,Amiens,Ligue 1,29,1989,20.8,1139,126,537,570,95,14,1083,10,12,83.3,11,1,672,3481,1821,55,16,0,9,3,697,667,95.7,13
Eric Dier,ENG,DF,Tottenham,Premier League,25,1994,14.9,1035,118,475,547,61,11,1015,3,5,60.0,4,0,611,2850,1430,33,8,0,6,4,723,698,96.5,8
Lucas Digne,FRA,DF,Everton,Premier League,26,1993,33.7,2366,109,628,970,878,63,1827,25,43,58.1,27,2,1064,5237,3021,172,54,7,18,32,1288,1111,86.3,138
Mitchell Dijks,NED,DF,Bologna,Serie A,26,1993,11.2,650,40,202,306,193,5,547,9,26,34.6,10,5,400,2123,1299,58,16,1,8,11,419,371,88.5,20
Javairô Dilrosun,NED,MF,Hertha BSC,Bundesliga,21,1998,14.5,611,11,135,312,221,37,594,48,66,72.7,51,3,461,3098,1912,76,28,18,33,27,522,384,73.6,54
Federico Dimarco,ITA,DF,Inter,Serie A,21,1997,0.3,19,1,4,10,6,1,16,0,0,,0,0,9,55,37,1,0,0,0,1,13,8,61.5,1
Federico Dimarco,ITA,DF,Hellas Verona,Serie A,21,1997,5.8,476,17,110,215,198,18,414,4,6,66.7,4,0,298,1576,961,47,31,1,3,3,340,312,91.8,21
Tristan Dingomé,CMR,MF,Reims,Ligue 1,28,1991,9.9,449,4,54,226,180,18,438,5,9,55.6,5,0,312,873,318,13,3,2,18,13,419,339,80.9,70
Lois Diony,FRA,FW,Saint-Étienne,Ligue 1,26,1992,7.4,192,1,7,82,114,28,180,4,10,40.0,5,1,125,618,262,18,5,8,24,14,292,145,49.7,75
Issa Diop,FRA,DF,West Ham,Premier League,22,1997,30.7,1268,239,699,600,34,22,1226,4,5,80.0,4,0,602,3872,1886,49,1,0,3,5,625,603,96.5,14
Papakouli Diop,SEN,MF,Eibar,La Liga,33,1986,25.0,1049,50,165,728,197,24,1036,6,10,60.0,8,0,502,2132,812,45,18,3,16,16,605,531,87.8,37
Assane Dioussé,SEN,MF,Saint-Étienne,Ligue 1,21,1997,1.3,65,1,23,39,4,0,64,2,2,100.0,2,0,36,193,107,6,0,0,1,3,41,35,85.4,0
Axel Disasi,FRA,DF,Reims,Ligue 1,21,1998,27.0,1718,240,1034,736,60,20,1686,10,14,71.4,10,0,1141,7653,4593,113,12,1,7,5,1180,1155,97.9,14
Tiago Djaló,POR,DF,Lille,Ligue 1,19,2000,7.3,505,38,250,285,21,1,486,1,3,33.3,1,0,366,2191,1126,21,4,0,2,2,350,345,98.6,1
Djené,TOG,DF,Getafe,La Liga,27,1991,34.0,1295,133,610,680,56,14,1254,11,14,78.6,12,0,561,3865,1525,49,8,2,6,9,449,435,96.9,8
Moussa Djenepo,MLI,MF,Southampton,Premier League,21,1998,10.3,468,15,85,196,228,48,458,48,70,68.6,49,1,359,2095,1368,79,17,8,34,24,440,318,72.3,55
Koffi Djidji,CIV,DF,Torino,Serie A,26,1992,9.5,531,108,327,217,14,0,517,7,8,87.5,7,0,307,1236,557,14,4,0,3,5,293,284,96.9,1
Alexander Djiku,GHA,DF,Strasbourg,Ligue 1,24,1994,22.9,1503,134,746,782,71,19,1476,13,17,76.5,14,1,932,4556,2642,47,12,1,7,13,961,946,98.4,14
Berat Djimsiti,ALB,DF,Atalanta,Serie A,26,1993,30.9,2162,147,873,1158,259,42,2061,13,17,76.5,14,2,1333,6345,2971,96,35,1,13,8,1448,1394,96.3,42
Naïs Djouahra,FRA,FW,Real Sociedad,La Liga,19,1999,0.3,25,0,1,10,14,2,25,1,2,50.0,2,0,23,119,86,5,0,1,0,0,23,23,100.0,3
Marko Dmitrović,SRB,GK,Eibar,La Liga,27,1992,35.0,1158,931,1146,13,2,2,742,1,1,100.0,1,0,495,3202,1906,0,0,0,0,0,364,360,98.9,0
Matt Doherty,IRL,DF,Wolves,Premier League,27,1992,31.5,2158,82,509,1099,660,95,1823,29,53,54.7,30,5,1186,5553,3564,174,55,10,45,23,1542,1319,85.5,113
Kasper Dolberg,DEN,FW,Nice,Ligue 1,21,1997,21.0,552,30,59,268,261,70,507,18,38,47.4,18,2,365,1406,544,30,12,7,48,35,660,386,58.5,164
Keagan Dolly,RSA,MF,Montpellier,Ligue 1,26,1993,1.6,92,2,6,46,49,1,86,3,5,60.0,3,0,67,267,135,9,5,0,1,4,83,60,72.3,17
Jaume Doménech,ESP,GK,Valencia,La Liga,28,1990,14.7,500,457,500,0,0,0,322,0,0,,0,0,213,867,505,0,0,0,0,0,169,168,99.4,0
Nicolás Domínguez,ARG,MF,Bologna,Serie A,21,1998,7.8,488,17,120,275,114,7,462,6,9,66.7,7,0,286,1160,540,15,2,0,2,3,332,291,87.7,22
Giulio Donati,ITA,DF,Lecce,Serie A,29,1990,19.6,1150,101,412,560,257,17,1004,8,19,42.1,8,0,699,4250,2813,113,34,10,4,9,773,735,95.1,15
Ji Dong-won,KOR,FW,Mainz 05,Bundesliga,28,1991,1.1,36,0,2,17,18,5,35,0,2,0.0,0,0,25,56,18,1,1,0,3,5,34,31,91.2,10
Anastasios Donis,GRE,FW,Reims,Ligue 1,22,1996,6.8,204,6,24,90,118,24,193,25,35,71.4,26,0,164,1268,668,30,10,3,12,10,292,145,49.7,48
Alfredo Donnarumma,ITA,FW,Brescia,Serie A,28,1990,18.7,613,3,48,293,309,104,578,14,26,53.8,16,0,432,1987,1004,64,18,13,25,28,779,449,57.6,198
Gianluigi Donnarumma,ITA,GK,Milan,Serie A,20,1999,35.6,1245,1113,1241,4,0,0,897,0,0,,0,0,599,2727,1430,0,0,0,0,0,557,554,99.5,0
Gabriel Dos Santos,BRA,DF,Lille,Ligue 1,21,1997,23.2,1726,139,742,1039,54,26,1675,5,7,71.4,6,0,1112,6270,3498,118,8,0,6,8,1189,1173,98.7,14
Mathieu Dossevi,TOG,MF,Toulouse,Ligue 1,31,1988,19.5,977,11,129,397,537,71,875,32,57,56.1,35,0,711,4607,2594,145,44,15,44,42,881,643,73.0,133
Bas Dost,NED,FW,Eint Frankfurt,Bundesliga,30,1989,16.4,584,23,46,331,218,76,570,4,7,57.1,5,1,200,474,218,8,3,2,23,7,759,447,58.9,143
Abdoulaye Doucouré,MLI,MF,Watford,Premier League,26,1993,35.1,2065,77,424,1112,662,99,2053,49,78,62.8,51,2,1427,6242,3302,144,48,8,43,50,1619,1369,84.6,147
Mamadou Doucouré,FRA,MF,M'Gladbach,Bundesliga,21,1998,0.0,9,0,6,5,0,0,9,0,0,,0,0,7,36,4,0,0,0,0,0,8,8,100.0,0
Moussa Doumbia,MLI,FW,Reims,Ligue 1,24,1994,19.1,982,10,130,497,476,74,945,61,103,59.2,64,1,815,5115,3095,157,60,26,51,47,890,693,77.9,156
Souleyman Doumbia,CIV,DF,Angers,Ligue 1,22,1996,5.0,362,22,134,182,83,1,299,4,7,57.1,5,3,222,1400,869,41,21,0,6,5,217,208,95.9,11
Souleyman Doumbia,CIV,DF,Rennes,Ligue 1,22,1996,1.0,59,3,14,32,15,1,49,4,5,80.0,4,0,38,124,92,3,0,0,0,1,34,32,94.1,2
Thomas Doyle,ENG,MF,Manchester City,Premier League,17,2001,0.2,20,0,2,16,7,0,20,0,0,,0,0,19,100,20,0,0,0,0,0,19,19,100.0,1
Mohamed Dräger,TUN,DF,Paderborn 07,Bundesliga,23,1996,16.2,1039,55,381,507,268,23,870,21,52,40.4,23,3,645,4237,2494,81,35,11,19,29,638,582,91.2,40
Aleksandar Dragović,AUT,DF,Leverkusen,Bundesliga,28,1991,11.4,1051,62,438,616,58,3,1004,1,1,100.0,1,0,736,3317,1860,54,13,0,3,3,779,769,98.7,3
Bartłomiej Drągowski,POL,GK,Fiorentina,Serie A,21,1997,31.0,984,901,983,2,0,0,686,0,0,,0,0,405,2278,1284,1,0,0,1,0,355,352,99.2,0
Julian Draxler,GER,MF,Paris S-G,Ligue 1,25,1993,7.6,560,4,76,360,181,22,545,13,21,61.9,13,0,467,2590,1392,71,28,3,7,11,491,444,90.4,53
Dominick Drexler,GER,MF,Köln,Bundesliga,29,1990,17.6,872,28,174,401,362,56,830,23,40,57.5,23,0,608,3632,1782,95,30,13,31,27,716,556,77.7,113
Danny Drinkwater,ENG,MF,Aston Villa,Premier League,29,1990,2.9,199,6,62,110,33,2,195,2,3,66.7,2,0,117,455,159,3,0,0,2,6,136,126,92.6,4
Danny Drinkwater,ENG,MF,Burnley,Premier League,29,1990,0.6,26,2,6,19,1,0,25,0,1,0.0,0,0,11,37,0,0,0,0,0,1,16,11,68.8,1
Josip Drmić,SUI,FW,Norwich City,Premier League,26,1992,7.2,241,6,20,135,96,24,229,6,14,42.9,6,2,155,488,158,11,5,3,25,13,301,160,53.2,52
Domingos Duarte,POR,DF,Granada,La Liga,24,1995,34.3,1566,252,900,709,45,21,1470,6,9,66.7,8,2,781,4778,2595,46,3,0,8,0,854,829,97.1,16
Léo Duarte,BRA,DF,Milan,Serie A,23,1996,4.5,233,33,131,104,9,6,217,0,0,,0,0,138,652,270,3,1,0,1,1,151,151,100.0,0
Óscar Duarte,CRC,DF,Levante,La Liga,30,1989,5.4,299,79,207,98,8,6,289,1,1,100.0,1,0,161,898,450,5,0,0,0,1,181,179,98.9,3
Rubén Duarte,ESP,DF,Alavés,La Liga,23,1995,29.6,1651,97,539,828,346,33,1323,4,10,40.0,5,0,745,3514,1761,74,24,3,14,16,791,730,92.3,31
Edgaras Dubickas,LTU,DF,Lecce,Serie A,21,1998,0.0,2,0,0,2,0,0,2,0,0,,0,0,2,8,3,0,0,0,0,0,3,2,66.7,1
Leo Dubois,FRA,DF,Lyon,Ligue 1,24,1994,15.0,1106,47,311,577,286,10,943,12,22,54.5,12,0,712,3642,2011,72,21,1,14,9,752,701,93.2,43
Martin Dúbravka,SVK,GK,Newcastle Utd,Premier League,30,1989,38.0,1201,1032,1195,7,0,0,719,0,0,,0,0,435,2609,1424,0,0,0,3,0,338,338,100.0,0
Ondrej Duda,SVK,MF,Norwich City,Premier League,24,1994,8.0,467,16,79,250,156,9,429,5,12,41.7,5,3,278,1167,487,22,7,1,14,3,401,307,76.6,34
Ondrej Duda,SVK,MF,Hertha BSC,Bundesliga,24,1994,5.0,257,6,39,149,88,9,240,13,22,59.1,14,0,208,781,362,16,5,4,11,10,209,171,81.8,19
Shane Duffy,IRL,DF,Brighton,Premier League,27,1992,13.8,800,124,505,302,35,16,766,2,5,40.0,3,0,420,1929,1021,17,4,0,6,2,465,455,97.8,9
Haris Duljević,BIH,FW,Nîmes,Ligue 1,25,1993,5.8,236,1,23,108,131,14,226,12,19,63.2,13,0,190,1258,732,37,17,7,8,16,238,161,67.6,35
Paul Dummett,WAL,DF,Newcastle Utd,Premier League,27,1991,13.6,663,92,338,260,86,6,613,1,3,33.3,1,0,327,1276,634,18,5,1,3,1,358,335,93.6,13
Alfred Duncan,GHA,MF,Sassuolo,Serie A,26,1993,9.4,597,27,119,337,179,18,582,17,32,53.1,20,2,440,1767,975,46,16,2,12,16,509,446,87.6,41
Alfred Duncan,GHA,MF,Fiorentina,Serie A,26,1993,9.9,516,14,111,299,158,13,505,25,39,64.1,26,4,402,1964,1261,46,26,1,12,19,434,392,90.3,35
Lewis Dunk,ENG,DF,Brighton,Premier League,27,1991,35.9,2547,437,1564,1027,104,43,2448,3,7,42.9,3,0,1596,8641,4679,76,16,0,7,10,1737,1712,98.6,26
Filip Đuričić,SRB,MF,Sassuolo,Serie A,27,1992,18.1,962,17,115,482,449,59,930,38,61,62.3,40,6,736,4342,2655,113,47,10,30,54,885,714,80.7,114
Erik Durm,GER,DF,Eint Frankfurt,Bundesliga,27,1992,5.7,322,11,82,124,132,16,276,5,7,71.4,5,0,188,994,427,20,10,1,8,8,213,170,79.8,31
Riza Durmisi,DEN,DF,Nice,Ligue 1,25,1994,1.8,117,4,29,53,38,1,94,1,3,33.3,2,0,73,349,178,12,1,0,4,1,86,77,89.5,9
Hugo Duro,ESP,FW,Getafe,La Liga,19,1999,4.2,145,4,15,58,80,24,142,0,1,0.0,0,0,73,287,140,8,5,3,18,11,202,97,48.0,44
Jean-Kevin Duverne,FRA,DF,Brest,Ligue 1,22,1997,13.1,999,137,577,470,34,5,975,8,13,61.5,9,0,654,4239,2279,45,7,0,1,5,686,679,99.0,4
Paulo Dybala,ARG,FW,Juventus,Serie A,25,1993,23.9,1884,3,116,868,1049,124,1737,63,110,57.3,69,6,1369,6905,3449,207,82,36,50,49,1740,1522,87.5,237
Edin Džeko,BIH,FW,Roma,Serie A,33,1986,31.7,1223,37,70,575,652,242,1182,40,74,54.1,45,0,743,3762,1677,84,25,26,86,40,1558,965,61.9,368
Blerim Džemaili,SUI,MF,Bologna,Serie A,33,1986,7.8,456,12,72,286,134,14,437,7,13,53.8,9,1,308,1764,1078,49,17,1,8,21,359,302,84.1,31
Bruno Ecuele Manga,GAB,DF,Dijon,Ligue 1,31,1988,28.0,1617,268,1053,613,41,24,1564,6,9,66.7,6,0,968,4625,2169,43,3,1,8,10,1019,1001,98.2,8
Simone Edera,ITA,MF,Torino,Serie A,22,1997,4.4,200,2,27,90,105,17,184,4,14,28.6,5,1,144,608,397,25,10,1,9,13,193,134,69.4,34
Ederson,BRA,GK,Manchester City,Premier League,25,1993,34.1,1134,947,1122,24,0,0,950,0,0,,0,0,703,3200,2142,1,0,0,2,0,668,665,99.6,0
John Egan,IRL,DF,Sheffield Utd,Premier League,26,1992,35.4,1670,248,898,790,65,47,1638,3,3,100.0,3,1,803,4641,2568,58,3,0,8,1,861,831,96.5,29
Johannes Eggestein,GER,MF,Werder Bremen,Bundesliga,21,1998,5.7,273,6,50,131,111,24,267,1,5,20.0,2,1,194,1033,439,19,7,4,13,10,246,180,73.2,42
Maximilian Eggestein,GER,MF,Werder Bremen,Bundesliga,22,1996,31.7,1831,74,380,1054,514,45,1757,21,44,47.7,21,1,1222,5617,3037,148,62,7,32,36,1418,1207,85.1,101
Kingsley Ehizibue,NED,DF,Köln,Bundesliga,24,1995,25.9,1523,102,561,705,367,21,1298,36,65,55.4,39,3,845,4427,2622,113,44,10,33,27,878,800,91.1,42
Albin Ekdal,SWE,MF,Sampdoria,Serie A,30,1989,26.5,1454,80,396,914,256,27,1393,24,33,72.7,24,2,919,5797,3361,141,32,2,12,29,942,866,91.9,46
Harvey Elliott,ENG,DF,Liverpool,Premier League,16,2003,0.1,16,0,0,5,11,0,12,1,1,100.0,1,0,10,27,5,0,0,0,0,1,14,11,78.6,2
Elif Elmas,MKD,MF,Napoli,Serie A,19,1999,12.6,812,11,119,470,288,28,804,27,33,81.8,28,0,680,3393,1781,105,36,5,18,19,776,660,85.1,78
Ilay Elmkies,ISR,MF,Hoffenheim,Bundesliga,19,2000,0.0,5,1,2,1,2,0,5,0,0,,0,0,2,15,8,0,0,0,0,0,4,3,75.0,0
Ahmed Elmohamady,EGY,DF,Aston Villa,Premier League,31,1987,11.5,718,49,211,329,236,17,622,6,9,66.7,7,0,429,2281,1376,64,35,3,4,5,462,424,91.8,21
Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,25,1994,16.8,1145,147,561,614,56,15,1094,2,5,40.0,2,0,694,4646,2404,54,6,0,2,6,722,709,98.2,9
Nico Elvedi,SUI,DF,M'Gladbach,Bundesliga,22,1996,29.1,2022,258,1199,948,36,13,1973,8,9,88.9,8,0,1311,7731,4406,65,12,0,5,6,1362,1334,97.9,9
Rodrigo Ely,BRA,DF,Alavés,La Liga,25,1993,23.6,1111,160,635,496,22,15,1075,4,4,100.0,4,0,528,2502,937,18,1,0,3,8,569,544,95.6,15
Adri Embarba,ESP,MF,Espanyol,La Liga,27,1992,15.2,682,15,108,293,342,31,611,35,70,50.0,40,3,469,2657,1533,79,21,7,38,33,617,414,67.1,105
Breel Embolo,SUI,FW,M'Gladbach,Bundesliga,22,1997,17.2,699,6,56,368,329,96,678,36,83,43.4,41,7,555,2286,1285,73,28,15,58,66,828,522,63.0,180
Emerson,BRA,DF,Betis,La Liga,20,1999,31.5,2008,101,596,874,673,96,1719,21,41,51.2,22,2,1234,6415,4022,200,59,21,43,36,1339,1221,91.2,106
Renaud Emond,BEL,FW,Nantes,Ligue 1,27,1991,3.2,113,6,19,63,34,11,110,2,4,50.0,2,0,57,288,162,6,2,1,7,2,129,77,59.7,23
Alan Empereur,BRA,DF,Hellas Verona,Serie A,25,1994,9.5,572,77,272,291,32,3,548,3,3,100.0,3,0,346,1383,675,24,8,0,1,3,353,344,97.5,3
Youssef En-Nesyri,MAR,FW,Sevilla,La Liga,22,1997,8.8,261,9,29,145,103,43,248,6,14,42.9,6,0,136,552,307,15,6,7,24,18,345,188,54.5,76
Youssef En-Nesyri,MAR,FW,Leganés,La Liga,22,1997,15.4,469,21,38,211,248,71,458,17,35,48.6,19,3,253,1194,694,37,14,12,42,26,744,335,45.0,124
Björn Engels,BEL,DF,Aston Villa,Premier League,24,1994,16.1,776,154,491,308,34,13,757,2,2,100.0,2,0,435,2538,1453,36,9,0,0,2,469,461,98.3,9
Sergi Enrich,ESP,FW,Eibar,La Liga,29,1990,20.7,746,14,49,342,374,84,717,9,12,75.0,10,3,357,1076,255,13,4,1,61,27,1062,527,49.6,212
Javier Eraso,ESP,MF,Leganés,La Liga,29,1990,9.1,387,5,37,195,172,29,358,3,6,50.0,3,1,239,885,366,19,8,1,20,24,356,252,70.8,62
Christian Eriksen,DEN,MF,Inter,Serie A,27,1992,7.8,537,1,54,278,228,26,472,6,10,60.0,6,0,342,1460,740,36,10,4,11,10,456,383,84.0,55
Christian Eriksen,DEN,MF,Tottenham,Premier League,27,1992,12.2,868,17,136,433,348,21,779,3,12,25.0,3,0,554,2429,1368,58,20,6,17,14,679,573,84.4,47
Gonzalo Escalante,ARG,MF,Eibar,La Liga,26,1993,18.6,851,32,134,530,226,33,833,18,24,75.0,21,0,424,1815,809,44,17,1,14,13,512,431,84.2,49
Aarón Escandell,ESP,GK,Granada,La Liga,23,1995,3.0,133,114,132,1,0,0,95,0,0,,0,0,68,425,285,0,0,0,0,0,45,45,100.0,0
Sergio Escudero,ESP,DF,Sevilla,La Liga,29,1989,8.6,707,29,236,351,148,12,610,7,11,63.6,8,1,406,1535,931,36,12,1,7,8,452,418,92.5,28
Bernardo Espinosa,COL,DF,Espanyol,La Liga,30,1989,25.1,1335,176,785,537,67,40,1299,1,1,100.0,1,0,617,3057,1429,19,0,1,12,3,745,701,94.1,31
Sebastiano Esposito,ITA,FW,Inter,Serie A,17,2002,2.2,103,0,13,32,64,21,94,1,4,25.0,2,0,63,193,85,7,1,2,6,5,112,65,58.0,20
Vicente Esquerdo,ESP,MF,Valencia,La Liga,20,1999,0.2,17,1,5,9,5,0,17,0,1,0.0,0,0,14,65,6,0,0,0,3,2,16,13,81.3,3
Alexander Esswein,GER,FW,Hertha BSC,Bundesliga,29,1990,2.4,129,9,41,59,39,6,122,2,3,66.7,2,1,68,399,229,7,3,2,3,0,94,80,85.1,15
Pervis Estupiñán,ECU,DF,Osasuna,La Liga,21,1998,33.1,2256,102,611,1144,674,46,1873,63,108,58.3,68,3,1360,7520,4963,219,81,10,58,52,1348,1193,88.5,80
Oghenekaro Etebo,NGA,MF,Getafe,La Liga,23,1995,6.4,293,6,58,161,95,13,289,6,9,66.7,6,0,188,990,522,29,9,2,11,9,194,162,83.5,27
Beñat Etxebarria,ESP,MF,Athletic Club,La Liga,32,1987,4.4,235,8,34,153,57,4,203,0,1,0.0,1,0,124,402,189,8,3,0,2,4,141,129,91.5,6
Xabier Etxeita,ESP,DF,Getafe,La Liga,31,1987,16.1,581,64,252,309,30,11,564,0,0,,0,0,154,789,365,11,0,0,0,1,173,168,97.1,8
Antony Evans,ENG,MF,Paderborn 07,Bundesliga,20,1998,1.7,95,5,25,33,43,3,80,2,4,50.0,3,0,44,203,92,5,1,0,0,5,58,48,82.8,10
Jonny Evans,NIR,DF,Leicester City,Premier League,31,1988,37.6,2810,399,1486,1371,104,39,2732,9,10,90.0,9,0,1775,9411,5255,119,11,0,6,7,1906,1871,98.2,25
Edu Expósito,ESP,MF,Eibar,La Liga,22,1996,25.7,1174,33,194,732,319,24,1153,26,36,72.2,26,0,752,3613,1619,79,25,7,23,22,756,671,88.8,61
Valentin Eysseric,FRA,MF,Fiorentina,Serie A,27,1992,0.5,31,0,0,16,18,4,28,1,1,100.0,1,0,25,168,113,7,2,0,2,1,27,22,81.5,9
Valentin Eysseric,FRA,FW,Hellas Verona,Serie A,27,1992,3.9,178,1,14,74,102,11,158,2,5,40.0,2,0,111,547,298,19,6,1,4,7,168,127,75.6,31
Łukasz Fabiański,POL,GK,West Ham,Premier League,34,1985,23.5,728,656,728,0,0,0,465,1,1,100.0,1,0,304,1947,977,0,0,0,1,0,229,226,98.7,0
Fabinho,BRA,MF,Liverpool,Premier League,25,1993,23.1,1735,42,381,1115,324,13,1715,10,12,83.3,11,1,1136,4964,2236,85,25,1,11,12,1257,1205,95.9,44
Fábio,BRA,DF,Nantes,Ligue 1,29,1990,9.3,638,23,193,333,151,4,534,6,6,100.0,6,0,348,1899,1284,45,19,2,8,7,375,355,94.7,4
Cesc Fàbregas,ESP,MF,Monaco,Ligue 1,32,1987,10.3,825,18,125,457,284,27,763,6,8,75.0,6,0,556,1990,1072,50,20,6,9,6,739,652,88.2,59
Fabricio,ESP,GK,Mallorca,La Liga,31,1987,1.0,35,32,35,0,0,0,23,0,0,,0,0,15,60,22,0,0,0,1,0,14,14,100.0,0
Ralf Fährmann,GER,GK,Norwich City,Premier League,30,1988,0.2,12,11,11,1,0,0,9,0,0,,0,0,4,17,13,0,0,0,0,0,4,4,100.0,0
