Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Press,Pass Types Sw,Pass Types Crs,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Height Ground,Height Low,Height High,Body Parts Left,Body Parts Right,Body Parts Head,Body Parts TI,Body Parts Other,Outcomes Cmp,Outcomes Off,Outcomes Out,Outcomes Int,Outcomes Blocks
Rober,ESP,DF,Levante,La Liga,23,1995,31.7,1095,1036,59,54,1,181,39,1,0,0,0,0,699,190,206,185,798,72,5,3,897,4,19,19,18
Sergi Roberto,ESP,DF,Barcelona,La Liga,26,1992,23.2,1779,1639,140,20,5,280,15,28,0,0,0,0,1425,244,110,214,1378,51,120,7,1603,5,15,28,35
Patrick Roberts,ENG,FW,Girona,La Liga,21,1997,6.7,196,187,9,2,3,26,4,10,1,0,1,0,145,26,25,154,28,6,5,1,156,1,3,7,3
Andrew Robertson,SCO,DF,Liverpool,Premier League,24,1994,35.7,2800,2460,340,34,2,228,61,112,5,0,3,0,1822,463,515,2246,147,91,301,0,2287,4,43,74,60
Joel Robles,ESP,GK,Betis,La Liga,28,1990,5.0,186,143,43,15,0,19,4,0,0,0,0,0,105,9,72,15,140,0,0,20,147,1,4,0,0
Marc Roca,ESP,MF,Espanyol,La Liga,21,1996,34.6,1937,1865,72,67,8,290,63,6,2,0,0,0,1436,189,312,1475,344,91,2,4,1696,2,18,22,21
Christopher Rocchia,FRA,DF,Marseille,Ligue 1,20,1998,0.0,7,6,1,0,0,0,0,1,0,0,0,0,4,3,0,6,0,0,1,0,6,0,0,0,0
Kenny Rocha Santos,CPV,DF,Saint-Étienne,Ligue 1,18,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rubén Rochina,ESP,MF,Levante,La Liga,27,1991,20.0,1025,905,120,44,6,176,56,36,40,14,1,1,590,144,291,808,175,23,4,4,708,11,30,28,33
Sebastian Rode,GER,MF,Eint Frankfurt,Bundesliga,27,1990,10.3,539,500,39,16,0,92,14,15,21,3,2,2,358,72,109,95,374,52,2,7,441,1,12,8,8
Ronny Rodelin,FRA,MF,Guingamp,Ligue 1,28,1989,8.8,306,299,7,1,0,78,7,7,0,0,0,0,184,42,80,39,201,33,3,2,216,3,8,5,8
Rodri,ESP,MF,Atlético Madrid,La Liga,22,1996,30.4,1937,1898,39,39,2,392,55,1,0,0,0,0,1508,211,218,279,1503,101,0,7,1767,1,16,21,13
Rodrigo,ESP,FW,Valencia,La Liga,27,1991,28.1,867,840,27,1,7,160,24,39,3,0,0,0,614,159,94,672,107,43,6,22,621,7,19,32,33
Kévin Rodrigues,POR,DF,Real Sociedad,La Liga,24,1994,5.4,239,190,49,4,0,36,6,12,0,0,0,0,139,50,50,158,20,12,45,0,186,1,5,5,11
Alejandro Rodríguez,ESP,FW,Empoli,Serie A,27,1991,0.3,5,4,1,0,0,1,0,0,0,0,0,0,1,1,3,0,3,1,0,0,2,0,0,0,0
Ángel Rodríguez,ESP,FW,Getafe,La Liga,31,1987,20.2,377,364,13,1,1,89,12,22,0,0,0,0,205,83,89,50,273,33,2,4,242,3,16,11,22
Óscar Rodríguez Arnaiz,ESP,MF,Leganés,La Liga,20,1998,27.8,1088,954,134,33,1,170,55,64,73,11,12,3,653,158,277,125,868,67,4,6,757,3,31,22,36
James Rodríguez,COL,MF,Bayern Munich,Bundesliga,27,1991,12.6,967,864,103,28,6,166,67,36,59,6,12,0,688,94,185,855,79,21,8,3,805,5,13,16,19
Ricardo Rodríguez,SUI,DF,Milan,Serie A,25,1992,33.9,2169,1857,312,44,5,339,88,55,8,0,1,0,1445,266,458,1378,459,51,260,4,1819,7,32,32,48
Marko Rog,CRO,MF,Napoli,Serie A,23,1995,3.7,188,182,6,3,0,37,0,0,1,0,0,0,164,17,7,15,165,4,0,1,173,2,0,3,2
Marko Rog,CRO,MF,Sevilla,La Liga,23,1995,4.0,216,207,9,5,0,49,4,2,1,0,1,0,148,43,25,18,166,20,2,3,183,0,1,3,4
Rogério,BRA,DF,Sassuolo,Serie A,20,1998,29.7,1753,1432,321,30,0,257,43,80,1,0,0,0,1068,305,380,1249,152,50,290,3,1394,4,30,38,64
Marcos Rojo,ARG,DF,Manchester Utd,Premier League,28,1990,2.4,136,124,12,5,0,24,5,2,0,0,0,0,81,19,36,105,13,8,7,0,101,2,4,2,5
Diego Rolán,URU,FW,Alavés,La Liga,25,1993,3.3,89,86,3,0,0,25,1,4,0,0,0,0,64,14,11,9,74,4,1,0,73,0,1,3,2
Diego Rolán,URU,MF,Leganés,La Liga,25,1993,2.4,94,88,6,1,0,21,0,5,1,0,0,0,56,13,25,7,72,11,4,0,68,3,4,1,2
Rolando,POR,DF,Marseille,Ligue 1,32,1985,8.9,415,407,8,6,0,56,7,0,0,0,0,0,319,36,60,84,292,28,2,4,360,1,7,4,3
Esteban Rolón,ARG,MF,Genoa,Serie A,23,1995,11.6,371,356,15,8,1,77,7,6,2,0,0,0,239,46,86,53,287,21,4,1,281,1,10,15,8
Filippo Romagna,ITA,DF,Cagliari,Serie A,21,1997,16.4,669,650,19,17,0,107,14,1,0,0,0,0,519,41,109,60,549,40,2,2,589,0,15,5,5
Alessio Romagnoli,ITA,DF,Milan,Serie A,23,1995,31.6,1757,1711,46,42,1,197,40,1,0,0,0,0,1440,117,200,1463,186,58,4,7,1611,3,16,9,7
Alaixys Romao,TOG,MF,Reims,Ligue 1,34,1984,35.1,1431,1378,53,50,5,258,38,9,0,0,0,0,968,218,245,179,1118,103,3,2,1135,6,37,19,36
Cristian Romero,ARG,DF,Genoa,Serie A,20,1998,26.0,818,781,37,35,0,140,22,0,0,0,0,0,543,106,169,88,637,62,2,7,667,5,10,9,9
Oriol Romeu,ESP,MF,Southampton,Premier League,26,1991,23.7,1110,1090,20,10,2,206,23,5,0,0,0,0,722,149,239,171,814,86,3,7,896,3,15,23,29
Rômulo,ITA,DF,Lazio,Serie A,31,1987,8.6,427,351,76,8,0,58,11,28,14,2,6,1,264,71,92,17,346,6,54,1,352,0,4,5,13
Rômulo,ITA,MF,Genoa,Serie A,31,1987,15.0,679,544,135,29,0,89,34,44,34,0,0,0,407,89,183,42,548,15,71,1,494,0,12,17,24
Cristiano Ronaldo,POR,FW,Juventus,Serie A,33,1985,29.9,1137,1088,49,12,5,260,24,59,3,0,0,0,880,128,129,172,887,29,26,12,935,2,9,28,31
Facundo Roncaglia,ARG,DF,Celta Vigo,La Liga,31,1987,11.9,570,532,38,9,0,84,7,4,0,0,0,0,427,56,87,59,440,34,29,2,474,0,17,7,11
Facundo Roncaglia,ARG,DF,Valencia,La Liga,31,1987,6.7,289,268,21,5,0,32,5,1,0,0,0,0,180,51,58,27,215,25,16,1,238,0,8,6,7
Salomón Rondón,VEN,FW,Newcastle Utd,Premier League,28,1989,28.9,774,745,29,0,1,254,7,12,0,0,0,0,406,192,176,86,475,73,3,23,544,4,9,27,27
Valentin Rongier,FRA,MF,Nantes,Ligue 1,23,1994,35.8,1973,1807,166,85,9,418,94,50,50,7,4,1,1386,254,333,375,1489,76,8,3,1596,6,36,31,45
Frederik Rønnow,DEN,GK,Eint Frankfurt,Bundesliga,25,1992,1.4,51,36,15,3,0,9,0,0,0,0,0,0,11,0,40,5,43,0,0,2,27,0,1,0,0
Marten de Roon,NED,MF,Atalanta,Serie A,27,1991,33.1,2212,2135,77,59,6,319,47,25,0,0,0,0,1762,199,251,303,1771,87,18,4,1936,3,25,30,34
Roberto Rosales,VEN,DF,Espanyol,La Liga,29,1988,19.4,1141,932,209,18,4,227,27,40,0,0,0,0,580,263,298,149,725,52,191,1,880,4,27,25,40
Danny Rose,ENG,DF,Tottenham,Premier League,28,1990,20.0,1166,964,202,23,1,135,35,67,17,2,10,2,708,198,260,794,152,40,162,7,863,3,23,37,59
Valentin Rosier,FRA,DF,Dijon,Ligue 1,21,1996,16.2,842,682,160,11,0,122,14,19,0,0,0,0,535,150,157,77,576,31,149,0,708,2,13,10,25
Luca Rossettini,ITA,DF,Chievo,Serie A,33,1985,20.3,829,808,21,18,0,82,21,2,0,0,0,0,556,77,196,135,600,70,3,3,694,3,15,7,6
Francesco Rossi,ITA,GK,Atalanta,Serie A,27,1991,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Jérôme Roussillon,FRA,DF,Wolfsburg,Bundesliga,25,1993,27.3,1351,1110,241,19,0,230,40,88,0,0,0,0,764,248,339,942,131,46,222,1,1020,1,38,30,49
Nolan Roux,FRA,FW,Guingamp,Ligue 1,30,1988,17.1,381,350,31,0,0,102,4,6,0,0,0,0,205,96,80,12,284,38,0,16,261,1,7,10,17
Aaron Rowe,ENG,FW,Huddersfield,Premier League,17,2000,0.8,17,17,0,0,0,4,0,0,0,0,0,0,10,4,3,6,10,1,0,0,13,0,1,1,0
Waldo Rubio,ESP,MF,Valladolid,La Liga,22,1995,5.5,151,150,1,0,0,28,3,14,0,0,0,0,90,27,34,23,113,8,1,3,93,2,3,4,11
John Ruddy,ENG,GK,Wolves,Premier League,31,1986,1.0,21,12,9,2,0,1,1,0,0,0,0,0,7,2,12,0,16,0,0,3,15,0,2,0,0
Antonio Rüdiger,GER,DF,Chelsea,Premier League,25,1993,31.9,2511,2449,62,48,2,211,98,0,0,0,0,0,2047,190,274,313,2043,69,14,22,2298,7,28,37,8
Sebastian Rudy,GER,MF,Schalke 04,Bundesliga,28,1990,15.1,671,631,40,28,2,141,19,7,8,0,4,0,445,97,129,81,531,42,4,8,540,3,6,10,20
Stéphane Ruffier,FRA,GK,Saint-Étienne,Ligue 1,31,1986,37.0,1177,735,442,132,0,107,21,0,0,0,0,0,516,32,629,41,930,0,0,152,728,1,29,2,4
Daniele Rugani,ITA,DF,Juventus,Serie A,24,1994,15.0,781,765,16,16,0,109,17,0,0,0,0,0,623,59,99,91,624,39,0,2,705,1,9,5,1
Mário Rui,POR,DF,Napoli,Serie A,27,1991,15.7,1300,1149,151,15,5,168,26,55,10,0,0,0,821,190,289,1043,86,35,126,7,1045,3,17,18,43
Abel Ruiz,ESP,FW,Barcelona,La Liga,18,2000,0.2,12,12,0,0,0,1,0,2,0,0,0,0,10,2,0,3,9,0,0,0,9,0,1,0,0
Fabián Ruiz Peña,ESP,MF,Napoli,Serie A,22,1996,22.1,1839,1790,49,27,7,315,66,25,4,0,1,0,1469,196,174,1602,177,29,16,7,1636,5,20,34,29
Víctor Ruiz,ESP,DF,Villarreal,La Liga,29,1989,21.9,1211,1151,60,52,2,152,42,1,0,0,0,0,895,109,207,892,220,66,8,7,1038,4,19,11,22
Gerónimo Rulli,ARG,GK,Real Sociedad,La Liga,26,1992,27.0,1056,746,310,102,0,98,30,0,0,0,0,0,551,59,446,109,798,0,0,111,779,4,21,5,4
Lukas Rupp,GER,MF,Hoffenheim,Bundesliga,27,1991,0.3,11,9,2,0,0,1,0,1,0,0,0,0,7,2,2,1,7,1,2,0,7,0,0,0,1
Marco Russ,GER,DF,Eint Frankfurt,Bundesliga,32,1985,4.2,120,115,5,3,0,12,4,0,0,0,0,0,67,21,32,3,87,23,2,1,90,0,2,0,2
Mathew Ryan,AUS,GK,Brighton,Premier League,26,1992,34.0,1033,631,402,77,0,75,32,0,0,0,0,0,212,30,791,93,724,2,0,94,556,4,35,9,3
Idriss Saadi,ALG,MF,Strasbourg,Ligue 1,26,1992,0.1,3,2,1,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,3,0,0,0,0
Youssouf Sabaly,SEN,DF,Bordeaux,Ligue 1,25,1993,21.2,1270,1048,222,12,2,196,11,41,0,0,0,0,764,296,210,246,745,54,210,4,1026,0,17,31,48
Abdelhamid Sabiri,MAR,FW,Huddersfield,Premier League,21,1996,0.5,9,8,1,0,0,5,0,0,0,0,0,0,6,2,1,2,5,2,0,0,8,0,0,0,0
Marcel Sabitzer,AUT,MF,RB Leipzig,Bundesliga,24,1994,26.1,1235,1169,66,15,6,216,24,51,5,1,0,0,758,252,225,216,900,61,42,7,865,11,35,40,56
Ihsan Sacko,FRA,FW,Nice,Ligue 1,21,1997,4.9,118,114,4,0,0,33,1,3,0,0,0,0,92,19,7,18,91,6,0,0,90,1,1,1,12
Nuri Şahin,TUR,MF,Werder Bremen,Bundesliga,29,1988,16.4,1096,1031,65,49,2,123,24,9,14,7,1,0,832,103,161,821,204,47,0,8,930,4,13,24,15
Samuel Şahin-Radlinger,AUT,GK,Hannover 96,Bundesliga,25,1992,1.0,28,18,10,2,0,4,1,0,0,0,0,0,10,2,16,1,21,0,0,6,21,0,0,1,0
Wesley Saïd,FRA,FW,Dijon,Ligue 1,23,1995,25.0,600,551,49,11,3,134,14,33,8,0,1,1,388,117,95,131,414,26,14,4,436,5,16,13,27
Allan Saint-Maximin,FRA,FW,Nice,Ligue 1,21,1997,32.2,969,909,60,9,5,257,43,102,12,3,3,1,735,112,122,149,777,14,15,2,718,2,20,21,60
Théo Sainte-Luce,FRA,FW,Nîmes,Ligue 1,19,1998,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Romain Saïss,MAR,MF,Wolves,Premier League,28,1990,12.8,730,701,29,18,0,100,37,8,0,0,0,0,446,97,187,534,101,54,11,0,564,2,18,23,16
Samuel Sáiz,ESP,MF,Getafe,La Liga,27,1991,3.4,142,133,9,2,0,33,6,6,5,2,0,0,69,29,44,7,123,9,2,0,98,1,4,5,4
Bukayo Saka,ENG,FW,Arsenal,Premier League,16,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hiroki Sakai,JPN,DF,Marseille,Ligue 1,28,1990,26.4,1473,1211,262,10,1,259,13,44,0,0,0,0,926,272,275,138,948,89,251,2,1192,0,25,30,44
Diafra Sakho,SEN,FW,Rennes,Ligue 1,28,1989,1.6,27,26,1,0,0,9,0,1,0,0,0,0,18,6,3,1,19,2,0,2,17,0,0,1,3
Mamadou Sakho,FRA,DF,Crystal Palace,Premier League,28,1990,26.8,1326,1283,43,36,0,143,14,0,0,0,0,0,1054,124,148,1005,219,56,7,8,1168,2,22,28,10
Bakary Sako,MLI,MF,Crystal Palace,Premier League,30,1988,0.3,13,12,1,0,0,2,1,2,0,0,0,0,5,6,2,9,4,0,0,0,9,0,0,0,1
Emiliano Sala,ARG,FW,Nantes,Ligue 1,27,1990,15.2,362,331,31,0,3,92,0,7,0,0,0,0,228,79,55,20,275,45,1,10,236,1,11,7,25
Jacopo Sala,ITA,DF,Sampdoria,Serie A,26,1991,16.9,1172,1011,161,32,1,139,34,38,3,2,1,0,788,181,203,115,885,36,126,8,980,3,12,22,33
Mohamed Salah,EGY,FW,Liverpool,Premier League,26,1992,36.1,1147,1065,82,12,13,226,21,40,34,14,14,0,847,142,158,913,177,29,13,6,856,2,14,55,49
Bartosz Salamon,POL,DF,Frosinone,Serie A,27,1991,19.2,768,732,36,33,1,93,17,1,0,0,0,0,534,62,172,121,564,70,3,3,625,3,16,5,6
Carlos Salcedo,MEX,DF,Eint Frankfurt,Bundesliga,24,1993,5.1,269,257,12,10,0,42,12,0,0,0,0,0,171,37,61,38,203,17,2,0,214,0,4,5,3
William Saliba,FRA,DF,Saint-Étienne,Ligue 1,17,2001,14.2,680,646,34,14,0,103,26,2,0,0,0,0,524,66,90,42,579,26,20,0,583,1,9,4,11
Yannis Salibur,FRA,FW,Saint-Étienne,Ligue 1,27,1991,9.8,329,296,33,11,0,67,8,28,17,0,1,0,232,34,63,232,74,12,5,1,235,1,3,7,21
Yannis Salibur,FRA,FW,Guingamp,Ligue 1,27,1991,0.2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
Roland Sallai,HUN,MF,Freiburg,Bundesliga,21,1997,5.9,151,142,9,1,0,23,3,9,0,0,0,0,95,30,26,22,105,8,7,2,117,0,4,5,7
Edgar Salli,CMR,MF,Nürnberg,Bundesliga,25,1992,1.3,23,21,2,0,0,4,0,0,0,0,0,0,19,4,0,2,19,0,2,0,20,0,0,0,0
Brice Samba,CGO,GK,Caen,Ligue 1,24,1994,38.0,1222,754,468,153,0,113,49,0,0,0,0,0,351,54,817,804,183,0,0,168,747,0,38,7,2
Junior Sambia,FRA,MF,Montpellier,Ligue 1,21,1996,10.3,416,353,63,15,1,87,20,20,34,4,6,0,271,36,109,75,295,22,14,0,307,3,9,3,13
Paolo Sammarco,ITA,MF,Frosinone,Serie A,35,1983,6.1,308,296,12,9,0,57,8,6,3,0,2,0,178,46,84,28,260,14,0,0,233,1,9,7,7
Frédéric Sammaritano,FRA,FW,Dijon,Ligue 1,32,1986,6.0,230,221,9,5,0,41,10,13,3,2,1,0,159,34,37,33,186,9,0,0,175,0,4,4,12
Mikel San José,ESP,MF,Athletic Club,La Liga,29,1989,19.3,748,731,17,9,1,117,13,15,2,0,0,0,442,134,172,104,540,64,2,2,573,0,17,23,18
Antonio Sanabria,PAR,FW,Betis,La Liga,22,1996,9.0,148,131,17,0,0,34,3,0,0,0,0,0,111,23,14,34,92,11,0,5,118,2,2,1,5
Antonio Sanabria,PAR,FW,Genoa,Serie A,22,1996,8.5,146,142,4,0,0,57,3,2,0,0,0,0,89,27,30,24,95,5,0,1,107,0,1,3,5
Renato Sanches,POR,MF,Bayern Munich,Bundesliga,20,1997,6.4,359,341,18,3,1,54,16,8,8,0,0,0,292,20,47,46,295,9,7,1,317,0,2,3,7
Alexis Sánchez,CHI,FW,Manchester Utd,Premier League,29,1988,9.8,417,404,13,3,2,77,17,29,5,4,0,0,264,56,97,36,369,5,2,0,299,2,5,30,11
Carlos Sánchez,COL,MF,West Ham,Premier League,32,1986,2.7,142,133,9,8,0,19,6,0,0,0,0,0,94,25,23,24,107,9,0,1,128,0,4,0,0
Davinson Sánchez,COL,DF,Tottenham,Premier League,22,1996,21.6,1428,1397,31,29,0,141,25,0,0,0,0,0,1189,101,138,200,1129,60,2,2,1294,0,8,11,6
Javi Sánchez,ESP,DF,Real Madrid,La Liga,21,1997,0.5,8,6,2,2,0,2,1,0,0,0,0,0,6,1,1,1,6,0,0,0,8,0,0,0,0
Víctor Sánchez,ESP,MF,Espanyol,La Liga,30,1987,14.1,574,554,20,8,1,69,12,14,8,5,1,0,405,78,91,88,438,27,4,4,459,4,8,7,23
Jadon Sancho,ENG,FW,Dortmund,Bundesliga,18,2000,27.3,1439,1320,119,15,5,243,38,54,85,12,7,4,1125,150,164,180,1203,36,19,1,1161,7,18,33,37
Sandro,BRA,MF,Udinese,Serie A,29,1989,6.6,242,232,10,9,0,36,5,0,0,0,0,0,178,32,32,28,186,22,0,0,200,1,5,7,2
Sandro,BRA,MF,Genoa,Serie A,29,1989,7.9,325,321,4,4,0,35,7,0,0,0,0,0,218,48,59,44,229,39,0,2,264,0,8,4,8
Alex Sandro,BRA,DF,Juventus,Serie A,27,1991,26.5,1911,1705,206,23,3,291,61,91,0,0,0,0,1260,306,345,1501,123,66,183,6,1540,12,29,37,59
Leroy Sané,GER,FW,Manchester City,Premier League,22,1996,20.7,955,897,58,4,2,125,20,60,48,5,28,6,768,94,93,749,168,20,5,6,750,4,10,33,41
Salif Sané,SEN,DF,Schalke 04,Bundesliga,27,1990,29.0,1514,1446,68,65,1,232,37,8,0,0,0,0,1103,128,283,241,1109,108,3,4,1259,0,29,10,14
Luca Sangalli,ESP,MF,Real Sociedad,La Liga,23,1995,11.1,390,384,6,3,2,104,12,14,1,1,0,0,270,70,50,57,319,8,2,1,282,3,12,14,11
Ibrahim Sangaré,CIV,MF,Toulouse,Ligue 1,20,1997,27.4,1559,1517,42,32,4,349,41,13,1,0,0,0,1101,157,301,123,1351,44,9,9,1241,8,30,32,34
Younousse Sankharé,SEN,MF,Bordeaux,Ligue 1,28,1989,16.4,661,648,13,7,0,116,6,1,1,0,0,0,505,96,60,505,94,36,2,12,511,2,16,20,17
Baissama Sankoh,GUI,MF,Caen,Ligue 1,26,1992,7.2,197,194,3,1,0,43,3,3,0,0,0,0,145,22,30,19,155,11,2,1,159,0,6,4,7
Yaya Sanogo,FRA,FW,Toulouse,Ligue 1,25,1993,13.8,256,248,8,0,0,84,4,3,0,0,0,0,145,69,42,52,147,26,0,11,170,1,5,14,12
Morgan Sanson,FRA,MF,Marseille,Ligue 1,23,1994,26.7,1372,1344,28,15,2,228,66,40,0,0,0,0,968,156,248,241,1049,50,13,4,1121,1,30,17,31
Nicola Sansone,ITA,MF,Villarreal,La Liga,26,1991,0.4,16,15,1,0,0,1,0,0,0,0,0,0,11,3,2,3,10,1,1,0,11,1,0,0,2
Nicola Sansone,ITA,FW,Bologna,Serie A,26,1991,12.7,386,372,14,4,5,89,8,30,9,2,0,0,276,46,64,67,303,9,1,2,280,1,8,7,16
Baptiste Santamaria,FRA,MF,Angers,Ligue 1,23,1995,36.1,1533,1516,17,15,3,269,69,7,0,0,0,0,1056,166,311,201,1199,109,2,2,1241,3,28,19,24
Roberto Santamaría,ESP,GK,Huesca,La Liga,33,1985,20.0,586,315,271,103,0,25,24,0,0,0,0,0,67,22,497,11,450,1,0,40,301,4,21,3,1
Federico Santander,PAR,FW,Bologna,Serie A,27,1991,22.9,570,557,13,0,1,178,5,15,0,0,0,0,286,131,153,46,310,93,5,17,339,3,5,17,23
Davide Santon,ITA,DF,Roma,Serie A,27,1991,11.2,698,572,126,13,0,98,10,24,0,0,0,0,447,109,142,58,497,24,113,2,579,1,9,15,15
Michael Santos,URU,FW,Leganés,La Liga,25,1993,6.2,104,98,6,1,2,21,2,7,0,0,0,0,58,30,16,12,69,17,1,1,71,0,2,4,6
Samir Santos,BRA,DF,Udinese,Serie A,23,1994,20.0,819,703,116,28,0,111,14,14,0,0,0,0,533,84,202,541,119,48,88,1,645,2,20,10,16
Riccardo Saponara,ITA,MF,Sampdoria,Serie A,26,1991,10.1,470,458,12,4,6,126,11,13,5,0,0,0,329,81,60,145,302,11,3,5,326,3,9,26,23
Pablo Sarabia,ESP,MF,Sevilla,La Liga,26,1992,30.3,1447,1272,175,36,6,305,62,110,94,18,12,6,969,210,268,1097,268,24,43,10,1062,7,30,45,69
Marcelo Saracchi,URU,DF,RB Leipzig,Bundesliga,20,1998,7.3,477,396,81,5,0,36,17,34,0,0,0,0,252,87,138,355,12,28,76,0,333,1,8,11,16
Josh Sargent,USA,FW,Werder Bremen,Bundesliga,18,2000,2.4,67,66,1,0,0,17,1,0,0,0,0,0,50,10,7,9,51,6,1,0,55,0,0,3,3
Bouna Sarr,SEN,DF,Marseille,Ligue 1,26,1992,24.9,1454,1201,253,16,0,271,27,67,4,0,0,0,894,332,228,142,993,53,233,8,1184,1,28,25,55
Ismaila Sarr,SEN,FW,Rennes,Ligue 1,20,1998,31.0,771,747,24,7,4,201,11,53,0,0,0,0,610,87,74,67,651,30,10,3,573,5,12,26,39
Malang Sarr,FRA,DF,Nice,Ligue 1,19,1999,33.3,2161,2006,155,60,2,279,67,10,0,0,0,0,1706,183,272,1703,261,74,95,6,1920,2,25,33,38
Lluís Sastre,ESP,MF,Huesca,La Liga,32,1986,1.3,95,93,2,1,0,10,0,2,1,0,0,0,70,7,18,4,88,2,0,0,74,1,0,0,6
Marco Sau,ITA,MF,Sampdoria,Serie A,30,1987,0.6,27,27,0,0,0,7,0,2,0,0,0,0,19,6,2,1,25,0,0,0,22,0,0,1,1
Marco Sau,ITA,FW,Cagliari,Serie A,30,1987,6.2,150,145,5,0,0,39,3,8,0,0,0,0,110,22,18,24,115,7,1,2,126,0,0,0,4
Téji Savanier,FRA,MF,Nîmes,Ligue 1,26,1991,31.8,1875,1549,326,151,4,332,175,66,170,16,26,14,892,246,737,270,1496,69,5,7,1232,6,70,30,56
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,27,1991,15.5,542,522,20,17,0,79,21,0,0,0,0,0,352,70,120,41,440,40,3,3,447,1,8,6,5
Fabian Schär,SUI,DF,Newcastle Utd,Premier League,26,1991,22.2,1003,954,49,40,2,133,81,11,0,0,0,0,502,104,397,102,818,48,9,0,680,5,26,32,18
Ezequiel Schelotto,ITA,DF,Chievo,Serie A,29,1989,1.6,92,76,16,1,1,12,4,5,0,0,0,0,42,18,32,5,63,7,15,0,64,0,2,3,4
Nicolás Schiappacasse,URU,FW,Parma,Serie A,19,1999,0.9,16,12,4,0,0,4,0,2,0,0,0,0,7,4,5,1,12,2,0,0,9,0,0,0,2
Pasquale Schiattarella,ITA,MF,SPAL,Serie A,31,1987,20.5,1363,1222,141,85,2,247,25,29,49,2,1,0,1030,135,198,149,1153,47,4,2,1147,4,23,26,24
Patrik Schick,CZE,FW,Roma,Serie A,22,1996,14.6,278,265,13,0,2,72,3,7,0,0,0,0,159,71,48,164,37,38,1,6,207,2,9,3,7
Julian Schieber,GER,FW,Augsburg,Bundesliga,29,1989,2.9,78,73,5,0,0,12,0,4,0,0,0,0,42,14,22,48,8,14,0,4,58,0,3,0,1
Christopher Schindler,GER,DF,Huddersfield,Premier League,28,1990,36.2,1520,1481,39,36,0,207,50,8,0,0,0,0,1041,168,311,215,1052,153,3,5,1296,1,28,18,12
Keven Schlotterbeck,GER,DF,Freiburg,Bundesliga,21,1997,8.6,445,435,10,10,0,49,17,1,0,0,0,0,364,27,54,292,129,16,0,1,394,1,9,5,4
Nico Schlotterbeck,GER,DF,Freiburg,Bundesliga,18,1999,2.5,108,94,14,2,1,16,7,0,0,0,0,0,60,19,29,79,10,3,12,2,81,0,5,1,2
Jeffrey Schlupp,GHA,MF,Crystal Palace,Premier League,25,1992,18.6,657,647,10,1,1,156,6,17,0,0,0,0,472,85,100,429,133,43,8,3,495,3,21,25,28
Kasper Schmeichel,DEN,GK,Leicester City,Premier League,31,1986,38.0,1233,780,453,137,1,66,98,0,0,0,0,0,469,92,672,53,971,4,0,124,845,3,57,17,3
Marcel Schmelzer,GER,DF,Dortmund,Bundesliga,30,1988,6.3,468,391,77,12,0,42,1,10,0,0,0,0,329,84,55,299,71,27,65,4,386,2,11,7,20
Jonathan Schmid,FRA,DF,Augsburg,Bundesliga,28,1990,28.0,1411,1031,380,43,1,247,43,55,53,5,13,0,717,309,385,144,913,58,284,3,1118,6,16,29,36
Morgan Schneiderlin,FRA,MF,Everton,Premier League,28,1989,9.3,548,542,6,6,1,75,18,1,0,0,0,0,426,53,69,81,434,22,0,0,488,1,9,6,2
Alessandro Schöpf,AUT,MF,Schalke 04,Bundesliga,24,1994,11.2,475,440,35,2,1,46,5,14,0,0,0,0,362,44,69,135,290,18,32,0,384,3,7,14,12
Nico Schulz,GER,DF,Hoffenheim,Bundesliga,25,1993,28.2,1547,1294,253,7,1,243,30,122,1,0,0,0,962,327,258,1045,232,17,245,4,1178,5,25,38,78
André Schürrle,GER,FW,Fulham,Premier League,27,1990,18.2,585,567,18,5,1,102,16,35,2,0,0,1,392,113,80,90,439,35,8,1,430,3,9,27,34
Pirmin Schwegler,SUI,MF,Hannover 96,Bundesliga,31,1987,23.1,1195,1031,164,83,2,178,52,20,79,6,15,4,679,176,340,111,960,93,1,10,902,4,24,13,25
Alexander Schwolow,GER,GK,Freiburg,Bundesliga,26,1992,33.0,1268,854,414,87,1,131,45,0,0,0,0,0,525,55,688,189,900,2,0,137,825,3,34,2,4
Matteo Scozzarella,ITA,MF,Parma,Serie A,30,1988,16.2,692,594,98,45,3,108,36,21,51,9,6,2,388,102,202,79,580,29,2,1,527,4,16,10,11
Simone Scuffet,ITA,GK,Udinese,Serie A,22,1996,9.0,257,149,108,16,0,14,6,0,0,0,0,0,106,7,144,14,201,0,0,34,173,0,9,2,2
