Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Dribbles Succ,Dribbles Att,Dribbles Succ%,Dribbles #Pl,Dribbles Megs,Carries Carries,Carries TotDist,Carries PrgDist,Carries Prog,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Targ,Receiving Rec,Receiving Rec%,Receiving Prog
Ludovic Baal,GUF,DF,Rennes,Ligue 1,32,1986,1.4,101,3,37,48,21,2,86,1,1,100.0,1,0,67,281,180,4,1,0,2,2,59,54,91.5,2
Khouma Babacar,SEN,FW,Sassuolo,Serie A,25,1993,16.5,527,25,48,232,270,86,486,11,20,55.0,11,0,358,1411,679,37,13,11,55,29,663,367,55.4,159
Ryan Babel,NED,FW,Fulham,Premier League,31,1986,13.9,677,21,80,367,281,36,643,36,45,80.0,37,3,563,2899,1418,71,24,12,35,29,722,523,72.4,109
Carlos Bacca,COL,FW,Villarreal,La Liga,31,1986,14.1,404,7,34,175,228,76,387,10,21,47.6,12,1,285,1181,679,43,18,13,31,25,545,298,54.7,123
Juninho Bacuna,CUW,MF,Huddersfield,Premier League,20,1997,15.7,971,20,190,613,222,11,910,35,63,55.6,39,5,695,3210,1555,65,20,3,22,23,653,596,91.3,27
Leandro Bacuna,CUW,MF,Cardiff City,Premier League,26,1991,6.2,246,19,80,132,52,4,224,4,6,66.7,4,0,114,942,506,17,7,1,4,5,99,80,80.8,4
Milan Badelj,CRO,MF,Lazio,Serie A,29,1989,12.7,1017,26,236,640,210,7,993,24,34,70.6,25,0,705,3025,1601,56,16,2,5,7,729,692,94.9,19
Benoît Badiashile,FRA,DF,Monaco,Ligue 1,17,2001,19.6,1227,127,646,641,29,11,1204,2,3,66.7,2,0,864,4695,2725,49,5,0,1,3,872,863,99.0,6
Holger Badstuber,GER,DF,Stuttgart,Bundesliga,29,1989,5.8,316,42,188,150,3,0,311,1,2,50.0,2,0,192,1065,529,6,0,0,1,0,199,194,97.5,0
Stéphane Bahoken,CMR,FW,Angers,Ligue 1,26,1992,27.4,842,4,27,400,464,124,775,16,27,59.3,17,1,578,2551,1094,65,19,16,82,64,1188,579,48.7,247
Daniel Baier,GER,MF,Augsburg,Bundesliga,34,1984,31.3,1942,68,548,1228,293,13,1870,9,19,47.4,10,0,1181,6158,2897,93,33,2,23,19,1195,1096,91.7,52
Leon Bailey,JAM,FW,Leverkusen,Bundesliga,20,1997,21.3,1238,18,158,498,672,96,1115,60,83,72.3,65,0,953,5363,2919,145,38,21,57,40,1116,864,77.4,241
Eric Bailly,CIV,DF,Manchester Utd,Premier League,24,1994,7.1,382,58,214,170,10,7,376,2,2,100.0,2,0,234,967,316,7,1,0,3,2,231,229,99.1,2
Leighton Baines,ENG,DF,Everton,Premier League,33,1984,4.2,296,12,57,160,88,1,223,1,2,50.0,1,0,144,573,332,16,4,1,2,0,183,161,88.0,7
Marvin Bakalorz,GER,MF,Hannover 96,Bundesliga,28,1989,16.3,635,51,182,346,154,20,628,12,26,46.2,15,0,403,1863,956,41,16,1,26,25,439,330,75.2,54
Tiemoué Bakayoko,FRA,MF,Milan,Serie A,23,1994,25.6,1707,78,398,1138,305,35,1690,59,84,70.2,60,1,1209,5782,3220,126,50,8,32,40,1207,1123,93.0,69
Ridle Baku,GER,MF,Mainz 05,Bundesliga,20,1998,10.4,544,16,106,329,135,20,534,8,17,47.1,9,0,404,1495,747,26,8,5,8,14,426,372,87.3,50
Fabián Balbuena,PAR,DF,West Ham,Premier League,26,1991,22.4,1148,194,706,468,43,28,1123,2,2,100.0,2,0,568,3151,1637,22,2,0,2,2,610,582,95.4,6
Keita Baldé,SEN,FW,Inter,Serie A,23,1995,9.9,474,6,29,174,309,66,469,20,29,69.0,20,0,405,2479,1395,80,20,17,23,22,492,378,76.8,127
Gareth Bale,WAL,FW,Real Madrid,La Liga,29,1989,19.8,1007,15,99,483,506,107,972,23,34,67.6,24,3,746,4147,2107,130,36,24,26,32,1108,830,74.9,186
Mikel Balenziaga,ESP,DF,Athletic Club,La Liga,30,1988,5.8,277,28,94,138,51,0,232,4,5,80.0,5,0,150,631,303,7,3,0,1,1,160,140,87.5,4
Andrija Balić,CRO,MF,Udinese,Serie A,20,1997,0.3,30,1,7,13,10,0,26,2,3,66.7,2,0,23,83,42,1,0,0,0,1,23,18,78.3,0
Fodé Ballo-Touré,SEN,DF,Monaco,Ligue 1,21,1997,17.7,1052,39,287,543,318,16,869,30,44,68.2,33,0,630,3880,2356,99,48,5,17,20,611,547,89.5,45
Fodé Ballo-Touré,SEN,DF,Lille,Ligue 1,21,1997,17.7,986,47,308,517,236,21,828,30,52,57.7,30,1,583,3067,1809,90,31,4,21,13,538,491,91.3,33
Florent Balmont,FRA,MF,Dijon,Ligue 1,38,1980,12.0,803,17,172,526,147,2,753,6,6,100.0,6,0,599,2335,1264,55,11,0,10,8,612,568,92.8,12
Leon Balogun,NGA,DF,Brighton,Premier League,30,1988,6.6,301,36,210,97,7,6,294,0,1,0.0,0,0,133,615,258,1,0,0,2,5,155,150,96.8,0
Mario Balotelli,ITA,FW,Nice,Ligue 1,27,1990,8.4,347,9,20,188,158,30,329,8,23,34.8,11,1,252,798,389,31,11,4,21,7,410,273,66.6,79
Mario Balotelli,ITA,FW,Marseille,Ligue 1,27,1990,10.4,350,9,31,192,147,40,329,11,17,64.7,12,1,223,947,478,26,13,3,20,9,436,269,61.7,60
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,28,1990,28.6,1522,71,482,775,355,22,1227,20,30,66.7,20,1,884,4320,2546,99,39,7,11,21,834,755,90.5,27
Jonathan Bamba,FRA,FW,Lille,Ligue 1,22,1996,33.4,1645,16,239,796,806,111,1589,45,88,51.1,47,2,1339,8596,4814,203,89,25,73,88,1490,1199,80.5,252
Sol Bamba,CIV,DF,Cardiff City,Premier League,33,1985,27.5,1000,203,558,436,44,27,988,14,18,77.8,15,0,365,1792,848,27,0,0,7,15,280,243,86.8,4
Yacine Bammou,MAR,FW,Caen,Ligue 1,26,1991,10.3,446,22,76,206,192,28,439,12,20,60.0,14,1,316,1257,501,20,11,3,19,18,420,283,67.4,72
Éver Banega,ARG,MF,Sevilla,La Liga,30,1988,29.6,2533,57,599,1576,535,20,2315,62,96,64.6,65,4,1902,8935,4850,174,55,3,25,57,1866,1770,94.9,63
Mattia Bani,ITA,DF,Chievo,Serie A,24,1993,29.0,1618,261,1025,629,62,21,1562,2,3,66.7,2,0,919,4334,2280,33,5,1,7,7,963,935,97.1,11
Léo Baptistão,BRA,FW,Espanyol,La Liga,25,1992,13.7,581,22,101,246,278,55,566,22,34,64.7,26,4,430,2319,1408,63,17,10,32,21,593,388,65.4,119
Antonín Barák,CZE,MF,Udinese,Serie A,23,1994,3.7,216,2,42,135,53,2,207,3,5,60.0,3,0,168,844,435,21,8,1,3,8,193,161,83.4,18
Federico Barba,ITA,DF,Chievo,Serie A,24,1993,27.6,1576,166,736,735,188,15,1406,7,12,58.3,8,0,874,4724,2615,81,25,1,10,5,878,835,95.1,17
Danilo Barbosa,BRA,MF,Nice,Ligue 1,22,1996,17.2,914,35,215,554,219,36,904,35,53,66.0,38,1,716,2975,1550,68,26,3,40,38,776,672,86.6,76
Enis Bardhi,MKD,MF,Levante,La Liga,23,1995,31.5,1588,63,321,826,582,40,1480,47,75,62.7,51,0,1156,5808,3282,166,53,4,49,55,1201,1015,84.5,150
Francesco Bardi,ITA,GK,Frosinone,Serie A,26,1992,3.0,80,73,80,1,0,0,53,0,0,,0,0,35,186,113,0,0,0,0,0,24,24,100.0,0
Phil Bardsley,SCO,DF,Burnley,Premier League,33,1985,18.6,975,84,284,508,222,9,788,4,8,50.0,4,0,443,2187,1025,50,19,1,8,7,437,406,92.9,11
Nicolò Barella,ITA,MF,Cagliari,Serie A,21,1997,34.5,2443,51,421,1441,799,65,2340,53,95,55.8,59,2,1832,10094,5239,230,98,19,72,70,2011,1711,85.1,202
Philipp Bargfrede,GER,MF,Werder Bremen,Bundesliga,29,1989,12.0,727,61,233,466,68,3,714,3,4,75.0,3,0,452,2270,1154,40,10,0,6,9,431,411,95.4,12
Antonino Barillà,ITA,MF,Parma,Serie A,30,1988,29.1,1156,74,341,592,308,35,1142,26,41,63.4,29,3,787,3476,1772,83,31,3,29,43,854,712,83.4,84
Ross Barkley,ENG,MF,Chelsea,Premier League,24,1993,13.8,1151,27,159,706,363,47,1121,17,27,63.0,18,1,870,3965,1902,84,29,7,12,34,1001,908,90.7,64
Aymen Barkok,MAR,MF,Düsseldorf,Bundesliga,20,1998,5.7,288,8,66,155,91,10,277,9,15,60.0,9,0,217,1143,586,21,13,2,10,5,231,195,84.4,26
Ashley Barnes,ENG,FW,Burnley,Premier League,28,1989,26.5,917,32,93,400,467,123,891,11,22,50.0,13,0,487,1635,814,39,17,9,96,44,1395,636,45.6,184
Harvey Barnes,ENG,FW,Leicester City,Premier League,20,1997,11.2,477,6,41,159,313,82,475,23,35,65.7,24,3,396,2695,1843,95,20,30,22,26,533,374,70.2,99
Antonio Barragán,ESP,DF,Betis,La Liga,31,1987,10.4,743,34,194,313,279,17,660,2,7,28.6,3,1,492,2017,949,49,17,6,11,7,573,515,89.9,39
Antonio Barreca,ITA,DF,Newcastle Utd,Premier League,23,1995,0.1,3,0,0,2,1,0,3,0,0,,0,0,2,6,5,0,0,0,0,0,4,3,75.0,0
Antonio Barreca,ITA,DF,Monaco,Ligue 1,23,1995,6.6,341,14,116,163,86,9,261,5,8,62.5,5,0,191,927,550,21,10,3,11,8,186,167,89.8,16
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,18,2000,1.0,38,3,11,21,8,1,38,1,1,100.0,1,0,22,208,91,3,1,1,0,0,31,18,58.1,0
Ander Barrenetxea,ESP,FW,Real Sociedad,La Liga,16,2001,4.4,177,7,27,73,96,15,177,21,28,75.0,21,2,153,913,440,27,8,2,12,9,172,118,68.6,37
Édgar Barreto,PAR,MF,Sampdoria,Serie A,34,1984,8.7,597,14,98,354,162,19,583,6,10,60.0,6,0,434,1014,439,20,6,1,5,9,470,434,92.3,38
Musa Barrow,GAM,FW,Atalanta,Serie A,19,1998,6.7,372,1,17,131,253,71,358,18,34,52.9,19,2,320,1533,813,54,17,13,32,19,456,299,65.6,118
Fin Bartels,GER,FW,Werder Bremen,Bundesliga,31,1987,0.3,10,0,2,7,2,1,10,0,1,0.0,0,0,6,89,66,0,1,0,1,0,10,6,60.0,2
Marc Bartra,ESP,DF,Betis,La Liga,27,1991,32.5,2640,271,1261,1472,131,19,2582,15,25,60.0,16,0,1894,10520,6635,178,37,1,16,16,1936,1890,97.6,9
Andrea Barzagli,ITA,DF,Juventus,Serie A,37,1981,2.9,219,16,96,120,14,0,215,0,1,0.0,0,0,160,654,364,12,3,0,0,0,172,169,98.3,1
Daniele Baselli,ITA,MF,Torino,Serie A,26,1992,26.4,1593,45,292,846,558,55,1482,31,53,58.5,32,2,1043,5155,2742,135,46,4,44,37,1128,983,87.1,96
Toma Bašić,CRO,MF,Bordeaux,Ligue 1,21,1996,14.8,784,17,132,495,213,16,721,16,27,59.3,18,1,541,2563,1317,60,16,1,25,25,617,528,85.6,66
Thomas Basila,FRA,DF,Nantes,Ligue 1,19,1999,1.0,39,6,22,19,0,0,38,0,0,,0,0,17,56,36,1,0,0,0,0,17,17,100.0,0
Borja Bastón,ESP,FW,Alavés,La Liga,25,1992,16.0,502,12,56,261,212,60,485,6,17,35.3,7,0,276,931,485,27,13,1,52,19,713,353,49.5,132
Alessandro Bastoni,ITA,DF,Parma,Serie A,19,1999,18.8,831,162,494,364,28,5,785,8,10,80.0,8,1,454,2720,1509,27,5,0,4,5,447,434,97.1,4
Bastos,ANG,DF,Lazio,Serie A,27,1991,12.7,675,79,318,329,83,11,653,12,13,92.3,12,0,467,3073,1747,50,18,1,3,7,448,437,97.5,8
Michy Batshuayi,BEL,FW,Crystal Palace,Premier League,24,1993,8.3,260,5,33,130,117,46,254,13,19,68.4,14,0,187,790,349,19,8,6,21,14,326,177,54.3,51
Michy Batshuayi,BEL,FW,Valencia,La Liga,24,1993,5.9,219,4,18,111,97,30,214,5,16,31.3,6,0,161,600,282,14,3,5,15,12,310,170,54.8,67
Robert Bauer,GER,DF,Nürnberg,Bundesliga,23,1995,19.1,1038,100,378,472,253,8,841,6,6,100.0,6,0,537,2934,1640,67,26,3,7,15,520,483,92.9,20
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,28,1990,33.0,1375,1009,1355,36,0,0,1046,0,0,,0,0,783,3352,1774,0,0,0,1,0,660,657,99.5,0
Timo Baumgartl,GER,DF,Stuttgart,Bundesliga,22,1996,18.0,1070,135,647,464,39,12,1011,4,4,100.0,4,0,630,3350,1746,37,6,0,5,1,623,614,98.6,5
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,30,1988,17.3,1566,52,367,993,292,26,1525,14,17,82.4,15,1,1123,4526,2145,83,23,2,13,14,1220,1149,94.2,42
Christoph Baumgartner,AUT,MF,Hoffenheim,Bundesliga,18,1999,0.9,52,0,7,36,16,3,52,4,5,80.0,5,0,46,361,280,11,6,1,2,2,44,34,77.3,3
Jon Bautista,ESP,FW,Real Sociedad,La Liga,23,1995,6.6,232,9,16,124,101,34,223,7,10,70.0,8,1,124,326,152,9,3,3,26,12,347,164,47.3,59
Paul Baysse,FRA,DF,Caen,Ligue 1,30,1988,19.9,1030,153,624,430,32,19,995,3,3,100.0,3,0,590,2636,1348,28,3,0,1,3,609,601,98.7,8
Paul Baysse,FRA,DF,Bordeaux,Ligue 1,30,1988,0.8,41,7,24,19,0,0,39,0,0,,0,0,18,89,26,2,0,0,0,0,17,16,94.1,0
Noah Joel Sarenren Bazee,NGA,FW,Hannover 96,Bundesliga,21,1996,1.7,53,3,9,24,29,8,53,4,11,36.4,5,0,42,280,208,8,4,1,5,5,64,31,48.4,20
Claudio Beauvue,GLP,FW,Caen,Ligue 1,30,1988,16.7,599,26,75,299,251,71,577,12,22,54.5,13,0,383,1413,660,38,13,7,53,26,674,423,62.8,129
Bebé,CPV,FW,Rayo Vallecano,La Liga,28,1990,14.5,764,24,121,360,381,27,731,48,65,73.8,48,4,599,4160,2297,101,43,12,44,35,690,523,75.8,95
Bebé,CPV,MF,Eibar,La Liga,28,1990,0.7,45,0,2,19,31,3,44,0,2,0.0,0,0,34,177,96,4,4,0,4,0,47,36,76.6,10
Ihlas Bebou,TOG,FW,Hannover 96,Bundesliga,24,1994,11.8,621,14,84,322,275,39,576,46,62,74.2,48,3,457,2244,1269,68,31,4,31,32,543,420,77.3,104
Uffe Bech,DEN,FW,Hannover 96,Bundesliga,25,1993,0.2,16,0,1,8,9,1,15,0,0,,0,0,9,65,36,2,1,0,1,2,11,9,81.8,4
Andreas Beck,GER,DF,Stuttgart,Bundesliga,31,1987,19.7,1073,56,344,526,264,16,902,9,16,56.3,9,0,613,2908,1226,44,11,0,18,7,651,571,87.7,24
Jan Bednarek,POL,DF,Southampton,Premier League,22,1996,23.9,1202,181,618,596,36,11,1129,2,3,66.7,2,0,494,2355,1251,38,9,0,5,4,496,479,96.6,2
Andrea Beghetto,ITA,DF,Frosinone,Serie A,23,1994,24.7,1310,70,391,503,473,34,1090,9,25,36.0,14,3,828,3286,1978,86,31,10,14,12,874,759,86.8,65
Asmir Begović,BIH,GK,Bournemouth,Premier League,31,1987,24.0,720,658,719,1,0,0,457,0,0,,0,0,267,1264,658,0,0,0,1,0,214,214,100.0,0
Valon Behrami,SUI,MF,Udinese,Serie A,33,1985,15.1,685,42,221,420,71,9,650,11,14,78.6,11,0,370,1424,681,20,7,2,11,14,336,302,89.9,13
Hanno Behrens,GER,MF,Nürnberg,Bundesliga,28,1990,29.3,1223,90,403,595,296,85,1198,12,19,63.2,12,0,661,3320,1694,54,24,7,36,19,966,715,74.0,125
Ishak Belfodil,ALG,FW,Hoffenheim,Bundesliga,26,1992,20.7,693,14,54,252,434,178,672,48,71,67.6,50,2,519,2312,1240,71,24,24,46,24,874,534,61.1,247
Stefan Bell,GER,DF,Mainz 05,Bundesliga,26,1991,25.0,1501,156,734,782,91,31,1471,15,20,75.0,16,0,956,5616,3592,107,19,0,11,6,925,901,97.4,26
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,28,1990,11.7,665,8,103,263,373,51,655,19,39,48.7,21,1,554,3337,2098,112,38,15,27,23,642,513,79.9,103
Héctor Bellerín,ESP,DF,Arsenal,Premier League,23,1995,17.0,1098,59,302,488,383,59,965,18,26,69.2,18,2,711,3699,2088,100,30,9,15,23,776,695,89.6,66
Andrea Belotti,ITA,FW,Torino,Serie A,24,1993,36.7,1386,29,113,609,782,230,1360,45,92,48.9,47,1,918,4641,2963,147,67,36,99,91,1763,1025,58.1,384
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,19,1999,16.9,1028,34,220,670,189,12,1015,14,22,63.6,17,0,790,3511,1492,64,14,1,8,16,830,741,89.3,34
Hatem Ben Arfa,FRA,MF,Rennes,Ligue 1,31,1987,22.6,1236,2,86,705,591,69,1093,119,187,63.6,125,2,1075,5965,3577,205,64,13,51,76,1107,942,85.1,122
Wissam Ben Yedder,FRA,FW,Sevilla,La Liga,27,1990,31.2,1106,11,65,475,650,226,1066,45,75,60.0,50,1,808,3909,2422,147,52,29,73,49,1453,814,56.0,327
Diego Benaglio,SUI,GK,Monaco,Ligue 1,34,1983,22.9,687,625,686,1,0,0,468,0,0,,0,0,314,1584,899,0,0,0,0,0,241,240,99.6,0
Marco Benassi,ITA,MF,Fiorentina,Serie A,23,1994,25.4,1070,34,165,556,421,80,1046,24,34,70.6,24,2,770,3667,2207,100,40,7,26,25,933,736,78.9,181
Medhi Benatia,MAR,DF,Juventus,Serie A,31,1987,5.0,370,42,183,190,10,3,365,1,1,100.0,1,0,258,1002,444,12,1,0,0,1,264,260,98.5,1
Lars Bender,GER,DF,Leverkusen,Bundesliga,29,1989,15.1,1108,39,269,642,267,39,1000,9,13,69.2,9,0,645,2910,1515,78,30,3,11,9,714,667,93.4,49
Sven Bender,GER,DF,Leverkusen,Bundesliga,29,1989,22.1,1903,136,877,1100,52,16,1873,5,6,83.3,6,0,1337,7388,3187,79,9,1,2,4,1321,1299,98.3,9
László Bénes,SVK,MF,M'Gladbach,Bundesliga,20,1997,0.3,23,3,9,12,2,0,23,0,0,,0,0,13,82,29,2,0,0,1,0,15,12,80.0,0
Nicolas Benezet,FRA,MF,Guingamp,Ligue 1,27,1991,18.5,1161,6,142,537,588,73,1039,38,64,59.4,41,2,852,4771,2548,136,51,15,52,54,962,762,79.2,163
Walter Benítez,ARG,GK,Nice,Ligue 1,25,1993,35.0,1224,1144,1224,0,0,0,838,0,0,,0,0,559,1896,1043,0,0,0,1,0,496,493,99.4,0
Ismaël Bennacer,ALG,MF,Empoli,Serie A,20,1997,32.9,2345,77,602,1423,497,15,2166,60,82,73.2,62,1,1698,9106,4514,184,55,7,24,38,1561,1474,94.4,63
Joe Bennett,ENG,DF,Cardiff City,Premier League,28,1990,29.3,1212,120,376,579,313,15,989,23,31,74.2,25,1,548,2491,1239,58,25,2,11,15,486,442,90.9,16
Ryan Bennett,ENG,DF,Wolves,Premier League,28,1990,34.0,1720,191,790,881,131,19,1655,3,3,100.0,3,0,891,3858,2011,56,18,0,7,1,1003,975,97.2,7
Yassine Benrahou,FRA,MF,Bordeaux,Ligue 1,19,1999,2.0,147,1,19,73,70,6,134,4,10,40.0,6,0,103,525,239,11,4,1,3,6,140,103,73.6,17
Ramy Bensebaini,ALG,DF,Rennes,Ligue 1,23,1995,23.9,1566,105,546,791,348,27,1350,21,36,58.3,22,0,937,5254,3196,129,44,3,26,18,935,857,91.7,48
Nabil Bentaleb,ALG,MF,Schalke 04,Bundesliga,23,1994,19.9,1124,37,201,744,251,18,1061,25,29,86.2,26,1,731,3235,1668,76,27,3,19,10,751,679,90.4,54
Rodrigo Bentancur,URU,MF,Juventus,Serie A,21,1997,22.3,1480,63,305,903,371,27,1463,26,43,60.5,27,1,1119,5509,2701,107,33,6,19,27,1177,1056,89.7,77
Christian Benteke,BEL,FW,Crystal Palace,Premier League,27,1990,9.0,352,16,34,163,168,54,342,6,9,66.7,7,0,162,395,158,10,5,1,27,19,503,279,55.5,68
Karim Benzema,FRA,FW,Real Madrid,La Liga,30,1987,32.8,1551,26,76,740,831,226,1472,52,85,61.2,54,0,1258,5618,2773,177,56,36,62,47,1915,1265,66.1,326
Yassine Benzia,ALG,MF,Lille,Ligue 1,23,1994,1.8,111,1,7,68,46,5,109,1,1,100.0,1,0,96,460,201,14,6,0,1,0,96,87,90.6,10
Domenico Berardi,ITA,FW,Sassuolo,Serie A,23,1994,31.9,1820,27,207,761,996,119,1731,59,103,57.3,63,6,1448,7597,4409,229,71,28,68,64,1663,1330,80.0,289
Yuri Berchiche,ESP,DF,Athletic Club,La Liga,28,1990,34.7,2110,113,611,1045,597,43,1827,36,58,62.1,37,1,1356,7405,4054,207,66,10,35,28,1298,1159,89.3,56
Álex Berenguer,ESP,MF,Torino,Serie A,23,1995,16.5,998,11,136,446,510,60,875,48,83,57.8,50,6,712,3577,2112,113,43,18,41,57,846,676,79.9,129
Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,26,1992,24.4,1821,92,509,929,473,19,1589,29,43,67.4,29,2,1249,5182,2885,122,31,2,17,20,1232,1166,94.6,26
Jóhann Berg Guðmundsson,ISL,MF,Burnley,Premier League,27,1990,19.5,871,43,158,306,466,60,792,24,42,57.1,25,2,555,3442,1776,84,27,9,30,41,668,492,73.7,77
Markel Bergara,ESP,MF,Getafe,La Liga,32,1986,0.6,31,2,6,18,8,1,30,0,0,,0,0,10,43,14,2,0,0,1,1,18,14,77.8,3
Robert Berić,SVN,FW,Saint-Étienne,Ligue 1,27,1991,13.1,349,6,17,200,145,62,327,10,15,66.7,10,0,217,642,282,15,7,2,36,20,578,242,41.9,91
Etrit Berisha,ALB,GK,Atalanta,Serie A,29,1989,18.0,521,447,521,1,0,0,356,0,0,,0,0,246,1074,613,0,0,0,0,0,174,174,100.0,0
Valon Berisha,KVX,MF,Lazio,Serie A,25,1993,2.2,179,3,30,109,57,3,170,5,5,100.0,5,1,129,635,319,18,6,0,1,4,145,125,86.2,9
Bernard,BRA,FW,Everton,Premier League,25,1992,23.5,1217,22,234,537,563,84,1205,48,97,49.5,52,3,948,5198,3071,153,52,25,68,40,1057,818,77.4,140
Federico Bernardeschi,ITA,FW,Juventus,Serie A,24,1994,16.4,908,15,121,371,500,85,838,33,58,56.9,36,0,717,4478,2158,100,35,21,23,21,827,659,79.7,144
Bernardo,BRA,DF,Brighton,Premier League,23,1995,19.5,1280,102,479,590,279,11,1063,12,18,66.7,12,0,653,3529,2028,83,24,2,16,14,668,601,90.0,19
Paul Bernardoni,FRA,GK,Nîmes,Ligue 1,21,1997,38.0,1232,985,1224,11,0,0,787,0,0,,0,0,522,2323,1455,1,0,0,0,0,382,378,99.0,0
Juan Bernat,ESP,DF,Paris S-G,Ligue 1,25,1993,20.4,1406,44,299,727,469,58,1292,30,42,71.4,30,1,1001,4044,2199,105,31,16,18,25,1100,1002,91.1,85
Antoine Bernede,FRA,MF,Paris S-G,Ligue 1,19,1999,1.9,196,6,38,135,29,0,195,1,2,50.0,1,0,154,501,183,8,1,0,0,5,156,152,97.4,6
Dimitry Bertaud,FRA,GK,Montpellier,Ligue 1,20,1998,1.0,37,29,37,0,0,0,19,0,0,,0,0,13,88,46,0,0,0,0,0,10,10,100.0,0
Ryan Bertrand,ENG,DF,Southampton,Premier League,28,1989,24.0,1345,72,304,576,540,35,1082,6,24,25.0,10,3,674,3447,1830,97,38,6,24,16,808,684,84.7,57
Daniel Bessa,ITA,MF,Genoa,Serie A,25,1993,27.1,1341,18,219,647,614,69,1267,26,38,68.4,29,0,1007,6500,3638,173,74,17,27,38,1122,890,79.3,146
Marcus Bettinelli,ENG,GK,Fulham,Premier League,26,1992,7.0,271,244,271,0,0,0,187,0,0,,0,0,109,415,257,0,0,0,0,0,109,108,99.1,0
Louis Beyer,GER,DF,M'Gladbach,Bundesliga,18,2000,8.0,566,55,273,280,61,6,522,6,9,66.7,6,0,389,2085,1221,24,10,2,4,4,385,374,97.1,9
Jonathan Biabiany,FRA,FW,Parma,Serie A,30,1988,11.9,469,29,140,217,153,8,457,16,34,47.1,21,0,330,1725,951,34,17,2,21,24,422,299,70.9,45
Giulian Biancone,FRA,DF,Monaco,Ligue 1,18,2000,1.0,60,4,21,29,14,0,49,0,0,,0,0,32,167,104,2,0,0,2,0,32,30,93.8,2
Ermin Bičakčić,BIH,DF,Hoffenheim,Bundesliga,28,1990,19.9,1396,129,596,800,94,14,1355,0,0,,0,0,874,5369,3211,106,21,2,1,5,933,902,96.7,11
Pedro Bigas,ESP,DF,Eibar,La Liga,27,1990,6.5,352,26,124,234,10,3,341,1,1,100.0,1,0,209,1478,706,27,2,0,1,1,203,196,96.6,3
Lucas Biglia,ARG,MF,Milan,Serie A,32,1986,12.4,974,58,319,556,137,3,940,6,8,75.0,6,0,647,2228,1060,20,7,1,5,14,655,626,95.6,9
Philip Billing,DEN,MF,Huddersfield,Premier League,22,1996,24.3,1649,64,386,827,549,36,1502,22,39,56.4,23,1,929,5294,2560,112,51,3,39,30,1017,887,87.2,68
Cristiano Biraghi,ITA,DF,Fiorentina,Serie A,25,1992,35.5,2306,132,605,1052,793,40,1835,24,43,55.8,29,5,1292,6304,3743,184,83,10,24,12,1336,1220,91.3,58
Davide Biraschi,ITA,DF,Genoa,Serie A,24,1994,31.6,1633,143,635,898,230,6,1465,39,57,68.4,46,1,974,5684,3214,89,35,0,13,20,840,817,97.3,7
Valter Birsa,SVN,MF,Cagliari,Serie A,31,1986,3.9,289,1,24,138,141,6,262,5,9,55.6,5,0,212,1006,478,29,8,2,5,5,254,210,82.7,29
Valter Birsa,SVN,MF,Chievo,Serie A,31,1986,12.2,689,9,80,384,281,17,631,20,37,54.1,21,0,507,2682,1415,73,28,2,18,22,621,497,80.0,105
Yves Bissouma,MLI,MF,Brighton,Premier League,21,1996,19.7,1040,50,246,592,289,32,1012,45,68,66.2,54,2,725,4397,2433,121,38,9,32,43,763,641,84.0,47
Leonardo Bittencourt,GER,MF,Hoffenheim,Bundesliga,24,1993,11.9,650,8,97,340,276,44,620,12,24,50.0,14,1,458,3300,1951,83,41,9,21,12,494,414,83.8,82
Alejandro Blanco,ESP,FW,Alavés,La Liga,19,1998,0.2,10,2,4,4,3,1,10,1,1,100.0,1,0,8,35,20,0,0,0,2,1,9,7,77.8,3
Rubén Blanco,ESP,GK,Celta Vigo,La Liga,23,1995,25.0,886,764,877,10,1,0,577,0,0,,0,0,409,1978,1119,0,0,0,1,0,333,332,99.7,0
Ludovic Blas,FRA,MF,Guingamp,Ligue 1,20,1997,26.4,1300,19,214,770,432,62,1291,73,117,62.4,85,5,988,4994,2658,118,44,9,53,45,981,803,81.9,110
Pablo de Blasis,ARG,DF,Eibar,La Liga,30,1988,16.9,962,26,142,495,380,31,862,8,21,38.1,9,2,596,2709,1528,77,29,1,24,18,711,588,82.7,76
Pablo de Blasis,ARG,FW,Mainz 05,Bundesliga,30,1988,1.0,35,1,3,19,15,1,35,0,2,0.0,0,0,29,110,39,2,1,0,0,2,32,29,90.6,5
Jakub Błaszczykowski,POL,FW,Wolfsburg,Bundesliga,32,1985,0.1,4,0,1,0,3,0,4,0,0,,0,0,0,0,0,0,0,0,0,0,3,2,66.7,1
Alexis Blin,FRA,MF,Amiens,Ligue 1,21,1996,22.1,1180,58,283,763,167,7,1164,5,11,45.5,6,0,725,2545,1241,39,6,0,21,18,762,654,85.8,27
