Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA
Anthony Lozano,HON,FW,Girona,La Liga,25,1993,20,7,730,8.1,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,2.1,2.1,0.6,2.6,0.26,0.07,0.33,0.26,0.33
Derrick Luckassen,NED,DF,Hertha BSC,Bundesliga,23,1995,4,2,250,2.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Filipe Luís,BRA,DF,Atlético Madrid,La Liga,32,1985,27,24,2030,22.6,2,2,2,0,0,4,0,0.09,0.09,0.18,0.09,0.18,0.7,0.7,1.1,1.9,0.03,0.05,0.08,0.03,0.08
José Luis Gayà,ESP,DF,Valencia,La Liga,23,1995,35,35,3137,34.9,1,1,1,0,0,10,0,0.03,0.03,0.06,0.03,0.06,0.8,0.8,2.1,2.9,0.02,0.06,0.08,0.02,0.08
José Luis Morales,ESP,FW,Levante,La Liga,31,1987,37,35,3195,35.5,12,5,9,3,5,7,0,0.34,0.14,0.48,0.25,0.39,13.6,9.7,5.4,15.1,0.38,0.15,0.54,0.27,0.43
José Luis Palomino,ARG,DF,Atalanta,Serie A,28,1990,30,25,2261,25.1,1,1,1,0,0,6,1,0.04,0.04,0.08,0.04,0.08,0.7,0.7,0.5,1.2,0.03,0.02,0.05,0.03,0.05
Luisinho,POR,DF,Huesca,La Liga,33,1985,7,6,507,5.6,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.02,0.05,0.07,0.02,0.07
David Luiz,BRA,DF,Chelsea,Premier League,31,1987,36,36,3238,36.0,3,2,3,0,0,3,0,0.08,0.06,0.14,0.08,0.14,2.4,2.4,2.0,4.4,0.07,0.06,0.12,0.07,0.12
Douglas Luiz,BRA,MF,Girona,La Liga,20,1998,23,16,1490,16.6,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.4,1.4,0.06,0.02,0.09,0.06,0.09
Everton Luiz,BRA,MF,SPAL,Serie A,30,1988,10,2,317,3.5,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.00,0.03,0.03,0.03
Jordan Lukaku,BEL,MF,Lazio,Serie A,24,1994,7,1,175,1.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.03,0.03,0.00,0.03
Romelu Lukaku,BEL,FW,Manchester Utd,Premier League,25,1993,32,22,2136,23.7,12,0,12,0,0,4,0,0.51,0.00,0.51,0.51,0.51,11.2,11.2,2.3,13.5,0.47,0.10,0.57,0.47,0.57
Dodi Lukebakio,BEL,FW,Düsseldorf,Bundesliga,20,1997,31,22,1972,21.9,10,3,6,4,6,6,0,0.46,0.14,0.59,0.27,0.41,12.7,8.1,2.3,10.4,0.58,0.10,0.68,0.37,0.47
Saša Lukić,SRB,MF,Torino,Serie A,21,1996,24,11,989,11.0,2,0,2,0,0,7,0,0.18,0.00,0.18,0.18,0.18,1.8,1.8,1.0,2.8,0.16,0.09,0.26,0.16,0.26
Senad Lulić,BIH,DF,Lazio,Serie A,32,1986,35,34,2923,32.5,4,1,4,0,0,5,0,0.12,0.03,0.15,0.12,0.15,2.7,2.7,4.2,6.8,0.08,0.13,0.21,0.08,0.21
Antonio Luna,ESP,DF,Levante,La Liga,27,1991,16,14,1258,14.0,0,2,0,0,0,4,0,0.00,0.14,0.14,0.00,0.14,0.3,0.3,1.5,1.9,0.02,0.11,0.13,0.02,0.13
Andriy Lunin,UKR,GK,Leganés,La Liga,19,1999,5,4,365,4.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Sebastiano Luperto,ITA,DF,Napoli,Serie A,21,1996,12,6,728,8.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02
Fabian Lustenberger,SUI,DF,Hertha BSC,Bundesliga,30,1988,29,24,2172,24.1,0,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,0.0,0.0,0.4,0.5,0.00,0.02,0.02,0.00,0.02
Andreas Luthe,GER,GK,Augsburg,Bundesliga,31,1987,15,14,1311,14.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Lyanco,BRA,DF,Torino,Serie A,21,1997,2,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Lyanco,BRA,DF,Bologna,Serie A,21,1997,13,13,1119,12.4,1,0,1,0,0,2,1,0.08,0.00,0.08,0.08,0.08,0.5,0.5,0.3,0.8,0.04,0.02,0.06,0.04,0.06
Hervé Lybohy,NIG,DF,Nîmes,Ligue 1,35,1983,17,15,1480,16.4,2,0,2,0,0,3,0,0.12,0.00,0.12,0.12,0.12,0.6,0.6,0.0,0.6,0.04,0.00,0.04,0.04,0.04
Charalambos Lykogiannis,GRE,DF,Cagliari,Serie A,24,1993,11,9,830,9.2,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0.3,0.3,0.5,0.8,0.03,0.06,0.08,0.03,0.08
Yann M'Vila,FRA,MF,Saint-Étienne,Ligue 1,28,1990,37,37,3258,36.2,0,1,0,0,0,5,1,0.00,0.03,0.03,0.00,0.03,0.7,0.7,1.1,1.7,0.02,0.03,0.05,0.02,0.05
Darwin Machís,VEN,FW,Udinese,Serie A,25,1993,13,4,463,5.1,0,1,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,1.3,1.3,0.6,1.9,0.26,0.12,0.38,0.26,0.38
James Maddison,ENG,MF,Leicester City,Premier League,21,1996,36,35,2831,31.5,7,7,6,1,2,4,1,0.22,0.22,0.45,0.19,0.41,6.9,5.4,8.0,13.4,0.22,0.25,0.48,0.17,0.43
Gary Madine,ENG,FW,Cardiff City,Premier League,27,1990,5,0,37,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Pablo Maffeo,ESP,DF,Stuttgart,Bundesliga,21,1997,8,8,597,6.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.03,0.05,0.07,0.03,0.07
Francesco Magnanelli,ITA,MF,Sassuolo,Serie A,33,1984,26,21,1859,20.7,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.4,0.01,0.01,0.02,0.01,0.02
Giangiacomo Magnani,ITA,DF,Sassuolo,Serie A,22,1995,19,17,1516,16.8,0,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,0.1,0.1,0.1,0.2,0.01,0.01,0.01,0.01,0.01
Harry Maguire,ENG,DF,Leicester City,Premier League,25,1993,31,31,2596,28.8,3,0,3,0,0,6,1,0.10,0.00,0.10,0.10,0.10,2.1,2.1,0.5,2.7,0.07,0.02,0.09,0.07,0.09
Riyad Mahrez,ALG,FW,Manchester City,Premier League,27,1991,27,14,1343,14.9,7,4,7,0,1,0,0,0.47,0.27,0.74,0.47,0.74,5.8,5.0,4.4,9.5,0.39,0.30,0.69,0.34,0.64
Thiago Maia,BRA,MF,Lille,Ligue 1,21,1997,24,10,1021,11.3,0,1,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,0.7,0.3,0.5,0.9,0.06,0.05,0.11,0.03,0.08
Raffaele Maiello,ITA,MF,Frosinone,Serie A,27,1991,29,22,2043,22.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.2,1.4,0.01,0.05,0.06,0.01,0.06
Arne Maier,GER,MF,Hertha BSC,Bundesliga,19,1999,24,23,2064,22.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,1.6,2.6,0.04,0.07,0.11,0.04,0.11
Domenico Maietta,ITA,DF,Empoli,Serie A,35,1982,21,21,1714,19.0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.01,0.01,0.02,0.01,0.02
Mike Maignan,FRA,GK,Lille,Ligue 1,23,1995,38,38,3420,38.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.00,0.00,0.00,0.00
Linton Maina,GER,MF,Hannover 96,Bundesliga,19,1999,20,17,1414,15.7,1,3,1,0,0,0,0,0.06,0.19,0.25,0.06,0.25,2.1,2.1,2.8,4.8,0.13,0.18,0.31,0.13,0.31
Ainsley Maitland-Niles,ENG,DF,Arsenal,Premier League,20,1997,16,11,987,11.0,1,1,1,0,0,2,1,0.09,0.09,0.18,0.09,0.18,1.0,1.0,1.2,2.2,0.09,0.11,0.20,0.09,0.20
Josh Maja,NGA,FW,Bordeaux,Ligue 1,19,1998,7,3,198,2.2,1,0,1,0,0,1,0,0.45,0.00,0.45,0.45,0.45,0.6,0.6,0.0,0.6,0.27,0.02,0.29,0.27,0.29
Abdul Majeed Waris,GHA,FW,Nantes,Ligue 1,26,1991,33,25,2246,25.0,5,3,4,1,1,3,0,0.20,0.12,0.32,0.16,0.28,5.5,4.7,2.4,7.2,0.22,0.10,0.32,0.19,0.29
Jean-Victor Makengo,FRA,FW,Nice,Ligue 1,20,1998,25,11,1029,11.4,1,0,1,0,0,3,0,0.09,0.00,0.09,0.09,0.09,1.3,1.3,0.8,2.1,0.11,0.07,0.18,0.11,0.18
Nemanja Maksimović,SRB,MF,Getafe,La Liga,23,1995,36,36,3209,35.7,1,0,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,2.3,2.3,0.6,3.0,0.07,0.02,0.08,0.07,0.08
Nikola Maksimović,SRB,DF,Napoli,Serie A,26,1991,17,15,1375,15.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.01,0.02,0.01,0.02
Malcom,BRA,FW,Barcelona,La Liga,21,1997,15,6,614,6.8,1,2,1,0,0,0,0,0.15,0.29,0.44,0.15,0.44,1.5,1.5,1.6,3.2,0.23,0.24,0.47,0.23,0.47
Kévin Malcuit,MAR,DF,Napoli,Serie A,27,1991,24,20,1805,20.1,0,2,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,0.3,0.3,2.4,2.7,0.01,0.12,0.13,0.01,0.13
Yunus Mallı,TUR,MF,Wolfsburg,Bundesliga,26,1992,21,5,701,7.8,1,1,0,1,1,0,0,0.13,0.13,0.26,0.00,0.13,1.4,0.7,1.5,2.2,0.18,0.20,0.38,0.08,0.28
Hugo Mallo,ESP,DF,Celta Vigo,La Liga,27,1991,35,35,3092,34.4,1,4,1,0,0,11,0,0.03,0.12,0.15,0.03,0.15,1.3,1.3,3.8,5.2,0.04,0.11,0.15,0.04,0.15
Antonio Mance,CRO,FW,Nantes,Ligue 1,22,1995,5,0,50,0.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Vincent Manceau,FRA,DF,Angers,Ligue 1,29,1989,31,31,2790,31.0,1,1,1,0,0,2,0,0.03,0.03,0.06,0.03,0.06,0.7,0.7,1.3,2.0,0.02,0.04,0.06,0.02,0.06
Gianluca Mancini,ITA,DF,Atalanta,Serie A,22,1996,30,25,2246,25.0,5,2,5,0,0,5,0,0.20,0.08,0.28,0.20,0.28,4.2,4.2,0.5,4.7,0.17,0.02,0.19,0.17,0.19
Steve Mandanda,FRA,GK,Marseille,Ligue 1,33,1985,31,31,2735,30.4,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Reinildo Mandava,MOZ,DF,Lille,Ligue 1,24,1994,3,1,97,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.27,0.27,0.00,0.27
Aïssa Mandi,ALG,DF,Betis,La Liga,26,1991,35,34,3059,34.0,1,1,1,0,0,10,0,0.03,0.03,0.06,0.03,0.06,0.7,0.7,1.2,1.9,0.02,0.04,0.06,0.02,0.06
Rolando Mandragora,ITA,MF,Udinese,Serie A,21,1997,35,33,2918,32.4,3,2,3,0,0,8,1,0.09,0.06,0.15,0.09,0.15,1.8,1.8,1.9,3.6,0.05,0.06,0.11,0.05,0.11
Mario Mandžukić,CRO,FW,Juventus,Serie A,32,1986,25,23,2014,22.4,9,6,9,0,0,4,0,0.40,0.27,0.67,0.40,0.67,4.9,4.9,2.5,7.5,0.22,0.11,0.33,0.22,0.33
Sadio Mané,SEN,FW,Liverpool,Premier League,26,1992,36,35,3077,34.2,22,1,22,0,0,2,0,0.64,0.03,0.67,0.64,0.67,17.3,17.3,4.4,21.7,0.51,0.13,0.63,0.51,0.63
Thomas Mangani,FRA,MF,Angers,Ligue 1,31,1987,29,18,1598,17.8,3,0,0,3,4,2,1,0.17,0.00,0.17,0.00,0.00,4.0,0.9,3.1,4.0,0.22,0.17,0.40,0.05,0.23
Kostas Manolas,GRE,DF,Roma,Serie A,27,1991,27,27,2324,25.8,1,1,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,1.2,1.2,0.2,1.3,0.05,0.01,0.05,0.05,0.05
Javier Manquillo,ESP,DF,Newcastle Utd,Premier League,24,1994,18,12,1101,12.2,0,3,0,0,0,2,0,0.00,0.25,0.25,0.00,0.25,0.1,0.1,0.7,0.8,0.00,0.06,0.07,0.00,0.07
Martín Mantovani,ARG,DF,Huesca,La Liga,34,1984,9,6,701,7.8,2,0,2,0,0,2,0,0.26,0.00,0.26,0.26,0.26,0.5,0.5,0.0,0.5,0.06,0.00,0.07,0.06,0.07
Juan Manuel Valencia,COL,FW,Bologna,Serie A,20,1998,1,0,28,0.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06
Harrison Manzala,COD,MF,Angers,Ligue 1,24,1994,8,0,74,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.6,0.73,0.00,0.73,0.73,0.73
Fran Manzanara,ESP,DF,Levante,La Liga,21,1996,4,1,157,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.23,0.00,0.23,0.23,0.23
Myziane Maolida,FRA,FW,Nice,Ligue 1,19,1999,14,10,952,10.6,0,3,0,0,0,2,0,0.00,0.28,0.28,0.00,0.28,1.8,1.8,2.1,3.9,0.17,0.20,0.37,0.17,0.37
Faitout Maouassa,FRA,DF,Nîmes,Ligue 1,20,1998,27,25,2137,23.7,0,1,0,0,0,2,1,0.00,0.04,0.04,0.00,0.04,0.5,0.5,0.9,1.4,0.02,0.04,0.06,0.02,0.06
Fernando Marçal,BRA,DF,Lyon,Ligue 1,29,1989,12,12,878,9.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.6,0.02,0.04,0.06,0.02,0.06
Iván Marcano,ESP,DF,Roma,Serie A,31,1987,10,9,810,9.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.7,0.9,0.03,0.08,0.11,0.03,0.11
Marcelo,BRA,DF,Lyon,Ligue 1,31,1987,33,33,2878,32.0,0,1,0,0,0,6,0,0.00,0.03,0.03,0.00,0.03,1.8,1.8,1.8,3.7,0.06,0.06,0.11,0.06,0.11
Marcelo,BRA,DF,Real Madrid,La Liga,30,1988,23,21,1853,20.6,2,2,2,0,0,6,0,0.10,0.10,0.19,0.10,0.19,1.5,1.5,3.0,4.6,0.07,0.15,0.22,0.07,0.22
Solly March,ENG,MF,Brighton,Premier League,24,1994,35,30,2463,27.4,1,5,1,0,0,1,0,0.04,0.18,0.22,0.04,0.22,2.8,2.8,4.0,6.7,0.10,0.14,0.25,0.10,0.25
Federico Marchetti,ITA,GK,Genoa,Serie A,35,1983,4,4,360,4.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Gian Marco Ferrari,ITA,DF,Sassuolo,Serie A,26,1992,31,31,2790,31.0,4,0,4,0,0,9,0,0.13,0.00,0.13,0.13,0.13,2.8,2.8,0.3,3.1,0.09,0.01,0.10,0.09,0.10
Óscar de Marcos,ESP,DF,Athletic Club,La Liga,29,1989,30,28,2421,26.9,1,2,1,0,0,7,2,0.04,0.07,0.11,0.04,0.11,1.3,1.3,2.6,3.9,0.05,0.10,0.14,0.05,0.14
Georg Margreitter,AUT,DF,Nürnberg,Bundesliga,29,1988,27,22,2064,22.9,2,0,2,0,0,2,0,0.09,0.00,0.09,0.09,0.09,1.0,1.0,0.3,1.4,0.04,0.02,0.06,0.04,0.06
Miguel Marí,ESP,MF,Eibar,La Liga,21,1997,2,0,69,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
José María Giménez,URU,DF,Atlético Madrid,La Liga,23,1995,21,19,1772,19.7,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.4,1.2,0.04,0.02,0.06,0.04,0.06
Mariano,DOM,FW,Real Madrid,La Liga,24,1993,13,3,447,5.0,3,0,3,0,0,2,0,0.60,0.00,0.60,0.60,0.60,2.9,2.9,0.8,3.7,0.58,0.16,0.74,0.58,0.74
Mariano,DOM,FW,Lyon,Ligue 1,24,1993,3,2,143,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.3,0.15,0.03,0.18,0.15,0.18
Adrian Mariappa,JAM,DF,Watford,Premier League,31,1986,26,20,1927,21.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.8,1.8,0.04,0.04,0.08,0.04,0.08
Jordan Marié,FRA,MF,Dijon,Ligue 1,26,1991,26,20,1803,20.0,1,1,1,0,0,4,0,0.05,0.05,0.10,0.05,0.10,1.0,1.0,0.5,1.5,0.05,0.03,0.08,0.05,0.08
Adrián Marín,ESP,DF,Alavés,La Liga,21,1997,6,2,290,3.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.06,0.00,0.06,0.06,0.06
João Mário,POR,MF,Inter,Serie A,25,1993,20,12,1082,12.0,1,2,1,0,0,2,0,0.08,0.17,0.25,0.08,0.25,0.9,0.9,2.2,3.1,0.08,0.19,0.26,0.08,0.26
Guillermo Maripán,CHI,DF,Alavés,La Liga,24,1994,23,22,2008,22.3,2,2,2,0,0,5,0,0.09,0.09,0.18,0.09,0.18,1.2,1.2,0.6,1.8,0.06,0.03,0.08,0.06,0.08
Lazar Marković,SRB,MF,Fulham,Premier League,24,1994,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.06,0.06,0.00,0.06
Marlon,BRA,DF,Sassuolo,Serie A,22,1995,18,18,1508,16.8,1,0,1,0,0,4,1,0.06,0.00,0.06,0.06,0.06,0.2,0.2,0.0,0.2,0.01,0.00,0.01,0.01,0.01
Marquinhos,BRA,DF,Paris S-G,Ligue 1,24,1994,30,30,2693,29.9,3,2,3,0,0,2,1,0.10,0.07,0.17,0.10,0.17,1.2,1.2,1.9,3.1,0.04,0.06,0.11,0.04,0.11
Roger Martí,ESP,FW,Levante,La Liga,27,1991,31,23,1887,21.0,13,0,11,2,2,5,0,0.62,0.00,0.62,0.52,0.52,12.6,10.8,1.0,11.8,0.60,0.05,0.65,0.52,0.56
Anthony Martial,FRA,FW,Manchester Utd,Premier League,22,1995,27,18,1621,18.0,10,2,9,1,1,2,0,0.56,0.11,0.67,0.50,0.61,5.8,5.1,2.5,7.6,0.32,0.14,0.46,0.28,0.42
Aarón Martín,ESP,DF,Mainz 05,Bundesliga,21,1997,33,32,2878,32.0,0,3,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,0.7,0.7,5.0,5.7,0.02,0.15,0.18,0.02,0.18
Jonas Martin,FRA,MF,Strasbourg,Ligue 1,28,1990,23,23,2059,22.9,3,1,1,2,3,9,0,0.13,0.04,0.17,0.04,0.09,4.0,1.7,1.9,3.6,0.18,0.08,0.26,0.08,0.16
Marvin Martin,FRA,MF,Reims,Ligue 1,30,1988,13,8,623,6.9,0,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,0.3,0.3,1.0,1.3,0.05,0.14,0.19,0.05,0.19
Iñigo Martínez,ESP,DF,Athletic Club,La Liga,27,1991,33,33,2902,32.2,0,0,0,0,0,12,0,0.00,0.00,0.00,0.00,0.00,1.4,1.4,0.5,2.0,0.04,0.02,0.06,0.04,0.06
Javi Martínez,ESP,MF,Bayern Munich,Bundesliga,29,1988,21,16,1309,14.5,3,0,3,0,0,3,0,0.21,0.00,0.21,0.21,0.21,1.5,1.5,0.4,1.9,0.10,0.02,0.13,0.10,0.13
Lautaro Martínez,ARG,FW,Inter,Serie A,20,1997,27,13,1344,14.9,6,2,5,1,1,4,0,0.40,0.13,0.54,0.33,0.47,7.3,6.6,2.4,9.0,0.49,0.16,0.65,0.44,0.60
Pablo Martinez,FRA,DF,Strasbourg,Ligue 1,29,1989,32,32,2815,31.3,3,1,3,0,0,7,0,0.10,0.03,0.13,0.10,0.13,1.3,1.3,0.2,1.5,0.04,0.01,0.05,0.04,0.05
Gelson Martins,POR,FW,Monaco,Ligue 1,23,1995,16,16,1389,15.4,4,2,4,0,0,1,0,0.26,0.13,0.39,0.26,0.39,3.4,3.4,1.8,5.2,0.22,0.12,0.33,0.22,0.33
Gelson Martins,POR,FW,Atlético Madrid,La Liga,23,1995,8,1,229,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.6,0.24,0.02,0.25,0.24,0.25
Adam Marušić,MNE,DF,Lazio,Serie A,25,1992,26,24,2111,23.5,1,1,1,0,0,2,1,0.04,0.04,0.09,0.04,0.09,1.4,1.4,1.7,3.1,0.06,0.07,0.13,0.06,0.13
Omar Mascarell,ESP,MF,Schalke 04,Bundesliga,25,1993,14,11,993,11.0,0,2,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,0.2,0.2,0.2,0.4,0.02,0.01,0.03,0.02,0.03
Andrea Masiello,ITA,DF,Atalanta,Serie A,32,1986,24,22,1836,20.4,0,2,0,0,0,5,0,0.00,0.10,0.10,0.00,0.10,0.9,0.9,0.8,1.7,0.04,0.04,0.09,0.04,0.09
Adam Masina,MAR,DF,Watford,Premier League,24,1994,14,11,1004,11.2,0,1,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,0.1,0.1,0.6,0.6,0.00,0.05,0.06,0.00,0.06
Jordi Masip,ESP,GK,Valladolid,La Liga,29,1989,35,35,3150,35.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00
Han-Noah Massengo,FRA,FW,Monaco,Ligue 1,17,2001,3,0,61,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Arthur Masuaku,COD,DF,West Ham,Premier League,24,1993,23,19,1759,19.5,0,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,0.1,0.1,1.2,1.3,0.00,0.06,0.06,0.00,0.06
Jaime Mata,ESP,FW,Getafe,La Liga,29,1988,34,27,2432,27.0,14,6,10,4,4,10,0,0.52,0.22,0.74,0.37,0.59,12.4,9.4,3.0,12.4,0.46,0.11,0.57,0.35,0.46
Juan Mata,ESP,FW,Manchester Utd,Premier League,30,1988,22,16,1289,14.3,3,2,3,0,0,3,0,0.21,0.14,0.35,0.21,0.35,1.5,1.5,3.0,4.5,0.11,0.21,0.31,0.11,0.31
Luca Matarese,ITA,FW,Frosinone,Serie A,20,1998,2,0,16,0.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Jean-Philippe Mateta,FRA,FW,Mainz 05,Bundesliga,21,1997,34,29,2483,27.6,14,2,14,0,0,2,0,0.51,0.07,0.58,0.51,0.58,11.8,11.8,2.6,14.4,0.43,0.09,0.52,0.43,0.52
Christian Mathenia,GER,GK,Nürnberg,Bundesliga,26,1992,22,22,1932,21.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Nemanja Matić,SRB,MF,Manchester Utd,Premier League,29,1988,28,28,2436,27.1,1,0,1,0,0,7,1,0.04,0.00,0.04,0.04,0.04,1.6,1.6,0.7,2.3,0.06,0.03,0.09,0.06,0.09
Joël Matip,CMR,DF,Liverpool,Premier League,26,1991,22,17,1537,17.1,1,0,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,0.6,0.6,0.1,0.7,0.04,0.00,0.04,0.04,0.04
Rabbi Matondo,WAL,FW,Schalke 04,Bundesliga,17,2000,7,1,189,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.3,0.7,0.22,0.12,0.34,0.22,0.34
Alessandro Matri,ITA,FW,Sassuolo,Serie A,33,1984,19,6,603,6.7,2,0,2,0,0,3,0,0.30,0.00,0.30,0.30,0.30,2.8,2.8,0.3,3.2,0.42,0.05,0.47,0.42,0.47
Federico Mattiello,ITA,MF,Bologna,Serie A,23,1995,17,16,1333,14.8,1,1,1,0,0,2,1,0.07,0.07,0.14,0.07,0.14,0.4,0.4,2.1,2.5,0.03,0.14,0.17,0.03,0.17
Blaise Matuidi,FRA,MF,Juventus,Serie A,31,1987,31,29,2418,26.9,3,2,3,0,0,5,0,0.11,0.07,0.19,0.11,0.19,1.6,1.6,1.4,2.9,0.06,0.05,0.11,0.06,0.11
José Mauri,ITA,MF,Milan,Serie A,22,1996,5,2,208,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.05,0.08,0.13,0.05,0.13
Stephy Mavididi,ENG,FW,Juventus,Serie A,20,1998,1,0,22,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Konstantinos Mavropanos,GRE,DF,Arsenal,Premier League,20,1997,4,3,148,1.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.3,0.03,0.13,0.16,0.03,0.16
Alfie Mawson,ENG,DF,Fulham,Premier League,24,1994,15,13,1131,12.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.01,0.00,0.02,0.01,0.02
