Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
Richarlison,BRA,FW,Everton,Premier League,21,1997,29.6,13,82,27,32.9,2.77,0.91,0.16,0.48,14.2,1,0,0,8.5,8.5,0.10,+4.5,+4.5
Marco Richter,GER,FW,Augsburg,Bundesliga,20,1997,15.8,4,55,24,43.6,3.47,1.51,0.07,0.17,19.7,0,0,0,3.4,3.4,0.06,+0.6,+0.6
Diego Rico,ESP,DF,Bournemouth,Premier League,25,1993,6.8,0,9,0,0.0,1.32,0.00,0.00,,28.7,1,0,0,0.2,0.2,0.02,-0.2,-0.2
Mikel Rico,ESP,MF,Athletic Club,La Liga,33,1984,2.7,0,3,1,33.3,1.12,0.37,0.00,0.00,10.7,0,0,0,0.4,0.4,0.13,-0.4,-0.4
Sergio Rico,ESP,GK,Fulham,Premier League,24,1993,29.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Asier Riesgo,ESP,GK,Eibar,La Liga,34,1983,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Sascha Riether,GER,DF,Schalke 04,Bundesliga,35,1983,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Emiliano Rigoni,ARG,FW,Atalanta,Serie A,25,1993,5.8,3,16,3,18.8,2.76,0.52,0.19,1.00,16.0,0,0,0,1.8,1.8,0.11,+1.2,+1.2
Luca Rigoni,ITA,MF,Parma,Serie A,33,1984,19.6,2,17,5,29.4,0.87,0.26,0.12,0.40,11.5,0,0,0,3.2,3.2,0.19,-1.2,-1.2
Nicola Rigoni,ITA,MF,Chievo,Serie A,27,1990,21.7,0,20,5,25.0,0.92,0.23,0.00,0.00,20.0,0,0,0,1.6,1.6,0.08,-1.6,-1.6
Kévin Rimane,GUF,MF,Paris S-G,Ligue 1,27,1991,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Tomás Rincón,VEN,MF,Torino,Serie A,30,1988,31.1,3,34,10,29.4,1.09,0.32,0.09,0.30,22.0,0,0,0,1.5,1.5,0.05,+1.5,+1.5
Renaud Ripart,FRA,FW,Nîmes,Ligue 1,25,1993,33.4,8,66,20,30.3,1.98,0.60,0.12,0.40,13.5,0,0,0,5.9,5.9,0.09,+2.1,+2.1
Mihailo Ristić,SRB,DF,Montpellier,Ligue 1,22,1995,3.6,1,5,2,40.0,1.38,0.55,0.20,0.50,22.8,0,0,0,0.9,0.9,0.19,+0.1,+0.1
Matt Ritchie,SCO,DF,Newcastle Utd,Premier League,28,1989,32.5,2,38,7,18.4,1.17,0.22,0.03,0.14,19.0,0,1,2,4.7,3.1,0.08,-2.7,-2.1
Cristian Rivera,ESP,MF,Huesca,La Liga,21,1997,18.8,2,13,6,46.2,0.69,0.32,0.15,0.33,18.5,0,0,0,1.1,1.1,0.09,+0.9,+0.9
Arjen Robben,NED,FW,Bayern Munich,Bundesliga,34,1984,6.3,4,22,10,45.5,3.49,1.59,0.18,0.40,15.0,2,0,0,3.2,3.2,0.15,+0.8,+0.8
Rober,ESP,DF,Levante,La Liga,23,1995,31.7,1,7,1,14.3,0.22,0.03,0.14,1.00,8.8,0,0,0,0.9,0.9,0.12,+0.1,+0.1
Sergi Roberto,ESP,DF,Barcelona,La Liga,26,1992,23.2,0,9,2,22.2,0.39,0.09,0.00,0.00,14.6,0,0,0,0.6,0.6,0.07,-0.6,-0.6
Patrick Roberts,ENG,FW,Girona,La Liga,21,1997,6.7,0,7,5,71.4,1.05,0.75,0.00,0.00,15.9,0,0,0,0.8,0.8,0.12,-0.8,-0.8
Andrew Robertson,SCO,DF,Liverpool,Premier League,24,1994,35.7,0,14,5,35.7,0.39,0.14,0.00,0.00,18.5,0,0,0,0.9,0.9,0.07,-0.9,-0.9
Joel Robles,ESP,GK,Betis,La Liga,28,1990,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marc Roca,ESP,MF,Espanyol,La Liga,21,1996,34.6,1,24,9,37.5,0.69,0.26,0.04,0.11,26.1,0,0,0,1.2,1.2,0.05,-0.2,-0.2
Christopher Rocchia,FRA,DF,Marseille,Ligue 1,20,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kenny Rocha Santos,CPV,DF,Saint-Étienne,Ligue 1,18,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rubén Rochina,ESP,MF,Levante,La Liga,27,1991,20.0,4,48,12,25.0,2.40,0.60,0.08,0.33,24.4,4,0,0,2.3,2.3,0.05,+1.7,+1.7
Sebastian Rode,GER,MF,Eint Frankfurt,Bundesliga,27,1990,10.3,0,4,2,50.0,0.39,0.20,0.00,0.00,18.9,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Ronny Rodelin,FRA,MF,Guingamp,Ligue 1,28,1989,8.8,0,26,8,30.8,2.97,0.91,0.00,0.00,21.1,4,0,0,1.5,1.5,0.06,-1.5,-1.5
Rodri,ESP,MF,Atlético Madrid,La Liga,22,1996,30.4,3,26,8,30.8,0.86,0.26,0.12,0.38,16.7,0,0,0,2.6,2.6,0.10,+0.4,+0.4
Rodrigo,ESP,FW,Valencia,La Liga,27,1991,28.1,8,76,29,38.2,2.71,1.03,0.11,0.28,14.1,0,0,1,13.0,12.3,0.16,-5.0,-4.3
Kévin Rodrigues,POR,DF,Real Sociedad,La Liga,24,1994,5.4,0,2,1,50.0,0.37,0.19,0.00,0.00,27.3,0,0,0,0.0,0.0,0.02,0.0,0.0
Alejandro Rodríguez,ESP,FW,Empoli,Serie A,27,1991,0.3,0,1,0,0.0,3.60,0.00,0.00,,9.0,0,0,0,0.4,0.4,0.45,-0.4,-0.4
Ángel Rodríguez,ESP,FW,Getafe,La Liga,31,1987,20.2,8,66,25,37.9,3.27,1.24,0.12,0.32,14.3,0,0,0,8.2,8.2,0.12,-0.2,-0.2
Óscar Rodríguez Arnaiz,ESP,MF,Leganés,La Liga,20,1998,27.8,4,59,21,35.6,2.12,0.75,0.07,0.19,24.0,10,0,0,3.6,3.6,0.06,+0.4,+0.4
James Rodríguez,COL,MF,Bayern Munich,Bundesliga,27,1991,12.6,7,34,19,55.9,2.69,1.50,0.21,0.37,16.8,4,0,0,5.1,5.1,0.15,+1.9,+1.9
Ricardo Rodríguez,SUI,DF,Milan,Serie A,25,1992,33.9,0,25,6,24.0,0.74,0.18,0.00,0.00,27.0,0,0,0,0.6,0.6,0.02,-0.6,-0.6
Marko Rog,CRO,MF,Napoli,Serie A,23,1995,3.7,1,6,2,33.3,1.62,0.54,0.17,0.50,24.9,0,0,0,0.3,0.3,0.05,+0.7,+0.7
Marko Rog,CRO,MF,Sevilla,La Liga,23,1995,4.0,0,2,0,0.0,0.50,0.00,0.00,,28.1,0,0,0,0.0,0.0,0.02,0.0,0.0
Rogério,BRA,DF,Sassuolo,Serie A,20,1998,29.7,1,13,5,38.5,0.44,0.17,0.08,0.20,18.2,0,0,0,2.2,2.2,0.17,-1.2,-1.2
Marcos Rojo,ARG,DF,Manchester Utd,Premier League,28,1990,2.4,0,6,3,50.0,2.55,1.27,0.00,0.00,25.3,1,0,0,0.2,0.2,0.04,-0.2,-0.2
Diego Rolán,URU,FW,Alavés,La Liga,25,1993,3.3,0,8,2,25.0,2.42,0.60,0.00,0.00,9.5,0,0,0,0.6,0.6,0.07,-0.6,-0.6
Diego Rolán,URU,MF,Leganés,La Liga,25,1993,2.4,0,2,0,0.0,0.84,0.00,0.00,,17.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Rolando,POR,DF,Marseille,Ligue 1,32,1985,8.9,0,7,1,14.3,0.78,0.11,0.00,0.00,8.7,0,0,0,0.7,0.7,0.10,-0.7,-0.7
Esteban Rolón,ARG,MF,Genoa,Serie A,23,1995,11.6,0,8,1,12.5,0.69,0.09,0.00,0.00,13.5,0,0,0,0.8,0.8,0.09,-0.8,-0.8
Filippo Romagna,ITA,DF,Cagliari,Serie A,21,1997,16.4,0,6,1,16.7,0.37,0.06,0.00,0.00,7.0,0,0,0,0.5,0.5,0.08,-0.5,-0.5
Alessio Romagnoli,ITA,DF,Milan,Serie A,23,1995,31.6,2,11,3,27.3,0.35,0.09,0.18,0.67,12.3,0,0,0,0.8,0.8,0.07,+1.2,+1.2
Alaixys Romao,TOG,MF,Reims,Ligue 1,34,1984,35.1,0,16,2,12.5,0.46,0.06,0.00,0.00,11.8,0,0,0,1.6,1.6,0.10,-1.6,-1.6
Cristian Romero,ARG,DF,Genoa,Serie A,20,1998,26.0,2,18,7,38.9,0.69,0.27,0.11,0.29,11.8,0,0,0,1.5,1.5,0.08,+0.5,+0.5
Oriol Romeu,ESP,MF,Southampton,Premier League,26,1991,23.7,1,10,4,40.0,0.42,0.17,0.10,0.25,20.9,0,0,0,0.8,0.8,0.09,+0.2,+0.2
Rômulo,ITA,DF,Lazio,Serie A,31,1987,8.6,0,4,3,75.0,0.46,0.35,0.00,0.00,12.4,0,0,0,0.4,0.4,0.10,-0.4,-0.4
Rômulo,ITA,MF,Genoa,Serie A,31,1987,15.0,1,13,3,23.1,0.87,0.20,0.00,0.00,22.1,1,1,1,1.6,0.8,0.06,-0.6,-0.8
Cristiano Ronaldo,POR,FW,Juventus,Serie A,33,1985,29.9,21,170,62,36.5,5.69,2.08,0.09,0.26,17.9,17,5,6,22.7,18.2,0.11,-1.7,-2.2
Facundo Roncaglia,ARG,DF,Celta Vigo,La Liga,31,1987,11.9,0,1,0,0.0,0.08,0.00,0.00,,13.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Facundo Roncaglia,ARG,DF,Valencia,La Liga,31,1987,6.7,0,2,0,0.0,0.30,0.00,0.00,,8.5,0,0,0,0.3,0.3,0.13,-0.3,-0.3
Salomón Rondón,VEN,FW,Newcastle Utd,Premier League,28,1989,28.9,11,89,28,31.5,3.08,0.97,0.12,0.39,15.1,9,0,0,10.6,10.6,0.12,+0.4,+0.4
Valentin Rongier,FRA,MF,Nantes,Ligue 1,23,1994,35.8,4,72,15,20.8,2.01,0.42,0.04,0.20,22.8,4,1,2,6.3,4.8,0.07,-2.3,-1.8
Frederik Rønnow,DEN,GK,Eint Frankfurt,Bundesliga,25,1992,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marten de Roon,NED,MF,Atalanta,Serie A,27,1991,33.1,2,27,7,25.9,0.82,0.21,0.04,0.14,22.8,0,1,1,2.0,1.3,0.05,0.0,-0.3
Roberto Rosales,VEN,DF,Espanyol,La Liga,29,1988,19.4,3,18,5,27.8,0.93,0.26,0.17,0.60,23.9,2,0,0,0.7,0.7,0.04,+2.3,+2.3
Danny Rose,ENG,DF,Tottenham,Premier League,28,1990,20.0,0,15,2,13.3,0.75,0.10,0.00,0.00,18.4,0,0,0,0.9,0.9,0.06,-0.9,-0.9
Valentin Rosier,FRA,DF,Dijon,Ligue 1,21,1996,16.2,0,13,3,23.1,0.80,0.18,0.00,0.00,24.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3
Luca Rossettini,ITA,DF,Chievo,Serie A,33,1985,20.3,0,4,3,75.0,0.20,0.15,0.00,0.00,13.9,0,0,0,0.4,0.4,0.10,-0.4,-0.4
Francesco Rossi,ITA,GK,Atalanta,Serie A,27,1991,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jérôme Roussillon,FRA,DF,Wolfsburg,Bundesliga,25,1993,27.3,3,18,9,50.0,0.66,0.33,0.17,0.33,20.2,0,0,0,2.2,2.2,0.13,+0.8,+0.8
Nolan Roux,FRA,FW,Guingamp,Ligue 1,30,1988,17.1,2,41,10,24.4,2.40,0.59,0.05,0.20,15.5,0,0,0,4.9,4.9,0.12,-2.9,-2.9
Aaron Rowe,ENG,FW,Huddersfield,Premier League,17,2000,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Waldo Rubio,ESP,MF,Valladolid,La Liga,22,1995,5.5,1,12,7,58.3,2.20,1.28,0.08,0.14,22.5,0,0,0,0.4,0.4,0.04,+0.6,+0.6
John Ruddy,ENG,GK,Wolves,Premier League,31,1986,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Antonio Rüdiger,GER,DF,Chelsea,Premier League,25,1993,31.9,1,26,6,23.1,0.82,0.19,0.04,0.17,18.6,0,0,0,1.9,1.9,0.07,-0.9,-0.9
Sebastian Rudy,GER,MF,Schalke 04,Bundesliga,28,1990,15.1,0,5,1,20.0,0.33,0.07,0.00,0.00,15.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Stéphane Ruffier,FRA,GK,Saint-Étienne,Ligue 1,31,1986,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Daniele Rugani,ITA,DF,Juventus,Serie A,24,1994,15.0,2,9,2,22.2,0.60,0.13,0.22,1.00,7.0,0,0,0,1.1,1.1,0.13,+0.9,+0.9
Mário Rui,POR,DF,Napoli,Serie A,27,1991,15.7,1,19,4,21.1,1.21,0.25,0.05,0.25,22.8,0,0,0,0.7,0.7,0.04,+0.3,+0.3
Abel Ruiz,ESP,FW,Barcelona,La Liga,18,2000,0.2,0,1,1,100.0,4.09,4.09,0.00,0.00,10.8,0,0,0,0.2,0.2,0.17,-0.2,-0.2
Fabián Ruiz Peña,ESP,MF,Napoli,Serie A,22,1996,22.1,5,53,15,28.3,2.39,0.68,0.09,0.33,20.3,0,0,0,4.2,4.2,0.08,+0.8,+0.8
Víctor Ruiz,ESP,DF,Villarreal,La Liga,29,1989,21.9,0,7,1,14.3,0.32,0.05,0.00,0.00,8.4,0,0,0,0.4,0.4,0.05,-0.4,-0.4
Gerónimo Rulli,ARG,GK,Real Sociedad,La Liga,26,1992,27.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lukas Rupp,GER,MF,Hoffenheim,Bundesliga,27,1991,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marco Russ,GER,DF,Eint Frankfurt,Bundesliga,32,1985,4.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mathew Ryan,AUS,GK,Brighton,Premier League,26,1992,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Idriss Saadi,ALG,MF,Strasbourg,Ligue 1,26,1992,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Youssouf Sabaly,SEN,DF,Bordeaux,Ligue 1,25,1993,21.2,0,11,3,27.3,0.52,0.14,0.00,0.00,19.4,0,0,0,0.4,0.4,0.04,-0.4,-0.4
Abdelhamid Sabiri,MAR,FW,Huddersfield,Premier League,21,1996,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marcel Sabitzer,AUT,MF,RB Leipzig,Bundesliga,24,1994,26.1,4,62,17,27.4,2.37,0.65,0.06,0.24,19.2,9,0,0,5.0,5.0,0.08,-1.0,-1.0
Ihsan Sacko,FRA,FW,Nice,Ligue 1,21,1997,4.9,0,6,1,16.7,1.22,0.20,0.00,0.00,12.6,0,0,0,1.2,1.2,0.21,-1.2,-1.2
Nuri Şahin,TUR,MF,Werder Bremen,Bundesliga,29,1988,16.4,1,12,4,33.3,0.73,0.24,0.08,0.25,21.3,2,0,0,0.6,0.6,0.05,+0.4,+0.4
Samuel Şahin-Radlinger,AUT,GK,Hannover 96,Bundesliga,25,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Wesley Saïd,FRA,FW,Dijon,Ligue 1,23,1995,25.0,4,59,24,40.7,2.36,0.96,0.07,0.17,17.7,2,0,1,5.2,4.3,0.07,-1.2,-0.3
Allan Saint-Maximin,FRA,FW,Nice,Ligue 1,21,1997,32.2,5,73,17,23.3,2.27,0.53,0.05,0.24,20.1,1,1,2,6.7,5.1,0.07,-1.7,-1.1
Théo Sainte-Luce,FRA,FW,Nîmes,Ligue 1,19,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Romain Saïss,MAR,MF,Wolves,Premier League,28,1990,12.8,2,11,5,45.5,0.86,0.39,0.18,0.40,18.3,0,0,0,1.8,1.8,0.16,+0.2,+0.2
Samuel Sáiz,ESP,MF,Getafe,La Liga,27,1991,3.4,1,7,4,57.1,2.07,1.18,0.14,0.25,23.9,2,0,0,0.3,0.3,0.05,+0.7,+0.7
Bukayo Saka,ENG,FW,Arsenal,Premier League,16,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Hiroki Sakai,JPN,DF,Marseille,Ligue 1,28,1990,26.4,1,8,4,50.0,0.30,0.15,0.13,0.25,17.3,0,0,0,0.5,0.5,0.06,+0.5,+0.5
Diafra Sakho,SEN,FW,Rennes,Ligue 1,28,1989,1.6,0,2,0,0.0,1.25,0.00,0.00,,8.9,0,0,0,0.3,0.3,0.16,-0.3,-0.3
Mamadou Sakho,FRA,DF,Crystal Palace,Premier League,28,1990,26.8,0,4,0,0.0,0.15,0.00,0.00,,5.6,0,0,0,0.8,0.8,0.20,-0.8,-0.8
Bakary Sako,MLI,MF,Crystal Palace,Premier League,30,1988,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Emiliano Sala,ARG,FW,Nantes,Ligue 1,27,1990,15.2,12,34,16,47.1,2.24,1.05,0.29,0.63,15.1,0,2,2,6.5,5.0,0.15,+5.5,+5.0
Jacopo Sala,ITA,DF,Sampdoria,Serie A,26,1991,16.9,0,9,3,33.3,0.53,0.18,0.00,0.00,23.0,0,0,0,0.3,0.3,0.03,-0.3,-0.3
Mohamed Salah,EGY,FW,Liverpool,Premier League,26,1992,36.1,22,134,59,44.0,3.71,1.63,0.14,0.32,16.6,3,3,3,18.8,16.5,0.12,+3.2,+2.5
Bartosz Salamon,POL,DF,Frosinone,Serie A,27,1991,19.2,0,10,2,20.0,0.52,0.10,0.00,0.00,13.5,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Carlos Salcedo,MEX,DF,Eint Frankfurt,Bundesliga,24,1993,5.1,0,3,1,33.3,0.59,0.20,0.00,0.00,30.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
William Saliba,FRA,DF,Saint-Étienne,Ligue 1,17,2001,14.2,0,4,0,0.0,0.28,0.00,0.00,,11.4,0,0,0,0.4,0.4,0.10,-0.4,-0.4
Yannis Salibur,FRA,FW,Saint-Étienne,Ligue 1,27,1991,9.8,1,34,4,11.8,3.46,0.41,0.03,0.25,22.4,4,0,0,1.9,1.9,0.06,-0.9,-0.9
Yannis Salibur,FRA,FW,Guingamp,Ligue 1,27,1991,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Roland Sallai,HUN,MF,Freiburg,Bundesliga,21,1997,5.9,2,14,5,35.7,2.39,0.85,0.14,0.40,18.5,0,0,0,1.9,1.9,0.14,+0.1,+0.1
Edgar Salli,CMR,MF,Nürnberg,Bundesliga,25,1992,1.3,0,1,1,100.0,0.78,0.78,0.00,0.00,19.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Brice Samba,CGO,GK,Caen,Ligue 1,24,1994,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Junior Sambia,FRA,MF,Montpellier,Ligue 1,21,1996,10.3,0,23,8,34.8,2.24,0.78,0.00,0.00,21.4,6,0,0,2.1,2.1,0.09,-2.1,-2.1
Paolo Sammarco,ITA,MF,Frosinone,Serie A,35,1983,6.1,1,6,1,16.7,0.98,0.16,0.17,1.00,20.8,0,0,0,0.2,0.2,0.03,+0.8,+0.8
Frédéric Sammaritano,FRA,FW,Dijon,Ligue 1,32,1986,6.0,0,10,5,50.0,1.67,0.84,0.00,0.00,17.8,0,0,0,0.6,0.6,0.06,-0.6,-0.6
Mikel San José,ESP,MF,Athletic Club,La Liga,29,1989,19.3,0,12,3,25.0,0.62,0.16,0.00,0.00,16.2,0,0,0,0.9,0.9,0.07,-0.9,-0.9
Antonio Sanabria,PAR,FW,Betis,La Liga,22,1996,9.0,2,15,1,6.7,1.66,0.11,0.07,1.00,10.2,1,1,1,4.1,3.3,0.22,-2.1,-2.3
Antonio Sanabria,PAR,FW,Genoa,Serie A,22,1996,8.5,3,29,10,34.5,3.41,1.17,0.10,0.30,13.4,2,0,1,4.4,3.6,0.12,-1.4,-0.6
Renato Sanches,POR,MF,Bayern Munich,Bundesliga,20,1997,6.4,1,18,4,22.2,2.81,0.62,0.06,0.25,19.2,0,0,0,1.4,1.4,0.08,-0.4,-0.4
Alexis Sánchez,CHI,FW,Manchester Utd,Premier League,29,1988,9.8,1,17,9,52.9,1.74,0.92,0.06,0.11,16.2,1,0,0,1.3,1.3,0.08,-0.3,-0.3
Carlos Sánchez,COL,MF,West Ham,Premier League,32,1986,2.7,0,3,0,0.0,1.10,0.00,0.00,,25.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Davinson Sánchez,COL,DF,Tottenham,Premier League,22,1996,21.6,1,13,3,23.1,0.60,0.14,0.08,0.33,7.6,0,0,0,2.0,2.0,0.15,-1.0,-1.0
Javi Sánchez,ESP,DF,Real Madrid,La Liga,21,1997,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Víctor Sánchez,ESP,MF,Espanyol,La Liga,30,1987,14.1,0,11,2,18.2,0.78,0.14,0.00,0.00,20.9,0,0,0,0.5,0.5,0.04,-0.5,-0.5
Jadon Sancho,ENG,FW,Dortmund,Bundesliga,18,2000,27.3,12,39,20,51.3,1.43,0.73,0.31,0.60,14.0,0,0,0,7.5,7.5,0.19,+4.5,+4.5
Sandro,BRA,MF,Udinese,Serie A,29,1989,6.6,0,8,1,12.5,1.21,0.15,0.00,0.00,24.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Sandro,BRA,MF,Genoa,Serie A,29,1989,7.9,0,7,1,14.3,0.89,0.13,0.00,0.00,19.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Alex Sandro,BRA,DF,Juventus,Serie A,27,1991,26.5,1,21,8,38.1,0.79,0.30,0.05,0.13,14.3,0,0,0,1.9,1.9,0.09,-0.9,-0.9
Leroy Sané,GER,FW,Manchester City,Premier League,22,1996,20.7,10,58,25,43.1,2.80,1.21,0.17,0.40,16.4,5,0,0,5.8,5.8,0.10,+4.2,+4.2
Salif Sané,SEN,DF,Schalke 04,Bundesliga,27,1990,29.0,2,18,2,11.1,0.62,0.07,0.11,1.00,14.5,0,0,0,1.1,1.1,0.06,+0.9,+0.9
Luca Sangalli,ESP,MF,Real Sociedad,La Liga,23,1995,11.1,1,11,5,45.5,0.99,0.45,0.09,0.20,19.4,0,0,0,1.2,1.2,0.11,-0.2,-0.2
Ibrahim Sangaré,CIV,MF,Toulouse,Ligue 1,20,1997,27.4,1,36,5,13.9,1.31,0.18,0.03,0.20,23.7,1,0,0,1.4,1.4,0.04,-0.4,-0.4
Younousse Sankharé,SEN,MF,Bordeaux,Ligue 1,28,1989,16.4,1,18,5,27.8,1.10,0.30,0.06,0.20,15.8,0,0,0,2.2,2.2,0.12,-1.2,-1.2
Baissama Sankoh,GUI,MF,Caen,Ligue 1,26,1992,7.2,0,4,0,0.0,0.55,0.00,0.00,,16.9,0,0,0,0.8,0.8,0.19,-0.8,-0.8
Yaya Sanogo,FRA,FW,Toulouse,Ligue 1,25,1993,13.8,3,42,16,38.1,3.04,1.16,0.05,0.13,10.7,0,1,1,6.4,5.6,0.13,-3.4,-3.6
Morgan Sanson,FRA,MF,Marseille,Ligue 1,23,1994,26.7,5,38,11,28.9,1.42,0.41,0.13,0.45,21.3,0,0,0,2.4,2.4,0.06,+2.6,+2.6
Nicola Sansone,ITA,MF,Villarreal,La Liga,26,1991,0.4,1,2,1,50.0,4.86,2.43,0.50,1.00,18.7,0,0,0,0.1,0.1,0.05,+0.9,+0.9
Nicola Sansone,ITA,FW,Bologna,Serie A,26,1991,12.7,2,29,11,37.9,2.29,0.87,0.07,0.18,18.3,1,0,0,2.2,2.2,0.07,-0.2,-0.2
Baptiste Santamaria,FRA,MF,Angers,Ligue 1,23,1995,36.1,1,25,5,20.0,0.69,0.14,0.04,0.20,23.6,0,0,0,1.1,1.1,0.04,-0.1,-0.1
Roberto Santamaría,ESP,GK,Huesca,La Liga,33,1985,20.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Federico Santander,PAR,FW,Bologna,Serie A,27,1991,22.9,8,74,26,35.1,3.23,1.13,0.11,0.31,13.8,4,0,0,9.0,9.0,0.12,-1.0,-1.0
Davide Santon,ITA,DF,Roma,Serie A,27,1991,11.2,0,3,1,33.3,0.27,0.09,0.00,0.00,20.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Michael Santos,URU,FW,Leganés,La Liga,25,1993,6.2,1,16,5,31.3,2.59,0.81,0.06,0.20,12.1,0,0,0,1.7,1.7,0.11,-0.7,-0.7
Samir Santos,BRA,DF,Udinese,Serie A,23,1994,20.0,2,8,3,37.5,0.40,0.15,0.25,0.67,12.4,0,0,0,0.5,0.5,0.06,+1.5,+1.5
Riccardo Saponara,ITA,MF,Sampdoria,Serie A,26,1991,10.1,2,26,6,23.1,2.59,0.60,0.08,0.33,19.4,0,0,0,1.6,1.6,0.06,+0.4,+0.4
Pablo Sarabia,ESP,MF,Sevilla,La Liga,26,1992,30.3,13,74,31,41.9,2.44,1.02,0.16,0.39,16.4,3,1,1,10.7,9.9,0.13,+2.3,+2.1
Marcelo Saracchi,URU,DF,RB Leipzig,Bundesliga,20,1998,7.3,0,2,0,0.0,0.28,0.00,0.00,,16.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Josh Sargent,USA,FW,Werder Bremen,Bundesliga,18,2000,2.4,2,4,2,50.0,1.70,0.85,0.50,1.00,5.7,0,0,0,1.5,1.5,0.38,+0.5,+0.5
Bouna Sarr,SEN,DF,Marseille,Ligue 1,26,1992,24.9,1,21,2,9.5,0.84,0.08,0.05,0.50,20.3,0,0,0,1.7,1.7,0.08,-0.7,-0.7
Ismaila Sarr,SEN,FW,Rennes,Ligue 1,20,1998,31.0,8,52,20,38.5,1.68,0.65,0.13,0.35,16.6,0,1,1,6.6,5.8,0.11,+1.4,+1.2
Malang Sarr,FRA,DF,Nice,Ligue 1,19,1999,33.3,1,10,1,10.0,0.30,0.03,0.10,1.00,19.0,3,0,0,1.2,1.2,0.12,-0.2,-0.2
Lluís Sastre,ESP,MF,Huesca,La Liga,32,1986,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marco Sau,ITA,MF,Sampdoria,Serie A,30,1987,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marco Sau,ITA,FW,Cagliari,Serie A,30,1987,6.2,1,11,3,27.3,1.77,0.48,0.09,0.33,12.4,0,0,0,1.8,1.8,0.16,-0.8,-0.8
Téji Savanier,FRA,MF,Nîmes,Ligue 1,26,1991,31.8,6,63,17,27.0,1.98,0.53,0.03,0.12,29.2,16,4,4,5.4,2.4,0.04,+0.6,-0.4
