Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Blocks Int,Blocks Tkl+Int,Blocks Clr,Blocks Err
Holger Badstuber,GER,DF,Stuttgart,Bundesliga,29,1989,5.8,9,5,8,1,0,2,4,50.0,2,48,16,33.3,33,14,1,9,3,0,6,7,16,23,0
Stéphane Bahoken,CMR,FW,Angers,Ligue 1,26,1992,27.4,16,12,1,7,8,1,22,4.5,21,543,114,21.0,23,280,240,41,3,0,38,5,21,4,0
Daniel Baier,GER,MF,Augsburg,Bundesliga,34,1984,31.3,65,38,30,28,7,22,70,31.4,48,473,118,24.9,197,234,42,43,7,0,36,44,109,68,0
Leon Bailey,JAM,FW,Leverkusen,Bundesliga,20,1997,21.3,19,12,11,4,4,6,18,33.3,12,357,102,28.6,96,160,101,29,1,0,28,15,34,8,0
Eric Bailly,CIV,DF,Manchester Utd,Premier League,24,1994,7.1,17,8,13,4,0,6,8,75.0,2,71,19,26.8,46,25,0,14,5,0,9,22,39,35,0
Leighton Baines,ENG,DF,Everton,Premier League,33,1984,4.2,8,4,4,3,1,3,6,50.0,3,34,10,29.4,12,13,9,7,0,0,7,7,15,9,0
Marvin Bakalorz,GER,MF,Hannover 96,Bundesliga,28,1989,16.3,25,17,11,11,3,6,40,15.0,34,252,70,27.8,81,134,37,30,4,0,26,23,48,52,0
Tiemoué Bakayoko,FRA,MF,Milan,Serie A,23,1994,25.6,80,60,36,35,9,22,59,37.3,37,572,170,29.7,182,325,65,38,5,0,33,44,124,51,0
Ridle Baku,GER,MF,Mainz 05,Bundesliga,20,1998,10.4,12,8,5,6,1,0,10,0.0,10,208,45,21.6,56,115,37,16,2,0,14,10,22,8,0
Fabián Balbuena,PAR,DF,West Ham,Premier League,26,1991,22.4,56,38,44,12,0,14,44,31.8,30,231,81,35.1,161,66,4,42,16,0,26,52,108,169,0
Keita Baldé,SEN,FW,Inter,Serie A,23,1995,9.9,10,7,3,1,6,3,10,30.0,7,194,42,21.6,29,83,82,10,0,0,10,2,12,2,0
Gareth Bale,WAL,FW,Real Madrid,La Liga,29,1989,19.8,14,12,5,6,3,2,19,10.5,17,241,58,24.1,26,116,99,27,3,0,24,5,19,9,0
Mikel Balenziaga,ESP,DF,Athletic Club,La Liga,30,1988,5.8,11,9,7,2,2,4,10,40.0,6,108,16,14.8,62,41,5,10,2,0,8,7,18,17,0
Andrija Balić,CRO,MF,Udinese,Serie A,20,1997,0.3,1,0,0,0,1,1,1,100.0,0,11,1,9.1,4,6,1,1,0,0,1,1,2,0,0
Fodé Ballo-Touré,SEN,DF,Monaco,Ligue 1,21,1997,17.7,56,32,36,15,5,23,54,42.6,31,316,86,27.2,148,134,34,39,3,0,36,14,70,50,1
Fodé Ballo-Touré,SEN,DF,Lille,Ligue 1,21,1997,17.7,46,26,29,15,2,29,40,72.5,11,238,77,32.4,129,87,22,43,5,0,38,15,61,34,2
Florent Balmont,FRA,MF,Dijon,Ligue 1,38,1980,12.0,28,21,15,11,2,6,36,16.7,30,234,75,32.1,84,121,29,14,2,0,12,4,32,8,0
Leon Balogun,NGA,DF,Brighton,Premier League,30,1988,6.6,13,6,11,2,0,6,11,54.5,5,54,20,37.0,40,12,2,7,3,0,4,25,38,26,0
Mario Balotelli,ITA,FW,Nice,Ligue 1,27,1990,8.4,0,0,0,0,0,0,3,0.0,3,78,19,24.4,4,32,42,5,0,0,5,4,4,6,0
Mario Balotelli,ITA,FW,Marseille,Ligue 1,27,1990,10.4,9,8,2,6,1,5,13,38.5,8,111,28,25.2,10,50,51,5,2,0,3,3,12,6,0
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,28,1990,28.6,47,30,30,11,6,22,54,40.7,32,430,133,30.9,278,114,38,47,4,0,43,31,78,79,0
Jonathan Bamba,FRA,FW,Lille,Ligue 1,22,1996,33.4,28,20,5,15,8,10,48,20.8,38,576,134,23.3,158,288,130,50,3,0,47,25,53,10,0
Sol Bamba,CIV,DF,Cardiff City,Premier League,33,1985,27.5,76,32,47,29,0,24,53,45.3,29,375,118,31.5,227,139,9,79,35,2,44,115,191,160,0
Yacine Bammou,MAR,FW,Caen,Ligue 1,26,1991,10.3,12,6,6,4,2,2,6,33.3,4,145,39,26.9,44,65,36,20,3,0,17,7,19,15,0
Éver Banega,ARG,MF,Sevilla,La Liga,30,1988,29.6,64,44,32,28,4,16,70,22.9,54,574,141,24.6,224,295,55,31,4,0,27,31,95,32,0
Mattia Bani,ITA,DF,Chievo,Serie A,24,1993,29.0,65,39,45,20,0,25,45,55.6,20,389,114,29.3,257,116,16,59,36,0,23,36,101,174,2
Léo Baptistão,BRA,FW,Espanyol,La Liga,25,1992,13.7,23,14,12,5,6,10,31,32.3,21,336,72,21.4,78,152,106,17,0,0,17,11,34,11,0
Antonín Barák,CZE,MF,Udinese,Serie A,23,1994,3.7,10,8,5,5,0,1,8,12.5,7,87,19,21.8,24,47,16,3,0,0,3,4,14,1,0
Federico Barba,ITA,DF,Chievo,Serie A,24,1993,27.6,36,28,25,10,1,11,23,47.8,12,319,93,29.2,188,111,20,54,13,0,41,46,82,124,0
Danilo Barbosa,BRA,MF,Nice,Ligue 1,22,1996,17.2,33,20,11,16,6,9,27,33.3,18,364,97,26.6,113,190,61,23,3,0,20,12,45,24,0
Enis Bardhi,MKD,MF,Levante,La Liga,23,1995,31.5,65,45,24,33,8,21,84,25.0,63,732,175,23.9,217,383,132,44,3,0,41,26,91,31,0
Francesco Bardi,ITA,GK,Frosinone,Serie A,26,1992,3.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Phil Bardsley,SCO,DF,Burnley,Premier League,33,1985,18.6,36,17,19,14,3,10,28,35.7,18,195,54,27.7,93,75,27,29,13,0,16,40,76,78,2
Nicolò Barella,ITA,MF,Cagliari,Serie A,21,1997,34.5,101,61,43,30,28,30,90,33.3,60,752,208,27.7,219,356,177,65,3,0,62,26,127,30,0
Philipp Bargfrede,GER,MF,Werder Bremen,Bundesliga,29,1989,12.0,18,14,6,11,1,6,27,22.2,21,141,38,27.0,53,80,8,35,11,0,24,20,38,45,1
Antonino Barillà,ITA,MF,Parma,Serie A,30,1988,29.1,62,48,39,20,3,16,67,23.9,51,767,186,24.3,352,342,73,66,12,0,54,27,89,37,0
Ross Barkley,ENG,MF,Chelsea,Premier League,24,1993,13.8,15,12,4,10,1,8,18,44.4,10,204,64,31.4,42,101,61,16,1,0,15,12,27,17,1
Aymen Barkok,MAR,MF,Düsseldorf,Bundesliga,20,1998,5.7,11,7,4,7,0,1,17,5.9,16,174,51,29.3,45,112,17,8,2,0,6,3,14,3,0
Ashley Barnes,ENG,FW,Burnley,Premier League,28,1989,26.5,30,17,4,16,10,7,35,20.0,28,563,146,25.9,57,266,240,32,10,0,22,7,37,26,1
Harvey Barnes,ENG,FW,Leicester City,Premier League,20,1997,11.2,7,4,3,4,0,3,10,30.0,7,130,37,28.5,37,59,34,12,3,0,9,2,9,3,0
Antonio Barragán,ESP,DF,Betis,La Liga,31,1987,10.4,17,8,13,3,1,3,16,18.8,13,130,36,27.7,62,49,19,17,1,0,16,9,26,17,3
Antonio Barreca,ITA,DF,Newcastle Utd,Premier League,23,1995,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Antonio Barreca,ITA,DF,Monaco,Ligue 1,23,1995,6.6,9,3,6,3,0,4,8,50.0,4,71,15,21.1,37,27,7,7,2,0,5,4,13,6,0
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,18,2000,1.0,5,4,2,1,2,2,2,100.0,0,24,5,20.8,5,14,5,0,0,0,0,1,6,1,0
Ander Barrenetxea,ESP,FW,Real Sociedad,La Liga,16,2001,4.4,8,6,3,0,5,2,8,25.0,6,115,26,22.6,28,52,35,11,0,0,11,2,10,3,0
Édgar Barreto,PAR,MF,Sampdoria,Serie A,34,1984,8.7,20,12,9,5,6,9,32,28.1,23,145,38,26.2,37,71,37,19,2,0,17,6,26,5,0
Musa Barrow,GAM,FW,Atalanta,Serie A,19,1998,6.7,10,6,7,2,1,2,6,33.3,4,135,38,28.1,12,54,69,5,2,0,3,2,12,1,0
Fin Bartels,GER,FW,Werder Bremen,Bundesliga,31,1987,0.3,0,0,0,0,0,0,1,0.0,1,8,2,25.0,4,2,2,1,0,0,1,0,0,0,0
Marc Bartra,ESP,DF,Betis,La Liga,27,1991,32.5,86,55,50,32,4,25,67,37.3,42,391,121,30.9,223,145,23,60,23,1,37,39,125,153,3
Andrea Barzagli,ITA,DF,Juventus,Serie A,37,1981,2.9,3,3,1,2,0,1,4,25.0,3,20,5,25.0,13,7,0,3,3,0,0,1,4,6,0
Daniele Baselli,ITA,MF,Torino,Serie A,26,1992,26.4,65,44,27,30,8,14,59,23.7,45,514,138,26.8,143,258,113,48,8,0,40,33,98,28,0
Toma Bašić,CRO,MF,Bordeaux,Ligue 1,21,1996,14.8,29,17,5,18,6,9,38,23.7,29,442,123,27.8,115,252,75,16,3,0,13,7,36,21,0
Thomas Basila,FRA,DF,Nantes,Ligue 1,19,1999,1.0,2,2,1,1,0,0,0,,0,11,3,27.3,9,2,0,2,1,0,1,1,3,8,0
Borja Bastón,ESP,FW,Alavés,La Liga,25,1992,16.0,15,9,1,12,2,2,28,7.1,26,441,69,15.6,35,248,158,18,5,0,13,1,16,8,0
Alessandro Bastoni,ITA,DF,Parma,Serie A,19,1999,18.8,32,18,22,9,1,7,16,43.8,9,180,56,31.1,125,46,9,44,18,0,26,12,44,116,0
Bastos,ANG,DF,Lazio,Serie A,27,1991,12.7,27,20,21,5,1,16,29,55.2,13,151,43,28.5,100,38,13,23,9,0,14,7,34,56,1
Michy Batshuayi,BEL,FW,Crystal Palace,Premier League,24,1993,8.3,3,1,0,0,3,1,3,33.3,2,170,34,20.0,14,97,59,9,5,0,4,5,8,1,0
Michy Batshuayi,BEL,FW,Valencia,La Liga,24,1993,5.9,1,1,0,1,0,0,5,0.0,5,110,23,20.9,10,63,37,7,3,0,4,2,3,3,0
Robert Bauer,GER,DF,Nürnberg,Bundesliga,23,1995,19.1,46,20,35,10,1,18,36,50.0,18,225,59,26.2,153,54,18,40,7,0,33,22,68,71,0
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,28,1990,33.0,0,0,0,0,0,0,0,,0,2,1,50.0,2,0,0,1,0,0,1,0,0,1,1
Timo Baumgartl,GER,DF,Stuttgart,Bundesliga,22,1996,18.0,36,22,25,11,0,9,22,40.9,13,154,51,33.1,104,46,4,40,16,1,24,14,50,102,0
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,30,1988,17.3,54,34,27,22,5,19,47,40.4,28,325,102,31.4,90,196,39,29,5,0,24,20,74,28,0
Christoph Baumgartner,AUT,MF,Hoffenheim,Bundesliga,18,1999,0.9,2,1,0,1,1,1,3,33.3,2,21,5,23.8,5,11,5,2,0,0,2,0,2,0,0
Jon Bautista,ESP,FW,Real Sociedad,La Liga,23,1995,6.6,8,5,0,3,5,2,9,22.2,7,143,33,23.1,6,73,64,5,1,0,4,3,11,7,0
Paul Baysse,FRA,DF,Caen,Ligue 1,30,1988,19.9,24,15,20,4,0,11,17,64.7,6,125,38,30.4,89,33,3,34,17,1,17,16,40,130,0
Paul Baysse,FRA,DF,Bordeaux,Ligue 1,30,1988,0.8,1,1,1,0,0,0,1,0.0,1,8,2,25.0,7,1,0,0,0,0,0,1,2,4,0
Noah Joel Sarenren Bazee,NGA,FW,Hannover 96,Bundesliga,21,1996,1.7,2,0,1,1,0,1,1,100.0,0,37,4,10.8,8,23,6,1,0,0,1,1,3,2,0
Claudio Beauvue,GLP,FW,Caen,Ligue 1,30,1988,16.7,15,12,5,7,3,3,23,13.0,20,228,58,25.4,37,119,72,17,1,0,16,3,18,20,0
Bebé,CPV,FW,Rayo Vallecano,La Liga,28,1990,14.5,25,21,13,7,5,11,21,52.4,10,228,70,30.7,76,105,47,20,1,0,19,7,32,15,0
Bebé,CPV,MF,Eibar,La Liga,28,1990,0.7,0,0,0,0,0,0,0,,0,14,7,50.0,1,7,6,1,0,0,1,0,0,0,0
Ihlas Bebou,TOG,FW,Hannover 96,Bundesliga,24,1994,11.8,17,15,6,9,2,6,14,42.9,8,228,51,22.4,64,112,52,17,2,0,15,8,25,6,0
Uffe Bech,DEN,FW,Hannover 96,Bundesliga,25,1993,0.2,0,0,0,0,0,0,1,0.0,1,4,0,0.0,0,3,1,0,0,0,0,0,0,2,0
Andreas Beck,GER,DF,Stuttgart,Bundesliga,31,1987,19.7,39,23,21,12,6,10,31,32.3,21,318,81,25.5,159,116,43,38,4,0,34,15,54,50,0
Jan Bednarek,POL,DF,Southampton,Premier League,22,1996,23.9,39,23,25,11,3,15,36,41.7,21,218,61,28.0,123,87,8,58,25,2,33,65,104,186,0
Andrea Beghetto,ITA,DF,Frosinone,Serie A,23,1994,24.7,29,19,16,9,4,10,24,41.7,14,380,95,25.0,197,126,57,42,5,0,37,14,43,57,1
Asmir Begović,BIH,GK,Bournemouth,Premier League,31,1987,24.0,0,0,0,0,0,0,3,0.0,3,2,0,0.0,2,0,0,0,0,0,0,2,2,1,1
Valon Behrami,SUI,MF,Udinese,Serie A,33,1985,15.1,68,41,31,30,7,25,61,41.0,36,521,129,24.8,178,310,33,37,12,0,25,20,88,26,0
Hanno Behrens,GER,MF,Nürnberg,Bundesliga,28,1990,29.3,43,25,23,19,1,11,48,22.9,37,581,128,22.0,221,272,88,56,12,0,44,22,65,66,0
Ishak Belfodil,ALG,FW,Hoffenheim,Bundesliga,26,1992,20.7,16,9,4,8,4,3,14,21.4,11,205,56,27.3,23,94,88,18,6,0,12,2,18,11,0
Stefan Bell,GER,DF,Mainz 05,Bundesliga,26,1991,25.0,36,19,22,13,1,15,35,42.9,20,184,73,39.7,110,64,10,38,12,0,26,36,72,144,1
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,28,1990,11.7,14,10,9,2,3,6,15,40.0,9,185,58,31.4,46,75,64,14,0,0,14,9,23,7,0
Héctor Bellerín,ESP,DF,Arsenal,Premier League,23,1995,17.0,18,10,11,4,3,7,21,33.3,14,156,51,32.7,57,65,34,37,6,0,31,18,36,37,0
Andrea Belotti,ITA,FW,Torino,Serie A,24,1993,36.7,28,18,9,10,9,6,29,20.7,23,505,131,25.9,29,236,240,54,11,0,43,13,41,22,0
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,19,1999,16.9,28,16,12,13,3,16,49,32.7,33,506,124,24.5,135,266,105,19,2,0,17,16,44,18,1
Hatem Ben Arfa,FRA,MF,Rennes,Ligue 1,31,1987,22.6,16,7,5,7,4,8,23,34.8,15,294,61,20.7,27,164,103,10,0,0,10,2,18,3,0
Wissam Ben Yedder,FRA,FW,Sevilla,La Liga,27,1990,31.2,20,18,3,11,6,1,14,7.1,13,614,157,25.6,39,257,318,25,0,0,25,8,28,5,0
Diego Benaglio,SUI,GK,Monaco,Ligue 1,34,1983,22.9,0,0,0,0,0,0,0,,0,3,1,33.3,3,0,0,0,0,0,0,0,0,2,1
Marco Benassi,ITA,MF,Fiorentina,Serie A,23,1994,25.4,25,16,6,15,4,10,46,21.7,36,344,89,25.9,75,151,118,26,5,2,21,15,40,27,0
Medhi Benatia,MAR,DF,Juventus,Serie A,31,1987,5.0,7,6,6,1,0,3,5,60.0,2,34,7,20.6,14,15,5,11,5,0,6,8,15,22,0
Lars Bender,GER,DF,Leverkusen,Bundesliga,29,1989,15.1,43,31,21,18,4,14,34,41.2,20,266,98,36.8,98,131,37,35,5,1,30,13,56,26,0
Sven Bender,GER,DF,Leverkusen,Bundesliga,29,1989,22.1,38,23,24,14,0,16,29,55.2,13,191,67,35.1,114,68,9,35,11,0,24,36,74,123,1
László Bénes,SVK,MF,M'Gladbach,Bundesliga,20,1997,0.3,1,1,1,0,0,1,2,50.0,1,15,5,33.3,12,3,0,3,0,0,3,1,2,2,0
Nicolas Benezet,FRA,MF,Guingamp,Ligue 1,27,1991,18.5,37,28,14,16,7,5,31,16.1,26,374,104,27.8,77,180,117,16,1,0,15,13,50,0,0
Walter Benítez,ARG,GK,Nice,Ligue 1,25,1993,35.0,0,0,0,0,0,0,2,0.0,2,3,1,33.3,3,0,0,0,0,0,0,0,0,0,1
Ismaël Bennacer,ALG,MF,Empoli,Serie A,20,1997,32.9,96,68,47,40,9,30,78,38.5,48,783,208,26.6,351,343,89,62,10,0,52,60,156,35,0
Joe Bennett,ENG,DF,Cardiff City,Premier League,28,1990,29.3,55,29,36,18,1,13,38,34.2,25,406,125,30.8,209,172,25,59,10,0,49,56,111,77,0
Ryan Bennett,ENG,DF,Wolves,Premier League,28,1990,34.0,68,35,52,13,3,25,38,65.8,13,298,89,29.9,196,91,11,70,27,0,43,42,110,159,1
Yassine Benrahou,FRA,MF,Bordeaux,Ligue 1,19,1999,2.0,7,3,0,6,1,1,5,20.0,4,70,18,25.7,18,33,19,3,0,0,3,2,9,1,0
Ramy Bensebaini,ALG,DF,Rennes,Ligue 1,23,1995,23.9,63,30,35,19,9,26,51,51.0,25,313,106,33.9,184,93,36,53,10,1,43,25,88,89,1
Nabil Bentaleb,ALG,MF,Schalke 04,Bundesliga,23,1994,19.9,30,21,10,16,4,5,24,20.8,19,285,79,27.7,75,170,40,29,7,0,22,20,50,23,0
Rodrigo Bentancur,URU,MF,Juventus,Serie A,21,1997,22.3,50,28,22,23,5,18,56,32.1,38,548,138,25.2,150,287,111,38,8,0,30,39,89,44,1
Christian Benteke,BEL,FW,Crystal Palace,Premier League,27,1990,9.0,5,4,2,2,1,2,4,50.0,2,116,26,22.4,8,65,43,7,1,0,6,1,6,12,0
Karim Benzema,FRA,FW,Real Madrid,La Liga,30,1987,32.8,18,13,4,8,6,4,18,22.2,14,442,100,22.6,19,185,238,13,2,0,11,5,23,26,0
Yassine Benzia,ALG,MF,Lille,Ligue 1,23,1994,1.8,1,1,0,1,0,1,2,50.0,1,29,7,24.1,3,16,10,3,0,0,3,0,1,0,0
Domenico Berardi,ITA,FW,Sassuolo,Serie A,23,1994,31.9,41,23,16,13,12,18,72,25.0,54,697,140,20.1,157,332,208,39,4,0,35,30,71,22,0
Yuri Berchiche,ESP,DF,Athletic Club,La Liga,28,1990,34.7,55,42,29,13,13,20,56,35.7,36,480,127,26.5,222,195,63,67,10,0,57,28,83,93,1
Álex Berenguer,ESP,MF,Torino,Serie A,23,1995,16.5,37,27,16,16,5,11,37,29.7,26,324,81,25.0,69,148,107,24,2,0,22,4,41,6,0
Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,26,1992,24.4,56,25,35,19,2,22,60,36.7,38,315,93,29.5,175,103,37,61,5,0,56,16,72,48,0
Jóhann Berg Guðmundsson,ISL,MF,Burnley,Premier League,27,1990,19.5,22,13,10,12,0,12,29,41.4,17,266,69,25.9,71,127,68,41,4,0,37,41,63,33,0
Markel Bergara,ESP,MF,Getafe,La Liga,32,1986,0.6,2,1,0,1,1,1,2,50.0,1,15,5,33.3,1,11,3,3,0,0,3,2,4,1,0
Robert Berić,SVN,FW,Saint-Étienne,Ligue 1,27,1991,13.1,10,5,3,6,1,1,13,7.7,12,280,65,23.2,12,139,129,12,2,0,10,3,13,5,0
Etrit Berisha,ALB,GK,Atalanta,Serie A,29,1989,18.0,0,0,0,0,0,0,1,0.0,1,2,0,0.0,2,0,0,0,0,0,0,0,0,0,0
Valon Berisha,KVX,MF,Lazio,Serie A,25,1993,2.2,8,5,2,5,1,0,3,0.0,3,74,14,18.9,16,41,17,7,0,0,7,0,8,2,0
Bernard,BRA,FW,Everton,Premier League,25,1992,23.5,54,37,22,20,12,18,67,26.9,49,441,134,30.4,150,196,95,45,2,0,43,46,100,11,0
Federico Bernardeschi,ITA,FW,Juventus,Serie A,24,1994,16.4,15,11,7,5,3,6,26,23.1,20,332,69,20.8,75,161,96,12,1,0,11,10,25,8,0
Bernardo,BRA,DF,Brighton,Premier League,23,1995,19.5,62,37,45,11,6,20,36,55.6,16,255,95,37.3,157,80,18,49,16,1,33,50,112,69,0
Paul Bernardoni,FRA,GK,Nîmes,Ligue 1,21,1997,38.0,0,0,0,0,0,0,2,0.0,2,3,1,33.3,3,0,0,0,0,0,0,0,0,6,0
Juan Bernat,ESP,DF,Paris S-G,Ligue 1,25,1993,20.4,48,28,26,18,4,23,64,35.9,41,418,126,30.1,170,176,72,41,5,0,36,14,62,35,0
Antoine Bernede,FRA,MF,Paris S-G,Ligue 1,19,1999,1.9,14,6,4,9,1,7,17,41.2,10,54,15,27.8,11,36,7,4,1,0,3,3,17,2,1
Dimitry Bertaud,FRA,GK,Montpellier,Ligue 1,20,1998,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Ryan Bertrand,ENG,DF,Southampton,Premier League,28,1989,24.0,46,23,24,16,6,12,28,42.9,16,305,101,33.1,133,113,59,37,6,0,31,36,82,51,0
Daniel Bessa,ITA,MF,Genoa,Serie A,25,1993,27.1,55,36,29,20,6,16,53,30.2,37,711,173,24.3,193,367,151,35,3,0,32,23,78,11,0
Marcus Bettinelli,ENG,GK,Fulham,Premier League,26,1992,7.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,0
Louis Beyer,GER,DF,M'Gladbach,Bundesliga,18,2000,8.0,28,18,18,10,0,8,14,57.1,6,99,32,32.3,68,25,6,20,3,0,17,8,36,28,1
Jonathan Biabiany,FRA,FW,Parma,Serie A,30,1988,11.9,29,14,15,10,4,6,19,31.6,13,302,57,18.9,100,142,60,11,1,0,10,13,42,11,0
Giulian Biancone,FRA,DF,Monaco,Ligue 1,18,2000,1.0,4,2,3,0,1,1,4,25.0,3,20,8,40.0,12,6,2,1,0,0,1,2,6,2,0
Ermin Bičakčić,BIH,DF,Hoffenheim,Bundesliga,28,1990,19.9,31,17,18,10,3,10,19,52.6,9,152,47,30.9,94,47,11,52,17,1,35,34,65,89,1
Pedro Bigas,ESP,DF,Eibar,La Liga,27,1990,6.5,6,5,2,2,2,3,6,50.0,3,48,24,50.0,25,21,2,3,0,0,3,8,14,25,0
Lucas Biglia,ARG,MF,Milan,Serie A,32,1986,12.4,55,37,31,22,2,18,57,31.6,39,377,114,30.2,189,163,25,26,3,0,23,13,68,25,0
Philip Billing,DEN,MF,Huddersfield,Premier League,22,1996,24.3,74,47,28,38,8,17,52,32.7,35,596,194,32.6,211,293,92,59,16,2,43,70,144,53,0
Cristiano Biraghi,ITA,DF,Fiorentina,Serie A,25,1992,35.5,54,26,32,14,8,18,40,45.0,22,404,101,25.0,204,159,41,78,15,0,63,30,84,101,1
Davide Biraschi,ITA,DF,Genoa,Serie A,24,1994,31.6,68,42,42,24,2,25,61,41.0,36,464,126,27.2,268,170,26,48,11,0,37,45,113,135,0
Valter Birsa,SVN,MF,Cagliari,Serie A,31,1986,3.9,3,2,0,2,1,2,7,28.6,5,85,24,28.2,17,40,28,4,0,0,4,5,8,1,0
Valter Birsa,SVN,MF,Chievo,Serie A,31,1986,12.2,18,11,6,9,3,8,24,33.3,16,217,50,23.0,35,119,63,11,0,0,11,6,24,9,0
Yves Bissouma,MLI,MF,Brighton,Premier League,21,1996,19.7,67,43,40,22,5,14,39,35.9,25,479,119,24.8,200,234,45,38,7,0,31,29,96,29,1
Leonardo Bittencourt,GER,MF,Hoffenheim,Bundesliga,24,1993,11.9,31,25,9,19,3,9,40,22.5,31,350,87,24.9,101,196,53,22,2,0,20,13,44,1,0
Alejandro Blanco,ESP,FW,Alavés,La Liga,19,1998,0.2,0,0,0,0,0,0,2,0.0,2,4,1,25.0,1,2,1,1,0,0,1,0,0,1,0
Rubén Blanco,ESP,GK,Celta Vigo,La Liga,23,1995,25.0,0,0,0,0,0,0,2,0.0,2,3,1,33.3,3,0,0,1,0,0,1,0,0,3,3
Ludovic Blas,FRA,MF,Guingamp,Ligue 1,20,1997,26.4,59,43,26,28,5,15,47,31.9,32,789,196,24.8,201,461,127,50,7,0,43,24,83,13,0
Pablo de Blasis,ARG,DF,Eibar,La Liga,30,1988,16.9,29,17,14,9,6,14,43,32.6,29,294,91,31.0,78,135,81,29,0,0,29,11,40,30,0
Pablo de Blasis,ARG,FW,Mainz 05,Bundesliga,30,1988,1.0,0,0,0,0,0,0,0,,0,11,2,18.2,6,3,2,0,0,0,0,0,0,0,0
Jakub Błaszczykowski,POL,FW,Wolfsburg,Bundesliga,32,1985,0.1,0,0,0,0,0,0,0,,0,2,0,0.0,0,1,1,1,0,0,1,0,0,0,0
Alexis Blin,FRA,MF,Amiens,Ligue 1,21,1996,22.1,74,58,29,36,9,22,90,24.4,68,540,140,25.9,171,312,57,47,13,0,34,23,97,56,0
Danny Blum,GER,FW,Eint Frankfurt,Bundesliga,27,1991,0.0,0,0,0,0,0,0,0,,0,3,1,33.3,2,1,0,0,0,0,0,0,0,4,0
Emmanuel Boateng,GHA,FW,Levante,La Liga,22,1996,7.8,3,1,0,2,1,0,1,0.0,1,143,33,23.1,12,70,61,5,1,0,4,1,4,4,0
Jérôme Boateng,GER,DF,Bayern Munich,Bundesliga,29,1988,18.8,20,9,13,7,0,5,18,27.8,13,92,36,39.1,40,44,8,19,7,1,12,12,32,52,0
Kevin-Prince Boateng,GHA,FW,Sassuolo,Serie A,31,1987,10.4,6,4,0,3,3,1,5,20.0,4,133,28,21.1,7,68,58,8,3,1,5,2,8,9,0
Kevin-Prince Boateng,GHA,FW,Barcelona,La Liga,31,1987,2.7,2,1,0,1,1,0,3,0.0,3,37,11,29.7,1,12,24,3,0,0,3,1,3,3,0
Antonin Bobichon,FRA,MF,Nîmes,Ligue 1,22,1995,23.9,32,21,17,11,4,15,64,23.4,49,659,131,19.9,169,395,95,36,4,0,32,15,47,14,0
Yann Bodiger,FRA,MF,Toulouse,Ligue 1,23,1995,0.1,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
Mathieu Bodmer,FRA,MF,Amiens,Ligue 1,35,1982,11.9,16,12,5,9,2,4,14,28.6,10,176,44,25.0,22,97,57,8,2,0,6,4,20,11,0
Adam Bodzek,GER,MF,Düsseldorf,Bundesliga,32,1985,17.7,43,26,25,18,0,11,32,34.4,21,307,89,29.0,121,173,13,15,5,0,10,13,56,48,0
Jean-Paul Boëtius,NED,MF,Mainz 05,Bundesliga,24,1994,23.6,58,36,20,31,7,17,58,29.3,41,683,153,22.4,155,343,185,57,2,0,55,31,89,13,0
Sacha Boey,FRA,DF,Rennes,Ligue 1,17,2000,0.2,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,0,0,0,0,0,0,1,0
Jeremie Boga,CIV,FW,Sassuolo,Serie A,21,1997,16.0,12,10,6,5,1,4,12,33.3,8,303,88,29.0,74,135,94,16,1,0,15,7,19,2,0
Willy Boly,CIV,DF,Wolves,Premier League,27,1991,35.2,89,47,52,34,3,28,60,46.7,32,330,127,38.5,209,115,6,80,36,0,44,58,147,204,1
Léo Bonatini,BRA,FW,Wolves,Premier League,24,1994,1.5,0,0,0,0,0,0,3,0.0,3,21,5,23.8,1,7,13,2,0,0,2,1,1,0,0
Giacomo Bonaventura,ITA,MF,Milan,Serie A,28,1989,7.2,3,2,1,2,0,2,11,18.2,9,100,23,23.0,37,43,20,5,0,0,5,7,10,5,1
