Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Long Ast,Long xA,Long A-xA,Long KP,Long 1/3,Long PPA,Long CrsPA,Long Prog
Ronny Rodelin,FRA,MF,Guingamp,Ligue 1,28,1989,8.8,216,306,70.6,4198,1117,83,116,71.6,92,125,73.6,36,52,69.2,0,0.7,-0.7,10,27,8,1,39
Rodri,ESP,MF,Atlético Madrid,La Liga,22,1996,30.4,1767,1937,91.2,32494,8693,754,805,93.7,779,835,93.3,213,262,81.3,1,0.9,+0.1,17,179,10,0,129
Rodrigo,ESP,FW,Valencia,La Liga,27,1991,28.1,621,867,71.6,10413,2123,344,427,80.6,203,282,72.0,66,109,60.6,6,3.7,+2.3,30,52,30,2,81
Kévin Rodrigues,POR,DF,Real Sociedad,La Liga,24,1994,5.4,186,239,77.8,3313,1570,88,101,87.1,81,97,83.5,17,35,48.6,0,0.5,-0.5,7,12,3,2,23
Alejandro Rodríguez,ESP,FW,Empoli,Serie A,27,1991,0.3,2,5,40.0,25,11,2,2,100.0,0,3,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
Ángel Rodríguez,ESP,FW,Getafe,La Liga,31,1987,20.2,242,377,64.2,4123,1120,117,163,71.8,77,122,63.1,33,57,57.9,3,3.3,-0.3,16,25,19,4,41
Óscar Rodríguez Arnaiz,ESP,MF,Leganés,La Liga,20,1998,27.8,757,1088,69.6,14083,3977,364,451,80.7,264,348,75.9,118,244,48.4,3,3.8,-0.8,45,68,29,11,78
James Rodríguez,COL,MF,Bayern Munich,Bundesliga,27,1991,12.6,805,967,83.2,15971,4288,342,383,89.3,311,355,87.6,144,208,69.2,3,4.7,-1.7,50,65,34,5,103
Ricardo Rodríguez,SUI,DF,Milan,Serie A,25,1992,33.9,1819,2169,83.9,35903,12418,710,769,92.3,836,929,90.0,262,427,61.4,3,1.4,+1.6,23,153,37,14,150
Marko Rog,CRO,MF,Napoli,Serie A,23,1995,3.7,173,188,92.0,2407,593,117,126,92.9,47,50,94.0,6,7,85.7,0,0.2,-0.2,1,13,1,0,9
Marko Rog,CRO,MF,Sevilla,La Liga,23,1995,4.0,183,216,84.7,2706,550,104,119,87.4,64,72,88.9,11,19,57.9,0,0.1,-0.1,4,12,4,1,11
Rogério,BRA,DF,Sassuolo,Serie A,20,1998,29.7,1394,1753,79.5,24521,8952,667,747,89.3,554,667,83.1,159,285,55.8,2,1.8,+0.2,20,74,24,15,94
Marcos Rojo,ARG,DF,Manchester Utd,Premier League,28,1990,2.4,101,136,74.3,1989,815,45,51,88.2,37,45,82.2,16,34,47.1,0,0.0,0.0,0,11,1,0,8
Diego Rolán,URU,FW,Alavés,La Liga,25,1993,3.3,73,89,82.0,998,210,46,48,95.8,20,29,69.0,3,6,50.0,0,0.1,-0.1,2,2,3,2,5
Diego Rolán,URU,MF,Leganés,La Liga,25,1993,2.4,68,94,72.3,960,271,43,53,81.1,18,22,81.8,5,17,29.4,0,0.3,-0.3,2,2,3,2,3
Rolando,POR,DF,Marseille,Ligue 1,32,1985,8.9,360,415,86.7,7978,2333,86,95,90.5,202,217,93.1,71,98,72.4,0,0.0,0.0,1,11,1,0,4
Esteban Rolón,ARG,MF,Genoa,Serie A,23,1995,11.6,281,371,75.7,4739,1216,137,162,84.6,115,147,78.2,25,49,51.0,0,0.8,-0.8,8,28,5,1,32
Filippo Romagna,ITA,DF,Cagliari,Serie A,21,1997,16.4,589,669,88.0,12772,3672,152,164,92.7,321,347,92.5,113,150,75.3,0,0.0,0.0,0,22,1,0,31
Alessio Romagnoli,ITA,DF,Milan,Serie A,23,1995,31.6,1611,1757,91.7,33812,9551,439,463,94.8,916,970,94.4,251,313,80.2,0,0.1,-0.1,4,63,1,1,69
Alaixys Romao,TOG,MF,Reims,Ligue 1,34,1984,35.1,1135,1431,79.3,22833,6064,408,486,84.0,523,630,83.0,195,276,70.7,3,1.4,+1.6,9,100,15,2,120
Cristian Romero,ARG,DF,Genoa,Serie A,20,1998,26.0,667,818,81.5,14805,4370,182,205,88.8,331,369,89.7,147,228,64.5,2,0.5,+1.5,3,35,1,0,41
Oriol Romeu,ESP,MF,Southampton,Premier League,26,1991,23.7,896,1110,80.7,16555,4948,362,422,85.8,411,478,86.0,105,166,63.3,0,0.3,-0.3,7,112,10,2,129
Rômulo,ITA,DF,Lazio,Serie A,31,1987,8.6,352,427,82.4,5875,1600,177,187,94.7,144,169,85.2,26,52,50.0,1,1.3,-0.3,12,12,11,8,14
Rômulo,ITA,MF,Genoa,Serie A,31,1987,15.0,494,679,72.8,8830,3230,228,274,83.2,199,257,77.4,62,126,49.2,2,1.7,+0.3,24,33,16,7,55
Cristiano Ronaldo,POR,FW,Juventus,Serie A,33,1985,29.9,935,1137,82.2,14775,2616,541,614,88.1,298,353,84.4,81,118,68.6,8,3.9,+4.1,45,51,40,13,68
Facundo Roncaglia,ARG,DF,Celta Vigo,La Liga,31,1987,11.9,474,570,83.2,9142,2885,155,171,90.6,268,301,89.0,48,85,56.5,0,0.1,-0.1,2,24,1,1,22
Facundo Roncaglia,ARG,DF,Valencia,La Liga,31,1987,6.7,238,289,82.4,4838,1877,76,85,89.4,132,146,90.4,30,51,58.8,0,0.0,0.0,0,11,1,1,9
Salomón Rondón,VEN,FW,Newcastle Utd,Premier League,28,1989,28.9,544,774,70.3,7704,1586,339,440,77.0,149,222,67.1,31,53,58.5,7,3.9,+3.1,31,41,18,3,54
Valentin Rongier,FRA,MF,Nantes,Ligue 1,23,1994,35.8,1596,1973,80.9,30520,8792,694,815,85.2,611,716,85.3,252,359,70.2,5,5.0,0.0,86,164,42,7,192
Frederik Rønnow,DEN,GK,Eint Frankfurt,Bundesliga,25,1992,1.4,27,51,52.9,1255,1081,2,2,100.0,9,9,100.0,16,40,40.0,0,0.0,0.0,0,3,0,0,0
Marten de Roon,NED,MF,Atalanta,Serie A,27,1991,33.1,1936,2212,87.5,37068,11954,773,856,90.3,905,989,91.5,247,329,75.1,3,2.5,+0.5,31,236,36,7,243
Roberto Rosales,VEN,DF,Espanyol,La Liga,29,1988,19.4,880,1141,77.1,17395,7762,354,392,90.3,384,483,79.5,136,228,59.6,1,1.0,0.0,14,55,26,8,106
Danny Rose,ENG,DF,Tottenham,Premier League,28,1990,20.0,863,1166,74.0,14821,5483,421,483,87.2,344,436,78.9,82,185,44.3,3,2.3,+0.7,26,60,34,16,91
Valentin Rosier,FRA,DF,Dijon,Ligue 1,21,1996,16.2,708,842,84.1,12594,3647,319,349,91.4,317,360,88.1,68,112,60.7,4,1.7,+2.3,13,44,12,6,45
Luca Rossettini,ITA,DF,Chievo,Serie A,33,1985,20.3,694,829,83.7,16133,5297,136,151,90.1,392,438,89.5,163,232,70.3,0,0.1,-0.1,1,26,2,0,25
Francesco Rossi,ITA,GK,Atalanta,Serie A,27,1991,0.0,1,1,100.0,56,32,0,0,,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,0
Jérôme Roussillon,FRA,DF,Wolfsburg,Bundesliga,25,1993,27.3,1020,1351,75.5,19958,7877,388,462,84.0,480,593,80.9,139,245,56.7,4,2.9,+1.1,30,88,41,20,121
Nolan Roux,FRA,FW,Guingamp,Ligue 1,30,1988,17.1,261,381,68.5,3673,670,163,218,74.8,72,109,66.1,13,27,48.1,0,0.8,-0.8,12,14,8,1,24
Aaron Rowe,ENG,FW,Huddersfield,Premier League,17,2000,0.8,13,17,76.5,191,90,6,7,85.7,4,5,80.0,2,4,50.0,0,0.0,0.0,0,0,0,0,1
Waldo Rubio,ESP,MF,Valladolid,La Liga,22,1995,5.5,93,151,61.6,1565,528,46,61,75.4,39,56,69.6,6,23,26.1,0,0.3,-0.3,6,6,6,1,15
John Ruddy,ENG,GK,Wolves,Premier League,31,1986,1.0,15,21,71.4,593,437,1,1,100.0,4,4,100.0,10,16,62.5,0,0.0,0.0,0,0,0,0,0
Antonio Rüdiger,GER,DF,Chelsea,Premier League,25,1993,31.9,2298,2511,91.5,48812,15604,712,756,94.2,1160,1218,95.2,395,501,78.8,0,0.4,-0.4,4,164,9,0,150
Sebastian Rudy,GER,MF,Schalke 04,Bundesliga,28,1990,15.1,540,671,80.5,10178,2806,212,256,82.8,245,276,88.8,71,110,64.5,0,1.0,-1.0,11,39,13,2,61
Stéphane Ruffier,FRA,GK,Saint-Étienne,Ligue 1,31,1986,37.0,728,1177,61.9,23404,14585,66,66,100.0,349,352,99.1,312,756,41.3,0,0.0,0.0,0,3,0,0,0
Daniele Rugani,ITA,DF,Juventus,Serie A,24,1994,15.0,705,781,90.3,14436,4482,201,208,96.6,415,447,92.8,86,120,71.7,0,0.0,0.0,1,35,1,0,31
Mário Rui,POR,DF,Napoli,Serie A,27,1991,15.7,1045,1300,80.4,17808,6690,527,584,90.2,418,484,86.4,92,199,46.2,1,2.2,-1.2,26,66,37,10,130
Abel Ruiz,ESP,FW,Barcelona,La Liga,18,2000,0.2,9,12,75.0,108,18,6,7,85.7,3,5,60.0,0,0,,0,0.1,-0.1,1,0,0,0,0
Fabián Ruiz Peña,ESP,MF,Napoli,Serie A,22,1996,22.1,1636,1839,89.0,30036,7124,767,842,91.1,647,697,92.8,207,256,80.9,4,5.0,-1.0,62,192,47,7,174
Víctor Ruiz,ESP,DF,Villarreal,La Liga,29,1989,21.9,1038,1211,85.7,21490,8652,351,372,94.4,511,553,92.4,170,265,64.2,0,0.3,-0.3,5,89,13,0,76
Gerónimo Rulli,ARG,GK,Real Sociedad,La Liga,26,1992,27.0,779,1056,73.8,23981,13853,93,94,98.9,395,398,99.2,290,562,51.6,0,0.1,-0.1,1,6,0,0,0
Lukas Rupp,GER,MF,Hoffenheim,Bundesliga,27,1991,0.3,7,11,63.6,71,15,4,6,66.7,2,2,100.0,0,1,0.0,0,0.0,0.0,1,0,0,0,0
Marco Russ,GER,DF,Eint Frankfurt,Bundesliga,32,1985,4.2,90,120,75.0,1851,744,35,43,81.4,40,52,76.9,13,22,59.1,0,0.1,-0.1,1,7,1,0,7
Mathew Ryan,AUS,GK,Brighton,Premier League,26,1992,34.0,556,1033,53.8,25884,19647,18,19,94.7,140,143,97.9,398,870,45.7,0,0.0,0.0,0,33,0,0,0
Idriss Saadi,ALG,MF,Strasbourg,Ligue 1,26,1992,0.1,3,3,100.0,38,26,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,2
Youssouf Sabaly,SEN,DF,Bordeaux,Ligue 1,25,1993,21.2,1026,1270,80.8,16159,6034,566,631,89.7,390,483,80.7,61,109,56.0,1,1.7,-0.7,19,59,24,7,84
Abdelhamid Sabiri,MAR,FW,Huddersfield,Premier League,21,1996,0.5,8,9,88.9,93,17,6,7,85.7,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,0
Marcel Sabitzer,AUT,MF,RB Leipzig,Bundesliga,24,1994,26.1,865,1235,70.0,14278,5372,454,579,78.4,311,420,74.0,78,167,46.7,3,5.0,-2.0,38,95,50,12,142
Ihsan Sacko,FRA,FW,Nice,Ligue 1,21,1997,4.9,90,118,76.3,1305,143,53,66,80.3,33,37,89.2,3,5,60.0,1,1.1,-0.1,5,1,3,1,2
Nuri Şahin,TUR,MF,Werder Bremen,Bundesliga,29,1988,16.4,930,1096,84.9,17283,4864,351,393,89.3,470,517,90.9,92,157,58.6,1,1.1,-0.1,13,115,10,1,95
Samuel Şahin-Radlinger,AUT,GK,Hannover 96,Bundesliga,25,1992,1.0,21,28,75.0,862,729,3,3,100.0,6,8,75.0,12,17,70.6,0,0.0,0.0,0,1,0,0,0
Wesley Saïd,FRA,FW,Dijon,Ligue 1,23,1995,25.0,436,600,72.7,7116,1901,229,275,83.3,158,208,76.0,40,73,54.8,1,2.6,-1.6,23,34,33,5,61
Allan Saint-Maximin,FRA,FW,Nice,Ligue 1,21,1997,32.2,718,969,74.1,12444,2573,366,461,79.4,265,332,79.8,77,128,60.2,3,6.3,-3.3,59,46,26,14,68
Théo Sainte-Luce,FRA,FW,Nîmes,Ligue 1,19,1998,0.0,1,1,100.0,12,7,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,1,0,1
Romain Saïss,MAR,MF,Wolves,Premier League,28,1990,12.8,564,730,77.3,12245,4134,178,205,86.8,259,312,83.0,119,188,63.3,0,0.2,-0.2,3,61,5,2,57
Samuel Sáiz,ESP,MF,Getafe,La Liga,27,1991,3.4,98,142,69.0,2114,531,34,55,61.8,42,53,79.2,20,30,66.7,0,0.2,-0.2,4,5,5,0,13
Bukayo Saka,ENG,FW,Arsenal,Premier League,16,2001,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Hiroki Sakai,JPN,DF,Marseille,Ligue 1,28,1990,26.4,1192,1473,80.9,19772,7865,600,677,88.6,482,584,82.5,93,158,58.9,4,2.4,+1.6,25,84,15,11,106
Diafra Sakho,SEN,FW,Rennes,Ligue 1,28,1989,1.6,17,27,63.0,217,16,12,15,80.0,5,7,71.4,0,2,0.0,0,0.0,0.0,0,0,0,0,0
Mamadou Sakho,FRA,DF,Crystal Palace,Premier League,28,1990,26.8,1168,1326,88.1,23004,10295,407,432,94.2,577,632,91.3,168,234,71.8,0,0.1,-0.1,5,81,3,0,90
Bakary Sako,MLI,MF,Crystal Palace,Premier League,30,1988,0.3,9,13,69.2,171,10,6,7,85.7,2,3,66.7,1,3,33.3,0,0.0,0.0,0,1,0,0,0
Emiliano Sala,ARG,FW,Nantes,Ligue 1,27,1990,15.2,236,362,65.2,2937,548,154,208,74.0,63,105,60.0,4,14,28.6,2,1.6,+0.4,20,13,10,1,24
Jacopo Sala,ITA,DF,Sampdoria,Serie A,26,1991,16.9,980,1172,83.6,16566,6649,491,529,92.8,393,448,87.7,84,157,53.5,1,1.3,-0.3,18,89,26,11,114
Mohamed Salah,EGY,FW,Liverpool,Premier League,26,1992,36.1,856,1147,74.6,12692,3715,501,618,81.1,264,343,77.0,55,108,50.9,8,9.2,-1.2,69,56,79,5,143
Bartosz Salamon,POL,DF,Frosinone,Serie A,27,1991,19.2,625,768,81.4,14364,4132,141,160,88.1,359,400,89.8,121,199,60.8,0,0.1,-0.1,1,36,8,0,32
Carlos Salcedo,MEX,DF,Eint Frankfurt,Bundesliga,24,1993,5.1,214,269,79.6,5007,1756,53,68,77.9,110,120,91.7,49,78,62.8,0,0.0,0.0,0,16,0,0,24
William Saliba,FRA,DF,Saint-Étienne,Ligue 1,17,2001,14.2,583,680,85.7,12081,4241,196,216,90.7,292,315,92.7,94,137,68.6,0,0.2,-0.2,3,24,3,1,26
Yannis Salibur,FRA,FW,Saint-Étienne,Ligue 1,27,1991,9.8,235,329,71.4,3847,1155,125,152,82.2,88,115,76.5,21,46,45.7,3,1.8,+1.2,18,22,15,8,25
Yannis Salibur,FRA,FW,Guingamp,Ligue 1,27,1991,0.2,1,1,100.0,54,24,0,0,,0,0,,1,1,100.0,0,0.0,0.0,1,0,0,0,0
Roland Sallai,HUN,MF,Freiburg,Bundesliga,21,1997,5.9,117,151,77.5,1857,501,63,70,90.0,44,51,86.3,8,24,33.3,0,0.3,-0.3,4,8,8,3,14
Edgar Salli,CMR,MF,Nürnberg,Bundesliga,25,1992,1.3,20,23,87.0,284,95,13,14,92.9,6,7,85.7,1,1,100.0,0,0.0,0.0,1,0,1,0,3
Brice Samba,CGO,GK,Caen,Ligue 1,24,1994,38.0,747,1222,61.1,30696,23418,42,42,100.0,256,262,97.7,448,917,48.9,0,0.0,0.0,0,18,1,0,0
Junior Sambia,FRA,MF,Montpellier,Ligue 1,21,1996,10.3,307,416,73.8,5819,1649,140,171,81.9,109,134,81.3,52,93,55.9,1,1.5,-0.5,24,30,12,8,26
Paolo Sammarco,ITA,MF,Frosinone,Serie A,35,1983,6.1,233,308,75.6,4461,1505,94,110,85.5,105,126,83.3,31,66,47.0,0,0.1,-0.1,3,39,6,0,38
Frédéric Sammaritano,FRA,FW,Dijon,Ligue 1,32,1986,6.0,175,230,76.1,3217,872,78,98,79.6,76,97,78.4,20,29,69.0,0,0.6,-0.6,9,16,8,5,17
Mikel San José,ESP,MF,Athletic Club,La Liga,29,1989,19.3,573,748,76.6,10395,3583,265,319,83.1,227,285,79.6,70,113,61.9,0,1.3,-1.3,13,66,22,3,94
Antonio Sanabria,PAR,FW,Betis,La Liga,22,1996,9.0,118,148,79.7,1724,315,63,74,85.1,40,51,78.4,9,13,69.2,0,0.1,-0.1,1,4,3,0,7
Antonio Sanabria,PAR,FW,Genoa,Serie A,22,1996,8.5,107,146,73.3,1736,353,62,83,74.7,29,41,70.7,14,14,100.0,0,0.3,-0.3,6,8,4,0,14
Renato Sanches,POR,MF,Bayern Munich,Bundesliga,20,1997,6.4,317,359,88.3,5774,1221,148,161,91.9,124,139,89.2,39,49,79.6,1,0.4,+0.6,6,33,6,0,30
Alexis Sánchez,CHI,FW,Manchester Utd,Premier League,29,1988,9.8,299,417,71.7,5206,1536,159,199,79.9,93,128,72.7,39,70,55.7,3,3.5,-0.5,20,28,25,5,43
Carlos Sánchez,COL,MF,West Ham,Premier League,32,1986,2.7,128,142,90.1,2656,522,40,44,90.9,55,59,93.2,27,33,81.8,0,0.1,-0.1,2,11,0,0,7
Davinson Sánchez,COL,DF,Tottenham,Premier League,22,1996,21.6,1294,1428,90.6,28048,7279,327,353,92.6,701,746,94.0,257,312,82.4,1,0.0,+1.0,1,35,0,0,55
Javi Sánchez,ESP,DF,Real Madrid,La Liga,21,1997,0.5,8,8,100.0,220,63,1,1,100.0,4,4,100.0,3,3,100.0,0,0.0,0.0,0,0,0,0,0
Víctor Sánchez,ESP,MF,Espanyol,La Liga,30,1987,14.1,459,574,80.0,7517,2419,232,258,89.9,162,198,81.8,45,78,57.7,2,0.7,+1.3,7,47,7,2,38
Jadon Sancho,ENG,FW,Dortmund,Bundesliga,18,2000,27.3,1161,1439,80.7,17723,5071,672,761,88.3,402,491,81.9,67,140,47.9,14,6.9,+7.1,61,54,65,7,122
Sandro,BRA,MF,Udinese,Serie A,29,1989,6.6,200,242,82.6,3569,896,83,99,83.8,98,110,89.1,16,26,61.5,0,0.0,0.0,2,17,2,0,17
Sandro,BRA,MF,Genoa,Serie A,29,1989,7.9,264,325,81.2,4863,1236,109,130,83.8,115,138,83.3,38,51,74.5,1,0.1,+0.9,5,23,3,0,25
Alex Sandro,BRA,DF,Juventus,Serie A,27,1991,26.5,1540,1911,80.6,28506,9321,662,731,90.6,686,811,84.6,184,316,58.2,2,3.4,-1.4,38,106,42,15,146
Leroy Sané,GER,FW,Manchester City,Premier League,22,1996,20.7,750,955,78.5,10608,2327,486,551,88.2,219,265,82.6,26,76,34.2,10,7.0,+3.0,36,23,39,1,72
Salif Sané,SEN,DF,Schalke 04,Bundesliga,27,1990,29.0,1259,1514,83.2,28691,8985,254,306,83.0,749,826,90.7,246,365,67.4,0,0.6,-0.6,7,74,12,4,94
Luca Sangalli,ESP,MF,Real Sociedad,La Liga,23,1995,11.1,282,390,72.3,4859,1252,133,165,80.6,106,143,74.1,36,63,57.1,3,1.4,+1.6,12,31,11,3,24
Ibrahim Sangaré,CIV,MF,Toulouse,Ligue 1,20,1997,27.4,1241,1559,79.6,24318,9151,503,577,87.2,504,591,85.3,204,337,60.5,3,1.6,+1.4,19,169,28,2,191
Younousse Sankharé,SEN,MF,Bordeaux,Ligue 1,28,1989,16.4,511,661,77.3,7972,2200,269,321,83.8,200,245,81.6,31,68,45.6,3,1.2,+1.8,19,57,8,0,55
Baissama Sankoh,GUI,MF,Caen,Ligue 1,26,1992,7.2,159,197,80.7,2435,523,87,100,87.0,57,69,82.6,10,18,55.6,0,0.0,0.0,1,5,0,0,12
Yaya Sanogo,FRA,FW,Toulouse,Ligue 1,25,1993,13.8,170,256,66.4,2289,300,105,158,66.5,41,55,74.5,11,18,61.1,0,0.8,-0.8,10,6,3,0,9
Morgan Sanson,FRA,MF,Marseille,Ligue 1,23,1994,26.7,1121,1372,81.7,21757,5235,477,542,88.0,445,511,87.1,180,270,66.7,3,2.7,+0.3,22,128,32,12,115
Nicola Sansone,ITA,MF,Villarreal,La Liga,26,1991,0.4,11,16,68.8,161,52,7,10,70.0,4,5,80.0,0,0,,1,0.1,+0.9,1,1,0,0,2
Nicola Sansone,ITA,FW,Bologna,Serie A,26,1991,12.7,280,386,72.5,4176,1193,173,197,87.8,75,112,67.0,23,51,45.1,4,2.4,+1.6,18,19,15,2,31
Baptiste Santamaria,FRA,MF,Angers,Ligue 1,23,1995,36.1,1241,1533,81.0,25271,5961,472,534,88.4,515,616,83.6,233,344,67.7,0,0.7,-0.7,14,106,12,3,106
Roberto Santamaría,ESP,GK,Huesca,La Liga,33,1985,20.0,301,586,51.4,15922,13042,10,11,90.9,53,58,91.4,238,517,46.0,0,0.0,0.0,1,23,0,0,1
Federico Santander,PAR,FW,Bologna,Serie A,27,1991,22.9,339,570,59.5,4870,939,195,292,66.8,111,186,59.7,19,46,41.3,3,3.3,-0.3,35,19,9,2,28
Davide Santon,ITA,DF,Roma,Serie A,27,1991,11.2,579,698,83.0,10760,3979,229,250,91.6,284,330,86.1,60,103,58.3,1,0.8,+0.2,14,42,12,5,53
Michael Santos,URU,FW,Leganés,La Liga,25,1993,6.2,71,104,68.3,1006,258,47,59,79.7,17,30,56.7,4,5,80.0,3,0.8,+2.2,6,4,5,1,11
Samir Santos,BRA,DF,Udinese,Serie A,23,1994,20.0,645,819,78.8,12094,4699,254,281,90.4,309,373,82.8,74,146,50.7,0,1.4,-1.4,8,32,4,2,45
Riccardo Saponara,ITA,MF,Sampdoria,Serie A,26,1991,10.1,326,470,69.4,5309,1767,188,235,80.0,90,130,69.2,40,74,54.1,4,1.8,+2.2,23,44,27,2,63
Pablo Sarabia,ESP,MF,Sevilla,La Liga,26,1992,30.3,1062,1447,73.4,17903,5951,556,659,84.4,384,477,80.5,104,240,43.3,13,9.1,+3.9,68,89,72,21,144
Marcelo Saracchi,URU,DF,RB Leipzig,Bundesliga,20,1998,7.3,333,477,69.8,5817,2333,156,188,83.0,139,195,71.3,33,81,40.7,1,0.8,+0.2,10,18,17,7,39
Josh Sargent,USA,FW,Werder Bremen,Bundesliga,18,2000,2.4,55,67,82.1,769,57,36,44,81.8,14,16,87.5,3,3,100.0,0,0.2,-0.2,2,1,0,0,0
Bouna Sarr,SEN,DF,Marseille,Ligue 1,26,1992,24.9,1184,1454,81.4,19213,6103,656,723,90.7,424,517,82.0,94,166,56.6,1,2.0,-1.0,31,66,30,19,75
Ismaila Sarr,SEN,FW,Rennes,Ligue 1,20,1998,31.0,573,771,74.3,8107,2851,357,432,82.6,166,231,71.9,30,59,50.8,6,6.8,-0.8,39,52,49,9,95
Malang Sarr,FRA,DF,Nice,Ligue 1,19,1999,33.3,1920,2161,88.8,38271,14228,678,726,93.4,967,1039,93.1,268,361,74.2,1,0.3,+0.7,6,92,5,3,118
Lluís Sastre,ESP,MF,Huesca,La Liga,32,1986,1.3,74,95,77.9,1270,316,33,38,86.8,32,33,97.0,8,19,42.1,0,0.0,0.0,1,9,3,0,10
Marco Sau,ITA,MF,Sampdoria,Serie A,30,1987,0.6,22,27,81.5,302,40,14,16,87.5,5,7,71.4,2,3,66.7,0,0.0,0.0,0,3,0,0,1
Marco Sau,ITA,FW,Cagliari,Serie A,30,1987,6.2,126,150,84.0,1886,190,72,81,88.9,49,59,83.1,5,8,62.5,0,0.7,-0.7,7,4,4,0,6
Téji Savanier,FRA,MF,Nîmes,Ligue 1,26,1991,31.8,1232,1875,65.7,30638,11011,354,464,76.3,494,636,77.7,374,723,51.7,14,8.7,+5.3,91,200,18,5,192
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,27,1991,15.5,447,542,82.5,9887,3394,142,153,92.8,207,227,91.2,97,158,61.4,2,0.1,+1.9,2,43,1,0,33
Fabian Schär,SUI,DF,Newcastle Utd,Premier League,26,1991,22.2,680,1003,67.8,17671,7874,159,194,82.0,327,391,83.6,191,399,47.9,1,0.7,+0.3,9,81,8,1,62
Ezequiel Schelotto,ITA,DF,Chievo,Serie A,29,1989,1.6,64,92,69.6,1199,608,28,36,77.8,28,36,77.8,8,17,47.1,0,0.6,-0.6,3,2,5,2,7
Nicolás Schiappacasse,URU,FW,Parma,Serie A,19,1999,0.9,9,16,56.3,85,0,5,6,83.3,2,5,40.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
Pasquale Schiattarella,ITA,MF,SPAL,Serie A,31,1987,20.5,1147,1363,84.2,20684,5925,480,522,92.0,529,585,90.4,118,211,55.9,4,1.9,+2.1,35,85,22,4,121
Patrik Schick,CZE,FW,Roma,Serie A,22,1996,14.6,207,278,74.5,2837,490,131,155,84.5,68,95,71.6,4,14,28.6,0,1.2,-1.2,13,17,2,0,14
Julian Schieber,GER,FW,Augsburg,Bundesliga,29,1989,2.9,58,78,74.4,904,174,34,44,77.3,17,21,81.0,5,10,50.0,0,0.4,-0.4,3,3,2,1,6
Christopher Schindler,GER,DF,Huddersfield,Premier League,28,1990,36.2,1296,1520,85.3,29282,8831,347,400,86.8,657,733,89.6,279,358,77.9,0,0.3,-0.3,3,75,4,0,72
Keven Schlotterbeck,GER,DF,Freiburg,Bundesliga,21,1997,8.6,394,445,88.5,9409,3162,68,77,88.3,221,235,94.0,102,127,80.3,0,0.0,0.0,0,17,1,0,17
Nico Schlotterbeck,GER,DF,Freiburg,Bundesliga,18,1999,2.5,81,108,75.0,1911,614,19,29,65.5,42,46,91.3,20,32,62.5,0,0.0,0.0,0,6,1,0,4
Jeffrey Schlupp,GHA,MF,Crystal Palace,Premier League,25,1992,18.6,495,657,75.3,7802,2393,258,306,84.3,193,244,79.1,31,68,45.6,1,1.7,-0.7,19,51,13,2,60
Kasper Schmeichel,DEN,GK,Leicester City,Premier League,31,1986,38.0,845,1233,68.5,31913,20054,54,55,98.2,305,311,98.1,485,865,56.1,0,0.4,-0.4,1,8,0,0,0
Marcel Schmelzer,GER,DF,Dortmund,Bundesliga,30,1988,6.3,386,468,82.5,6055,2005,219,247,88.7,140,166,84.3,25,41,61.0,1,0.3,+0.7,3,26,4,2,24
Jonathan Schmid,FRA,DF,Augsburg,Bundesliga,28,1990,28.0,1118,1411,79.2,19752,9632,534,598,89.3,449,535,83.9,122,241,50.6,7,3.2,+3.8,46,75,33,16,111
Morgan Schneiderlin,FRA,MF,Everton,Premier League,28,1989,9.3,488,548,89.1,8940,2085,236,254,92.9,181,200,90.5,67,88,76.1,1,0.8,+0.2,8,49,3,0,27
Alessandro Schöpf,AUT,MF,Schalke 04,Bundesliga,24,1994,11.2,384,475,80.8,6322,1689,188,216,87.0,160,192,83.3,29,50,58.0,0,1.0,-1.0,14,24,8,3,37
Nico Schulz,GER,DF,Hoffenheim,Bundesliga,25,1993,28.2,1178,1547,76.1,21161,7827,541,639,84.7,491,617,79.6,139,235,59.1,5,8.1,-3.1,60,64,53,29,127
André Schürrle,GER,FW,Fulham,Premier League,27,1990,18.2,430,585,73.5,6895,1596,246,298,82.6,133,174,76.4,40,73,54.8,0,1.7,-1.7,20,30,20,7,36
Pirmin Schwegler,SUI,MF,Hannover 96,Bundesliga,31,1987,23.1,902,1195,75.5,17416,5633,359,415,86.5,381,455,83.7,148,290,51.0,1,2.5,-1.5,38,75,11,0,94
Alexander Schwolow,GER,GK,Freiburg,Bundesliga,26,1992,33.0,825,1268,65.1,30213,19318,61,62,98.4,324,330,98.2,439,875,50.2,1,0.5,+0.5,2,15,1,0,0
