Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
Sebastian Langkamp,GER,DF,Werder Bremen,Bundesliga,30,1988,21,1414,67,46.2,15.7,15,84,13,6,27,10,1.48,27,25,+2,+0.13,-0.26,22.5,24.9,-2.4,-0.15,-0.04
Manuel Lanzini,ARG,MF,West Ham,Premier League,25,1993,10,686,69,20.1,7.6,8,78,4,2,30,0,1.50,13,12,+1,+0.13,+0.26,9.5,14.0,-4.5,-0.59,-0.30
Gianluca Lapadula,PER,FW,Genoa,Serie A,28,1990,8,404,51,11.8,4.5,4,81,2,4,20,16,0.38,2,4,-2,-0.45,+0.03,6.5,5.0,+1.4,+0.31,+0.66
Aymeric Laporte,ESP,DF,Manchester City,Premier League,24,1994,35,3057,87,89.4,34.0,34,90,33,1,1,1,2.54,88,21,+67,+1.97,+0.73,74.3,22.7,+51.6,+1.52,-0.45
Danilo Larangeira,BRA,DF,Bologna,Serie A,34,1984,35,3077,88,90.0,34.2,35,88,31,0,,2,1.23,42,47,-5,-0.15,+0.64,42.1,40.4,+1.7,+0.05,+0.27
Johan Larsson,SWE,DF,Guingamp,Ligue 1,28,1990,1,90,90,2.6,1.0,1,90,1,0,,5,0.00,0,1,-1,-1.00,+0.05,0.7,0.8,-0.1,-0.10,+0.18
Kevin Lasagna,ITA,FW,Udinese,Serie A,25,1992,36,2453,68,71.7,27.3,26,86,19,10,22,2,1.11,31,41,-10,-0.37,+0.01,32.0,40.6,-8.5,-0.31,+0.41
Jamaal Lascelles,ENG,DF,Newcastle Utd,Premier League,24,1993,32,2745,86,80.3,30.5,32,86,29,0,,1,1.16,29,36,-7,-0.23,-0.36,30.4,42.6,-12.1,-0.40,-0.16
Paul Lasne,FRA,MF,Montpellier,Ligue 1,29,1989,35,1789,51,52.3,19.9,18,85,13,17,15,1,1.57,28,22,+6,+0.30,+0.03,20.3,25.6,-5.3,-0.26,-0.67
Borja Lasso,ESP,MF,Sevilla,La Liga,24,1994,0,,,,,0,,0,0,,3,,,,,,,,,,,
Toni Lato,ESP,DF,Valencia,La Liga,20,1997,4,270,68,7.9,3.0,3,83,2,1,21,26,1.75,4,5,-1,-0.33,-0.82,5.3,5.7,-0.4,-0.13,-0.61
Danny Latza,GER,MF,Mainz 05,Bundesliga,28,1989,24,1863,78,60.9,20.7,22,83,8,2,21,0,1.29,31,40,-9,-0.43,-0.28,26.8,36.8,-10.1,-0.49,-0.60
Alexandre Lauray,FRA,DF,Bordeaux,Ligue 1,21,1997,3,257,86,7.5,2.9,3,86,2,0,,2,0.00,1,6,-5,-1.75,-1.67,2.0,4.0,-2.0,-0.69,-0.38
Armand Lauriente,FRA,FW,Rennes,Ligue 1,19,1998,1,4,4,0.1,0.0,0,,0,1,4,11,0.00,0,0,0,0.00,-0.08,0.0,0.0,0.0,0.00,-0.09
Vincent Laurini,FRA,DF,Fiorentina,Serie A,29,1989,15,920,61,26.9,10.2,10,80,4,5,25,20,1.20,16,19,-3,-0.29,-0.47,17.5,12.5,+5.0,+0.49,+0.29
Wesley Lautoa,NCL,DF,Dijon,Ligue 1,30,1987,34,3024,89,88.4,33.6,34,89,31,0,,1,0.91,26,51,-25,-0.74,+0.17,35.9,53.9,-18.0,-0.54,+0.21
Diego Laxalt,URU,DF,Milan,Serie A,25,1993,20,651,33,19.0,7.2,6,82,3,14,11,18,1.85,11,9,+2,+0.28,-0.28,11.3,6.5,+4.8,+0.67,+0.56
Miguel Layún,MEX,MF,Villarreal,La Liga,30,1988,8,506,63,14.8,5.6,5,85,4,3,27,5,1.13,5,7,-2,-0.36,-0.32,7.2,9.4,-2.2,-0.39,-0.38
Valentino Lazaro,AUT,DF,Hertha BSC,Bundesliga,22,1996,31,2741,88,89.6,30.5,31,88,29,0,,0,1.26,45,54,-9,-0.30,-0.58,43.0,54.4,-11.4,-0.37,-0.34
Darko Lazović,SRB,MF,Genoa,Serie A,27,1990,33,2542,77,74.3,28.2,30,81,19,3,34,2,1.06,28,43,-15,-0.53,-0.22,31.6,43.0,-11.5,-0.41,-0.54
Manuel Lazzari,ITA,MF,SPAL,Serie A,24,1993,33,2835,86,82.9,31.5,33,86,26,0,,0,1.24,38,43,-5,-0.16,+0.92,36.1,39.2,-3.1,-0.10,+0.50
Mickaël Le Bihan,FRA,FW,Nice,Ligue 1,28,1990,5,204,41,6.0,2.3,2,78,0,3,16,1,1.00,3,5,-2,-0.88,-0.80,2.5,6.3,-3.8,-1.68,-1.64
Maxime Le Marchand,FRA,DF,Fulham,Premier League,28,1989,26,2250,87,65.8,25.0,25,88,23,1,45,8,0.88,27,53,-26,-1.04,+0.58,27.2,42.6,-15.4,-0.62,+0.33
Robin Le Normand,FRA,DF,Real Sociedad,La Liga,21,1996,4,284,71,8.3,3.2,3,90,3,1,13,4,0.00,1,5,-4,-1.27,-1.35,4.0,2.9,+1.1,+0.35,+0.26
Damien Le Tallec,FRA,MF,Montpellier,Ligue 1,28,1990,36,2805,78,82.0,31.2,31,84,19,5,38,0,1.61,43,33,+10,+0.32,+0.17,39.9,31.7,+8.1,+0.26,+1.15
James Lea Siliki,CMR,MF,Rennes,Ligue 1,22,1996,24,1220,51,35.7,13.6,14,75,5,10,17,4,1.33,14,17,-3,-0.22,-0.47,17.5,17.0,+0.6,+0.04,-0.08
Rafael Leão,POR,FW,Lille,Ligue 1,19,1999,24,1287,54,37.6,14.3,16,70,0,8,21,3,1.83,20,7,+13,+0.91,-0.02,23.5,12.7,+10.8,+0.76,+0.55
Mathew Leckie,AUS,FW,Hertha BSC,Bundesliga,27,1991,18,941,52,30.8,10.5,10,80,4,8,17,1,1.17,13,16,-3,-0.29,-0.07,15.1,17.7,-2.6,-0.25,+0.12
Benjamin Lecomte,FRA,GK,Montpellier,Ligue 1,27,1991,37,3330,90,97.4,37.0,37,90,37,0,,0,1.57,53,42,+11,+0.30,+0.30,44.9,42.1,+2.7,+0.07,+0.71
Pierre Lees-Melou,FRA,MF,Nice,Ligue 1,25,1993,30,2394,80,70.0,26.6,26,89,24,4,21,0,1.30,20,24,-4,-0.15,-0.06,30.7,33.9,-3.2,-0.12,+0.03
Jordan Lefort,FRA,DF,Amiens,Ligue 1,24,1993,23,1802,78,52.7,20.0,21,84,18,2,23,12,1.09,19,27,-8,-0.40,+0.32,19.2,28.4,-9.3,-0.46,-0.32
Wu Lei,CHN,FW,Espanyol,La Liga,26,1991,16,1061,66,31.0,11.8,12,79,4,4,28,1,1.75,19,9,+10,+0.85,+1.31,13.7,14.1,-0.4,-0.03,+0.03
Tim Leibold,GER,DF,Nürnberg,Bundesliga,24,1993,32,2765,86,90.4,30.7,32,86,29,0,,0,0.59,23,62,-39,-1.27,-0.35,29.3,47.9,-18.6,-0.61,+0.61
Lucas Leiva,BRA,MF,Lazio,Serie A,31,1987,27,1987,74,58.1,22.1,22,85,16,5,26,2,1.74,32,25,+7,+0.32,+0.13,31.0,26.9,+4.1,+0.19,-0.42
Florian Lejeune,FRA,DF,Newcastle Utd,Premier League,27,1991,12,1054,88,30.8,11.7,12,88,11,0,,1,1.42,16,13,+3,+0.26,+0.60,15.0,14.1,+0.9,+0.07,+0.64
Iñigo Lekue,ESP,DF,Athletic Club,La Liga,25,1993,4,211,53,6.2,2.3,2,91,2,2,15,1,2.25,2,4,-2,-0.85,-0.80,1.9,2.6,-0.7,-0.30,-0.22
Nunzio Lella,ITA,DF,Cagliari,Serie A,18,2000,0,,,,,0,,0,0,,5,,,,,,,,,,,
Nicolas Lemaître,FRA,GK,Reims,Ligue 1,21,1997,0,,,,,0,,0,0,,13,,,,,,,,,,,
Thomas Lemar,FRA,MF,Atlético Madrid,La Liga,22,1995,31,1817,59,53.1,20.2,22,70,5,9,30,1,1.97,29,11,+18,+0.89,+0.44,23.1,18.5,+4.6,+0.23,+0.10
Mario Lemina,GAB,MF,Southampton,Premier League,24,1993,21,1613,77,47.2,17.9,18,85,13,3,27,2,0.62,16,37,-21,-1.17,-1.22,23.0,28.9,-5.9,-0.33,-0.21
Mauricio Lemos,URU,DF,Sassuolo,Serie A,22,1995,3,179,60,5.2,2.0,3,60,0,0,,31,1.33,5,7,-2,-1.01,-0.87,2.2,4.4,-2.1,-1.07,-0.83
Benjamin Leneis,GER,GK,Augsburg,Bundesliga,19,1999,0,,,,,0,,0,0,,9,,,,,,,,,,,
Clément Lenglet,FRA,DF,Barcelona,La Liga,23,1995,23,1933,84,56.5,21.5,22,87,19,1,25,12,2.43,57,19,+38,+1.77,+0.80,44.7,25.8,+18.9,+0.88,+0.01
Aaron Lennon,ENG,MF,Burnley,Premier League,31,1987,16,1215,76,35.5,13.5,14,84,10,2,19,0,0.75,12,21,-9,-0.67,-0.10,10.6,27.0,-16.4,-1.22,-0.93
Bernd Leno,GER,GK,Arsenal,Premier League,26,1992,32,2836,89,82.9,31.5,31,90,31,1,45,6,1.81,61,42,+19,+0.60,+0.14,50.8,45.3,+5.5,+0.17,+0.26
Pedro León,ESP,MF,Eibar,La Liga,31,1986,9,425,47,12.4,4.7,5,70,1,4,18,3,1.22,5,6,-1,-0.21,-0.12,3.9,5.6,-1.6,-0.34,-0.57
Sergio León,ESP,FW,Betis,La Liga,29,1989,16,638,40,18.7,7.1,6,75,2,10,19,8,1.31,7,10,-3,-0.42,-0.26,7.5,9.2,-1.7,-0.24,-0.34
Lukas Lerager,DEN,MF,Genoa,Serie A,25,1993,14,1122,80,32.8,12.5,13,84,10,1,35,2,0.86,7,14,-7,-0.56,-0.13,12.5,12.6,0.0,0.00,+0.40
Lukas Lerager,DEN,MF,Bordeaux,Ligue 1,25,1993,18,1298,72,38.0,14.4,15,83,10,3,17,2,1.28,16,18,-2,-0.14,+0.12,16.2,20.2,-3.9,-0.27,+0.11
Mehdi Léris,FRA,MF,Chievo,Serie A,20,1998,23,1607,70,47.0,17.9,18,83,11,5,22,12,0.39,10,36,-26,-1.46,-0.26,15.7,24.5,-8.8,-0.49,+0.26
Jefferson Lerma,COL,MF,Bournemouth,Premier League,23,1994,30,2506,84,73.3,27.8,29,86,23,1,21,2,1.17,42,49,-7,-0.25,+0.44,40.4,36.7,+3.7,+0.13,+0.66
Maxime Leverbe,FRA,DF,Sampdoria,Serie A,21,1997,0,,,,,0,,0,0,,9,,,,,,,,,,,
Maxime Leverbe,FRA,DF,Cagliari,Serie A,21,1997,0,,,,,0,,0,0,,9,,,,,,,,,,,
Robert Lewandowski,POL,FW,Bayern Munich,Bundesliga,29,1988,33,2957,90,96.6,32.9,33,90,31,0,,1,2.33,87,31,+56,+1.70,+1.70,79.1,24.5,+54.6,+1.66,+1.36
Igor Lewczuk,POL,DF,Bordeaux,Ligue 1,33,1985,6,449,75,13.1,5.0,3,90,3,3,60,13,0.83,4,8,-4,-0.80,-0.68,4.6,6.9,-2.4,-0.47,-0.15
Aaron Leya Iseka,BEL,FW,Toulouse,Ligue 1,20,1997,28,1444,52,42.2,16.0,15,80,9,13,19,5,1.04,15,23,-8,-0.50,+0.14,17.4,23.6,-6.2,-0.39,0.00
Ben Lhassine Kone,CIV,MF,Torino,Serie A,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
Stephan Lichtsteiner,SUI,DF,Arsenal,Premier League,34,1984,14,938,67,27.4,10.4,10,73,4,4,52,13,1.57,17,18,-1,-0.10,-0.93,13.6,17.7,-4.1,-0.39,-0.72
Dimitri Liénard,FRA,MF,Strasbourg,Ligue 1,30,1988,22,1291,59,37.7,14.3,15,80,9,7,14,13,1.64,18,17,+1,+0.07,-0.31,17.3,15.5,+1.8,+0.13,+0.51
Philipp Lienhart,AUT,DF,Freiburg,Bundesliga,22,1996,14,614,44,20.1,6.8,7,78,5,7,10,9,1.64,12,10,+2,+0.29,+0.92,7.9,9.5,-1.6,-0.23,+0.20
Jonathan Ligali,FRA,GK,Montpellier,Ligue 1,27,1991,0,,,,,0,,0,0,,8,,,,,,,,,,,
Lucas Lima,BRA,DF,Nantes,Ligue 1,26,1991,31,2496,81,73.0,27.7,28,89,26,3,5,5,1.10,36,40,-4,-0.14,-0.53,34.2,36.7,-2.4,-0.09,-0.30
Anthony Limbombe,BEL,FW,Nantes,Ligue 1,24,1994,29,1237,43,36.2,13.7,12,81,2,17,15,3,1.45,25,14,+11,+0.80,+1.25,23.5,11.6,+12.0,+0.87,+1.37
Victor Lindelöf,SWE,DF,Manchester Utd,Premier League,24,1994,30,2601,87,76.1,28.9,29,89,27,1,32,2,1.63,46,40,+6,+0.21,-0.34,42.9,35.0,+7.9,+0.27,-0.25
Karol Linetty,POL,MF,Sampdoria,Serie A,23,1995,32,2507,78,73.3,27.9,30,80,16,2,53,3,1.44,45,35,+10,+0.36,+0.46,33.9,37.5,-3.6,-0.13,-0.19
Jesse Lingard,ENG,FW,Manchester Utd,Premier League,25,1992,27,1663,62,48.6,18.5,19,80,7,8,17,2,1.78,35,26,+9,+0.49,+0.38,32.5,21.7,+10.8,+0.59,+0.49
Pol Lirola,ESP,DF,Sassuolo,Serie A,20,1997,35,2975,85,87.0,33.1,32,90,30,3,36,3,1.17,47,53,-6,-0.18,+0.02,40.5,49.6,-9.1,-0.28,+0.06
Adem Ljajić,SRB,FW,Torino,Serie A,26,1991,1,30,30,0.9,0.3,0,,0,1,30,1,1.00,1,0,+1,+3.00,+2.63,0.6,0.5,+0.1,+0.20,+0.16
Diego Llorente,ESP,DF,Real Sociedad,La Liga,24,1993,21,1752,83,51.2,19.5,20,85,17,1,45,3,1.62,28,18,+10,+0.51,+1.11,25.5,18.3,+7.2,+0.37,+0.53
Fernando Llorente,ESP,FW,Tottenham,Premier League,33,1985,20,694,35,20.3,7.7,6,88,3,14,12,10,1.60,15,8,+7,+0.91,+0.21,13.2,10.4,+2.9,+0.37,+0.05
Marcos Llorente,ESP,MF,Real Madrid,La Liga,23,1995,7,540,77,15.8,6.0,6,88,5,1,11,10,2.14,6,5,+1,+0.17,-0.33,7.3,6.7,+0.6,+0.11,-0.35
Hugo Lloris,FRA,GK,Tottenham,Premier League,31,1986,33,2970,90,86.8,33.0,33,90,33,0,,0,1.97,61,33,+28,+0.85,+0.85,51.2,39.8,+11.4,+0.35,+0.10
Giovani Lo Celso,ARG,MF,Betis,La Liga,22,1996,32,2397,75,70.1,26.6,27,85,19,5,21,1,1.25,35,39,-4,-0.15,+0.20,35.3,33.5,+1.9,+0.07,+0.12
Giovani Lo Celso,ARG,MF,Paris S-G,Ligue 1,22,1996,1,11,11,0.3,0.1,0,,0,1,11,2,3.00,2,0,+2,+16.36,+14.57,0.7,0.0,+0.6,+5.05,+3.61
Stanislav Lobotka,SVK,MF,Celta Vigo,La Liga,23,1994,31,2489,80,72.8,27.7,27,88,21,4,31,2,1.06,37,41,-4,-0.14,+0.34,31.3,42.8,-11.5,-0.42,+0.02
Jürgen Locadia,NED,FW,Brighton,Premier League,24,1993,26,1236,48,36.1,13.7,12,84,7,14,17,9,0.81,11,21,-10,-0.73,-0.11,14.5,20.3,-5.9,-0.43,+0.23
Manuel Locatelli,ITA,MF,Sassuolo,Serie A,20,1998,29,1847,64,54.0,20.5,21,81,11,8,19,8,1.00,31,34,-3,-0.15,+0.08,25.5,31.2,-5.8,-0.28,+0.01
Ruben Loftus-Cheek,ENG,MF,Chelsea,Premier League,22,1996,24,998,42,29.2,11.1,6,85,3,18,27,2,1.83,22,9,+13,+1.17,+0.76,18.4,9.9,+8.5,+0.77,+0.22
Enzo Loiodice,FRA,MF,Dijon,Ligue 1,17,2000,12,850,71,24.9,9.4,10,83,6,2,9,9,0.92,11,16,-5,-0.53,+0.31,13.7,15.9,-2.2,-0.23,+0.44
Lorenzo Lollo,ITA,MF,Empoli,Serie A,27,1990,0,,,,,0,,0,0,,5,,,,,,,,,,,
Kevin Long,IRL,DF,Burnley,Premier League,27,1990,6,514,86,15.0,5.7,5,90,5,1,63,23,0.67,4,9,-5,-0.88,-0.32,4.5,10.9,-6.5,-1.13,-0.61
Shane Long,IRL,FW,Southampton,Premier League,31,1987,26,1272,49,37.2,14.1,12,76,2,14,26,2,1.12,16,24,-8,-0.57,-0.06,17.0,20.5,-3.5,-0.25,-0.06
Samuele Longo,ITA,FW,Huesca,La Liga,26,1992,15,556,37,16.3,6.2,6,72,2,9,14,3,0.40,8,18,-10,-1.62,-1.24,8.0,10.8,-2.8,-0.45,-0.20
Sean Longstaff,ENG,MF,Newcastle Utd,Premier League,20,1997,9,687,76,20.1,7.6,8,84,6,1,17,6,1.44,11,9,+2,+0.26,+0.53,9.5,10.3,-0.7,-0.10,+0.34
Ademola Lookman,NGA,FW,Everton,Premier League,20,1997,21,618,29,18.1,6.9,3,92,2,18,19,9,1.29,13,8,+5,+0.73,+0.63,12.1,8.8,+3.3,+0.48,+0.57
Anthony Lopes,POR,GK,Lyon,Ligue 1,27,1990,34,3060,90,89.5,34.0,34,90,34,0,,0,1.85,62,42,+20,+0.59,-0.16,66.6,39.0,+27.6,+0.81,-0.17
Rony Lopes,POR,FW,Monaco,Ligue 1,22,1995,24,1849,77,54.1,20.5,22,83,12,2,16,0,1.13,24,30,-6,-0.29,+0.45,27.9,26.5,+1.4,+0.07,+0.06
Alejandro López,ESP,MF,Espanyol,La Liga,21,1997,4,112,28,3.3,1.2,1,93,1,3,6,9,0.50,2,5,-3,-2.41,-2.44,1.6,2.7,-1.1,-0.86,-0.84
Cristian López,ESP,FW,Angers,Ligue 1,29,1989,19,372,20,10.9,4.1,2,42,0,17,17,7,1.26,6,10,-4,-0.97,-0.94,5.4,5.4,0.0,+0.01,-0.02
David López,ESP,DF,Espanyol,La Liga,28,1989,21,1819,87,53.2,20.2,21,87,20,0,,0,1.38,24,29,-5,-0.25,-0.42,28.6,28.3,+0.3,+0.02,+0.15
Diego López,ESP,GK,Espanyol,La Liga,36,1981,38,3420,90,100.0,38.0,38,90,38,0,,0,1.39,48,50,-2,-0.05,,48.8,50.8,-2.0,-0.05,
Javi López,ESP,DF,Espanyol,La Liga,32,1986,23,1948,85,57.0,21.6,21,89,18,2,36,7,1.26,25,33,-8,-0.37,-0.74,26.9,31.3,-4.4,-0.20,-0.35
Javito Lopez,ESP,NULL,Huesca,La Liga,,,0,,,,,0,,0,0,,3,,,,,,,,,,,
Lisandro López,ARG,DF,Genoa,Serie A,28,1989,0,,,,,0,,0,0,,15,,,,,,,,,,,
Lluis López,ESP,DF,Espanyol,La Liga,21,1997,6,521,87,15.2,5.8,5,90,5,1,70,5,1.17,7,11,-4,-0.69,-0.75,7.1,7.8,-0.7,-0.12,-0.08
Maxime Lopez,FRA,MF,Marseille,Ligue 1,20,1997,32,2180,68,63.7,24.2,25,82,12,7,20,6,1.81,38,24,+14,+0.58,+1.01,34.2,24.6,+9.6,+0.40,+0.62
Pedro López Muñoz,ESP,DF,Levante,La Liga,34,1983,8,465,58,13.6,5.2,4,87,2,4,29,19,1.22,9,13,-4,-0.77,-0.68,7.3,8.2,-0.9,-0.17,+0.33
Pau López,ESP,GK,Betis,La Liga,23,1994,33,2970,90,86.8,33.0,33,90,33,0,,5,1.30,40,47,-7,-0.21,-0.01,40.1,40.8,-0.7,-0.02,-0.41
Roberto López,ESP,MF,Real Sociedad,La Liga,18,2000,1,29,29,0.8,0.3,0,,0,1,28,1,3.00,1,0,+1,+3.10,+3.16,0.5,1.0,-0.5,-1.50,-1.62
Unai López,ESP,MF,Athletic Club,La Liga,22,1995,7,328,47,9.6,3.6,3,86,1,4,18,9,1.29,4,7,-3,-0.82,-0.79,4.7,7.4,-2.8,-0.76,-0.73
Jonas Lössl,DEN,GK,Huddersfield,Premier League,29,1989,31,2778,90,81.2,30.9,30,90,30,1,77,3,0.48,18,54,-36,-1.17,+1.36,22.7,46.7,-24.1,-0.78,+0.54
Albert Lottin,FRA,MF,Bordeaux,Ligue 1,16,2001,2,22,11,0.6,0.2,0,,0,2,11,3,1.50,0,0,0,0.00,+0.21,0.3,0.3,0.0,-0.17,+0.17
Imran Louza,MAR,MF,Nantes,Ligue 1,19,1999,1,88,88,2.6,1.0,1,88,0,0,,6,0.00,0,1,-1,-1.02,-1.05,1.4,0.9,+0.5,+0.47,+0.49
Davor Lovren,CRO,MF,Düsseldorf,Bundesliga,19,1998,2,46,23,1.5,0.5,0,,0,2,22,4,0.00,0,3,-3,-5.87,-5.48,0.5,1.3,-0.8,-1.54,-1.16
Dejan Lovren,CRO,DF,Liverpool,Premier League,29,1989,13,986,76,28.8,11.0,11,89,10,2,1,6,2.62,30,7,+23,+2.10,+0.47,20.6,8.5,+12.1,+1.10,-0.09
Chris Löwe,GER,DF,Huddersfield,Premier League,29,1989,29,2057,71,60.1,22.9,23,83,17,6,23,4,0.24,13,55,-42,-1.84,-1.05,16.2,44.1,-27.9,-1.22,-0.86
Eduard Löwen,GER,MF,Nürnberg,Bundesliga,21,1997,22,1623,74,53.0,18.0,17,88,13,5,26,1,0.68,17,37,-20,-1.11,+0.27,18.3,30.9,-12.6,-0.70,-0.07
Matthew Lowton,ENG,DF,Burnley,Premier League,29,1989,21,1750,83,51.2,19.4,19,90,19,2,19,14,0.90,23,41,-18,-0.93,-0.66,20.0,35.6,-15.6,-0.80,-0.39
Anthony Lozano,HON,FW,Girona,La Liga,25,1993,20,730,37,21.3,8.1,7,63,0,13,22,11,0.85,8,9,-1,-0.12,+0.38,10.9,13.9,-3.0,-0.38,-0.07
Derrick Luckassen,NED,DF,Hertha BSC,Bundesliga,23,1995,4,250,63,8.2,2.8,2,91,2,2,34,3,1.25,5,8,-3,-1.08,-0.92,5.0,5.1,-0.2,-0.06,+0.31
Filipe Luís,BRA,DF,Atlético Madrid,La Liga,32,1985,27,2030,75,59.4,22.6,24,80,15,3,40,2,1.96,33,18,+15,+0.67,-0.05,24.0,22.7,+1.3,+0.06,-0.30
José Luis Gayà,ESP,DF,Valencia,La Liga,23,1995,35,3137,90,91.7,34.9,35,90,34,0,,0,1.63,47,30,+17,+0.49,+0.81,51.4,34.5,+16.9,+0.49,+0.72
José Luis Morales,ESP,FW,Levante,La Liga,31,1987,37,3195,86,93.4,35.5,35,90,32,2,29,0,1.16,53,62,-9,-0.25,-1.05,46.4,61.5,-15.1,-0.43,+0.49
José Luis Palomino,ARG,DF,Atalanta,Serie A,28,1990,30,2261,75,66.1,25.1,25,85,21,5,26,3,1.90,51,29,+22,+0.88,+0.18,47.8,26.7,+21.1,+0.84,+0.50
Luisinho,POR,DF,Huesca,La Liga,33,1985,7,507,72,14.8,5.6,6,85,4,1,0,2,0.57,6,17,-11,-1.95,-1.61,5.6,9.4,-3.8,-0.68,-0.46
Luismi,ESP,DF,Valladolid,La Liga,26,1992,0,,,,,0,,0,0,,1,,,,,,,,,,,
David Luiz,BRA,DF,Chelsea,Premier League,31,1987,36,3238,90,94.7,36.0,36,90,35,0,,2,1.92,60,36,+24,+0.67,+0.67,55.8,33.6,+22.2,+0.62,+0.10
Douglas Luiz,BRA,MF,Girona,La Liga,20,1998,23,1490,65,43.6,16.6,16,84,12,7,20,3,0.91,19,22,-3,-0.18,+0.43,18.0,23.5,-5.4,-0.33,-0.01
Everton Luiz,BRA,MF,SPAL,Serie A,30,1988,10,317,32,9.3,3.5,2,72,0,8,22,8,1.30,3,8,-5,-1.42,-1.22,3.6,7.0,-3.4,-0.97,-0.86
Jordan Lukaku,BEL,MF,Lazio,Serie A,24,1994,7,175,25,5.1,1.9,1,45,0,6,22,5,1.57,3,4,-1,-0.51,-0.82,2.8,2.1,+0.7,+0.34,-0.02
Romelu Lukaku,BEL,FW,Manchester Utd,Premier League,25,1993,32,2136,67,62.5,23.7,22,88,18,10,21,1,1.66,38,38,0,0.00,-0.77,33.4,29.0,+4.3,+0.18,-0.40
Lars Lukas Mai,GER,DF,Bayern Munich,Bundesliga,18,2000,0,,,,,0,,0,0,,7,,,,,,,,,,,
Dodi Lukebakio,BEL,FW,Düsseldorf,Bundesliga,20,1997,31,1972,64,64.4,21.9,22,81,7,9,22,1,1.29,34,44,-10,-0.46,+0.04,31.9,36.0,-4.1,-0.19,+0.59
Saša Lukić,SRB,MF,Torino,Serie A,21,1996,24,989,41,28.9,11.0,11,77,5,13,11,13,1.83,12,6,+6,+0.55,+0.21,12.5,14.8,-2.3,-0.21,-0.34
Senad Lulić,BIH,DF,Lazio,Serie A,32,1986,35,2923,84,85.5,32.5,34,85,25,1,26,1,1.69,49,34,+15,+0.46,+1.37,49.9,35.7,+14.2,+0.44,+0.52
Antonio Luna,ESP,DF,Levante,La Liga,27,1991,16,1258,79,36.8,14.0,14,87,11,2,21,5,0.63,18,27,-9,-0.64,-0.73,18.0,23.6,-5.6,-0.40,+0.09
Andriy Lunin,UKR,GK,Leganés,La Liga,19,1999,5,365,73,10.7,4.1,4,90,4,1,4,25,0.80,2,5,-3,-0.74,-0.65,3.2,5.4,-2.1,-0.52,-0.53
Sebastiano Luperto,ITA,DF,Napoli,Serie A,21,1996,12,728,61,21.3,8.1,6,87,5,6,34,22,2.08,19,10,+9,+1.11,+0.14,14.5,10.1,+4.5,+0.55,-0.41
Andrei Lupu,ROU,FW,Alavés,La Liga,20,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
Fabian Lustenberger,SUI,DF,Hertha BSC,Bundesliga,30,1988,29,2172,75,71.0,24.1,24,87,22,5,17,3,1.28,39,44,-5,-0.21,+0.10,36.7,38.8,-2.1,-0.09,+0.87
Andreas Luthe,GER,GK,Augsburg,Bundesliga,31,1987,15,1311,87,42.8,14.6,14,90,14,1,50,11,1.13,27,22,+5,+0.34,+1.63,24.3,23.7,+0.6,+0.04,+0.80
Lyanco,BRA,DF,Torino,Serie A,21,1997,2,90,45,2.6,1.0,1,82,0,1,8,9,0.50,2,3,-1,-1.00,-1.43,0.9,3.1,-2.1,-2.14,-2.24
Lyanco,BRA,DF,Bologna,Serie A,21,1997,13,1119,86,32.7,12.4,13,86,10,0,,1,2.00,27,16,+11,+0.88,+1.63,20.3,13.1,+7.1,+0.57,+0.82
Hervé Lybohy,NIG,DF,Nîmes,Ligue 1,35,1983,17,1480,87,43.3,16.4,15,90,15,2,65,13,1.29,25,30,-5,-0.30,-0.49,20.5,23.2,-2.7,-0.16,+0.08
Charalambos Lykogiannis,GRE,DF,Cagliari,Serie A,24,1993,11,830,75,24.3,9.2,9,85,8,2,33,14,1.00,7,14,-7,-0.76,-0.38,9.3,13.0,-3.7,-0.41,+0.15
Yann M'Vila,FRA,MF,Saint-Étienne,Ligue 1,28,1990,37,3258,88,95.3,36.2,37,88,35,0,,0,1.78,58,36,+22,+0.61,+2.83,52.1,46.7,+5.4,+0.15,+0.24
Darwin Machís,VEN,FW,Udinese,Serie A,25,1993,13,463,36,13.5,5.1,4,78,1,9,17,6,1.00,6,5,+1,+0.19,+0.65,7.8,6.4,+1.4,+0.27,+0.81
James Maddison,ENG,MF,Leicester City,Premier League,21,1996,36,2831,79,82.8,31.5,35,80,15,1,17,1,1.33,42,44,-2,-0.06,-0.83,40.9,36.5,+4.4,+0.14,+0.19
Gary Madine,ENG,FW,Cardiff City,Premier League,27,1990,5,37,7,1.1,0.4,0,,0,5,6,7,0.00,0,3,-3,-7.30,-6.45,0.5,1.7,-1.2,-2.80,-2.22
Pablo Maffeo,ESP,DF,Stuttgart,Bundesliga,21,1997,8,597,75,19.5,6.6,8,75,3,0,,3,0.38,1,15,-14,-2.11,-1.23,5.3,13.4,-8.1,-1.22,-0.84
