Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
Memphis Depay,NED,FW,Lyon,Ligue 1,26,1994,37,2923,79,85.5,32.5,33,84,20,4,35,0,1.97,74,38,+36,+1.11,+0.75,73.3,39.6,+33.7,+1.04,-0.36
Clément Depres,FRA,MF,Nîmes,Ligue 1,25,1994,1,14,14,0.4,0.2,0,,0,1,14,1,0.00,0,0,0,0.00,+0.82,0.0,0.2,-0.1,-0.95,-0.33
Mike van der Hoorn,NED,DF,Arminia,Bundesliga,27,1992,22,1356,62,44.3,15.1,15,89,13,7,3,12,1.14,10,25,-15,-1.00,-0.41,9.1,26.5,-17.3,-1.15,-0.74
Kastriot Dermaku,ALB,DF,Parma,Serie A,28,1992,2,100,50,2.9,1.1,1,90,1,1,10,1,1.50,1,1,0,0.00,+1.19,1.6,1.6,0.0,-0.03,+0.54
Axel Desjardins,CAN,GK,Spezia,Serie A,20,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
Kiril Despodov,BUL,FW,Cagliari,Serie A,23,1996,1,11,11,0.3,0.1,0,,0,1,11,0,0.00,0,0,0,0.00,+0.42,0.2,0.0,+0.1,+1.21,+1.68
Sergiño Dest,USA,DF,Barcelona,La Liga,19,2000,30,1909,64,55.8,21.2,23,77,9,7,19,5,1.93,43,18,+25,+1.18,-0.13,44.4,24.7,+19.7,+0.93,-0.24
Mattia Destro,ITA,FW,Genoa,Serie A,29,1991,29,1606,55,47.0,17.8,22,70,3,7,9,6,1.10,27,32,-5,-0.28,+0.02,18.4,24.9,-6.4,-0.36,+0.15
Gerard Deulofeu,ESP,FW,Udinese,Serie A,26,1994,13,598,46,17.5,6.6,7,69,2,6,19,3,1.31,8,5,+3,+0.45,+1.06,7.8,4.8,+2.9,+0.44,+0.83
Alfie Devine,ENG,MF,Tottenham,Premier League,15,2004,0,,,,,0,,,0,,2,,,,,,,,,,,
Deyverson,BRA,FW,Alavés,La Liga,29,1991,27,874,32,25.6,9.7,11,67,2,16,9,9,1.15,9,12,-3,-0.31,+0.33,11.1,11.1,0.0,0.00,+0.29
Jacopo Dezi,ITA,FW,Parma,Serie A,28,1992,2,79,40,2.3,0.9,1,57,0,1,22,9,0.00,0,4,-4,-4.56,-3.48,0.7,1.8,-1.1,-1.25,-0.70
Samuel Di Carmine,ITA,FW,Hellas Verona,Serie A,31,1988,11,500,45,14.6,5.6,6,63,0,5,25,3,1.82,4,6,-2,-0.36,-0.36,5.9,6.6,-0.7,-0.13,+0.07
Samuel Di Carmine,ITA,FW,Crotone,Serie A,31,1988,11,475,43,13.9,5.3,6,70,0,5,11,3,0.27,5,19,-14,-2.65,-1.64,4.7,14.1,-9.4,-1.78,-1.06
Enrico Di Gesù,ITA,MF,Milan,Serie A,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Giovanni Di Lorenzo,ITA,DF,Napoli,Serie A,26,1993,36,3240,90,94.7,36.0,36,90,36,0,,0,1.97,78,41,+37,+1.03,-2.97,64.6,40.3,+24.3,+0.67,-0.05
Ángel Di María,ARG,FW,Paris S-G,Ligue 1,32,1988,27,1853,69,54.2,20.6,23,76,7,4,25,2,2.04,47,13,+34,+1.65,+0.27,48.6,19.3,+29.3,+1.42,+0.51
Alessandro Di Pardo,ITA,MF,Juventus,Serie A,21,1999,4,14,4,0.4,0.2,0,,0,4,4,13,2.50,1,0,+1,+6.43,+5.42,0.6,1.2,-0.6,-3.59,-4.55
Giuseppe Di Serio,ITA,FW,Benevento,Serie A,19,2001,16,292,18,8.5,3.2,1,87,0,15,14,22,1.19,4,7,-3,-0.92,0.00,4.3,8.3,-4.0,-1.22,-0.65
Boulaye Dia,SEN,FW,Reims,Ligue 1,23,1996,36,2930,81,85.7,32.6,35,83,16,1,33,1,1.17,41,39,+2,+0.06,+1.90,31.6,49.7,-18.1,-0.56,+1.22
Abdoulay Diaby,MLI,MF,Getafe,La Liga,29,1991,1,18,18,0.5,0.2,0,,0,1,18,8,1.00,2,1,+1,+5.00,+5.42,1.0,0.9,+0.1,+0.35,+0.56
Moussa Diaby,FRA,FW,Leverkusen,Bundesliga,21,1999,32,2388,75,78.0,26.5,28,82,18,4,22,0,1.63,45,30,+15,+0.57,+0.70,34.8,30.1,+4.7,+0.18,-0.11
Mbaye Diagne,SEN,FW,West Brom,Premier League,28,1991,16,1189,74,34.8,13.2,14,82,8,2,24,2,0.94,16,17,-1,-0.08,+1.54,16.3,19.0,-2.7,-0.21,+1.06
Mouctar Diakhaby,GUI,DF,Valencia,La Liga,23,1996,26,2079,80,60.8,23.1,24,82,19,2,51,3,1.00,32,33,-1,-0.04,+0.09,24.7,33.0,-8.2,-0.36,-0.23
Abdou Diallo,SEN,DF,Paris S-G,Ligue 1,24,1996,22,1490,68,43.6,16.6,17,83,13,5,16,4,2.23,41,11,+30,+1.81,+0.51,38.5,17.6,+20.9,+1.26,+0.13
Amad Diallo,CIV,MF,Atalanta,Serie A,18,2002,1,14,14,0.4,0.2,0,,0,1,14,10,0.00,0,1,-1,-6.43,-7.59,0.4,0.3,+0.1,+0.46,-0.46
Amad Diallo,CIV,FW,Manchester Utd,Premier League,18,2002,3,166,55,4.9,1.8,2,79,0,1,8,8,1.33,3,3,0,0.00,-0.80,2.0,1.4,+0.6,+0.33,-0.15
Habib Diallo,SEN,FW,Metz,Ligue 1,25,1995,4,143,36,4.2,1.6,1,72,0,3,24,1,0.25,0,2,-2,-1.26,-1.20,1.6,2.6,-1.0,-0.64,-0.44
Habib Diallo,SEN,FW,Strasbourg,Ligue 1,25,1995,32,2322,73,67.9,25.8,27,81,11,5,29,0,1.22,37,35,+2,+0.08,+0.98,36.6,28.6,+8.0,+0.31,+0.48
Ibrahima Diallo,FRA,MF,Southampton,Premier League,21,1999,22,1020,46,29.8,11.3,10,86,8,12,13,6,1.14,10,22,-12,-1.06,-0.72,12.9,18.9,-6.0,-0.53,-0.31
Ibrahima Diallo,FRA,MF,Brest,Ligue 1,21,1999,5,440,88,12.9,4.9,5,88,3,0,,0,1.20,8,12,-4,-0.82,-0.46,8.3,5.0,+3.3,+0.67,+1.01
Zakaria Diallo,FRA,DF,Lens,Ligue 1,33,1986,0,,,,,0,,,0,,4,,,,,,,,,,,
Cheikh Diamanka,ESP,DF,Elche,La Liga,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Amadou Diambo,GHA,FW,Benevento,Serie A,19,2001,1,3,3,0.1,0.0,0,,0,1,3,6,1.00,0,0,0,0.00,+0.92,0.0,0.1,-0.1,-2.04,-1.41
Grady Diangana,ENG,MF,West Brom,Premier League,22,1998,20,1235,62,36.1,13.7,15,74,6,5,24,9,0.40,10,33,-23,-1.68,-0.93,8.5,25.6,-17.1,-1.24,-0.55
Mamady Diarra,MLI,FW,Cádiz,La Liga,20,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
Stéphane Diarra,FRA,FW,Lorient,Ligue 1,21,1998,13,197,15,5.8,2.2,2,28,0,11,13,13,0.54,3,5,-2,-0.91,-0.47,2.1,4.9,-2.8,-1.29,-1.25
Lucas Dias,FRA,GK,Nîmes,Ligue 1,21,1999,0,,,,,0,,,0,,16,,,,,,,,,,,
Rúben Dias,POR,DF,Manchester City,Premier League,23,1997,32,2843,89,83.1,31.6,32,89,30,0,,4,2.31,68,21,+47,+1.49,+0.86,61.3,23.6,+37.7,+1.19,+0.53
Krepin Diatta,SEN,MF,Monaco,Ligue 1,21,1999,12,389,32,11.4,4.3,3,60,0,9,23,1,2.42,13,4,+9,+2.08,+1.34,8.2,2.9,+5.4,+1.24,+0.40
Amadou Diawara,GUI,MF,Roma,Serie A,23,1997,18,658,37,19.2,7.3,7,76,2,11,11,11,1.50,10,11,-1,-0.14,-0.50,11.5,10.2,+1.4,+0.19,-0.34
Brahim Díaz,ESP,MF,Milan,Serie A,20,1999,27,1228,45,35.9,13.6,15,62,0,12,24,7,2.07,27,8,+19,+1.39,+0.82,26.3,11.1,+15.2,+1.11,+0.67
Javier Díaz,ESP,GK,Sevilla,La Liga,23,1997,0,,,,,0,,0,0,,38,,,,,,,,,,,
Víctor Díaz,ESP,DF,Granada,La Liga,32,1988,17,828,49,24.2,9.2,7,85,6,10,24,7,1.29,14,20,-6,-0.65,-0.24,8.9,14.9,-5.9,-0.65,-0.36
Daniel Didavi,GER,FW,Stuttgart,Bundesliga,30,1990,23,970,42,31.7,10.8,10,70,1,13,21,5,1.22,21,20,+1,+0.09,+0.09,19.9,18.3,+1.6,+0.15,+0.22
Bamba Dieng,SEN,FW,Marseille,Ligue 1,20,2000,5,129,26,3.8,1.4,2,56,0,3,6,6,1.80,5,3,+2,+1.40,+1.26,2.3,1.6,+0.6,+0.44,+0.42
Eric Dier,ENG,DF,Tottenham,Premier League,26,1994,28,2520,90,73.7,28.0,28,90,28,0,,9,1.50,45,34,+11,+0.39,-0.81,38.5,36.9,+1.6,+0.06,-0.28
Daan Dierckx,BEL,DF,Parma,Serie A,17,2003,7,471,67,13.8,5.2,6,76,3,1,13,12,0.14,5,14,-9,-1.72,-0.65,4.2,10.2,-5.9,-1.13,-0.67
Lucas Digne,FRA,DF,Everton,Premier League,27,1993,30,2681,89,78.4,29.8,30,89,29,0,,0,1.53,39,42,-3,-0.10,-0.34,38.5,40.4,-1.9,-0.06,+0.31
Mitchell Dijks,NED,DF,Bologna,Serie A,27,1993,20,1481,74,43.3,16.5,18,79,6,2,30,1,1.15,18,22,-4,-0.24,+0.22,22.9,26.0,-3.1,-0.19,+0.20
Javairô Dilrosun,NED,FW,Hertha BSC,Bundesliga,22,1998,12,529,44,17.3,5.9,5,67,0,7,28,3,1.17,9,7,+2,+0.34,+0.80,5.6,7.7,-2.1,-0.36,-0.27
Federico Dimarco,ITA,DF,Hellas Verona,Serie A,22,1997,35,2613,75,76.4,29.0,29,83,21,6,33,2,1.14,33,36,-3,-0.10,-0.21,32.6,41.7,-9.0,-0.31,-0.54
Junior Dina Ebimbe,FRA,FW,Dijon,Ligue 1,19,2000,30,2144,71,62.7,23.8,25,80,11,5,31,2,0.47,15,47,-32,-1.34,-0.21,18.0,47.3,-29.3,-1.23,-0.20
Tristan Dingomé,CMR,MF,Reims,Ligue 1,29,1991,1,15,15,0.4,0.2,0,,0,1,15,4,0.00,0,0,0,0.00,+0.21,0.1,0.1,-0.1,-0.34,+0.39
Eren Dinkçi,GER,FW,Werder Bremen,Bundesliga,18,2001,8,108,14,3.5,1.2,1,45,0,7,9,7,0.50,2,5,-3,-2.50,-1.95,1.5,2.5,-1.0,-0.81,-0.32
Sinaly Diomande,CIV,DF,Lyon,Ligue 1,19,2001,27,1133,42,33.1,12.6,10,85,8,17,16,9,2.26,28,13,+15,+1.19,+0.29,29.7,15.9,+13.8,+1.10,+0.01
Lois Diony,FRA,FW,Angers,Ligue 1,27,1992,36,1749,49,51.1,19.4,20,71,1,16,21,0,1.14,22,29,-7,-0.36,+0.23,21.8,27.4,-5.6,-0.29,-0.09
Issa Diop,FRA,DF,West Ham,Premier League,23,1997,18,1381,77,40.4,15.3,15,90,15,3,10,17,1.61,24,22,+2,+0.13,-0.44,20.4,22.7,-2.3,-0.15,-0.50
Papakouli Diop,SEN,MF,Eibar,La Liga,34,1986,33,2324,70,68.0,25.8,28,79,12,5,23,1,0.85,20,31,-11,-0.43,+0.56,28.0,31.5,-3.4,-0.13,+0.04
Sofiane Diop,FRA,MF,Monaco,Ligue 1,20,2000,32,2023,63,59.2,22.5,24,72,4,8,37,0,2.03,46,26,+20,+0.89,-0.01,39.9,21.3,+18.6,+0.83,-0.15
Andy Diouf,FRA,FW,Rennes,Ligue 1,17,2003,1,12,12,0.4,0.1,0,,0,1,12,1,1.00,0,0,0,0.00,-0.32,0.2,0.0,+0.2,+1.72,+1.46
Yehvann Diouf,FRA,GK,Reims,Ligue 1,20,1999,2,135,68,3.9,1.5,1,90,1,1,45,32,0.50,1,1,0,0.00,+0.22,1.7,1.7,0.0,0.00,+0.76
Assane Dioussé,SEN,DF,Saint-Étienne,Ligue 1,22,1997,1,1,1,0.0,0.0,0,,0,1,1,0,3.00,0,0,0,0.00,+0.32,0.0,0.0,0.0,0.00,+0.01
Axel Disasi,FRA,DF,Monaco,Ligue 1,22,1998,29,2011,69,58.8,22.3,24,80,16,5,16,6,2.10,45,24,+21,+0.94,+0.11,40.1,20.9,+19.2,+0.86,-0.07
Tiago Djaló,POR,DF,Lille,Ligue 1,20,2000,17,873,51,25.5,9.7,8,88,5,9,19,17,2.29,16,7,+9,+0.93,-0.20,10.9,6.9,+4.0,+0.42,-0.27
Djené,TOG,DF,Getafe,La Liga,28,1991,34,2941,87,86.0,32.7,34,87,30,0,,0,1.09,28,35,-7,-0.21,+1.29,31.1,35.0,-3.9,-0.12,+0.58
Moussa Djenepo,MLI,MF,Southampton,Premier League,22,1998,27,1240,46,36.3,13.8,15,70,4,12,16,7,0.96,12,27,-15,-1.09,-0.84,14.6,19.4,-4.8,-0.35,-0.06
Koffi Djidji,CIV,DF,Crotone,Serie A,27,1992,20,1524,76,44.6,16.9,16,90,15,4,22,8,0.55,23,38,-15,-0.89,+0.63,18.8,31.3,-12.5,-0.74,+0.24
Alexander Djiku,GHA,DF,Strasbourg,Ligue 1,25,1994,30,2552,85,74.6,28.4,29,87,24,1,27,0,1.27,33,37,-4,-0.14,+0.38,35.9,29.0,+6.9,+0.24,+0.34
Berat Djimsiti,ALB,DF,Atalanta,Serie A,27,1993,33,2625,80,76.8,29.2,28,86,23,5,42,2,2.03,68,34,+34,+1.17,+0.15,59.3,31.8,+27.4,+0.94,+0.08
Marko Dmitrović,SRB,GK,Eibar,La Liga,28,1992,35,3120,89,91.2,34.7,35,89,34,0,,1,0.83,28,49,-21,-0.61,-0.01,37.9,45.7,-7.8,-0.22,-0.89
Ritsu Doan,JPN,MF,Arminia,Bundesliga,22,1998,34,2768,81,90.5,30.8,33,83,14,1,26,0,1.03,24,46,-22,-0.72,+0.52,27.1,50.1,-22.9,-0.75,-0.12
Mihai Dobre,ROU,FW,Dijon,Ligue 1,21,1998,22,529,24,15.5,5.9,4,63,0,18,15,12,0.50,5,16,-11,-1.87,-0.72,5.3,11.1,-5.8,-0.98,+0.20
Matt Doherty,IRL,DF,Tottenham,Premier League,28,1992,17,1240,73,36.3,13.8,13,89,11,4,22,11,1.88,26,15,+11,+0.80,+0.30,20.7,15.1,+5.6,+0.41,+0.43
Jeremy Doku,BEL,MF,Rennes,Ligue 1,18,2002,30,2313,77,67.6,25.7,26,85,18,4,26,0,1.33,31,27,+4,+0.16,-0.49,34.4,29.7,+4.7,+0.18,-0.24
Kasper Dolberg,DEN,FW,Nice,Ligue 1,22,1997,25,1928,77,56.4,21.4,21,86,14,4,28,0,1.52,27,27,0,0.00,+0.18,22.2,27.0,-4.8,-0.22,-0.20
Keagan Dolly,RSA,MF,Montpellier,Ligue 1,27,1993,18,452,25,13.2,5.0,3,65,0,15,17,17,1.33,5,8,-3,-0.60,-0.63,3.5,8.0,-4.6,-0.91,-0.51
Jaume Doménech,ESP,GK,Valencia,La Liga,29,1990,28,2520,90,73.7,28.0,28,90,28,0,,10,0.96,35,42,-7,-0.25,-0.65,32.7,40.3,-7.6,-0.27,-0.03
Carlos Dominguez,ESP,DF,Celta Vigo,La Liga,19,2001,4,360,90,10.5,4.0,4,90,4,0,,0,2.25,9,6,+3,+0.75,+0.90,4.9,8.2,-3.4,-0.84,-0.89
Iago Domínguez,ESP,GK,Celta Vigo,La Liga,18,2001,0,,,,,0,,0,0,,6,,,,,,,,,,,
Nicolás Domínguez,ARG,MF,Bologna,Serie A,22,1998,28,1255,45,36.7,13.9,15,63,1,13,24,3,1.21,11,20,-9,-0.65,-0.44,15.4,25.1,-9.7,-0.69,-0.62
John Donald,ESP,DF,Elche,La Liga,19,2000,2,50,25,1.5,0.6,1,45,0,1,5,10,0.50,0,2,-2,-3.60,-3.09,0.1,0.8,-0.7,-1.30,-0.58
Ji Dong-won,KOR,FW,Mainz 05,Bundesliga,29,1991,6,62,10,2.0,0.7,0,,0,6,10,6,0.67,0,4,-4,-5.81,-5.42,0.6,2.1,-1.5,-2.18,-2.12
Anastasios Donis,GRE,MF,Reims,Ligue 1,23,1996,3,97,32,2.8,1.1,1,57,0,2,20,6,0.00,0,1,-1,-0.93,-0.74,0.2,3.5,-3.4,-3.13,-2.47
Antonio Donnarumma,ITA,GK,Milan,Serie A,30,1990,0,,,,,0,,0,0,,32,,,,,,,,,,,
Gianluigi Donnarumma,ITA,GK,Milan,Serie A,21,1999,37,3330,90,97.4,37.0,37,90,37,0,,0,2.11,71,38,+33,+0.89,+0.89,68.6,42.8,+25.7,+0.70,+0.36
Gabriel Dos Santos,BRA,DF,Arsenal,Premier League,22,1997,23,1996,87,58.4,22.2,22,89,21,1,45,10,1.57,28,24,+4,+0.18,-0.58,27.7,24.4,+3.3,+0.15,-0.23
Bas Dost,NED,FW,Eint Frankfurt,Bundesliga,31,1989,12,817,68,26.7,9.1,9,86,7,3,14,1,1.33,14,16,-2,-0.22,-0.94,16.1,16.1,0.0,0.00,-0.31
Abdoulaye Doucouré,MLI,MF,Everton,Premier League,27,1993,29,2443,84,71.4,27.1,29,84,20,0,,1,1.69,35,36,-1,-0.04,-0.04,33.1,36.7,-3.6,-0.13,-0.01
Cheick Doucouré,MLI,MF,Lens,Ligue 1,20,2000,33,2627,80,76.8,29.2,30,85,20,3,21,2,1.42,42,42,0,0.00,-0.11,43.9,38.3,+5.6,+0.19,-0.13
Fodé Doucouré,MLI,DF,Reims,Ligue 1,19,2001,7,333,48,9.7,3.7,3,90,3,4,16,10,1.29,7,9,-2,-0.54,-0.37,3.3,6.5,-3.1,-0.84,-0.13
Mahamadou Doucouré,MLI,FW,Nîmes,Ligue 1,20,2000,3,45,15,1.3,0.5,0,,0,3,15,0,1.00,1,1,0,0.00,+0.83,0.3,0.8,-0.4,-0.85,-0.23
Cheick Doukouré,CIV,MF,Levante,La Liga,27,1992,7,101,14,3.0,1.1,0,,0,7,14,11,0.57,0,1,-1,-0.89,-0.62,0.9,1.5,-0.6,-0.54,-0.20
Idrissa Doumbia,CIV,MF,Huesca,La Liga,22,1998,23,779,34,22.8,8.7,7,72,2,16,17,8,1.17,7,12,-5,-0.58,-0.10,9.1,10.5,-1.4,-0.16,+0.10
Moussa Doumbia,MLI,MF,Reims,Ligue 1,25,1994,23,899,39,26.3,10.0,9,64,0,14,23,7,1.43,11,11,0,0.00,+0.29,10.1,13.4,-3.3,-0.33,+0.54
Souleyman Doumbia,CIV,DF,Angers,Ligue 1,23,1996,27,2222,82,65.0,24.7,24,87,22,3,44,1,1.15,25,32,-7,-0.28,+0.54,30.2,32.2,-2.0,-0.08,+0.45
Lamine Doumbouya,GUI,MF,Lorient,Ligue 1,20,2000,0,,,,,0,,,0,,1,,,,,,,,,,,
Thomas Doyle,ENG,MF,Manchester City,Premier League,18,2001,0,,,,,0,,,0,,5,,,,,,,,,,,
Aleksandar Dragović,AUT,DF,Leverkusen,Bundesliga,29,1991,18,1136,63,37.1,12.6,11,86,9,7,27,15,1.61,22,16,+6,+0.48,+0.10,19.5,14.9,+4.5,+0.36,+0.25
Bartłomiej Drągowski,POL,GK,Fiorentina,Serie A,22,1997,36,3148,87,92.0,35.0,36,87,34,0,,0,1.05,46,56,-10,-0.29,+0.38,43.9,50.5,-6.6,-0.19,+0.90
Denis Drăguș,ROU,FW,Crotone,Serie A,21,1999,9,177,20,5.2,2.0,1,71,0,8,13,14,0.22,1,5,-4,-2.03,-0.84,1.1,4.0,-2.9,-1.47,-0.64
Radu Drăgușin,ROU,DF,Juventus,Serie A,18,2002,1,1,1,0.0,0.0,0,,0,1,1,22,3.00,0,0,0,0.00,-1.03,0.0,0.0,0.0,0.00,-0.94
Ismaël Dramé,FRA,DF,Angers,Ligue 1,19,2001,0,,,,,0,,,0,,1,,,,,,,,,,,
Cody Drameh,ENG,DF,Leeds United,Premier League,18,2001,0,,,,,0,,,0,,1,,,,,,,,,,,
Mouhamadou Drammeh,FRA,MF,Reims,Ligue 1,21,1999,6,173,29,5.1,1.9,1,90,1,5,17,13,1.17,1,4,-3,-1.56,-1.42,1.4,5.0,-3.6,-1.89,-1.22
Julian Draxler,GER,MF,Paris S-G,Ligue 1,26,1993,24,1064,44,31.1,11.8,12,74,3,12,15,5,2.25,29,6,+23,+1.95,+0.61,28.6,11.0,+17.5,+1.48,+0.43
Dominick Drexler,GER,MF,Köln,Bundesliga,30,1990,27,1233,46,40.3,13.7,11,77,2,16,24,7,1.04,12,21,-9,-0.66,+0.03,16.6,22.9,-6.3,-0.46,+0.03
Matthieu Dreyer,FRA,GK,Lorient,Ligue 1,31,1989,15,1350,90,39.5,15.0,15,90,15,0,,23,1.33,21,25,-4,-0.27,+0.34,18.4,20.8,-2.4,-0.16,-0.07
Anthony Driscoll-Glennon,ENG,DF,Burnley,Premier League,20,1999,0,,,,,0,,,0,,12,,,,,,,,,,,
Stefan Drljača,GER,GK,Dortmund,Bundesliga,21,1999,0,,,,,0,,0,0,,5,,,,,,,,,,,
Domingos Duarte,POR,DF,Granada,La Liga,25,1995,29,2363,81,69.1,26.3,27,87,23,2,9,1,1.14,31,48,-17,-0.65,-0.56,27.6,36.4,-8.8,-0.34,+0.13
Léo Duarte,BRA,DF,Milan,Serie A,24,1996,1,19,19,0.6,0.2,0,,0,1,19,13,3.00,0,0,0,0.00,-0.87,0.1,0.6,-0.5,-2.36,-3.06
Óscar Duarte,CRC,DF,Levante,La Liga,31,1989,29,2060,71,60.2,22.9,23,84,16,6,21,7,1.00,29,36,-7,-0.31,-0.04,25.0,33.7,-8.7,-0.38,-0.10
Rubén Duarte,ESP,DF,Alavés,La Liga,24,1995,31,2545,82,74.4,28.3,29,85,22,2,45,1,1.06,28,43,-15,-0.53,+0.09,34.2,36.4,-2.1,-0.07,+0.57
Leo Dubois,FRA,DF,Lyon,Ligue 1,25,1994,37,2903,78,84.9,32.3,35,81,17,2,31,1,2.03,71,33,+38,+1.18,+1.18,74.3,33.9,+40.4,+1.25,+1.08
Martin Dúbravka,SVK,GK,Newcastle Utd,Premier League,31,1989,13,1170,90,34.2,13.0,13,90,13,0,,11,1.54,20,19,+1,+0.08,+0.76,17.6,18.0,-0.3,-0.03,+0.48
Ondrej Duda,SVK,FW,Köln,Bundesliga,25,1994,32,2537,79,82.9,28.2,32,79,13,0,,0,1.03,31,40,-9,-0.32,+2.09,30.9,42.6,-11.8,-0.42,+0.34
Unai Dufur,ESP,DF,Eibar,La Liga,21,1999,1,62,62,1.8,0.7,1,62,0,0,,10,0.00,0,4,-4,-5.81,-5.30,0.0,2.2,-2.2,-3.18,-3.09
Haris Duljević,BIH,MF,Nîmes,Ligue 1,26,1993,20,773,39,22.6,8.6,8,65,0,12,21,7,0.50,3,13,-10,-1.16,-0.45,8.8,15.6,-6.8,-0.79,-0.23
Daniel Dumbravanu,MDA,DF,Genoa,Serie A,19,2001,0,,,,,0,,0,0,,11,,,,,,,,,,,
Paul Dummett,WAL,DF,Newcastle Utd,Premier League,28,1991,15,1255,84,36.7,13.9,14,88,12,1,24,5,1.53,20,20,0,0.00,+0.67,17.9,19.9,-2.0,-0.14,+0.31
Alfred Duncan,GHA,MF,Cagliari,Serie A,27,1993,19,1068,56,31.2,11.9,12,78,4,7,19,0,1.16,9,17,-8,-0.67,-0.37,13.6,14.1,-0.5,-0.05,+0.62
Alfred Duncan,GHA,MF,Fiorentina,Serie A,27,1993,4,162,41,4.7,1.8,2,72,1,2,9,10,0.75,1,2,-1,-0.56,-0.25,2.6,1.6,+0.9,+0.53,+0.82
Lewis Dunk,ENG,DF,Brighton,Premier League,28,1991,33,2931,89,85.7,32.6,33,89,31,0,,0,1.06,34,38,-4,-0.12,+0.25,46.8,32.1,+14.7,+0.45,+0.60
Jimmy Dunne,IRL,DF,Burnley,Premier League,22,1997,3,270,90,7.9,3.0,3,90,3,0,,30,0.00,2,6,-4,-1.33,-0.82,3.4,2.6,+0.8,+0.27,+0.80
Filip Đuričić,SRB,MF,Sassuolo,Serie A,28,1992,32,2079,65,60.8,23.1,27,72,4,5,27,1,1.59,37,30,+7,+0.30,+0.24,34.7,30.3,+4.4,+0.19,+0.21
Erik Durm,GER,DF,Eint Frankfurt,Bundesliga,28,1992,21,1480,70,48.4,16.4,19,78,4,2,2,2,1.86,30,23,+7,+0.43,-0.09,23.7,22.5,+1.2,+0.07,-0.30
Hugo Duro,ESP,FW,Real Madrid,La Liga,20,1999,2,55,28,1.6,0.6,0,,0,2,28,3,2.00,1,0,+1,+1.64,+0.62,0.6,0.1,+0.5,+0.87,+0.22
Eduard Dutu,ITA,FW,Fiorentina,Serie A,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Jean-Kevin Duverne,FRA,DF,Brest,Ligue 1,23,1997,27,2029,75,59.3,22.5,22,89,21,5,15,11,1.11,32,43,-11,-0.49,-0.16,30.5,34.7,-4.3,-0.19,+0.06
Paulo Dybala,ARG,FW,Juventus,Serie A,26,1993,20,1132,57,33.1,12.6,14,74,4,6,17,4,2.20,26,15,+11,+0.87,-0.23,23.6,12.8,+10.9,+0.86,-0.12
Edin Džeko,BIH,FW,Roma,Serie A,34,1986,27,1824,68,53.3,20.3,20,84,9,7,20,4,1.41,32,33,-1,-0.05,-0.67,35.9,27.6,+8.3,+0.41,-0.11
Steeve-Mike Ebongue,FRA,MF,Genoa,Serie A,19,2001,3,52,17,1.5,0.6,0,,0,3,17,1,1.33,2,0,+2,+3.46,+3.81,1.0,0.6,+0.4,+0.65,+1.10
Enzo Ebosse,CMR,DF,Angers,Ligue 1,21,1999,6,260,43,7.6,2.9,3,60,1,3,27,3,1.67,4,10,-6,-2.08,-1.74,3.1,2.9,+0.2,+0.05,+0.32
Echu,ESP,MF,Granada,La Liga,22,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
Bruno Ecuele Manga,GAB,DF,Dijon,Ligue 1,32,1988,38,3420,90,100.0,38.0,38,90,38,0,,0,0.55,25,73,-48,-1.26,,31.5,75.3,-43.8,-1.15,
Simone Edera,ITA,DF,Torino,Serie A,23,1997,2,52,26,1.5,0.6,0,,0,2,26,14,0.00,1,2,-1,-1.73,-1.25,1.1,1.9,-0.7,-1.28,-1.07
Ederson,BRA,GK,Manchester City,Premier League,26,1993,36,3240,90,94.7,36.0,36,90,36,0,,0,2.22,76,28,+48,+1.33,-0.17,69.7,28.4,+41.2,+1.15,+0.79
Kyle Edwards,ENG,MF,West Brom,Premier League,22,1998,5,118,24,3.5,1.3,1,45,0,4,18,6,0.20,1,3,-2,-1.53,-0.46,0.7,2.5,-1.8,-1.38,-0.50
John Egan,IRL,DF,Sheffield Utd,Premier League,27,1992,31,2629,85,76.9,29.2,30,87,28,1,14,0,0.55,16,47,-31,-1.06,+0.30,24.9,45.5,-20.6,-0.71,+0.48
Johannes Eggestein,GER,FW,Werder Bremen,Bundesliga,22,1998,2,33,17,1.1,0.4,0,,0,2,17,1,3.00,0,1,-1,-2.73,-2.13,0.5,0.4,+0.1,+0.25,+0.77
Maximilian Eggestein,GER,MF,Werder Bremen,Bundesliga,23,1996,33,2942,89,96.1,32.7,33,89,31,0,,0,0.94,34,52,-18,-0.55,+1.74,31.5,48.1,-16.6,-0.51,-0.06
