Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types Drib,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types Drib,GCA Types Sh,GCA Types Fld,GCA Types Def
Germán Sánchez,ESP,DF,Granada,La Liga,33,1986,29.3,5,0.17,3,0,0,1,1,0,1,0.03,1,0,0,0,0,0
Javi Sánchez,ESP,DF,Valladolid,La Liga,23,1997,10.2,5,0.49,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Manuel Sánchez,ESP,DF,Atlético Madrid,La Liga,19,2000,0.5,1,1.84,1,0,0,0,0,0,1,1.84,1,0,0,0,0,0
Manuel Sánchez,ESP,DF,Osasuna,La Liga,19,2000,10.8,25,2.31,20,1,2,0,1,1,4,0.37,4,0,0,0,0,0
Juan Sánchez Miño,ARG,DF,Elche,La Liga,30,1990,5.5,2,0.36,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Robert Sánchez,ESP,GK,Brighton,Premier League,22,1997,27.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jadon Sancho,ENG,FW,Dortmund,Bundesliga,20,2000,22.9,125,5.46,87,21,11,3,2,1,22,0.96,17,1,1,1,2,0
Alex Sandro,BRA,DF,Juventus,Serie A,29,1991,20.6,38,1.84,31,1,2,2,2,0,6,0.29,6,0,0,0,0,0
Leroy Sané,GER,FW,Bayern Munich,Bundesliga,24,1996,20.1,86,4.29,65,2,14,4,1,0,21,1.05,18,0,1,2,0,0
Salif Sané,SEN,DF,Schalke 04,Bundesliga,29,1990,11.9,7,0.59,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Oier Sanjurjo,ESP,MF,Osasuna,La Liga,34,1986,23.2,27,1.17,21,0,0,0,2,4,4,0.17,3,0,0,0,0,1
Mohamed Sankoh,NED,FW,Stuttgart,Bundesliga,16,2003,0.2,1,5.29,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Siriki Sanogo,CIV,MF,Benevento,Serie A,18,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Morgan Sanson,FRA,MF,Marseille,Ligue 1,25,1994,9.2,17,1.85,12,1,0,2,1,1,4,0.44,2,1,0,0,1,0
Morgan Sanson,FRA,MF,Aston Villa,Premier League,25,1994,3.3,4,1.22,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nicola Sansone,ITA,FW,Bologna,Serie A,28,1991,13.0,54,4.16,37,8,1,1,6,1,3,0.23,1,1,0,0,1,0
Baptiste Santamaria,FRA,MF,Angers,Ligue 1,25,1995,3.0,8,2.67,6,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Baptiste Santamaria,FRA,MF,Freiburg,Bundesliga,25,1995,24.5,36,1.47,27,0,2,3,2,2,3,0.12,2,0,0,1,0,0
Federico Santander,PAR,FW,Bologna,Serie A,29,1991,0.4,4,9.73,1,0,0,2,1,0,1,2.43,1,0,0,0,0,0
Davide Santon,ITA,DF,Roma,Serie A,29,1991,6.5,8,1.23,7,1,0,0,0,0,1,0.15,0,1,0,0,0,0
Samir Santos,BRA,DF,Udinese,Serie A,25,1994,24.6,20,0.81,15,1,1,0,2,1,0,0.00,0,0,0,0,0,0
Riccardo Saponara,ITA,FW,Fiorentina,Serie A,28,1991,0.6,1,1.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Riccardo Saponara,ITA,FW,Spezia,Serie A,28,1991,4.3,13,3.01,6,0,3,0,4,0,2,0.46,0,0,0,0,2,0
Ivan Šaponjić,SRB,FW,Cádiz,La Liga,22,1997,4.3,6,1.39,3,0,0,1,2,0,0,0.00,0,0,0,0,0,0
Pablo Sarabia,ESP,FW,Paris S-G,Ligue 1,28,1992,14.7,49,3.34,38,1,2,6,2,0,7,0.48,5,0,1,1,0,0
Josh Sargent,USA,FW,Werder Bremen,Bundesliga,20,2000,27.8,64,2.30,42,0,8,7,6,1,4,0.14,1,0,0,1,1,1
Bouna Sarr,SEN,DF,Marseille,Ligue 1,28,1992,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bouna Sarr,SEN,DF,Bayern Munich,Bundesliga,28,1992,5.0,9,1.79,8,0,1,0,0,0,3,0.60,3,0,0,0,0,0
Sidy Sarr,SEN,MF,Nîmes,Ligue 1,24,1996,5.1,6,1.17,3,0,1,0,1,1,0,0.00,0,0,0,0,0,0
Marco Sau,ITA,MF,Benevento,Serie A,32,1987,8.7,31,3.55,18,10,0,1,2,0,4,0.46,2,1,0,0,1,0
Téji Savanier,FRA,MF,Montpellier,Ligue 1,28,1991,24.1,126,5.24,47,43,10,11,9,6,11,0.46,4,3,1,2,1,0
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,29,1991,32.8,13,0.40,12,0,0,1,0,0,3,0.09,2,0,0,1,0,0
Romaine Sawyers,SKN,MF,West Brom,Premier League,28,1991,16.5,13,0.79,12,0,0,0,1,0,2,0.12,2,0,0,0,0,0
Gianluca Scamacca,ITA,FW,Genoa,Serie A,21,1999,15.0,30,2.00,22,0,2,3,1,2,4,0.27,4,0,0,0,0,0
Dane Scarlett,ENG,FW,Tottenham,Premier League,16,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fabian Schär,SUI,DF,Newcastle Utd,Premier League,28,1991,13.8,9,0.65,7,0,0,0,1,1,1,0.07,1,0,0,0,0,0
Aurélien Scheidler,FRA,FW,Dijon,Ligue 1,22,1998,3.8,6,1.58,4,0,0,1,0,1,1,0.26,0,0,0,1,0,0
Nicolás Schiappacasse,URU,MF,Sassuolo,Serie A,21,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pasquale Schiattarella,ITA,MF,Benevento,Serie A,33,1987,25.0,51,2.04,46,1,1,1,1,1,1,0.04,1,0,0,0,0,0
Patrik Schick,CZE,FW,Leverkusen,Bundesliga,24,1996,20.7,46,2.22,33,0,5,5,3,0,6,0.29,4,0,1,0,1,0
Sven Schipplock,GER,FW,Arminia,Bundesliga,31,1988,8.3,16,1.94,11,0,1,0,3,1,1,0.12,1,0,0,0,0,0
Xaver Schlager,AUT,MF,Wolfsburg,Bundesliga,22,1997,29.2,51,1.75,41,1,1,3,2,3,6,0.21,4,0,0,1,0,1
Keven Schlotterbeck,GER,DF,Freiburg,Bundesliga,23,1997,18.4,6,0.33,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nico Schlotterbeck,GER,DF,Union Berlin,Bundesliga,20,1999,14.3,15,1.05,12,0,0,1,1,1,1,0.07,1,0,0,0,0,0
Jeffrey Schlupp,GHA,MF,Crystal Palace,Premier League,27,1992,15.9,34,2.14,26,0,2,1,5,0,6,0.38,4,0,0,1,1,0
Kasper Schmeichel,DEN,GK,Leicester City,Premier League,33,1986,38.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jonathan Schmid,FRA,DF,Freiburg,Bundesliga,30,1990,26.6,59,2.22,43,8,3,2,2,1,5,0.19,3,1,0,0,0,1
Romano Schmid,AUT,FW,Werder Bremen,Bundesliga,20,2000,13.1,31,2.37,26,1,1,1,2,0,7,0.54,6,0,0,0,1,0
Benno Schmitz,GER,DF,Köln,Bundesliga,25,1994,4.6,12,2.60,10,2,0,0,0,0,1,0.22,1,0,0,0,0,0
Morgan Schneiderlin,FRA,MF,Nice,Ligue 1,30,1989,24.4,27,1.11,24,0,1,0,0,2,2,0.08,2,0,0,0,0,0
Alessandro Schöpf,AUT,FW,Schalke 04,Bundesliga,26,1994,10.5,17,1.62,11,1,3,1,1,0,2,0.19,2,0,0,0,0,0
Jerdy Schouten,NED,MF,Bologna,Serie A,23,1997,27.9,46,1.65,40,1,2,0,2,1,1,0.04,1,0,0,0,0,0
Nico Schulz,GER,DF,Dortmund,Bundesliga,27,1993,6.8,12,1.77,10,1,0,0,0,1,4,0.59,3,1,0,0,0,0
Alexander Schwolow,GER,GK,Hertha BSC,Bundesliga,28,1992,26.0,2,0.08,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Christopher Scott,GER,FW,Bayern Munich,Bundesliga,18,2002,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matteo Scozzarella,ITA,MF,Parma,Serie A,32,1988,1.7,7,4.12,3,4,0,0,0,0,0,0.00,0,0,0,0,0,0
Simone Scuffet,ITA,GK,Udinese,Serie A,24,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jacopo Segre,ITA,MF,Torino,Serie A,23,1997,2.1,5,2.36,3,0,0,2,0,0,1,0.47,0,0,0,1,0,0
Davie Selke,GER,FW,Werder Bremen,Bundesliga,25,1995,9.0,20,2.21,15,0,0,4,1,0,1,0.11,0,0,0,1,0,0
Malik Sellouki,NULL,FW,Nice,Ligue 1,20,2000,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matz Sels,BEL,GK,Strasbourg,Ligue 1,28,1992,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nélson Semedo,POR,DF,Wolves,Premier League,26,1993,33.1,58,1.75,45,5,2,3,1,2,5,0.15,4,0,0,1,0,0
Léo Sena,BRA,MF,Spezia,Serie A,24,1995,9.8,18,1.83,14,1,0,0,1,2,1,0.10,0,0,0,0,0,1
Stefano Sensi,ITA,MF,Inter,Serie A,24,1995,6.7,34,5.07,24,4,2,3,1,0,4,0.60,0,2,0,2,0,0
Jaime Seoane,ESP,MF,Huesca,La Liga,23,1997,22.9,29,1.26,23,1,1,1,2,1,1,0.04,1,0,0,0,0,0
Luigi Sepe,ITA,GK,Parma,Serie A,29,1991,36.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Suat Serdar,GER,MF,Schalke 04,Bundesliga,23,1997,21.7,31,1.43,23,1,1,2,3,1,3,0.14,3,0,0,0,0,0
Jean Seri,CIV,MF,Bordeaux,Ligue 1,29,1991,7.9,13,1.65,11,0,1,0,0,1,0,0.00,0,0,0,0,0,0
Femi Seriki,ENG,DF,Sheffield Utd,Premier League,18,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ryan Sessegnon,ENG,DF,Hoffenheim,Bundesliga,20,2000,17.5,26,1.49,24,0,1,1,0,0,3,0.17,3,0,0,0,0,0
Nils Seufert,GER,MF,Arminia,Bundesliga,23,1997,3.8,6,1.57,4,1,0,0,1,0,1,0.26,1,0,0,0,0,0
Edgar Sevikyan,RUS,MF,Levante,La Liga,18,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Stephan El Shaarawy,ITA,FW,Roma,Serie A,27,1992,6.4,31,4.88,24,0,3,1,2,1,1,0.16,1,0,0,0,0,0
Jamie Shackleton,ENG,MF,Leeds United,Premier League,20,1999,5.1,6,1.17,6,0,0,0,0,0,1,0.20,1,0,0,0,0,0
Xherdan Shaqiri,SUI,MF,Liverpool,Premier League,28,1991,6.2,32,5.18,30,2,0,0,0,0,3,0.49,3,0,0,0,0,0
Billy Sharp,ENG,FW,Sheffield Utd,Premier League,34,1986,8.2,5,0.61,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luke Shaw,ENG,DF,Manchester Utd,Premier League,25,1995,29.5,111,3.76,70,35,1,1,4,0,11,0.37,6,3,0,0,2,0
Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,28,1992,29.1,66,2.27,37,25,0,2,1,1,8,0.28,5,3,0,0,0,0
Eldor Shomurodov,UZB,FW,Genoa,Serie A,25,1995,18.6,44,2.36,33,0,3,4,3,1,5,0.27,3,0,1,1,0,0
Shola Shoretire,ENG,FW,Manchester Utd,Premier League,16,2004,0.1,1,8.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mahame Siby,MLI,MF,Strasbourg,Ligue 1,24,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Abdoulaye Sidibé,FRA,MF,Saint-Étienne,Ligue 1,18,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Djibril Sidibé,FRA,DF,Monaco,Ligue 1,28,1992,22.0,54,2.45,35,16,0,0,1,2,4,0.18,2,2,0,0,0,0
Sidnei,BRA,DF,Betis,La Liga,30,1989,7.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kaj Sierhuis,NED,FW,Reims,Ligue 1,22,1998,7.2,16,2.21,15,0,0,0,1,0,1,0.14,1,0,0,0,0,0
Tim Siersleben,GER,DF,Wolfsburg,Bundesliga,20,2000,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gylfi Sigurðsson,ISL,MF,Everton,Premier League,30,1989,25.0,67,2.68,37,23,0,6,1,0,6,0.24,3,2,0,1,0,0
Luca Siligardi,ITA,FW,Parma,Serie A,32,1988,0.4,3,7.94,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luca Siligardi,ITA,MF,Crotone,Serie A,32,1988,0.5,3,5.51,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Adrien Silva,POR,MF,Sampdoria,Serie A,31,1989,17.8,29,1.63,28,1,0,0,0,0,3,0.17,2,1,0,0,0,0
André Silva,POR,FW,Eint Frankfurt,Bundesliga,24,1995,30.7,76,2.48,53,1,7,8,6,1,14,0.46,6,0,1,3,4,0
Bernardo Silva,POR,MF,Manchester City,Premier League,25,1994,22.9,80,3.49,64,2,5,4,3,2,10,0.44,9,0,0,1,0,0
Caio Henrique Oliveira Silva,BRA,DF,Monaco,Ligue 1,23,1997,26.3,55,2.09,43,4,1,2,3,2,10,0.38,8,0,0,0,1,1
David Silva,ESP,MF,Real Sociedad,La Liga,34,1986,15.5,64,4.12,48,5,6,3,2,0,12,0.77,10,0,2,0,0,0
Fábio Silva,POR,FW,Wolves,Premier League,18,2002,15.2,31,2.04,17,0,3,6,4,1,4,0.26,3,0,0,0,1,0
Florent da Silva,FRA,FW,Lyon,Ligue 1,17,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gabriel Silva,BRA,DF,Saint-Étienne,Ligue 1,29,1991,3.9,7,1.77,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gastón Silva,URU,DF,Huesca,La Liga,26,1994,6.7,6,0.90,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Rui Silva,POR,GK,Granada,La Liga,26,1994,32.0,5,0.16,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Thiago Silva,BRA,DF,Chelsea,Premier League,35,1984,21.5,18,0.84,17,0,0,1,0,0,1,0.05,1,0,0,0,0,0
Marco Silvestri,ITA,GK,Hellas Verona,Serie A,29,1991,34.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mohamed Simakan,FRA,DF,Strasbourg,Ligue 1,20,2000,17.9,14,0.78,10,0,1,0,2,1,2,0.11,2,0,0,0,0,0
Giovanni Simeone,ARG,FW,Cagliari,Serie A,25,1995,19.3,31,1.60,18,0,6,3,3,1,3,0.16,3,0,0,0,0,0
Moses Simon,NGA,FW,Nantes,Ligue 1,25,1995,25.8,62,2.40,41,10,6,3,2,0,7,0.27,5,1,1,0,0,0
Unai Simón,ESP,GK,Athletic Club,La Liga,23,1997,37.0,4,0.11,4,0,0,0,0,0,1,0.03,1,0,0,0,0,0
Xavi Simons,NED,MF,Paris S-G,Ligue 1,17,2003,0.0,1,45.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jóan Símun Edmundsson,FRO,MF,Arminia,Bundesliga,29,1991,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Wilfried Singo,CIV,DF,Torino,Serie A,19,2000,20.6,39,1.89,30,1,3,1,4,0,4,0.19,3,0,0,0,1,0
Daley Sinkgraven,NED,DF,Leverkusen,Bundesliga,25,1995,17.4,34,1.95,27,4,1,0,1,1,3,0.17,2,0,0,0,1,0
Dimitris Siovas,GRE,DF,Huesca,La Liga,31,1988,34.1,17,0.50,12,0,0,4,1,0,1,0.03,0,0,0,1,0,0
Tobias Sippel,GER,GK,M'Gladbach,Bundesliga,32,1988,3.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Salvatore Sirigu,ITA,GK,Torino,Serie A,33,1987,32.0,3,0.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Issouf Sissokho,MLI,MF,Bordeaux,Ligue 1,18,2002,0.9,1,1.15,1,0,0,0,0,0,1,1.15,1,0,0,0,0,0
Ibrahima Sissoko,FRA,MF,Strasbourg,Ligue 1,22,1997,28.7,29,1.01,25,0,0,2,2,0,3,0.10,3,0,0,0,0,0
Moussa Sissoko,FRA,MF,Tottenham,Premier League,30,1989,17.6,17,0.97,16,0,0,0,1,0,1,0.06,1,0,0,0,0,0
Nelson Sissoko,FRA,DF,Saint-Étienne,Ligue 1,23,1997,5.3,5,0.95,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Antonio Sivera,ESP,GK,Alavés,La Liga,23,1996,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jacques Siwe,FRA,FW,Dijon,Ligue 1,19,2001,1.9,3,1.60,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Ellyes Skhiri,TUN,MF,Köln,Bundesliga,25,1995,30.9,40,1.29,29,3,2,3,0,3,4,0.13,2,0,1,1,0,0
Łukasz Skorupski,POL,GK,Bologna,Serie A,29,1991,28.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Andreas Skov Olsen,DEN,FW,Bologna,Serie A,20,1999,13.1,40,3.05,29,6,4,0,1,0,2,0.15,2,0,0,0,0,0
Robert Skov,DEN,FW,Hoffenheim,Bundesliga,24,1996,12.9,29,2.24,18,8,1,2,0,0,1,0.08,0,0,0,1,0,0
Milan Škriniar,SVK,DF,Inter,Serie A,25,1995,30.9,19,0.62,15,0,0,3,1,0,0,0.00,0,0,0,0,0,0
Steven Skrzybski,GER,FW,Schalke 04,Bundesliga,27,1992,4.7,8,1.72,3,1,0,2,2,0,1,0.21,0,0,0,1,0,0
Petar Škuletić,SRB,FW,Montpellier,Ligue 1,30,1990,2.6,5,1.92,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Islam Slimani,ALG,FW,Lyon,Ligue 1,32,1988,6.4,14,2.18,12,0,0,1,1,0,1,0.16,1,0,0,0,0,0
Islam Slimani,ALG,FW,Leicester City,Premier League,32,1988,0.2,1,4.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
William Smallbone,IRL,MF,Southampton,Premier League,20,2000,1.9,3,1.57,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Chris Smalling,ENG,DF,Roma,Serie A,30,1989,12.3,5,0.41,4,0,0,0,0,1,1,0.08,1,0,0,0,0,0
Emile Smith Rowe,ENG,MF,Arsenal,Premier League,20,2000,16.0,43,2.69,35,0,2,2,3,1,7,0.44,6,0,0,1,0,0
Robert Snodgrass,SCO,FW,West Ham,Premier League,32,1987,0.1,1,18.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Robert Snodgrass,SCO,MF,West Brom,Premier League,32,1987,5.8,6,1.03,6,0,0,0,0,0,1,0.17,1,0,0,0,0,0
Cédric Soares,POR,DF,Arsenal,Premier League,28,1991,8.3,14,1.69,9,2,2,0,0,1,3,0.36,2,0,0,0,0,1
Rafa Soares,POR,DF,Eibar,La Liga,25,1995,12.6,20,1.59,16,4,0,0,0,0,2,0.16,2,0,0,0,0,0
Rubén Sobrino,ESP,MF,Valencia,La Liga,28,1992,0.5,1,1.84,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rubén Sobrino,ESP,FW,Cádiz,La Liga,28,1992,12.4,20,1.62,13,0,1,1,4,1,4,0.32,2,0,0,0,2,0
Simon Sohm,SUI,MF,Parma,Serie A,19,2001,10.0,12,1.20,9,0,3,0,0,0,1,0.10,0,0,1,0,0,0
Augusto Solari,ARG,MF,Celta Vigo,La Liga,28,1992,5.4,13,2.41,12,1,0,0,0,0,2,0.37,2,0,0,0,0,0
Roberto Soldado,ESP,FW,Granada,La Liga,35,1985,16.0,21,1.31,13,0,0,4,3,1,2,0.13,0,0,0,1,1,0
Carlos Soler,ESP,MF,Valencia,La Liga,23,1997,30.4,74,2.44,31,33,4,2,4,0,13,0.43,3,7,1,1,1,0
Yann Sommer,SUI,GK,M'Gladbach,Bundesliga,31,1988,30.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Son,ESP,DF,Levante,La Liga,26,1994,12.3,34,2.77,27,4,1,0,2,0,1,0.08,0,1,0,0,0,0
Brandon Soppy,FRA,DF,Rennes,Ligue 1,18,2002,6.2,8,1.29,4,0,1,0,3,0,0,0.00,0,0,0,0,0,0
Frederik Sørensen,DEN,DF,Köln,Bundesliga,28,1992,1.1,1,0.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
David Soria,ESP,GK,Getafe,La Liga,27,1993,28.0,6,0.21,5,1,0,0,0,0,1,0.04,1,0,0,0,0,0
Roberto Soriano,ITA,MF,Bologna,Serie A,29,1991,36.1,102,2.82,85,0,3,3,7,4,13,0.36,10,0,0,1,1,1
Alexander Sørloth,NOR,FW,RB Leipzig,Bundesliga,24,1995,16.0,60,3.74,47,0,2,6,2,3,4,0.25,3,0,0,1,0,0
Alberto Soro,ESP,FW,Granada,La Liga,21,1999,4.4,9,2.06,7,0,1,1,0,0,2,0.46,2,0,0,0,0,0
Borna Sosa,CRO,DF,Stuttgart,Bundesliga,22,1998,22.7,75,3.31,53,17,1,2,2,0,10,0.44,7,3,0,0,0,0
Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,16,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Florian Sotoca,FRA,FW,Lens,Ligue 1,29,1990,26.8,58,2.16,41,0,4,2,11,0,7,0.26,6,0,0,0,1,0
Riccardo Sottil,ITA,MF,Cagliari,Serie A,21,1999,13.2,37,2.81,25,1,3,4,3,1,4,0.30,2,0,0,1,0,1
Cheick Souaré,FRA,MF,Marseille,Ligue 1,17,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tomáš Souček,CZE,MF,West Ham,Premier League,25,1995,38.0,45,1.18,31,2,1,7,4,0,5,0.13,3,0,0,2,0,0
Rayan Souici,FRA,DF,Saint-Étienne,Ligue 1,22,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Cebio Soukou,BEN,FW,Arminia,Bundesliga,27,1992,5.1,8,1.57,6,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Adama Soumaoro,FRA,DF,Lille,Ligue 1,28,1992,1.6,1,0.62,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Adama Soumaoro,FRA,DF,Bologna,Serie A,28,1992,19.5,9,0.46,8,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Boubakary Soumaré,FRA,MF,Lille,Ligue 1,21,1999,21.3,29,1.36,27,0,0,1,0,1,1,0.05,1,0,0,0,0,0
Yaya Soumaré,FRA,FW,Lyon,Ligue 1,20,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Arnaud Souquet,FRA,DF,Montpellier,Ligue 1,28,1992,13.6,23,1.69,20,1,1,1,0,0,3,0.22,3,0,0,0,0,0
Ansou Sow,FRA,MF,Lens,Ligue 1,20,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Djibril Sow,SUI,MF,Eint Frankfurt,Bundesliga,23,1997,24.2,40,1.66,34,0,0,0,5,1,5,0.21,4,0,0,0,1,0
Saidou Sow,GUI,DF,Saint-Étienne,Ligue 1,18,2002,11.1,2,0.18,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Çağlar Söyüncü,TUR,DF,Leicester City,Premier League,24,1996,20.2,10,0.49,6,1,1,1,0,1,0,0.00,0,0,0,0,0,0
Leonardo Spinazzola,ITA,DF,Roma,Serie A,27,1993,23.6,67,2.84,55,0,11,1,0,0,9,0.38,9,0,0,0,0,0
Marco Sportiello,ITA,GK,Atalanta,Serie A,28,1992,14.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mattia Sprocati,ITA,FW,Parma,Serie A,27,1993,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jerry St. Juste,NED,DF,Mainz 05,Bundesliga,23,1996,32.0,26,0.81,16,2,3,2,2,1,4,0.12,3,1,0,0,0,0
Benjamin Stambouli,FRA,MF,Schalke 04,Bundesliga,29,1990,21.7,20,0.92,16,1,0,0,2,1,3,0.14,3,0,0,0,0,0
Josip Stanišić,CRO,DF,Bayern Munich,Bundesliga,20,2000,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Niklas Stark,GER,DF,Hertha BSC,Bundesliga,25,1995,31.0,10,0.32,7,0,0,1,1,1,0,0.00,0,0,0,0,0,0
Renato Steffen,SUI,FW,Wolfsburg,Bundesliga,28,1991,17.4,49,2.82,37,0,4,3,3,2,8,0.46,7,0,0,0,1,0
Zack Steffen,USA,GK,Manchester City,Premier League,25,1995,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,24,1996,14.2,10,0.71,8,1,0,1,0,0,1,0.07,0,0,0,1,0,0
Dale Stephens,ENG,MF,Burnley,Premier League,31,1989,2.9,2,0.69,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jack Stephens,ENG,DF,Southampton,Premier League,26,1994,17.1,18,1.05,17,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Raheem Sterling,ENG,FW,Manchester City,Premier League,25,1994,28.2,100,3.55,68,0,14,8,10,0,15,0.53,9,0,3,2,1,0
Enda Stevens,IRL,DF,Sheffield Utd,Premier League,30,1990,30.0,32,1.07,30,0,1,0,1,0,3,0.10,2,0,0,0,1,0
Lars Stindl,GER,MF,M'Gladbach,Bundesliga,31,1988,21.8,76,3.49,54,11,0,6,2,3,12,0.55,8,0,0,3,0,1
Kevin Stöger,AUT,MF,Mainz 05,Bundesliga,26,1993,6.0,20,3.35,15,4,0,1,0,0,0,0.00,0,0,0,0,0,0
John Stones,ENG,DF,Manchester City,Premier League,26,1994,21.5,14,0.65,12,0,0,0,2,0,1,0.05,1,0,0,0,0,0
Thomas Strakosha,ALB,GK,Lazio,Serie A,25,1995,9.0,1,0.11,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tobias Strobl,GER,MF,Augsburg,Bundesliga,30,1990,20.5,25,1.22,24,1,0,0,0,0,1,0.05,1,0,0,0,0,0
Kevin Strootman,NED,MF,Marseille,Ligue 1,30,1990,2.6,4,1.55,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kevin Strootman,NED,MF,Genoa,Serie A,30,1990,14.6,36,2.47,30,3,0,0,1,2,5,0.34,4,0,0,0,0,1
Pascal Struijk,NED,DF,Leeds United,Premier League,20,1999,23.1,12,0.52,11,0,0,1,0,0,2,0.09,2,0,0,0,0,0
Jens Stryger Larsen,DEN,DF,Udinese,Serie A,29,1991,29.3,30,1.02,25,0,3,1,1,0,2,0.07,2,0,0,0,0,0
Stefano Sturaro,ITA,MF,Genoa,Serie A,27,1993,4.9,6,1.21,2,4,0,0,0,0,0,0.00,0,0,0,0,0,0
