Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
Siriki Sanogo,CIV,MF,Benevento,Serie A,18,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Morgan Sanson,FRA,MF,Marseille,Ligue 1,25,1994,9.2,2,11,3,27.3,1.20,0.33,0.18,0.67,19.1,0,0,0,1.2,1.2,0.11,+0.8,+0.8
Morgan Sanson,FRA,MF,Aston Villa,Premier League,25,1994,3.3,0,2,0,0.0,0.61,0.00,0.00,,27.0,0,0,0,0.0,0.0,0.01,0.0,0.0
Nicola Sansone,ITA,FW,Bologna,Serie A,28,1991,13.0,2,31,13,41.9,2.39,1.00,0.06,0.15,16.8,3,0,0,3.8,3.8,0.12,-1.8,-1.8
Baptiste Santamaria,FRA,MF,Angers,Ligue 1,25,1995,3.0,0,6,3,50.0,2.00,1.00,0.00,0.00,19.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Baptiste Santamaria,FRA,MF,Freiburg,Bundesliga,25,1995,24.5,1,29,8,27.6,1.18,0.33,0.03,0.13,22.5,0,0,0,1.9,1.9,0.06,-0.9,-0.9
Federico Santander,PAR,FW,Bologna,Serie A,29,1991,0.4,0,5,0,0.0,12.16,0.00,0.00,,15.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Davide Santon,ITA,DF,Roma,Serie A,29,1991,6.5,0,5,0,0.0,0.77,0.00,0.00,,14.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Samir Santos,BRA,DF,Udinese,Serie A,25,1994,24.6,1,11,3,27.3,0.45,0.12,0.09,0.33,9.6,0,0,0,1.1,1.1,0.10,-0.1,-0.1
Riccardo Saponara,ITA,FW,Fiorentina,Serie A,28,1991,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Riccardo Saponara,ITA,FW,Spezia,Serie A,28,1991,4.3,2,10,4,40.0,2.31,0.93,0.20,0.50,14.3,0,0,0,1.0,1.0,0.10,+1.0,+1.0
Ivan Šaponjić,SRB,FW,Cádiz,La Liga,22,1997,4.3,1,10,5,50.0,2.32,1.16,0.00,0.00,10.6,0,1,1,1.7,0.9,0.09,-0.7,-0.9
Pablo Sarabia,ESP,FW,Paris S-G,Ligue 1,28,1992,14.7,6,36,18,50.0,2.45,1.23,0.17,0.33,14.3,2,0,0,4.8,4.8,0.13,+1.2,+1.2
Josh Sargent,USA,FW,Werder Bremen,Bundesliga,20,2000,27.8,5,46,19,41.3,1.65,0.68,0.11,0.26,14.6,0,0,0,5.2,5.2,0.11,-0.2,-0.2
Bouna Sarr,SEN,DF,Marseille,Ligue 1,28,1992,0.8,0,1,0,0.0,1.18,0.00,0.00,,28.6,0,0,0,0.0,0.0,0.02,0.0,0.0
Bouna Sarr,SEN,DF,Bayern Munich,Bundesliga,28,1992,5.0,0,3,0,0.0,0.60,0.00,0.00,,28.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Sidy Sarr,SEN,MF,Nîmes,Ligue 1,24,1996,5.1,0,9,1,11.1,1.75,0.19,0.00,0.00,22.2,1,0,0,0.4,0.4,0.04,-0.4,-0.4
Marco Sau,ITA,MF,Benevento,Serie A,32,1987,8.7,4,10,5,50.0,1.15,0.57,0.30,0.60,16.3,1,1,1,2.4,1.6,0.16,+1.6,+1.4
Téji Savanier,FRA,MF,Montpellier,Ligue 1,28,1991,24.1,5,54,16,29.6,2.24,0.67,0.06,0.19,25.2,11,2,4,5.8,2.7,0.05,-0.8,+0.3
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,29,1991,32.8,1,7,2,28.6,0.21,0.06,0.14,0.50,5.0,0,0,0,0.9,0.9,0.13,+0.1,+0.1
Romaine Sawyers,SKN,MF,West Brom,Premier League,28,1991,16.5,0,4,0,0.0,0.24,0.00,0.00,,23.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Gianluca Scamacca,ITA,FW,Genoa,Serie A,21,1999,15.0,8,46,16,34.8,3.06,1.07,0.13,0.38,16.9,1,2,2,7.3,5.7,0.12,+0.7,+0.3
Dane Scarlett,ENG,FW,Tottenham,Premier League,16,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fabian Schär,SUI,DF,Newcastle Utd,Premier League,28,1991,13.8,1,10,4,40.0,0.72,0.29,0.00,0.00,28.4,3,1,1,1.2,0.4,0.04,-0.2,-0.4
Aurélien Scheidler,FRA,FW,Dijon,Ligue 1,22,1998,3.8,1,7,2,28.6,1.84,0.53,0.14,0.50,18.5,0,0,0,0.5,0.5,0.08,+0.5,+0.5
Nicolás Schiappacasse,URU,MF,Sassuolo,Serie A,21,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Pasquale Schiattarella,ITA,MF,Benevento,Serie A,33,1987,25.0,1,9,6,66.7,0.36,0.24,0.11,0.17,16.3,0,0,0,1.2,1.2,0.13,-0.2,-0.2
Patrik Schick,CZE,FW,Leverkusen,Bundesliga,24,1996,20.7,9,57,23,40.4,2.75,1.11,0.16,0.39,11.3,1,0,0,9.7,9.7,0.17,-0.7,-0.7
Sven Schipplock,GER,FW,Arminia,Bundesliga,31,1988,8.3,1,14,5,35.7,1.69,0.60,0.07,0.20,16.6,0,0,0,1.1,1.1,0.08,-0.1,-0.1
Xaver Schlager,AUT,MF,Wolfsburg,Bundesliga,22,1997,29.2,2,48,4,8.3,1.65,0.14,0.04,0.50,20.9,0,0,0,2.8,2.8,0.06,-0.8,-0.8
Keven Schlotterbeck,GER,DF,Freiburg,Bundesliga,23,1997,18.4,0,9,1,11.1,0.49,0.05,0.00,0.00,14.6,0,0,0,0.6,0.6,0.07,-0.6,-0.6
Nico Schlotterbeck,GER,DF,Union Berlin,Bundesliga,20,1999,14.3,1,23,8,34.8,1.61,0.56,0.04,0.13,12.0,0,0,0,1.3,1.3,0.06,-0.3,-0.3
Jeffrey Schlupp,GHA,MF,Crystal Palace,Premier League,27,1992,15.9,2,18,10,55.6,1.13,0.63,0.11,0.20,13.4,0,0,0,1.6,1.6,0.09,+0.4,+0.4
Kasper Schmeichel,DEN,GK,Leicester City,Premier League,33,1986,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jonathan Schmid,FRA,DF,Freiburg,Bundesliga,30,1990,26.6,2,22,9,40.9,0.83,0.34,0.09,0.22,21.2,6,0,0,1.4,1.4,0.06,+0.6,+0.6
Romano Schmid,AUT,FW,Werder Bremen,Bundesliga,20,2000,13.1,0,18,3,16.7,1.38,0.23,0.00,0.00,22.0,0,0,0,0.6,0.6,0.03,-0.6,-0.6
Benno Schmitz,GER,DF,Köln,Bundesliga,25,1994,4.6,0,4,1,25.0,0.87,0.22,0.00,0.00,16.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Morgan Schneiderlin,FRA,MF,Nice,Ligue 1,30,1989,24.4,0,11,4,36.4,0.45,0.16,0.00,0.00,16.1,0,0,0,0.7,0.7,0.06,-0.7,-0.7
Alessandro Schöpf,AUT,FW,Schalke 04,Bundesliga,26,1994,10.5,0,11,1,9.1,1.05,0.10,0.00,0.00,19.5,0,0,0,0.4,0.4,0.04,-0.4,-0.4
Jerdy Schouten,NED,MF,Bologna,Serie A,23,1997,27.9,1,9,4,44.4,0.32,0.14,0.11,0.25,25.8,0,0,0,0.3,0.3,0.03,+0.7,+0.7
Nico Schulz,GER,DF,Dortmund,Bundesliga,27,1993,6.8,0,2,0,0.0,0.30,0.00,0.00,,21.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Alexander Schwolow,GER,GK,Hertha BSC,Bundesliga,28,1992,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Christopher Scott,GER,FW,Bayern Munich,Bundesliga,18,2002,0.4,0,1,0,0.0,2.65,0.00,0.00,,22.8,0,0,0,0.0,0.0,0.03,0.0,0.0
Matteo Scozzarella,ITA,MF,Parma,Serie A,32,1988,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Simone Scuffet,ITA,GK,Udinese,Serie A,24,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jacopo Segre,ITA,MF,Torino,Serie A,23,1997,2.1,0,4,1,25.0,1.88,0.47,0.00,0.00,14.8,0,0,0,0.4,0.4,0.11,-0.4,-0.4
Davie Selke,GER,FW,Werder Bremen,Bundesliga,25,1995,9.0,3,27,12,44.4,2.99,1.33,0.07,0.17,12.8,0,1,1,3.6,2.8,0.12,-0.6,-0.8
Malik Sellouki,NULL,FW,Nice,Ligue 1,20,2000,0.7,1,4,1,25.0,5.45,1.36,0.25,1.00,17.1,1,0,0,0.3,0.3,0.06,+0.7,+0.7
Matz Sels,BEL,GK,Strasbourg,Ligue 1,28,1992,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nélson Semedo,POR,DF,Wolves,Premier League,26,1993,33.1,1,23,11,47.8,0.69,0.33,0.04,0.09,20.9,0,0,0,1.9,1.9,0.08,-0.9,-0.9
Léo Sena,BRA,MF,Spezia,Serie A,24,1995,9.8,0,2,0,0.0,0.20,0.00,0.00,,22.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Stefano Sensi,ITA,MF,Inter,Serie A,24,1995,6.7,0,18,8,44.4,2.69,1.19,0.00,0.00,20.5,1,0,0,1.1,1.1,0.06,-1.1,-1.1
Jaime Seoane,ESP,MF,Huesca,La Liga,23,1997,22.9,1,24,9,37.5,1.05,0.39,0.04,0.11,20.8,0,0,0,1.3,1.3,0.05,-0.3,-0.3
Luigi Sepe,ITA,GK,Parma,Serie A,29,1991,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Suat Serdar,GER,MF,Schalke 04,Bundesliga,23,1997,21.7,1,32,9,28.1,1.47,0.41,0.03,0.11,19.3,0,0,0,2.2,2.2,0.07,-1.2,-1.2
Jean Seri,CIV,MF,Bordeaux,Ligue 1,29,1991,7.9,0,4,0,0.0,0.51,0.00,0.00,,22.8,2,0,0,0.1,0.1,0.03,-0.1,-0.1
Femi Seriki,ENG,DF,Sheffield Utd,Premier League,18,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ryan Sessegnon,ENG,DF,Hoffenheim,Bundesliga,20,2000,17.5,2,5,2,40.0,0.29,0.11,0.40,1.00,10.6,0,0,0,0.6,0.6,0.11,+1.4,+1.4
Nils Seufert,GER,MF,Arminia,Bundesliga,23,1997,3.8,0,1,0,0.0,0.26,0.00,0.00,,19.2,0,0,0,0.0,0.0,0.04,0.0,0.0
Edgar Sevikyan,RUS,MF,Levante,La Liga,18,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Stephan El Shaarawy,ITA,FW,Roma,Serie A,27,1992,6.4,1,16,7,43.8,2.52,1.10,0.06,0.14,17.4,0,0,0,1.3,1.3,0.08,-0.3,-0.3
Jamie Shackleton,ENG,MF,Leeds United,Premier League,20,1999,5.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Xherdan Shaqiri,SUI,MF,Liverpool,Premier League,28,1991,6.2,0,11,0,0.0,1.78,0.00,0.00,,21.8,1,0,0,0.4,0.4,0.04,-0.4,-0.4
Billy Sharp,ENG,FW,Sheffield Utd,Premier League,34,1986,8.2,3,7,3,42.9,0.86,0.37,0.14,0.33,15.3,0,2,2,2.7,1.2,0.17,+0.3,-0.2
Luke Shaw,ENG,DF,Manchester Utd,Premier League,25,1995,29.5,1,11,6,54.5,0.37,0.20,0.09,0.17,18.1,0,0,0,0.7,0.7,0.06,+0.3,+0.3
Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,28,1992,29.1,1,42,9,21.4,1.44,0.31,0.02,0.11,23.2,11,0,0,2.5,2.5,0.06,-1.5,-1.5
Eldor Shomurodov,UZB,FW,Genoa,Serie A,25,1995,18.6,8,38,18,47.4,2.04,0.97,0.21,0.44,14.6,0,0,0,5.1,5.1,0.13,+2.9,+2.9
Shola Shoretire,ENG,FW,Manchester Utd,Premier League,16,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mahame Siby,MLI,MF,Strasbourg,Ligue 1,24,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Abdoulaye Sidibé,FRA,MF,Saint-Étienne,Ligue 1,18,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Djibril Sidibé,FRA,DF,Monaco,Ligue 1,28,1992,22.0,0,4,0,0.0,0.18,0.00,0.00,,29.5,3,0,0,0.1,0.1,0.03,-0.1,-0.1
Sidnei,BRA,DF,Betis,La Liga,30,1989,7.7,0,1,0,0.0,0.13,0.00,0.00,,5.1,0,0,0,0.2,0.2,0.17,-0.2,-0.2
Kaj Sierhuis,NED,FW,Reims,Ligue 1,22,1998,7.2,0,13,3,23.1,1.79,0.41,0.00,0.00,16.4,1,0,0,1.1,1.1,0.09,-1.1,-1.1
Tim Siersleben,GER,DF,Wolfsburg,Bundesliga,20,2000,0.4,0,1,0,0.0,2.65,0.00,0.00,,16.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Gylfi Sigurðsson,ISL,MF,Everton,Premier League,30,1989,25.0,6,45,12,26.7,1.80,0.48,0.07,0.25,21.3,7,3,4,6.8,3.7,0.08,-0.8,-0.7
Luca Siligardi,ITA,FW,Parma,Serie A,32,1988,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Luca Siligardi,ITA,MF,Crotone,Serie A,32,1988,0.5,0,2,1,50.0,3.67,1.84,0.00,0.00,16.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Adrien Silva,POR,MF,Sampdoria,Serie A,31,1989,17.8,1,6,1,16.7,0.34,0.06,0.17,1.00,22.3,0,0,0,0.4,0.4,0.06,+0.6,+0.6
André Silva,POR,FW,Eint Frankfurt,Bundesliga,24,1995,30.7,28,107,53,49.5,3.49,1.73,0.20,0.40,12.6,3,7,7,24.3,18.9,0.18,+3.7,+2.1
Bernardo Silva,POR,MF,Manchester City,Premier League,25,1994,22.9,2,28,13,46.4,1.22,0.57,0.07,0.15,14.7,0,0,0,2.8,2.8,0.10,-0.8,-0.8
Caio Henrique Oliveira Silva,BRA,DF,Monaco,Ligue 1,23,1997,26.3,0,5,1,20.0,0.19,0.04,0.00,0.00,15.7,0,0,0,0.5,0.5,0.11,-0.5,-0.5
David Silva,ESP,MF,Real Sociedad,La Liga,34,1986,15.5,2,20,3,15.0,1.29,0.19,0.10,0.67,13.4,2,0,0,2.9,2.9,0.14,-0.9,-0.9
Fábio Silva,POR,FW,Wolves,Premier League,18,2002,15.2,4,46,16,34.8,3.02,1.05,0.07,0.19,12.9,0,1,1,6.0,5.3,0.11,-2.0,-2.3
Florent da Silva,FRA,FW,Lyon,Ligue 1,17,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gabriel Silva,BRA,DF,Saint-Étienne,Ligue 1,29,1991,3.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gastón Silva,URU,DF,Huesca,La Liga,26,1994,6.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rui Silva,POR,GK,Granada,La Liga,26,1994,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Thiago Silva,BRA,DF,Chelsea,Premier League,35,1984,21.5,2,13,4,30.8,0.60,0.19,0.15,0.50,8.0,0,0,0,1.1,1.1,0.09,+0.9,+0.9
Marco Silvestri,ITA,GK,Hellas Verona,Serie A,29,1991,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mohamed Simakan,FRA,DF,Strasbourg,Ligue 1,20,2000,17.9,1,14,4,28.6,0.78,0.22,0.07,0.25,14.2,0,0,0,1.5,1.5,0.10,-0.5,-0.5
Giovanni Simeone,ARG,FW,Cagliari,Serie A,25,1995,19.3,6,43,13,30.2,2.22,0.67,0.14,0.46,13.3,0,0,0,7.9,7.9,0.18,-1.9,-1.9
Moses Simon,NGA,FW,Nantes,Ligue 1,25,1995,25.8,6,37,16,43.2,1.43,0.62,0.14,0.31,13.9,1,1,1,8.3,7.6,0.20,-2.3,-2.6
Unai Simón,ESP,GK,Athletic Club,La Liga,23,1997,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Xavi Simons,NED,MF,Paris S-G,Ligue 1,17,2003,0.0,0,1,0,0.0,45.00,0.00,0.00,,21.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Jóan Símun Edmundsson,FRO,MF,Arminia,Bundesliga,29,1991,0.6,1,3,2,66.7,4.66,3.10,0.33,0.50,13.0,0,0,0,0.5,0.5,0.17,+0.5,+0.5
Wilfried Singo,CIV,DF,Torino,Serie A,19,2000,20.6,1,10,1,10.0,0.49,0.05,0.10,1.00,14.2,0,0,0,1.1,1.1,0.11,-0.1,-0.1
Daley Sinkgraven,NED,DF,Leverkusen,Bundesliga,25,1995,17.4,0,6,1,16.7,0.34,0.06,0.00,0.00,18.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Dimitris Siovas,GRE,DF,Huesca,La Liga,31,1988,34.1,2,29,8,27.6,0.85,0.23,0.07,0.25,10.5,0,0,0,1.9,1.9,0.07,+0.1,+0.1
Tobias Sippel,GER,GK,M'Gladbach,Bundesliga,32,1988,3.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Salvatore Sirigu,ITA,GK,Torino,Serie A,33,1987,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Issouf Sissokho,MLI,MF,Bordeaux,Ligue 1,18,2002,0.9,1,2,1,50.0,2.31,1.15,0.50,1.00,25.5,0,0,0,0.1,0.1,0.03,+0.9,+0.9
Ibrahima Sissoko,FRA,MF,Strasbourg,Ligue 1,22,1997,28.7,0,24,3,12.5,0.84,0.10,0.00,0.00,18.7,0,0,0,1.3,1.3,0.05,-1.3,-1.3
Moussa Sissoko,FRA,MF,Tottenham,Premier League,30,1989,17.6,0,3,1,33.3,0.17,0.06,0.00,0.00,13.2,0,0,0,0.4,0.4,0.12,-0.4,-0.4
Nelson Sissoko,FRA,DF,Saint-Étienne,Ligue 1,23,1997,5.3,0,1,0,0.0,0.19,0.00,0.00,,46.6,0,0,0,0.0,0.0,0.02,0.0,0.0
Antonio Sivera,ESP,GK,Alavés,La Liga,23,1996,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jacques Siwe,FRA,FW,Dijon,Ligue 1,19,2001,1.9,0,3,0,0.0,1.60,0.00,0.00,,16.9,0,0,0,0.3,0.3,0.10,-0.3,-0.3
Ellyes Skhiri,TUN,MF,Köln,Bundesliga,25,1995,30.9,5,17,7,41.2,0.55,0.23,0.29,0.71,10.2,0,0,0,3.9,3.9,0.23,+1.1,+1.1
Łukasz Skorupski,POL,GK,Bologna,Serie A,29,1991,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Andreas Skov Olsen,DEN,FW,Bologna,Serie A,20,1999,13.1,2,30,10,33.3,2.29,0.76,0.07,0.20,18.5,2,0,0,3.4,3.4,0.11,-1.4,-1.4
Robert Skov,DEN,FW,Hoffenheim,Bundesliga,24,1996,12.9,1,32,7,21.9,2.47,0.54,0.03,0.14,23.2,8,0,0,2.1,2.1,0.06,-1.1,-1.1
Milan Škriniar,SVK,DF,Inter,Serie A,25,1995,30.9,3,15,6,40.0,0.49,0.19,0.20,0.50,8.6,0,0,0,1.8,1.8,0.12,+1.2,+1.2
Steven Skrzybski,GER,FW,Schalke 04,Bundesliga,27,1992,4.7,0,7,1,14.3,1.50,0.21,0.00,0.00,21.4,0,0,1,1.3,0.5,0.08,-1.3,-0.5
Petar Škuletić,SRB,FW,Montpellier,Ligue 1,30,1990,2.6,2,10,5,50.0,3.85,1.92,0.20,0.40,14.9,0,0,0,1.6,1.6,0.16,+0.4,+0.4
Islam Slimani,ALG,FW,Lyon,Ligue 1,32,1988,6.4,3,19,7,36.8,2.95,1.09,0.16,0.43,11.0,0,0,0,2.8,2.8,0.15,+0.2,+0.2
Islam Slimani,ALG,FW,Leicester City,Premier League,32,1988,0.2,0,1,0,0.0,4.50,0.00,0.00,,11.0,0,0,0,0.0,0.0,0.04,0.0,0.0
William Smallbone,IRL,MF,Southampton,Premier League,20,2000,1.9,0,1,1,100.0,0.52,0.52,0.00,0.00,19.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Chris Smalling,ENG,DF,Roma,Serie A,30,1989,12.3,0,7,1,14.3,0.57,0.08,0.00,0.00,8.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4
Emile Smith Rowe,ENG,MF,Arsenal,Premier League,20,2000,16.0,2,13,4,30.8,0.81,0.25,0.15,0.50,16.8,0,0,0,2.0,2.0,0.15,0.0,0.0
Robert Snodgrass,SCO,FW,West Ham,Premier League,32,1987,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Robert Snodgrass,SCO,MF,West Brom,Premier League,32,1987,5.8,0,4,1,25.0,0.68,0.17,0.00,0.00,17.6,1,0,0,0.2,0.2,0.05,-0.2,-0.2
Cédric Soares,POR,DF,Arsenal,Premier League,28,1991,8.3,0,7,2,28.6,0.84,0.24,0.00,0.00,24.5,1,0,0,0.2,0.2,0.03,-0.2,-0.2
Rafa Soares,POR,DF,Eibar,La Liga,25,1995,12.6,0,2,0,0.0,0.16,0.00,0.00,,19.9,0,0,0,0.0,0.0,0.02,0.0,0.0
Rubén Sobrino,ESP,MF,Valencia,La Liga,28,1992,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rubén Sobrino,ESP,FW,Cádiz,La Liga,28,1992,12.4,1,9,5,55.6,0.73,0.40,0.11,0.20,12.1,0,0,0,2.4,2.4,0.26,-1.4,-1.4
Simon Sohm,SUI,MF,Parma,Serie A,19,2001,10.0,1,5,1,20.0,0.50,0.10,0.20,1.00,18.0,0,0,0,1.2,1.2,0.23,-0.2,-0.2
Augusto Solari,ARG,MF,Celta Vigo,La Liga,28,1992,5.4,2,5,3,60.0,0.93,0.56,0.40,0.67,23.5,0,0,0,1.3,1.3,0.25,+0.7,+0.7
Roberto Soldado,ESP,FW,Granada,La Liga,35,1985,16.0,9,29,10,34.5,1.82,0.63,0.24,0.70,15.9,2,2,2,5.8,4.4,0.15,+3.2,+2.6
Carlos Soler,ESP,MF,Valencia,La Liga,23,1997,30.4,11,29,9,31.0,0.95,0.30,0.14,0.44,25.8,8,7,9,9.5,2.7,0.09,+1.5,+1.3
Yann Sommer,SUI,GK,M'Gladbach,Bundesliga,31,1988,30.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Son,ESP,DF,Levante,La Liga,26,1994,12.3,0,8,5,62.5,0.65,0.41,0.00,0.00,18.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5
Brandon Soppy,FRA,DF,Rennes,Ligue 1,18,2002,6.2,0,5,1,20.0,0.81,0.16,0.00,0.00,25.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Frederik Sørensen,DEN,DF,Köln,Bundesliga,28,1992,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
David Soria,ESP,GK,Getafe,La Liga,27,1993,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Roberto Soriano,ITA,MF,Bologna,Serie A,29,1991,36.1,9,61,19,31.1,1.69,0.53,0.15,0.47,17.5,0,0,0,6.2,6.2,0.10,+2.8,+2.8
Alexander Sørloth,NOR,FW,RB Leipzig,Bundesliga,24,1995,16.0,5,48,17,35.4,2.99,1.06,0.10,0.29,11.7,0,0,1,6.4,5.7,0.12,-1.4,-0.7
Alberto Soro,ESP,FW,Granada,La Liga,21,1999,4.4,1,2,1,50.0,0.46,0.23,0.50,1.00,9.9,0,0,0,0.8,0.8,0.39,+0.2,+0.2
Borna Sosa,CRO,DF,Stuttgart,Bundesliga,22,1998,22.7,0,14,3,21.4,0.62,0.13,0.00,0.00,21.7,2,0,0,0.6,0.6,0.04,-0.6,-0.6
Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,16,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Florian Sotoca,FRA,FW,Lens,Ligue 1,29,1990,26.8,8,69,18,26.1,2.57,0.67,0.09,0.33,13.4,0,2,2,9.9,8.4,0.12,-1.9,-2.4
Riccardo Sottil,ITA,MF,Cagliari,Serie A,21,1999,13.2,2,25,9,36.0,1.90,0.68,0.08,0.22,17.0,0,0,0,1.9,1.9,0.08,+0.1,+0.1
Cheick Souaré,FRA,MF,Marseille,Ligue 1,17,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Tomáš Souček,CZE,MF,West Ham,Premier League,25,1995,38.0,10,64,23,35.9,1.68,0.61,0.16,0.43,11.4,0,0,0,9.2,9.2,0.15,+0.8,+0.8
Rayan Souici,FRA,DF,Saint-Étienne,Ligue 1,22,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Cebio Soukou,BEN,FW,Arminia,Bundesliga,27,1992,5.1,1,9,1,11.1,1.77,0.20,0.11,1.00,19.9,0,0,0,0.8,0.8,0.08,+0.2,+0.2
Adama Soumaoro,FRA,DF,Lille,Ligue 1,28,1992,1.6,0,2,0,0.0,1.24,0.00,0.00,,16.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Adama Soumaoro,FRA,DF,Bologna,Serie A,28,1992,19.5,1,7,2,28.6,0.36,0.10,0.14,0.50,7.4,0,0,0,1.2,1.2,0.17,-0.2,-0.2
Boubakary Soumaré,FRA,MF,Lille,Ligue 1,21,1999,21.3,0,9,3,33.3,0.42,0.14,0.00,0.00,23.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3
Yaya Soumaré,FRA,FW,Lyon,Ligue 1,20,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Arnaud Souquet,FRA,DF,Montpellier,Ligue 1,28,1992,13.6,1,6,2,33.3,0.44,0.15,0.17,0.50,24.4,0,0,0,0.2,0.2,0.03,+0.8,+0.8
Ansou Sow,FRA,MF,Lens,Ligue 1,20,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Djibril Sow,SUI,MF,Eint Frankfurt,Bundesliga,23,1997,24.2,0,11,3,27.3,0.46,0.12,0.00,0.00,21.4,0,0,0,0.6,0.6,0.05,-0.6,-0.6
Saidou Sow,GUI,DF,Saint-Étienne,Ligue 1,18,2002,11.1,0,2,1,50.0,0.18,0.09,0.00,0.00,7.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Çağlar Söyüncü,TUR,DF,Leicester City,Premier League,24,1996,20.2,1,9,3,33.3,0.45,0.15,0.11,0.33,10.2,0,0,0,0.5,0.5,0.06,+0.5,+0.5
