Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Dribbles Succ,Dribbles Att,Dribbles Succ%,Dribbles #Pl,Dribbles Megs,Carries Carries,Carries TotDist,Carries PrgDist,Carries Prog,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Targ,Receiving Rec,Receiving Rec%,Receiving Prog
Riccardo Sottil,ITA,MF,Cagliari,Serie A,21,1999,13.2,544,5,68,260,310,58,530,38,51,74.5,40,1,480,4317,2919,110,53,19,20,39,538,400,74.3,75
Cheick Souaré,FRA,MF,Marseille,Ligue 1,17,2002,0.1,6,0,1,3,2,0,6,0,0,,0,0,1,13,0,0,0,0,0,0,3,2,66.7,0
Tomáš Souček,CZE,MF,West Ham,Premier League,25,1995,38.0,2020,174,595,1101,430,102,1997,16,26,61.5,17,1,947,4799,2040,84,35,3,34,24,1426,1154,80.9,63
Rayan Souici,FRA,DF,Saint-Étienne,Ligue 1,22,1998,0.1,9,0,3,7,0,0,9,0,0,,0,0,6,23,17,0,0,0,0,0,5,5,100.0,0
Cebio Soukou,BEN,FW,Arminia,Bundesliga,27,1992,5.1,188,8,33,97,75,10,184,5,15,33.3,8,0,140,772,349,10,4,2,14,15,175,124,70.9,30
Adama Soumaoro,FRA,DF,Lille,Ligue 1,28,1992,1.6,130,6,59,73,4,1,128,0,0,,0,0,94,313,139,3,1,0,0,0,102,101,99.0,0
Adama Soumaoro,FRA,DF,Bologna,Serie A,28,1992,19.5,1110,166,583,553,32,10,1045,3,3,100.0,3,0,602,3251,1577,31,4,0,4,2,644,627,97.4,2
Boubakary Soumaré,FRA,MF,Lille,Ligue 1,21,1999,21.3,1747,46,322,1309,249,12,1724,24,28,85.7,24,0,1220,7150,3343,136,38,0,11,23,1421,1364,96.0,37
Yaya Soumaré,FRA,FW,Lyon,Ligue 1,20,2000,0.0,3,0,2,1,0,0,3,0,0,,0,0,1,0,0,0,0,0,0,0,4,1,25.0,0
Arnaud Souquet,FRA,DF,Montpellier,Ligue 1,28,1992,13.6,834,57,292,345,240,12,680,9,18,50.0,10,1,394,2291,1370,66,22,2,16,16,467,424,90.8,23
Ansou Sow,FRA,MF,Lens,Ligue 1,20,2000,0.1,4,1,2,2,0,0,4,0,0,,0,0,1,9,0,0,0,0,0,0,4,2,50.0,0
Djibril Sow,SUI,MF,Eint Frankfurt,Bundesliga,23,1997,24.2,1504,53,338,983,302,22,1489,18,28,64.3,20,0,981,5172,2458,111,38,2,17,32,1097,981,89.4,52
Saidou Sow,GUI,DF,Saint-Étienne,Ligue 1,18,2002,11.1,691,75,411,305,8,2,681,3,3,100.0,3,0,426,2121,941,14,0,0,6,3,432,421,97.5,0
Çağlar Söyüncü,TUR,DF,Leicester City,Premier League,24,1996,20.2,1564,164,748,859,76,23,1509,7,9,77.8,7,1,999,6625,3648,96,27,0,5,5,1136,1115,98.2,0
Leonardo Spinazzola,ITA,DF,Roma,Serie A,27,1993,23.6,1527,56,349,688,646,91,1375,59,112,52.7,66,8,1130,8044,5369,229,57,49,29,30,1172,1048,89.4,84
Marco Sportiello,ITA,GK,Atalanta,Serie A,28,1992,14.0,408,338,408,0,0,0,327,0,0,,0,0,230,862,413,0,0,0,0,0,192,190,99.0,0
Mattia Sprocati,ITA,FW,Parma,Serie A,27,1993,0.2,5,0,1,3,1,0,5,0,0,,0,0,1,3,0,0,0,0,0,0,4,4,100.0,0
Jerry St. Juste,NED,DF,Mainz 05,Bundesliga,23,1996,32.0,1724,218,904,801,153,30,1618,26,33,78.8,27,0,972,6565,3702,82,25,4,15,13,995,945,95.0,9
Benjamin Stambouli,FRA,MF,Schalke 04,Bundesliga,29,1990,21.7,1292,151,594,640,124,5,1227,19,24,79.2,19,0,709,3722,1987,53,18,1,10,13,751,712,94.8,9
Josip Stanišić,CRO,DF,Bayern Munich,Bundesliga,20,2000,1.0,72,3,21,39,16,2,68,0,0,,0,0,44,184,67,3,0,0,1,0,50,48,96.0,1
Niklas Stark,GER,DF,Hertha BSC,Bundesliga,25,1995,31.0,1859,186,985,908,108,27,1814,2,3,66.7,3,0,1133,7560,3994,91,14,2,8,8,1241,1187,95.6,18
Renato Steffen,SUI,FW,Wolfsburg,Bundesliga,28,1991,17.4,844,20,125,445,335,54,812,12,19,63.2,13,0,525,2635,1445,79,35,6,31,21,759,574,75.6,115
Zack Steffen,USA,GK,Manchester City,Premier League,25,1995,1.0,29,27,29,0,0,0,21,0,0,,0,0,15,32,11,0,0,0,0,0,17,17,100.0,0
Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,24,1996,14.2,1242,89,558,625,119,6,1080,9,13,69.2,9,0,701,3218,1753,48,7,0,7,3,768,752,97.9,4
Dale Stephens,ENG,MF,Burnley,Premier League,31,1989,2.9,151,4,33,95,29,5,150,1,1,100.0,1,0,84,326,151,2,0,0,0,5,87,80,92.0,4
Jack Stephens,ENG,DF,Southampton,Premier League,26,1994,17.1,1217,120,580,661,69,11,1161,3,4,75.0,3,0,701,4264,2408,63,12,0,5,8,811,792,97.7,1
Raheem Sterling,ENG,FW,Manchester City,Premier League,25,1994,28.2,1477,4,79,606,889,239,1454,69,125,55.2,71,2,1269,6063,3686,234,53,62,60,82,1679,1257,74.9,269
Enda Stevens,IRL,DF,Sheffield Utd,Premier League,30,1990,30.0,1767,114,524,799,536,45,1564,29,45,64.4,30,3,985,4937,2821,117,32,10,25,25,1123,1010,89.9,44
Lars Stindl,GER,MF,M'Gladbach,Bundesliga,31,1988,21.8,1306,18,159,752,452,65,1243,6,14,42.9,6,0,783,2693,1460,74,29,6,41,34,1203,972,80.8,160
Kevin Stöger,AUT,MF,Mainz 05,Bundesliga,26,1993,6.0,456,9,66,237,182,13,399,5,5,100.0,5,0,277,1645,1032,46,13,2,6,6,336,279,83.0,29
John Stones,ENG,DF,Manchester City,Premier League,26,1994,21.5,1878,179,718,1170,124,17,1856,9,11,81.8,10,1,1412,9865,5688,203,33,0,4,1,1554,1524,98.1,6
Thomas Strakosha,ALB,GK,Lazio,Serie A,25,1995,9.0,366,330,363,4,0,0,300,0,0,,0,0,230,1356,804,0,0,0,0,0,212,208,98.1,0
Tobias Strobl,GER,MF,Augsburg,Bundesliga,30,1990,20.5,1022,65,325,591,147,21,1007,8,15,53.3,8,0,584,2578,1273,38,8,0,26,17,766,642,83.8,38
Kevin Strootman,NED,MF,Marseille,Ligue 1,30,1990,2.6,219,14,51,149,29,4,214,1,2,50.0,1,0,124,546,301,10,1,1,2,5,165,154,93.3,3
Kevin Strootman,NED,MF,Genoa,Serie A,30,1990,14.6,999,25,224,628,207,15,950,9,11,81.8,9,1,641,2714,1265,61,22,4,9,7,770,688,89.4,26
Pascal Struijk,NED,DF,Leeds United,Premier League,20,1999,23.1,1542,243,933,622,82,20,1503,4,5,80.0,4,1,838,5118,2946,28,5,0,5,9,1036,991,95.7,12
Jens Stryger Larsen,DEN,DF,Udinese,Serie A,29,1991,29.3,1571,110,487,690,486,36,1370,15,23,65.2,17,0,995,4742,2592,113,40,7,20,23,1154,1001,86.7,60
Stefano Sturaro,ITA,MF,Genoa,Serie A,27,1993,4.9,308,4,54,181,86,4,274,2,6,33.3,3,0,175,722,313,11,4,0,8,9,223,180,80.7,15
Stefano Sturaro,ITA,MF,Hellas Verona,Serie A,27,1993,4.7,227,9,59,127,47,5,217,1,2,50.0,1,0,132,463,220,8,2,2,2,7,168,145,86.3,12
Damián Suárez,URU,DF,Getafe,La Liga,32,1988,27.0,1568,45,374,804,449,10,1194,20,35,57.1,21,6,665,2876,1688,72,28,3,10,19,722,671,92.9,29
Denis Suárez,ESP,MF,Celta Vigo,La Liga,26,1994,31.7,2297,36,360,1506,613,19,2111,40,67,59.7,44,2,1601,8666,4560,232,88,4,40,28,1832,1677,91.5,77
Luis Suárez,URU,FW,Atlético Madrid,La Liga,33,1987,27.9,904,14,49,383,503,180,871,11,40,27.5,17,10,510,1606,901,59,12,14,56,32,1337,714,53.4,236
Marek Suchý,CZE,DF,Augsburg,Bundesliga,32,1988,3.4,160,24,110,55,1,0,153,0,0,,0,0,96,389,210,2,1,0,0,0,115,108,93.9,0
Niklas Süle,GER,DF,Bayern Munich,Bundesliga,24,1995,16.7,1472,115,587,813,187,26,1388,8,12,66.7,9,0,973,5481,3349,110,32,1,6,5,1096,1065,97.2,12
Suso,ESP,FW,Sevilla,La Liga,26,1993,24.6,1452,9,149,600,799,67,1388,51,66,77.3,54,2,1186,6050,3087,192,47,22,47,46,1394,1195,85.7,171
Bosko Sutalo,CRO,DF,Atalanta,Serie A,20,2000,2.6,187,8,71,92,39,3,180,1,2,50.0,1,0,130,630,351,9,5,0,3,4,127,121,95.3,2
Mattias Svanberg,SWE,MF,Bologna,Serie A,21,1999,20.6,918,42,220,508,258,29,905,22,33,66.7,22,1,593,3116,1754,69,25,2,15,27,648,577,89.0,46
Abdoulaye Sylla,GUI,DF,Nantes,Ligue 1,20,2000,0.1,9,1,3,4,2,0,6,0,0,,0,0,1,14,9,1,0,0,0,0,2,1,50.0,0
Issiaga Sylla,GUI,DF,Lens,Ligue 1,26,1994,12.4,843,31,176,444,281,19,700,22,37,59.5,22,0,466,2315,1321,66,26,2,14,17,577,479,83.0,48
Eddy Sylvestre,FRA,FW,Nice,Ligue 1,20,1999,1.1,47,0,5,25,20,2,44,1,2,50.0,1,0,34,105,45,4,1,0,2,2,50,38,76.0,5
Ádám Szalai,HUN,FW,Mainz 05,Bundesliga,32,1987,8.1,326,4,31,138,169,52,321,12,18,66.7,13,2,192,524,237,11,4,2,34,24,506,238,47.0,57
Wojciech Szczęsny,POL,GK,Juventus,Serie A,30,1990,29.7,1076,935,1066,10,0,0,866,2,2,100.0,2,0,590,2646,1441,0,0,0,0,0,607,606,99.8,0
Tachi,ESP,DF,Alavés,La Liga,22,1997,9.4,435,64,240,205,18,8,402,1,1,100.0,1,0,213,1146,704,14,0,0,2,0,258,251,97.3,0
Jonathan Tah,GER,DF,Leverkusen,Bundesliga,24,1996,24.7,2227,193,991,1301,111,23,2168,7,8,87.5,7,0,1540,8538,4098,86,10,1,8,15,1613,1576,97.7,8
Waniss Taibi,FRA,MF,Angers,Ligue 1,18,2002,0.4,34,0,3,22,10,3,34,0,1,0.0,0,0,31,163,102,4,0,0,0,0,34,32,94.1,3
Flavien Tait,FRA,MF,Rennes,Ligue 1,27,1993,15.2,1028,16,166,580,368,55,1001,28,48,58.3,28,0,750,4081,2348,137,44,10,22,30,881,761,86.4,83
Adrien Tameze,CMR,MF,Hellas Verona,Serie A,26,1994,25.6,1307,58,297,773,311,22,1276,36,50,72.0,39,2,820,4207,2040,88,29,3,28,28,896,753,84.0,75
Japhet Tanganga,ENG,DF,Tottenham,Premier League,21,1999,5.4,272,23,104,124,59,3,235,12,14,85.7,12,1,155,617,350,10,3,0,0,4,170,150,88.2,2
Renato Tapia,PER,MF,Celta Vigo,La Liga,25,1995,30.0,1939,111,691,1187,183,17,1902,25,28,89.3,25,1,1186,5563,3092,100,31,0,10,28,1278,1210,94.7,15
Edmond Tapsoba,BFA,DF,Leverkusen,Bundesliga,21,1999,29.5,3108,318,1603,1678,127,22,3023,18,25,72.0,18,0,2310,13159,7634,149,34,0,10,13,2314,2272,98.2,8
Matt Targett,ENG,DF,Aston Villa,Premier League,24,1995,37.8,2522,172,768,1106,739,45,2096,16,21,76.2,16,1,1252,4528,2399,107,29,4,16,16,1445,1338,92.6,78
James Tarkowski,ENG,DF,Burnley,Premier League,27,1992,36.0,1650,263,884,707,132,72,1616,11,13,84.6,12,0,667,3576,1805,41,6,1,12,7,829,777,93.7,17
Ciprian Tătărușanu,ROU,GK,Milan,Serie A,34,1986,1.0,30,26,30,0,0,0,26,0,0,,0,0,15,63,29,0,0,0,0,0,14,14,100.0,0
Percy Tau,RSA,FW,Brighton,Premier League,26,1994,1.1,42,1,5,23,17,4,41,3,3,100.0,3,0,31,176,106,3,0,1,7,2,64,32,50.0,11
Niklas Tauer,GER,MF,Mainz 05,Bundesliga,19,2001,0.8,37,3,9,20,8,1,32,0,0,,0,0,11,51,26,2,0,0,0,0,15,10,66.7,1
Heriberto Tavares,POR,MF,Brest,Ligue 1,23,1997,0.5,20,0,2,11,8,2,19,0,1,0.0,1,0,12,30,9,1,0,0,2,1,16,14,87.5,2
Sidnei Tavares,POR,MF,Leicester City,Premier League,18,2001,0.9,38,0,8,24,10,1,37,1,1,100.0,1,0,28,139,54,2,1,0,1,3,37,30,81.1,7
Tomás Tavares,POR,MF,Alavés,La Liga,19,2001,0.7,24,1,4,10,11,1,23,0,0,,0,0,18,95,52,1,1,0,0,0,20,15,75.0,3
Charlie Taylor,ENG,DF,Burnley,Premier League,26,1993,27.0,1587,130,521,780,404,12,1335,27,46,58.7,28,0,826,5659,2493,112,52,5,14,13,897,825,92.0,23
Neil Taylor,WAL,DF,Aston Villa,Premier League,31,1989,0.2,12,1,4,6,2,0,11,0,0,,0,0,7,14,9,1,0,0,0,0,8,8,100.0,0
Allan Tchaptchet,FRA,DF,Southampton,Premier League,18,2001,0.1,2,1,2,0,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,100.0,0
Warren Tchimbembé,CGO,MF,Metz,Ligue 1,22,1998,5.5,299,9,85,186,53,6,292,2,3,66.7,2,0,200,1149,608,23,11,0,7,8,261,216,82.8,11
Aurélien Tchouaméni,FRA,MF,Monaco,Ligue 1,20,2000,34.0,2299,81,490,1514,440,57,2264,33,42,78.6,34,1,1507,8045,3605,151,47,4,24,46,1601,1491,93.1,61
Álvaro Tejero,ESP,DF,Eibar,La Liga,24,1996,1.2,114,4,27,55,35,1,94,0,0,,0,0,62,255,159,7,2,0,1,0,67,66,98.5,4
Nathan Tella,ENG,FW,Southampton,Premier League,21,1999,8.3,291,1,35,142,144,25,288,16,25,64.0,17,0,219,1191,645,32,12,7,32,27,314,182,58.0,40
Alex Telles,BRA,DF,Manchester Utd,Premier League,27,1992,7.7,652,29,167,315,200,3,547,3,6,50.0,3,0,366,1789,1111,47,11,1,4,8,455,414,91.0,16
Andrés Tello,COL,MF,Benevento,Serie A,23,1996,4.6,254,18,76,106,79,14,237,3,6,50.0,4,0,136,635,394,16,2,4,9,4,183,152,83.1,14
Cristian Tello,ESP,FW,Betis,La Liga,28,1991,14.3,648,6,78,293,324,59,632,19,36,52.8,23,3,477,2695,1662,85,25,20,28,12,620,480,77.4,71
Lino Tempelmann,GER,MF,Freiburg,Bundesliga,21,1999,3.0,192,11,58,92,51,2,184,2,3,66.7,2,0,117,567,177,8,2,0,1,2,117,111,94.9,5
Hidde ter Avest,NED,DF,Udinese,Serie A,23,1997,3.9,234,7,63,96,85,6,206,3,4,75.0,3,0,153,567,288,15,6,1,4,0,169,152,89.9,11
Marc-André ter Stegen,GER,GK,Barcelona,La Liga,28,1992,31.0,1091,968,1086,5,1,1,899,0,1,0.0,1,0,645,2407,1379,0,0,0,0,0,638,635,99.5,0
Pietro Terracciano,ITA,GK,Fiorentina,Serie A,30,1990,3.0,95,85,94,1,0,0,48,0,0,,0,0,29,208,112,0,0,0,0,0,22,21,95.5,0
Martin Terrier,FRA,FW,Rennes,Ligue 1,23,1997,27.1,1104,7,82,499,589,144,1074,26,46,56.5,27,0,701,3501,1919,97,37,19,65,41,1262,832,65.9,249
Claudio Terzi,ITA,DF,Spezia,Serie A,36,1984,20.8,1513,153,769,806,64,10,1441,4,7,57.1,5,0,927,7005,3805,95,19,0,2,3,1067,1046,98.0,0
Kenny Tete,NED,DF,Fulham,Premier League,24,1995,16.5,1091,64,369,484,295,20,969,8,19,42.1,9,3,634,3264,1649,74,24,3,19,7,687,609,88.6,39
Kenny Tete,NED,DF,Lyon,Ligue 1,24,1995,0.2,31,1,10,12,10,1,27,0,0,,0,0,20,82,21,1,0,1,1,2,19,19,100.0,2
Cedric Teuchert,GER,FW,Union Berlin,Bundesliga,23,1997,8.4,348,6,46,177,150,34,340,10,24,41.7,11,2,215,1118,766,33,16,8,23,23,375,230,61.3,54
Florian Thauvin,FRA,FW,Marseille,Ligue 1,27,1993,30.4,1815,21,194,874,889,127,1672,59,104,56.7,63,4,1294,7329,4359,253,73,35,67,74,1787,1384,77.4,202
Malick Thiaw,GER,DF,Schalke 04,Bundesliga,18,2001,16.1,960,177,595,369,47,14,915,1,2,50.0,1,0,527,2512,1096,13,3,0,6,6,629,589,93.6,8
Jan Thielmann,GER,FW,Köln,Bundesliga,18,2002,11.4,474,5,68,210,225,21,459,5,8,62.5,6,0,310,1603,778,43,11,2,31,19,519,311,59.9,50
Sada Thioub,SEN,FW,Angers,Ligue 1,25,1995,14.0,814,13,142,411,348,55,800,38,70,54.3,40,1,660,4059,2418,130,40,11,41,43,780,632,81.0,109
William Thomas Fish,ENG,DF,Manchester Utd,Premier League,17,2003,0.0,1,0,1,0,0,0,1,0,0,,0,0,1,2,1,0,0,0,0,0,0,0,,0
Luke Thomas,ENG,DF,Leicester City,Premier League,19,2001,10.8,629,33,152,301,201,17,551,10,17,58.8,10,1,356,1396,639,31,5,4,14,13,429,359,83.7,21
Romain Thomas,FRA,DF,Angers,Ligue 1,32,1988,33.6,2008,282,1182,900,29,24,1943,4,5,80.0,4,0,1146,5147,2374,32,1,0,7,6,1284,1233,96.0,6
Adrien Thomasson,FRA,MF,Strasbourg,Ligue 1,26,1993,29.2,1500,10,182,745,641,135,1453,27,58,46.6,30,2,1052,4284,1768,88,25,14,54,59,1419,1050,74.0,184
Erik Thommy,GER,DF,Stuttgart,Bundesliga,25,1994,3.5,204,4,29,99,95,14,193,3,6,50.0,3,0,137,973,533,26,8,6,10,7,201,147,73.1,27
Morten Thorsby,NOR,MF,Sampdoria,Serie A,24,1996,29.4,1311,69,331,738,285,61,1283,12,17,70.6,12,1,639,2690,1360,68,21,6,29,23,1044,773,74.0,54
Marcus Thuram,FRA,FW,M'Gladbach,Bundesliga,22,1997,19.2,908,21,114,482,387,113,892,41,62,66.1,43,0,621,3348,2124,108,37,33,55,52,1002,668,66.7,147
Khéphren Thuram-Ulie,FRA,MF,Nice,Ligue 1,19,2001,16.6,1108,48,319,718,163,14,1092,16,20,80.0,17,0,746,4467,2434,75,24,2,13,10,907,843,92.9,24
Cheikh Tidiane Sabaly,SEN,MF,Metz,Ligue 1,21,1999,0.1,8,0,1,3,6,0,8,0,0,,0,0,8,34,19,1,1,0,1,1,7,7,100.0,1
Youri Tielemans,BEL,MF,Leicester City,Premier League,23,1997,37.3,2926,57,615,1695,777,43,2752,40,57,70.2,45,7,1881,7481,4300,168,50,9,29,47,2230,2097,94.0,75
Kieran Tierney,SCO,DF,Arsenal,Premier League,23,1997,25.5,1739,111,526,703,628,52,1516,22,42,52.4,24,1,1092,5422,3356,150,49,20,20,16,1242,1110,89.4,92
Steffen Tigges,GER,FW,Dortmund,Bundesliga,22,1998,0.6,34,1,4,19,12,4,32,0,0,,0,0,12,57,31,3,0,0,1,1,35,18,51.4,2
Guus Til,NED,FW,Freiburg,Bundesliga,22,1997,1.4,55,3,10,23,22,8,55,0,0,,0,0,38,155,67,5,0,0,5,3,67,39,58.2,14
David Timor,ESP,MF,Getafe,La Liga,30,1989,15.5,757,52,200,427,154,5,677,2,3,66.7,2,0,304,1623,797,41,7,1,4,3,357,338,94.7,6
Jean-Clair Todibo,FRA,DF,Nice,Ligue 1,20,1999,14.8,1261,177,706,622,33,13,1230,15,20,75.0,15,1,943,6694,3725,91,7,0,6,6,953,942,98.8,2
Karl Toko Ekambi,CMR,FW,Lyon,Ligue 1,27,1992,31.2,1349,13,131,643,701,194,1334,63,101,62.4,70,6,998,6473,3998,217,71,46,65,49,1525,1091,71.5,278
Corentin Tolisso,FRA,MF,Bayern Munich,Bundesliga,25,1994,8.7,634,18,118,401,150,25,616,6,9,66.7,6,0,445,2142,995,40,11,2,9,7,543,471,86.7,31
Jeremy Toljan,GER,DF,Sassuolo,Serie A,25,1994,16.6,1039,71,308,512,290,37,926,6,14,42.9,8,0,662,3129,1582,57,26,5,16,12,766,693,90.5,55
Rafael Tolói,ITA,DF,Atalanta,Serie A,29,1990,28.2,1925,118,627,1018,413,54,1852,12,24,50.0,13,0,1294,6385,3513,149,47,4,15,15,1381,1314,95.1,35
Takehiro Tomiyasu,JPN,DF,Bologna,Serie A,21,1998,30.2,1989,179,771,1083,293,25,1802,18,28,64.3,19,1,1120,7345,4107,125,39,2,22,16,1252,1184,94.6,18
James Tomkins,ENG,DF,Crystal Palace,Premier League,31,1989,6.1,235,61,160,74,6,6,229,0,0,,0,0,99,367,207,4,0,0,0,0,120,113,94.2,1
Fikayo Tomori,ENG,DF,Milan,Serie A,22,1997,16.3,1071,156,645,464,28,8,1037,5,6,83.3,6,0,658,3450,1605,26,7,0,4,2,717,705,98.3,3
Fikayo Tomori,ENG,DF,Chelsea,Premier League,22,1997,0.5,41,19,36,6,0,0,40,0,0,,0,0,21,90,38,0,0,0,0,0,21,21,100.0,0
Sandro Tonali,ITA,MF,Milan,Serie A,20,2000,14.8,901,43,254,516,193,11,861,6,10,60.0,6,0,567,2997,1591,53,19,1,10,13,628,590,93.9,17
Lorenzo Tonelli,ITA,DF,Sampdoria,Serie A,30,1990,19.8,1134,203,619,524,37,17,1075,0,1,0.0,0,0,591,2715,1415,25,1,0,5,5,674,652,96.7,2
Toño,ESP,DF,Levante,La Liga,30,1989,8.1,481,21,161,205,146,10,417,10,19,52.6,12,1,333,1665,1002,52,16,4,8,10,351,315,89.7,28
Ömer Toprak,TUR,DF,Werder Bremen,Bundesliga,31,1989,21.6,1322,215,714,636,47,15,1253,12,17,70.6,15,0,754,4701,2084,47,8,0,2,13,772,750,97.2,1
Tyron Tormin,FRA,MF,Saint-Étienne,Ligue 1,19,2001,0.2,10,0,2,7,1,0,10,0,0,,0,0,5,21,5,0,0,0,0,0,17,7,41.2,0
Ernesto Torregrossa,ITA,FW,Sampdoria,Serie A,28,1992,1.9,73,1,5,25,45,11,70,2,6,33.3,3,0,46,180,78,4,2,1,5,7,102,51,50.0,15
Lucas Torreira,URU,MF,Atlético Madrid,La Liga,24,1996,5.8,372,16,103,237,43,5,370,1,1,100.0,1,0,220,971,484,19,3,2,2,8,278,261,93.9,5
Ferrán Torres,ESP,FW,Manchester City,Premier League,20,2000,14.5,620,11,54,220,387,70,602,19,44,43.2,20,0,467,2278,1208,73,17,14,18,30,652,478,73.3,86
Óliver Torres,ESP,MF,Sevilla,La Liga,25,1994,15.6,1175,6,151,718,382,34,1131,30,39,76.9,34,0,893,4354,2042,95,34,3,18,25,1037,928,89.5,85
Pau Torres,ESP,DF,Villarreal,La Liga,23,1997,33.0,2315,352,1290,1163,84,19,2251,29,34,85.3,31,0,1643,11171,7210,168,33,0,15,10,1720,1695,98.5,3
Roberto Torres,ESP,MF,Osasuna,La Liga,31,1989,21.0,961,26,163,456,393,49,871,24,42,57.1,27,5,609,2501,1388,64,22,2,26,18,829,637,76.8,72
Lucas Torró,ESP,MF,Osasuna,La Liga,26,1994,17.2,864,66,210,529,153,26,859,11,15,73.3,12,0,459,1707,669,29,4,2,14,13,586,476,81.2,24
Jordan Torunarigha,GER,DF,Hertha BSC,Bundesliga,22,1997,10.8,771,85,456,336,43,9,743,5,7,71.4,5,0,509,2846,1667,34,4,2,5,11,547,534,97.6,5
Cenk Tosun,TUR,FW,Everton,Premier League,29,1991,0.5,14,0,1,5,10,2,13,0,0,,0,0,11,44,15,1,2,1,4,0,22,13,59.1,4
Abdoulaye Touré,FRA,MF,Nantes,Ligue 1,26,1994,18.7,1145,37,203,770,236,21,1140,17,32,53.1,20,3,748,3197,1540,75,28,0,20,20,905,823,90.9,27
Almamy Touré,MLI,DF,Eint Frankfurt,Bundesliga,24,1996,7.8,444,27,106,176,190,26,413,13,19,68.4,14,2,256,1091,667,36,14,0,17,10,353,279,79.0,40
Lucas Tousart,FRA,MF,Hertha BSC,Bundesliga,23,1997,23.2,1144,76,365,683,156,24,1128,12,19,63.2,16,0,654,3913,2003,76,22,4,18,17,715,596,83.4,30
Andros Townsend,ENG,MF,Crystal Palace,Premier League,29,1991,25.1,1226,28,273,576,533,35,1136,44,68,64.7,47,0,853,6131,3344,141,64,11,37,59,932,715,76.7,68
Conor Townsend,ENG,DF,West Brom,Premier League,27,1993,24.8,1451,111,464,701,352,29,1222,12,26,46.2,12,1,736,3398,2011,70,17,5,28,17,884,797,90.2,30
Mattéo Tramoni,FRA,FW,Cagliari,Serie A,20,2000,0.8,34,1,11,12,11,0,34,0,2,0.0,0,0,20,42,15,0,0,0,2,4,17,13,76.5,2
Adama Traoré,ESP,FW,Wolves,Premier League,24,1996,29.4,1317,20,133,672,681,117,1293,160,214,74.8,173,5,1143,8595,5679,306,86,60,84,86,1439,1022,71.0,150
Amadou Traore,FRA,MF,Bordeaux,Ligue 1,18,2002,3.4,173,3,30,67,89,18,164,8,15,53.3,8,0,133,866,560,30,5,10,13,19,173,124,71.7,23
Bertrand Traoré,BFA,FW,Aston Villa,Premier League,24,1995,25.7,1124,26,147,463,584,106,1046,51,97,52.6,57,8,762,3871,1833,97,25,14,51,35,1047,772,73.7,100
Boubacar Traoré,MLI,MF,Metz,Ligue 1,18,2001,0.6,60,0,6,44,12,0,59,1,1,100.0,1,0,43,220,98,8,1,0,2,2,46,45,97.8,1
Chaka Traorè,CIV,FW,Parma,Serie A,15,2004,0.2,19,0,3,11,8,3,19,0,2,0.0,0,0,13,65,45,3,3,0,0,2,21,16,76.2,6
Charles Traore,MLI,DF,Nantes,Ligue 1,28,1992,18.9,1197,65,381,616,256,10,991,7,17,41.2,9,0,555,2368,1448,61,18,4,15,15,636,581,91.4,14
Cheick Traoré,MLI,DF,Lens,Ligue 1,25,1995,0.4,35,2,10,19,9,1,25,1,1,100.0,1,0,15,123,69,3,2,0,2,0,16,13,81.3,0
Hamari Traoré,MLI,DF,Rennes,Ligue 1,28,1992,33.3,2740,64,553,1542,808,51,2367,25,32,78.1,27,0,1659,8009,4578,242,81,11,23,17,1881,1748,92.9,108
Ibrahima Traoré,GUI,FW,M'Gladbach,Bundesliga,32,1988,1.1,63,0,13,21,30,4,59,1,3,33.3,2,1,36,131,77,8,1,2,0,2,55,42,76.4,7
Ismaël Traoré,CIV,DF,Angers,Ligue 1,33,1986,33.3,1986,227,1065,955,82,25,1920,14,17,82.4,14,0,1350,6012,2907,65,14,1,8,4,1348,1319,97.8,10
Kevin Trapp,GER,GK,Eint Frankfurt,Bundesliga,30,1990,33.0,1455,1212,1451,8,0,0,1122,0,0,,0,0,709,3364,1684,0,0,0,0,0,747,745,99.7,0
Miguel Trauco,PER,DF,Saint-Étienne,Ligue 1,27,1992,22.6,1627,56,538,797,378,14,1347,11,29,37.9,13,3,944,3659,1959,66,23,2,15,17,995,921,92.6,24
Trézéguet,EGY,FW,Aston Villa,Premier League,25,1994,13.0,519,19,103,203,260,74,517,26,38,68.4,28,3,342,1933,1173,63,20,14,27,13,524,327,62.4,65
Manu Trigueros,ESP,MF,Villarreal,La Liga,28,1991,28.1,1891,36,327,1183,491,35,1857,22,29,75.9,23,1,1424,5784,2652,118,38,2,32,40,1707,1481,86.8,107
Christopher Trimmel,AUT,DF,Union Berlin,Bundesliga,33,1987,28.6,1830,129,599,762,562,16,1406,10,20,50.0,13,1,836,4974,2611,103,44,4,14,20,990,870,87.9,39
Francisco Trincão,POR,FW,Barcelona,La Liga,20,1999,7.8,495,6,56,185,294,56,484,22,36,61.1,22,0,404,2546,1395,72,13,8,12,21,511,417,81.6,75
Alessandro Tripaldelli,ITA,DF,Cagliari,Serie A,21,1999,3.3,172,12,59,72,47,3,139,2,6,33.3,2,0,83,427,226,14,5,1,3,6,95,81,85.3,11
