Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
Yvann Macon,FRA,DF,Saint-Étienne,Ligue 1,21,1998,6.0,2,0,0,12,7,0,13,2,19,0,0,0,65,10,9,52.6
James Maddison,ENG,MF,Leicester City,Premier League,23,1996,23.3,4,0,0,28,71,5,40,11,27,2,0,0,149,3,18,14.3
Mikail Maden,NOR,FW,Schalke 04,Bundesliga,18,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
Joakim Mæhle,DEN,DF,Atalanta,Serie A,23,1997,13.5,0,0,0,9,13,0,36,13,11,0,1,0,95,7,15,31.8
Pablo Maffeo,ESP,DF,Huesca,La Liga,23,1997,21.8,4,0,0,16,43,2,69,32,22,0,2,0,207,35,28,55.6
Lisandro Magallán,ARG,DF,Crotone,Serie A,26,1993,24.2,10,0,0,73,13,0,1,36,41,0,1,0,213,46,32,59.0
Christian Maggio,ITA,DF,Benevento,Serie A,38,1982,3.3,2,0,0,7,7,0,3,2,5,0,0,0,26,5,7,41.7
Giulio Maggiore,ITA,MF,Spezia,Serie A,22,1998,24.6,3,0,0,66,44,4,24,27,48,0,0,0,180,33,29,53.2
Francesco Magnanelli,ITA,MF,Sassuolo,Serie A,35,1984,4.9,2,0,0,11,8,0,1,5,8,0,0,0,68,3,11,21.4
Giangiacomo Magnani,ITA,DF,Hellas Verona,Serie A,24,1995,16.8,8,0,0,47,27,0,1,48,12,0,0,1,187,87,37,70.2
Hugo Magnetti,FRA,MF,Brest,Ligue 1,22,1998,6.7,4,0,0,14,9,0,3,13,16,0,0,0,61,6,5,54.5
Harry Maguire,ENG,DF,Manchester Utd,Premier League,27,1993,33.9,11,0,0,43,36,1,4,61,18,0,0,0,392,145,42,77.5
Abdallahi Mahmoud,MTN,MF,Alavés,La Liga,20,2000,0.7,0,0,0,1,1,0,0,1,2,0,0,0,5,1,2,33.3
Hicham Mahou,FRA,DF,Nice,Ligue 1,21,1999,0.4,1,0,0,3,0,0,3,1,1,0,0,0,1,0,0,
Riyad Mahrez,ALG,FW,Manchester City,Premier League,29,1991,21.7,0,0,0,18,37,7,60,6,15,0,0,0,123,15,18,45.5
Arne Maier,GER,MF,Arminia,Bundesliga,21,1999,11.5,0,0,0,4,8,2,10,9,14,0,0,0,117,5,5,50.0
Arne Maier,GER,MF,Hertha BSC,Bundesliga,21,1999,0.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0.0
Habib Maïga,CIV,MF,Metz,Ligue 1,24,1996,29.9,9,0,0,72,38,3,17,41,56,1,0,0,329,42,33,56.0
Mike Maignan,FRA,GK,Lille,Ligue 1,25,1995,38.0,1,0,0,1,7,0,0,0,0,0,0,0,195,0,0,
Ainsley Maitland-Niles,ENG,DF,Arsenal,Premier League,22,1997,5.4,0,0,0,6,3,2,4,13,11,1,0,0,44,5,4,55.6
Ainsley Maitland-Niles,ENG,MF,West Brom,Premier League,22,1997,13.7,2,0,0,12,18,0,12,25,14,1,0,0,124,8,22,26.7
Josh Maja,NGA,FW,Bordeaux,Ligue 1,21,1998,8.9,2,0,0,7,13,2,0,5,2,0,0,0,33,12,20,37.5
Josh Maja,NGA,FW,Fulham,Premier League,21,1998,9.0,0,0,0,10,12,2,0,4,6,0,0,0,41,9,36,20.0
Radosław Majecki,POL,GK,Monaco,Ligue 1,20,1999,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
Abdul Majeed Waris,GHA,FW,Strasbourg,Ligue 1,28,1991,6.1,0,0,0,8,19,2,9,3,1,0,0,0,30,2,9,18.2
Marco Majouga,FRA,MF,Nîmes,Ligue 1,19,2001,1.4,0,0,0,4,1,1,1,1,0,0,0,0,8,4,2,66.7
Jean-Victor Makengo,FRA,MF,Udinese,Serie A,22,1998,5.8,1,0,0,16,6,0,2,3,7,0,0,0,47,8,0,100.0
Nemanja Maksimović,SRB,MF,Getafe,La Liga,25,1995,30.3,5,0,0,26,9,0,18,50,35,0,1,0,267,56,58,49.1
Nikola Maksimović,SRB,DF,Napoli,Serie A,28,1991,13.4,1,0,0,5,10,0,1,16,6,0,0,1,137,37,13,74.0
Filip Malbašić,SRB,FW,Cádiz,La Liga,27,1992,9.6,2,0,0,17,14,7,14,4,8,0,0,0,39,9,47,16.1
Kévin Malcuit,MAR,DF,Fiorentina,Serie A,29,1991,2.3,0,0,0,4,1,0,6,2,2,0,0,0,17,2,1,66.7
Kévin Malcuit,MAR,MF,Napoli,Serie A,29,1991,0.4,0,0,0,0,0,0,0,2,0,0,0,0,2,1,2,33.3
Daniel Maldini,ITA,FW,Milan,Serie A,18,2001,0.3,0,0,0,3,2,0,1,0,0,0,0,0,5,0,0,
Ruslan Malinovskyi,UKR,FW,Atalanta,Serie A,27,1993,20.8,3,0,0,49,65,1,31,3,17,0,0,0,153,29,28,50.9
Yunus Mallı,TUR,MF,Wolfsburg,Bundesliga,28,1992,0.6,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0.0
Hugo Mallo,ESP,DF,Celta Vigo,La Liga,29,1991,28.9,8,0,0,59,31,6,68,29,37,1,2,0,273,62,57,52.1
Mickael Malsa,MTQ,MF,Levante,La Liga,24,1995,26.0,5,0,0,51,45,0,5,51,36,0,0,0,245,22,31,41.5
Dennis Man,ROU,FW,Parma,Serie A,21,1998,7.8,1,0,0,9,7,0,8,6,4,0,0,0,55,9,9,50.0
Hianga Mananga Mbock,FRA,MF,Brest,Ligue 1,20,1999,5.1,1,0,0,9,5,0,1,1,4,0,0,0,36,7,6,53.8
Vincent Manceau,FRA,DF,Angers,Ligue 1,31,1989,25.7,4,0,0,17,17,0,42,36,24,0,1,0,205,13,14,48.1
Gianluca Mancini,ITA,DF,Roma,Serie A,24,1996,31.7,10,0,0,74,32,2,10,71,40,0,1,0,241,62,34,64.6
Steve Mandanda,FRA,GK,Marseille,Ligue 1,35,1985,37.0,1,0,0,0,5,0,0,0,0,0,0,0,195,0,0,
Reinildo Mandava,MOZ,DF,Lille,Ligue 1,26,1994,24.2,2,1,0,40,42,2,55,55,52,0,0,0,229,51,22,69.9
Aïssa Mandi,ALG,DF,Betis,La Liga,28,1991,26.6,6,2,1,17,16,3,1,33,20,0,1,0,216,56,28,66.7
Rolando Mandragora,ITA,MF,Udinese,Serie A,23,1997,4.4,0,0,0,5,2,1,3,3,5,0,1,0,37,6,2,75.0
Rolando Mandragora,ITA,MF,Torino,Serie A,23,1997,16.9,5,1,1,38,35,1,13,19,17,0,0,0,192,13,13,50.0
Mario Mandžukić,CRO,FW,Milan,Serie A,34,1986,2.4,1,0,0,9,3,2,2,1,5,0,0,0,8,13,12,52.0
Sadio Mané,SEN,FW,Liverpool,Premier League,28,1992,31.2,3,0,0,57,84,31,63,15,32,1,0,0,160,28,80,25.9
Niccolò Manfredini,ITA,GK,Benevento,Serie A,32,1988,1.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
Eliaquim Mangala,FRA,DF,Valencia,La Liga,29,1991,3.6,1,0,0,5,2,2,0,4,1,0,0,0,43,18,9,66.7
Orel Mangala,BEL,MF,Stuttgart,Bundesliga,22,1998,23.4,4,0,0,36,37,0,10,27,18,0,0,0,225,9,13,40.9
Thomas Mangani,FRA,MF,Angers,Ligue 1,33,1987,29.9,3,0,0,23,25,1,36,33,49,0,0,0,335,31,26,54.4
Vito Mannone,ITA,GK,Monaco,Ligue 1,32,1988,9.0,0,0,0,0,1,0,0,0,0,0,0,0,35,0,0,
Kostas Manolas,GRE,DF,Napoli,Serie A,29,1991,25.5,5,0,0,21,16,1,2,26,21,1,1,0,178,50,33,60.2
Javier Manquillo,ESP,DF,Newcastle Utd,Premier League,26,1994,9.2,1,0,0,8,7,0,20,8,14,0,0,0,75,17,10,63.0
Juan Manuel Ramos,URU,DF,Spezia,Serie A,23,1996,3.3,1,0,0,3,2,1,2,2,1,0,0,0,23,5,2,71.4
Myziane Maolida,FRA,FW,Nice,Ligue 1,21,1999,12.0,2,0,0,19,11,2,23,5,11,0,0,0,50,1,24,4.0
Faitout Maouassa,FRA,DF,Rennes,Ligue 1,22,1998,13.0,4,0,0,15,18,0,42,12,18,0,0,0,95,14,12,53.8
Sekou Mara,FRA,FW,Bordeaux,Ligue 1,18,2002,2.5,0,0,0,7,4,1,1,0,3,0,0,0,11,15,6,71.4
Maranhão,BRA,FW,Valladolid,La Liga,23,1996,13.1,3,0,0,28,30,7,6,1,4,1,0,0,56,42,91,31.6
Fernando Marçal,BRA,DF,Lyon,Ligue 1,31,1989,0.9,0,0,0,0,0,0,3,0,0,0,0,0,13,8,1,88.9
Fernando Marçal,BRA,DF,Wolves,Premier League,31,1989,6.9,2,0,0,16,4,0,10,8,4,0,0,0,56,9,11,45.0
Marcelo,BRA,DF,Lyon,Ligue 1,33,1987,32.3,7,2,1,40,10,1,5,38,26,0,1,0,331,117,46,71.8
Marcelo,BRA,DF,Real Madrid,La Liga,32,1988,11.7,3,0,0,11,14,3,41,9,17,0,1,0,74,5,13,27.8
Solly March,ENG,DF,Brighton,Premier League,26,1994,18.6,0,0,0,28,26,2,71,19,35,0,1,0,186,17,22,43.6
Federico Marchetti,ITA,GK,Genoa,Serie A,37,1983,3.7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,
Riccardo Marchizza,ITA,DF,Spezia,Serie A,22,1998,17.3,4,0,0,19,14,4,40,19,12,0,1,0,135,27,16,62.8
Gian Marco Ferrari,ITA,DF,Sassuolo,Serie A,28,1992,33.5,7,0,0,50,38,0,3,37,26,1,0,0,298,81,46,63.8
Iván Marcone,ARG,MF,Elche,La Liga,30,1990,29.4,10,1,1,34,23,0,4,36,48,0,2,0,274,26,16,61.9
Óscar de Marcos,ESP,DF,Athletic Club,La Liga,31,1989,16.9,2,0,0,15,5,2,43,19,17,0,0,0,128,11,15,42.3
Dario Maresic,AUT,DF,Reims,Ligue 1,20,1999,5.7,0,0,0,8,1,0,3,6,6,0,0,0,39,12,5,70.6
José Mari,ESP,MF,Cádiz,La Liga,32,1987,16.1,5,0,0,31,23,0,4,15,22,0,0,0,180,30,28,51.7
Pablo Marí,ESP,DF,Arsenal,Premier League,26,1993,10.0,2,0,0,10,5,0,0,5,11,0,1,0,72,29,16,64.4
José María Giménez,URU,DF,Atlético Madrid,La Liga,25,1995,19.6,5,0,0,22,16,2,1,21,15,0,1,0,140,58,25,69.9
Mariano,DOM,FW,Real Madrid,La Liga,26,1993,5.7,0,0,0,9,5,13,0,0,2,0,0,0,15,20,13,60.6
Jordan Marié,FRA,MF,Dijon,Ligue 1,28,1991,15.9,2,0,0,12,8,0,7,21,29,0,0,0,155,14,13,51.9
Adrián Marín,ESP,DF,Alavés,La Liga,23,1997,1.0,0,0,0,3,0,0,0,1,1,0,0,0,12,3,1,75.0
Adrián Marín,ESP,DF,Granada,La Liga,23,1997,3.0,1,0,0,2,2,0,3,7,2,0,0,0,24,5,4,55.6
Răzvan Marin,ROU,MF,Cagliari,Serie A,24,1996,32.9,6,0,0,59,27,3,46,26,49,0,0,0,286,15,22,40.5
Guillermo Maripán,CHI,DF,Monaco,Ligue 1,26,1994,23.2,7,0,0,18,8,1,1,26,17,0,1,0,201,53,32,62.4
Marlon,BRA,DF,Sassuolo,Serie A,24,1995,19.4,6,1,1,29,9,0,0,28,19,0,1,0,162,39,27,59.1
Omar Marmoush,EGY,FW,Wolfsburg,Bundesliga,21,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Marquinhos,BRA,DF,Paris S-G,Ligue 1,26,1994,23.6,2,0,0,15,7,1,3,32,18,0,0,0,214,52,35,59.8
Luca Marrone,ITA,DF,Crotone,Serie A,30,1990,17.6,8,0,0,38,10,0,0,14,19,0,1,1,176,22,14,61.1
Roger Martí,ESP,FW,Levante,La Liga,29,1991,24.4,4,0,0,50,31,14,16,5,13,0,0,0,81,18,56,24.3
Anthony Martial,FRA,FW,Manchester Utd,Premier League,24,1995,16.4,0,1,0,19,35,15,12,4,1,4,0,0,62,15,23,39.5
Aarón Martín,ESP,DF,Mainz 05,Bundesliga,23,1997,2.9,0,0,0,3,0,0,13,3,2,0,0,0,17,0,2,0.0
Aarón Martín,ESP,DF,Celta Vigo,La Liga,23,1997,17.1,1,0,0,27,17,3,44,17,12,0,0,0,107,17,27,38.6
Álex Martín,ESP,DF,Cádiz,La Liga,22,1998,1.1,0,0,0,2,0,0,1,2,0,0,0,0,3,2,2,50.0
Jonas Martin,FRA,MF,Rennes,Ligue 1,30,1990,5.4,3,0,0,12,4,0,2,9,11,0,0,0,61,10,5,66.7
Martinelli,BRA,FW,Arsenal,Premier League,19,2001,6.5,0,0,0,8,6,1,14,8,1,0,0,0,33,6,14,30.0
Emiliano Martínez,ARG,GK,Aston Villa,Premier League,27,1992,38.0,1,0,0,1,7,0,0,0,0,0,0,0,178,0,0,
Iñigo Martínez,ESP,DF,Athletic Club,La Liga,29,1991,28.0,9,1,0,35,33,4,9,37,14,0,0,0,274,79,46,63.2
Javi Martínez,ESP,DF,Bayern Munich,Bundesliga,31,1988,5.2,0,0,0,2,9,0,1,11,5,0,0,0,61,20,7,74.1
Javi Martínez,ESP,MF,Osasuna,La Liga,20,1999,5.1,1,0,0,6,8,0,3,4,9,0,0,0,47,6,5,54.5
Josep Martinez,ESP,GK,RB Leipzig,Bundesliga,22,1998,1.0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,
Lautaro Martínez,ARG,FW,Inter,Serie A,22,1997,28.5,5,0,0,71,69,11,16,28,18,3,0,0,133,32,61,34.4
Pablo Martinez,FRA,DF,Nîmes,Ligue 1,31,1989,6.0,1,0,0,5,10,0,0,7,8,0,0,0,50,8,7,53.3
Lucas Martínez Quarta,ARG,DF,Fiorentina,Serie A,24,1996,16.5,4,1,0,23,11,0,4,36,31,0,1,0,128,31,31,50.0
Gelson Martins,POR,MF,Monaco,Ligue 1,25,1995,17.2,3,0,0,26,35,5,28,12,22,2,0,0,133,10,24,29.4
Adam Marušić,MNE,DF,Lazio,Serie A,27,1992,33.0,3,0,0,22,20,4,50,48,28,0,1,1,232,43,25,63.2
Sylvain Marveaux,FRA,MF,Lorient,Ligue 1,34,1986,2.2,0,0,0,2,7,0,1,1,4,0,0,0,21,2,1,66.7
Marvin,ESP,DF,Real Madrid,La Liga,20,2000,1.5,0,0,0,1,5,0,4,1,1,0,0,0,18,5,0,100.0
Omar Mascarell,ESP,MF,Schalke 04,Bundesliga,27,1993,19.6,6,0,0,27,9,0,5,36,21,0,0,0,222,33,25,56.9
Andrea Masiello,ITA,DF,Genoa,Serie A,34,1986,28.5,6,0,0,22,12,1,5,41,22,0,1,0,256,39,43,47.6
Jordi Masip,ESP,GK,Valladolid,La Liga,31,1989,25.0,3,0,0,1,2,0,0,0,0,0,0,0,115,0,0,
Roberto Massimo,GER,DF,Stuttgart,Bundesliga,19,2000,8.4,2,0,0,5,11,7,7,12,14,0,0,0,66,11,12,47.8
Giuseppe Mastinu,ITA,FW,Spezia,Serie A,28,1991,0.4,0,0,0,1,1,0,0,1,1,0,0,0,4,0,0,
Arthur Masuaku,COD,DF,West Ham,Premier League,26,1993,11.2,2,0,0,13,10,1,33,6,13,0,1,0,101,10,17,37.0
Jaime Mata,ESP,FW,Getafe,La Liga,31,1988,22.6,9,1,0,76,41,27,36,11,10,0,0,0,110,90,128,41.3
Juan Mata,ESP,FW,Manchester Utd,Premier League,32,1988,5.7,0,0,0,1,6,2,7,2,2,0,0,0,28,1,3,25.0
Pape Matar Sarr,SEN,MF,Metz,Ligue 1,17,2002,17.7,5,0,0,23,28,1,6,40,27,0,0,0,169,24,14,63.2
Eliot Matazo,BEL,MF,Monaco,Ligue 1,18,2002,3.5,0,1,0,8,3,0,0,2,8,0,0,0,24,3,5,37.5
Jean-Philippe Mateta,FRA,FW,Mainz 05,Bundesliga,23,1997,11.1,2,0,0,9,9,13,4,1,5,1,0,0,50,23,32,41.8
Jean-Philippe Mateta,FRA,FW,Crystal Palace,Premier League,23,1997,2.5,0,0,0,4,1,5,1,1,1,0,0,0,9,13,13,50.0
Nemanja Matić,SRB,MF,Manchester Utd,Premier League,31,1988,12.3,2,0,0,18,8,0,6,18,15,0,0,0,127,19,8,70.4
Joël Matip,CMR,DF,Liverpool,Premier League,28,1991,7.7,2,0,0,10,6,0,0,4,11,0,0,0,82,24,11,68.6
Rabbi Matondo,WAL,FW,Schalke 04,Bundesliga,19,2000,2.4,0,0,0,2,1,1,1,2,3,0,0,0,11,1,2,33.3
Ryder Matos,BRA,MF,Udinese,Serie A,27,1993,0.1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Henning Matriciani,GER,DF,Schalke 04,Bundesliga,20,2000,0.3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,
Chrislain Matsima,FRA,DF,Monaco,Ligue 1,18,2002,3.9,2,0,0,3,2,0,2,1,4,0,0,0,42,9,9,50.0
Federico Mattiello,ITA,DF,Spezia,Serie A,25,1995,0.4,0,0,0,0,1,0,1,1,0,0,0,0,7,1,2,33.3
Neal Maupay,FRA,FW,Brighton,Premier League,23,1996,27.9,1,1,0,35,51,12,11,12,18,1,1,0,117,26,68,27.7
Tony Mauricio,FRA,MF,Lens,Ligue 1,26,1994,5.6,3,0,0,22,13,0,7,2,12,0,0,0,46,2,4,33.3
Stephy Mavididi,ENG,FW,Montpellier,Ligue 1,22,1998,22.6,3,0,0,35,35,3,19,20,6,1,0,0,109,15,48,23.8
Konstantinos Mavropanos,GRE,DF,Stuttgart,Bundesliga,22,1997,16.3,5,0,0,23,17,1,5,41,22,0,1,0,201,49,16,75.4
Eric Maxim Choupo-Moting,CMR,FW,Bayern Munich,Bundesliga,31,1989,9.1,2,0,0,6,11,9,1,3,6,0,0,0,37,15,19,44.1
Borja Mayoral,ESP,FW,Roma,Serie A,23,1997,17.2,1,0,0,14,29,13,8,3,5,1,0,0,38,16,62,20.5
Borja Mayoral,ESP,FW,Real Madrid,La Liga,23,1997,0.3,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0.0
Youssef Maziz,FRA,MF,Metz,Ligue 1,22,1998,2.9,1,0,0,2,5,0,3,3,1,0,0,0,17,3,2,60.0
Antonio Mazzotta,ITA,DF,Crotone,Serie A,30,1989,0.6,1,0,0,2,0,0,1,0,0,0,0,0,1,1,0,100.0
Kevin Mbabu,SUI,DF,Wolfsburg,Bundesliga,25,1995,18.2,7,0,0,46,19,1,55,23,31,0,0,0,184,38,28,57.6
Kylian Mbappé,FRA,FW,Paris S-G,Ligue 1,21,1998,26.4,5,0,0,23,42,17,68,7,5,4,0,0,109,7,8,46.7
Ibrahima Mbaye,SEN,DF,Bologna,Serie A,25,1994,4.8,2,0,0,4,5,1,2,2,3,0,0,0,36,14,9,60.9
Jean-Manuel Mbom,GER,MF,Werder Bremen,Bundesliga,20,2000,12.9,7,0,0,39,18,2,14,14,15,0,1,0,88,34,24,58.6
Nathanael Mbuku,FRA,MF,Reims,Ligue 1,18,2002,24.6,3,0,0,29,66,3,21,16,22,1,1,0,110,27,41,39.7
James McArthur,SCO,MF,Crystal Palace,Premier League,32,1987,16.3,3,0,0,34,16,0,7,23,26,0,0,0,207,20,20,50.0
Oliver McBurnie,SCO,FW,Sheffield Utd,Premier League,24,1996,14.7,2,0,0,29,29,4,3,8,7,1,0,0,65,140,119,54.1
Alex McCarthy,ENG,GK,Southampton,Premier League,30,1989,30.0,2,0,0,0,2,0,0,0,0,0,0,0,130,0,0,
James McCarthy,IRL,MF,Crystal Palace,Premier League,29,1990,9.1,1,0,0,10,8,0,5,8,8,0,0,0,112,7,8,46.7
John McGinn,SCO,MF,Aston Villa,Premier League,25,1994,37.0,12,0,0,56,94,2,30,45,46,1,0,0,304,27,50,35.1
David McGoldrick,IRL,FW,Sheffield Utd,Premier League,32,1987,26.6,7,0,0,54,43,17,24,12,16,0,0,0,146,94,133,41.4
Weston McKennie,USA,MF,Juventus,Serie A,21,1998,18.9,5,0,0,49,14,4,15,23,28,0,0,0,128,34,29,54.0
Dwight McNeil,ENG,MF,Burnley,Premier League,20,1999,34.1,1,0,0,13,46,2,114,38,22,0,0,0,272,22,30,42.3
Scott McTominay,SCO,MF,Manchester Utd,Premier League,23,1996,23.7,3,0,0,51,48,1,9,51,29,0,0,0,215,49,34,59.0
Gary Medel,CHI,DF,Bologna,Serie A,32,1987,5.7,1,0,0,8,9,0,0,9,7,0,0,0,76,8,8,50.0
Facundo Medina,ARG,DF,Lens,Ligue 1,21,1999,22.3,11,0,0,34,9,1,2,37,33,0,2,1,255,32,28,53.3
Nathan de Medina,BEL,DF,Arminia,Bundesliga,22,1997,7.1,5,1,0,10,4,0,6,8,17,0,0,0,66,4,19,17.4
Ben Mee,ENG,DF,Burnley,Premier League,30,1989,29.9,3,0,0,23,20,1,1,35,24,0,0,0,338,128,57,69.2
Joshua Mees,GER,FW,Union Berlin,Bundesliga,24,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0
Admir Mehmedi,SUI,MF,Wolfsburg,Bundesliga,29,1991,9.1,0,0,0,22,20,9,20,6,12,0,0,0,73,5,21,19.2
Soualiho Meïté,FRA,MF,Milan,Serie A,26,1994,6.5,2,0,0,12,14,2,2,8,12,0,0,0,72,13,8,61.9
Soualiho Meïté,FRA,MF,Torino,Serie A,26,1994,10.2,0,0,0,13,11,1,3,10,6,0,0,0,82,10,8,55.6
Hannibal Mejbri,TUN,MF,Manchester Utd,Premier League,17,2003,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Farid El Melali,ALG,FW,Angers,Ligue 1,23,1997,4.6,1,0,0,10,16,1,7,7,4,1,0,0,33,1,9,10.0
Filippo Melegoni,ITA,MF,Genoa,Serie A,21,1999,4.3,1,0,0,4,5,0,6,9,3,0,0,0,29,3,1,75.0
Gonzalo Melero,ESP,MF,Levante,La Liga,26,1994,20.6,4,0,0,27,39,1,4,21,19,0,0,0,160,43,54,44.3
Birger Meling,NOR,DF,Nîmes,Ligue 1,25,1994,25.9,4,0,0,16,38,1,32,39,29,0,0,0,219,20,24,45.5
Arthur Melo,BRA,MF,Juventus,Serie A,23,1996,12.9,3,0,0,15,30,0,0,16,15,0,0,0,133,1,5,16.7
Houboulang Mendes,FRA,DF,Lorient,Ligue 1,22,1998,14.4,3,0,0,25,5,1,24,7,14,0,3,0,85,20,18,52.6
Pedro Mendes,POR,DF,Montpellier,Ligue 1,29,1990,18.1,5,0,0,25,28,1,2,26,24,0,2,0,146,27,36,42.9
Thiago Mendes,BRA,MF,Lyon,Ligue 1,28,1992,24.9,5,1,0,30,30,0,7,40,38,0,0,0,282,26,22,54.2
Brais Méndez,ESP,MF,Celta Vigo,La Liga,23,1997,29.7,8,0,0,81,70,5,28,37,45,2,0,0,209,27,67,28.7
Édgar Méndez,ESP,MF,Alavés,La Liga,30,1990,23.2,12,1,1,60,53,8,51,16,21,0,0,0,146,62,58,51.7
Eñaut Mendía,ESP,FW,Eibar,La Liga,21,1999,0.7,1,0,0,3,0,1,0,0,1,0,1,0,5,0,1,0.0
Batista Mendy,FRA,MF,Nantes,Ligue 1,20,2000,0.8,0,0,0,3,0,0,0,1,1,0,0,0,5,2,0,100.0
Benjamin Mendy,FRA,DF,Manchester City,Premier League,26,1994,10.6,2,0,0,15,2,1,26,6,10,0,1,0,81,11,13,45.8
Edouard Mendy,SEN,GK,Rennes,Ligue 1,28,1992,1.0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,
Edouard Mendy,SEN,GK,Chelsea,Premier League,28,1992,30.5,2,0,0,1,3,0,0,0,0,0,1,0,118,0,1,0.0
Ferland Mendy,FRA,DF,Real Madrid,La Liga,25,1995,24.5,3,0,0,24,44,5,40,25,17,0,0,0,170,10,20,33.3
Nampalys Mendy,SEN,MF,Leicester City,Premier League,28,1992,16.2,5,0,0,26,40,0,0,9,22,0,0,0,199,12,17,41.4
Hamza Mendyl,MAR,FW,Schalke 04,Bundesliga,22,1997,1.1,1,0,0,4,0,0,2,1,1,0,0,0,5,2,5,28.6
Levent Mercan,GER,FW,Schalke 04,Bundesliga,19,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jorge Meré,ESP,DF,Köln,Bundesliga,23,1997,14.4,2,0,0,6,8,0,0,23,14,0,0,0,142,41,36,53.2
Alex Meret,ITA,GK,Napoli,Serie A,23,1997,22.0,0,0,0,0,2,0,0,0,0,0,0,0,85,0,0,
Mikel Merino,ESP,MF,Real Sociedad,La Liga,24,1996,23.9,5,0,0,77,66,4,14,32,36,0,0,0,216,71,72,49.7
Martín Merquelanz,ESP,FW,Real Sociedad,La Liga,25,1995,6.1,0,0,0,6,13,2,14,8,2,0,0,0,46,4,8,33.3
Yıldırım Mert Çetin,TUR,DF,Hellas Verona,Serie A,23,1997,4.6,1,0,0,7,5,0,1,13,4,0,0,0,61,20,9,69.0
Dries Mertens,BEL,FW,Napoli,Serie A,33,1987,16.2,2,0,0,20,11,5,32,9,15,0,0,0,75,0,12,0.0
Roque Mesa,ESP,MF,Valladolid,La Liga,31,1989,19.6,4,1,0,31,39,6,22,13,34,0,0,0,206,14,29,32.6
Illan Meslier,FRA,GK,Leeds United,Premier League,20,2000,35.0,0,0,0,1,9,0,0,0,0,0,1,1,173,0,0,
Lionel Messi,ARG,FW,Barcelona,La Liga,33,1987,33.6,4,0,0,22,115,7,66,7,16,0,0,0,122,12,11,52.2
Junior Messias,BRA,MF,Crotone,Serie A,29,1991,35.7,6,0,0,36,97,5,60,38,42,1,0,0,237,32,70,31.4
Thomas Meunier,BEL,DF,Dortmund,Bundesliga,28,1991,16.4,3,0,0,16,4,3,49,16,26,1,0,0,152,21,17,55.3
Mexer,MOZ,DF,Bordeaux,Ligue 1,31,1988,7.9,3,0,0,9,3,0,2,20,3,0,1,0,70,24,11,68.6
Max Meyer,GER,MF,Köln,Bundesliga,24,1995,3.9,0,0,0,3,3,0,5,3,5,0,0,0,47,3,7,30.0
Omenuke Mfulu,COD,MF,Elche,La Liga,26,1994,8.8,4,0,0,13,6,0,1,10,15,0,0,0,65,6,6,50.0
Míchel,ESP,MF,Valladolid,La Liga,32,1988,10.5,3,0,0,18,13,0,21,13,13,0,0,0,118,9,11,45.0
Jonas Michel Dirkner,GER,MF,Hertha BSC,Bundesliga,18,2002,0.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
Jonas Michelbrink,GER,MF,Hertha BSC,Bundesliga,19,2001,0.4,1,0,0,0,2,0,0,0,0,0,0,0,4,1,0,100.0
Clément Michelin,FRA,DF,Lens,Ligue 1,23,1997,12.8,3,2,1,24,15,4,49,14,16,0,1,0,96,21,20,51.2
Edouard Michut,FRA,MF,Paris S-G,Ligue 1,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Petar Mićin,SRB,MF,Udinese,Serie A,21,1998,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
Florian Miguel,FRA,DF,Nîmes,Ligue 1,23,1996,17.1,4,2,1,18,32,0,6,35,14,0,2,0,131,34,26,56.7
Valentin Mihaila,ROU,FW,Parma,Serie A,20,2000,7.8,2,0,0,6,8,5,12,4,3,1,0,0,37,1,14,6.7
Nikola Milenković,SRB,DF,Fiorentina,Serie A,22,1997,33.7,7,1,0,65,19,0,3,30,40,0,1,0,330,117,35,77.0
Arkadiusz Milik,POL,FW,Marseille,Ligue 1,26,1994,13.6,2,0,0,17,23,6,5,7,9,0,0,0,34,28,34,45.2
