Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types Drib,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types Drib,GCA Types Sh,GCA Types Fld,GCA Types Def
Sekou Baradji,FRA,MF,Amiens,Ligue 1,33,1984,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Antonín Barák,CZE,MF,Udinese,Serie A,22,1994,30.1,64,2.12,53,1,2,6,1,1,6,0.20,4,0,1,0,0,1
Andrea Barberis,ITA,MF,Crotone,Serie A,23,1993,33.7,58,1.74,31,19,0,5,2,1,5,0.15,2,1,0,1,1,0
Mariano Barbosa,ARG,GK,Villarreal,La Liga,33,1984,12.5,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Enis Bardhi,MKD,MF,Levante,La Liga,22,1995,17.6,61,3.47,41,10,4,2,3,1,7,0.40,7,0,0,0,0,0
Phil Bardsley,SCO,DF,Burnley,Premier League,32,1985,12.5,17,1.36,14,1,1,0,1,0,0,0.00,0,0,0,0,0,0
Nicolò Barella,ITA,MF,Cagliari,Serie A,20,1997,32.8,72,2.19,53,11,3,0,3,2,5,0.15,5,0,0,0,0,0
Philipp Bargfrede,GER,MF,Werder Bremen,Bundesliga,28,1989,20.7,20,0.97,15,0,1,1,1,2,2,0.10,1,0,0,0,0,1
Ross Barkley,ENG,MF,Chelsea,Premier League,23,1993,1.4,6,4.19,4,0,2,0,0,0,0,0.00,0,0,0,0,0,0
Aymen Barkok,MAR,MF,Eint Frankfurt,Bundesliga,19,1998,3.5,10,2.87,7,0,0,0,1,2,1,0.29,1,0,0,0,0,0
Ashley Barnes,ENG,FW,Burnley,Premier League,27,1989,24.1,47,1.95,32,0,4,2,9,0,5,0.21,5,0,0,0,0,0
Harvey Barnes,ENG,MF,Leicester City,Premier League,19,1997,0.1,1,9.00,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Antonio Barragán,ESP,DF,Betis,La Liga,30,1987,26.4,44,1.67,39,1,2,0,1,1,12,0.46,11,0,1,0,0,0
Antonio Barreca,ITA,DF,Torino,Serie A,22,1995,5.2,4,0.77,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Édgar Barreto,PAR,MF,Sampdoria,Serie A,33,1984,21.8,33,1.51,31,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Barri,ESP,MF,Getafe,La Liga,21,1995,1.3,1,0.80,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Musa Barrow,GAM,FW,Atalanta,Serie A,18,1998,4.9,21,4.25,14,0,3,4,0,0,1,0.20,1,0,0,0,0,0
Gareth Barry,ENG,MF,West Brom,Premier League,36,1981,21.4,34,1.59,24,5,0,1,3,1,2,0.09,2,0,0,0,0,0
Fin Bartels,GER,FW,Werder Bremen,Bundesliga,30,1987,12.5,45,3.61,34,1,3,2,5,0,5,0.40,3,1,0,0,1,0
Kyle Bartley,ENG,DF,Swansea City,Premier League,26,1991,2.6,2,0.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marc Bartra,ESP,DF,Dortmund,Bundesliga,26,1991,9.0,8,0.89,7,0,0,1,0,0,2,0.22,1,0,0,1,0,0
Marc Bartra,ESP,DF,Betis,La Liga,26,1991,15.8,14,0.89,9,0,2,0,1,2,1,0.06,1,0,0,0,0,0
Andrea Barzagli,ITA,DF,Juventus,Serie A,36,1981,16.1,11,0.69,7,1,0,1,1,1,2,0.12,2,0,0,0,0,0
Daniele Baselli,ITA,MF,Torino,Serie A,25,1992,28.0,62,2.21,50,4,1,2,2,3,6,0.21,4,1,0,1,0,0
Nicolas Basin,FRA,DF,Metz,Ligue 1,19,1998,3.5,4,1.15,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Dušan Basta,SRB,DF,Lazio,Serie A,32,1984,8.6,16,1.86,13,1,1,1,0,0,1,0.12,1,0,0,0,0,0
Gil Bastião Dias,POR,FW,Monaco,Ligue 1,20,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gil Bastião Dias,POR,FW,Fiorentina,Serie A,20,1996,13.2,44,3.33,35,1,4,1,3,0,5,0.38,4,0,1,0,0,0
Samuel Bastien,COD,MF,Chievo,Serie A,20,1996,15.1,17,1.13,15,0,1,0,1,0,1,0.07,1,0,0,0,0,0
Borja Bastón,ESP,FW,Málaga,La Liga,24,1992,10.9,15,1.37,6,0,1,5,3,0,2,0.18,0,0,0,1,1,0
Alessandro Bastoni,ITA,DF,Atalanta,Serie A,18,1999,1.0,3,2.97,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Bastos,ANG,DF,Lazio,Serie A,26,1991,15.6,7,0.45,6,0,0,1,0,0,1,0.06,1,0,0,0,0,0
Michy Batshuayi,BEL,FW,Chelsea,Premier League,23,1993,4.0,11,2.75,8,0,2,1,0,0,2,0.50,2,0,0,0,0,0
Michy Batshuayi,BEL,FW,Dortmund,Bundesliga,23,1993,9.3,15,1.61,11,0,0,3,0,1,4,0.43,3,0,0,0,0,1
Moritz Bauer,AUT,DF,Stoke City,Premier League,25,1992,14.5,19,1.31,17,1,1,0,0,0,0,0.00,0,0,0,0,0,0
Robert Bauer,GER,DF,Werder Bremen,Bundesliga,22,1995,10.6,9,0.85,8,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,27,1990,34.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Timo Baumgartl,GER,DF,Stuttgart,Bundesliga,21,1996,29.0,12,0.41,9,1,0,2,0,0,1,0.03,1,0,0,0,0,0
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,29,1988,15.5,23,1.48,20,1,1,0,1,0,1,0.06,1,0,0,0,0,0
Jon Bautista,ESP,FW,Real Sociedad,La Liga,22,1995,2.0,2,0.99,1,0,0,1,0,0,1,0.50,0,0,0,1,0,0
Paul Baysse,FRA,DF,Málaga,La Liga,29,1988,13.8,3,0.22,2,0,0,1,0,0,1,0.07,0,0,0,1,0,0
Paul Baysse,FRA,DF,Bordeaux,Ligue 1,29,1988,6.3,2,0.32,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Noah Joel Sarenren Bazee,NGA,FW,Hannover 96,Bundesliga,20,1996,1.3,1,0.77,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Hervé Bazile,HAI,FW,Caen,Ligue 1,27,1990,9.7,28,2.88,12,9,2,1,3,1,2,0.21,1,1,0,0,0,0
Riechedly Bazoer,NED,MF,Wolfsburg,Bundesliga,20,1996,6.6,5,0.76,3,0,0,0,2,0,0,0.00,0,0,0,0,0,0
Enrico Bearzotti,ITA,DF,Hellas Verona,Serie A,20,1996,4.6,3,0.66,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Claudio Beauvue,GLP,FW,Leganés,La Liga,29,1988,18.6,33,1.78,20,0,5,3,5,0,2,0.11,0,0,2,0,0,0
Bebé,CPV,MF,Eibar,La Liga,27,1990,4.1,12,2.96,4,4,2,0,1,1,0,0.00,0,0,0,0,0,0
Ihlas Bebou,TOG,MF,Hannover 96,Bundesliga,23,1994,23.8,87,3.66,63,0,7,5,10,2,7,0.29,5,0,0,1,1,0
Andreas Beck,GER,DF,Stuttgart,Bundesliga,30,1987,21.4,30,1.40,24,2,1,0,3,0,3,0.14,2,1,0,0,0,0
Henri Bedimo,CMR,DF,Marseille,Ligue 1,33,1984,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jan Bednarek,POL,DF,Southampton,Premier League,21,1996,4.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Asmir Begović,BIH,GK,Bournemouth,Premier League,30,1987,38.0,3,0.08,1,2,0,0,0,0,1,0.03,0,1,0,0,0,0
Valon Behrami,SUI,MF,Udinese,Serie A,32,1985,15.5,23,1.48,14,1,3,0,2,3,2,0.13,2,0,0,0,0,0
Vid Belec,SVN,GK,Sampdoria,Serie A,27,1990,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Vid Belec,SVN,GK,Benevento,Serie A,27,1990,12.4,3,0.24,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Ishak Belfodil,ALG,FW,Werder Bremen,Bundesliga,25,1992,15.0,47,3.13,31,0,8,4,4,0,4,0.27,2,0,1,1,0,0
Stefan Bell,GER,DF,Mainz 05,Bundesliga,25,1991,24.2,11,0.45,10,0,0,0,0,1,1,0.04,1,0,0,0,0,0
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,27,1990,12.7,51,4.00,36,2,4,2,5,2,4,0.31,4,0,0,0,0,0
Héctor Bellerín,ESP,DF,Arsenal,Premier League,22,1995,33.9,73,2.15,69,0,1,1,0,2,7,0.21,6,0,0,1,0,0
François Bellugou,FRA,MF,Troyes,Ligue 1,30,1987,24.2,15,0.62,14,0,1,0,0,0,2,0.08,2,0,0,0,0,0
Andrea Belotti,ITA,FW,Torino,Serie A,23,1993,29.8,80,2.69,48,0,5,10,16,1,15,0.51,9,0,2,3,1,0
Chaouki Ben Saada,TUN,FW,Troyes,Ligue 1,33,1984,3.8,15,3.95,11,2,1,1,0,0,1,0.26,1,0,0,0,0,0
Wissam Ben Yedder,FRA,FW,Sevilla,La Liga,26,1990,18.9,53,2.81,41,0,5,3,3,1,9,0.48,7,0,1,1,0,0
Diego Benaglio,SUI,GK,Monaco,Ligue 1,33,1983,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ahmad Benali,LBY,MF,Crotone,Serie A,25,1992,9.0,15,1.66,9,2,0,3,1,0,3,0.33,2,0,0,1,0,0
Yohan Benalouane,TUN,DF,Leicester City,Premier League,30,1987,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marco Benassi,ITA,MF,Fiorentina,Serie A,22,1994,30.9,82,2.65,72,0,2,5,0,3,5,0.16,4,0,0,1,0,0
Medhi Benatia,MAR,DF,Juventus,Serie A,30,1987,19.5,8,0.41,7,0,0,1,0,0,1,0.05,0,0,0,1,0,0
Lars Bender,GER,DF,Leverkusen,Bundesliga,28,1989,17.7,39,2.20,34,1,3,1,0,0,9,0.51,7,0,1,1,0,0
Sven Bender,GER,DF,Leverkusen,Bundesliga,28,1989,26.1,24,0.92,20,1,0,2,0,1,2,0.08,1,0,0,1,0,0
László Bénes,SVK,MF,M'Gladbach,Bundesliga,19,1997,0.4,2,4.62,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nicolas Benezet,FRA,FW,Guingamp,Ligue 1,26,1991,18.3,67,3.66,40,16,2,1,8,0,9,0.49,6,1,0,0,2,0
Marcel Benger,GER,MF,M'Gladbach,Bundesliga,19,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Walter Benítez,ARG,GK,Nice,Ligue 1,24,1993,28.0,2,0.07,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Charlison Benschop,CUW,MF,Hannover 96,Bundesliga,27,1989,2.0,2,0.98,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Ramy Bensebaini,ALG,DF,Rennes,Ligue 1,22,1995,26.0,28,1.08,20,1,0,2,3,2,3,0.12,3,0,0,0,0,0
Nabil Bentaleb,ALG,MF,Schalke 04,Bundesliga,22,1994,11.2,15,1.34,11,1,1,1,0,1,6,0.53,5,0,0,0,0,1
Rodrigo Bentancur,URU,MF,Juventus,Serie A,20,1997,6.5,21,3.26,21,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Christian Benteke,BEL,FW,Crystal Palace,Premier League,26,1990,24.9,59,2.37,42,0,3,7,7,0,13,0.52,9,0,0,1,3,0
Karim Benzema,FRA,FW,Real Madrid,La Liga,29,1987,23.9,89,3.73,77,0,8,3,1,0,22,0.92,17,0,2,2,1,0
Yassine Benzia,ALG,MF,Lille,Ligue 1,22,1994,25.4,114,4.48,76,18,10,2,6,2,14,0.55,11,0,3,0,0,0
Saido Berahino,BDI,FW,Stoke City,Premier League,23,1993,5.5,8,1.46,6,0,0,1,1,0,1,0.18,1,0,0,0,0,0
Domenico Berardi,ITA,FW,Sassuolo,Serie A,22,1994,25.5,117,4.59,73,19,8,10,5,2,5,0.20,3,1,0,1,0,0
Yuri Berchiche,ESP,DF,Paris S-G,Ligue 1,27,1990,19.1,38,1.99,32,0,1,0,4,1,8,0.42,6,0,1,0,1,0
Álex Berenguer,ESP,FW,Torino,Serie A,22,1995,11.6,40,3.45,24,9,2,1,2,2,4,0.34,3,1,0,0,0,0
Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,25,1992,27.6,30,1.09,18,9,1,0,1,1,3,0.11,2,1,0,0,0,0
Jóhann Berg Guðmundsson,ISL,MF,Burnley,Premier League,26,1990,31.5,107,3.40,42,41,7,8,7,2,9,0.29,5,2,0,2,0,0
Markel Bergara,ESP,MF,Getafe,La Liga,31,1986,16.3,8,0.49,4,0,0,3,0,1,3,0.18,2,0,0,1,0,0
Emil Berggreen,DEN,FW,Mainz 05,Bundesliga,24,1993,7.4,9,1.21,9,0,0,0,0,0,1,0.13,1,0,0,0,0,0
Robert Berić,SVN,FW,Saint-Étienne,Ligue 1,26,1991,11.6,12,1.04,7,0,1,1,3,0,2,0.17,1,0,0,0,1,0
Kévin Bérigaud,FRA,MF,Montpellier,Ligue 1,29,1988,3.0,11,3.65,11,0,0,0,0,0,2,0.66,2,0,0,0,0,0
Etrit Berisha,ALB,GK,Atalanta,Serie A,28,1989,31.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Federico Bernardeschi,ITA,FW,Juventus,Serie A,23,1994,9.4,33,3.57,25,0,3,0,5,0,9,0.97,6,0,1,0,2,0
Bernardo,BRA,DF,RB Leipzig,Bundesliga,22,1995,15.0,17,1.13,14,0,1,1,0,1,3,0.20,3,0,0,0,0,0
Juan Bernat,ESP,DF,Bayern Munich,Bundesliga,24,1993,9.9,20,2.03,18,0,1,0,1,0,3,0.30,3,0,0,0,0,0
Andrea Bertolacci,ITA,MF,Genoa,Serie A,26,1991,32.2,63,1.96,52,3,1,2,3,2,2,0.06,2,0,0,0,0,0
Ryan Bertrand,ENG,DF,Southampton,Premier League,27,1989,34.8,65,1.87,47,10,3,4,1,0,7,0.20,5,1,0,1,0,0
Muhamed Bešić,BIH,MF,Everton,Premier League,24,1992,0.5,1,1.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Daniel Bessa,ITA,MF,Hellas Verona,Serie A,24,1993,15.4,41,2.70,34,3,1,1,1,1,2,0.13,1,0,0,0,1,0
Daniel Bessa,ITA,MF,Genoa,Serie A,24,1993,4.9,13,2.67,12,1,0,0,0,0,1,0.21,1,0,0,0,0,0
Vincent Bessat,FRA,DF,Caen,Ligue 1,31,1985,17.4,35,2.01,26,6,1,2,0,0,2,0.11,2,0,0,0,0,0
Quentin Beunardeau,FRA,GK,Metz,Ligue 1,23,1994,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matteo Bianchetti,ITA,DF,Hellas Verona,Serie A,24,1993,1.4,2,1.45,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ermin Bičakčić,BIH,DF,Hoffenheim,Bundesliga,27,1990,6.1,5,0.82,2,0,1,1,1,0,3,0.49,0,0,1,1,1,0
Pedro Bigas,ESP,DF,Las Palmas,La Liga,26,1990,9.9,10,1.01,8,0,1,0,0,1,0,0.00,0,0,0,0,0,0
Lucas Biglia,ARG,MF,Milan,Serie A,31,1986,22.7,55,2.43,48,2,0,2,3,0,4,0.18,3,0,0,1,0,0
Philip Billing,DEN,MF,Huddersfield,Premier League,21,1996,8.5,6,0.71,4,0,1,0,0,1,0,0.00,0,0,0,0,0,0
Jean-Claude Billong,CMR,DF,Benevento,Serie A,23,1993,3.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Davide Biondini,ITA,MF,Sassuolo,Serie A,34,1983,2.3,8,3.50,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Cristiano Biraghi,ITA,DF,Fiorentina,Serie A,24,1992,33.1,91,2.75,51,32,0,5,2,1,8,0.24,4,2,0,1,1,0
Mame Biram Diouf,SEN,FW,Stoke City,Premier League,29,1987,28.8,43,1.49,26,1,2,6,8,0,6,0.21,4,0,1,0,1,0
Davide Biraschi,ITA,DF,Genoa,Serie A,23,1994,20.0,15,0.75,13,0,2,0,0,0,1,0.05,1,0,0,0,0,0
Valter Birsa,SVN,MF,Chievo,Serie A,30,1986,27.8,113,4.06,73,33,3,1,1,2,14,0.50,9,5,0,0,0,0
Milan Biševac,SRB,DF,Metz,Ligue 1,33,1983,7.9,7,0.89,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Yves Bissouma,MLI,MF,Lille,Ligue 1,20,1996,17.3,41,2.36,28,1,5,6,0,1,4,0.23,2,0,0,1,0,1
Leonardo Bittencourt,GER,MF,Köln,Bundesliga,23,1993,17.9,59,3.29,48,3,3,0,2,3,5,0.28,4,1,0,0,0,0
Albano Bizzarri,ARG,GK,Udinese,Serie A,39,1977,32.0,2,0.06,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Rubén Blanco,ESP,GK,Celta Vigo,La Liga,22,1995,21.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ludovic Blas,FRA,MF,Guingamp,Ligue 1,19,1997,19.9,42,2.11,34,0,3,1,4,0,4,0.20,2,0,0,0,2,0
Pablo de Blasis,ARG,FW,Mainz 05,Bundesliga,29,1988,18.4,51,2.78,43,0,2,1,4,1,6,0.33,4,0,1,0,1,0
Jakub Błaszczykowski,POL,FW,Wolfsburg,Bundesliga,31,1985,5.8,13,2.25,11,0,2,0,0,0,3,0.52,2,0,1,0,0,0
Jérémy Blayac,FRA,FW,Strasbourg,Ligue 1,34,1983,10.2,34,3.34,27,0,0,2,5,0,3,0.29,2,0,0,0,1,0
Alexis Blin,FRA,MF,Toulouse,Ligue 1,20,1996,21.0,23,1.10,16,0,0,2,4,1,4,0.19,3,0,0,0,0,1
Daley Blind,NED,DF,Manchester Utd,Premier League,27,1990,4.0,14,3.48,10,2,0,0,1,1,0,0.00,0,0,0,0,0,0
Danny Blum,GER,FW,Eint Frankfurt,Bundesliga,26,1991,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Emmanuel Boateng,GHA,FW,Levante,La Liga,21,1996,14.2,35,2.47,15,0,5,4,9,2,8,0.56,1,0,3,0,3,1
Jérôme Boateng,GER,DF,Bayern Munich,Bundesliga,28,1988,18.2,25,1.37,25,0,0,0,0,0,8,0.44,8,0,0,0,0,0
Kevin-Prince Boateng,GHA,MF,Eint Frankfurt,Bundesliga,30,1987,26.2,53,2.02,41,0,2,3,6,1,7,0.27,5,0,0,0,1,1
Raúl Bobadilla,PAR,FW,M'Gladbach,Bundesliga,30,1987,5.0,12,2.41,7,0,3,2,0,0,0,0.00,0,0,0,0,0,0
Yann Bodiger,FRA,MF,Toulouse,Ligue 1,22,1995,2.5,3,1.19,2,0,0,0,0,1,1,0.40,1,0,0,0,0,0
Mathieu Bodmer,FRA,DF,Amiens,Ligue 1,34,1982,4.4,8,1.82,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jeremie Boga,CIV,FW,Chelsea,Premier League,20,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Quentin Boisgard,FRA,MF,Toulouse,Ligue 1,20,1997,2.0,3,1.51,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yannick Bolasie,COD,FW,Everton,Premier League,28,1989,9.5,10,1.06,8,0,0,1,1,0,1,0.11,1,0,0,0,0,0
Deian Boldor,ROU,DF,Hellas Verona,Serie A,22,1995,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Giacomo Bonaventura,ITA,MF,Milan,Serie A,27,1989,28.2,99,3.51,72,12,3,5,6,1,7,0.25,6,0,0,0,1,0
Federico Bonazzoli,ITA,FW,Sampdoria,Serie A,20,1997,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Federico Bonazzoli,ITA,FW,SPAL,Serie A,20,1997,2.0,3,1.53,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Daniele Bonera,ITA,DF,Villarreal,La Liga,36,1981,13.2,4,0.30,3,0,0,1,0,0,1,0.08,0,0,0,1,0,0
Gaëtan Bong,CMR,DF,Brighton,Premier League,29,1988,24.8,19,0.76,16,2,0,0,1,0,0,0.00,0,0,0,0,0,0
Kevin Bonifazi,ITA,DF,Torino,Serie A,21,1996,4.5,1,0.22,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Landry Bonnefoi,FRA,GK,Strasbourg,Ligue 1,33,1983,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Leonardo Bonucci,ITA,DF,Milan,Serie A,30,1987,34.3,34,0.99,29,0,0,2,0,3,1,0.03,1,0,0,0,0,0
Wilfried Bony,CIV,FW,Swansea City,Premier League,28,1988,7.9,14,1.78,7,0,4,1,2,0,1,0.13,0,0,0,1,0,0
Celso Borges,CRC,MF,La Coruña,La Liga,29,1988,25.6,51,2.00,42,0,4,2,0,3,4,0.16,4,0,0,0,0,0
Fabio Borini,ITA,FW,Milan,Serie A,26,1991,17.9,43,2.40,33,2,1,2,4,1,4,0.22,4,0,0,0,0,0
Marco Borriello,ITA,FW,SPAL,Serie A,35,1982,8.6,14,1.62,12,0,0,1,1,0,1,0.12,0,0,0,1,0,0
Gabriel Boschilia,BRA,FW,Monaco,Ligue 1,21,1996,0.9,2,2.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ryad Boudebouz,ALG,MF,Betis,La Liga,27,1990,15.1,56,3.71,43,5,4,0,2,2,6,0.40,5,0,0,0,1,0
Jean-Christophe Bouet,FRA,GK,Amiens,Ligue 1,34,1983,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sofiane Boufal,MAR,FW,Southampton,Premier League,23,1993,13.5,48,3.54,28,4,9,2,4,1,9,0.66,6,0,2,0,1,0
Arnold Bouka Moutou,CGO,DF,Dijon,Ligue 1,28,1988,3.7,7,1.87,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Farid Boulaya,ALG,FW,Metz,Ligue 1,24,1993,2.0,5,2.51,4,1,0,0,0,0,1,0.50,0,1,0,0,0,0
Yassine Bounou,MAR,GK,Girona,La Liga,26,1991,29.5,4,0.14,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Emmanuel Bourgaud,FRA,MF,Amiens,Ligue 1,29,1987,6.0,28,4.65,13,10,0,1,3,1,2,0.33,0,1,0,0,1,0
Benjamin Bourigeaud,FRA,MF,Rennes,Ligue 1,23,1994,34.5,148,4.29,71,68,0,6,1,2,13,0.38,9,3,0,0,0,1
Eneko Bóveda,ESP,DF,La Coruña,La Liga,28,1988,7.4,3,0.40,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Eneko Bóveda,ESP,DF,Athletic Club,La Liga,28,1988,5.8,6,1.03,5,1,0,0,0,0,1,0.17,1,0,0,0,0,0
Lucas Boyé,ARG,FW,Celta Vigo,La Liga,21,1996,3.1,7,2.28,4,0,1,1,0,1,0,0.00,0,0,0,0,0,0
Lucas Boyé,ARG,FW,Torino,Serie A,21,1996,1.7,10,5.88,9,0,1,0,0,0,1,0.59,1,0,0,0,0,0
Robbie Brady,IRL,MF,Burnley,Premier League,25,1992,14.2,57,4.02,21,27,2,3,3,1,6,0.42,4,1,0,1,0,0
Martin Braithwaite,DEN,FW,Bordeaux,Ligue 1,26,1991,10.2,15,1.48,12,0,1,2,0,0,5,0.49,5,0,0,0,0,0
Brandon,ESP,MF,Rennes,Ligue 1,22,1995,4.0,12,3.03,9,1,0,1,0,1,0,0.00,0,0,0,0,0,0
Julian Brandt,GER,FW,Leverkusen,Bundesliga,21,1996,25.8,102,3.94,78,10,6,3,4,1,11,0.43,10,0,0,0,1,0
Darko Brašanac,SRB,MF,Leganés,La Liga,25,1992,13.4,34,2.54,24,2,2,4,1,1,2,0.15,1,0,0,0,1,0
Claudio Bravo,CHI,GK,Manchester City,Premier League,34,1983,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Josip Brekalo,CRO,FW,Wolfsburg,Bundesliga,19,1998,9.7,22,2.39,15,5,1,0,1,0,3,0.33,2,1,0,0,0,0
Josip Brekalo,CRO,MF,Stuttgart,Bundesliga,19,1998,8.1,36,4.44,17,5,2,5,5,2,2,0.25,1,0,0,1,0,0
Jimmy Briand,FRA,FW,Guingamp,Ligue 1,31,1985,35.7,74,2.08,53,0,1,4,15,1,12,0.34,8,0,0,1,3,0
Enrico Brignola,ITA,FW,Benevento,Serie A,18,1999,15.0,46,3.07,28,2,10,5,1,0,5,0.33,3,0,1,1,0,0
Alberto Brignoli,ITA,GK,Benevento,Serie A,25,1991,12.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Miguel Britos,URU,DF,Watford,Premier League,32,1985,8.9,4,0.45,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Leon Britton,ENG,MF,Swansea City,Premier League,34,1982,3.4,1,0.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Petar Brlek,CRO,MF,Genoa,Serie A,23,1994,2.6,1,0.39,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
John Brooks,USA,DF,Wolfsburg,Bundesliga,24,1993,8.1,3,0.37,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Daniel Brosinski,GER,DF,Mainz 05,Bundesliga,29,1988,27.8,66,2.38,39,20,0,4,2,1,7,0.25,4,1,0,1,1,0
Izzy Brown,ENG,MF,Brighton,Premier League,20,1997,3.5,9,2.60,8,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Marcelo Brozović,CRO,MF,Inter,Serie A,24,1992,21.4,100,4.67,67,24,3,3,2,1,14,0.65,7,4,1,1,1,0
Bruma,POR,MF,RB Leipzig,Bundesliga,22,1994,17.9,58,3.25,46,0,6,4,2,0,5,0.28,4,0,1,0,0,0
Jeffrey Bruma,NED,DF,Wolfsburg,Bundesliga,25,1991,11.0,5,0.45,5,0,0,0,0,0,1,0.09,1,0,0,0,0,0
Bruno,ESP,DF,Brighton,Premier League,36,1980,22.4,22,0.98,19,1,2,0,0,0,1,0.04,1,0,0,0,0,0
Chris Brunt,NIR,MF,West Brom,Premier League,32,1984,21.3,67,3.14,37,24,1,3,0,2,8,0.37,2,5,0,1,0,0
Jacob Bruun Larsen,DEN,MF,Stuttgart,Bundesliga,18,1998,1.2,1,0.84,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jacob Bruun Larsen,DEN,DF,Dortmund,Bundesliga,18,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marcel Büchel,LIE,MF,Hellas Verona,Serie A,26,1991,18.8,25,1.33,20,2,1,0,2,0,1,0.05,1,0,0,0,0,0
Ante Budimir,CRO,FW,Crotone,Serie A,26,1991,17.6,40,2.27,25,2,3,1,8,1,2,0.11,0,0,0,1,1,0
Alberto Bueno,ESP,FW,Málaga,La Liga,29,1988,2.5,5,1.99,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Gianluigi Buffon,ITA,GK,Juventus,Serie A,39,1978,20.7,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
