Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
Marcel Sabitzer,AUT,MF,RB Leipzig,Bundesliga,23,1994,19.9,4,0,0,17,35,5,46,17,20,1,0,0,190,14,17,45.2
Enric Saborit,ESP,DF,Athletic Club,La Liga,25,1992,15.9,5,0,0,23,14,1,30,24,22,0,0,0,154,15,7,68.2
Ihsan Sacko,FRA,FW,Nice,Ligue 1,20,1997,2.9,1,0,0,2,10,1,2,1,1,0,0,0,17,1,3,25.0
Ihsan Sacko,FRA,FW,Strasbourg,Ligue 1,20,1997,7.9,1,0,0,11,14,2,7,6,7,0,0,0,66,2,12,14.3
Mujaid Sadick,ESP,DF,La Coruña,La Liga,17,2000,1.2,0,0,0,0,0,0,1,0,2,0,0,0,8,0,0,
Armando Sadiku,ALB,FW,Levante,La Liga,26,1991,3.0,1,0,0,7,1,2,0,1,0,0,0,0,12,2,11,15.4
Umar Sadiq,NGA,FW,Torino,Serie A,20,1997,2.5,0,0,0,11,9,6,0,1,0,0,0,0,12,5,6,45.5
Bacary Sagna,FRA,DF,Benevento,Serie A,34,1983,10.6,1,0,0,4,11,0,19,9,2,0,0,0,111,25,9,73.5
Adrián Sahibeddine,FRA,FW,Dijon,Ligue 1,22,1994,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
Nuri Şahin,TUR,MF,Dortmund,Bundesliga,28,1988,13.6,2,0,0,23,26,0,9,9,30,0,0,0,200,26,11,70.3
Wesley Saïd,FRA,FW,Dijon,Ligue 1,22,1995,20.4,4,0,0,40,20,7,17,15,22,1,0,0,101,0,5,0.0
Allan Saint-Maximin,FRA,MF,Monaco,Ligue 1,20,1997,0.2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0.0
Allan Saint-Maximin,FRA,FW,Nice,Ligue 1,20,1997,25.0,1,0,0,8,42,5,78,21,9,2,0,0,119,5,4,55.6
Henri Saivet,SEN,MF,Newcastle Utd,Premier League,26,1990,0.9,0,0,0,1,0,0,0,2,5,0,0,0,17,4,2,66.7
Gōtoku Sakai,JPN,DF,Hamburger SV,Bundesliga,26,1991,25.4,2,0,0,32,31,0,35,31,35,0,1,0,352,31,35,47.0
Hiroki Sakai,JPN,DF,Marseille,Ligue 1,27,1990,28.0,1,0,0,25,28,2,36,44,33,0,1,0,263,33,20,62.3
Diafra Sakho,SEN,FW,Rennes,Ligue 1,27,1989,8.6,1,0,0,17,10,10,3,1,3,0,0,0,30,5,24,17.2
Diafra Sakho,SEN,FW,West Ham,Premier League,27,1989,3.4,2,0,0,3,6,5,4,1,6,1,0,0,10,16,28,36.4
Mamadou Sakho,FRA,DF,Crystal Palace,Premier League,27,1990,17.8,1,0,0,5,10,0,0,39,9,0,0,0,195,48,29,62.3
Bakary Sako,MLI,FW,Crystal Palace,Premier League,29,1988,5.3,0,0,0,10,8,4,19,0,4,0,0,0,37,14,20,41.2
Emiliano Sala,ARG,FW,Nantes,Ligue 1,26,1990,33.7,4,1,1,50,62,34,11,16,8,0,0,0,151,41,77,34.7
Jacopo Sala,ITA,DF,Sampdoria,Serie A,25,1991,11.0,1,1,0,12,15,0,15,6,10,0,1,0,115,6,8,42.9
Mohamed Salah,EGY,FW,Liverpool,Premier League,25,1992,32.3,1,0,0,14,40,18,50,13,13,1,0,0,218,19,58,24.7
Bartosz Salamon,POL,DF,SPAL,Serie A,26,1991,19.2,5,0,0,26,15,2,6,29,27,0,0,1,211,56,22,71.8
Carlos Salcedo,MEX,DF,Eint Frankfurt,Bundesliga,23,1993,17.9,5,0,0,28,14,0,3,15,19,0,0,0,258,52,21,71.2
Eddie Salcedo,ITA,MF,Genoa,Serie A,15,2001,0.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
Yannis Salibur,FRA,FW,Guingamp,Ligue 1,26,1991,16.9,4,0,0,20,42,7,41,9,9,0,0,0,75,5,4,55.6
Sejad Salihović,BIH,MF,Hamburger SV,Bundesliga,32,1984,4.1,1,0,0,9,4,0,11,4,5,0,0,0,40,5,9,35.7
Yoann Salmier,GUF,DF,Strasbourg,Ligue 1,24,1992,12.3,2,0,0,15,5,0,0,20,13,0,0,0,105,4,3,57.1
Mamadou Samassa,MLI,GK,Troyes,Ligue 1,27,1990,21.0,1,0,0,0,3,0,0,0,0,0,0,0,106,0,0,
Brice Samba,CGO,GK,Caen,Ligue 1,23,1994,3.5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,
Junior Sambia,FRA,MF,Montpellier,Ligue 1,20,1996,17.1,3,0,0,28,36,3,47,16,12,0,0,0,122,18,14,56.3
Frédéric Sammaritano,FRA,FW,Dijon,Ligue 1,31,1986,15.9,1,0,0,13,22,5,30,7,14,0,0,0,114,1,12,7.7
Sergi Samper,ESP,MF,Las Palmas,La Liga,22,1995,1.6,0,0,0,2,2,0,1,2,5,0,0,0,10,1,2,33.3
Jairo Samperio,ESP,FW,Las Palmas,La Liga,24,1993,6.2,1,0,0,12,7,3,7,2,5,0,0,0,45,3,11,21.4
Jairo Samperio,ESP,MF,Mainz 05,Bundesliga,24,1993,0.4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Mario Sampirisi,ITA,DF,Crotone,Serie A,24,1992,24.4,2,0,0,28,8,2,27,36,25,0,1,0,214,25,19,56.8
Mikel San José,ESP,MF,Athletic Club,La Liga,28,1989,23.9,5,0,0,42,11,0,11,37,32,0,0,2,295,60,39,60.6
Antonio Sanabria,PAR,FW,Betis,La Liga,21,1996,9.5,0,0,0,12,18,8,3,4,4,0,0,0,23,23,32,41.8
Renato Sanches,POR,MF,Swansea City,Premier League,19,1997,7.8,1,0,0,9,23,0,17,14,5,0,0,0,66,4,10,28.6
Alexis Sánchez,CHI,FW,Manchester Utd,Premier League,28,1988,11.6,1,0,0,13,37,10,29,19,24,1,0,0,90,5,25,16.7
Alexis Sánchez,CHI,FW,Arsenal,Premier League,28,1988,16.7,4,0,0,27,51,16,48,7,12,0,0,0,113,10,45,18.2
Carlos Sánchez,COL,MF,Fiorentina,Serie A,31,1986,4.1,2,0,0,6,2,0,0,6,4,0,0,0,66,5,9,35.7
Carlos Sánchez,COL,MF,Espanyol,La Liga,31,1986,12.5,3,0,0,27,15,0,0,10,13,0,0,0,175,16,4,80.0
Davinson Sánchez,COL,DF,Tottenham,Premier League,21,1996,28.2,1,1,0,25,20,0,2,44,20,0,0,1,352,78,65,54.5
Sergio Sánchez,ESP,DF,Espanyol,La Liga,31,1986,1.1,1,0,0,3,0,0,1,3,2,0,0,0,7,2,1,66.7
Víctor Sánchez,ESP,DF,Espanyol,La Liga,29,1987,27.3,13,0,0,81,57,0,44,61,54,0,0,0,302,46,23,66.7
Jadon Sancho,ENG,FW,Dortmund,Bundesliga,17,2000,7.7,0,0,0,1,9,1,15,6,5,0,0,0,57,3,14,17.6
Sandro,BRA,MF,Benevento,Serie A,28,1989,12.8,4,0,0,26,14,2,1,9,20,0,0,0,124,15,13,53.6
Alex Sandro,BRA,DF,Juventus,Serie A,26,1991,23.5,8,0,0,56,31,5,84,18,35,0,1,0,237,45,22,67.2
Arona Sané,SEN,MF,Atlético Madrid,La Liga,22,1995,0.7,0,0,0,1,1,0,0,0,1,0,0,0,1,2,1,66.7
Lamine Sané,SEN,DF,Werder Bremen,Bundesliga,30,1987,8.7,1,0,0,6,10,1,0,8,11,0,0,0,128,15,7,68.2
Leroy Sané,GER,FW,Manchester City,Premier League,21,1996,26.9,4,0,0,27,35,7,80,22,25,0,0,0,163,15,21,41.7
Salif Sané,SEN,DF,Hannover 96,Bundesliga,26,1990,32.0,6,0,0,38,41,1,4,31,35,0,1,0,514,175,23,88.4
Ibrahim Sangaré,CIV,MF,Toulouse,Ligue 1,19,1997,17.6,5,0,0,46,23,0,12,16,44,0,1,0,218,16,8,66.7
Younousse Sankharé,SEN,MF,Bordeaux,Ligue 1,27,1989,20.9,5,0,0,34,37,5,6,26,14,0,1,0,140,10,13,43.5
Baissama Sankoh,GUI,MF,Caen,Ligue 1,25,1992,17.1,3,0,0,31,32,0,2,25,17,0,0,0,237,19,10,65.5
Siriki Sanogo,CIV,MF,Benevento,Serie A,15,2001,0.4,0,0,0,1,0,0,0,0,1,0,0,0,4,2,0,100.0
Yaya Sanogo,FRA,FW,Toulouse,Ligue 1,24,1993,16.8,6,0,0,54,40,13,6,7,5,1,0,0,67,30,30,50.0
Morgan Sanson,FRA,MF,Marseille,Ligue 1,22,1994,24.1,8,0,0,51,65,7,53,28,28,1,0,0,171,7,15,31.8
Nicola Sansone,ITA,FW,Villarreal,La Liga,25,1991,7.1,1,0,0,4,12,9,13,0,6,1,0,0,24,1,6,14.3
Baptiste Santamaria,FRA,MF,Angers,Ligue 1,22,1995,28.8,6,0,0,51,48,1,14,46,36,0,0,0,350,21,16,56.8
Ivan Santini,CRO,FW,Caen,Ligue 1,28,1989,30.9,3,0,0,82,51,20,4,7,11,2,0,0,112,51,72,41.5
Davide Santon,ITA,DF,Inter,Serie A,26,1991,9.3,2,0,0,11,11,0,14,7,14,0,1,0,108,21,11,65.6
Christian Santos,VEN,FW,Alavés,La Liga,29,1988,4.8,3,1,1,19,0,1,3,3,1,0,0,0,21,44,45,49.4
Douglas Santos,BRA,DF,Hamburger SV,Bundesliga,23,1994,26.4,6,0,0,41,23,1,66,33,51,0,0,0,348,40,40,50.0
Samir Santos,BRA,DF,Udinese,Serie A,22,1994,28.5,7,1,0,37,42,1,16,34,41,0,0,2,271,45,21,68.2
Antonio Santurro,DOM,GK,Bologna,Serie A,25,1992,1.0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,
Riccardo Saponara,ITA,MF,Fiorentina,Serie A,25,1991,10.0,3,0,0,16,21,1,13,2,9,0,0,0,68,7,8,46.7
Pablo Sarabia,ESP,FW,Sevilla,La Liga,25,1992,26.6,8,1,1,54,41,21,78,31,15,0,0,0,187,9,27,25.0
Yusuf Sari,TUR,FW,Marseille,Ligue 1,18,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bouna Sarr,SEN,DF,Marseille,Ligue 1,25,1992,19.9,5,0,0,38,26,4,65,27,40,1,0,0,235,22,12,64.7
Ismaila Sarr,SEN,FW,Rennes,Ligue 1,19,1998,20.6,2,0,0,19,67,20,42,12,15,2,0,0,104,8,12,40.0
Malang Sarr,FRA,DF,Nice,Ligue 1,18,1999,14.7,1,0,0,16,15,0,6,25,11,0,1,0,124,18,9,66.7
Imanol Sarriegi,ESP,MF,Eibar,La Liga,22,1995,0.5,1,0,0,2,0,0,0,1,1,0,0,0,5,0,0,
Marco Sau,ITA,FW,Cagliari,Serie A,29,1987,14.6,2,0,0,18,29,13,9,4,13,2,0,0,90,6,22,21.4
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,26,1991,25.5,6,0,0,25,8,0,2,44,13,0,0,0,216,58,19,75.3
Gianluca Scamacca,ITA,FW,Sassuolo,Serie A,18,1999,0.3,0,0,0,1,1,0,0,0,0,0,0,0,2,2,1,66.7
Fabian Schär,SUI,DF,La Coruña,La Liga,25,1991,24.7,10,0,0,44,23,3,3,40,31,0,0,0,245,45,30,60.0
Ezequiel Schelotto,ITA,DF,Brighton,Premier League,28,1989,14.6,3,0,0,11,10,0,29,21,12,0,0,0,109,32,19,62.7
Pasquale Schiattarella,ITA,MF,SPAL,Serie A,30,1987,22.1,12,0,0,28,58,1,27,14,29,0,0,0,216,13,13,50.0
Eros Schiavon,ITA,MF,SPAL,Serie A,34,1983,4.3,4,0,0,10,3,0,5,1,8,0,0,0,28,2,9,18.2
Patrik Schick,CZE,FW,Roma,Serie A,21,1996,11.0,0,0,0,20,24,3,6,1,7,0,0,0,49,23,26,46.9
Julian Schieber,GER,MF,Hertha BSC,Bundesliga,28,1989,0.6,0,0,0,2,1,0,0,0,1,0,0,0,5,5,0,100.0
Christopher Schindler,GER,DF,Huddersfield,Premier League,27,1990,36.3,7,2,1,32,22,1,3,64,58,0,0,0,351,179,95,65.3
Sven Schipplock,GER,FW,Hamburger SV,Bundesliga,28,1988,3.8,0,0,0,9,11,0,1,1,3,0,0,0,18,18,18,50.0
Jeffrey Schlupp,GHA,DF,Crystal Palace,Premier League,24,1992,19.4,3,0,0,20,9,0,21,33,32,0,0,0,183,42,52,44.7
Kasper Schmeichel,DEN,GK,Leicester City,Premier League,30,1986,32.9,3,0,0,0,4,0,0,1,0,0,0,1,194,0,0,
Marcel Schmelzer,GER,DF,Dortmund,Bundesliga,29,1988,16.6,3,0,0,20,26,0,21,26,25,0,0,0,180,42,33,56.0
Jonathan Schmid,FRA,DF,Augsburg,Bundesliga,27,1990,16.4,1,0,0,14,16,1,33,7,14,0,0,0,136,21,14,60.0
Manuel Schmiedebach,GER,MF,Hannover 96,Bundesliga,28,1988,1.8,1,0,0,3,1,0,1,3,2,0,0,0,22,0,5,0.0
Benno Schmitz,GER,DF,RB Leipzig,Bundesliga,22,1994,0.9,0,0,0,2,1,0,3,0,1,0,0,0,10,1,0,100.0
Morgan Schneiderlin,FRA,MF,Everton,Premier League,27,1989,23.7,5,2,1,50,21,0,5,60,46,0,1,0,298,43,33,56.6
Alessandro Schöpf,AUT,DF,Schalke 04,Bundesliga,23,1994,9.0,3,0,0,28,15,1,10,10,19,0,0,0,84,6,9,40.0
Nico Schulz,GER,DF,Hoffenheim,Bundesliga,24,1993,19.8,3,0,0,21,24,4,71,13,23,1,0,0,167,9,24,27.3
André Schürrle,GER,FW,Dortmund,Bundesliga,26,1990,13.7,0,0,0,13,14,11,33,9,11,0,0,0,69,20,23,46.5
Julian Schuster,GER,DF,Freiburg,Bundesliga,32,1985,14.5,1,0,0,9,11,0,15,10,9,0,2,2,148,15,10,60.0
Pirmin Schwegler,SUI,MF,Hannover 96,Bundesliga,30,1987,25.8,10,0,0,67,56,0,28,36,45,0,0,0,372,38,19,66.7
Alexander Schwolow,GER,GK,Freiburg,Bundesliga,25,1992,32.3,0,0,0,0,1,0,0,0,0,0,0,1,173,0,0,
Simone Scuffet,ITA,GK,Udinese,Serie A,21,1996,6.0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,0,
Sergio Segura García,ESP,DF,Leganés,La Liga,21,1995,0.3,0,0,0,0,0,0,0,1,2,0,0,0,,,,
Ernest Seka,GUI,DF,Strasbourg,Ligue 1,30,1987,24.2,4,1,0,32,10,2,20,39,36,0,0,0,278,21,11,65.6
Vahid Selimović,LUX,DF,Metz,Ligue 1,20,1997,11.7,4,1,1,22,7,0,0,16,8,0,0,1,114,4,8,33.3
Davie Selke,GER,FW,Hertha BSC,Bundesliga,22,1995,21.0,4,0,0,59,51,11,12,5,7,4,0,0,91,105,121,46.5
Ole Selnæs,NOR,MF,Saint-Étienne,Ligue 1,23,1994,22.9,9,0,0,43,16,0,11,28,40,1,0,0,275,9,7,56.3
Nélson Semedo,POR,DF,Barcelona,La Liga,23,1993,16.6,1,0,0,13,22,3,25,25,19,1,0,0,144,8,7,53.3
Rúben Semedo,POR,DF,Villarreal,La Liga,23,1994,2.6,0,0,0,1,1,0,1,7,3,0,0,0,13,6,3,66.7
Stefano Sensi,ITA,MF,Sassuolo,Serie A,21,1995,11.6,2,0,0,19,30,0,15,11,21,1,0,0,137,3,8,27.3
Luigi Sepe,ITA,GK,Napoli,Serie A,26,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Suat Serdar,GER,MF,Mainz 05,Bundesliga,20,1997,18.9,3,0,0,39,31,0,4,20,35,0,0,0,213,23,19,54.8
Jean Seri,CIV,MF,Nice,Ligue 1,26,1991,29.1,5,0,0,26,64,0,48,31,15,2,0,0,221,10,7,58.8
Julien Serrano,FRA,DF,Monaco,Ligue 1,19,1998,3.1,1,0,0,2,4,0,15,3,1,0,0,0,26,2,4,33.3
Grégory Sertic,FRA,DF,Marseille,Ligue 1,27,1989,3.9,1,0,0,13,3,0,0,7,2,0,1,0,39,0,1,0.0
Stéphane Sessègnon,BEN,MF,Montpellier,Ligue 1,33,1984,10.9,1,0,0,8,22,0,11,2,1,0,0,0,91,3,3,50.0
Lee Seung-woo,KOR,MF,Hellas Verona,Serie A,19,1998,4.0,4,0,0,9,9,0,3,2,3,0,0,0,33,0,8,0.0
Stephan El Shaarawy,ITA,FW,Roma,Serie A,24,1992,23.9,1,0,0,15,28,15,29,20,15,0,0,0,155,9,19,32.1
Meritan Shabani,ALB,FW,Bayern Munich,Bundesliga,18,1999,0.6,0,0,0,0,1,1,0,0,1,0,0,0,4,0,2,0.0
Xherdan Shaqiri,SUI,FW,Stoke City,Premier League,25,1991,33.8,5,0,0,32,53,15,101,30,16,0,0,0,209,10,32,23.8
Luke Shaw,ENG,DF,Manchester Utd,Premier League,22,1995,8.8,2,0,0,7,9,0,16,9,11,0,0,0,97,24,25,49.0
Ryan Shawcross,ENG,DF,Stoke City,Premier League,29,1987,26.3,2,0,0,30,20,4,0,35,23,0,1,1,233,156,74,67.8
Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,25,1992,25.2,3,3,1,24,11,0,33,44,24,0,0,0,297,20,16,55.6
Gaku Shibasaki,JPN,MF,Getafe,La Liga,25,1992,11.1,2,0,0,30,14,5,12,13,9,0,0,0,87,8,28,22.2
Djibril Sidibé,FRA,DF,Monaco,Ligue 1,25,1992,23.9,4,0,0,38,39,0,48,48,31,0,1,0,252,24,9,72.7
Sidnei,BRA,DF,La Coruña,La Liga,27,1989,19.8,4,0,0,15,16,0,4,42,23,0,0,0,208,44,27,62.0
Jaime Sierra Mateos,ESP,FW,Leganés,La Liga,19,1998,0.3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,
Vincent Sierro,SUI,MF,Freiburg,Bundesliga,21,1995,2.4,0,0,0,9,3,0,4,3,5,0,0,0,23,3,2,60.0
Gylfi Sigurðsson,ISL,MF,Everton,Premier League,27,1989,25.1,2,0,0,26,16,1,54,24,24,0,0,0,196,22,54,28.9
Kolbeinn Sigþórsson,ISL,FW,Nantes,Ligue 1,27,1990,0.3,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,50.0
Adrien Silva,POR,MF,Leicester City,Premier League,28,1989,8.5,3,0,0,14,10,0,3,18,15,0,0,0,95,13,17,43.3
André Silva,POR,FW,Milan,Serie A,21,1995,10.4,0,0,0,19,19,6,8,2,5,0,0,0,58,12,26,31.6
Bernardo Silva,POR,FW,Manchester City,Premier League,22,1994,17.0,0,0,0,13,32,0,55,13,20,1,0,0,122,2,21,8.7
David Silva,ESP,MF,Manchester City,Premier League,31,1986,27.0,5,0,0,27,48,4,51,22,23,0,0,0,208,15,14,51.7
Gabriel Silva,BRA,DF,Saint-Étienne,Ligue 1,26,1991,23.1,2,1,0,40,45,3,37,34,16,1,0,0,183,12,9,57.1
Jonathan Silva,ARG,DF,Roma,Serie A,23,1994,1.2,0,0,0,2,0,0,4,1,0,0,0,0,12,1,2,33.3
Thiago Silva,BRA,DF,Paris S-G,Ligue 1,32,1984,23.5,5,0,0,26,12,0,2,22,21,0,1,0,240,22,3,88.0
Matías Silvestre,ARG,DF,Sampdoria,Serie A,32,1984,34.0,3,0,0,17,13,2,3,12,9,0,0,1,356,56,42,57.1
Marco Silvestri,ITA,GK,Hellas Verona,Serie A,26,1991,2.0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,
Giovanni Simeone,ARG,FW,Fiorentina,Serie A,22,1995,33.3,3,0,0,61,60,37,15,8,35,0,0,0,120,41,129,24.1
Lorenco Šimić,CRO,DF,SPAL,Serie A,21,1996,3.5,1,0,0,4,0,0,0,10,2,0,0,0,32,11,6,64.7
Stefan Simić,CZE,DF,Crotone,Serie A,22,1995,6.2,2,0,0,10,12,0,0,5,5,0,0,0,75,13,8,61.9
David Simón,ESP,DF,Las Palmas,La Liga,28,1988,8.0,3,0,0,17,13,1,23,15,15,0,0,0,79,6,10,37.5
Danny Simpson,ENG,DF,Leicester City,Premier League,30,1987,25.6,4,0,0,28,13,0,15,49,22,0,1,0,230,46,49,48.4
Jack Simpson,ENG,DF,Bournemouth,Premier League,20,1996,0.8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0
Josh Sims,ENG,FW,Southampton,Premier League,20,1997,1.8,0,0,0,1,1,2,3,2,3,0,0,0,13,5,6,45.5
Jerome Sinclair,ENG,FW,Watford,Premier League,20,1996,0.3,0,0,0,1,0,0,0,2,0,0,0,0,3,0,1,0.0
Giovanni Sio,CIV,FW,Montpellier,Ligue 1,28,1989,24.4,5,1,0,63,40,28,30,7,9,0,0,0,84,26,35,42.6
Dimitris Siovas,GRE,DF,Leganés,La Liga,28,1988,22.9,9,1,1,30,15,2,4,69,31,0,0,0,280,61,31,66.3
Tobias Sippel,GER,GK,M'Gladbach,Bundesliga,29,1988,4.8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,
Salvatore Sirigu,ITA,GK,Torino,Serie A,30,1987,37.0,2,0,0,0,4,0,0,0,0,0,0,0,215,0,0,
Moussa Sissoko,FRA,MF,Tottenham,Premier League,27,1989,15.4,3,0,0,23,12,3,29,13,15,0,0,0,148,27,20,57.4
Pione Sisto,DEN,FW,Celta Vigo,La Liga,22,1995,28.0,2,0,0,21,88,10,61,18,18,0,0,0,163,6,24,20.0
Antonio Sivera,ESP,GK,Alavés,La Liga,20,1996,0.7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Ellyes Skhiri,TUN,MF,Montpellier,Ligue 1,22,1995,33.9,8,0,0,40,33,0,10,60,53,0,0,0,393,17,14,54.8
Łukasz Skorupski,POL,GK,Roma,Serie A,26,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,
Milan Škriniar,SVK,DF,Inter,Serie A,22,1995,38.0,2,0,0,45,28,0,0,19,67,0,0,1,405,60,34,63.8
Islam Slimani,ALG,FW,Leicester City,Premier League,29,1988,2.8,0,0,0,4,1,5,3,0,2,0,0,0,16,16,12,57.1
Islam Slimani,ALG,FW,Newcastle Utd,Premier League,29,1988,1.5,1,0,0,1,4,0,1,1,0,0,0,0,7,7,13,35.0
Naïm Sliti,TUN,FW,Dijon,Ligue 1,25,1992,25.4,2,0,0,22,68,10,46,16,28,2,1,0,146,6,16,27.3
Chris Smalling,ENG,DF,Manchester Utd,Premier League,27,1989,28.2,4,0,0,26,14,3,0,57,29,0,0,0,247,150,50,75.0
Adam Smith,ENG,DF,Bournemouth,Premier League,26,1991,23.0,6,0,0,24,40,1,33,46,35,0,0,0,205,19,35,35.2
Tommy Smith,ENG,DF,Huddersfield,Premier League,25,1992,21.2,7,0,0,20,17,3,49,26,21,0,1,0,203,22,20,52.4
Wesley Sneijder,NED,MF,Nice,Ligue 1,33,1984,4.4,0,0,0,4,4,0,11,2,1,0,0,0,15,0,0,
Cédric Soares,POR,DF,Southampton,Premier League,25,1991,31.0,3,0,0,17,20,3,105,35,25,0,0,0,248,38,66,36.5
Ramadan Sobhi,EGY,FW,Stoke City,Premier League,20,1997,13.8,2,0,0,15,19,3,14,13,25,0,0,0,98,13,23,36.1
Rubén Sobrino,ESP,FW,Alavés,La Liga,25,1992,16.3,5,0,0,44,41,6,16,9,16,0,0,0,103,29,54,34.9
Alexander Søderlund,NOR,FW,Saint-Étienne,Ligue 1,29,1987,4.0,0,1,0,12,4,5,1,2,0,0,0,0,15,3,6,33.3
Dominic Solanke,ENG,FW,Liverpool,Premier League,19,1997,6.6,0,0,0,12,5,2,1,1,4,0,0,0,35,28,52,35.0
Carlos Soler,ESP,MF,Valencia,La Liga,20,1997,26.3,4,0,0,60,43,1,48,14,26,0,0,0,184,6,22,21.4
Somália,BRA,MF,Toulouse,Ligue 1,28,1988,22.2,2,0,0,24,53,2,28,37,38,0,0,0,182,12,21,36.4
Yann Sommer,SUI,GK,M'Gladbach,Bundesliga,28,1988,29.2,1,0,0,0,3,0,0,0,0,0,0,0,129,0,0,
Kévin Soni,CMR,MF,Girona,La Liga,19,1998,0.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,
Jérémy Sorbon,FRA,DF,Guingamp,Ligue 1,33,1983,29.0,1,0,0,19,18,1,0,45,16,0,0,0,280,21,8,72.4
Frederik Sørensen,DEN,DF,Köln,Bundesliga,25,1992,22.2,9,0,0,42,13,1,7,25,33,0,0,0,250,59,27,68.6
Lasse Sørensen,DEN,MF,Stoke City,Premier League,17,1999,0.8,0,0,0,2,0,0,1,0,1,0,0,0,13,1,0,100.0
Oliver Sorg,GER,DF,Hannover 96,Bundesliga,27,1990,18.7,4,0,0,24,18,1,17,30,28,0,0,0,202,20,18,52.6
David Soria,ESP,GK,Sevilla,La Liga,24,1993,14.0,1,0,0,0,1,0,0,0,0,0,0,0,63,0,0,
Roberto Soriano,ITA,MF,Villarreal,La Liga,26,1991,12.7,3,0,0,37,37,7,11,7,14,0,0,0,92,14,21,40.0
Alexander Sørloth,NOR,FW,Crystal Palace,Premier League,21,1995,4.0,0,0,0,8,2,3,5,5,3,0,0,0,24,25,19,56.8
Stefano Sorrentino,ITA,GK,Chievo,Serie A,38,1979,38.0,2,0,0,0,8,0,0,0,0,0,0,0,197,0,0,
Pape Souaré,SEN,DF,Crystal Palace,Premier League,27,1990,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rayan Souici,FRA,FW,Saint-Étienne,Ligue 1,19,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Adama Soumaoro,FRA,DF,Lille,Ligue 1,25,1992,13.2,2,0,0,8,15,1,0,17,5,0,0,0,124,11,3,78.6
Boubakary Soumaré,FRA,MF,Lille,Ligue 1,18,1999,5.7,1,0,0,10,5,0,0,6,11,0,0,0,58,6,0,100.0
Samuel Souprayen,FRA,DF,Hellas Verona,Serie A,28,1989,17.6,2,2,1,21,13,0,11,18,19,0,1,1,185,21,19,52.5
Arnaud Souquet,FRA,DF,Nice,Ligue 1,25,1992,26.8,4,0,0,25,49,0,47,39,46,1,0,0,216,12,6,66.7
Çağlar Söyüncü,TUR,DF,Freiburg,Bundesliga,21,1996,23.9,5,2,1,27,19,2,1,35,22,0,0,0,245,55,28,66.3
Luca Sparandeo,ITA,DF,Benevento,Serie A,17,1999,0.4,1,0,0,4,0,0,0,0,0,0,1,0,4,1,3,25.0
Julián Speroni,ARG,GK,Crystal Palace,Premier League,38,1979,11.0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,
Leonardo Spinazzola,ITA,DF,Atalanta,Serie A,24,1993,16.7,1,0,0,10,10,0,47,16,8,0,1,0,166,10,12,45.5
Nicolás Spolli,ARG,DF,Genoa,Serie A,34,1983,20.0,7,0,0,31,29,0,1,18,17,0,0,0,207,36,19,65.5
Marco Sportiello,ITA,GK,Fiorentina,Serie A,25,1992,35.6,0,1,0,0,6,0,0,0,0,0,0,0,161,0,0,
Bassem Srarfi,TUN,FW,Nice,Ligue 1,20,1997,9.7,1,0,0,18,22,4,9,11,6,1,0,0,57,3,3,50.0
Kostas Stafylidis,GRE,DF,Stoke City,Premier League,23,1993,3.7,0,0,0,5,3,1,7,9,3,0,0,0,31,6,3,66.7
Kostas Stafylidis,GRE,DF,Augsburg,Bundesliga,23,1993,0.4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
Benjamin Stambouli,FRA,DF,Schalke 04,Bundesliga,26,1990,24.4,4,0,0,48,18,0,3,36,53,0,2,1,278,35,31,53.0
Junior Stanislas,ENG,MF,Bournemouth,Premier League,27,1989,14.3,1,0,0,8,4,1,21,12,8,0,0,0,111,7,28,20.0
