Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
César Azpilicueta,ESP,DF,Chelsea,Premier League,27,1989,37.0,2,14,4,28.6,0.38,0.11,0.14,0.50,19.6,0,0,0,1.4,1.4,0.10,+0.6,+0.6
Ludovic Baal,GUF,DF,Rennes,Ligue 1,31,1986,12.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Khouma Babacar,SEN,FW,Sassuolo,Serie A,24,1993,8.3,2,25,4,16.0,3.00,0.48,0.04,0.25,15.8,1,1,1,3.4,2.6,0.10,-1.4,-1.6
Khouma Babacar,SEN,FW,Fiorentina,Serie A,24,1993,5.0,4,23,12,52.2,4.62,2.41,0.09,0.17,16.3,0,2,2,4.7,3.2,0.14,-0.7,-1.2
Carlos Bacca,COL,FW,Villarreal,La Liga,30,1986,27.7,15,72,34,47.2,2.60,1.23,0.19,0.41,14.9,0,1,1,12.5,11.7,0.16,+2.5,+2.3
Milan Badelj,CRO,MF,Fiorentina,Serie A,28,1989,26.1,2,34,6,17.6,1.30,0.23,0.06,0.33,19.5,0,0,0,1.9,1.9,0.06,+0.1,+0.1
Holger Badstuber,GER,DF,Stuttgart,Bundesliga,28,1989,24.1,2,8,5,62.5,0.33,0.21,0.25,0.40,9.5,0,0,0,1.3,1.3,0.16,+0.7,+0.7
Dylan Bahamboula,CGO,MF,Dijon,Ligue 1,22,1995,0.3,0,1,1,100.0,3.00,3.00,0.00,0.00,21.2,0,0,0,0.0,0.0,0.03,0.0,0.0
Farès Bahlouli,FRA,MF,Lille,Ligue 1,22,1995,3.4,1,4,2,50.0,1.17,0.59,0.25,0.50,19.6,0,0,0,0.3,0.3,0.09,+0.7,+0.7
Stéphane Bahoken,CMR,FW,Strasbourg,Ligue 1,25,1992,18.5,7,39,16,41.0,2.11,0.87,0.18,0.44,14.2,0,0,0,6.4,6.4,0.16,+0.6,+0.6
Daniel Baier,GER,MF,Augsburg,Bundesliga,33,1984,28.2,0,28,5,17.9,0.99,0.18,0.00,0.00,25.1,0,0,0,0.8,0.8,0.03,-0.8,-0.8
Leon Bailey,JAM,FW,Leverkusen,Bundesliga,19,1997,24.6,9,76,26,34.2,3.09,1.06,0.12,0.35,20.0,9,0,0,6.7,6.7,0.09,+2.3,+2.3
Eric Bailly,CIV,DF,Manchester Utd,Premier League,23,1994,11.1,1,3,1,33.3,0.27,0.09,0.33,1.00,4.4,0,0,0,1.0,1.0,0.32,0.0,0.0
Leighton Baines,ENG,DF,Everton,Premier League,32,1984,21.2,2,5,2,40.0,0.24,0.09,0.00,0.00,24.8,2,2,2,2.0,0.4,0.09,0.0,-0.4
Riad Bajić,BIH,FW,Udinese,Serie A,23,1994,0.9,0,2,1,50.0,2.25,1.13,0.00,0.00,10.0,0,0,0,0.2,0.2,0.10,-0.2,-0.2
Marvin Bakalorz,GER,MF,Hannover 96,Bundesliga,27,1989,22.8,0,22,5,22.7,0.96,0.22,0.00,0.00,19.2,0,0,0,1.5,1.5,0.07,-1.5,-1.5
Cédric Bakambu,COD,FW,Villarreal,La Liga,26,1991,14.0,9,31,15,48.4,2.21,1.07,0.26,0.53,14.5,0,1,1,5.6,4.9,0.16,+3.4,+3.1
Tiemoué Bakayoko,FRA,MF,Chelsea,Premier League,22,1994,23.6,2,42,8,19.0,1.78,0.34,0.05,0.25,17.4,0,0,0,3.5,3.5,0.08,-1.5,-1.5
Zakaria Bakkali,BEL,FW,La Coruña,La Liga,21,1996,10.1,0,25,6,24.0,2.48,0.59,0.00,0.00,19.8,0,0,0,1.3,1.3,0.05,-1.3,-1.3
Ridle Baku,GER,MF,Mainz 05,Bundesliga,19,1998,2.6,2,5,3,60.0,1.93,1.16,0.40,0.67,20.4,0,0,0,0.8,0.8,0.16,+1.2,+1.2
Keita Baldé,SEN,FW,Monaco,Ligue 1,22,1995,16.4,8,33,11,33.3,2.02,0.67,0.24,0.73,13.7,0,0,0,5.6,5.6,0.17,+2.4,+2.4
Sam Baldock,ENG,MF,Brighton,Premier League,28,1989,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gareth Bale,WAL,FW,Real Madrid,La Liga,28,1989,20.0,16,75,31,41.3,3.75,1.55,0.20,0.48,15.2,4,1,1,10.2,9.4,0.13,+5.8,+5.6
Mikel Balenziaga,ESP,DF,Athletic Club,La Liga,29,1988,17.2,0,3,0,0.0,0.17,0.00,0.00,,18.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Andrija Balić,CRO,MF,Udinese,Serie A,19,1997,12.0,0,16,3,18.8,1.33,0.25,0.00,0.00,24.8,1,0,0,0.7,0.7,0.04,-0.7,-0.7
Iván Balliu,ALB,DF,Metz,Ligue 1,25,1992,21.7,0,5,2,40.0,0.23,0.09,0.00,0.00,15.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Fodé Ballo-Touré,SEN,DF,Lille,Ligue 1,20,1997,22.8,0,4,2,50.0,0.18,0.09,0.00,0.00,14.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Florent Balmont,FRA,MF,Dijon,Ligue 1,37,1980,9.6,1,5,3,60.0,0.52,0.31,0.20,0.33,27.2,0,0,0,0.2,0.2,0.03,+0.8,+0.8
Leon Balogun,NGA,DF,Mainz 05,Bundesliga,29,1988,13.0,0,4,1,25.0,0.31,0.08,0.00,0.00,14.4,0,0,0,0.3,0.3,0.08,-0.3,-0.3
Mario Balotelli,ITA,FW,Nice,Ligue 1,26,1990,25.2,18,105,46,43.8,4.16,1.82,0.11,0.26,20.7,21,6,7,15.6,10.2,0.10,+2.4,+1.8
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,27,1990,17.0,0,4,1,25.0,0.23,0.06,0.00,0.00,28.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Jonathan Bamba,FRA,FW,Saint-Étienne,Ligue 1,21,1996,28.6,7,68,22,32.4,2.38,0.77,0.04,0.14,21.0,5,4,4,9.1,6.1,0.09,-2.1,-3.1
Yacine Bammou,MAR,MF,Nantes,Ligue 1,25,1991,8.1,3,23,7,30.4,2.86,0.87,0.13,0.43,20.3,0,0,0,1.1,1.1,0.05,+1.9,+1.9
Éver Banega,ARG,MF,Sevilla,La Liga,29,1988,26.7,3,37,10,27.0,1.39,0.38,0.00,0.00,26.8,4,3,3,3.8,1.5,0.04,-0.8,-1.5
Mattia Bani,ITA,DF,Chievo,Serie A,23,1993,14.6,0,3,0,0.0,0.21,0.00,0.00,,5.4,0,0,0,0.3,0.3,0.11,-0.3,-0.3
Beni Baningime,COD,MF,Everton,Premier League,18,1998,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Léo Baptistão,BRA,FW,Espanyol,La Liga,24,1992,29.7,8,79,26,32.9,2.66,0.87,0.10,0.31,15.3,0,0,0,10.3,10.3,0.13,-2.3,-2.3
Sekou Baradji,FRA,MF,Amiens,Ligue 1,33,1984,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Antonín Barák,CZE,MF,Udinese,Serie A,22,1994,30.1,7,40,22,55.0,1.33,0.73,0.18,0.32,19.7,0,0,0,3.5,3.5,0.09,+3.5,+3.5
Andrea Barberis,ITA,MF,Crotone,Serie A,23,1993,33.7,2,23,8,34.8,0.68,0.24,0.09,0.25,22.0,8,0,0,1.5,1.5,0.07,+0.5,+0.5
Mariano Barbosa,ARG,GK,Villarreal,La Liga,33,1984,12.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Enis Bardhi,MKD,MF,Levante,La Liga,22,1995,17.6,9,38,13,34.2,2.16,0.74,0.24,0.69,23.4,16,0,0,2.7,2.7,0.07,+6.3,+6.3
Phil Bardsley,SCO,DF,Burnley,Premier League,32,1985,12.5,0,2,2,100.0,0.16,0.16,0.00,0.00,33.6,0,0,0,0.0,0.0,0.01,0.0,0.0
Nicolò Barella,ITA,MF,Cagliari,Serie A,20,1997,32.8,6,33,8,24.2,1.01,0.24,0.09,0.38,27.5,0,3,3,3.3,1.1,0.03,+2.7,+1.9
Philipp Bargfrede,GER,MF,Werder Bremen,Bundesliga,28,1989,20.7,1,15,4,26.7,0.73,0.19,0.07,0.25,25.4,0,0,0,0.5,0.5,0.03,+0.5,+0.5
Ross Barkley,ENG,MF,Chelsea,Premier League,23,1993,1.4,0,2,2,100.0,1.40,1.40,0.00,0.00,11.5,0,0,0,0.5,0.5,0.24,-0.5,-0.5
Aymen Barkok,MAR,MF,Eint Frankfurt,Bundesliga,19,1998,3.5,0,3,0,0.0,0.86,0.00,0.00,,21.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Ashley Barnes,ENG,FW,Burnley,Premier League,27,1989,24.1,9,59,23,39.0,2.45,0.96,0.15,0.39,14.6,0,0,0,5.9,5.9,0.10,+3.1,+3.1
Harvey Barnes,ENG,MF,Leicester City,Premier League,19,1997,0.1,0,1,0,0.0,9.00,0.00,0.00,,8.1,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Antonio Barragán,ESP,DF,Betis,La Liga,30,1987,26.4,0,8,3,37.5,0.30,0.11,0.00,0.00,20.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Antonio Barreca,ITA,DF,Torino,Serie A,22,1995,5.2,0,1,0,0.0,0.19,0.00,0.00,,22.0,0,0,0,0.0,0.0,0.03,0.0,0.0
Édgar Barreto,PAR,MF,Sampdoria,Serie A,33,1984,21.8,1,20,6,30.0,0.92,0.27,0.05,0.17,20.2,0,0,0,1.3,1.3,0.06,-0.3,-0.3
Barri,ESP,MF,Getafe,La Liga,21,1995,1.3,0,1,1,100.0,0.80,0.80,0.00,0.00,17.1,0,0,0,0.1,0.1,0.12,-0.1,-0.1
Musa Barrow,GAM,FW,Atalanta,Serie A,18,1998,4.9,3,26,14,53.8,5.28,2.84,0.12,0.21,15.1,0,0,0,3.0,3.0,0.11,0.0,0.0
Gareth Barry,ENG,MF,West Brom,Premier League,36,1981,21.4,1,15,5,33.3,0.70,0.23,0.07,0.20,18.4,1,0,0,1.1,1.1,0.07,-0.1,-0.1
Fin Bartels,GER,FW,Werder Bremen,Bundesliga,30,1987,12.5,2,22,9,40.9,1.77,0.72,0.09,0.22,15.7,0,0,0,3.0,3.0,0.14,-1.0,-1.0
Kyle Bartley,ENG,DF,Swansea City,Premier League,26,1991,2.6,0,2,0,0.0,0.77,0.00,0.00,,7.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Marc Bartra,ESP,DF,Dortmund,Bundesliga,26,1991,9.0,2,7,3,42.9,0.78,0.33,0.29,0.67,22.2,0,0,0,0.4,0.4,0.06,+1.6,+1.6
Marc Bartra,ESP,DF,Betis,La Liga,26,1991,15.8,1,10,4,40.0,0.63,0.25,0.10,0.25,18.8,0,0,0,0.8,0.8,0.08,+0.2,+0.2
Andrea Barzagli,ITA,DF,Juventus,Serie A,36,1981,16.1,0,1,0,0.0,0.06,0.00,0.00,,22.0,0,0,0,0.0,0.0,0.05,0.0,0.0
Daniele Baselli,ITA,MF,Torino,Serie A,25,1992,28.0,4,35,9,25.7,1.25,0.32,0.11,0.44,17.6,0,0,0,3.7,3.7,0.11,+0.3,+0.3
Nicolas Basin,FRA,DF,Metz,Ligue 1,19,1998,3.5,1,2,1,50.0,0.58,0.29,0.50,1.00,23.6,0,0,0,0.2,0.2,0.12,+0.8,+0.8
Dušan Basta,SRB,DF,Lazio,Serie A,32,1984,8.6,0,9,3,33.3,1.05,0.35,0.00,0.00,20.0,0,0,0,0.6,0.6,0.07,-0.6,-0.6
Gil Bastião Dias,POR,FW,Monaco,Ligue 1,20,1996,0.1,0,1,0,0.0,11.25,0.00,0.00,,23.3,0,0,0,0.0,0.0,0.02,0.0,0.0
Gil Bastião Dias,POR,FW,Fiorentina,Serie A,20,1996,13.2,2,30,10,33.3,2.27,0.76,0.07,0.20,16.8,0,0,0,2.8,2.8,0.09,-0.8,-0.8
Samuel Bastien,COD,MF,Chievo,Serie A,20,1996,15.1,1,15,5,33.3,1.00,0.33,0.07,0.20,21.9,0,0,0,0.7,0.7,0.05,+0.3,+0.3
Borja Bastón,ESP,FW,Málaga,La Liga,24,1992,10.9,2,23,8,34.8,2.10,0.73,0.04,0.13,15.0,0,1,2,4.2,2.7,0.12,-2.2,-1.7
Alessandro Bastoni,ITA,DF,Atalanta,Serie A,18,1999,1.0,0,1,0,0.0,0.99,0.00,0.00,,13.2,0,0,0,0.0,0.0,0.04,0.0,0.0
Bastos,ANG,DF,Lazio,Serie A,26,1991,15.6,4,10,4,40.0,0.64,0.26,0.40,1.00,11.4,0,0,0,2.9,2.9,0.29,+1.1,+1.1
Michy Batshuayi,BEL,FW,Chelsea,Premier League,23,1993,4.0,2,13,5,38.5,3.25,1.25,0.15,0.40,17.7,0,0,0,0.8,0.8,0.06,+1.2,+1.2
Michy Batshuayi,BEL,FW,Dortmund,Bundesliga,23,1993,9.3,7,29,14,48.3,3.11,1.50,0.24,0.50,11.3,0,0,0,5.9,5.9,0.21,+1.1,+1.1
Moritz Bauer,AUT,DF,Stoke City,Premier League,25,1992,14.5,0,3,1,33.3,0.21,0.07,0.00,0.00,18.1,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Robert Bauer,GER,DF,Werder Bremen,Bundesliga,22,1995,10.6,0,2,0,0.0,0.19,0.00,0.00,,33.7,0,0,0,0.0,0.0,0.01,0.0,0.0
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,27,1990,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Timo Baumgartl,GER,DF,Stuttgart,Bundesliga,21,1996,29.0,0,7,1,14.3,0.24,0.03,0.00,0.00,11.9,0,0,0,0.6,0.6,0.08,-0.6,-0.6
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,29,1988,15.5,1,11,4,36.4,0.71,0.26,0.09,0.25,15.8,0,0,0,0.9,0.9,0.08,+0.1,+0.1
Jon Bautista,ESP,FW,Real Sociedad,La Liga,22,1995,2.0,1,8,3,37.5,3.98,1.49,0.13,0.33,9.4,0,0,0,1.6,1.6,0.20,-0.6,-0.6
Paul Baysse,FRA,DF,Málaga,La Liga,29,1988,13.8,1,11,2,18.2,0.80,0.15,0.09,0.50,12.2,0,0,0,0.7,0.7,0.06,+0.3,+0.3
Paul Baysse,FRA,DF,Bordeaux,Ligue 1,29,1988,6.3,0,6,1,16.7,0.95,0.16,0.00,0.00,7.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6
Noah Joel Sarenren Bazee,NGA,FW,Hannover 96,Bundesliga,20,1996,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Hervé Bazile,HAI,FW,Caen,Ligue 1,27,1990,9.7,0,17,5,29.4,1.75,0.51,0.00,0.00,20.0,2,0,0,2.0,2.0,0.12,-2.0,-2.0
Riechedly Bazoer,NED,MF,Wolfsburg,Bundesliga,20,1996,6.6,0,7,2,28.6,1.06,0.30,0.00,0.00,23.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Enrico Bearzotti,ITA,DF,Hellas Verona,Serie A,20,1996,4.6,0,4,1,25.0,0.88,0.22,0.00,0.00,28.9,0,0,0,0.1,0.1,0.01,-0.1,-0.1
Claudio Beauvue,GLP,FW,Leganés,La Liga,29,1988,18.6,2,42,10,23.8,2.26,0.54,0.05,0.20,16.5,0,0,0,4.2,4.2,0.10,-2.2,-2.2
Bebé,CPV,MF,Eibar,La Liga,27,1990,4.1,0,9,1,11.1,2.22,0.25,0.00,0.00,25.1,1,0,0,0.2,0.2,0.02,-0.2,-0.2
Ihlas Bebou,TOG,MF,Hannover 96,Bundesliga,23,1994,23.8,5,50,19,38.0,2.10,0.80,0.10,0.26,18.7,0,0,0,6.0,6.0,0.12,-1.0,-1.0
Andreas Beck,GER,DF,Stuttgart,Bundesliga,30,1987,21.4,1,7,3,42.9,0.33,0.14,0.14,0.33,22.2,0,0,0,0.3,0.3,0.04,+0.7,+0.7
Henri Bedimo,CMR,DF,Marseille,Ligue 1,33,1984,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jan Bednarek,POL,DF,Southampton,Premier League,21,1996,4.7,1,1,1,100.0,0.21,0.21,1.00,1.00,7.2,0,0,0,0.2,0.2,0.24,+0.8,+0.8
Asmir Begović,BIH,GK,Bournemouth,Premier League,30,1987,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Valon Behrami,SUI,MF,Udinese,Serie A,32,1985,15.5,1,9,2,22.2,0.58,0.13,0.11,0.50,19.3,0,0,0,0.6,0.6,0.06,+0.4,+0.4
Vid Belec,SVN,GK,Sampdoria,Serie A,27,1990,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Vid Belec,SVN,GK,Benevento,Serie A,27,1990,12.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ishak Belfodil,ALG,FW,Werder Bremen,Bundesliga,25,1992,15.0,4,46,22,47.8,3.07,1.47,0.09,0.18,11.5,1,0,0,4.9,4.9,0.11,-0.9,-0.9
Stefan Bell,GER,DF,Mainz 05,Bundesliga,25,1991,24.2,1,11,5,45.5,0.45,0.21,0.09,0.20,13.8,0,0,0,1.3,1.3,0.12,-0.3,-0.3
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,27,1990,12.7,1,42,16,38.1,3.30,1.26,0.02,0.06,20.3,0,0,0,3.3,3.3,0.08,-2.3,-2.3
Héctor Bellerín,ESP,DF,Arsenal,Premier League,22,1995,33.9,2,29,8,27.6,0.86,0.24,0.07,0.25,16.8,0,0,0,2.6,2.6,0.09,-0.6,-0.6
François Bellugou,FRA,MF,Troyes,Ligue 1,30,1987,24.2,0,1,0,0.0,0.04,0.00,0.00,,5.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Andrea Belotti,ITA,FW,Torino,Serie A,23,1993,29.8,10,86,28,32.6,2.88,0.94,0.12,0.36,13.6,0,0,2,11.3,9.8,0.12,-1.3,+0.2
Chaouki Ben Saada,TUN,FW,Troyes,Ligue 1,33,1984,3.8,0,9,2,22.2,2.37,0.53,0.00,0.00,23.5,1,0,0,0.3,0.3,0.03,-0.3,-0.3
Wissam Ben Yedder,FRA,FW,Sevilla,La Liga,26,1990,18.9,9,49,26,53.1,2.59,1.38,0.16,0.31,11.6,1,1,1,10.2,9.5,0.19,-1.2,-0.5
Diego Benaglio,SUI,GK,Monaco,Ligue 1,33,1983,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ahmad Benali,LBY,MF,Crotone,Serie A,25,1992,9.0,1,5,3,60.0,0.55,0.33,0.20,0.33,10.9,0,0,0,1.1,1.1,0.23,-0.1,-0.1
Yohan Benalouane,TUN,DF,Leicester City,Premier League,30,1987,1.0,0,2,1,50.0,2.00,1.00,0.00,0.00,17.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Marco Benassi,ITA,MF,Fiorentina,Serie A,22,1994,30.9,5,75,27,36.0,2.43,0.87,0.07,0.19,20.0,0,0,0,4.9,4.9,0.07,+0.1,+0.1
Medhi Benatia,MAR,DF,Juventus,Serie A,30,1987,19.5,2,14,4,28.6,0.72,0.21,0.14,0.50,9.6,0,0,0,2.5,2.5,0.19,-0.5,-0.5
Lars Bender,GER,DF,Leverkusen,Bundesliga,28,1989,17.7,2,22,5,22.7,1.24,0.28,0.09,0.40,15.4,0,0,0,1.7,1.7,0.08,+0.3,+0.3
Sven Bender,GER,DF,Leverkusen,Bundesliga,28,1989,26.1,2,15,6,40.0,0.58,0.23,0.13,0.33,9.1,0,0,0,1.7,1.7,0.11,+0.3,+0.3
László Bénes,SVK,MF,M'Gladbach,Bundesliga,19,1997,0.4,0,1,0,0.0,2.37,0.00,0.00,,28.0,0,0,0,0.0,0.0,0.04,0.0,0.0
Nicolas Benezet,FRA,FW,Guingamp,Ligue 1,26,1991,18.3,3,32,11,34.4,1.75,0.60,0.09,0.27,17.8,5,0,0,2.1,2.1,0.07,+0.9,+0.9
Marcel Benger,GER,MF,M'Gladbach,Bundesliga,19,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Walter Benítez,ARG,GK,Nice,Ligue 1,24,1993,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Charlison Benschop,CUW,MF,Hannover 96,Bundesliga,27,1989,2.0,1,5,1,20.0,2.45,0.49,0.20,1.00,11.4,0,0,0,0.4,0.4,0.09,+0.6,+0.6
Ramy Bensebaini,ALG,DF,Rennes,Ligue 1,22,1995,26.0,0,18,4,22.2,0.69,0.15,0.00,0.00,18.9,0,0,0,0.8,0.8,0.05,-0.8,-0.8
Nabil Bentaleb,ALG,MF,Schalke 04,Bundesliga,22,1994,11.2,4,11,4,36.4,0.98,0.36,0.00,0.00,29.1,0,4,4,3.4,0.4,0.03,+0.6,-0.4
Rodrigo Bentancur,URU,MF,Juventus,Serie A,20,1997,6.5,0,5,2,40.0,0.77,0.31,0.00,0.00,27.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Christian Benteke,BEL,FW,Crystal Palace,Premier League,26,1990,24.9,3,59,17,28.8,2.37,0.68,0.03,0.12,11.1,0,1,2,10.0,8.5,0.14,-7.0,-6.5
Karim Benzema,FRA,FW,Real Madrid,La Liga,29,1987,23.9,5,56,15,26.8,2.34,0.63,0.05,0.20,12.9,0,2,2,11.1,9.6,0.17,-6.1,-6.6
Yassine Benzia,ALG,MF,Lille,Ligue 1,22,1994,25.4,1,30,8,26.7,1.18,0.31,0.03,0.13,20.4,1,0,0,1.9,1.9,0.06,-0.9,-0.9
Saido Berahino,BDI,FW,Stoke City,Premier League,23,1993,5.5,0,9,3,33.3,1.64,0.55,0.00,0.00,19.1,0,0,1,1.7,0.9,0.10,-1.7,-0.9
Domenico Berardi,ITA,FW,Sassuolo,Serie A,22,1994,25.5,4,83,23,27.7,3.25,0.90,0.02,0.09,21.5,4,2,4,8.9,5.9,0.07,-4.9,-3.9
Yuri Berchiche,ESP,DF,Paris S-G,Ligue 1,27,1990,19.1,2,11,3,27.3,0.58,0.16,0.18,0.67,22.2,0,0,0,0.6,0.6,0.06,+1.4,+1.4
Álex Berenguer,ESP,FW,Torino,Serie A,22,1995,11.6,1,16,9,56.3,1.38,0.78,0.06,0.11,18.4,0,0,0,1.2,1.2,0.07,-0.2,-0.2
Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,25,1992,27.6,0,6,0,0.0,0.22,0.00,0.00,,25.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Jóhann Berg Guðmundsson,ISL,MF,Burnley,Premier League,26,1990,31.5,2,56,19,33.9,1.78,0.60,0.04,0.11,21.1,6,0,0,3.7,3.7,0.07,-1.7,-1.7
Markel Bergara,ESP,MF,Getafe,La Liga,31,1986,16.3,4,18,9,50.0,1.11,0.55,0.22,0.44,10.5,0,0,0,2.9,2.9,0.17,+1.1,+1.1
Emil Berggreen,DEN,FW,Mainz 05,Bundesliga,24,1993,7.4,4,12,7,58.3,1.61,0.94,0.33,0.57,12.7,0,0,0,2.0,2.0,0.16,+2.0,+2.0
Robert Berić,SVN,FW,Saint-Étienne,Ligue 1,26,1991,11.6,7,21,12,57.1,1.81,1.04,0.29,0.50,13.9,0,1,2,5.1,3.6,0.17,+1.9,+2.4
Kévin Bérigaud,FRA,MF,Montpellier,Ligue 1,29,1988,3.0,0,4,0,0.0,1.33,0.00,0.00,,11.6,0,0,0,0.7,0.7,0.17,-0.7,-0.7
Etrit Berisha,ALB,GK,Atalanta,Serie A,28,1989,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Federico Bernardeschi,ITA,FW,Juventus,Serie A,23,1994,9.4,4,28,10,35.7,2.98,1.06,0.14,0.40,19.0,2,0,0,3.0,3.0,0.11,+1.0,+1.0
Bernardo,BRA,DF,RB Leipzig,Bundesliga,22,1995,15.0,1,12,4,33.3,0.80,0.27,0.08,0.25,17.3,0,0,0,0.6,0.6,0.05,+0.4,+0.4
Juan Bernat,ESP,DF,Bayern Munich,Bundesliga,24,1993,9.9,0,6,0,0.0,0.61,0.00,0.00,,10.7,0,0,0,0.7,0.7,0.12,-0.7,-0.7
Andrea Bertolacci,ITA,MF,Genoa,Serie A,26,1991,32.2,1,15,2,13.3,0.47,0.06,0.07,0.50,18.6,1,0,0,1.1,1.1,0.08,-0.1,-0.1
Ryan Bertrand,ENG,DF,Southampton,Premier League,27,1989,34.8,0,20,2,10.0,0.57,0.06,0.00,0.00,19.6,3,0,0,1.9,1.9,0.09,-1.9,-1.9
Muhamed Bešić,BIH,MF,Everton,Premier League,24,1992,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Daniel Bessa,ITA,MF,Hellas Verona,Serie A,24,1993,15.4,1,15,5,33.3,0.97,0.32,0.07,0.20,22.1,0,0,0,0.9,0.9,0.06,+0.1,+0.1
Daniel Bessa,ITA,MF,Genoa,Serie A,24,1993,4.9,2,4,2,50.0,0.82,0.41,0.50,1.00,4.3,0,0,0,1.2,1.2,0.29,+0.8,+0.8
Vincent Bessat,FRA,DF,Caen,Ligue 1,31,1985,17.4,0,17,6,35.3,0.97,0.34,0.00,0.00,25.3,0,0,0,0.5,0.5,0.03,-0.5,-0.5
Quentin Beunardeau,FRA,GK,Metz,Ligue 1,23,1994,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Matteo Bianchetti,ITA,DF,Hellas Verona,Serie A,24,1993,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ermin Bičakčić,BIH,DF,Hoffenheim,Bundesliga,27,1990,6.1,0,2,2,100.0,0.33,0.33,0.00,0.00,15.0,0,0,0,0.4,0.4,0.20,-0.4,-0.4
Pedro Bigas,ESP,DF,Las Palmas,La Liga,26,1990,9.9,0,4,1,25.0,0.40,0.10,0.00,0.00,16.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Lucas Biglia,ARG,MF,Milan,Serie A,31,1986,22.7,1,21,4,19.0,0.93,0.18,0.05,0.25,23.8,0,0,0,0.8,0.8,0.04,+0.2,+0.2
Philip Billing,DEN,MF,Huddersfield,Premier League,21,1996,8.5,0,7,2,28.6,0.82,0.24,0.00,0.00,27.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Jean-Claude Billong,CMR,DF,Benevento,Serie A,23,1993,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Davide Biondini,ITA,MF,Sassuolo,Serie A,34,1983,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Cristiano Biraghi,ITA,DF,Fiorentina,Serie A,24,1992,33.1,1,34,6,17.6,1.03,0.18,0.03,0.17,22.6,7,0,0,1.8,1.8,0.05,-0.8,-0.8
Mame Biram Diouf,SEN,FW,Stoke City,Premier League,29,1987,28.8,6,59,19,32.2,2.05,0.66,0.10,0.32,13.1,0,0,0,7.3,7.3,0.12,-1.3,-1.3
Davide Biraschi,ITA,DF,Genoa,Serie A,23,1994,20.0,0,5,0,0.0,0.25,0.00,0.00,,20.7,0,0,0,0.6,0.6,0.13,-0.6,-0.6
