Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Dribbles Succ,Dribbles Att,Dribbles Succ%,Dribbles #Pl,Dribbles Megs,Carries Carries,Carries TotDist,Carries PrgDist,Carries Prog,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Targ,Receiving Rec,Receiving Rec%,Receiving Prog
Leonardo Pavoletti,ITA,FW,Cagliari,Serie A,28,1988,30.2,1142,32,107,570,489,166,1129,8,12,66.7,9,0,530,1200,269,14,5,3,85,33,1440,869,60.3,321
Dimitri Payet,FRA,MF,Marseille,Ligue 1,30,1987,26.1,1883,5,180,866,990,82,1667,27,36,75.0,28,1,1371,7731,4807,245,74,32,50,45,1540,1379,89.5,176
Giampaolo Pazzini,ITA,FW,Levante,La Liga,32,1984,4.9,114,1,4,70,45,17,103,4,6,66.7,4,0,84,286,122,7,2,2,10,9,176,85,48.3,37
Giampaolo Pazzini,ITA,FW,Hellas Verona,Serie A,32,1984,11.0,282,15,29,136,131,43,255,3,5,60.0,3,0,166,626,329,10,5,2,24,27,392,196,50.0,75
Alfonso Pedraza,ESP,MF,Alavés,La Liga,21,1996,27.1,1091,47,249,474,464,87,1043,46,82,56.1,51,7,764,4771,2989,146,45,30,55,46,829,638,77.0,122
Pedro,ESP,FW,Chelsea,Premier League,30,1987,16.9,901,6,117,437,433,65,889,36,61,59.0,37,5,685,4181,2250,127,36,21,31,23,945,706,74.7,142
João Pedro,ITA,MF,Cagliari,Serie A,25,1992,18.4,735,16,116,391,277,48,712,18,43,41.9,24,0,489,2393,1263,63,19,7,36,26,749,510,68.1,123
Stef Peeters,BEL,MF,Caen,Ligue 1,25,1992,12.3,655,9,126,316,253,21,550,5,11,45.5,6,0,393,2227,1127,57,17,6,18,9,445,384,86.3,49
Gianluca Pegolo,ITA,GK,Sassuolo,Serie A,36,1981,1.2,41,40,41,0,0,0,25,0,0,,0,0,14,84,51,0,0,0,0,0,11,11,100.0,0
Peter Pekarík,SVK,DF,Hertha BSC,Bundesliga,30,1986,15.3,935,41,248,529,193,13,786,10,16,62.5,10,0,493,2074,913,52,16,4,7,10,555,501,90.3,20
Bryan Pelé,FRA,FW,Troyes,Ligue 1,25,1992,17.9,777,17,157,320,379,42,741,21,40,52.5,23,0,547,3873,2317,100,43,8,36,25,710,553,77.9,119
Yohann Pelé,FRA,GK,Marseille,Ligue 1,34,1982,8.2,228,207,228,0,0,0,183,1,1,100.0,1,0,117,640,228,0,0,0,0,0,104,104,100.0,0
Pietro Pellegri,ITA,FW,Monaco,Ligue 1,16,2001,0.3,12,0,1,3,9,3,11,1,1,100.0,1,0,8,111,52,3,1,2,0,1,11,6,54.5,2
Pietro Pellegri,ITA,FW,Genoa,Serie A,16,2001,3.1,78,0,5,37,38,15,72,1,3,33.3,1,1,42,253,92,6,2,1,10,2,117,54,46.2,25
Lorenzo Pellegrini,ITA,MF,Roma,Serie A,21,1996,20.0,1291,32,199,716,471,53,1230,21,39,53.8,24,0,937,4942,2373,119,44,10,42,35,1044,910,87.2,122
Théo Pellenard,FRA,DF,Bordeaux,Ligue 1,23,1994,15.9,975,46,332,474,251,8,859,15,19,78.9,17,0,633,3621,2041,70,31,1,13,13,568,540,95.1,20
Sergio Pellissier,ITA,FW,Chievo,Serie A,38,1979,6.2,179,1,15,71,99,36,173,1,3,33.3,2,0,107,412,175,10,2,2,14,7,236,138,58.5,68
Federico Peluso,ITA,DF,Sassuolo,Serie A,33,1984,28.8,1446,140,598,658,265,21,1230,5,12,41.7,5,0,710,3426,1837,48,13,1,14,9,781,740,94.8,25
Rubén Peña,ESP,DF,Eibar,La Liga,26,1991,19.2,1124,35,232,583,379,30,993,24,38,63.2,26,0,735,3817,1800,83,31,6,36,17,751,626,83.4,57
Gabriel Peñalba,ARG,MF,Las Palmas,La Liga,32,1984,6.3,416,31,128,272,40,3,405,8,8,100.0,8,0,298,1237,606,22,3,0,4,1,266,259,97.4,5
Adalberto Peñaranda,VEN,FW,Málaga,La Liga,20,1997,8.9,410,2,20,239,189,27,400,20,33,60.6,22,2,330,1821,908,49,21,4,26,33,480,317,66.0,70
Nicolas Pépé,CIV,FW,Lille,Ligue 1,22,1995,31.6,1516,14,144,622,881,125,1466,79,126,62.7,82,3,1236,5939,3058,163,57,27,107,96,1609,1168,72.6,303
Andreas Pereira,BRA,MF,Valencia,La Liga,21,1996,12.0,578,10,94,275,272,34,562,18,36,50.0,22,1,436,2761,1754,79,31,13,28,29,503,396,78.7,59
Pedro Pereira,POR,DF,Genoa,Serie A,19,1998,4.2,251,13,70,113,83,4,213,5,7,71.4,5,1,143,891,557,29,9,2,5,3,165,146,88.5,8
Bruno Peres,BRA,DF,Roma,Serie A,27,1990,12.8,917,42,257,459,282,16,790,18,25,72.0,19,1,620,3723,2169,99,36,7,13,11,603,553,91.7,26
Roberto Pereyra,ARG,MF,Watford,Premier League,26,1991,18.0,984,15,154,493,417,69,941,26,62,41.9,29,5,718,4397,2378,120,33,16,44,48,882,692,78.5,81
Ayoze Pérez,ESP,MF,Newcastle Utd,Premier League,24,1993,27.7,1193,26,145,596,539,130,1151,37,69,53.6,40,2,747,3517,2269,108,43,19,86,82,1319,769,58.3,211
Hernán Pérez,PAR,MF,Alavés,La Liga,28,1989,4.2,204,7,61,96,80,16,194,15,21,71.4,16,0,161,1055,673,24,8,4,8,11,149,122,81.9,21
Hernán Pérez,PAR,MF,Espanyol,La Liga,28,1989,1.6,104,2,18,57,37,2,97,2,4,50.0,3,0,68,308,183,10,4,0,6,6,82,66,80.5,10
Lucas Pérez,ESP,FW,La Coruña,La Liga,28,1988,31.1,1273,10,71,464,801,130,1064,30,56,53.6,32,1,856,4094,2069,116,37,22,65,44,1306,813,62.3,245
Rubén Pérez,ESP,MF,Leganés,La Liga,28,1989,28.0,1733,80,554,1119,151,2,1699,36,44,81.8,36,5,1172,5844,2251,76,18,0,17,18,975,945,96.9,7
Stipe Perica,CRO,FW,Udinese,Serie A,22,1995,10.5,358,11,20,174,185,41,346,7,19,36.8,7,0,230,810,376,27,7,4,39,37,486,269,55.3,106
Mattia Perin,ITA,GK,Genoa,Serie A,24,1992,37.0,1315,1129,1308,8,0,0,875,0,0,,0,0,588,3309,1586,0,0,0,0,1,473,468,98.9,0
Ivan Perišić,CRO,FW,Inter,Serie A,28,1989,36.8,2078,67,247,867,1097,276,2031,34,71,47.9,39,4,1396,8170,5057,275,65,67,56,39,1965,1573,80.1,390
Diego Perotti,ARG,FW,Roma,Serie A,29,1988,17.9,1164,5,111,497,697,107,1095,60,95,63.2,65,3,992,7238,4379,239,78,43,37,53,1071,898,83.8,193
Romain Perraud,FRA,MF,Nice,Ligue 1,19,1997,0.0,3,0,0,1,2,0,2,0,0,,0,0,2,20,18,0,0,0,0,0,2,2,100.0,1
Loïc Perrin,FRA,DF,Saint-Étienne,Ligue 1,31,1985,27.4,1738,212,1065,720,57,20,1708,8,9,88.9,8,0,1094,6043,3137,67,8,0,6,5,1080,1064,98.5,14
Andrea Petagna,ITA,FW,Atalanta,Serie A,22,1995,18.0,823,9,49,349,491,161,783,30,50,60.0,34,1,645,3216,1210,68,25,10,72,73,967,641,66.3,298
Nils Petersen,GER,FW,Freiburg,Bundesliga,28,1988,24.9,923,28,99,443,410,113,877,35,66,53.0,44,4,487,1488,599,39,11,11,78,38,1087,617,56.8,225
Bruno Petković,CRO,FW,Bologna,Serie A,22,1994,3.7,178,3,15,98,72,14,175,13,16,81.3,13,0,152,528,233,19,1,3,14,16,191,134,70.2,43
Bruno Petković,CRO,FW,Hellas Verona,Serie A,22,1994,10.2,418,16,51,228,167,36,402,26,48,54.2,30,2,285,1116,639,40,12,3,39,24,416,287,69.0,79
Germán Pezzella,ARG,DF,Fiorentina,Serie A,26,1991,33.1,2275,221,1119,1186,87,46,2234,7,11,63.6,8,0,1424,7645,4352,107,9,1,10,8,1433,1416,98.8,36
Giuseppe Pezzella,ITA,DF,Udinese,Serie A,19,1997,10.0,567,26,156,265,182,7,466,14,22,63.6,16,2,350,1546,939,50,20,0,7,18,354,324,91.5,20
Maximilian Philipp,GER,FW,Dortmund,Bundesliga,23,1994,13.4,470,11,49,184,262,64,460,17,22,77.3,20,2,331,1504,786,38,10,9,25,20,510,346,67.8,116
Chris Philipps,LUX,MF,Metz,Ligue 1,23,1994,9.4,510,31,174,287,87,3,508,5,5,100.0,5,0,318,1669,728,24,14,0,5,5,312,291,93.3,23
Matt Phillips,SCO,MF,West Brom,Premier League,26,1991,23.3,1011,40,211,359,528,56,917,50,92,54.3,55,7,695,4511,2651,126,42,15,41,58,853,614,72.0,96
Lebogang Phiri,RSA,MF,Guingamp,Ligue 1,22,1994,11.5,721,19,195,487,90,2,702,4,4,100.0,4,0,518,2889,1359,45,12,0,5,10,518,499,96.3,12
Pablo Piatti,ARG,MF,Espanyol,La Liga,28,1989,19.3,951,16,140,408,460,55,864,26,53,49.1,32,7,643,2946,1574,86,30,10,43,33,793,598,75.4,125
Jordan Pickford,ENG,GK,Everton,Premier League,23,1994,38.0,1447,1274,1429,17,1,1,972,1,1,100.0,1,0,604,3644,2025,0,0,0,1,0,509,506,99.4,0
Jérémy Pied,FRA,DF,Southampton,Premier League,28,1989,2.0,152,9,58,72,35,2,133,2,2,100.0,2,0,91,587,355,13,4,2,2,1,88,82,93.2,3
Nicholas Pierini,ITA,MF,Sassuolo,Serie A,18,1998,0.5,26,1,3,18,6,0,25,2,2,100.0,2,0,24,93,25,0,0,0,0,4,19,15,78.9,0
Ronaël Pierre-Gabriel,FRA,DF,Saint-Étienne,Ligue 1,19,1998,13.0,733,40,254,367,155,6,630,15,19,78.9,15,2,457,2609,1355,49,16,3,12,12,445,409,91.9,8
Erik Pieters,NED,DF,Stoke City,Premier League,28,1988,30.2,1694,148,563,804,401,26,1435,12,25,48.0,13,1,780,3601,1856,73,37,3,16,19,818,731,89.4,35
Tomás Pina Isla,ESP,MF,Alavés,La Liga,29,1987,26.5,1236,72,312,782,192,17,1222,21,28,75.0,24,2,800,3509,1267,64,16,3,14,16,749,686,91.6,21
Andrea Pinamonti,ITA,FW,Inter,Serie A,18,1999,0.2,6,0,0,1,5,1,5,0,1,0.0,0,0,1,0,0,0,0,0,0,0,9,5,55.6,1
Carlo Pinsoglio,ITA,GK,Juventus,Serie A,27,1990,0.3,6,5,6,0,0,0,5,0,0,,0,0,3,13,5,0,0,0,0,0,2,2,100.0,0
Gerard Piqué,ESP,DF,Barcelona,La Liga,30,1987,29.2,2094,323,1130,1023,83,28,2039,4,8,50.0,4,0,1391,8964,5054,139,28,1,9,7,1424,1384,97.2,21
Facundo Píriz,URU,MF,Montpellier,Ligue 1,27,1990,9.0,518,18,165,288,99,6,511,2,4,50.0,2,0,302,1451,446,13,5,0,4,5,331,317,95.8,8
Fabio Pisacane,ITA,DF,Cagliari,Serie A,31,1986,21.4,1290,144,667,649,61,7,1255,3,7,42.9,4,0,767,4661,2528,58,10,0,3,5,772,757,98.1,6
Łukasz Piszczek,POL,DF,Dortmund,Bundesliga,32,1985,23.8,1831,90,404,1042,491,38,1581,21,32,65.6,24,4,1074,5410,2551,120,47,3,20,17,1147,1057,92.2,50
Claudio Pizarro,PER,FW,Köln,Bundesliga,38,1978,6.4,318,8,29,148,158,42,307,19,23,82.6,20,0,229,1026,400,31,6,5,14,17,345,232,67.2,77
Guido Pizarro,ARG,MF,Sevilla,La Liga,27,1990,19.5,1432,69,429,931,169,19,1405,15,21,71.4,17,2,988,4988,2392,77,21,1,16,17,1015,991,97.6,23
Marko Pjaca,CRO,FW,Schalke 04,Bundesliga,22,1995,2.9,103,1,9,52,55,9,101,8,13,61.5,10,0,79,381,260,13,6,2,9,5,113,71,62.8,29
Miralem Pjanić,BIH,MF,Juventus,Serie A,27,1990,27.6,2428,69,544,1409,599,25,2209,23,29,79.3,25,0,1645,6704,3401,132,51,4,29,24,1724,1667,96.7,49
Carles Planas,ESP,DF,Girona,La Liga,26,1991,2.1,128,5,36,54,49,6,117,0,1,0.0,0,0,83,449,213,10,5,2,3,1,86,79,91.9,4
Jaroslav Plašil,CZE,MF,Bordeaux,Ligue 1,35,1982,11.6,748,26,181,459,151,9,734,5,8,62.5,5,0,489,2879,1209,48,15,0,9,11,496,470,94.8,29
Marvin Plattenhardt,GER,DF,Hertha BSC,Bundesliga,25,1992,33.0,2005,108,566,989,564,7,1580,20,32,62.5,21,1,1110,5377,2764,119,44,4,15,14,1124,1040,92.5,32
Alassane Pléa,FRA,FW,Nice,Ligue 1,24,1993,33.8,1436,28,134,668,743,159,1394,59,88,67.0,64,1,1129,6097,3218,188,54,33,59,63,1568,1149,73.3,362
Morgan Poaty,CGO,MF,Montpellier,Ligue 1,20,1997,1.9,106,4,30,51,38,2,91,1,3,33.3,1,0,70,540,308,14,7,2,1,0,67,61,91.0,3
Gerónimo Poblete,ARG,MF,Metz,Ligue 1,24,1993,18.4,1032,29,267,675,174,2,1024,19,23,82.6,19,0,733,3860,1769,60,28,0,17,12,733,698,95.2,21
Florentin Pogba,GUI,DF,Saint-Étienne,Ligue 1,26,1990,3.6,185,26,99,80,22,2,169,1,2,50.0,1,0,110,628,298,12,3,0,1,1,101,98,97.0,1
Paul Pogba,FRA,MF,Manchester Utd,Premier League,24,1993,23.9,2102,40,311,1322,632,72,2074,64,99,64.6,67,1,1642,8101,5052,244,66,8,56,48,1843,1683,91.3,98
Joel Pohjanpalo,FIN,MF,Leverkusen,Bundesliga,22,1994,1.3,33,3,6,16,13,5,32,0,1,0.0,0,0,18,44,23,1,0,1,1,3,30,25,83.3,9
Eugen Polanski,POL,MF,Hoffenheim,Bundesliga,31,1986,2.9,169,8,45,109,25,3,168,4,4,100.0,4,1,125,517,259,10,3,1,5,6,124,115,92.7,4
Andrea Poli,ITA,MF,Bologna,Serie A,27,1989,28.3,1575,61,405,888,352,36,1547,33,49,67.3,35,4,1162,4411,1759,73,25,2,27,32,1211,1069,88.3,69
Matteo Politano,ITA,FW,Sassuolo,Serie A,23,1993,31.2,1520,20,142,569,960,142,1406,69,121,57.0,74,2,1193,8703,4911,252,84,46,66,83,1489,1078,72.4,296
Julian Pollersbeck,GER,GK,Hamburger SV,Bundesliga,22,1994,10.0,566,316,535,45,0,0,473,0,0,,0,0,392,2047,1213,0,0,0,0,0,354,351,99.2,0
Ezequiel Ponce,ARG,FW,Lille,Ligue 1,20,1997,12.2,386,8,33,188,193,50,364,14,15,93.3,14,0,259,1135,289,14,4,5,37,23,493,295,59.8,125
Pere Pons,ESP,MF,Girona,La Liga,24,1993,28.4,1285,36,248,879,242,21,1275,37,51,72.5,42,2,872,4425,2029,97,28,4,44,31,835,763,91.4,44
Simone Pontisso,ITA,MF,Udinese,Serie A,20,1997,0.1,16,0,4,15,0,0,14,1,1,100.0,1,0,13,43,33,0,0,0,0,0,14,13,92.9,0
Nick Pope,ENG,GK,Burnley,Premier League,25,1992,34.6,1317,1097,1248,69,0,0,820,0,0,,0,0,479,3132,2065,0,0,0,0,0,372,370,99.5,0
Jérémie Porsan-Clémenté,FRA,MF,Montpellier,Ligue 1,19,1997,1.0,53,0,21,14,21,3,43,0,0,,0,0,25,105,56,3,0,0,4,2,25,22,88.0,4
Francisco Portillo,ESP,MF,Getafe,La Liga,27,1990,27.3,1285,22,195,635,547,42,1267,48,91,52.7,51,3,1030,4044,1858,95,37,5,42,48,1094,892,81.5,151
Portu,ESP,FW,Girona,La Liga,25,1992,33.3,1049,7,96,472,599,160,1025,42,98,42.9,50,6,842,5043,3091,144,46,32,72,80,1202,749,62.3,237
Stefan Posch,AUT,DF,Hoffenheim,Bundesliga,20,1997,8.4,597,39,310,265,55,4,576,3,6,50.0,3,0,371,1987,980,29,9,0,7,2,394,384,97.5,4
Sergio Postigo,ESP,DF,Levante,La Liga,28,1988,26.9,1207,205,648,569,61,16,1149,8,8,100.0,8,1,664,4024,2324,78,17,1,4,3,671,661,98.5,5
Yussuf Poulsen,DEN,FW,RB Leipzig,Bundesliga,23,1994,18.5,855,14,69,435,406,96,837,34,54,63.0,35,2,517,1911,1017,54,25,9,78,42,1095,658,60.1,207
Maxime Poundjé,FRA,DF,Bordeaux,Ligue 1,24,1992,18.9,1152,43,362,557,345,10,978,26,40,65.0,30,1,668,4555,2775,103,48,3,13,20,673,620,92.1,30
Darío Poveda,ESP,FW,Villarreal,La Liga,20,1997,0.0,4,0,0,4,0,0,4,1,1,100.0,1,1,2,0,0,0,0,0,1,0,2,2,100.0,0
Dennis Praet,BEL,MF,Sampdoria,Serie A,23,1994,29.5,1850,29,286,1077,618,74,1810,56,94,59.6,62,1,1346,7504,4195,185,62,17,40,43,1437,1290,89.8,147
Sanjin Prcić,BIH,MF,Rennes,Ligue 1,23,1993,17.4,1052,35,250,695,195,9,1038,6,8,75.0,6,0,730,4011,1985,84,31,3,4,4,718,691,96.2,23
Nicolas de Préville,FRA,FW,Lille,Ligue 1,26,1991,3.2,112,4,9,52,58,22,106,0,2,0.0,1,0,70,368,152,12,4,3,4,9,132,76,57.6,32
Nicolas de Préville,FRA,FW,Bordeaux,Ligue 1,26,1991,21.5,1058,15,123,462,563,98,1005,41,84,48.8,50,1,770,4294,2206,116,28,15,61,62,998,743,74.4,208
Andrés Prieto,ESP,GK,Málaga,La Liga,23,1993,4.0,110,102,110,0,0,0,73,1,1,100.0,1,0,45,273,164,0,0,0,0,0,36,36,100.0,0
Xabi Prieto,ESP,MF,Real Sociedad,La Liga,33,1983,21.4,1219,33,141,587,567,75,1181,19,25,76.0,20,0,863,3933,2001,109,36,7,20,21,1093,958,87.6,136
Jérôme Prior,FRA,GK,Bordeaux,Ligue 1,21,1995,2.0,37,35,37,0,0,0,32,0,0,,0,0,22,122,76,0,0,0,0,0,18,18,100.0,0
Alex Pritchard,ENG,MF,Huddersfield,Premier League,24,1993,11.1,554,8,47,253,291,25,501,16,32,50.0,17,2,378,1678,757,42,22,7,38,27,534,361,67.6,80
Sloan Privat,FRA,FW,Guingamp,Ligue 1,28,1989,0.0,1,0,0,0,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
Sebastian Prödl,AUT,DF,Watford,Premier League,30,1987,17.4,752,109,432,328,28,15,736,0,0,,0,0,319,1590,774,15,4,0,1,0,389,362,93.1,4
Davy Pröpper,NED,MF,Brighton,Premier League,25,1991,34.7,1821,119,475,1173,258,28,1812,39,65,60.0,43,4,1125,5096,2193,88,17,1,31,25,1158,1044,90.2,49
Manuel Pucciarelli,ITA,FW,Chievo,Serie A,26,1991,15.3,538,2,42,245,278,71,527,11,22,50.0,11,0,400,1432,510,27,9,6,25,23,593,371,62.6,140
Christian Puggioni,ITA,GK,Sampdoria,Serie A,36,1981,9.0,332,294,331,1,0,0,242,0,0,,0,0,131,568,370,0,0,0,0,0,112,111,99.1,0
Christian Puggioni,ITA,GK,Benevento,Serie A,36,1981,13.1,487,436,487,1,0,0,348,0,0,,0,0,246,949,630,0,0,0,0,0,199,196,98.5,0
Marc Pugh,ENG,MF,Bournemouth,Premier League,30,1987,10.9,649,14,102,288,315,44,634,20,31,64.5,21,0,483,2565,1336,71,19,10,29,29,559,479,85.7,59
Erick Pulgar,CHI,MF,Bologna,Serie A,23,1994,30.8,2083,132,660,1278,250,16,1988,19,28,67.9,19,2,1301,5937,3322,106,22,2,24,20,1392,1330,95.5,27
Christian Pulisic,USA,FW,Dortmund,Bundesliga,18,1998,25.6,1282,16,136,597,705,140,1248,89,149,59.7,99,4,1122,6725,4123,237,72,47,76,90,1301,971,74.6,197
Jason Puncheon,ENG,MF,Crystal Palace,Premier League,31,1986,7.2,325,4,48,184,122,13,301,4,4,100.0,4,0,204,989,477,24,13,2,9,16,253,211,83.4,27
George Pușcaș,ROU,FW,Benevento,Serie A,21,1996,7.8,239,8,35,113,115,47,227,10,14,71.4,11,2,156,676,353,16,5,6,18,19,284,170,59.9,69
Loïc Puyo,FRA,MF,Angers,Ligue 1,28,1988,1.9,141,6,35,77,35,3,137,4,6,66.7,4,0,95,408,147,6,1,0,3,1,86,79,91.9,6
Fabio Quagliarella,ITA,FW,Sampdoria,Serie A,34,1983,30.2,1017,19,60,382,633,174,961,26,46,56.5,30,2,672,2628,1037,50,18,9,77,51,1188,718,60.4,350
Robin Quaison,SWE,FW,Mainz 05,Bundesliga,23,1993,15.7,494,16,44,241,230,68,481,17,30,56.7,18,1,341,1569,770,42,11,14,40,32,600,327,54.5,138
Collin Quaner,GER,FW,Huddersfield,Premier League,26,1991,14.2,660,26,100,305,311,62,654,17,38,44.7,19,0,462,2566,1654,77,27,25,32,37,601,420,69.9,75
Dani Raba,ESP,MF,Villarreal,La Liga,21,1995,12.3,695,11,90,358,298,40,650,17,36,47.2,21,0,511,2683,1527,84,27,12,27,29,599,464,77.5,97
Adrien Rabiot,FRA,MF,Paris S-G,Ligue 1,22,1995,26.2,2426,58,574,1587,495,40,2413,26,35,74.3,29,0,1905,12767,6607,259,73,7,37,31,1972,1885,95.6,91
Nemanja Radoja,SRB,MF,Celta Vigo,La Liga,24,1993,12.3,720,25,118,504,140,11,714,12,19,63.2,15,1,532,2542,1073,55,19,0,13,13,575,519,90.3,48
Ivan Radovanović,SRB,MF,Chievo,Serie A,28,1988,34.9,2151,138,680,1360,252,5,2033,12,17,70.6,13,0,1348,6584,3209,115,38,0,8,21,1296,1259,97.1,23
Ștefan Radu,ROU,DF,Lazio,Serie A,30,1986,28.8,1915,150,843,1083,159,15,1863,12,14,85.7,12,0,1263,8435,5307,149,38,4,14,11,1261,1244,98.7,11
Rafael,BRA,GK,Cagliari,Serie A,35,1982,8.8,281,264,280,1,0,0,161,0,0,,0,0,82,343,218,0,0,0,0,0,69,69,100.0,0
Rafael,BRA,DF,Lyon,Ligue 1,27,1990,20.1,1436,49,417,681,451,31,1269,22,40,55.0,24,0,888,5144,3029,130,57,7,21,19,920,865,94.0,40
Raffael,BRA,FW,M'Gladbach,Bundesliga,32,1985,23.0,1105,2,91,598,503,93,1064,52,69,75.4,52,2,924,3990,2205,137,39,23,52,74,1069,835,78.1,191
Rafinha,BRA,DF,Bayern Munich,Bundesliga,31,1985,20.6,1947,63,460,1050,558,20,1779,12,17,70.6,13,1,1439,6234,3405,132,52,3,11,9,1449,1396,96.3,50
Rafinha,BRA,MF,Inter,Serie A,24,1993,11.6,902,13,118,508,353,43,886,42,57,73.7,43,1,741,3959,2338,121,39,7,27,22,810,709,87.5,93
Andrea Raggi,ITA,DF,Monaco,Ligue 1,33,1984,17.9,853,50,362,381,152,11,740,3,5,60.0,3,0,465,2217,1063,20,7,0,4,5,512,485,94.7,17
Antonino Ragusa,ITA,FW,Sassuolo,Serie A,27,1990,9.2,418,20,73,158,224,54,400,16,24,66.7,18,0,304,1527,920,48,18,10,33,21,411,274,66.7,84
Baba Rahman,GHA,DF,Schalke 04,Bundesliga,23,1994,0.4,25,1,9,13,6,0,21,2,2,100.0,2,0,14,70,50,1,1,0,0,1,13,12,92.3,0
Ivan Rakitić,CRO,MF,Barcelona,La Liga,29,1988,31.5,2830,74,575,1803,661,49,2732,27,40,67.5,32,6,2100,9023,4596,180,63,4,22,17,2296,2181,95.0,106
André Ramalho,BRA,DF,Leverkusen,Bundesliga,25,1992,0.4,22,3,11,12,0,0,21,0,0,,0,0,8,54,27,0,0,0,0,0,7,7,100.0,0
Jonás Ramalho,ESP,DF,Girona,La Liga,24,1993,25.5,1102,135,548,549,60,15,1074,5,8,62.5,6,1,645,3252,1247,30,4,0,6,4,603,588,97.5,8
Adil Rami,FRA,DF,Marseille,Ligue 1,31,1985,32.8,2099,187,1392,772,68,23,2053,6,8,75.0,7,0,1359,7233,3847,60,14,0,1,2,1337,1318,98.6,6
Benito Ramírez,ESP,FW,Las Palmas,La Liga,22,1995,1.8,94,2,15,39,51,2,89,4,5,80.0,4,0,72,501,255,13,2,0,3,2,79,66,83.5,14
Gastón Ramírez,URU,MF,Sampdoria,Serie A,26,1990,24.6,1479,39,164,703,722,84,1374,69,93,74.2,70,2,1046,4626,2102,106,40,9,59,75,1292,1048,81.1,250
Sandro Ramírez,ESP,FW,Sevilla,La Liga,22,1995,8.0,364,3,34,154,201,45,350,5,17,29.4,7,0,290,1311,619,29,9,8,20,12,367,272,74.1,90
Sandro Ramírez,ESP,FW,Everton,Premier League,22,1995,3.1,133,3,9,61,69,11,126,5,9,55.6,5,0,96,345,106,5,2,0,15,7,173,100,57.8,23
Toño Ramírez,ESP,GK,Real Sociedad,La Liga,30,1986,3.5,129,119,129,0,0,0,109,0,0,,0,0,94,368,109,0,0,0,0,0,86,86,100.0,0
Iván Ramis,ESP,DF,Eibar,La Liga,32,1984,14.5,812,59,314,507,33,18,794,4,4,100.0,4,0,492,2738,1237,42,1,0,3,1,466,449,96.4,19
Omar Ramos,ESP,FW,Leganés,La Liga,29,1988,16.1,686,25,130,312,299,24,649,36,55,65.5,37,0,519,2845,1298,66,25,5,25,47,564,447,79.3,66
Sergio Ramos,ESP,DF,Real Madrid,La Liga,31,1986,25.4,2114,196,1027,1070,149,46,2065,7,11,63.6,7,0,1475,7245,3529,79,18,2,2,1,1501,1454,96.9,24
Aaron Ramsey,WAL,MF,Arsenal,Premier League,26,1990,20.5,1513,24,206,858,565,109,1492,28,44,63.6,32,1,1105,5867,2915,162,52,13,51,36,1420,1205,84.9,201
Àngel Rangel,ESP,DF,Swansea City,Premier League,34,1982,1.7,132,2,29,62,50,1,113,2,4,50.0,2,0,68,304,173,6,3,0,2,0,90,80,88.9,5
Andrea Ranocchia,ITA,DF,Inter,Serie A,29,1988,7.0,388,46,203,194,13,8,385,0,0,,0,0,232,1168,611,11,1,0,1,0,256,251,98.0,9
Marcus Rashford,ENG,FW,Manchester Utd,Premier League,19,1997,20.1,972,16,71,388,590,120,899,39,84,46.4,45,6,686,3570,2182,125,38,27,53,54,1076,710,66.0,155
Milot Rashica,KVX,FW,Werder Bremen,Bundesliga,21,1996,4.3,194,0,20,72,119,17,190,11,22,50.0,12,1,160,1043,633,40,7,10,16,17,208,142,68.3,42
Konstantin Rausch,RUS,DF,Köln,Bundesliga,27,1990,10.3,663,43,193,265,238,13,507,4,10,40.0,4,0,348,1852,941,34,10,1,7,7,345,298,86.4,18
Yoric Ravet,FRA,MF,Freiburg,Bundesliga,27,1989,5.5,278,8,39,102,152,25,245,7,15,46.7,10,1,175,763,418,25,9,2,15,4,244,167,68.4,49
Ante Rebić,CRO,FW,Eint Frankfurt,Bundesliga,23,1993,19.5,815,7,66,333,491,111,806,44,77,57.1,48,3,604,3104,1989,108,34,36,69,63,990,576,58.2,237
Pedro Rebocho,POR,DF,Guingamp,Ligue 1,22,1995,19.1,1163,60,389,511,336,11,1000,9,14,64.3,10,0,672,3653,2019,76,34,5,17,21,687,633,92.1,33
Recio,ESP,MF,Málaga,La Liga,26,1991,20.4,1225,28,228,746,320,28,1122,17,25,68.0,18,2,814,4151,1925,80,25,7,18,22,825,735,89.1,30
Nathan Redmond,ENG,FW,Southampton,Premier League,23,1994,21.6,1136,18,165,493,588,75,1081,51,82,62.2,54,2,872,5317,3013,150,48,30,37,43,1047,802,76.6,141
Alberto Redondo,ESP,DF,Getafe,La Liga,20,1997,1.0,37,3,15,18,5,0,30,0,1,0.0,0,0,14,34,11,0,0,0,0,0,12,12,100.0,0
Fabian Reese,GER,FW,Schalke 04,Bundesliga,19,1997,0.8,33,1,6,15,16,2,32,0,1,0.0,0,0,23,185,116,4,3,0,1,1,38,19,50.0,6
Vasco Regini,ITA,DF,Sampdoria,Serie A,26,1990,12.0,810,80,302,463,102,5,745,9,12,75.0,9,0,513,2734,1841,68,11,1,6,8,550,537,97.6,8
