Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Long Ast,Long xA,Long A-xA,Long KP,Long 1/3,Long PPA,Long CrsPA,Long Prog
Danilo Avelar,BRA,DF,Amiens,Ligue 1,28,1989,19.2,535,840,63.7,10542,6072,207,245,84.5,228,337,67.7,89,225,39.6,0,1.8,-1.8,14,56,18,9,88
Felipe Avenatti,URU,FW,Bologna,Serie A,24,1993,5.2,80,140,57.1,1162,202,46,76,60.5,24,44,54.5,6,11,54.5,0,0.1,-0.1,3,5,5,0,8
Durel Avounou,CGO,MF,Caen,Ligue 1,19,1997,7.2,179,268,66.8,3071,1067,80,103,77.7,73,102,71.6,17,45,37.8,0,0.7,-0.7,5,14,1,0,17
Chidozie Awaziem,NGA,DF,Nantes,Ligue 1,20,1997,16.8,461,635,72.6,9971,4682,140,158,88.6,233,279,83.5,84,182,46.2,1,0.2,+0.8,3,38,3,1,45
André Ayew,GHA,MF,West Ham,Premier League,27,1989,9.9,214,283,75.6,2801,594,137,157,87.3,57,79,72.2,7,21,33.3,2,0.2,+1.8,2,10,5,1,15
André Ayew,GHA,FW,Swansea City,Premier League,27,1989,10.6,246,306,80.4,3469,576,150,174,86.2,68,82,82.9,13,23,56.5,2,1.5,+0.5,12,12,7,0,16
Jordan Ayew,GHA,FW,Swansea City,Premier League,25,1991,31.7,695,879,79.1,9764,1386,434,492,88.2,194,247,78.5,41,75,54.7,2,0.8,+1.2,11,35,24,2,43
Karim Azamoum,FRA,MF,Troyes,Ligue 1,27,1990,25.0,664,953,69.7,11079,3333,318,405,78.5,237,318,74.5,75,151,49.7,0,2.0,-2.0,24,60,10,4,69
César Azpilicueta,ESP,DF,Chelsea,Premier League,27,1989,37.0,2466,2900,85.0,47815,17511,920,1017,90.5,1198,1326,90.3,312,493,63.3,6,3.0,+3.0,28,215,38,5,243
Ludovic Baal,GUF,DF,Rennes,Ligue 1,31,1986,12.9,625,820,76.2,11127,5941,270,313,86.3,290,353,82.2,58,134,43.3,0,0.6,-0.6,7,77,8,2,91
Khouma Babacar,SEN,FW,Sassuolo,Serie A,24,1993,8.3,114,140,81.4,1892,251,64,77,83.1,39,48,81.3,10,12,83.3,1,1.0,0.0,5,6,1,0,9
Khouma Babacar,SEN,FW,Fiorentina,Serie A,24,1993,5.0,76,101,75.2,1227,222,41,51,80.4,23,30,76.7,9,13,69.2,1,0.4,+0.6,7,6,3,0,8
Carlos Bacca,COL,FW,Villarreal,La Liga,30,1986,27.7,383,527,72.7,6005,1172,216,278,77.7,126,173,72.8,29,50,58.0,6,4.7,+1.3,30,17,17,3,38
Milan Badelj,CRO,MF,Fiorentina,Serie A,28,1989,26.1,1470,1773,82.9,29350,8610,529,627,84.4,698,786,88.8,224,319,70.2,1,2.4,-1.4,44,170,38,7,198
Holger Badstuber,GER,DF,Stuttgart,Bundesliga,28,1989,24.1,915,1081,84.6,20267,6130,261,295,88.5,446,495,90.1,200,278,71.9,0,0.0,0.0,0,39,1,0,39
Dylan Bahamboula,CGO,MF,Dijon,Ligue 1,22,1995,0.3,10,14,71.4,146,39,7,8,87.5,2,5,40.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1
Farès Bahlouli,FRA,MF,Lille,Ligue 1,22,1995,3.4,103,156,66.0,2058,714,44,55,80.0,35,52,67.3,21,41,51.2,0,0.9,-0.9,10,11,5,3,9
Stéphane Bahoken,CMR,FW,Strasbourg,Ligue 1,25,1992,18.5,222,328,67.7,3398,759,119,146,81.5,70,98,71.4,20,38,52.6,1,1.3,-0.3,13,7,18,7,22
Daniel Baier,GER,MF,Augsburg,Bundesliga,33,1984,28.2,1196,1607,74.4,25699,8015,382,468,81.6,560,708,79.1,238,386,61.7,2,2.0,0.0,26,165,26,5,192
Leon Bailey,JAM,FW,Leverkusen,Bundesliga,19,1997,24.6,755,1082,69.8,14702,4627,356,428,83.2,256,349,73.4,132,255,51.8,6,5.8,+0.2,58,58,47,23,85
Eric Bailly,CIV,DF,Manchester Utd,Premier League,23,1994,11.1,370,413,89.6,7589,2145,114,122,93.4,193,203,95.1,59,83,71.1,0,0.3,-0.3,2,12,2,0,19
Leighton Baines,ENG,DF,Everton,Premier League,32,1984,21.2,788,1016,77.6,14523,6595,345,379,91.0,332,401,82.8,98,195,50.3,3,1.9,+1.1,26,66,23,11,100
Riad Bajić,BIH,FW,Udinese,Serie A,23,1994,0.9,16,22,72.7,256,93,9,13,69.2,6,6,100.0,1,1,100.0,0,0.2,-0.2,2,2,1,0,3
Marvin Bakalorz,GER,MF,Hannover 96,Bundesliga,27,1989,22.8,440,619,71.1,7408,2159,232,274,84.7,149,216,69.0,49,105,46.7,1,1.8,-0.8,12,43,11,2,54
Cédric Bakambu,COD,FW,Villarreal,La Liga,26,1991,14.0,206,289,71.3,3038,635,125,153,81.7,58,82,70.7,14,26,53.8,0,1.1,-1.1,13,15,5,1,20
Tiemoué Bakayoko,FRA,MF,Chelsea,Premier League,22,1994,23.6,948,1105,85.8,16196,3768,451,503,89.7,388,445,87.2,86,114,75.4,2,0.6,+1.4,13,86,8,1,82
Zakaria Bakkali,BEL,FW,La Coruña,La Liga,21,1996,10.1,229,312,73.4,3599,908,124,151,82.1,82,107,76.6,19,42,45.2,0,0.5,-0.5,8,14,2,1,23
Ridle Baku,GER,MF,Mainz 05,Bundesliga,19,1998,2.6,75,91,82.4,1135,278,39,44,88.6,32,39,82.1,3,6,50.0,0,0.2,-0.2,1,1,0,0,4
Keita Baldé,SEN,FW,Monaco,Ligue 1,22,1995,16.4,269,392,68.6,4021,794,152,198,76.8,97,135,71.9,12,25,48.0,5,1.9,+3.1,15,9,11,5,24
Sam Baldock,ENG,MF,Brighton,Premier League,28,1989,0.4,4,7,57.1,41,11,4,5,80.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
Gareth Bale,WAL,FW,Real Madrid,La Liga,28,1989,20.0,607,772,78.6,10225,2570,329,397,82.9,195,235,83.0,66,108,61.1,2,5.3,-3.3,39,32,49,16,77
Mikel Balenziaga,ESP,DF,Athletic Club,La Liga,29,1988,17.2,593,791,75.0,10454,3205,247,277,89.2,289,364,79.4,48,110,43.6,2,0.8,+1.2,9,30,17,11,50
Andrija Balić,CRO,MF,Udinese,Serie A,19,1997,12.0,444,555,80.0,8763,1936,189,221,85.5,187,218,85.8,65,102,63.7,1,0.7,+0.3,16,41,7,1,45
Iván Balliu,ALB,DF,Metz,Ligue 1,25,1992,21.7,878,1175,74.7,16075,7774,374,425,88.0,387,481,80.5,99,217,45.6,1,1.0,0.0,12,85,27,5,115
Fodé Ballo-Touré,SEN,DF,Lille,Ligue 1,20,1997,22.8,946,1150,82.3,14186,5424,514,568,90.5,360,438,82.2,43,76,56.6,0,0.4,-0.4,8,57,13,6,70
Florent Balmont,FRA,MF,Dijon,Ligue 1,37,1980,9.6,416,506,82.2,7321,2036,179,196,91.3,179,207,86.5,42,81,51.9,3,1.2,+1.8,7,38,8,2,50
Leon Balogun,NGA,DF,Mainz 05,Bundesliga,29,1988,13.0,367,483,76.0,8352,2972,89,115,77.4,199,233,85.4,76,119,63.9,0,0.0,0.0,1,20,2,0,40
Mario Balotelli,ITA,FW,Nice,Ligue 1,26,1990,25.2,568,760,74.7,9903,2039,292,359,81.3,178,226,78.8,81,130,62.3,1,4.0,-3.0,33,70,15,1,57
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,27,1990,17.0,621,810,76.7,10272,4933,294,326,90.2,287,348,82.5,33,104,31.7,0,0.3,-0.3,6,43,5,2,51
Jonathan Bamba,FRA,FW,Saint-Étienne,Ligue 1,21,1996,28.6,874,1185,73.8,14408,3399,431,523,82.4,325,409,79.5,85,173,49.1,8,5.9,+2.1,51,63,31,7,81
Yacine Bammou,MAR,MF,Nantes,Ligue 1,25,1991,8.1,189,257,73.5,2951,817,101,119,84.9,64,84,76.2,15,31,48.4,0,0.2,-0.2,6,9,9,2,14
Éver Banega,ARG,MF,Sevilla,La Liga,29,1988,26.7,1860,2285,81.4,37938,13414,681,757,90.0,852,974,87.5,313,512,61.1,3,5.5,-2.5,70,278,37,6,289
Mattia Bani,ITA,DF,Chievo,Serie A,23,1993,14.6,516,641,80.5,12296,3629,129,153,84.3,251,282,89.0,132,196,67.3,0,0.0,0.0,0,32,2,0,30
Beni Baningime,COD,MF,Everton,Premier League,18,1998,2.2,66,83,79.5,1159,277,29,34,85.3,28,32,87.5,6,9,66.7,0,0.0,0.0,0,7,1,0,8
Léo Baptistão,BRA,FW,Espanyol,La Liga,24,1992,29.7,482,738,65.3,7350,1743,268,364,73.6,176,247,71.3,27,68,39.7,3,3.9,-0.9,25,30,21,7,47
Sekou Baradji,FRA,MF,Amiens,Ligue 1,33,1984,0.1,2,5,40.0,24,0,1,3,33.3,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Antonín Barák,CZE,MF,Udinese,Serie A,22,1994,30.1,912,1158,78.8,15784,4691,428,507,84.4,378,441,85.7,97,174,55.7,3,3.0,0.0,28,96,30,5,130
Andrea Barberis,ITA,MF,Crotone,Serie A,23,1993,33.7,807,1130,71.4,14272,4520,364,451,80.7,318,414,76.8,97,204,47.5,1,2.1,-1.1,30,68,12,6,77
Mariano Barbosa,ARG,GK,Villarreal,La Liga,33,1984,12.5,226,335,67.5,6975,4768,39,39,100.0,103,105,98.1,82,189,43.4,0,0.0,0.0,0,2,0,0,0
Enis Bardhi,MKD,MF,Levante,La Liga,22,1995,17.6,517,670,77.2,9946,2907,235,277,84.8,197,233,84.5,78,137,56.9,1,1.2,-0.2,25,69,10,1,62
Phil Bardsley,SCO,DF,Burnley,Premier League,32,1985,12.5,402,582,69.1,7674,3887,162,179,90.5,184,261,70.5,53,128,41.4,0,0.8,-0.8,9,50,16,9,42
Nicolò Barella,ITA,MF,Cagliari,Serie A,20,1997,32.8,1225,1631,75.1,23422,6555,531,629,84.4,471,587,80.2,194,347,55.9,2,2.2,-0.2,31,145,37,7,144
Philipp Bargfrede,GER,MF,Werder Bremen,Bundesliga,28,1989,20.7,768,967,79.4,15876,4793,239,286,83.6,400,468,85.5,121,181,66.9,1,0.7,+0.3,6,80,4,0,89
Ross Barkley,ENG,MF,Chelsea,Premier League,23,1993,1.4,40,53,75.5,635,122,23,27,85.2,9,14,64.3,6,9,66.7,0,0.1,-0.1,2,2,1,1,1
Aymen Barkok,MAR,MF,Eint Frankfurt,Bundesliga,19,1998,3.5,89,119,74.8,1507,213,44,56,78.6,30,35,85.7,11,20,55.0,1,0.6,+0.4,7,5,6,1,7
Ashley Barnes,ENG,FW,Burnley,Premier League,27,1989,24.1,324,522,62.1,4825,1116,192,268,71.6,98,160,61.3,22,51,43.1,0,1.9,-1.9,17,18,13,2,29
Harvey Barnes,ENG,MF,Leicester City,Premier League,19,1997,0.1,6,8,75.0,82,8,4,4,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
Antonio Barragán,ESP,DF,Betis,La Liga,30,1987,26.4,1294,1614,80.2,22497,8348,638,732,87.2,515,626,82.3,132,219,60.3,6,2.6,+3.4,22,78,32,12,138
Antonio Barreca,ITA,DF,Torino,Serie A,22,1995,5.2,230,281,81.9,4060,1851,103,119,86.6,101,114,88.6,23,36,63.9,0,0.4,-0.4,3,10,3,1,18
Édgar Barreto,PAR,MF,Sampdoria,Serie A,33,1984,21.8,861,1083,79.5,13794,4584,471,538,87.5,297,367,80.9,74,143,51.7,2,2.0,0.0,19,76,21,5,97
Barri,ESP,MF,Getafe,La Liga,21,1995,1.3,14,23,60.9,306,141,5,9,55.6,6,6,100.0,3,6,50.0,0,0.0,0.0,0,3,0,0,5
Musa Barrow,GAM,FW,Atalanta,Serie A,18,1998,4.9,97,126,77.0,1658,343,52,65,80.0,34,41,82.9,10,17,58.8,1,1.1,-0.1,10,8,5,1,14
Gareth Barry,ENG,MF,West Brom,Premier League,36,1981,21.4,720,949,75.9,14486,4506,285,335,85.1,302,355,85.1,119,232,51.3,1,1.6,-0.6,18,99,15,3,109
Fin Bartels,GER,FW,Werder Bremen,Bundesliga,30,1987,12.5,283,389,72.8,4682,1172,142,180,78.9,114,152,75.0,22,35,62.9,3,3.5,-0.5,24,19,14,5,30
Kyle Bartley,ENG,DF,Swansea City,Premier League,26,1991,2.6,87,107,81.3,1914,594,26,30,86.7,45,50,90.0,15,25,60.0,0,0.3,-0.3,2,6,0,0,8
Marc Bartra,ESP,DF,Dortmund,Bundesliga,26,1991,9.0,552,697,79.2,11530,3915,181,205,88.3,275,333,82.6,92,146,63.0,1,0.9,+0.1,2,57,2,1,41
Marc Bartra,ESP,DF,Betis,La Liga,26,1991,15.8,928,1107,83.8,20009,6602,255,281,90.7,531,581,91.4,134,229,58.5,0,0.6,-0.6,4,75,5,1,58
Andrea Barzagli,ITA,DF,Juventus,Serie A,36,1981,16.1,1164,1264,92.1,25441,7625,337,359,93.9,593,629,94.3,231,264,87.5,1,0.4,+0.6,4,89,4,2,64
Daniele Baselli,ITA,MF,Torino,Serie A,25,1992,28.0,1091,1335,81.7,20260,4906,446,513,86.9,479,563,85.1,142,204,69.6,0,1.9,-1.9,27,92,25,3,114
Nicolas Basin,FRA,DF,Metz,Ligue 1,19,1998,3.5,109,161,67.7,2029,883,42,51,82.4,56,76,73.7,11,32,34.4,0,0.1,-0.1,2,5,3,2,11
Dušan Basta,SRB,DF,Lazio,Serie A,32,1984,8.6,291,394,73.9,5081,1914,139,160,86.9,118,148,79.7,29,71,40.8,1,0.4,+0.6,7,17,14,7,24
Gil Bastião Dias,POR,FW,Monaco,Ligue 1,20,1996,0.1,1,1,100.0,8,5,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Gil Bastião Dias,POR,FW,Fiorentina,Serie A,20,1996,13.2,360,471,76.4,5575,1391,205,250,82.0,126,155,81.3,24,45,53.3,3,1.1,+1.9,25,21,18,2,38
Samuel Bastien,COD,MF,Chievo,Serie A,20,1996,15.1,403,487,82.8,7184,1405,180,212,84.9,169,189,89.4,47,68,69.1,0,0.3,-0.3,7,26,8,2,28
Borja Bastón,ESP,FW,Málaga,La Liga,24,1992,10.9,175,228,76.8,2277,265,114,137,83.2,43,57,75.4,7,14,50.0,0,0.1,-0.1,4,8,2,0,3
Alessandro Bastoni,ITA,DF,Atalanta,Serie A,18,1999,1.0,72,84,85.7,1302,384,28,34,82.4,38,41,92.7,5,6,83.3,0,0.1,-0.1,2,6,0,0,7
Bastos,ANG,DF,Lazio,Serie A,26,1991,15.6,786,866,90.8,15922,4527,268,282,95.0,393,416,94.5,120,156,76.9,0,0.1,-0.1,3,45,2,1,35
Michy Batshuayi,BEL,FW,Chelsea,Premier League,23,1993,4.0,68,91,74.7,978,129,40,46,87.0,19,28,67.9,4,5,80.0,1,0.2,+0.8,2,5,1,0,4
Michy Batshuayi,BEL,FW,Dortmund,Bundesliga,23,1993,9.3,128,183,69.9,1863,418,78,105,74.3,35,46,76.1,9,15,60.0,1,0.5,+0.5,4,8,6,0,12
Moritz Bauer,AUT,DF,Stoke City,Premier League,25,1992,14.5,291,470,61.9,5797,2759,120,159,75.5,103,154,66.9,62,135,45.9,0,1.0,-1.0,14,18,11,9,17
Robert Bauer,GER,DF,Werder Bremen,Bundesliga,22,1995,10.6,368,503,73.2,7727,3818,111,135,82.2,193,248,77.8,56,101,55.4,0,0.2,-0.2,5,33,5,3,37
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,27,1990,34.0,975,1405,69.4,27957,17825,220,222,99.1,417,427,97.7,329,745,44.2,0,0.0,0.0,0,13,0,0,1
Timo Baumgartl,GER,DF,Stuttgart,Bundesliga,21,1996,29.0,1263,1544,81.8,27413,10156,366,408,89.7,632,717,88.1,258,397,65.0,0,0.4,-0.4,6,90,12,2,102
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,29,1988,15.5,867,951,91.2,16036,3676,401,430,93.3,333,357,93.3,125,140,89.3,0,0.5,-0.5,10,57,6,0,56
Jon Bautista,ESP,FW,Real Sociedad,La Liga,22,1995,2.0,25,34,73.5,290,68,12,17,70.6,6,9,66.7,1,2,50.0,0,0.2,-0.2,1,2,3,0,3
Paul Baysse,FRA,DF,Málaga,La Liga,29,1988,13.8,444,559,79.4,10180,2827,115,137,83.9,229,262,87.4,97,150,64.7,0,0.0,0.0,0,11,0,0,12
Paul Baysse,FRA,DF,Bordeaux,Ligue 1,29,1988,6.3,243,293,82.9,5449,1627,70,79,88.6,116,134,86.6,55,73,75.3,0,0.0,0.0,0,24,0,0,14
Noah Joel Sarenren Bazee,NGA,FW,Hannover 96,Bundesliga,20,1996,1.3,11,25,44.0,151,53,6,13,46.2,5,10,50.0,0,0,,0,0.0,0.0,0,1,0,0,1
Hervé Bazile,HAI,FW,Caen,Ligue 1,27,1990,9.7,178,323,55.1,3408,1038,86,109,78.9,60,100,60.0,30,94,31.9,1,1.5,-0.5,14,11,10,6,16
Riechedly Bazoer,NED,MF,Wolfsburg,Bundesliga,20,1996,6.6,213,249,85.5,4416,680,71,79,89.9,101,115,87.8,36,48,75.0,0,0.1,-0.1,2,11,1,1,10
Enrico Bearzotti,ITA,DF,Hellas Verona,Serie A,20,1996,4.6,128,174,73.6,2415,1037,46,55,83.6,69,83,83.1,12,30,40.0,0,0.1,-0.1,1,9,1,0,15
Claudio Beauvue,GLP,FW,Leganés,La Liga,29,1988,18.6,205,317,64.7,2705,501,133,179,74.3,60,100,60.0,7,21,33.3,0,1.3,-1.3,10,12,6,0,17
Bebé,CPV,MF,Eibar,La Liga,27,1990,4.1,85,144,59.0,1635,334,40,49,81.6,26,46,56.5,16,38,42.1,1,1.1,-0.1,8,2,4,3,4
Ihlas Bebou,TOG,MF,Hannover 96,Bundesliga,23,1994,23.8,462,652,70.9,7383,2599,254,318,79.9,149,203,73.4,42,81,51.9,2,5.8,-3.8,40,34,26,13,66
Andreas Beck,GER,DF,Stuttgart,Bundesliga,30,1987,21.4,820,1161,70.6,16528,6612,301,374,80.5,383,502,76.3,133,238,55.9,1,1.5,-0.5,12,62,15,8,91
Henri Bedimo,CMR,DF,Marseille,Ligue 1,33,1984,0.5,19,24,79.2,351,92,7,8,87.5,10,12,83.3,2,4,50.0,0,0.0,0.0,0,2,0,0,1
Jan Bednarek,POL,DF,Southampton,Premier League,21,1996,4.7,139,179,77.7,2979,969,47,49,95.9,67,80,83.8,24,47,51.1,0,0.0,0.0,0,6,0,0,13
Asmir Begović,BIH,GK,Bournemouth,Premier League,30,1987,38.0,689,1152,59.8,24248,15925,68,69,98.6,301,305,98.7,319,776,41.1,0,0.0,0.0,1,4,0,0,0
Valon Behrami,SUI,MF,Udinese,Serie A,32,1985,15.5,419,513,81.7,6747,1726,205,238,86.1,161,188,85.6,34,53,64.2,0,0.2,-0.2,9,23,1,0,31
Vid Belec,SVN,GK,Sampdoria,Serie A,27,1990,2.0,70,86,81.4,1540,927,29,29,100.0,30,30,100.0,11,27,40.7,0,0.0,0.0,0,2,0,0,0
Vid Belec,SVN,GK,Benevento,Serie A,27,1990,12.4,235,361,65.1,7723,4686,26,27,96.3,112,114,98.2,97,220,44.1,0,0.0,0.0,1,3,0,0,0
Ishak Belfodil,ALG,FW,Werder Bremen,Bundesliga,25,1992,15.0,273,443,61.6,4057,1112,164,219,74.9,87,159,54.7,17,36,47.2,1,2.1,-1.1,19,19,15,3,40
Stefan Bell,GER,DF,Mainz 05,Bundesliga,25,1991,24.2,679,892,76.1,16049,5840,170,206,82.5,350,407,86.0,156,265,58.9,0,0.7,-0.7,8,52,5,0,61
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,27,1990,12.7,389,530,73.4,6227,2063,216,254,85.0,129,175,73.7,37,82,45.1,3,4.8,-1.8,29,25,31,12,48
Héctor Bellerín,ESP,DF,Arsenal,Premier League,22,1995,33.9,1834,2184,84.0,29089,8838,967,1076,89.9,733,843,87.0,97,162,59.9,3,3.6,-0.6,32,78,55,11,141
François Bellugou,FRA,MF,Troyes,Ligue 1,30,1987,24.2,772,975,79.2,15196,3666,285,339,84.1,351,401,87.5,119,196,60.7,0,0.3,-0.3,7,59,5,1,66
Andrea Belotti,ITA,FW,Torino,Serie A,23,1993,29.8,441,610,72.3,6518,1009,248,326,76.1,153,199,76.9,24,35,68.6,5,4.7,+0.3,28,27,12,1,26
Chaouki Ben Saada,TUN,FW,Troyes,Ligue 1,33,1984,3.8,150,196,76.5,2798,823,73,80,91.3,53,68,77.9,23,38,60.5,0,0.9,-0.9,8,15,9,2,24
Wissam Ben Yedder,FRA,FW,Sevilla,La Liga,26,1990,18.9,357,465,76.8,4972,810,229,279,82.1,106,139,76.3,13,25,52.0,3,2.1,+0.9,25,19,18,2,30
Diego Benaglio,SUI,GK,Monaco,Ligue 1,33,1983,2.5,34,47,72.3,1013,688,9,9,100.0,13,13,100.0,12,25,48.0,0,0.0,0.0,0,1,0,0,0
Ahmad Benali,LBY,MF,Crotone,Serie A,25,1992,9.0,288,379,76.0,4934,1696,135,157,86.0,118,150,78.7,30,56,53.6,1,0.2,+0.8,5,31,10,0,42
Yohan Benalouane,TUN,DF,Leicester City,Premier League,30,1987,1.0,23,33,69.7,463,80,9,11,81.8,9,12,75.0,5,8,62.5,0,0.0,0.0,0,0,0,0,1
Marco Benassi,ITA,MF,Fiorentina,Serie A,22,1994,30.9,994,1322,75.2,16901,5625,484,591,81.9,391,503,77.7,97,172,56.4,3,3.2,-0.2,38,112,36,10,152
Medhi Benatia,MAR,DF,Juventus,Serie A,30,1987,19.5,1251,1375,91.0,27239,7915,298,316,94.3,738,782,94.4,210,262,80.2,0,0.0,0.0,0,60,3,0,51
Lars Bender,GER,DF,Leverkusen,Bundesliga,28,1989,17.7,759,977,77.7,13202,5730,366,425,86.1,296,368,80.4,81,151,53.6,4,3.1,+0.9,20,65,19,6,103
Sven Bender,GER,DF,Leverkusen,Bundesliga,28,1989,26.1,1363,1573,86.6,28789,9367,390,429,90.9,731,807,90.6,229,318,72.0,0,0.4,-0.4,6,77,3,0,89
László Bénes,SVK,MF,M'Gladbach,Bundesliga,19,1997,0.4,21,25,84.0,478,188,5,5,100.0,11,13,84.6,5,6,83.3,0,0.1,-0.1,2,4,3,0,6
Nicolas Benezet,FRA,FW,Guingamp,Ligue 1,26,1991,18.3,705,977,72.2,11681,3238,361,454,79.5,260,332,78.3,69,143,48.3,3,3.3,-0.3,38,53,21,3,75
Marcel Benger,GER,MF,M'Gladbach,Bundesliga,19,1998,0.0,1,1,100.0,30,0,0,0,,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,0
Walter Benítez,ARG,GK,Nice,Ligue 1,24,1993,28.0,365,521,70.1,9911,6309,61,62,98.4,207,215,96.3,97,243,39.9,0,0.0,0.0,0,1,0,0,0
Charlison Benschop,CUW,MF,Hannover 96,Bundesliga,27,1989,2.0,37,54,68.5,534,176,25,30,83.3,7,13,53.8,3,7,42.9,0,0.1,-0.1,2,4,0,0,8
Ramy Bensebaini,ALG,DF,Rennes,Ligue 1,22,1995,26.0,1039,1424,73.0,20183,7502,354,428,82.7,525,644,81.5,137,292,46.9,1,1.2,-0.2,8,73,13,8,99
Nabil Bentaleb,ALG,MF,Schalke 04,Bundesliga,22,1994,11.2,438,545,80.4,8477,1658,168,192,87.5,206,237,86.9,60,100,60.0,3,0.7,+2.3,9,35,4,0,37
Rodrigo Bentancur,URU,MF,Juventus,Serie A,20,1997,6.5,474,532,89.1,8866,1923,175,198,88.4,237,259,91.5,58,68,85.3,0,0.5,-0.5,10,42,4,0,37
Christian Benteke,BEL,FW,Crystal Palace,Premier League,26,1990,24.9,390,660,59.1,5781,1125,217,334,65.0,125,234,53.4,23,42,54.8,5,2.7,+2.3,26,30,15,1,45
Karim Benzema,FRA,FW,Real Madrid,La Liga,29,1987,23.9,724,879,82.4,10750,2169,443,519,85.4,210,255,82.4,50,59,84.7,10,5.6,+4.4,45,42,36,1,78
Yassine Benzia,ALG,MF,Lille,Ligue 1,22,1994,25.4,1093,1418,77.1,20103,6115,468,556,84.2,459,548,83.8,150,252,59.5,5,5.1,-0.1,64,134,42,3,173
Saido Berahino,BDI,FW,Stoke City,Premier League,23,1993,5.5,75,99,75.8,1198,159,37,47,78.7,33,39,84.6,4,8,50.0,1,0.5,+0.5,3,5,3,1,5
Domenico Berardi,ITA,FW,Sassuolo,Serie A,22,1994,25.5,647,979,66.1,11505,3847,301,385,78.2,254,356,71.3,76,185,41.1,2,5.2,-3.2,56,49,38,12,101
Yuri Berchiche,ESP,DF,Paris S-G,Ligue 1,27,1990,19.1,969,1129,85.8,14950,5264,512,562,91.1,380,440,86.4,53,71,74.6,4,2.2,+1.8,18,61,19,8,83
Álex Berenguer,ESP,FW,Torino,Serie A,22,1995,11.6,336,467,71.9,4935,1595,200,238,84.0,97,135,71.9,25,61,41.0,3,1.8,+1.2,21,25,15,2,35
Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,25,1992,27.6,1265,1592,79.5,21303,8452,602,674,89.3,532,650,81.8,111,207,53.6,1,0.7,+0.3,12,90,17,7,124
Jóhann Berg Guðmundsson,ISL,MF,Burnley,Premier League,26,1990,31.5,660,1017,64.9,13077,5052,286,357,80.1,238,332,71.7,118,280,42.1,8,4.8,+3.2,66,37,29,15,70
Markel Bergara,ESP,MF,Getafe,La Liga,31,1986,16.3,273,391,69.8,4082,1100,141,187,75.4,94,128,73.4,19,47,40.4,1,0.1,+0.9,2,15,3,1,20
Emil Berggreen,DEN,FW,Mainz 05,Bundesliga,24,1993,7.4,98,162,60.5,1203,224,65,95,68.4,20,38,52.6,6,11,54.5,2,0.4,+1.6,6,4,6,0,9
Robert Berić,SVN,FW,Saint-Étienne,Ligue 1,26,1991,11.6,123,181,68.0,1555,210,66,92,71.7,34,49,69.4,5,9,55.6,1,1.1,-0.1,7,4,1,0,4
Kévin Bérigaud,FRA,MF,Montpellier,Ligue 1,29,1988,3.0,57,72,79.2,842,213,34,39,87.2,15,18,83.3,4,7,57.1,2,0.8,+1.2,6,5,3,0,10
Etrit Berisha,ALB,GK,Atalanta,Serie A,28,1989,31.0,543,801,67.8,19253,12822,56,57,98.2,205,208,98.6,281,534,52.6,0,0.0,0.0,0,6,0,0,2
Federico Bernardeschi,ITA,FW,Juventus,Serie A,23,1994,9.4,307,380,80.8,6024,1328,137,149,91.9,118,140,84.3,45,74,60.8,3,2.0,+1.0,13,18,14,2,44
Bernardo,BRA,DF,RB Leipzig,Bundesliga,22,1995,15.0,662,892,74.2,11251,4920,321,376,85.4,275,354,77.7,59,136,43.4,1,0.8,+0.2,5,55,12,5,72
Juan Bernat,ESP,DF,Bayern Munich,Bundesliga,24,1993,9.9,490,541,90.6,7656,1816,283,301,94.0,169,186,90.9,31,38,81.6,2,1.3,+0.7,10,24,9,3,30
Andrea Bertolacci,ITA,MF,Genoa,Serie A,26,1991,32.2,1310,1641,79.8,25012,7294,517,611,84.6,608,694,87.6,171,293,58.4,0,2.0,-2.0,26,161,35,1,185
Ryan Bertrand,ENG,DF,Southampton,Premier League,27,1989,34.8,1498,1931,77.6,23985,10686,827,913,90.6,520,655,79.4,116,268,43.3,4,3.6,+0.4,36,124,44,13,158
Muhamed Bešić,BIH,MF,Everton,Premier League,24,1992,0.5,26,28,92.9,544,68,13,13,100.0,7,7,100.0,6,8,75.0,0,0.0,0.0,1,1,1,0,1
Daniel Bessa,ITA,MF,Hellas Verona,Serie A,24,1993,15.4,556,687,80.9,10261,2178,240,282,85.1,236,274,86.1,69,102,67.6,1,1.3,-0.3,20,46,10,3,47
