Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Press,Pass Types Sw,Pass Types Crs,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Height Ground,Height Low,Height High,Body Parts Left,Body Parts Right,Body Parts Head,Body Parts TI,Body Parts Other,Outcomes Cmp,Outcomes Off,Outcomes Out,Outcomes Int,Outcomes Blocks
Adama Diakhaby,FRA,FW,Monaco,Ligue 1,21,1996,9.4,214,209,5,0,0,44,7,21,0,0,0,0,147,28,39,156,25,24,3,2,140,3,3,5,16
Mouctar Diakhaby,GUI,DF,Lyon,Ligue 1,20,1996,8.1,410,399,11,11,0,43,13,0,0,0,0,0,347,15,48,34,346,24,0,0,364,1,5,5,4
Abdou Diallo,SEN,DF,Mainz 05,Bundesliga,21,1996,26.8,1201,1092,109,43,0,204,42,20,0,0,0,0,680,172,349,907,119,64,66,2,905,6,24,23,29
Abdoulaye Diallo,SEN,GK,Rennes,Ligue 1,25,1992,3.0,65,43,22,10,0,7,3,0,0,0,0,0,29,2,34,6,48,0,0,10,41,0,2,0,1
Habib Diallo,SEN,FW,Metz,Ligue 1,22,1995,0.2,5,5,0,0,0,1,0,0,0,0,0,0,2,2,1,1,2,1,0,0,4,0,1,0,0
Mustapha Diallo,SEN,MF,Guingamp,Ligue 1,31,1986,15.4,583,581,2,1,2,78,9,2,0,0,0,0,410,52,121,31,445,80,1,1,472,0,13,8,8
Mohamed Diamé,SEN,MF,Newcastle Utd,Premier League,30,1987,22.7,819,813,6,5,1,157,39,5,0,0,0,0,541,131,147,97,642,35,1,2,674,1,13,29,12
Lassana Diarra,FRA,MF,Paris S-G,Ligue 1,32,1985,6.7,502,498,4,4,1,50,21,2,0,0,0,0,413,33,56,39,443,14,0,2,457,2,6,7,3
Amadou Diawara,GUI,MF,Napoli,Serie A,20,1997,7.3,732,713,19,17,1,68,12,4,2,0,0,2,585,82,65,88,617,24,0,1,674,0,7,10,5
Brahim Díaz,ESP,FW,Manchester City,Premier League,17,1999,0.6,28,28,0,0,0,2,0,1,0,0,0,0,22,4,2,11,17,0,0,0,26,0,0,1,0
Bakaye Dibassy,MLI,DF,Amiens,Ligue 1,27,1989,30.9,1303,1111,192,26,0,216,17,28,0,0,0,0,788,144,371,877,165,71,166,3,986,9,61,28,41
Daniel Didavi,GER,MF,Wolfsburg,Bundesliga,27,1990,24.9,971,882,89,40,2,163,32,41,29,8,8,4,616,184,171,833,76,35,14,7,710,9,21,22,38
Thomas Didillon,FRA,GK,Metz,Ligue 1,21,1995,9.0,202,135,67,21,0,13,3,0,0,0,0,0,67,10,125,146,12,1,0,37,131,0,5,0,0
Étienne Didot,FRA,MF,Guingamp,Ligue 1,34,1983,18.0,1018,968,50,31,0,198,31,17,11,0,0,0,690,80,248,181,738,82,8,3,798,9,32,21,16
Adrián Diéguez,ESP,DF,Alavés,La Liga,21,1996,4.8,175,142,33,9,0,22,6,1,1,0,1,0,108,8,59,118,23,8,23,1,134,1,7,2,5
Dennis Diekmeier,GER,DF,Hamburger SV,Bundesliga,27,1989,20.8,921,656,265,5,0,121,18,54,0,0,0,0,315,197,409,47,534,59,260,8,562,2,26,18,48
Eric Dier,ENG,MF,Tottenham,Premier League,23,1994,31.4,2234,2187,47,42,1,317,73,16,0,0,0,0,1678,231,325,314,1764,89,5,7,1922,5,31,55,22
Lucas Digne,FRA,DF,Barcelona,La Liga,24,1993,7.8,555,482,73,10,0,80,7,17,0,0,0,0,405,101,49,435,28,21,63,0,480,0,6,16,14
Landry Dimata,BEL,FW,Wolfsburg,Bundesliga,19,1997,10.0,202,187,15,0,1,55,1,6,0,0,0,0,135,35,32,50,117,20,1,4,151,0,6,3,8
Tristan Dingomé,CMR,MF,Troyes,Ligue 1,26,1991,13.2,585,580,5,2,0,80,12,14,1,0,0,0,450,36,99,482,85,15,1,0,466,4,11,14,20
Ismaël Diomandé,CIV,DF,Caen,Ligue 1,24,1992,7.9,261,261,0,0,0,52,17,2,0,0,0,0,193,13,55,21,226,12,0,2,218,1,10,4,1
Lois Diony,FRA,FW,Saint-Étienne,Ligue 1,24,1992,10.3,161,145,16,0,1,34,3,10,0,0,0,0,119,18,24,19,121,13,1,2,110,0,6,4,6
Issa Diop,FRA,DF,Toulouse,Ligue 1,20,1997,34.0,1189,1147,42,38,0,181,34,3,1,0,0,0,827,83,279,112,935,124,3,2,932,2,26,24,15
Papakouli Diop,SEN,MF,Espanyol,La Liga,31,1986,2.9,86,84,2,2,0,20,3,0,0,0,0,0,60,6,20,7,66,11,0,0,65,0,2,0,0
Papakouli Diop,SEN,MF,Eibar,La Liga,31,1986,10.4,453,440,13,11,0,63,14,5,0,0,0,0,283,60,110,26,347,67,2,1,343,0,17,6,6
Assane Dioussé,SEN,MF,Saint-Étienne,Ligue 1,19,1997,14.9,846,825,21,9,0,114,32,5,1,0,0,0,693,41,112,650,139,41,11,2,715,2,15,18,14
Djené,TOG,DF,Getafe,La Liga,25,1991,36.0,1012,964,48,42,0,163,22,8,0,0,0,0,550,106,356,183,652,129,6,3,708,10,27,24,16
Koffi Djidji,CIV,DF,Nantes,Ligue 1,24,1992,26.8,1015,846,169,23,1,130,22,18,1,0,0,0,559,88,368,76,698,76,145,0,753,1,43,23,16
Alexander Djiku,GHA,DF,Caen,Ligue 1,22,1994,28.0,1278,1242,36,29,0,109,34,5,0,0,0,0,884,108,286,225,875,146,7,5,1024,3,33,23,7
Papy Djilobodji,SEN,DF,Dijon,Ligue 1,28,1988,30.0,1608,1557,51,44,0,232,78,6,0,0,0,0,1049,113,446,1056,381,144,6,4,1227,9,50,32,22
Berat Djimsiti,ALB,DF,Benevento,Serie A,24,1993,30.0,1636,1564,72,59,0,210,43,2,0,0,0,0,1256,147,233,317,1202,61,13,6,1430,3,21,14,16
Marko Dmitrović,SRB,GK,Eibar,La Liga,25,1992,36.0,1036,734,302,126,0,68,32,0,0,0,0,0,193,26,817,742,138,2,0,83,519,5,38,9,0
Keagan Dolly,RSA,FW,Montpellier,Ligue 1,24,1993,9.8,426,372,54,7,1,93,20,31,33,0,0,0,310,26,90,320,78,13,11,2,322,0,8,8,21
Jaume Doménech,ESP,GK,Valencia,La Liga,26,1990,5.0,110,80,30,11,0,12,1,0,0,0,0,0,50,10,50,8,73,0,0,24,79,0,0,3,0
Jean-Luc Dompé,FRA,MF,Amiens,Ligue 1,21,1995,0.3,18,14,4,0,0,0,2,0,3,0,0,0,11,1,6,0,17,0,1,0,8,0,0,1,1
Giulio Donati,ITA,DF,Mainz 05,Bundesliga,27,1990,25.4,1123,843,280,28,1,135,45,62,1,1,0,0,485,260,378,91,690,70,251,11,809,2,26,29,41
Ji Dong-won,KOR,FW,Augsburg,Bundesliga,26,1991,0.2,4,4,0,0,0,2,0,0,0,0,0,0,0,1,3,0,4,0,0,0,2,0,0,0,1
Anastasios Donis,GRE,FW,Stuttgart,Bundesliga,20,1996,10.5,224,213,11,0,1,36,10,37,0,0,0,0,140,35,49,35,166,9,10,0,146,0,3,2,15
Gianluigi Donnarumma,ITA,GK,Milan,Serie A,18,1999,38.0,1086,817,269,75,0,119,27,0,0,0,0,0,599,70,417,121,803,1,0,136,851,2,17,3,0
Godfred Donsah,GHA,MF,Bologna,Serie A,21,1996,19.9,650,640,10,2,1,142,15,3,0,0,0,0,449,121,80,96,483,48,6,7,479,5,23,19,34
Dória,BRA,DF,Marseille,Ligue 1,22,1994,0.9,27,27,0,0,0,7,1,0,0,0,0,0,20,2,5,20,3,4,0,0,22,0,1,1,1
Niklas Dorsch,GER,MF,Bayern Munich,Bundesliga,19,1998,1.0,37,36,1,0,0,5,0,0,0,0,0,0,31,4,2,2,33,1,1,0,30,0,0,2,1
Gabriel Dos Santos,BRA,FW,Troyes,Ligue 1,19,1997,0.9,37,37,0,0,0,5,2,0,0,0,0,0,23,2,12,30,3,3,0,1,26,0,1,1,1
Mauro dos Santos,ARG,DF,Leganés,La Liga,28,1989,10.9,317,310,7,7,0,54,8,3,0,0,0,0,178,38,101,51,221,29,0,1,235,0,4,5,8
Mathieu Dossevi,TOG,FW,Metz,Ligue 1,29,1988,27.9,1111,980,131,31,3,236,58,159,87,0,0,0,708,93,310,72,992,28,7,7,740,5,21,38,68
Abdoulaye Doucouré,MLI,MF,Watford,Premier League,24,1993,36.9,2261,2206,55,39,3,384,64,24,0,0,0,0,1708,262,291,203,1908,103,2,6,1894,6,26,64,50
Cheick Doukouré,CIV,MF,Levante,La Liga,24,1992,11.4,315,313,2,1,1,83,5,2,0,0,0,0,237,26,52,37,246,19,1,0,263,0,5,9,6
Mohamed Dräger,TUN,MF,Freiburg,Bundesliga,21,1996,0.6,10,9,1,1,0,3,0,1,0,0,0,0,6,1,3,1,8,1,0,0,4,0,2,3,0
Aleksandar Dragović,AUT,DF,Leicester City,Premier League,26,1991,8.5,348,319,29,8,0,26,15,1,0,0,0,0,257,37,54,52,246,19,21,2,298,1,1,11,2
Aleksandar Dragović,AUT,DF,Leverkusen,Bundesliga,26,1991,0.5,23,22,1,1,0,4,0,0,0,0,0,0,21,0,2,5,17,1,0,0,19,0,0,1,1
Bartłomiej Drągowski,POL,GK,Fiorentina,Serie A,19,1997,2.4,43,28,15,7,0,2,1,0,0,0,0,0,14,0,29,1,33,0,0,5,24,0,5,0,0
Boukary Dramé,SEN,DF,SPAL,Serie A,32,1985,1.1,58,48,10,1,1,9,1,2,0,0,0,0,32,14,12,33,12,3,9,0,45,0,2,0,1
Julian Draxler,GER,MF,Paris S-G,Ligue 1,23,1993,18.9,1361,1316,45,5,4,242,29,24,31,0,0,0,1210,42,109,151,1182,17,8,1,1239,6,6,28,13
Danny Drinkwater,ENG,MF,Chelsea,Premier League,27,1990,5.9,385,381,4,4,3,45,11,5,0,0,0,0,304,37,44,67,305,8,0,1,334,2,1,13,4
Josip Drmić,SUI,FW,M'Gladbach,Bundesliga,24,1992,5.2,138,129,9,0,0,44,2,2,0,0,0,0,70,41,27,23,88,10,0,3,91,1,7,1,6
Rick van Drongelen,NED,DF,Hamburger SV,Bundesliga,18,1998,16.0,685,631,54,24,0,104,12,3,0,0,0,0,397,101,187,530,34,67,30,5,504,3,17,10,22
Óscar Duarte,CRC,DF,Espanyol,La Liga,28,1989,11.0,487,469,18,18,0,67,13,0,0,0,0,0,301,44,142,114,316,42,0,0,374,1,17,6,6
Rubén Duarte,ESP,DF,Alavés,La Liga,21,1995,23.8,958,729,229,9,1,147,19,38,1,0,0,0,392,182,384,539,89,84,218,2,676,14,18,17,21
Leo Dubois,FRA,DF,Nantes,Ligue 1,22,1994,33.6,1938,1502,436,64,3,280,77,156,77,0,0,0,958,271,709,232,1309,85,295,2,1336,8,67,50,74
Martin Dúbravka,SVK,GK,Newcastle Utd,Premier League,28,1989,12.0,342,211,131,39,0,18,2,0,0,0,0,0,128,6,208,17,275,0,0,34,195,0,6,5,1
Ondrej Duda,SVK,MF,Hertha BSC,Bundesliga,22,1994,8.3,308,302,6,3,1,56,2,5,0,0,0,0,200,64,44,36,241,19,0,4,248,0,3,8,7
Shane Duffy,IRL,DF,Brighton,Premier League,25,1992,36.6,1319,1279,40,36,0,189,111,5,0,0,0,0,805,199,315,95,1005,114,4,8,1045,2,36,27,10
Paul Dummett,WAL,DF,Newcastle Utd,Premier League,25,1991,17.8,747,584,163,8,1,103,9,18,0,0,0,0,323,153,271,490,21,52,155,1,524,3,9,19,24
Alfred Duncan,GHA,MF,Sassuolo,Serie A,24,1993,21.6,788,759,29,5,5,122,38,38,13,0,3,1,451,132,205,678,52,34,11,2,561,7,20,19,42
Lewis Dunk,ENG,DF,Brighton,Premier League,25,1991,38.0,1506,1454,52,37,0,215,146,7,0,0,0,0,944,175,387,78,1263,87,15,19,1208,11,56,27,13
Maxime Dupé,FRA,GK,Nantes,Ligue 1,24,1993,1.0,16,8,8,0,0,0,1,0,0,0,0,0,3,0,13,0,15,0,0,1,10,0,0,0,0
Filip Đuričić,SRB,FW,Sampdoria,Serie A,25,1992,0.1,9,9,0,0,0,4,0,1,0,0,0,0,7,0,2,3,5,1,0,0,6,0,0,0,1
Filip Đuričić,SRB,FW,Benevento,Serie A,25,1992,10.8,385,371,14,1,1,85,9,4,6,4,0,0,326,33,26,57,315,7,4,1,305,5,8,6,12
Jimmy Durmaz,SWE,MF,Toulouse,Ligue 1,28,1989,11.4,540,470,70,30,1,96,26,32,22,0,0,0,352,49,139,360,130,29,14,4,367,3,16,21,25
Riza Durmisi,DEN,DF,Betis,La Liga,23,1994,23.1,1046,885,161,7,0,117,18,52,3,1,2,0,666,146,234,716,136,36,151,3,835,3,24,19,27
Hugo Duro,ESP,FW,Getafe,La Liga,17,1999,0.2,6,6,0,0,0,1,0,0,0,0,0,0,5,0,1,4,2,0,0,0,6,0,0,0,0
Noë Dussenne,BEL,DF,Crotone,Serie A,25,1992,0.9,18,16,2,1,0,1,1,0,0,0,0,0,7,1,10,2,13,2,1,0,8,2,1,0,2
Paulo Dybala,ARG,MF,Juventus,Serie A,23,1993,26.1,1318,1187,131,30,1,206,78,41,63,3,16,4,973,187,158,1139,136,19,9,13,1107,4,16,19,41
Nathan Dyer,ENG,MF,Swansea City,Premier League,29,1987,14.5,551,542,9,2,0,98,8,27,0,0,0,0,426,80,45,109,411,12,5,8,425,1,10,23,25
Edin Džeko,BIH,FW,Roma,Serie A,31,1986,33.5,794,746,48,4,4,189,29,19,1,0,0,0,488,172,134,136,529,63,1,18,547,8,12,25,39
Blerim Džemaili,SUI,MF,Bologna,Serie A,31,1986,13.3,491,463,28,15,4,89,11,3,0,0,0,0,356,67,68,87,364,24,9,1,386,3,9,10,20
Félix Eboa Eboa,CMR,DF,Guingamp,Ligue 1,20,1997,16.9,724,676,48,7,0,134,15,11,1,0,0,0,463,48,213,131,426,97,40,3,540,2,27,15,18
Éder,ITA,FW,Inter,Serie A,30,1986,8.9,257,246,11,2,0,47,4,15,0,0,0,0,179,43,35,31,209,5,3,3,207,0,5,6,10
Simone Edera,ITA,FW,Torino,Serie A,20,1997,3.6,106,100,6,1,0,20,0,0,3,0,0,0,87,9,10,92,8,3,1,0,80,1,4,1,9
Ederson,BRA,GK,Manchester City,Premier League,23,1993,35.5,1101,877,224,63,0,80,36,0,0,0,0,0,792,57,252,759,149,3,1,157,961,5,27,8,0
Tom Edwards,ENG,DF,Stoke City,Premier League,18,1999,5.3,220,180,40,1,0,33,4,14,0,0,0,0,105,40,75,11,155,10,39,1,158,1,7,7,2
Mandela Egbo,ENG,MF,M'Gladbach,Bundesliga,19,1997,0.1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
Johannes Eggestein,GER,FW,Werder Bremen,Bundesliga,19,1998,1.1,33,33,0,0,0,7,0,1,0,0,0,0,20,7,6,3,27,1,0,0,20,0,0,0,2
Maximilian Eggestein,GER,MF,Werder Bremen,Bundesliga,20,1996,29.9,1013,984,29,12,3,272,16,20,0,0,0,0,664,174,175,149,744,54,14,8,766,3,17,22,59
Albin Ekdal,SWE,MF,Hamburger SV,Bundesliga,28,1989,12.3,560,543,17,16,1,87,6,2,0,0,0,0,358,98,104,82,395,64,1,3,430,2,7,5,14
Josip Elez,CRO,DF,Hannover 96,Bundesliga,23,1994,8.6,377,351,26,22,0,52,18,3,0,0,0,0,218,45,114,105,232,18,4,3,293,0,9,4,2
Rob Elliot,IRL,GK,Newcastle Utd,Premier League,31,1986,16.0,537,303,234,75,0,26,19,0,0,0,0,0,123,21,393,344,92,1,0,49,310,0,16,2,3
Mohamed Elneny,EGY,MF,Arsenal,Premier League,25,1992,9.6,835,823,12,6,1,107,16,3,2,1,0,1,688,85,62,57,749,17,4,1,773,2,6,8,6
Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,23,1994,17.7,1031,975,56,13,2,155,20,9,0,0,0,0,760,72,199,110,780,77,43,2,858,1,22,12,16
Nico Elvedi,SUI,DF,M'Gladbach,Bundesliga,20,1996,32.4,1747,1486,261,23,1,263,8,25,0,0,0,0,1176,298,273,363,998,106,238,2,1481,5,27,26,50
Rodrigo Ely,BRA,DF,Alavés,La Liga,23,1993,29.9,1031,967,64,60,1,164,51,1,0,0,0,0,551,116,364,137,693,131,4,6,733,6,42,23,8
Breel Embolo,SUI,FW,Schalke 04,Bundesliga,20,1997,10.2,212,209,3,0,1,49,7,6,2,0,0,0,139,47,26,22,164,12,0,5,160,0,3,8,6
Youssef En-Nesyri,MAR,FW,Málaga,La Liga,20,1997,17.7,348,333,15,0,1,99,5,14,0,0,0,0,173,77,98,195,36,69,1,6,204,2,13,9,24
Sergi Enrich,ESP,FW,Eibar,La Liga,27,1990,14.8,416,390,26,1,1,145,8,6,0,0,0,0,204,110,102,23,237,57,2,25,291,1,9,15,14
Javier Eraso,ESP,MF,Leganés,La Liga,27,1990,28.1,903,819,84,20,0,175,29,27,52,6,9,0,594,97,212,154,656,65,1,8,648,6,23,35,23
Christian Eriksen,DEN,MF,Tottenham,Premier League,25,1992,35.8,2457,2208,249,102,13,412,94,107,124,35,52,16,1632,336,489,568,1790,57,12,8,1895,18,38,77,72
Gonzalo Escalante,ARG,MF,Eibar,La Liga,24,1993,17.4,671,665,6,4,1,127,16,11,0,0,0,0,412,103,156,52,491,94,2,1,499,4,22,14,9
Sergio Escudero,ESP,DF,Sevilla,La Liga,27,1989,25.9,1611,1338,273,38,0,238,21,48,4,1,0,0,971,263,377,1121,135,91,231,4,1258,10,33,31,42
Bernardo Espinosa,COL,DF,Girona,La Liga,28,1989,31.9,1215,1178,37,36,0,176,73,9,0,0,0,0,732,112,371,149,876,119,0,9,982,7,37,15,7
Michael Esser,GER,GK,Hannover 96,Bundesliga,29,1987,3.0,121,85,36,10,0,9,4,0,0,0,0,0,60,8,53,6,95,0,0,18,87,0,2,0,0
Alexander Esswein,GER,FW,Hertha BSC,Bundesliga,27,1990,6.9,228,224,4,1,0,42,6,13,0,0,0,0,144,40,44,44,152,22,2,4,163,0,5,10,20
Oghenekaro Etebo,NGA,MF,Las Palmas,La Liga,21,1995,13.5,638,628,10,7,2,130,23,2,1,0,0,0,523,47,68,102,500,21,2,2,529,5,11,23,5
Beñat Etxebarria,ESP,MF,Athletic Club,La Liga,30,1987,12.4,790,677,113,53,0,147,42,23,49,7,7,1,536,79,175,51,703,28,3,3,620,8,17,14,13
Xabier Etxeita,ESP,DF,Athletic Club,La Liga,29,1987,4.2,161,159,2,2,0,13,6,1,0,0,0,0,112,14,35,40,103,17,0,0,139,0,0,1,2
Jonny Evans,NIR,DF,West Brom,Premier League,29,1988,25.2,935,873,62,42,0,116,21,7,0,0,0,0,602,111,222,313,497,75,20,4,772,4,17,23,4
Franck Evina,CMR,FW,Bayern Munich,Bundesliga,17,2000,1.2,30,30,0,0,0,8,0,4,0,0,0,0,22,4,4,2,24,2,0,0,24,0,1,0,0
Patrice Evra,FRA,DF,Marseille,Ligue 1,36,1981,3.9,167,134,33,2,0,18,4,3,0,0,0,0,82,18,67,102,6,21,31,2,119,0,2,8,7
Patrice Evra,FRA,DF,West Ham,Premier League,36,1981,2.5,116,94,22,2,0,22,1,0,0,0,0,0,65,27,24,84,6,3,20,1,86,1,2,4,7
Edu Expósito,ESP,MF,La Coruña,La Liga,20,1996,1.1,50,50,0,0,0,8,0,0,0,0,0,0,43,3,4,15,32,3,0,0,44,0,1,1,1
Erik Expósito,ESP,FW,Las Palmas,La Liga,21,1996,5.2,95,90,5,0,0,22,1,3,0,0,0,0,50,17,28,51,13,19,0,0,63,3,3,2,3
Valentin Eysseric,FRA,FW,Nice,Ligue 1,25,1992,1.0,75,65,10,4,0,0,6,4,6,0,0,0,53,2,20,6,69,0,0,0,59,0,3,0,2
Valentin Eysseric,FRA,FW,Fiorentina,Serie A,25,1992,7.8,403,374,29,6,2,98,21,14,22,2,7,2,240,69,94,68,311,12,1,3,303,3,7,4,13
Imoh Ezekiel,NGA,FW,Las Palmas,La Liga,23,1993,5.2,127,121,6,0,0,28,3,10,1,0,0,0,96,17,14,17,97,7,4,2,98,0,2,2,7
Marco Fabián,MEX,FW,Eint Frankfurt,Bundesliga,28,1989,4.7,188,171,17,5,4,46,14,2,8,3,5,0,129,26,33,17,164,1,1,1,157,0,4,1,6
Łukasz Fabiański,POL,GK,Swansea City,Premier League,32,1985,38.0,1272,806,466,107,0,90,51,0,0,0,0,0,387,52,833,81,908,3,0,154,747,4,57,9,5
Fabinho,BRA,MF,Monaco,Ligue 1,23,1993,34.0,1976,1942,34,30,5,449,65,9,0,0,0,0,1403,167,406,129,1662,153,4,2,1680,8,35,38,19
Cesc Fàbregas,ESP,MF,Chelsea,Premier League,30,1987,25.6,2317,2062,255,99,13,339,77,59,149,26,57,6,1558,280,479,210,2026,52,4,7,1849,16,20,92,35
Ralf Fährmann,GER,GK,Schalke 04,Bundesliga,28,1988,33.5,916,616,300,83,0,92,17,0,0,0,0,0,352,52,512,67,660,0,0,123,585,3,18,1,1
Fayçal Fajr,MAR,MF,Getafe,La Liga,28,1988,26.5,1069,932,137,75,1,162,112,66,55,4,7,2,492,137,440,98,878,68,1,3,742,8,27,27,28
Radamel Falcao,COL,FW,Monaco,Ligue 1,31,1986,23.7,529,492,37,0,0,156,2,7,0,0,0,0,385,72,72,103,370,35,1,9,414,1,9,19,14
Diego Falcinelli,ITA,FW,Sassuolo,Serie A,26,1991,14.6,246,215,31,3,0,77,3,10,0,0,0,0,142,44,60,98,92,24,0,7,167,1,4,3,13
Diego Falcinelli,ITA,FW,Fiorentina,Serie A,26,1991,4.9,112,110,2,0,0,24,1,4,0,0,0,0,78,20,14,48,41,10,1,6,84,0,2,2,3
Simon Falette,GUI,DF,Metz,Ligue 1,25,1992,1.0,65,64,1,0,0,0,5,0,0,0,0,0,54,7,4,48,15,1,1,0,60,0,1,0,0
Simon Falette,GUI,DF,Eint Frankfurt,Bundesliga,25,1992,24.6,1226,1173,53,47,1,151,53,9,1,1,0,0,760,125,341,978,113,94,5,1,923,6,48,11,21
Cesar Falletti,URU,FW,Bologna,Serie A,24,1992,3.6,176,168,8,2,0,24,8,7,3,0,2,0,123,26,27,7,153,11,3,1,136,2,1,2,7
Iago Falque,ESP,FW,Torino,Serie A,27,1990,31.3,1357,1256,101,29,5,301,62,82,41,8,8,1,922,179,256,1096,186,43,16,5,1023,3,22,29,65
Paolo Faragò,ITA,DF,Cagliari,Serie A,24,1993,27.3,1331,1023,308,15,3,180,37,91,4,0,2,1,430,349,552,182,696,104,289,11,867,13,45,25,53
Imad Faraj,MAR,DF,Lille,Ligue 1,18,1999,1.8,74,67,7,0,0,14,0,5,0,0,0,0,55,6,13,6,58,3,7,0,55,0,2,1,3
Davide Faraoni,ITA,DF,Crotone,Serie A,25,1991,19.5,952,750,202,37,0,128,25,30,4,3,0,1,404,181,367,95,642,37,161,5,656,8,27,18,37
Mohamed Fares,ALG,DF,Hellas Verona,Serie A,21,1996,28.9,1184,1015,169,14,0,169,38,57,7,5,0,0,569,290,325,797,121,74,148,11,812,8,46,26,50
Diego Farias,BRA,FW,Cagliari,Serie A,27,1990,17.9,569,530,39,2,2,108,13,26,12,5,0,1,367,135,67,50,463,20,20,6,454,3,12,12,22
Federico Fazio,ARG,DF,Roma,Serie A,30,1987,32.5,2004,1954,50,47,1,324,58,6,0,0,0,0,1441,186,377,289,1454,154,3,7,1677,3,36,18,14
Zouhair Feddal,MAR,DF,Betis,La Liga,28,1989,14.0,819,783,36,31,0,95,49,3,0,0,0,0,547,68,204,652,100,43,5,2,668,3,29,15,10
Nabil Fekir,FRA,MF,Lyon,Ligue 1,24,1993,27.5,1221,1085,136,44,5,236,49,60,63,0,0,0,948,65,208,1054,127,21,8,5,982,7,21,36,24
Felipe,BRA,DF,Hannover 96,Bundesliga,30,1987,5.1,269,259,10,10,0,28,5,1,0,0,0,0,158,41,70,215,26,22,0,1,197,1,7,4,4
Luiz Felipe,ITA,DF,Lazio,Serie A,20,1997,13.0,698,677,21,7,0,82,19,2,0,0,0,0,524,68,106,75,558,44,14,1,592,2,8,5,7
Ohis Felix Uduokhai,GER,DF,Wolfsburg,Bundesliga,19,1997,17.3,903,862,41,37,0,110,21,1,0,0,0,0,666,105,132,582,234,54,4,8,776,2,13,6,15
Marouane Fellaini,BEL,MF,Manchester Utd,Premier League,29,1987,7.6,392,386,6,4,0,72,1,2,0,0,0,0,292,58,42,35,302,22,2,5,335,0,3,13,1
Kiko Femenía,ESP,DF,Watford,Premier League,26,1991,19.0,996,846,150,4,1,129,26,50,2,1,0,0,654,183,159,89,713,40,144,3,815,1,14,18,34
Leroy Fer,NED,MF,Swansea City,Premier League,27,1990,15.5,649,631,18,12,2,154,23,5,0,0,0,0,420,136,93,209,377,28,6,1,518,0,16,23,11
Julien Féret,FRA,MF,Caen,Ligue 1,35,1982,34.0,1713,1566,147,59,1,285,91,52,70,0,0,0,1112,149,452,153,1360,149,6,5,1313,10,33,51,31
Edimilson Fernandes,SUI,MF,West Ham,Premier League,21,1996,9.4,283,269,14,2,1,60,10,6,0,0,0,0,205,39,39,19,233,10,12,3,223,1,2,10,10
Gelson Fernandes,SUI,MF,Eint Frankfurt,Bundesliga,30,1986,11.5,347,344,3,2,0,46,4,1,0,0,0,0,236,67,44,38,272,30,1,1,281,0,4,8,8
Andrés Fernández,ESP,GK,Villarreal,La Liga,30,1986,2.5,66,37,29,6,0,6,1,0,0,0,0,0,27,3,36,5,53,0,0,8,42,1,3,0,0
Augusto Fernández,ARG,MF,Atlético Madrid,La Liga,31,1986,1.2,74,72,2,1,0,5,1,0,0,0,0,0,56,3,15,10,58,3,0,1,61,1,0,2,1
Brian Fernández,ARG,FW,Metz,Ligue 1,22,1994,1.4,24,16,8,0,0,3,0,1,2,0,0,0,10,4,10,0,18,2,4,0,17,0,0,1,3
Carlos Fernández,ESP,FW,Sevilla,La Liga,21,1996,1.5,35,33,2,0,0,11,0,1,0,0,0,0,24,8,3,18,9,6,0,2,26,0,0,1,1
Enzo Fernández,ESP,MF,Alavés,La Liga,22,1995,0.8,31,31,0,0,0,3,0,0,0,0,0,0,26,2,3,1,28,2,0,0,17,0,2,1,2
Federico Fernández,ARG,DF,Swansea City,Premier League,28,1989,29.7,1181,1143,38,34,0,128,32,3,0,0,0,0,826,130,225,52,1012,78,4,6,1004,0,20,17,8
Raúl Fernández,ESP,GK,Levante,La Liga,29,1988,11.0,323,173,150,54,0,10,12,0,0,0,0,0,51,15,257,7,236,0,1,35,179,1,15,4,1
Fernandinho,BRA,MF,Manchester City,Premier League,32,1985,32.0,2965,2907,58,50,9,335,53,10,1,0,0,0,2446,239,280,396,2395,104,7,16,2679,8,29,53,34
Alex Ferrari,ITA,DF,Hellas Verona,Serie A,23,1994,23.7,1039,859,180,37,0,151,22,10,0,0,0,0,505,274,260,155,662,45,143,5,770,3,17,21,44
Jordan Ferri,FRA,MF,Lyon,Ligue 1,25,1992,7.1,533,529,4,3,2,78,13,3,0,0,0,0,445,37,51,23,478,23,1,7,472,1,9,9,12
Sam Field,ENG,MF,West Brom,Premier League,19,1998,6.0,173,167,6,3,0,44,5,3,2,1,1,0,93,25,55,121,24,14,1,1,121,2,5,5,5
Afonso Figueiredo,POR,DF,Rennes,Ligue 1,24,1993,2.5,125,105,20,3,0,19,3,3,0,0,0,0,68,4,53,86,9,12,17,0,87,0,4,5,1
Gian Filippo Felicioli,ITA,FW,Hellas Verona,Serie A,19,1997,3.1,88,76,12,1,0,16,1,4,4,0,1,0,50,15,23,59,17,6,6,0,62,0,4,2,8
Alfreð Finnbogason,ISL,FW,Augsburg,Bundesliga,28,1989,20.2,432,385,47,1,0,87,6,12,2,0,0,0,269,102,61,72,288,48,6,11,310,3,6,12,19
